global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
793.0193379653937	n/a	628879.6703870713	n/a	1325.9844562864114	n/a	1758234.77831317	n/a	795.1454562479145	n/a	632256.296591704	n/a	922.3291727743305	748.4168835631655	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.01446e-06	n/a	n/a	1.0291290915999998e-12	-0.0183188	n/a	n/a	0.00033557843344	-0.0237991	n/a	0.0005663971608099999	n/a	0.0	n/a	0.0	n/a	5.41157e-05	n/a	n/a	2.92850898649e-09	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0
786.4777573332667	-6.541580632126966	618547.2627799647	42.79227716661863	1292.3056148750195	-33.67884141139189	1670053.8022375025	1134.264358813685	794.1456277111744	-0.9998285367400968	630667.2780127751	0.999657102879843	914.7252967524063	735.4749942361784	1.3590080000000002	24.244959	0.09227555946	0.0593933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.008494659999999998	-0.008495674459999998	7.217648453029626e-05	7.215924851559997e-05	0.0133524	0.0316712	0.0010030649094399998	0.00017828658576	0.0256038	0.0494029	0.0006555545744399999	0.0024406465284099997	0.0	0.0	0.0	0.0	-0.0	-5.41157e-05	2.92850898649e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.7650831028814	-4.712674230385346	611156.645158855	22.209298401738113	1273.0416429209795	-19.263971954040016	1620635.024610947	371.10061544604036	792.9978045162642	-1.1478231949101882	628845.5179676153	1.317498086773832	909.0576117664748	723.9191044768613	1.219099	21.748957	0.07334961000000001	0.04957	-0.0635057857	0.0733953126	0.027222299900000003	-0.0711562338	0.1785248068	-0.0152039882	0.0148407288	-0.043154574	-0.054774394500000004	-0.025689652599999998	0.0381909221	-0.0521399834	0.0357820904	-0.0415903835	-0.107615469	0.105743923	-0.042904295099999996	0.07543447589999999	-0.0231646761	0.047354846500000006	-0.044481428200000006	0.0793611617	-0.032404700099999996	0.081416732	-0.0683081058	0.040505157400000005	-0.0546740275	0.030986537400000007	-0.09568965480000001	0.014169200000000003	-0.0291190626	0.0073041103000000005	-0.0427252301	0.0045626569	-0.1064039503	0.0134141411	-0.0743798717	0.0515745101	-0.0365337348	0.032857785	-0.020243194699999998	0.07802770099999999	-0.1497381409	-0.03098288	-0.0086112774	0.0198640011	-0.1267262585	0.0975775825	-0.0009817705	0.11859731779999999	-0.0403855998	0.002716596	-0.0657427709	0.0360195636	-0.1494540918	0.0731641968	-0.0347165356	0.0109557781	-0.054923679100000004	0.017210927	-0.020203204199999998	0.0608304093	-0.050952942	0.1318533942	0.10814305130000001	0.1081293633	0.1081065512	0.108074617	0.0	0.0	-0.0020201	0.006474559999999997	4.1919927193599957e-05	4.08080401e-06	0.011931400000000005	-0.0014209999999999954	2.0192409999999858e-06	0.00014235830596000013	0.0726798	0.047076000000000014	0.005282353328040001	0.0022161497760000005	0.000367561	0.000367561	1.35101088721e-07	1.35101088721e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.2156136282234	-0.5494694746579398	610297.8349765217	0.3019167035808724	1269.9631684480514	-3.0784744729280646	1612806.4492146138	9.477005080469725	794.9627585715923	1.9649540553281213	631965.7875157557	3.8610444395504295	910.7280934408686	714.9112660941586	0.976102	17.413843	0.1062985	0.0527319	-0.0445936376	0.0437798592	0.0452033567	-0.0820463413	0.06535560950000001	-0.0647817436	0.02945988	-0.0707415395	0.11913411130000001	-0.007398917	0.11216245429999999	0.0164606585	0.0201040792	-0.0330767954	-0.0449559789	0.1281702805	-0.0429789155	0.07802925200000001	0.0389818783	0.0092758323	-0.0518722666	-0.027561802799999997	-0.022849695099999998	0.08328121	-0.0457996055	-0.1268372736	-0.0075741266000000015	0.0283795702	-0.0199497007	-0.016704579599999998	0.0304931981	-0.0041349576	0.0448100933	0.0051427083	0.0039939863	0.043125679699999996	-0.0527906353	0.0234029827	-0.1148414877	0.0254637846	0.1701298652	0.0346504681	0.0189148216	0.09154176230000001	-0.0228835481	0.0849550828	-0.06056599190000001	0.021619880600000002	-0.1158294174	0.0960818539	0.09582460050000001	0.0864217969	-0.004863436	0.06673405019999999	-0.0801631756	-0.0070466537	-0.030260241099999998	-0.10789425710000004	0.0498856416	0.009639124300000001	0.0469517512	0.0011336824000000001	-2.00004e-05	-0.0593628783	0.1081065512	0.10798339369999999	0.10777823519999999	0.1074912313	0.0	0.0	0.0142713	0.016291399999999998	0.00026540971395999993	0.00020367000369	0.0374968	0.025565400000000002	0.0006535896771599999	0.0014060100102400005	0.0401902	-0.032489600000000014	0.0016152521760399994	0.0010555741081600006	0.000472376	0.00010481500000000002	2.2313908537600003e-07	1.0986184225000004e-08	0.000534227	0.000534227	2.8539848752899994e-07	2.8539848752899994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.9582294703897	-0.2573841578337124	609895.756177526	0.06624660470376936	1264.1494227269486	-5.813745721102805	1598073.7629808774	33.79963930964117	793.2229567440036	-1.7398018275887353	629202.6591056994	3.0269103992811037	907.742102838538	716.9625534004158	0.94906	16.931414	0.06083216	0.0353865	-0.0375601154	0.0258330832	-0.0858899431	-0.0464903697	0.0903079658	0.05986263360000001	-0.0135097264	0.0332206591	-0.0937375805	-0.0635660679	0.0250446607	-0.0121248817	-0.055732815199999994	0.0057247863000000005	-0.0759133617	0.1082279176	-0.026331542700000002	-0.0043703395	0.032218281200000004	0.0686697729	-0.06638908019999999	-0.052846285300000004	0.0330842107	0.13436430359999998	-0.015422551100000001	-0.011514545400000001	-0.0004973708	-0.0372348967	-0.11564980970000001	-0.024874581899999998	0.0361398862	0.0295826787	-0.024001767200000003	0.0297880823	0.09646139949999999	0.0054943699	0.0995621443	0.13993192699999998	0.030079362000000002	-0.0168379557	0.0157037121	-0.11776602470000001	0.0769529725	-0.08809196279999999	0.011249944199999999	-0.0341158996	-0.0851335186	0.0421591135	0.013692322	0.1441822854	0.0138129806	0.0071971939	0.0251717652	0.026641113199999997	-0.09782335369999999	-0.0326367049	0.0837599334	0.0315292641	0.048983632699999995	0.0074773403	0.1241147097	0.0391743907	-0.0180353022	-0.0356242793	0.1080335633	0.10769165160000001	0.1071226002	0.1063276091	0.0	0.0	0.00330739	-0.01096391	0.00012020732248809995	1.09388286121e-05	0.040537800000000006	0.003041000000000002	9.247681000000013e-06	0.0016433132288400005	0.05995950000000001	0.01976930000000001	0.0035951416402500006	0.0003908252224900004	0.000479308	6.932000000000021e-06	2.2973615886399997e-07	4.805262400000029e-11	-0.0	-0.000534227	2.8539848752899994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.8403630423152	0.8821335719254648	611274.3532821392	0.7781596387179792	1267.989290631335	3.8398679043864377	1607796.8411557563	14.744585523137093	794.1751431647577	0.952186420754174	630714.1580207634	0.9066589798686449	908.5543495963658	720.1783425650183	0.944744	16.854423999999998	0.04649281	0.023731	-0.057305635099999995	0.08923052779999999	0.025228011499999998	-0.0176931949	-0.007189563	-0.0494711033	-0.0087347927	-0.0556998314	0.0902934482	0.001477279	0.025204051499999998	0.0318360009	0.0502903713	0.0216858893	-0.1014161863	0.0674707353	-0.05647744110000001	-0.0509105676	-0.0085998466	-0.020216482	0.0063545954	-0.0006818647	-0.0614771879	0.0163375459	-0.0791532156	0.0519418415	-0.1152211603	-0.0224068385	-0.1163394535	0.0194025886	-0.0328611656	-0.0897369593	-0.0181005718	-0.0376569142	0.0037487590000000004	0.18115326850000002	-0.036402276000000004	-0.009418533199999999	-0.0600906501	0.1848597749	-0.07181919769999999	-0.0937283818	0.041602598500000004	0.059479866299999996	0.0146766636	0.1404607874	-0.0322966723	0.09176611050000001	-0.0452639734	0.045455925700000004	-0.0380457179	-0.0016885657	0.0358661819	0.0878504545	-0.0343894135	0.0307929079	0.1240208241	-0.027105582200000002	0.0270093321	-0.0352407239	-0.0412023275	0.0051873888	-0.022147237799999997	-0.0824864433	0.1079241123	0.10725453089999999	0.10614163730000001	0.1045900315	0.0	0.0	0.014578799999999998	0.011271409999999996	0.00012704468338809995	0.00021254140943999995	0.029757	-0.010780800000000007	0.00011622564864000017	0.0008854790489999998	0.059922	-3.750000000000281e-05	0.003590646084000001	1.4062500000002107e-09	0.0008036569999999999	0.00032434899999999987	6.458645736489999e-07	1.0520227380099996e-07	0.00016371299999999998	0.00016371299999999998	2.6801946368999997e-08	2.6801946368999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.9780052216125	-1.8623578207026408	608365.6886294858	3.468376652332291	1261.0155013096808	-6.973789321654293	1590160.0945433057	48.633737502819464	792.7871416930118	-1.3880014717459517	628511.4520337755	1.926548085568928	906.9234293277133	730.0105232446929	0.9758190000000002	17.408791	0.048436289999999986	0.02269	-0.050921894800000006	0.0949488494	-0.0725106567	-0.0379902467	0.0760176838	0.0504687535	-0.016637052700000002	0.0277306851	-0.0564660589	-0.0039003936	0.0100393107	-0.0569647554	0.0572799674	-0.0103165961	-0.0881008935	0.1071823605	0.1378254012	0.040887729	0.0346917792	-0.035585248300000004	-0.000434911	-0.0345506554	-0.015584466699999999	-0.017400201	-0.0175164968	0.0041596126	-0.0074876055	0.1510722492	0.07759333980000001	0.09711981630000001	0.06963890639999999	-0.0010836777000000001	0.1029379159	-0.1620000366	0.0241316817	-0.0388589035	0.013611739099999999	-0.0822585809	0.013848954699999999	0.004315677800000001	-0.06991551019999999	-0.15327896900000001	0.0880662301	-0.0684078699	0.0075840844	-0.0148992799	-0.0569807503	0.036215809	0.0188269603	-0.0172904017	0.055205070700000004	0.0264546048	0.0488262258	0.071545161	-0.18499020089999998	-0.0180960959	0.031090651299999997	0.0947371647	0.0764935809	0.0183155243	0.0814203972	0.07377904269999999	0.027398485	0.0271791922	0.10777823519999999	0.1066726216	0.1048383259	0.10228787810000001	0.0	0.0	0.00763901	-0.006939789999999998	4.816068524409997e-05	5.83544737801e-05	0.0209247	-0.008832299999999998	7.800952328999996e-05	0.00043784307009	0.0494078	-0.0105142	0.0024411307008400003	0.00011054840164000005	0.0010398400000000002	0.0002361830000000003	1.0812672256000004e-06	5.578240948900013e-08	0.00037053	0.000206817	4.2773271489e-08	1.372924809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.0582653820444	-1.919739839568137	605374.6643293158	3.6854010516250986	1264.4388490960464	3.4233477863656385	1598805.6031033343	11.719310066414518	793.2238511516879	0.43670945867609134	629204.078035915	0.19071515129716474	908.0227464991079	713.6198914073932	0.983508	17.545969	0.06388498999999999	0.0374774	-0.027471452	0.0594030514	0.0985388844	0.0010197621	0.0758888604	-0.08605479699999999	0.0660971029	0.0022406933	0.08012545	0.11473062710000001	0.0862081107	0.0053684963	0.011926771999999999	0.0467583841	-0.0017988889	0.16404255210000002	-0.048820079800000006	0.0828891047	0.0021330552	-0.1087077484	-0.022065127	0.0369610652	-0.0715447258	-0.0098299509	-0.0175120512	-0.0199317945	-0.016828471499999997	0.0313613434	-0.0515262943	0.1665848807	0.0162730876	0.0031895081	0.0089805125	0.064414346	0.0365207884	-0.049533565300000006	-0.077233825	0.0938111935	0.0369369007	-0.054234441200000004	-0.05780272860000001	0.0757174426	0.032643438	0.0841333715	-0.1046429197	0.05516472	0.045451129400000005	0.0601991655	-0.0184024092	0.0584515045	0.0340261295	0.144694115	0.07283053	0.0254185259	-0.0867350623	0.0127987058	-0.0287830426	-0.0073856157	0.0603784929	-0.025157865499999998	-0.0676668242	-0.037853217599999996	-0.0723096703	0.0334961956	0.107595981	0.1059467092	0.1032166238	0.0994335757	0.0	0.0	0.014582	0.00694299	4.8205110140099986e-05	0.000212634724	0.0546629	0.0337382	0.0011382661392399995	0.0029880326364099996	0.05827230000000001	0.008864500000000004	0.003395660947290001	7.857936025000007e-05	0.0008036569999999999	-0.0002361830000000003	6.458645736489999e-07	5.578240948900013e-08	0.000319927	-5.060299999999998e-05	2.5606636089999972e-09	1.0235328532900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.642711674151	0.5844462921065771	606284.472443275	0.3415774683571263	1258.7132840575073	-5.725565038539116	1584359.131462835	32.78209501054143	792.8318620772287	-0.3919890744591612	628582.3615248458	0.15365543449534982	906.0404882869226	712.1315195053097	1.104835	19.710472	0.04660535	0.028366200000000005	0.0076966539	0.0340732402	-0.13947026099999998	0.0357709081	0.1111865703	0.0924182519	0.0199722066	0.05775899740000001	-0.1121760856	-0.030992682200000007	0.046503140400000004	-0.0046757397	-0.043364705	0.0826792205	0.0247417454	0.1262039079	-0.0058421945999999995	-0.027994829300000003	0.2524494192	-0.0055746295999999996	0.1002369576	0.0750193918	0.1137567628	0.0479800712	0.0048916036	0.0398077239	0.0099347277	-0.0968130794	-0.15281070689999998	-0.0509458238	0.0651746101	0.0346744725	-0.1439408343	-0.0091828646	0.12008778310000001	0.0807140339	0.0729409747	-0.0798979154	0.0175437053	-0.0437411371	0.0673608442	0.0048871638	0.1040443882	-0.1170273371	-0.0051461790999999995	-0.011975865700000001	-0.0302061163	0.072616772	0.011186173700000001	0.1063873233	0.0055715248	0.0826375699	0.0162821	-0.060316879500000004	-0.1520763048	-0.10789548199999999	0.098034805	-0.0885622284	0.0063173596	0.0006655608999999999	0.1263903969	-0.13954805650000002	-0.0543579412	0.0263248252	0.10737741140000001	0.10507777380000001	0.1012814563	0.09604253189999999	0.0	0.0	0.0145843	2.3000000000002185e-06	5.290000000001005e-12	0.00021270180649	0.07573989999999999	0.021076999999999985	0.0004442399289999993	0.005736532452009998	0.067802	0.009529699999999995	0.004597111204	9.08151820899999e-05	0.0008036569999999999	0.0	6.458645736489999e-07	0.0	-0.0	-0.000319927	1.0235328532900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.9922452738931	0.3495335997421307	606828.9181968613	0.12217373734869205	1265.8323710947504	7.119087037243163	1602331.5917113582	50.68140024384361	793.0529000296201	0.22103795239138435	628932.9022453906	0.048857776397375895	907.3502816189566	719.087474623793	1.143734	20.40444	0.07332545000000001	0.033780300000000006	-0.053699816	0.0864115	0.09966791650000001	0.0474324532	-0.0044766918	-0.0543138774	-0.0169537108	-0.0164775934	0.0391082592	0.0134806561	-0.0581955226	0.07001739139999999	0.0080674763	-0.1320531276	-0.1324928501	0.1260419878	-0.0648626278	-0.0440102142	0.045264532	-0.0646365926	-0.0556053353	0.033875823799999996	0.0397998841	-0.0915237711	-0.009971843499999999	0.04888946190000002	-0.0362702696	-0.031048240499999998	-0.0282471085	-0.04799168349999999	-0.0643676463	0.0572937925	-0.015341110500000001	-0.035779721699999996	0.0248727913	-0.0718983156	0.068201598	0.0196679577	-0.0821635597	0.0337234077	0.0198946501	0.12402616279999999	0.0385026702	0.050417078	0.0389500634	0.10516083279999999	0.0186223086	0.1275348209	0.0238081606	0.1088867926	-0.0644738412	-0.0227901871	-0.1168613992	0.043302348	-0.0623301289	0.0015746779000000001	0.12024139369999999	0.0738891366	-0.0018987632	-0.003147289	-0.0690359347	0.009789028	-0.0344599445	0.0272616217	0.1071226002	0.1040669883	0.09903870029999999	0.09213305150000001	0.0	0.0	0.0233811	0.008796799999999999	7.738369023999998e-05	0.0005466758372099999	0.0642658	-0.011474099999999987	0.0001316549708099997	0.00413009304964	0.062440599999999985	-0.005361400000000009	0.0038988285283599994	2.8744609960000102e-05	0.000418127	-0.00038553	1.7483018812899995e-07	1.486333809e-07	0.000438275	0.000438275	1.92084975625e-07	1.92084975625e-07	-0.00013005799999999998	-0.00013005799999999998	1.691508336399999e-08	1.691508336399999e-08	0.0	0.0	0.0	0.0
