global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
775.6033529706085	-2.481048908639196	601560.5611392503	6.155603687059743	1265.3447035894353	-7.6113971409902215	1601097.2189018358	57.9333664378741	804.1532945418373	0.2507594237106332	646662.521122491	0.06288028857968887	932.0302650555859	760.8682060263524	2.578585	41.828331	0.41286254	0.232795	-0.4736338998	0.1043675891	-0.0513690729	-0.0831774644	0.0960345074	-0.4058222527000001	0.2679852146	-0.17267077390000002	0.1422733038	0.2171064194	0.1375209678	0.015402126200000001	-0.0297686623	-0.1515185428	0.0354863851	-0.1003655201	0.047197723899999995	-0.0179523238	-0.11520589880000001	0.0044630472	-0.1586147282	-0.1144445001	-0.0368572308	-0.20220534010000002	0.0005976963	-0.09235912880000001	-0.044607451299999996	-0.0434100054	-0.10774215449999999	0.1322102989	-0.0923878008	0.0029608405	-0.072399487	0.2048987102	-0.08864963949999999	-0.0352083193	-0.0017219533	0.06545572	-0.0894414209	-0.0346712682	-0.0628724125	0.0409840894	-0.025743813900000002	-0.4270432618	-0.1335322371	0.1380896658	0.0793959716	0.0625651585	0.008011580899999999	0.05938386070000001	0.0122419317	-0.2426160932	-0.17121576260000002	0.0035256433000000007	0.20990270460000002	-0.0091573261	-0.054071779199999996	-0.154553629	-0.0435739095	0.0047292795	0.1050820349	0.08844340769999999	0.0257438519	-0.0480970978	0.0	-0.005626300000000001	0.0199165	0.00039666697225	3.165525169000001e-05	-0.0526131	-0.05510154	0.0030361797103716	0.0027681382916099995	-0.0476599	0.1997521	0.00227146606801	0.039900901454410005	0.00024354400000000005	-0.000957356	5.931367993600001e-08	9.165305107359999e-07	-0.000205078	-0.001186292	1.407288709264e-06	4.2056986084e-08	0.000270088	0.0006182000000000001	3.821712399999999e-07	7.294752774399997e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.9331603173063	-4.670192653302252	594337.9376768294	21.810699418958325	1255.9832108115147	-9.361492777920605	1577493.8258404015	87.63754703105958	803.5184605577604	-0.6348339840769768	645641.9164571131	0.4030141873390472	923.222519816734	704.600176782526	2.539037	41.186806	0.24450234	0.12642	-0.013292718799999999	0.1647613655	0.028060554900000003	0.0329915607	0.0993322262	0.0117584618	-0.0986402867	-0.0970837877	-0.0002708575	0.263679597	-0.04834685019999999	-0.0976766507	0.1332202691	-0.1280799072	0.07872872410000001	0.0154218958	-0.1491814808	-0.0515926461	-0.02199673	0.0994964749	0.1535933649	-0.152010946	0.12298539730000001	-0.030199935299999998	-0.11197702550000001	0.1548883261	0.0619801116	0.1003851274	-0.0549076682	-0.1251569239	-0.0879192553	-0.035611946400000004	0.0034846390000000003	-0.0549624025	0.1228316468	0.1174277433	0.054662912800000005	-0.0060801195999999995	0.0431572772	-0.0022936657	-0.0076958124	0.046166132400000004	-0.0074674378000000015	-0.049507830499999995	-0.09084426150000001	-0.02043036	-0.1038891002	-0.224829892	-0.17950470129999999	-0.176994585	0.07134443389999999	-0.015307668799999999	-0.058199126	-0.1102756425	0.1704968057	-0.2003316523	-0.0560825389	0.1501460124	-0.1982409533	-0.0157305235	-0.004162234	0.08702271210000001	0.0213265293	-0.0541362147	0.0	0.0279221	0.033548400000000006	0.0011254951425600005	0.0007796436684100001	0.0535091	0.1061222	0.01126192133284	0.00286322378281	-0.008222359999999998	0.03943754	6.760720396959996e-05	0.0015553195612516	0.00114637	0.000902826	1.3141641769000002e-06	8.15094786276e-07	0.000123569	0.00032864699999999995	1.08008850609e-07	1.5269297760999994e-08	0.000346499	7.641100000000002e-05	5.838640921000004e-09	1.20061557001e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.2737238897345	1.3405635724282092	596406.7046105178	1.7971106917214823	1267.798048376991	11.814837565476182	1607311.8914685068	139.59038669858714	803.1819985461995	-0.3364620115609114	645101.3227886672	0.11320668522361485	923.9213403097248	742.8440508501548	1.578375	25.603493	0.06659810000000001	0.0335611	-0.2344082491	-0.0173502644	0.1007930628	0.12213333369999999	-0.0567476008	0.0053631128	0.10028418880000001	-0.14290713359999999	0.0694626479	0.09388902800000001	0.0195196115	-0.1912389698	0.0536260783	-0.0104803584	0.1206421656	0.0380249947	0.0004719165	-0.0026208112	0.1042140674	-0.0071448477	-0.05927738940000001	-0.0938206783	0.0320099092	-0.0718211544	-0.1078428748	0.10252188359999999	-0.0542238608	0.0149894031	0.1666461702	-0.0802543677	-0.022385234700000003	0.0872463325	-0.1698661971	-0.045135849000000006	-0.0149894781	0.023460145	-0.06421935849999999	0.035630178900000004	-0.0857681614	-0.1212917793	0.05494204	-0.027427905699999998	0.0785111258	0.025978549700000002	-0.1025119841	0.081747174	0.075269458	-0.1295207338	-0.24932035589999998	-0.1239387475	0.0022134865	0.0114228523	-0.0287128498	-0.07551162780000001	0.0563169082	0.0564217588	0.11412322529999999	0.2055649782	-0.11682644019999999	0.0337393291	-0.011618108700000001	0.08556717330000001	0.0168750541	-0.0599803021	0.0	0.0224957	-0.0054264000000000005	2.9445816960000013e-05	0.00050605651849	0.08006829999999998	0.026559199999999974	0.0007053911046399987	0.006410932664889997	0.00686629	0.01508865	4.71459383641e-05	0.00022766735882249995	0.00135969	0.00021331999999999992	1.8487568961e-06	4.550542239999997e-08	0.000123569	0.0	0.0	1.5269297760999994e-08	0.000523656	0.00017715699999999994	3.1384602648999984e-08	2.7421560633599994e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.6415170469867	-2.632206842747792	592348.0647623871	6.928512863008297	1253.943819754072	-13.85422862291898	1572375.1030994325	191.9396507361076	802.3701435473317	-0.811854998867716	643797.8472561657	0.659108539186499	922.0099228749008	708.8367638188893	1.496976	24.283091	0.29315736000000003	0.146928	-0.031218216899999998	-0.0007926325999999999	-0.09657259210000001	-0.0682252593	0.0731829812	0.0490666009	0.0208334494	0.0301062335	0.0851401812	0.1805629941	0.0456853208	-0.052718509299999994	0.0012872822	0.0481343107	0.0221255056	0.0297735824	-0.0114575354	-0.0235958446	-0.1220155194	-0.0833528009	0.1236701114	-0.0370067973	-0.1251206875	0.0812802011	0.0272582025	0.0825233177	-0.157189193	-0.1116409748	0.0805097978	-0.0498534768	0.0784003824	-0.0779253676	0.028703027000000002	-0.0201706317	-0.0362010594	-0.0275605754	-0.053385078499999995	0.014607886899999999	-0.1214561289	0.09863926529999999	-0.0074674713	-0.08445624539999999	0.0934827758	-0.056570388	0.029973602999999998	-0.0452354541	-0.028924097200000002	-0.04225630230000001	-0.21204822850000002	-0.0548884503	0.051555207	0.0744854348	-0.0454132527	-0.1795444418	0.023275612200000004	-0.0023100644	-0.014091386899999999	0.042747928600000006	0.0180862242	0.0726227507	-0.1507217366	0.08407737400000001	0.012396555	-0.0656083063	0.0	0.005989100000000001	-0.016506599999999996	0.00027246784356	3.586931881000001e-05	-0.0393951	-0.11946339999999996	0.01427150393955999	0.0015519739040099993	0.0604006	0.05353431	0.00364823248036	0.0028659223471761003	0.00264919	0.0012895	7.018207656100001e-06	1.66281025e-06	0.00070142	0.000577851	3.33911778201e-07	4.919900164e-07	0.000317946	-0.00020570999999999995	4.231660409999998e-08	1.01089658916e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.1658654970299	0.5243484500432487	593155.4603767892	0.2749412970627573	1260.3292527871345	6.3854330330625535	1588429.825430977	40.77375501972645	802.5210997437378	0.15095619640601401	644040.1155338982	0.02278777323337107	923.6381073897107	708.4658668730408	1.149884	18.652763	0.14282269500000006	0.0948685	-0.0424400059	0.07725637469999999	0.0164601384	0.0878744464	0.0371724937	-0.0235185485	-0.020222983700000002	-0.091750143	-0.1060614449	0.15180596710000002	0.0315910687	-0.139981905	-0.0427873624	-0.0225606069	-0.0552979154	0.1222554438	-0.0305251848	0.0171014985	-0.0131701119	0.0319357252	0.20088974969999998	-0.0194065455	-0.0798644326	-0.0822295928	-0.016768059	0.0242472471	0.0950019827	0.017811032	-0.1354313103	-0.008700519200000001	0.025453019500000004	0.1682112	0.1168649182	0.0674774368	-0.0987406447	0.0669711117	0.0422278888	-0.1505904227	0.0036752292	0.08041821889999999	0.0694982444	-0.10122959029999999	0.0767016858	0.0088227414	-0.1278735313	-0.0061061684	-0.0822574348	-0.1090362385	-0.1739755824	-0.0260277571	0.042076809900000005	0.022993081600000003	0.0593940187	0.0151262623	0.0976539868	-0.0400334386	-0.0590219613	0.025497462999999998	0.1156579675	0.0578591684	-0.032258562000000005	0.0825539108	0.007898204	-0.0709999518	0.0	-0.008062899999999998	-0.014052	0.000197458704	6.501035640999996e-05	0.0518126	0.0912077	0.008318844539289999	0.00268454551876	0.0664842	0.0060835999999999954	0.00442014884964	3.701018895999993e-05	0.00228876	-0.0003604300000000001	5.2384223376e-06	1.299097849000001e-07	0.0007457010000000001	4.4281000000000066e-05	1.960806961000007e-09	5.560699814010001e-07	9.30691e-05	-0.00022487689999999997	5.0569620153609994e-08	8.661857374809999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.6788717452628	0.5130062482328412	593945.9233545512	0.26317541072593553	1260.4916863420685	0.16243355493406852	1588839.2913374715	0.02638465976851906	803.093182830158	0.5720830864202071	644958.6603082735	0.3272790577680701	922.4651098184404	706.3708506009419	1.294835	21.00407	0.09352315500000002	0.0465822	-0.0335982514	-0.0965783489	0.024205779900000002	-0.0297672889	-0.0725356037	0.0598530617	0.0771755595	-0.062217914299999996	0.0995264317	-0.010755155700000001	0.0720529016	-0.1071428307	-0.019637147	-0.0611962493	0.06490339769999999	0.1726797867	-0.0321665214	-0.047523180899999996	-0.0150075103	-0.0497198765	0.0207720307	-0.0939817474	-0.1745619871	0.0890808315	-0.1061830075	0.0164308754	-0.0733170907	-0.0039851166	0.0813802271	-0.0963002616	-0.0387905161	0.0788073173	0.014706156399999996	0.010918603700000001	-0.06882306	-0.0392381063	0.0484984584	0.0734255823	0.09690204849999999	0.0813603154	-0.0200519803	-0.0462892101	0.0734310128	0.0032906191	0.0339613082	0.0431743749	0.0956084474	-0.0493401482	-0.17564314179999999	-0.07864106480000001	0.1139515709	-0.09178710849999999	-0.09562796960000004	0.019350321599999998	-0.0050584123	0.0362007252	-0.019891760300000002	-0.0166246246	0.0748920193	0.0244169728	-0.100431774	0.08099739360000001	0.0033872047	-0.0761358151	0.0	-0.0137337	-0.005670800000000004	3.2157972640000046e-05	0.00018861451569000004	0.023752	-0.0280606	0.0007873972723599999	0.0005641575040000001	0.0804296	0.013945400000000009	0.0064689205561599995	0.00019447418116000026	0.00297256	0.0006837999999999999	8.8361129536e-06	4.6758243999999997e-07	0.000631291	-0.00011441000000000012	1.3089648100000029e-08	3.98528326681e-07	-2.5648e-05	-0.0001187171	1.4093749832409995e-08	6.578199040000003e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.1124596363774	-0.5664121088854017	593073.200487191	0.3208226770920082	1260.168078407045	-0.3236079350235741	1588023.5858361041	0.10472209561022176	802.2501355076497	-0.8430473225082551	643605.2799220423	0.7107287879883378	923.5786122854972	713.3144595199124	1.3503170000000002	21.904072	0.1055892	0.0468121	-0.0106219208	0.0599554346	-0.128273512	0.0337189711	0.07446681549999999	0.0049613883	-0.0378223175	0.0215979246	0.016524302	0.1180539008	0.0819238039	0.07451446980000001	-0.0928997889	0.0628278425	-0.0451045312	0.0363761987	0.004920299600000001	-0.1052522425	0.0398842752	-0.0091875372	-0.08102218259999999	-0.0259044792	-0.133540934	0.0364636877	0.13375705699999998	-0.0075774791	-0.022431628999999998	0.1496798869	0.17128512699999998	0.009617531700000001	0.0479643954	-0.0264232275	0.0435127938	0.0449253426	0.0982317584	0.11168901640000001	0.1196057327	-0.0188523671	-0.07279419990000001	0.0496975007	-0.051538592300000005	0.0343175064	0.0834608223	-0.0327121081	-0.04511838	-0.0586304701	-0.052718272999999996	0.053787328200000005	-0.10849737970000001	-0.047105847	-0.0024227248	0.1082327346	-0.0747048891	-0.0516003869	-0.0475981401	0.0040189775	0.11018915189999999	0.0470255403	0.0610318942	0.17376752690000002	-0.0414594481	0.0794084457	-0.0011292189	-0.08099739360000001	0.0	-0.0224944	-0.008760700000000001	7.674986448999999e-05	0.00050599803136	0.00019719	-0.02355481	0.0005548290741361001	3.88838961e-08	0.0943235	0.013893899999999999	0.00889692265225	0.00019304045721	0.00345447	0.0004819099999999999	1.19333629809e-05	2.322372480999999e-07	0.0012146	0.0005833090000000001	3.4024938948099994e-07	1.4752531599999996e-06	9.67288e-05	0.0001223768	1.4976081178240002e-08	9.356460749439997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.2303418530141	-1.8821177833632416	590177.8581435989	3.5423673504521633	1261.7366954695187	1.568617062473777	1591979.4886943412	2.4605594886838613	802.2505017580249	0.000366250375236632	643605.8675710028	1.3413933736097374e-07	923.8664829696312	699.6828425163685	1.1752840000000002	19.064789	0.10485236	0.0614884	0.055579698899999995	0.0576875926	0.0909361086	0.11411889480000001	0.0436799167	-0.018851581200000002	0.0366032177	-0.046813429100000005	-0.1348095336	0.0577766447	0.0565473536	0.014833058100000001	-0.092820166	0.0962662716	-0.0424854067	0.0672543172	-0.0059444258	-0.0313939482	-0.11056836380000001	-0.1425890823	0.016129386699999998	0.0812667063	-0.0392392435	0.1064887834	-0.10848392949999999	0.0198655854	-0.1819230552	-0.07963048240000001	-0.14817337960000002	0.11579274449999999	0.08096103219999999	-0.024067393700000002	-0.09532590380000001	0.0313489637	-0.0549105674	0.0378067503	0.0695254369	-0.0925216373	-0.07342353459999999	0.0673462972	0.0512677054	-0.1635837701	0.029306215299999997	0.0304484647	-0.13178562189999998	-9.1817e-05	-0.0542766326	0.0262909137	-0.1084768796	0.0364634696	0.0655680389	0.025259495099999998	0.0224683798	0.023134602400000003	0.006483146600000001	-0.0045750183	-0.019196295	-0.0743702807	0.1445962543	-0.08704965560000001	-0.0046815424	0.0777877032	-0.0056438342	-0.08556717330000001	0.0	-0.022049000000000003	0.00044539999999999863	1.9838115999999876e-07	0.0004861584010000001	0.0517737	0.05157651	0.0026601363837801	0.0026805160116900005	0.10668	0.012356499999999992	0.0113806224	0.00015268309224999982	0.00296571	-0.00048876	8.7954358041e-06	2.388863376e-07	0.000893881	-0.00032071899999999985	1.0286067696099996e-07	7.990232421609999e-07	9.67288e-05	0.0	0.0	9.356460749439997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.3418084960579	0.111466643043741	590349.1346829928	0.01242481251144077	1258.8931638770391	-2.8435315924796214	1584811.9980563417	8.085671917429691	802.2564838474902	0.005982089465305762	643615.4658753384	3.578539437092218e-05	922.5032821846588	703.6849898511374	1.144571	18.566582	0.08915799	0.042999	-0.0140870383	-0.0494452377	0.042271356600000004	0.010125938499999999	-0.0377736974	0.0461309186	0.0929645013	-0.0374003024	0.0025468493	-0.09422356960000004	0.0473182995	-0.0751499238	-0.040935338599999996	-0.037780132599999995	0.1159574645	0.0251830375	-0.0334490577	-0.0561377675	-0.0169110854	-0.10661510630000001	-0.132377782	0.08994193439999999	-0.0081553483	0.0346044991	0.0698753449	-0.053331707199999995	0.0064033785	-0.0259033995	0.107939273	0.0037493749	-0.0223496911	0.013682461699999999	0.0788794444	-0.093394177	0.1425709274	-0.048136747199999996	0.08489451529999999	0.021860455	0.08328078679999999	-0.1404984206	-0.0180367565	0.0581161708	-0.10263241	0.047280467699999995	0.0071337896999999996	0.06388946549999999	0.0711759622	-0.0210194805	-0.0864089416	0.056583481799999995	0.005905426	-0.0906832214	-0.127017913	-0.008472779599999999	-0.1448319348	0.0150443207	0.1082133151	-0.0289110164	-0.0046281883	0.056519345	0.1290622947	0.0761358151	-0.0101494113	-0.08982869119999999	0.0	-0.0260973	-0.004048299999999998	1.6388732889999986e-05	0.0006810690672899999	0.0199435	-0.0318302	0.0010131616320400005	0.00039774319225	0.12926600000000002	0.022586000000000026	0.016709698756000004	0.000510127396000001	0.00322863	0.00026292000000000025	1.0424051676900003e-05	6.912692640000013e-08	0.000775195	-0.000118686	1.4086366596000002e-08	6.00927288025e-07	-0.000135535	-0.0002322638	5.3946472790439986e-08	1.8369736225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.7102720886639	1.3684635926060764	592453.9029588051	1.8726926042883292	1252.181919352975	-6.711244524064113	1567959.5591545003	45.04080306178055	801.6063283893745	-0.6501554581157052	642572.7057138939	0.4227021197176425	921.4683472837296	693.4183777110707	1.225774	19.883804	0.05690384999999998	0.0311216	0.0615706283	-0.0098950854	-0.1262851561	-0.15057108619999998	0.0792162427	0.0081525236	-0.07311322719999999	0.10949548619999999	0.0535267265	0.0715927983	-0.0586300813	-0.0672354877	0.1291340525	0.0297086158	0.028877637999999997	0.0076188788	0.032672911	-0.0488915947	0.09388786810000001	-0.0322329405	-0.0082848728	-0.0734515201	0.055907349	0.0457076818	0.1058247991	-0.1502961743	0.0149784727	-0.0795689778	-0.1146000952	0.0816713652	-0.0832383588	-0.044922137699999996	0.0590172458	-0.0357800266	-0.0096048862	-0.20301350059999998	0.0425401681	-0.0393177925	0.1918334267000001	-0.0734628678	-0.0882086644	-0.1102968626	0.0458301761	-0.0763087188	0.11125314619999999	-0.0787078429	-0.046134363	-0.0988895568	-0.039667183599999996	0.0009377669	-0.0580474953	0.0317317208	-0.023737504700000002	-0.0389532381	-0.0604969969	0.044521499000000006	-0.0006554266000000001	-0.024550873799999998	0.0002811701	0.0338774146	0.03229681	0.0744534427	-0.0146387351	-0.0937665949	0.0	-0.035357	-0.009259700000000001	8.574204408999998e-05	0.001250117449	0.00367455	-0.01626895	0.00026467873410250005	1.35023177025e-05	0.129168	-9.800000000001474e-05	0.016684372224000002	9.604000000002891e-09	0.00369582	0.0004671899999999997	1.36590854724e-05	2.182664960999997e-07	0.000907139	0.00013194399999999994	1.7409219135999985e-08	8.22901165321e-07	-0.000161945	-2.641000000000001e-05	6.974881000000008e-10	2.6226183025000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.3173260814638	1.6070539927998198	594930.4175134591	2.5826225357738437	1259.0212849174618	6.839365564486798	1585134.5958752162	46.77692132468781	802.6407415330444	1.0344131436698945	644232.1599687154	1.0700105517970335	922.5592372204023	704.4526259747117	1.193192	19.355284	0.08547074999999997	0.0451807	0.019024753000000002	0.071189029	0.0795711793	0.0367210205	0.0045577711	0.000611083	-0.0717060098	-0.0355953222	-0.083355148	0.0552433223	-0.0612822162	-0.0723274251	0.048046920599999994	0.0621994346	-0.045533477	-0.0171711818	0.04695589360000001	-0.0790599397	-0.0477360509	0.1295172709	0.0621597526	0.026278074199999998	-0.0707929538	-0.0449273949	0.13616390960000002	0.0409719877	0.0461274107	0.13172405439999998	0.062041024699999996	0.056768899299999995	0.0223837869	-0.0316692967	0.0014273260999999998	0.1012199731	-0.0065692653	0.0503989487	-0.1548234017	-0.050168897999999996	0.0872428858	-0.0359450713	-0.0395544591	-0.1601460077	-0.135669954	0.040524816400000004	-0.0445333077	-0.0176649169	-0.0532419348	-0.111830165	0.0002743257	-0.041283436	-0.0571299183	0.0356384175	0.013913482	0.052372144	0.1222514649	0.0351153577	-0.0630785384	-0.0425643955	0.1002506935	0.0968877496	0.050405132199999994	0.0727412598	-0.0191046163	-0.0973666978	0.0	-0.0330779	0.0022790999999999987	5.194296809999996e-06	0.0010941474684100002	0.0378468	0.03417225	0.0011677426700625	0.00143238027024	0.10119	-0.027978000000000003	0.010239416099999999	0.0007827684840000001	0.00359084	-0.00010497999999999974	1.28941319056e-05	1.1020800399999946e-08	0.000704275	-0.000202864	4.1153802495999984e-08	4.96003275625e-07	-0.00027492900000000004	-0.00011298400000000006	1.2765384256000006e-08	7.558595504100003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.0739139624463	-0.24341211901742102	594554.9807933661	0.05924945968455113	1264.4222006190198	5.400915701558006	1598763.5014182448	29.169890415335807	802.5761593835106	-0.06458214953386232	644128.4916107862	0.004170854038414153	923.0337710497681	709.2422880729604	1.142701	18.536247	0.06911335000000003	0.0337125	-0.0080090763	-0.1146524734	0.0709240246	0.0347628117	-0.1035822134	0.0392946641	0.040638988	-0.0590403209	0.0241744705	-0.06337248150000001	0.0311779379	-0.1064450649	0.0058543033	-0.0030892079	0.0235467688	-0.0010486172	0.06907578389999999	0.0320518151	-0.0436744018	-0.1062184529	0.0957299439	0.0799949487	0.0934220672	-0.08256539360000001	-0.0021735809	0.13319508970000002	-0.1307789117	0.0368924837	0.0130911222	0.1168574049	-0.0327853703	-0.0772002364	-0.0125784596	-0.0727181499	-0.0495149571	-0.060533436600000004	0.09458808789999999	0.011882753000000001	0.08552866390000001	0.0265302251	0.0569210737	-0.010678869099999998	0.003917385	0.047311165499999995	0.0094824117	0.0635509271	0.10997104869999999	-0.0118054163	-0.0163558162	-0.0193593057	-0.0179556683	-0.0169271475	-0.0390712571	0.086981124	-0.011330218000000001	0.0892155875	0.0810809877	0.10522987140000001	0.0832050175	-0.0295671441	0.0518458612	0.0709999518	-0.023539903199999997	-0.1006160302	0.0	-0.043606300000000014	-0.010528400000000007	0.00011084720656000017	0.0019015093996900007	0.042645800000000005	0.004799000000000005	2.303040100000005e-05	0.0018186642576400005	0.118034	0.016843999999999984	0.013932025155999995	0.00028372033599999947	0.00323408	-0.00035676000000000024	1.04592734464e-05	1.2727769760000018e-07	0.00105835	0.00035407500000000003	1.2536910562500002e-07	1.1201047225e-06	-0.000246925	2.8004000000000042e-05	7.842240160000022e-10	6.0971955625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.4685226577452	-0.6053913047011292	593621.7444064084	0.3664986318077355	1257.3797931108654	-7.042407508154382	1581003.9441235228	49.595503510909225	802.0787303319487	-0.4974290515618805	643330.2896509109	0.2474356613377519	923.145434139734	711.8028492667157	1.1109870000000002	18.021805	0.10211702	0.0531772	-0.019484759299999998	-0.043635229000000005	-0.1151706292	-0.0522133241	0.0350989534	0.0029005531	-0.06338367730000001	0.0643286801	0.0740892568	0.036075149300000005	0.0408527497	0.0007720847	0.021634308300000002	-0.0255725812	-0.10579905220000001	-0.0307320825	0.1220413892	-0.0635940984	0.11477826990000001	-0.1248685808	0.052534033	-0.0308831016	-0.0673546165	-0.1106564268	0.0438457079	0.066237263	-0.0019601594	0.0075480142000000005	-0.0487824638	-0.08653968990000001	-0.049605561299999996	0.036519096800000005	0.046025257300000004	0.0144560001	-0.1212832961	-0.1837096692	0.0838211063	0.0731945499	0.08039991469999999	-0.1919032922	-0.09094540400000001	-0.0375947531	0.1586976594	-0.047901422199999995	0.0395154625	-0.04950180269999999	0.0088947566	0.0441092393	-0.0031826784	0.0315481299	0.0072311629	0.0963873953	-0.035143279900000005	-0.0909202122	-0.0489559492	0.1548639982	-0.0372186492	0.0590589379	0.0334090878	-0.0007859187	-0.1076285847	0.069230216	-0.027937492999999997	-0.10350288630000001	0.0	-0.0551448	-0.011538499999999991	0.00013313698224999982	0.00304094896704	0.00370993	-0.03893587	0.0015160019726569007	1.37635806049e-05	0.134468	0.016434000000000018	0.018081643023999998	0.0002700763560000006	0.00387872	0.0006446400000000001	1.50444688384e-05	4.1556072960000023e-07	0.0010128	-4.554999999999989e-05	2.07480249999999e-09	1.0257638400000003e-06	-0.000232942	1.3982999999999995e-05	1.9552428899999977e-10	5.4261975363999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
