global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
796.0126515332794	n/a	633636.1414010421	n/a	1339.6240265217136	n/a	1794592.5324342488	n/a	800.8943294164969	n/a	641431.7268915003	n/a	932.7616930363216	790.9597786650407	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-8.284360000000001e-10	n/a	n/a	6.86306206096e-19	0.0	n/a	n/a	0.0	-0.00681159	n/a	4.63977583281e-05	n/a	0.0	n/a	0.0	n/a	-7.234449999999999e-05	n/a	n/a	5.233726680249999e-09	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0
787.3640585062959	-8.648593026983463	619942.1606275057	74.79816134638699	1286.8276821281925	-52.796344393521174	1655925.4834914163	2787.4539813192937	800.3541562298378	-0.5401731866591035	640566.7753943757	0.2917870715854507	921.9772671250522	767.7922054481935	1.7562529999999998	28.371386	0.17447832917156395	0.0826792	-0.014438701299999999	-0.077562398	0.0393281791	-0.0730365279	-0.0804383248	-0.1409237082	-0.1762008545	0.3562959504	-0.0026769535	0.046745713200000004	-0.0152485543	0.0095645935	-0.070953222	0.08618760619999999	-0.003346177	0.1980415419	-0.08230102519999999	0.0079454064	-0.013828523600000002	0.1210324817	-0.107635945	-0.004208653	0.014857785600000001	-0.0012764177	0.0198686081	-0.1229851208	0.0876798258	-0.2293793666	0.0111442894	-0.0248419908	0.12796089619999998	-0.1561806128	0.0237363	-0.06490105980000001	0.071931644	-0.10959385599999999	0.10491910410000001	-0.0845970586	0.0098893351	-0.0485412966	0.023651961099999997	0.0229047819	-0.0153945765	-0.0164632114	-0.087750552	-0.056851188899999995	0.0631322117	0.11901135339999999	-0.0397448446	0.09954137939999999	-0.2942531263	0.49633445340000004	-0.022481886099999997	0.2225580339	-0.026619325200000002	0.2742802855	-0.2142718603	0.0631625889	-0.1262129699	0.1547419939	-0.2747351708	0.053715367800000004	-0.029370334900000006	0.0182633063	-0.0580025237	0.1829926648	-0.0878431651	0.1659870471	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.0193543	-0.019354299171563998	0.00037458889642240297	0.00037458892849	-0.026374	-0.026374	0.0006955878760000001	0.0006955878760000001	0.0623328	0.06914439	0.00388537795584	0.0047809466684721	0.000618449	0.000618449	3.82479165601e-07	3.82479165601e-07	0.000407006	0.00047935050000000003	2.2977690185025e-07	1.6565388403599994e-07	-9.43133e-05	-9.43133e-05	8.894998556890001e-09	8.894998556890001e-09	1.0	0.0	0.0	0.0	0.0
785.4838842272479	-1.8801742790479918	616984.9323807246	3.5350553195936367	1275.7217930747654	-11.105889053427065	1627466.0933258948	123.34077166703106	800.4913812533338	0.1372250234959438	640786.4514608702	0.018830707073462325	920.9952214301013	761.5991591706282	1.251847	20.222963	0.2264459632	0.124404	0.0354771301	-0.0361239834	0.0141327827	-0.0761959277	-0.0362229108	-0.1274696856	-0.21022016059999998	0.1074213795	0.0501566512	-0.0083961249	0.0992359851	0.0027533661999999998	0.0447899744	0.0283773425	-0.2359772591	0.1147831018	-0.010285003000000001	0.101956375	-0.1852563504	0.0078516374	0.1162061434	0.0513891668	0.0917408155	0.0511585928	0.1390928676	-0.09738300429999999	-0.1365889641	-0.0406886859	0.1186047718	-0.0204998847	0.0038854557	-0.08979853119999999	0.012345446999999999	-0.1061338351	0.01468635	0.034968502900000004	-0.0895944317	-0.039906058	-0.0044676042	0.0303059683	0.032017095499999995	-0.1379987408	0.0279587481	0.1519296901	-0.0347310011	-0.016523193999999998	-0.042996457800000006	0.2520740168	-0.10262386949999999	0.2725733945	-0.1620228684	0.3037660743	-0.12525857710000002	0.008405975	-0.0824209488	0.0063682831	0.0472424734	-0.0809008995	0.052861862300000007	-0.0925298348	-0.0549588004	-0.1923144064	-0.0906756521	0.1335348347	0.0625602861	-0.2113281393	0.1065248962	-0.2103715689	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-7.25518e-05	0.0192817482	0.00037178581364820325	5.2637636832400006e-09	0.0536732	0.0800472	0.0064075542278400005	0.0028808123982399995	0.051427	-0.010905799999999998	0.0026447363290000004	0.00011893647364	-0.00121329	-0.001831739	1.4720726240999997e-06	3.3552677641209993e-06	0.000805178	0.00039817200000000013	1.5854094158400006e-07	6.48311611684e-07	0.0	9.43133e-05	8.894998556890001e-09	0.0	0.0	0.0	0.0	0.0	0.0
783.8462745171161	-1.6376097101318692	614414.9820743621	2.6817655627181844	1264.5930852000686	-11.128707874696827	1599195.6711358281	123.8481389603392	801.0360857187953	0.5447044654615638	641658.8106236892	0.29670295469376795	917.4666282947273	750.8133238172046	1.136732	18.363348	0.0756926948	0.0637227	-0.0233043125	0.0292906323	0.0020773961	-0.042824134900000005	-0.0185586715	0.0463522554	-0.0267110739	0.1267569451	0.0321423453	0.0818804607	-0.05866840280000001	0.1369637195	0.1185744259	-0.0288018217	0.10124299630000001	0.1237171887	-0.005667066700000001	0.043590141900000004	-0.1233297602	-0.1373780992	0.1344897763	0.1501474316	0.0603368408	0.1297243431	0.15713186199999998	0.0538493445	-0.0721581422	-0.0199592921	-0.0532067258	-0.0642997751	-0.0215244745	-0.0432827791	0.0922048015	0.0621170211	-0.0386958157	0.0967831198	0.17966383489999999	-0.1069681993	-0.011893001100000002	0.0774423075	0.176014	-0.05978281110000001	-0.025229856000000002	-0.0677896337	0.0347444794	-0.046185553399999996	0.0797621994	0.0383029515	0.0361334285	0.0561769936	-0.1135666316	0.0386227622	0.1318062108	0.040892462000000004	0.0488169003	0.0576868223	-0.0372904822	-0.1571733678	0.1481619089	-0.0627407304	0.0693411043	-0.0158794429	0.22508541370000001	0.0027031608000000003	0.014604553300000003	-0.1096324262	0.0599447309	-0.0902188091	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-5.45475e-05	1.8004300000000006e-05	3.241548184900003e-10	2.97542975625e-09	0.053803599999999986	0.0001303999999999958	1.7004159999998904e-08	0.002894827372959999	0.0512442	-0.00018279999999999685	0.0026259680336400003	3.341583999999885e-08	4.2888099999999985e-06	0.00121757881	1.83938912161e-11	1.4824981585610158e-06	0.000515527	-0.00028965100000000004	8.389770180100003e-08	2.65768087729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.1377788867485	0.29150436963243465	614872.0562774433	0.08497479751480308	1263.470899332135	-1.1221858679334673	1596358.7134591544	1.2593011221895891	800.3157802142987	-0.7203055044966504	640505.3480600215	0.5188400198081741	914.158758986181	753.9999154738942	1.140893	18.430567	0.08414745300000001	0.0425805	0.0883215539	0.0109151852	0.016197066399999998	0.033320893500000004	0.0743927162	-0.0614482633	-0.1201035965	0.0845698179	-0.0389301726	-0.1090967674	0.0197662499	0.0512342916	-0.063749289	0.1404248994	0.025259516800000003	0.043401645499999995	0.052220447999999996	0.1265134782	0.015193683999999999	0.044604827199999995	0.1045146092	-0.09986466960000001	0.0469155225	0.0800735365	-0.0226663233	-0.0010186394	-0.112349795	0.0364714657	-0.0305336801	0.1354040258	-0.1275458013	0.012206306399999999	0.0458908601	-0.0123661073	-0.0845377886	0.236556242	0.1021827628	-0.0382139224	-0.1413141343	-0.14561306400000001	-0.06739394480000001	-0.0288677349	-0.1822063227	-0.1184443229	-0.0758370461	0.0788560356	-0.0527353215	-0.028589186800000006	-0.0271672646	-0.09557707609999999	-0.2063130941	-0.044621361799999995	0.0342905498	0.021784809300000003	0.026908716099999997	0.09736140189999999	0.1507974768	-0.0001447611	0.047021262300000005	0.1172645157	0.1703287797	-0.0563803435	0.0123862095	-0.0975879558	0.0860591883	-0.006491801	0.1404635087	-0.09183260230000001	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.017991	-0.017936452500000002	0.0003217163282847563	0.000323676081	0.0640222	0.010218600000000008	0.00010441978596000016	0.0040988420928400006	0.0850936	0.0338494	0.007240920760960001	0.0011457818803600002	-8.33052e-05	-8.759401e-05	6.939756347040001e-09	7.6727105878801e-09	0.000670657	0.00015512999999999996	2.4065316899999988e-08	4.4978081164899995e-07	-0.000200136	-0.000200136	4.0054418495999985e-08	4.0054418495999985e-08	0.0	0.0	0.0	0.0	0.0
784.6419571482263	0.5041782614778185	615663.0009173991	0.2541957193467955	1256.635412015413	-6.835487316722037	1579132.5587311469	46.72388685706784	801.1905967317978	0.8748165174990845	641906.3722914542	0.7653039392892259	915.4645807041284	758.3817780035614	1.208994	19.530703	0.09901063999999997	0.05214259999999999	-0.0753638363	-0.0941233995	-0.0010377092	-0.0077093395	0.0128766585	0.0316925549	0.15878449460000002	-0.0403379505	0.0326989236	0.0298833352	-0.0026450783	0.1116321976	-0.0442613545	-0.0772402496	0.1211087766	0.0520666901	-0.0798583943	-0.0011164810000000001	-0.081780036	0.0686879469	-0.050389375300000004	-0.018462116299999998	0.14962472300000002	0.0125244924	0.0401452122	0.060984305	0.0276989021	-0.0242665133	-0.0679353575	0.0079955497	0.0392239407	0.14092195189999998	-0.0101527771	-0.0073538265000000005	-0.0362442432	0.0269901256	-0.0151557201	0.0650812952	-0.001073972	-0.0667119397	0.0123379376	0.02738404	-0.008293126	-0.009231245	-0.0035576769	-0.0053533643999999995	0.0453679961	-0.0719779615	0.0945894578	0.0675871308	0.0468567414	0.082308092	0.1510144665	-0.079751781	0.028163907599999996	0.0248258052	-0.022078627000000003	-0.0310683477	0.055275665	-0.0929936025	0.0686303396	0.092939145	-0.0146037528	-0.041161693	-0.023806865400000002	0.065746692	0.0757732686	0.0474741544	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0277509	-0.009759900000000002	9.525564801000004e-05	0.0007701124508100001	0.0211118	-0.0429104	0.00184130242816	0.00044570809924	0.106318	0.021224400000000004	0.011303517124000002	0.0004504751553600002	-0.000148198	-6.489279999999999e-05	2.1962647204e-08	4.211075491839999e-09	0.000884243	0.0002135860000000001	4.561897939600004e-08	7.818856830489999e-07	-0.000423976	-0.00022384000000000005	5.010434560000002e-08	1.79755648576e-07	0.0	0.0	0.0	0.0	0.0
783.5811971243656	-1.0607600238606665	613999.492486854	1.1252118282208816	1264.2362676044568	7.600855589043705	1598293.3403264475	57.773005685496905	801.581069892825	0.3904731610272165	642532.211610526	0.15246928948258656	917.0426893894736	769.2854353678116	1.31104	21.179203	0.047995114999999984	0.0320805	0.1439446354	-0.0065809487	-0.0797455695	-0.037160525699999995	-0.0297819065	-0.1109864299	-0.0625351204	-0.069060726	0.0891278357	-0.0474215914	0.05703146730000001	-0.0069454194	0.0475877064	-0.0054899334999999995	0.0031939366	0.11312923529999999	-0.0604791212	-0.02243448	-0.0307361255	0.1263168137	0.0988546137	0.1433178829	-0.1301281873	-0.10737483449999999	-0.0644520285	0.0163349172	-0.0167451269	-0.0710404003	0.08472327810000001	0.159296014	-0.0459042199	0.1060018359	-0.066445951	0.0149835737	-0.082617447	-0.0934228174	-0.017016720200000002	0.022519361499999998	0.009404094699999999	0.0634526876	-0.163975987	-0.043150894	0.1836798693	0.021096600099999998	0.1078568342	-0.0302390914	-0.1197473235	0.046346625499999995	0.0119168174	0.0537873783	0.03272228	0.005309465500000001	-0.021156594900000002	-0.0400751788	0.10702024689999999	-0.142920192	-0.0426546765	-0.0052808727000000005	-0.0150807696	0.051965589699999995	0.1414462324	-0.022609093599999998	-0.10539068619999999	-0.0403133565	-0.0747242075	0.012843525	0.02993489	-0.05988921990000001	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0275716	0.00017930000000000032	3.2148490000000114e-08	0.0007601931265599999	0.05150169999999999	0.030389899999999987	0.0009235460220099994	0.002652425102889999	0.100159	-0.006159000000000012	0.010031825281	3.793328100000014e-05	-2.10947e-05	0.0001271033	4.4498636808999984e-10	1.615524887089e-08	0.000923837	3.959399999999989e-05	1.5676848359999915e-09	8.534748025689998e-07	-0.000482617	-5.864099999999996e-05	3.4387668809999942e-09	2.32919168689e-07	0.0	0.0	0.0	0.0	0.0
781.526029887488	-2.055167236877651	610782.9353916986	4.223712371535319	1259.093436687417	-5.142830917039873	1585316.2823093303	26.44870984126118	799.7221826911383	-1.8588872016866844	639555.5694882785	3.4554616285945516	915.7251375509468	759.9391016250607	1.2921049999999998	20.873316	0.07126183	0.039888699999999985	-0.0804447358	0.0131989279	-0.08993023720000001	-0.0202264506	-0.014210444499999999	0.0742798022	0.0692211955	0.0232832942	-0.027402477	0.0328018957	-0.059762415	-0.0707308458	0.0746420022	0.0153682655	-0.0040677490999999994	-0.058098543600000004	0.0382231731	0.04245468980000002	-0.0071501783	-0.0167429146	-0.0408459442	0.0128912655	0.1343653917	0.052358542800000005	-0.05863640110000001	0.1844307795	0.013782471299999998	0.0342544037	0.0706648651	-0.0689052411	-0.0369449088	0.1392433052	-0.0925414715	-0.0061561029	-0.0159766229	-0.0177904023	0.1137902517	-0.0799451127	0.1035011009	-0.1233596095	-0.0504493498	0.0588488432	-0.1055532331	-0.0980702703	-0.0139120323	-0.0140307131	0.06283839990000001	0.0718911336	0.016448086299999998	-0.0029119026000000003	0.0994833253	-0.0644114995	-0.0469778826	0.0892755389	-0.0123439028	0.0343765846	0.0498584966	0.013671856699999999	0.001160258	-0.0314246294	0.17604668699999998	0.0395690791	0.0820508839	0.0989396565	0.0185978152	-0.103444917	-0.0085161104	0.0892619935	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0448333	-0.017261699999999998	0.00029796628688999986	0.00201002478889	0.0782116	0.026709900000000016	0.0007134187580100009	0.0061170543745600004	0.123748	0.023589	0.015313567504	0.0005564409210000001	-8.40433e-05	-6.294860000000001e-05	7.063276274890001e-09	3.962526241960001e-09	0.000923837	0.0	0.0	8.534748025689998e-07	-0.000471541	1.1075999999999999e-05	1.2267777600000002e-10	2.22350914681e-07	0.0	0.0	0.0	0.0	0.0
780.7808765297183	-0.7451533577697091	609618.777154515	0.5552535265954721	1255.862697958162	-3.230738729254881	1577191.1161227538	10.437672736707443	799.753677875903	0.03149518476470803	639605.9452760336	0.0009919466633630967	914.0991946686258	752.1957850998872	1.2317790000000002	19.898779	0.099742865	0.0545201	0.0083465465	-0.0961885968	0.0283109835	0.129040891	-0.030504959300000002	0.08419234130000001	0.04836526	-0.08545602710000001	0.0262626636	0.1217381667	0.0744417191	0.0188051023	0.0388765764	-0.1492370619	0.1171716719	-0.0080782138	-0.0107341275	0.0617238304	0.018462365	0.034884924500000004	-0.0048227146999999995	-0.0736377471	0.0814196654	-0.1320442825	-0.1238916016	0.0930482274	-0.0230023362	-0.07883030740000001	0.07864231049999999	-0.0551835147	-0.021006240699999998	0.045478368899999996	0.06716283299999999	0.078293138	0.0007500464	0.0877377455	-0.10668301179999999	0.0829695921	-0.0995595989	0.0582735692	-0.0390895262	-0.0455217273	0.044884961699999996	-0.0424119154	0.0018362654999999999	-0.0596875992	0.0354234619	-0.1163433132	-0.044040639900000005	-0.0270918783	0.0881726858	0.052759227199999995	0.165348532	0.0212563841	0.0414746313	-0.0049131222999999995	0.11592183800000001	-0.0473546836	0.049968657400000005	-0.0386915413	0.1266496942	-0.0173933441	-0.1434636818	0.0280153206	-0.0699537995	-0.0043732683	-0.0161907548	0.0884184234	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0487633	-0.003930000000000003	1.5444900000000022e-05	0.0023778594268900003	0.036027	-0.04218460000000001	0.0017795404771600008	0.0012979447289999998	0.131545	0.007796999999999998	0.017304087024999998	6.079320899999998e-05	0.000564839	0.0006488823	3.1904309592100003e-07	4.2104823925329006e-07	0.0010031	7.92630000000001e-05	6.282623169000016e-09	1.00620961e-06	-0.0006600210000000001	-0.00018848000000000012	3.5524710400000055e-08	4.3562772044100017e-07	0.0	0.0	0.0	0.0	0.0
781.5405671181876	0.7596905884693115	610805.6580514183	0.5771297902088488	1256.359710640617	0.4970126824550789	1578439.7225209754	0.2470216065211931	799.7038338090728	-0.04984406683024645	639526.2218089291	0.0024844309981780738	914.1296929821336	756.7516512967671	1.252915	20.240219	0.041398099999999965	0.0262632	0.0366418082	0.1162589931	-0.1167064578	0.06410757759999999	0.098279386	-0.0198830748	-0.0367164038	-0.0606577159	-0.0615982741	-0.0658199711	0.04205502690000002	-0.0313586661	0.0796497138	-0.051581371900000006	0.05949600450000001	-0.0642637704	-0.05158143	0.046040707800000004	-0.025606654500000003	0.13352785039999998	0.058284579800000014	0.1036583579	0.0033916601	-0.08045541120000001	0.0424545341	-0.033777225699999996	-0.07175541839999999	0.1607221006	0.0458175875	0.1009570457	-0.035095212	-0.06990763900000001	0.0031296965999999997	-0.021321018100000002	0.087206199	-0.0709645317	0.0151243844	0.0829452036	-0.05861382940000001	0.0525247326	-0.0243750016	0.1420968802	-0.0468274911	0.0836961891	0.1017875712	0.0954748941	-0.033654288500000004	0.0132709577	-0.0478844218	0.0236502306	0.084134187	-0.053512443	0.051222538399999996	-0.0001386849	0.1057860444	-0.014336708600000001	-0.0450472418	-0.004410964	-0.0615494896	-0.10599022	0.1227013018	-0.0260611291	-0.1154433071	-0.0021423748999999997	-0.0394538347	-0.023734947599999997	-0.08952431179999999	-0.0894423677	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0494826	-0.0007192999999999923	5.173924899999889e-07	0.0024485277027599998	0.0359792	-4.780000000000062e-05	2.2848400000000597e-09	0.0012945028326399998	0.12728399999999998	-0.004261000000000015	0.016201216656	1.8156121000000127e-05	0.000369639	-0.00019520000000000006	1.3663299032100002e-07	3.810304000000001e-08	0.00147321	0.00047010999999999993	2.2100341209999996e-07	2.1703477041e-06	-0.000597931	6.209000000000009e-05	3.855168100000013e-09	3.575214807610001e-07	0.0	0.0	0.0	0.0	0.0
