global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
731.0444154149961	n/a	534425.9373094535	n/a	1055.4313395588126	n/a	n/a	1113935.3125229096	785.9774822802374	n/a	n/a	617760.6026515808	817.9066403580123	668.5455231092661	n/a	n/a	n/a	n/a	-0.06700066	-0.0171846052	-0.0677259397	-0.0788273696	0.0228126213	0.13241969720000002	-0.027367578700000002	-0.3356731738	-0.0365693062	0.1022916175	-0.0129050951	0.0630410425	-0.0787956475	0.0314215991	-0.0334312827	0.1073633841	-0.201882859	0.0180278033	-0.0269700652	0.14704834960000002	-0.0750465097	0.1781330913	-0.0555999197	0.1710617172	0.0005541857	-0.0915785277	0.010481066899999999	-0.0155767951	0.033857730499999995	-0.026403707999999998	0.021318189799999998	-0.1083311049	0.1167244389	-0.0607461491	0.0196734104	-0.12022879619999999	0.1835657289	-0.0074482653000000005	0.0387227792	-0.1750233668	-0.04847767099999999	-0.0880206466	0.0747502464	-0.0481851149	0.0194199989	-0.2186600755	0.0613133106	-0.2842452598	0.10997785210000001	0.0785764618	-0.10334879289999999	0.2538996563	-0.3325539038	0.0339411392	-0.12324906	0.1201395725	-0.0938009827	0.0635769479	-0.10826789029999999	0.11741329539999999	-0.0519902192	-0.0082908845	0.0750878994	-0.0421754119	0.1292950389	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.017843399999999995	n/a	0.00031838692355999984	n/a	-0.206581	n/a	0.042675709561	n/a	-0.00707355	n/a	n/a	5.0035109602499986e-05	-0.000517387	n/a	2.67689307769e-07	n/a	0.0007578199999999998	n/a	5.742911523999996e-07	n/a	-0.00167069	n/a	n/a	2.7912050761e-06	0.0	0.0	0.0	0.0	0.0
729.3974300723953	-1.6469853426008283	532020.6109962148	2.7125607187419685	1038.1022792480155	-17.329060310797104	300.2963312552434	1077656.342179925	784.665811665693	-1.3116706145443686	1.7204798010592015	615700.435996981	813.6184466631917	664.3665029613121	1.1237469999999998	19.01387	0.141175362	0.0737067	0.0973199962	0.0220701821	-0.0605001687	-0.032964065699999996	0.12714164	0.0663934571	-0.0649312839	-0.1265819159	-0.0526522457	0.0200064743	0.0888807763	0.0416673159	-0.0669518068	-0.0321530857	0.1214979307	0.0857266833	-0.0892605893	0.10146664640000001	-0.0454151796	0.1679012086	-0.0401807786	0.1698510032	-0.0726714441	0.0395117512	-0.07526016049999999	-0.0398527387	-0.1238391893	0.010262360699999999	0.0230760981	-0.12255889210000001	0.1229845785	0.082758839	0.0095823613	0.11870677460000001	0.018044006100000003	-0.0088034763	0.013135666599999998	-0.0653951334	0.08534466460000001	-0.0857797924	0.030382322200000002	-0.1013454669	-0.0752987478	-0.0761527261	-0.0665270402	-0.0705932146	0.0209566703	-0.097810088	0.053625339400000006	0.10679844880000001	-0.21903676739999997	0.1669159338	-0.18220216329999997	0.041952051399999996	-0.0343648421	0.007152614399999998	0.0040188057	-0.0432583579	0.035945521200000004	-0.011309176899999999	-0.0624168267	-0.0246776354	-0.14652285240000001	0.076027791	-0.044182258499999995	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.000348862	0.018192261999999997	1.2170469504399994e-07	0.0003309583966766437	-0.152007	0.054573999999999984	0.023106128049	0.002978321475999998	0.0321904	0.03926395	0.0015416577696025	0.00103622185216	-0.000462012	5.5375000000000025e-05	2.13455088144e-07	3.0663906250000033e-09	0.000894578	0.00013675800000000028	8.002697980840001e-07	1.870275056400008e-08	-0.00127992	0.00039077000000000014	1.527011929000001e-07	1.6381952064e-06	0.0	0.0	0.0	0.0	0.0
726.4942376195482	-2.9031924528470654	527793.8772944086	8.42852641826816	1026.846289237562	-11.255990010453617	126.69731111543159	1054413.3017209508	787.0739865054037	2.4081748397106817	5.79930605861557	619485.4602335085	814.7604925068889	646.9514053985738	1.202717	20.350048	0.098658602	0.0603813	0.10601736269999999	-0.0934181752	0.0330260882	-0.1380710585	0.044939069299999995	-0.1027849073	0.0775523355	0.0022551972	0.11030226789999999	-0.032213644	-0.0205450718	0.0686047805	-0.024788690899999997	0.0417273805	-0.1037597874	0.08228480269999999	-0.1301119435	0.120580307	0.0970843719	0.135618594	-0.061268955199999996	0.0375988094	-0.058353684800000014	-0.0061419266	-0.0446333484	-0.07598503940000001	-0.0306834596	-0.050956979400000005	-0.015781341799999998	-0.0373123662	0.0455651058	-0.0904222104	-0.10588807310000001	0.059616152699999994	0.0434769429	-0.0276362694	0.0367266644	0.0088519333	-0.016156816799999998	0.1366683113	0.1090623017	0.0686712504	0.058187474800000014	-0.0118092778	0.028520059700000006	-0.1636072427	-0.0652659294	-0.1376886635	-0.0771577895	0.13523583720000001	0.0371223567	0.1440398028	-0.1555610782	0.056245976399999995	0.1101510082	0.0110493428	-0.016905763100000002	-0.0843535075	0.0475445647	-0.0188252644	-0.011884523700000002	0.015260198899999999	-0.0003641309	0.1436490695	0.0130712024	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.00334479	-0.003693652	1.11876201441e-05	1.3643065097103998e-05	-0.205797	-0.053789999999999984	0.042352405209	0.0028933640999999977	0.0305288	-0.0016615999999999992	2.7609145599999974e-06	0.00093200762944	-0.00052696	-6.494800000000006e-05	2.7768684160000005e-07	4.218242704000008e-09	0.000471989	-0.000422589	2.22773616121e-07	1.78581462921e-07	-0.0015826499999999995	-0.00030272999999999954	9.164545289999973e-08	2.504781022499998e-06	0.0	0.0	0.0	0.0	0.0
727.6582534057463	1.1640157861980924	529486.5337495013	1.3549327505183633	1020.2957672980236	-6.550521939538271	42.90933768037223	1041003.4527662628	784.6142765494278	-2.4597099559758817	6.050173067526875	615619.562965182	811.5620728932698	652.4042100805348	1.2699049999999998	21.486885	0.12635459	0.065523	-0.018937024099999998	-0.11248089039999999	0.028092240600000002	-0.0842866687	-0.08188652099999999	-0.0375284894	0.07003224799999999	-0.0068441448	-0.0659135167	-0.08483867390000001	-0.041330426499999996	0.0578926674	-0.0418348376	0.0023607185	-0.0010884401	0.0837364465	-0.0566389118	-0.0749967624	-0.0534212835	0.1140367586	0.1015091061	0.0815491913	-0.0274627204	0.1080767405	-0.0891114485	0.021380787999999998	0.0803353215	-0.0926941043	0.0069646097	0.0122795609	0.027961369500000003	0.025049337999999997	0.012373269899999999	0.1149171285	-0.0792708283	0.024624351699999998	-0.0392351305	-0.0089977058	-0.1337470485	0.035555915099999995	-0.05681919780000001	0.0822334512	-0.06239171230000001	-0.0670604882	0.0032779908	-0.0787726096	0.0333533553	-0.0334988471	0.013644465900000001	0.0608813917	-0.10270114080000001	-0.0621639411	-0.1257743703	-0.027903729500000002	0.0297797085	0.1562283597	-0.0122617312	-0.14027892449999999	-0.0051124848999999995	-0.007653313	0.093984561	0.0252791463	-0.0542555883	0.0630444586	-0.0340156596	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.018215	0.02155979	0.0003317862250000001	0.0004648245448441001	-0.150726	0.05507099999999998	0.022718327076	0.003032815040999998	0.0122891	-0.0182397	0.00033268665609000004	0.00015102197881000006	-0.000690084	-0.00016312399999999995	4.7621592705600006e-07	2.6609439375999985e-08	0.000868657	0.00039666800000000003	7.54564983649e-07	1.57345502224e-07	-0.00151276	6.988999999999954e-05	4.884612099999936e-09	2.2884428176e-06	0.0	0.0	0.0	0.0	0.0
730.4316555929818	2.7734021872354333	533530.4034923044	7.691759692162285	1030.4862812579322	10.190513959908573	103.84657476709148	1061901.9758608022	785.0547416561278	0.4404651067000032	0.1940095102202452	616310.9473967695	812.9998755291738	662.9866636411763	1.61424	27.313042	0.66923495	0.32096	-0.0977167719	-0.0300127575	-0.021585927400000003	-0.0271584048	-0.08832413880000001	0.0881224674	-0.0220258032	-0.3627613785	-0.08787756779999999	0.08943155189999999	-0.0389204365	0.0029693474	0.08665276949999999	0.009803421	0.1319737618	0.0246555299	-0.046350597	0.22377267059999997	0.0601270319	-0.2855068921	0.21342276579999997	-0.017081123700000003	-0.0009775845	-0.1114188289	0.1028513555	-0.0341427976	0.024065044100000002	-0.011578971	0.0617676941	-0.1389178049	-0.0646468508	0.05485876	0.1637998209	0.018609958899999998	0.0046114149	0.1526365656	0.0558383229	0.0687151026	0.0629662708	0.047909357	-0.09991536880000004	-0.035971832	-0.024433748999999998	0.16042589210000002	-0.1893998381	0.0832872992	0.20227815429999998	-0.22522589559999998	0.2869593548	-0.2507651191	-0.17764208010000002	-0.011306883600000001	0.2396416459	0.19447905710000002	0.1792479124	0.0583042246	-0.1859740252	-0.0517792526	0.1066750201	-0.1930722432	0.022273188500000003	0.0862477881	0.11272152449999999	-0.11581791699999999	0.040795845899999995	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.0617554	-0.0799704	0.0038137294291599993	0.00639526487616	0.051797800000000005	0.20252379999999998	0.002683012084840001	0.04101588956644	0.12863	0.11634089999999998	0.01353520501281	0.016545676899999997	0.00045353	0.001143614	2.056894609e-07	1.307852980996e-06	0.00488695	0.004018293	2.38822803025e-05	1.6146678633849e-05	-0.00175885	-0.00024609	6.056028810000003e-08	3.0935533225e-06	1.0	0.0	0.0	0.0	0.0
732.1006549461165	1.6689993531347227	535971.3689725327	2.7855588407641227	1033.6450032987743	3.1587220408421217	9.97752493130182	1068421.9928445232	785.9583822597459	0.9036406036181006	0.8165663405072853	617730.5786443569	813.3800966428946	667.4428968308083	1.560642	26.406172	0.4405664000000001	0.216487	-0.0853096821	-0.0013889894000000001	-0.034695730099999995	0.0651493055	-0.0748272366	0.0409313127	-0.1413965148	-0.0347028615	-0.0596705998	0.1231480985	-0.0412027616	-0.0471603015	0.0458615844	0.050716856100000006	0.153952501	0.1391690142	-0.0704587027	-0.0254854507	0.010661911100000001	-0.062110723300000004	0.0641771175	-0.1232545367	-0.0414726429	-0.0203579754	0.0895021765	0.1204466658	-0.035042112	0.0426808253	0.021445538599999998	-0.0319525804	-0.0736573917	0.0732354722	0.0933617016	-0.1361495422	-0.0133469005	-0.08311377980000001	0.0652619127	-0.13408664650000002	-0.0574077981	0.0982640417	-0.1121370561	0.0052289837	0.1303008646	-0.011599470800000001	-0.1351297303	-0.0204930795	-0.16562086539999998	0.037098532999999996	0.2955543599	-0.0283699911	0.09217259119999999	-0.058012952300000004	-0.0061768021999999995	-0.0142283399	-0.0709430696	-0.2018971703	0.0766237633	0.053487318799999996	-0.0543141822	0.20579579539999998	-0.051877058399999995	0.0828188671	0.0428474527	0.048322349699999996	0.042698185	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.0257831	0.0359723	0.0006647682456099997	0.00129400636729	-0.0154025	-0.0672003	0.00023723700625000006	0.00451588032009	0.0897627	-0.0388673	0.0015106670092899994	0.00805734231129	-0.00236443	-0.00281796	5.590529224899998e-06	7.9408985616e-06	0.00206874	-0.00281821	4.2796851876e-06	7.942307604100001e-06	-0.00142449	0.00033435999999999985	1.1179660959999993e-07	2.0291717601000003e-06	0.0	1.0	0.0	0.0	0.0
731.723713631363	-0.3769413147534806	535419.593090473	0.14208475476808252	1025.9232054619515	-7.721797836822816	59.626161832761525	1052518.4235053256	784.4889617808374	-1.4694204789085459	2.159196543835821	615422.9311559761	812.297498408182	674.0806061247978	1.274853	21.570602	0.1884596	0.103603	-0.0437181533	0.1083212156	-0.051867961	0.1142548023	0.0126625551	0.0781184628	-0.11075854199999999	0.025027666299999998	-0.1013590389	0.0422833841	0.0767094053	-0.0278049761	0.028771144	-0.0292026189	0.1571730231	0.0060224308999999995	0.0702913346	-0.0827667409	0.0626686962	-0.0519747419	0.0170526619	-0.1545469924	0.0083815821	-0.0817217892	0.0662279384	-0.0982522392	0.1083490067	0.012250415300000001	-0.0584838503	-0.09071778970000001	-0.1623756394	-0.006558642900000001	-0.076370489	-0.0528360795	-0.06547379589999999	-0.028060298799999998	0.0167497404	0.00033560080000000003	-0.0957392429	0.0061502893	-0.0741928185	-0.1048817424	-0.0541320261	0.023609028799999997	-0.109112742	0.1579349782	0.037380847200000004	0.12033437710000001	0.0572369796	0.0001498465	0.0997082081	-0.0401692416	-0.0009655889	-0.0150691056	0.0265343578	-0.09058536119999999	0.13186130210000002	-0.0598561851	-0.0376219426	-0.0538006607	-0.075273195	0.0403261376	0.175277104	-0.0802707714	-0.1319774374	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0151606	0.010622499999999995	0.00022984379236000002	0.00011283750624999993	0.0474635	0.06286599999999999	0.00225278383225	0.0039521339560000006	0.08582099999999998	-0.00394170000000002	1.553699889000016e-05	0.007365244040999997	-0.000910002	0.0014544279999999998	8.281036400039998e-07	2.115360807184e-06	0.00156379	-0.0005049499999999999	2.4454391641e-06	2.549745024999999e-07	-0.00116328	0.00026121	6.82306641e-08	1.3532203584e-06	0.0	0.0	0.0	0.0	0.0
730.458178769069	-1.2655348622939755	533569.1509306253	1.6015784876814314	1028.7720055457294	2.84880008377786	8.115661917332742	1058371.8393945822	787.0654264352445	2.5764646544071184	6.638170115409192	619471.9854896932	813.7378356320662	667.1133541249217	1.169145	19.782005	0.20253525	0.106924	0.09158389619999999	0.0683850258	-0.016541324399999998	0.04447518	0.10104735710000001	-0.0184471739	-0.1288925081	0.19608687489999999	0.105370831	0.0422430467	0.0034336663000000003	0.0747087821	-0.0607143842	0.0425724454	0.056052615199999996	0.136089717	0.0620497312	0.0452153004	0.039899696899999997	-0.0065496855	0.0702072268	-0.0224074592	-0.09426919439999999	-0.1302958948	0.0742598471	-0.0921199798	-0.0188467407	0.033790597900000004	-0.0452645342	0.0581455517	0.0683892875	0.0778377895	-0.048709748	0.0251518276	0.056342128	-0.048917336900000004	-0.07304331230000001	-0.0491987896	-0.034660328500000004	-0.05232494730000002	0.0874299141	-0.050208624400000006	0.0940708075	-0.026930609100000003	-0.09908779390000001	0.024262099900000004	-0.0903413969	0.1247055175	-0.0359483225	0.0142924249	-0.0413103066	-0.0100966923	0.008608536600000001	0.0209432923	0.048772532300000004	-0.0089003981	0.23340300760000002	-0.0357640641	0.1894772609	-0.11717303539999999	-0.0325988677	0.0038283655	0.0883799584	-0.0462024597	-0.06679676849999999	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.033574900000000005	-0.0184143	0.0011272739100100005	0.0003390864444900002	-0.0355231	-0.08298660000000001	0.0012618906336099999	0.006886775779559999	0.0482942	-0.03752679999999999	0.0014082607182399989	0.0023323297536399995	-0.000216449	0.0006935530000000001	4.685016960100001e-08	4.810157638089999e-07	0.000990792	-0.0005729980000000001	9.816687872639999e-07	3.2832670800400016e-07	-0.00115768	5.600000000000137e-06	3.1360000000001534e-11	1.3402229823999997e-06	0.0	0.0	0.0	0.0	0.0
730.4936912680528	0.03551249898373498	533621.0329824252	0.0012611375840697785	1022.6193864884387	-6.152619057290622	37.85472126413574	1045750.4096219908	785.2830101937088	-1.7824162415356568	3.1770076580900968	616669.4060988926	812.1221839201137	669.4039979595352	1.072866	18.152971	0.13222075	0.076113	0.0889551231	0.0052341927	0.0604759632	0.11848882289999994	0.033189957799999996	-0.10206534689999999	0.0017856679999999996	0.0138919712	0.039995643	-0.12912400529999998	0.0073230689	0.0210796555	-0.050937822800000004	-0.041839761600000004	0.1144899787	0.0544272344	0.0962560975	0.07472039009999999	0.0937652259	0.0113281802	-0.0198324712	0.017753229199999998	-0.09576768220000001	-0.1069919772	-0.0041664047	-0.0058010835	-0.1634810041	0.1104909748	-0.0641232525	0.0111743898	0.1254600837	-0.0165310532	-0.1601475737	0.096631757	-0.10568453439999999	0.0053175879	-0.09335447919999999	-0.09008933720000001	-0.1000659687	0.0895952524	0.0818768841	0.0612621329	-0.0662971583	-0.012762026299999998	-0.0863755636	0.071392074	0.0516066699	0.154504543	0.0026657845	0.007217535799999998	0.0392934743	0.11466279380000001	0.016510908	0.050484595099999995	0.11799099619999999	0.0823852402	0.0706179154	-0.002148352	0.1444066035	-0.093290131	0.0410420423	0.0427312843	-0.0494807296	0.11057206789999999	0.038088045200000004	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.0435811	-0.010006199999999993	0.00189931227721	0.00010012403843999986	0.034719	0.0702421	0.001205408961	0.00493395261241	0.0330965	-0.015197699999999996	0.00023097008528999985	0.00109537831225	-0.000691176	-0.000474727	4.777242629760001e-07	2.2536572452900004e-07	0.0011494500000000002	0.00015865800000000032	1.3212353025000005e-06	2.5172360964000102e-08	-0.00105557	0.00010210999999999987	1.0426452099999974e-08	1.1142280249e-06	0.0	0.0	0.0	0.0	0.0
728.0957703155176	-2.397920952535173	530123.450751347	5.7500248946071935	1018.5089431194856	-4.110443368953156	16.89574468937097	1037360.4672143715	785.841278170696	0.5582679769871675	0.3116631341293445	617546.5144769532	811.5338303414931	659.6657963147887	1.115099	18.867552	0.06716848	0.0418147	0.0141543649	-0.0304190575	0.1261970289	0.0515424221	-0.0412865057	-0.0940481327	0.035054647	0.08378848259999999	0.0483911031	-0.1057398974	-0.0556795071	0.0005176741999999999	0.12325261970000001	0.0326329302	0.0902249832	-0.0556074351	0.0541883576	0.0581744116	0.0897871148	0.051316580300000005	-0.041593000899999996	0.0552688913	-0.041935860400000004	0.0674334821	0.0667211127	-0.0471798305	0.0984009567	-0.054255230700000004	0.1544881341	-0.0016554546	-0.07767079980000001	0.0671947495	0.049274299199999996	-0.2197113951	-0.0316416148	-0.0476056511	0.027008884599999998	0.0389040553	-0.0201726603	0.0199968973	0.0348188007	0.1068922422	-0.0117645406	0.10490684039999999	-0.011725776200000001	0.042206945999999995	-0.0134418998	0.0335124799	-0.065137054	0.012376921499999999	-0.0676781321	-0.0169914085	-0.0647994932	0.0010047896	0.0102134749	-0.1125474604	-0.0110781827	0.0422383112	-0.0323686562	0.0299349732	0.11138190619999999	-0.015146245	0.0055030115	0.0310921394	0.080945735	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.0324175	0.011163599999999996	0.0010508943062499999	0.0001246259649599999	-0.00325528	-0.03797428	1.05968478784e-05	0.0014420459415184	0.0287295	-0.004366999999999999	1.9070688999999993e-05	0.00082538417025	-0.000500905	0.0001902710000000001	2.5090581902499995e-07	3.620305344100004e-08	0.0011494500000000002	0.0	1.3212353025000005e-06	0.0	-0.000972569	8.300100000000008e-05	6.889166001000014e-09	9.458904597610001e-07	0.0	0.0	0.0	0.0	0.0
