global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
754.050932285576	2.2598017813289744	568592.8084807463	5.1067040908976065	1020.9871404773056	20.8206123742616	433.4978996392552	1042414.7410200251	810.1068638278642	-0.3259629946029463	0.1062518738505204	656273.1308210178	836.4496460142151	568.356213434607	1.505827	39.078663	0.61194954	0.34060300000000004	-0.0218940979	0.0526247702	-0.0480563937	-0.0309988457	-0.0024538594	0.0157476805	-0.0241726104	0.0058901342	-0.0799370834	-0.054822921100000005	-0.07410868849999999	0.0677493218	0.0151408273	0.0100478566	-0.0021401678	0.0022124472	-0.0824486079	-0.028759521	0.0795557284	-0.0	-0.0795557284	-0.0789451	0.0555509	0.0062323288140100006	0.00308590249081	-0.181644	0.129404	0.032994542736	0.016745395216000002	-0.478588	0.274332	0.07525804622400001	0.229046473744	0.009934610000000005	-0.0015612899999999947	9.869647585210009e-05	2.437626464099984e-06	-0.00322403	0.0009195999999999996	1.03943694409e-05	8.456641599999994e-07	5.92762e-05	-0.0005723628	3.2759917482384004e-07	3.5136678864399998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.1731800673558	-5.877752218220167	559763.1073721	34.54797113879209	1031.6689219692516	10.681781491946024	114.10045584168068	1064340.764557198	807.831615903651	-2.275247924213204	5.176753116636494	652591.9196535039	836.0681202834918	541.5357244406766	1.043583	27.082695	0.19318756	0.110955	-0.040450068799999996	0.062251036399999994	-0.050258192300000004	0.040456679599999996	-0.0228619773	-0.0339670216	-0.0498384829	0.001042089	-0.0548017115	-0.0528044496	-0.01103166	-0.026775610800000002	0.0508553752	0.025553237000000003	-0.0291368831	0.024994352200000004	-0.0183799615	-0.0365234071	0.0779582607	-0.0044729574	-0.0841569582	-0.07020169999999999	0.008743400000000012	0.004928278682889999	7.644704356000022e-05	-0.268072	-0.08642799999999998	0.07186259718399997	0.007469799183999995	-0.526766	-0.048177999999999936	0.0023211196839999946	0.27748241875599994	0.0105862	0.0006515899999999952	0.00011206763043999999	4.2456952809999386e-07	-0.00310274	0.00012129000000000005	9.6269955076e-06	1.4711264100000008e-08	-0.00016460700000000002	-0.00022388319999999998	5.012368724224e-08	2.7095464449000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.9234432805998	0.7502632132440112	560886.3238952698	0.5628948891472286	1039.450548214906	7.781626245654253	60.55370702705508	1080457.4421842685	806.9612366453173	-0.8703792583337417	0.7575600533375944	651186.4374481398	836.8760027083542	552.2827568531559	0.8941449999999999	23.204523	0.16098880000000002	0.08804689999999997	-0.0285801706	0.0686183132	-0.042200177400000004	0.0777927497	-0.0109572193	-0.045742394000000006	-0.079814843	-0.0068955951000000005	-0.06679390269999999	-0.028959668900000006	-0.0006638052	-0.0616535118	0.0667938666	0.0468204184	-0.027117999700000003	0.0243884185	-0.0022627952	0.0536734342	0.0763299729	-0.0089388422	-0.0884588311	-0.0658264	0.0043752999999999995	0.004333114936959999	1.9143250089999992e-05	-0.206368	0.061703999999999974	0.042587751424	0.0038073836159999977	-0.563948	-0.03718200000000005	0.0013825011240000036	0.318037346704	0.00950805	-0.00107815	9.04030148025e-05	1.1624074225e-06	-0.00317914	-7.63999999999999e-05	1.01069311396e-05	5.836959999999985e-09	-0.00016460700000000002	0.0	0.0	2.7095464449000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.5105148219349	-1.4129284586649646	558771.9697693541	1.9963668293053527	1033.116003376659	-6.334544838246983	40.12645830776151	1067328.6764329607	809.7692258514589	2.8079892061416563	7.884803381808046	655726.1991360711	837.7160495704612	534.7017497830244	0.841557	21.839785	0.22067525	0.127318	-0.0415763793	0.0606659566	-0.043614069299999995	0.0396411273	-0.0340923273	0.0203323454	-0.0300897302	0.0415103344	0.0017836242000000004	-0.0144424524	0.0741769162	-0.11419163560000001	0.0261381415	0.0391243361	0.028651435	-0.0250716175	0.0232292218	-0.0398505844	0.0746715088	-0.0133905928	-0.09244604470000001	-0.0715127	-0.005686300000000004	0.00511406626129	3.2334007690000064e-05	-0.302089	-0.095721	0.091257763921	0.009162509841	-0.489976	0.07397199999999997	0.0054718567839999975	0.24007648057600006	0.00904923	-0.0004588200000000004	8.18885635929e-05	2.105157924000004e-07	-0.00343554	-0.00025639999999999994	1.18029350916e-05	6.574095999999998e-08	-0.000355306	-0.000190699	3.6366108600999996e-08	1.26242353636e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.5240957875827	1.0135809656478614	560288.3219746185	1.0273463739236512	1032.371489162784	-0.7445142138749361	0.5543014146618142	1065790.8916361842	808.4538861904176	-1.315339661041321	1.7301184239082974	653597.6860963886	836.6602448018817	535.5342135215142	0.765048	19.854248	0.1748219	0.111729	-0.0315838851	0.0236231477	-0.0435496188	0.010564413	-0.0006497969999999999	-0.0113526177	-0.046248389400000006	0.029332575899999998	-0.006394000600000001	-0.0284022988	-0.0164779023	-0.1223418208	0.0432786981	0.0365165317	0.006740784200000001	-0.014577286100000001	0.0305859637	0.0352244481	0.07298352400000001	-0.0178211701	-0.09610441609999999	-0.0715786	-6.590000000000762e-05	0.005123495977960001	4.342810000001005e-09	-0.216595	0.08549400000000001	0.046913394024999985	0.007309224036000001	-0.476198	0.013778000000000068	0.00018983328400000188	0.22676453520399995	0.00786443	-0.0011847999999999993	6.18492592249e-05	1.4037510399999994e-06	-0.00358859	-0.00015305000000000006	1.28779781881e-05	2.3424302500000014e-08	-0.000527136	-0.00017183	2.95255489e-08	2.77872362496e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.3786698096039	-1.145425977978789	558574.876086373	1.3120006710286651	1029.3217047183866	-3.0497844443973463	9.30118515728803	1059503.1718043657	805.689350392482	-2.7645357979356504	7.6426581780677045	649135.3293358596	834.3264729349053	538.5290976088396	0.8173289999999999	21.211014	0.20636454999999992	0.121354	-0.0407836819	0.0761649917	-0.050858648099999994	0.0080720377	-0.0162538388	-0.07258178679999999	-0.06504120599999999	-0.0406528489	-0.0584752928	-0.0640838261	-0.0136828575	-0.054789822099999996	0.0648777901	0.026990697	-0.059271862	0.09973209029999999	0.0051850813	-0.0046524445	0.0712666859	-0.022223568500000002	-0.0994209319	-0.0716982	-0.00011959999999999749	0.005140631883240001	1.4304159999999398e-08	-0.290315	-0.07372000000000001	0.084282799225	0.0054346384000000005	-0.544021	-0.06782300000000002	0.004599959329000003	0.295958848441	0.00880535	0.0009409199999999996	7.75341886225e-05	8.853304463999994e-07	-0.00363728	-4.86900000000001e-05	1.32298057984e-05	2.37071610000001e-09	-0.000222707	0.000304429	9.2677016041e-08	4.9598407849e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.5042001395152	2.125530329911271	561756.5460267743	4.517879183372717	1029.6398483531937	0.31814363480702923	0.10121537236822838	1060158.2173167877	810.3115818242833	4.622231431801311	21.365023409131997	656604.8596385721	838.1158279077182	532.3136750448124	0.730024	18.945307	0.17560844999999992	0.08706119999999999	-0.0342578718	0.0361721584	-0.0428987838	0.0043566353	-0.009994663	0.0285008142	-0.031306591200000004	0.034070304100000004	-0.0871840655	-0.0160100328	-0.048707117	-0.0524294881	0.0195688945	0.039491263799999995	0.0343505298	0.0735964551	-0.0511040967	-0.0875545915	0.06952167320000001	-0.0265908268	-0.1023837949	-0.053513	0.01818520000000001	0.0028636411690000003	0.0003307014990400002	-0.24630900000000006	0.04400599999999996	0.060668123481000015	0.001936528035999997	-0.478445	0.06557599999999998	0.004300211775999996	0.22890961802499998	0.00896789	0.00016253999999999919	8.042305105209999e-05	2.6419251599999743e-08	-0.00387588	-0.00023859999999999986	1.50224457744e-05	5.6929959999999915e-08	0.00033297800000000005	0.000555685	3.08785819225e-07	1.1087434848400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.8511709262277	1.346970786712518	563777.4808812873	1.81433030025694	1034.9180909519016	5.278242598707949	27.85984493081523	1071055.4549795284	807.5361826742962	-2.7753991499870385	7.702840441748773	652114.6863281743	837.0119188037904	541.431552980345	0.7607709999999999	19.743258	0.23351089999999994	0.126993	-0.0203382229	0.0007657354	0.0010622352	-0.025308240699999998	0.0279284177	-0.044961262599999996	-0.011133911699999999	-0.0191880823	-0.0750985153	-0.008967055500000001	-0.0116230531	0.0525290001	0.0247185496	-0.012914615400000001	-0.0333742235	0.07817632990000001	-0.0787490347	0.0037513251000000003	0.0677491758	-0.0309160396	-0.1049824657	-0.07181489999999999	-0.01830189999999999	0.005157379862009997	0.0003349595436099996	-0.171562	0.07474700000000004	0.029433519844	0.0055871140090000045	-0.39748	0.08096500000000001	0.006555331225000002	0.15799035039999998	0.00825879	-0.0007090999999999991	6.820761226410001e-05	5.028228099999984e-07	-0.00339504	0.0004808399999999997	1.1526296601600003e-05	2.3120710559999976e-07	0.00033297800000000005	0.0	0.0	1.1087434848400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.8163507370485	-0.034820189179185945	563725.1925340986	0.0012124455744742981	1031.8937289440755	-3.0243620078260847	9.146765554381826	1064804.6678341092	807.8362359499257	0.30005327562946604	0.09003196821597233	652599.384113744	837.0427667762366	545.6011352260991	0.680878	17.669884	0.19624330000000006	0.139574	-0.019572773300000002	0.0168004654	-0.024601468199999997	-0.0009746303999999999	0.0019322942	-0.0297488243	-0.0110221513	-0.0401825461	-0.100038545	-0.047695664900000004	0.0458926846	0.0214646858	0.0207416663	0.0034631474	-0.041409055099999995	0.0957669052	-0.0635418663	-0.0274986846	0.06594989429999999	-0.0351923678	-0.1072077007	-0.07157630000000001	0.0002385999999999777	0.0051231667216900005	5.692995999998938e-08	-0.305923	-0.13436099999999998	0.093588881929	0.018052878321	-0.420834	-0.02335400000000004	0.0005454093160000018	0.17710125555600004	0.008116929999999998	-0.00014186000000000233	6.588455262489996e-05	2.0124259600000657e-08	-0.00335945	3.5590000000000274e-05	1.12859043025e-05	1.2666481000000196e-09	-0.000255366	-0.000588344	3.4614866233599995e-07	6.5211793956e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.4134087557437	0.5970580186951793	564622.1108579264	0.35647827768821305	1044.5221427220556	12.628413777980088	159.47683454787727	1091026.5066366743	808.5212514597487	0.6850155098229607	0.4692462486980107	653706.6140620381	838.2755471099204	547.6160449132103	0.6337689999999999	16.447348	0.27792125	0.159299	-0.0206490907	0.0098469723	-0.0032905770000000003	0.036542322	0.012657816899999999	-0.0213521658	-0.0115960308	-0.013855728000000001	-0.11752051109999999	0.0183814082	0.0539988279	-0.0056485087	0.0269218825	0.0031558515999999997	-0.006262126800000001	0.0435838199	-0.0737386636	-0.0022284858	0.0641245402	-0.0394130496	-0.10905158429999999	-0.0889943	-0.01741799999999999	0.00791998543249	0.0003033867239999996	-0.180323	0.1256	0.032516384328999996	0.01577536	-0.422689	-0.0018549999999999953	3.441024999999984e-06	0.17866599072100006	0.00662806	-0.001488869999999998	4.39311793636e-05	2.216733876899994e-06	-0.00410921	-0.0007497600000000004	1.6885606824100007e-05	5.621400576000007e-07	-0.0006777010000000001	-0.00042233500000000014	1.7836685222500008e-07	4.5927864540100014e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.2377884054561	-0.17562035028765874	564358.2147283207	0.030842507435159962	1041.2517278459854	-3.2704148760701632	10.69561346162102	1084205.16074225	809.2177546522004	0.6965031924517007	0.4851166970954108	654833.3744443486	838.6692768251289	549.8650831352214	0.6930569999999999	17.985968	0.361010035	0.193364	-0.024891402599999998	0.0370550288	-0.0344805205	0.0478091509	0.0122500419	0.0081352478	-0.046859098700000004	0.0244086108	-0.0079013316	0.0197582838	0.0663599627	-0.0570575005	0.0299901796	0.040292057799999996	0.0221628153	-0.039380199500000004	0.0196751225	0.0097401962	0.0622738351	-0.0435714113	-0.1105075577	-0.071774	0.017220299999999994	0.005151507076000001	0.0002965387320899998	-0.296347	-0.11602399999999995	0.08782154440899999	0.013461568575999993	-0.485384	-0.062695	0.0039306630249999995	0.23559762745600005	0.008778589999999998	0.0021505299999999977	7.706364238809995e-05	4.62477928089999e-06	-0.00359068	0.0005185300000000001	1.28929828624e-05	2.688733609000001e-07	-4.53463e-05	0.0006323547	3.9987246661209003e-07	2.0562869236900007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.6485966088455	-0.5891917966105211	563473.3155908294	0.3471469731931337	1030.8018352933364	-10.449892552649091	109.20025436191092	1062552.4236441106	809.1410244242044	-0.07673022799599494	0.005887527888317365	654709.197406251	838.1061145323113	544.0211913228012	0.6066	15.742257999999998	0.146729815	0.07488129999999997	-0.032096702000000005	0.049722848	-0.0444765985	0.034205738799999996	-0.0265291473	0.010494830600000001	-0.0546423734	0.0306669152	-0.0161806605	-0.016387401	0.0256939524	-0.0638135428	0.0279104627	0.050110361299999996	0.026511851	-0.004587642	0.031491891099999995	-0.0231922335	0.0603985106	-0.0476608776	-0.1115704417	-0.044348	0.02742600000000001	0.001966745104	0.0007521854760000003	-0.23595	0.06039699999999997	0.0556724025	0.0036477976089999975	-0.510292	-0.02490799999999993	0.0006204084639999964	0.260397925264	0.00844477	-0.00033381999999999683	7.131414035290001e-05	1.1143579239999788e-07	-0.00368118	-9.049999999999988e-05	1.35510861924e-05	8.190249999999976e-09	0.00021031	0.00025565630000000004	6.536014372969003e-08	4.42302961e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.8959527331688	0.2473561243232325	563844.7318310533	0.06118505224021046	1031.9756255076018	1.1737902142654093	1.3777834671052356	1064973.691641806	810.7487380947699	1.6077136705655448	2.5847432465233373	657313.5163222619	838.5956971169189	542.2933130505024	0.628375	16.307362	0.06946844999999993	0.0347815	-0.0277849944	0.039290205	-0.0349817258	0.0205359688	-0.016912554399999998	0.04639251	-0.013342536100000002	0.0496482108	0.0112661517	-0.0384348797	-0.036848560499999995	-0.0721500313	0.0001773397	0.0374189688	0.0518297435	0.0074729655	0.0287427947	-0.0640915725	0.0584993082	-0.051674982300000005	-0.11223645550000001	-0.0360661	0.008281900000000002	0.0013007635692099998	6.858986761000003e-05	-0.232514	0.0034359999999999946	0.054062760196	1.1806095999999966e-05	-0.485819	0.024473000000000026	0.0005989277290000012	0.23602010076099994	0.00852025	7.54799999999993e-05	7.25946600625e-05	5.6972303999998944e-09	-0.00410921	-0.00042803000000000025	1.6885606824100007e-05	1.8320968090000018e-07	0.000372351	0.00016204099999999998	2.625728568099999e-08	1.38645267201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.3315512989917	0.4355985658229429	564499.0999773494	0.1897461105470047	1034.0599021287862	2.084276621184472	4.344209033616158	1069279.881190595	810.2548926078308	-0.493845486939108	0.2438833649701247	656512.9909949275	839.130217405332	544.3070121453961	0.655331	17.006907	0.11245185000000003	0.054907400000000016	-0.0202356375	0.023462636600000003	-0.012059185	0.0049064341999999995	0.00125984	0.0240963173	0.0024283568	0.0209886877	-0.025405712	-0.040648436600000004	-0.00029648740000000004	-0.011917161599999998	-0.0029507585999999997	0.010315296600000001	0.0233358481	0.0515934946	-0.0253602715	-0.0538234242	0.0565769786	-0.0556073782	-0.11250323	-0.0476598	-0.011593700000000005	0.0022714565360400004	0.00013441387969000013	-0.270183	-0.037669000000000015	0.07299885348900001	0.0014189535610000005	-0.462104	0.02371499999999993	0.0005624012249999966	0.213540106816	0.00850432	-1.5930000000000805e-05	7.232345866239999e-05	2.537649000000256e-10	-0.00359703	0.0005121800000000001	1.29386248209e-05	2.623283524000001e-07	0.000110978	-0.000261373	6.831584512899998e-08	1.2316116484000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.9018420930373	0.5702907940456043	565356.3801429028	0.3252315897731659	1033.3631457778988	-0.6967563508874264	0.4854694125019624	1067839.3910519949	809.6467321921194	-0.6081604157113816	0.3698590912382405	655527.8309493776	838.7425718923014	543.5463365254151	0.743108	19.284872	0.1863252	0.0934369	-0.0191265047	0.0294263825	-0.02226503	0.0362107489	-0.006779839100000001	-0.0013825028	-0.028741282200000006	0.0260837002	0.0245972925	-0.10210612109999999	0.0143427704	0.0513413551	0.0244358238	0.0249592125	0.005668019200000001	0.0408058964	0.0164537584	-0.0135321377	0.054632281799999995	-0.0594518474	-0.1123698164	-0.0166424	0.031017400000000004	0.00027696947776000003	0.00096207910276	-0.202587	0.06759600000000003	0.041041492569	0.004569219216000002	-0.500732	-0.03862799999999994	0.0014921223839999955	0.250732535824	0.00861187	0.00010755000000000141	7.416430489690001e-05	1.15670025000003e-08	-0.00324555	0.00035148000000000037	1.05335948025e-05	1.2353819040000025e-07	0.0006336240000000001	0.0005226460000000001	2.731588413160001e-07	4.0147937337600006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.2097476342611	0.30790554122381764	565819.5044359989	0.09480582231633206	1034.2963307888997	0.9331850110008872	0.8708342647567261	1069768.8998833809	808.7543764974516	-0.8923556946677991	0.7962986858060502	654083.6415037818	837.5844742508477	549.4103241686489	0.7739209999999999	20.084526	0.3191839550000001	0.171369	-0.0164269227	0.0316092262	-0.0167203407	-0.0008954266	0.0008146976	-0.021174022	-0.0198367304	0.0085473487	0.02141874	-0.14312410679999998	0.014153391299999997	0.0660620733	0.0252188784	0.0119606832	-0.0127339921	0.0774270136	0.0308780871	-0.0230885675	0.0526659867	-0.0632023111	-0.1118366891	-0.0261046	-0.009462199999999995	0.0006814501411599999	8.953322883999994e-05	-0.336672	-0.13408499999999998	0.113348035584	0.017978787224999994	-0.467585	0.033146999999999927	0.0010987236089999954	0.218635732225	0.00691945	-0.001692420000000001	4.78787883025e-05	2.864285456400003e-06	-0.00369626	-0.00045071	1.36623379876e-05	2.031395041e-07	-7.30411e-05	-0.0007066650999999999	4.993755635580101e-07	5.33500228921e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.646751921467	-0.5629957127941907	564972.8396740913	0.31696417262463883	1043.6031216400017	9.30679085110205	86.61635594615683	1089107.4754967564	808.5583991291202	-0.1959773683314552	0.03840712889812285	653766.6848022456	838.361900084691	553.9990739697757	0.685325	17.785294	0.20949224500000008	0.10720999999999999	-0.020564068799999998	0.049809734	-0.013897152099999999	0.0799640177	-0.0052582806999999995	-0.0218699054	-0.047491288799999996	0.0031913971000000004	-0.016759323700000002	-0.054354020700000005	0.0141618044	0.0660430855	0.0368523429	0.027550050099999997	-0.0122358733	0.0292528908	0.0007773858000000001	0.0241983101	0.0506788705	-0.0668528388	-0.11090574460000001	-0.0382589	-0.0121543	0.0014637434292099998	0.00014772700849000002	-0.272708	0.06396399999999998	0.074369653264	0.004091393295999996	-0.5040939999999999	-0.0365089999999999	0.0013329070809999927	0.2541107608359999	0.008199339999999998	0.001279889999999998	6.722917643559998e-05	1.6381184120999947e-06	-0.00393615	-0.0002398900000000004	1.54932768225e-05	5.754721210000019e-08	-0.00049056	-0.0004175189	1.7432203185721e-07	2.406491136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.3740427821713	-1.2727091392956709	563061.2040812598	1.619788553246727	1042.1998031412638	-1.4033184987379173	1.969302808900042	1086180.4296676891	809.2281185397898	0.6697194106695861	0.4485240890276177	654850.1478354479	838.7523564279677	547.009659271373	0.611945	15.880973	0.022532399999999987	0.014625999999999997	-0.0259326956	0.0476184465	-0.0215662297	0.0604876096	-0.0051618244	-0.0008387271000000001	-0.0490663994	0.0280998053	0.0471642775	-0.0035367711	0.08630529710000001	0.026733835	0.0315262686	0.0404865517	0.0174768339	-0.0617422614	0.0533927157	0.016416485	0.048671719	-0.0703976585	-0.10958029429999999	-0.0384018	-0.00014290000000000136	0.00147469824324	2.042041000000039e-08	-0.27268000000000003	2.799999999997249e-05	0.07435438240000003	7.839999999984596e-10	-0.518784	-0.01469000000000009	0.0002157961000000027	0.269136838656	0.00811164	-8.769999999999785e-05	6.57987034896e-05	7.691289999999623e-09	-0.00400188	-6.572999999999997e-05	1.60150435344e-05	4.320432899999994e-09	-0.00049056	0.0	0.0	2.406491136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.5509957944067	0.17695301223545812	563326.7972879757	0.03131236853920219	1032.5810426756648	-9.618760465599053	92.52055289457131	1066223.609693163	807.9388758968953	-1.2892426428944646	1.6621465922575038	652765.2271855386	837.0907643711952	546.9618408787745	0.594334	15.423945000000002	0.16169115000000006	0.101696	-0.0235766888	0.0328494509	-0.0301410946	0.010914521000000002	0.0012465116	-0.019957480700000002	-0.0391954963	0.0060772476	0.0437873397	0.0241326719	0.1080461368	0.0248458179	0.0305381571	0.0294163156	0.0003932134	-0.0203073821	0.0535997264	0.009381274399999999	0.046645325599999996	-0.0738311651	-0.107865053	-0.0433795	-0.0049777000000000024	0.00188178102025	2.4777497290000008e-05	-0.195027	0.07765300000000003	0.038035530729	0.006029988409000004	-0.454937	0.06384700000000004	0.004076439409000004	0.206967673969	0.008048579999999998	-6.306000000000193e-05	6.477964001639997e-05	3.976563600000244e-09	-0.0039135	8.838000000000075e-05	1.5315482249999992e-05	7.811024400000133e-09	-0.000337731	0.00015282900000000005	2.335670324100001e-08	1.1406222836099999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
