trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0,initdum_3.0
-0.0490946,-0.100397,-0.459532,-0.00240161,-0.000568935,-0.000549151,-0.0252718,0.102452,-0.058477,-0.00052088,-7.8e-06,5.7377e-05,0.0024102797,0.010079558,0.21116966,5.7677306e-06,3.2368703e-07,3.0156682e-07,0.00063866388,0.010496412,0.0034195595,2.7131597e-07,6.084e-11,3.2921201e-09,-0.07794849,0.030293819,0.01246907,-0.021654275,0.0027427477,-6.9778604,87.932012,27.619502,9.2926121,51.111883,-30.544549,35.76762,0.85453444,22.101022,59.343279,4.4044542,-6.971502,69.107106,0.52737567,-2.9535262,0,0,0
-0.0688242,-0.293951,-0.457812,-0.00218524,-0.00111987,-0.000549151,-0.0197296,-0.193554,0.00172,0.00021637,-0.000550935,0,0.0047367705,0.08640719,0.20959183,4.7752739e-06,1.2541088e-06,3.0156682e-07,0.00038925712,0.037463151,2.9584e-06,4.6815977e-08,3.0352937e-07,0,0.12659345,-0.048082041,0.086036678,-0.073201192,-0.058622065,-7.2372391,48.16574,40.025651,-5.3904359,75.628811,-9.8338796,4.3240022,44.561451,-12.263298,28.924291,14.202723,20.620719,63.44184,12.813501,-6.6208587,0,0,0
-0.0687819,-0.213371,-0.465201,-0.00243521,-0.00111987,-0.000785795,4.23e-05,0.08058,-0.007389,-0.00024997,0,-0.000236644,0.0047309498,0.045527184,0.21641197,5.9302477e-06,1.2541088e-06,6.1747378e-07,1.78929e-09,0.0064931364,5.4597321e-05,6.2485001e-08,0,5.6000383e-08,0.049352198,0.047601712,-0.064537284,0.0086090267,0.14691091,-3.5165271,11.299074,33.145954,-5.3917047,48.927253,26.702826,-5.864559,67.703266,-12.953254,4.2274712,48.105127,-9.2055843,31.694197,25.75841,18.802733,0,0,0
-0.0685479,-0.286706,-0.540868,-0.000477587,-0.000547676,-3.98122e-05,0.000234,-0.073335,-0.075667,0.001957623,0.000572194,0.0007459828,0.0046988146,0.08220033,0.29253819,2.2808934e-07,2.99949e-07,1.5850113e-09,5.4756e-08,0.0053780222,0.0057254949,3.8322878e-06,3.2740597e-07,5.5649034e-07,-0.0049106958,0.019353024,0.0097521824,0.081230643,0.083931468,-1.0602419,-5.9176185,14.760407,-2.2882157,11.580828,34.242936,-4.0480049,39.815625,26.071087,-2.1326453,61.475925,-7.0106809,8.8451177,60.261989,-11.654499,0,0,0
-0.0586626,-0.297122,-0.534747,-0.00385165,-0.00108013,-0.000146913,0.0098853,-0.010416,0.006121,-0.003374063,-0.000532454,-0.0001071008,0.0034413006,0.088281483,0.28595435,1.4835208e-05,1.1666808e-06,2.158343e-08,9.7719156e-05,0.00010849306,3.7466641e-05,1.1384301e-05,2.8350726e-07,1.1470581e-08,0.11067486,0.037725063,-0.033334234,0.14539936,-0.15728105,-0.18769801,-7.0495411,0.25937865,-0.51629968,-4.8741363,14.683048,-1.1547843,5.4787865,31.443618,-1.1567913,30.081083,30.418988,1.0423718,62.399468,5.6652664,0,0,0
-0.0691776,-0.232147,-0.52257,-0.00397026,-0.00163714,-0.000491661,-0.010515,0.064975,0.012177,-0.00011861,-0.00055701,-0.000344748,0.0047855403,0.05389223,0.2730794,1.5762964e-05,2.6802274e-06,2.4173054e-07,0.00011056523,0.0042217506,0.00014827933,1.4068332e-08,3.1026014e-07,1.1885118e-07,-0.10865855,0.026629448,-0.14772817,0.15692555,-0.019789639,0.3308562,-3.5110514,-3.720712,-0.9974267,-5.3742314,0.001268743,1.8217859,-5.8198513,10.188561,-2.5503267,4.2829721,24.69682,3.041663,31.68672,31.747643,0,0,0
-0.0762659,-0.393617,-0.502913,-0.00383426,-0.00170717,-5.89111e-05,-0.0070883,-0.16147,0.019657,0.000136,-7.003e-05,0.0004327499,0.0058164875,0.15493434,0.25292149,1.470155e-05,2.9144294e-06,3.4705177e-09,5.0243997e-05,0.026072561,0.00038639765,1.8496e-08,4.9042009e-09,1.8727248e-07,-0.10480981,-0.095301195,-0.0098379936,0.011382856,-0.16221002,8.0267167,-1.0602419,-2.4562852,-15.986889,-2.2882157,-3.103489,22.771621,-4.0480049,-1.8165541,-24.455368,-2.1326453,6.3601165,23.756792,8.8451177,22.849079,0,0,0
-0.0692496,-0.294254,-0.514446,-0.00483119,-0.0016084,-0.000242494,0.0070163,0.099363,-0.011533,-0.00099693,9.877e-05,-0.0001835829,0.0047955071,0.086585417,0.26465469,2.3340397e-05,2.5869506e-06,5.880334e-08,4.9228466e-05,0.0098730058,0.00013301009,9.9386942e-07,9.7555129e-09,3.3702681e-08,-0.071864882,-0.092807433,-0.017764609,-0.079738255,0.05252667,35.646218,-0.18769801,-0.8725439,-46.531439,-0.51629968,-1.771916,44.872643,-1.1547843,-2.8932206,-31.42687,-1.1567913,-0.97585403,20.803266,1.0423718,7.8027459,0,0,0
-0.0902544,-0.21629,-0.514631,-0.00512421,-0.00172597,-0.000372958,-0.0210048,0.077964,-0.000185,-0.00029302,-0.00011757,-0.000130464,0.0081458567,0.046781364,0.26484507,2.6257528e-05,2.9789724e-06,1.3909767e-07,0.00044120162,0.0060783853,3.4225e-08,8.586072e-08,1.3822705e-08,1.7020855e-08,0.10012527,-0.018478577,0.027411522,0.0027321202,0.015031868,75.67187,-0.0054756973,-0.18222231,-56.365318,-0.017473317,-0.49882636,32.609345,-0.044707646,-1.1100766,-10.80615,-0.055500918,-1.1012903,14.182407,0.0074774136,1.0348944,0,0,0
-0.0899507,-0.369549,-0.535056,-0.00423312,-0.00130392,-0.000549152,0.0003037,-0.153259,-0.020425,0.00089109,0.00042205,-0.000176194,0.0080911284,0.13656646,0.28628492,1.7919305e-05,1.7002074e-06,3.0156792e-07,9.223369e-08,0.023488321,0.00041718063,7.9404139e-07,1.781262e-07,3.1044326e-08,-0.0036605389,0.13404007,-0.025396306,0.0078192549,-0.046850997,108.81782,0,-0.0054756973,-29.662492,0,-0.017473317,19.656091,0,-0.044707646,-20.011735,0,-0.055500918,32.98514,0,0.0074774136,0,0,0
-0.0902101,-0.234446,-0.531718,-0.00530096,-0.00168031,-0.000466042,-0.0002594,0.135103,0.003338,-0.00106784,-0.00037639,8.311e-05,0.0081378621,0.054964927,0.28272403,2.8100177e-05,2.8234417e-06,2.1719515e-07,6.728836e-08,0.018252821,1.1142244e-05,1.1402823e-06,1.4166943e-07,6.9072721e-09,-0.11183813,-0.039948227,-0.065059659,-0.061969651,-0.055506789,123.2419,0,0.3363319,5.5603974,0,-0.97995338,43.860684,0,1.8664935,-24.52759,0,-2.4948258,18.296456,0,3.0341856,0,0,0
-0.0903194,-0.327029,-0.54503,-0.00455513,-0.00167895,-4.49981e-05,-0.0001093,-0.092583,-0.013312,0.00074583,1.36e-06,0.0004210439,0.008157594,0.10694797,0.2970577,2.0749209e-05,2.8188731e-06,2.024829e-09,1.194649e-08,0.0085716119,0.00017720934,5.5626239e-07,1.8496e-12,1.7727797e-07,0.0038577597,-0.060124851,0.033133495,-0.15395176,0.022605988,115.81089,0.3363319,7.6903848,35.250382,-0.97995338,-15.006936,54.399174,1.8664935,20.905128,27.85194,-2.4948258,-21.960542,3.2391158,3.0341856,20.722606,0,0,0
-0.0903863,-0.294128,-0.528606,-0.00508042,-0.00174832,-2.72793e-05,-6.69e-05,0.032901,0.016424,-0.00052529,-6.937e-05,1.77188e-05,0.0081696832,0.08651128,0.2794243,2.5810667e-05,3.0566228e-06,7.4416021e-10,4.47561e-09,0.0010824758,0.00026974778,2.7592958e-07,4.8121969e-09,3.1395587e-10,0.10883884,0.060025521,-0.078420252,-0.1740056,0.044995585,84.470679,7.6903848,27.955833,65.7962,-15.006936,-31.524503,42.486714,20.905128,23.967515,59.520262,-21.960542,-9.4663278,37.940285,20.722606,0.080659337,0,0,0
-0.0931361,-0.294365,-0.549857,-0.00497379,-0.00227836,-0.000287613,-0.0027498,-0.000237,-0.021251,0.00010663,-0.00053004,-0.0002603337,0.0086743331,0.086650753,0.30234272,2.4738587e-05,5.1909243e-06,8.2721238e-08,7.5614e-06,5.6169e-08,0.000451605,1.1369957e-08,2.809424e-07,6.7773635e-08,0.0030726206,0.1634196,0.035600842,-0.0005388786,-0.014998699,41.988743,27.619502,47.716036,72.52659,-30.544549,-24.840816,52.933458,22.101022,8.6418294,45.259659,-6.971502,-1.3398226,67.410223,-2.9535262,14.101748,0,0,0
-0.110811,-0.288452,-0.550931,-0.00616214,-0.00227836,-2.76956e-05,-0.0176749,0.005913,-0.001074,-0.00118835,0,0.0002599174,0.012279078,0.083204556,0.30352497,3.7971969e-05,5.1909243e-06,7.6704626e-10,0.00031240209,3.4963569e-05,1.153476e-06,1.4121757e-06,0,6.7557055e-08,-0.071067852,-0.0090217795,0.066324,-0.075422434,-0.012816584,7.9702447,40.025651,60.765456,44.051848,-9.8338796,-3.8417231,62.993492,-12.263298,9.1477677,53.48939,20.620719,-16.177086,56.410236,-6.6208587,15.849207,0,0,0
-0.110827,-0.288974,-0.531922,-0.00605053,-0.00227836,8.53258e-05,-1.6e-05,-0.000522,0.019009,0.00011161,0,0.0001130214,0.012282624,0.083505973,0.28294101,3.6608913e-05,5.1909243e-06,7.2804921e-09,2.56e-10,2.72484e-07,0.00036134208,1.2456792e-08,0,1.2773837e-08,0.10680309,-0.061627982,0.053011272,0.010559925,0.027121866,-6.9723847,33.145954,54.786058,9.3100855,26.702826,24.409057,35.812328,-12.953254,13.807789,59.39878,-9.2055843,13.610039,69.099629,18.802733,-18.275358,0,0,0
-0.110861,-0.304467,-0.518463,-0.00640015,-0.00227836,8.5873e-05,-3.4e-05,-0.015493,0.013459,-0.00034962,0,5.472e-07,0.012290161,0.092700154,0.26880388,4.096192e-05,5.1909243e-06,7.3741721e-09,1.156e-09,0.00024003305,0.00018114468,1.2223414e-07,0,2.9942784e-13,0.016249996,0.088667376,-0.072506825,0.050526376,0.080521588,-7.2372391,14.760407,33.405333,-5.3904359,34.242936,41.385874,4.3240022,26.071087,18.490364,28.924291,-7.0106809,21.213404,63.44184,-11.654499,24.468,0,0,0
-0.105595,-0.344465,-0.529525,-0.00665239,-0.00227836,-0.000150176,0.005266,-0.039998,-0.011062,-0.00025224,0,-0.000236049,0.011150304,0.11865614,0.28039673,4.4254293e-05,5.1909243e-06,2.2552831e-08,2.7730756e-05,0.00159984,0.00012236784,6.3625018e-08,0,5.571913e-08,-0.01544984,0.10367022,0.041418889,0.086302962,-0.0060116953,-3.5165271,0.25937865,11.039695,-5.3917047,14.683048,34.244205,-5.864559,31.443618,36.259648,4.2274712,30.418988,17.686139,31.694197,5.6652664,20.093144,0,0,0
-0.103225,-0.368255,-0.488526,-0.00640331,-0.00227836,-0.000143612,0.00237,-0.02379,0.040999,0.00024908,0,6.564e-06,0.010655401,0.13561175,0.23865765,4.1002379e-05,5.1909243e-06,2.0624407e-08,5.6169e-06,0.0005659641,0.001680918,6.2040846e-08,0,4.3086096e-11,-0.029861071,0.032022781,0.11800603,-0.0098783784,0.036620905,-1.0602419,-3.720712,-2.1969065,-2.2882157,0.001268743,11.579559,-4.0480049,10.188561,29.627064,-2.1326453,24.69682,36.779104,8.8451177,31.747643,28.514346,0,0,0
-0.0909925,-0.301645,-0.495647,-0.00739031,-0.00220789,-0.000143612,0.0122325,0.06661,-0.007121,-0.000987,7.047e-05,0,0.0082796351,0.090989706,0.24566595,5.4616682e-05,4.8747783e-06,2.0624407e-08,0.00014963406,0.0044368921,5.0708641e-05,9.74169e-07,4.9660209e-09,0,-0.042273837,-0.038903258,0.15276424,0.056678259,-0.0056728961,-0.18769801,-2.4562852,-4.5932559,-0.51629968,-3.103489,-1.7706473,-1.1547843,-1.8165541,7.2953406,-1.1567913,6.3601165,23.720966,1.0423718,22.849079,39.550389,0,0,0
-0.107173,-0.322213,-0.505847,-0.00711786,-0.00242346,-0.000143612,-0.0161805,-0.020568,-0.0102,0.00027245,-0.00021557,0,0.011486052,0.10382122,0.25588119,5.0663931e-05,5.8731584e-06,2.0624407e-08,0.00026180858,0.00042304262,0.00010404,7.4229002e-08,4.6470425e-08,0,-0.079738676,-0.086604415,0.0171149,0.0065485179,0.015532855,-0.0054756973,-0.8725439,-2.6385075,-0.017473317,-1.771916,-3.6023154,-0.044707646,-2.8932206,-2.9266307,-0.055500918,-0.97585403,5.2588261,0.0074774136,7.8027459,23.883974,0,0,0
-0.110924,-0.307313,-0.496806,-0.00706418,-0.00233428,-0.000143612,-0.003751,0.0149,0.009041,5.368e-05,8.918e-05,0,0.012304134,0.09444128,0.2468162,4.9902639e-05,5.4488631e-06,2.0624407e-08,1.4070001e-05,0.00022201,8.1739681e-05,2.8815424e-09,7.9530724e-09,0,0.13362456,-0.082703459,0.15237447,0.039189079,0.0068423278,0,-0.18222231,-0.8780196,0,-0.49882636,-1.7893893,0,-1.1100766,-2.9379282,0,-1.1012903,-1.0313549,0,1.0348944,7.8102233,0,0,0
-0.111219,-0.318142,-0.451742,-0.00698398,-0.00272022,0.000181368,-0.000295,-0.010829,0.045064,8.02e-05,-0.00038594,0.00032498,0.012369666,0.10121433,0.20407083,4.8775977e-05,7.3995968e-06,3.2894351e-08,8.7025e-08,0.00011726724,0.0020307641,6.43204e-09,1.4894968e-07,1.05612e-07,0.070052111,0.029085406,0.08106834,0.07926978,0.15399894,0.3363319,-0.0054756973,-0.18222231,-0.97995338,-0.017473317,-0.49882636,1.8664935,-0.044707646,-1.1100766,-2.4948258,-0.055500918,-1.1012903,3.0341856,0.0074774136,1.0348944,0,0,0
-0.110971,-0.301814,-0.487148,-0.00739031,-0.00233428,5.87414e-05,0.000248,0.016328,-0.035406,-0.00040633,0.00038594,-0.0001226266,0.012314563,0.091091691,0.23731317,5.4616682e-05,5.4488631e-06,3.4505521e-09,6.1504e-08,0.00026660358,0.0012535848,1.6510407e-07,1.4894968e-07,1.5037283e-08,-0.026213346,0.047234789,0.050787797,0.17015211,-0.0097568662,8.0267167,0,-0.0054756973,-15.986889,0,-0.017473317,22.771621,0,-0.044707646,-24.455368,0,-0.055500918,23.756792,0,0.0074774136,0,0,0
-0.111173,-0.321215,-0.50256,-0.00650734,-0.00233428,0.0004693,-0.000202,-0.019401,-0.015412,0.00088297,0,0.0004105586,0.012359436,0.10317908,0.25256655,4.2345474e-05,5.4488631e-06,2.2024249e-07,4.0804e-08,0.0003763988,0.00023752974,7.7963602e-07,0,1.6855836e-07,-0.039759463,-0.012638778,0.1433919,-0.018614936,0.05672256,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0,0,0
-0.0897725,-0.321122,-0.521482,-0.0069208,-0.00233428,0.000220848,0.0214005,9.3e-05,-0.018922,-0.00041346,0,-0.000248452,0.0080591018,0.10311934,0.27194348,4.7897473e-05,5.4488631e-06,4.8773839e-08,0.0004579814,8.649e-09,0.00035804208,1.7094917e-07,0,6.1728396e-08,-0.022684447,-0.13170434,0.11627257,-0.029981607,0.05962895,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0,0,0
-0.0770186,-0.314153,-0.550591,-0.00716651,-0.00190008,0.000156381,0.0127539,0.006969,-0.029109,-0.00024571,0.0004342,-6.4467e-05,0.0059318647,0.098692107,0.30315045,5.1358866e-05,3.610304e-06,2.4455017e-08,0.00016266197,4.8566961e-05,0.00084733388,6.0373404e-08,1.8852964e-07,4.1559941e-09,0.069296651,-0.0007010997,-0.026643013,-0.07869141,0.10128825,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0,0,0
-0.0768938,-0.34093,-0.564369,-0.00708485,-0.00233428,0.00012071,0.0001248,-0.026777,-0.013778,8.166e-05,-0.0004342,-3.5671e-05,0.0059126565,0.11623326,0.31851237,5.01951e-05,5.4488631e-06,1.4570904e-08,1.557504e-08,0.00071700773,0.00018983328,6.6683556e-09,1.8852964e-07,1.2724202e-09,-0.039639504,0.11886499,0.050391237,-0.059462581,0.038049384,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0,0,0
-0.0940195,-0.31537,-0.59299,-0.00792482,-0.00233428,6.87772e-05,-0.0171257,0.02556,-0.028621,-0.00083997,0,-5.19328e-05,0.0088396664,0.099458237,0.35163714,6.2802772e-05,5.4488631e-06,4.7303032e-09,0.0002932896,0.0006533136,0.00081916164,7.055496e-07,0,2.6970157e-09,-0.091446772,-0.066656191,0.0001378215,-0.19131147,-0.0079277573,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0,0,0
-0.0879553,-0.343072,-0.562362,-0.00712965,-0.00211106,0.000217817,0.0060642,-0.027702,0.030628,0.00079517,0.00022322,0.0001490398,0.0077361348,0.1176984,0.31625102,5.0831909e-05,4.4565743e-06,4.7444245e-08,3.6774522e-05,0.0007674008,0.00093807438,6.3229533e-07,4.9827168e-08,2.2212862e-08,0.15958857,0.04935597,-0.01496836,-0.10422607,-0.050262685,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0,0,0,0
-0.0937871,-0.333531,-0.589899,-0.00755105,-0.00201293,0.000157895,-0.0058318,0.009541,-0.027537,-0.0004214,9.813e-05,-5.9922e-05,0.0087960201,0.11124293,0.34798083,5.7018356e-05,4.0518872e-06,2.4930831e-08,3.4009891e-05,9.1030681e-05,0.00075828637,1.7757796e-07,9.6294969e-09,3.5906461e-09,-0.0037171298,0.1446991,0.051341157,-0.0010763766,-0.083937895,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0,0,0,0
-0.085606,-0.38289,-0.581415,-0.00747372,-0.00222806,0.000305269,0.0081811,-0.049359,0.008484,7.733e-05,-0.00021513,0.000147374,0.0073283872,0.14660475,0.3380434,5.5856491e-05,4.9642514e-06,9.3189162e-08,6.6930397e-05,0.0024363109,7.1978256e-05,5.9799289e-09,4.6280917e-08,2.1719096e-08,0.051727594,-0.071030437,0.0890656,-0.063694942,-0.05323033,108.76135,8.0267167,0,30.376245,-15.986889,0,59.877961,22.771621,0,57.933023,-24.455368,0,65.638584,23.756792,0,0,0,0
-0.0879953,-0.301746,-0.605713,-0.00717506,-0.00218879,0.000364538,-0.0023893,0.081144,-0.024298,0.00029866,3.927e-05,5.9269e-05,0.0077431728,0.091050649,0.36688824,5.1481486e-05,4.7908017e-06,1.3288795e-07,5.7087545e-06,0.0065843487,0.0005903928,8.9197796e-08,1.5421329e-09,3.5128144e-09,0.062839001,0.04299665,-0.10936151,-0.058609338,0.069970398,80.959628,35.309886,0.3363319,60.421968,-45.551485,-0.97995338,36.666862,43.00615,1.8664935,63.803235,-28.932044,-2.4948258,69.627005,17.76908,3.0341856,0,0,0
-0.0940181,-0.420496,-0.619081,-0.00692596,-0.00222686,0.000305269,-0.0060228,-0.11875,-0.013368,0.0002491,-3.807e-05,-5.9269e-05,0.0088394031,0.17681689,0.38326128,4.7968922e-05,4.9589055e-06,9.3189162e-08,3.627412e-05,0.014101562,0.00017870342,6.205081e-08,1.4493249e-09,3.5128144e-09,-0.0073290105,0.14093199,-0.0002033099,0.011802327,-0.073665468,40.928501,67.645153,7.6903848,70.238375,-40.378429,-15.006936,48.885453,9.8377235,20.905128,43.127014,13.649217,-21.960542,76.255341,-9.5743849,20.722606,0,0,0
-0.0839971,-0.331331,-0.614367,-0.00725039,-0.00218794,0.000305269,0.010021,0.089165,0.004714,-0.00032443,3.892e-05,0,0.0070555128,0.10978023,0.37744681,5.2568155e-05,4.7870814e-06,9.3189162e-08,0.00010042044,0.0079503972,2.2221796e-05,1.0525482e-07,1.5147664e-09,0,-0.088326486,-0.050523833,0.021044486,-0.034969496,-0.018097262,7.7825467,73.171605,27.619502,43.535548,16.868947,-30.544549,61.838707,-25.216553,22.101022,52.332599,11.415135,-6.971502,57.452607,12.181875,-2.9535262,0,0,0
-0.0963058,-0.313235,-0.605785,-0.00782185,-0.00256329,0.000181371,-0.0123087,0.018096,0.008582,-0.00057146,-0.00037535,-0.000123898,0.0092748071,0.098116165,0.36697547,6.1181337e-05,6.5704556e-06,3.289544e-08,0.0001515041,0.00032746522,7.3650724e-05,3.2656653e-07,1.4088762e-07,1.5350714e-08,0.095533292,-0.097872728,0.054327523,0.0051619725,0.045501027,-6.9778604,47.906361,40.025651,9.2926121,60.945762,-9.8338796,35.76762,13.117833,-12.263298,59.343279,-16.216265,20.620719,69.107106,7.1482344,-6.6208587,0,0,0
-0.101966,-0.398191,-0.626542,-0.00765618,-0.00238459,0.000229154,-0.0056602,-0.084956,-0.020757,0.00016567,0.0001787,4.7783e-05,0.010397065,0.15855607,0.39255488,5.8617092e-05,5.6862695e-06,5.2511556e-08,3.2037864e-05,0.0072175219,0.00043085305,2.7446549e-08,3.193369e-08,2.2832151e-09,0.070205284,0.071067271,-0.061392763,0.09898005,-0.017686478,-7.2372391,15.019786,33.145954,-5.3904359,48.925984,26.702826,4.3240022,57.514705,-12.953254,28.924291,23.408307,-9.2055843,63.44184,-5.9892325,18.802733,0,0,0
-0.110657,-0.4179,-0.61722,-0.00652379,-0.00262621,0.000356513,-0.008691,-0.019709,0.009322,0.00113239,-0.00024162,0.000127359,0.012244972,0.17464041,0.38096053,4.2559836e-05,6.896979e-06,1.2710152e-07,7.5533481e-05,0.00038844468,8.6899684e-05,1.2823071e-06,5.8380224e-08,1.6220315e-08,-0.066333107,0.052632127,0.020619157,0.078687439,0.037946143,-3.5165271,-3.4613334,14.760407,-5.3917047,14.684317,34.242936,-5.864559,41.632179,26.071087,4.2274712,55.115808,-7.0106809,31.694197,37.412909,-11.654499,0,0,0
-0.113707,-0.338077,-0.626598,-0.00819279,-0.00260382,9.01964e-05,-0.00305,0.079823,-0.009378,-0.001669,2.239e-05,-0.0002663166,0.012929282,0.11429606,0.39262505,6.7121808e-05,6.7798786e-06,8.1353906e-09,9.3025e-06,0.0063717113,8.7946884e-05,2.785561e-06,5.013121e-10,7.0924531e-08,-0.13749111,-0.08287047,-0.0195708,0.0001636952,0.038394053,-0.72391001,-6.1769972,0.25937865,-3.2681691,-3.1022203,14.683048,-2.1815113,8.3720071,31.443618,-4.6274711,31.056937,30.418988,11.879303,54.596722,5.6652664,0,0,0
-0.0754879,-0.519377,-0.716799,-0.00495525,-0.0023204,0.0010332,0.0382191,-0.1813,-0.090201,0.00323754,0.00028342,0.0009430036,0.005698423,0.26975247,0.51380081,2.4554503e-05,5.3842562e-06,1.0675022e-06,0.0014606996,0.03286969,0.0081362204,1.0481665e-05,8.0326896e-08,8.8925579e-07,0.037308313,-0.1021728,0.073086075,0.030262512,-0.0078771185,7.8390187,-3.3288291,-3.720712,-16.503189,-4.875405,0.001268743,21.616837,-4.7097747,10.188561,-25.612159,5.3842624,24.69682,24.799164,30.651825,31.747643,0,0,0
-0.100027,-0.356972,-0.636526,-0.00825337,-0.00292193,0.000204603,-0.0245391,0.162405,0.080273,-0.00329812,-0.00060153,-0.000828597,0.010005401,0.12742901,0.40516535,6.8118116e-05,8.5376749e-06,4.1862388e-08,0.00060216743,0.026375384,0.0064437545,1.0877596e-05,3.6183834e-07,6.8657299e-07,-0.036450543,-0.020264394,0.050576289,0.087300604,0.0092927657,35.640743,-1.0547662,-2.4562852,-46.548912,-2.2707424,-3.103489,44.827935,-4.0032972,-1.8165541,-31.482371,-2.0771444,6.3601165,20.810743,8.8376403,22.849079,0,0,0
-0.0896397,-0.429629,-0.675637,-0.00787751,-0.00243392,0.000577164,0.0103873,-0.072657,-0.039111,0.00037586,0.00048801,0.000372561,0.0080352758,0.18458108,0.45648536,6.2055164e-05,5.9239666e-06,3.3311828e-07,0.000107896,0.0052790396,0.0015296703,1.4127074e-07,2.3815376e-07,1.388017e-07,0.053534977,-0.10066623,-0.14103516,0.041193963,0.0045652495,75.67187,-0.18769801,-0.8725439,-56.365318,-0.51629968,-1.771916,32.609345,-1.1547843,-2.8932206,-10.80615,-1.1567913,-0.97585403,14.182407,1.0423718,7.8027459,0,0,0
-0.0946416,-0.388204,-0.667796,-0.00847084,-0.00297979,0.000284864,-0.0050019,0.041425,0.007841,-0.00059333,-0.00054587,-0.0002923,0.0089570325,0.15070235,0.4459515,7.175513e-05,8.8791484e-06,8.1147498e-08,2.5019004e-05,0.0017160306,6.1481281e-05,3.5204049e-07,2.9797406e-07,8.543929e-08,-0.037688502,-0.035090776,-0.12027608,-0.078193247,0.10180304,108.81782,-0.0054756973,-0.18222231,-29.662492,-0.017473317,-0.49882636,19.656091,-0.044707646,-1.1100766,-20.011735,-0.055500918,-1.1012903,32.98514,0.0074774136,1.0348944,0,0,0
-0.0946661,-0.410037,-0.690845,-0.00874591,-0.00297979,0.00034394,-2.45e-05,-0.021833,-0.023049,-0.00027507,0,5.9076e-05,0.0089616705,0.16813034,0.47726681,7.6490942e-05,8.8791484e-06,1.1829472e-07,6.0025e-10,0.00047667989,0.0005312564,7.5663505e-08,0,3.4899738e-09,-0.044173855,0.10368851,0.01254432,-0.073599405,0.04622984,123.57823,0,-0.0054756973,4.580444,0,-0.017473317,45.727178,0,-0.044707646,-27.022416,0,-0.055500918,21.330641,0,0.0074774136,0,0,0
-0.0946833,-0.442295,-0.788259,-0.00960319,-0.00297979,0.000396633,-1.72e-05,-0.032258,-0.097414,-0.00085728,0,5.2693e-05,0.0089649273,0.19562487,0.62135225,9.2221258e-05,8.8791484e-06,1.5731774e-07,2.9584e-10,0.0010405786,0.0094894874,7.34929e-07,0,2.7765522e-09,-0.080432495,0.042194701,-0.0064996476,-0.023339524,-0.17364509,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0,0,0
-0.0973687,-0.46368,-0.763836,-0.0094642,-0.00306517,0.000547162,-0.0026854,-0.021385,0.024423,0.00013899,-8.538e-05,0.000150529,0.0094806637,0.21499914,0.58344543,8.9571082e-05,9.3952671e-06,2.9938625e-07,7.2113732e-06,0.00045731822,0.00059648293,1.931822e-08,7.2897444e-09,2.265898e-08,0.11815825,-0.05878084,-0.022325955,-0.036492521,-0.080945959,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0,0,0,0
-0.0947555,-0.44014,-0.764502,-0.0097018,-0.00305736,0.000442224,0.0026132,0.02354,-0.000666,-0.0002376,7.81e-06,-0.000104938,0.0089786048,0.19372322,0.58446331,9.4124923e-05,9.3474502e-06,1.9556207e-07,6.8288142e-06,0.0005541316,4.43556e-07,5.645376e-08,6.09961e-11,1.1011984e-08,0.039414603,0.11141353,-0.12600698,-0.013402268,-0.019655369,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0,0,0,0
-0.0834992,-0.475657,-0.820901,-0.00945021,-0.00297979,0.000450953,0.0112563,-0.035517,-0.056399,0.00025159,7.757e-05,8.729e-06,0.0069721164,0.22624958,0.67387845,8.9306469e-05,8.8791484e-06,2.0335861e-07,0.00012670429,0.0012614573,0.0031808472,6.3297528e-08,6.0171049e-09,7.6195441e-11,-0.073440447,0.060774813,-0.088434276,0.081806988,-0.14954556,108.76135,8.0267167,0,30.376245,-15.986889,0,59.877961,22.771621,0,57.933023,-24.455368,0,65.638584,23.756792,0,0,0,0
