global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
735.0452054276794	-0.4788732914149705	540291.4540222194	0.22931962923060725	1133.783341721985	4.601933774420331	1285464.6659662712	21.177794464150555	820.1798212646721	0.24175580326891574	0.058445868414198715	672694.9392097496	871.6203120539321	594.744510260664	1.002735	21.664524	0.030073694999999994	0.0191247	0.0307840558	0.0584121721	-0.0540901771	0.0787924869	0.0199176499	0.0306435668	-0.0182282013	0.0578540353	0.0959912852	0.0059819766	-0.0617297706	-0.0685690472	-0.0301715651	0.0314021123	-0.1718639152	-0.04241854230000002	0.0650227233	0.016988943	0.1134127749	0.057506271500000004	-0.07173493709999999	-0.061481065999999994	-0.0423529208	-0.052314491399999996	0.059615702699999995	-0.0440472841	0.1283834653	0.0209018922	0.006221454300000001	-0.035121885299999996	-0.008346497	-0.035669132	-0.0357544925	-0.0557819797	-0.07162855259999999	0.0426623115	0.0572986517	0.029397324300000006	0.0592647043	-0.052985997800000004	0.0030646469	0.0175829502	-0.1146459464	-0.0351573677	0.062377777599999996	0.08823103759999999	0.0372834218	-0.027041777700000002	-0.0816641756	-0.0811905	-0.010746600000000007	0.0065918972902500005	0.0001154894115600002	-0.00167938	-3.13000000000006e-06	9.796900000000376e-12	2.8203171844000007e-06	-0.054956500000000005	0.01672069999999999	0.0002795818084899997	0.0030202168922500005	-3.18623e-05	5.20653e-05	1.01520616129e-09	2.71079546409e-09	-0.000225407	0.0	5.0808315649e-08	0.0	-0.000947109	0.0	8.970154578809997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.8008303777314	2.7556249500519243	544350.0653060699	7.593468865348671	1132.575085415066	-1.2082563069188836	1282726.3241029442	1.4598833032092595	819.2688222632793	-0.9109990013928382	0.8299191805387484	671201.4031326607	871.1906692075186	605.0251590756508	0.957221	20.681177	0.097838215	0.0453279	0.0083348226	0.0331373202	0.0257291544	0.0502971579	0.030223271800000007	0.024958589	-0.0103666711	-0.0307168242	0.034113918300000004	0.0028113861	-0.0148163615	0.0126356798	0.0124175266	0.0093682676	-0.06939854919999999	-0.0044151551	0.04062572	0.0379102918	0.11825400890000001	0.0461920123	-0.12472522230000001	0.0499444041	0.0043550044	0.0097709976	-0.036795663900000004	-0.1300801997	-0.036681874100000005	0.0787289643	0.0286398217	0.1031615917	0.0161814	0.0996980661	-0.0328860865	-0.0101127265	-0.0284733636	-0.0246087587	-0.0320474372	-0.027805799500000002	-0.0111700516	0.0356496418	0.0006448489	0.0228193667	-0.0328621635	-0.057701178799999996	0.022397814500000002	0.08710066890000001	0.0335968847	-0.0326681354	-0.0865246901	-0.0557707	0.0254198	0.0031103709784899994	0.00064616623204	0.020305700000000003	0.021985080000000004	0.0004833437426064002	0.00041232145249000017	-0.07167439999999999	-0.01671789999999998	0.0002794881804099993	0.0051372196153599975	-0.000454546	-0.0004226837	2.06612066116e-07	1.7866151024569e-07	-0.000225407	0.0	5.0808315649e-08	0.0	-0.0006954839999999999	0.000251625	4.83697994256e-07	6.3315140625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.8255114858263	0.024681108094910087	544386.4853993212	0.0006091570967926362	1125.7534876239922	-6.821597791073828	1267320.914897582	46.534196423183324	817.1063033197548	-2.1625189435244465	4.676488181102088	667662.7109248752	868.7081148774705	607.8729777912993	0.993897	21.473566	0.2286823	0.147503	0.0623061998	0.0094668186	-0.0162436172	0.1056889328	0.0521165154	0.008997488599999999	-0.0009797178	-0.0422993909	-0.02985704	-0.0770757994	-0.0074612911	-0.040223603	0.055549056299999996	0.0186427056	0.025462837599999996	0.0544254822	0.0777852238	-0.06968254389999999	-0.1398079657	0.0787735012	-0.2121237243	0.198072384	-0.0174658369	0.0228047163	0.0550255065	0.023552695499999998	0.0740225378	0.034862191800000004	0.0863889219	0.0610263831	-0.0853982453	0.020591733	-0.0280571039	0.07865891629999999	-0.0061949548	-0.0692980429	-0.0480956955	-0.024545946800000003	-0.0074303225	-0.022212956699999998	-0.1471046837	-0.0923499293	0.0194092792	0.0682145841	-0.0206640915	0.0859415781	0.0298660358	-0.0381975612	-0.0909288773	-0.06244640000000001	-0.006675700000000007	0.003899552872960001	4.456497049000009e-05	-0.106864	-0.12716970000000002	0.01617213259809001	0.011419914496000005	-0.13683399999999998	-0.0651596	0.00424577347216	0.018723543555999998	-0.000112625	0.00034192099999999997	1.2684390625e-08	1.1690997024100001e-07	-0.000225407	0.0	5.0808315649e-08	0.0	-0.000947109	-0.000251625	8.970154578809997e-07	6.3315140625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.1501744664696	-0.6753370193566752	543390.3797159465	0.4560800897135584	1135.1945682539895	9.44108062999726	1288666.7077933615	89.13400346210945	818.7671047413695	1.6608014216146785	2.7582613620373366	670379.5718065647	869.3079864046854	607.370439543875	0.8569540000000001	18.514854	0.2478586	0.15070899999999998	0.0372542924	-0.0022597832	-0.005763001899999999	0.07225356969999999	-0.0023227260000000002	-0.0072140074	-0.0040008191	-0.025286530499999998	0.0100276778	-0.007402085	0.0242569479	-0.0136516776	0.041945189400000006	0.0334846107	-0.052321286200000004	0.0337209769	-0.0171258034	-0.0247837109	0.020304059699999998	-0.0830420643	-0.010825334499999999	0.0928909405	0.024918455200000002	0.0879630786	-0.0628510758	0.0696504434	0.0697556437	-0.1667927059	0.0661724736	0.0860349502	-0.0306969746	0.020461312199999998	-0.0020494375	-0.0109311272	-0.0138242855	-0.0306083996	0.0021997931	0.0005662883000000001	0.0474601012	-0.10742335310000001	0.0437143571	0.0053801999	0.0166761311	0.044385451900000004	-0.0026926271000000004	0.08475414740000001	0.0260957959	-0.0436136483	-0.0948535094	-0.0782075	-0.01576109999999999	0.0061164130562500005	0.0002484122732099998	0.0242016	0.1310656	0.017178191503360002	0.00058571744256	-0.0748208	0.06201319999999998	0.0038456369742399968	0.005598152112640001	-0.000459081	-0.000346456	2.1075536456099999e-07	1.20031759936e-07	-0.000659325	-0.00043391800000000004	4.34709455625e-07	1.88284830724e-07	-0.000947109	0.0	8.970154578809997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.3192936559198	-0.8308808105498429	542166.1022099525	0.6903629213399639	1129.6648252508548	-5.5297430031346275	1276142.6174090444	30.578057680716356	818.0670755747618	-0.7000291666076919	0.4900408341014597	669233.7401394431	869.2693421738022	600.3273779379122	0.888761	19.202061	0.09625675	0.0590915	0.0124741001	0.0233925135	-0.0271256435	0.078678382	0.031117590499999997	0.0133011091	-0.0046915576	0.0305226573	-0.0056501482999999995	-0.0340442932	-0.0223045797	-0.0484478749	-0.0098709208	0.034994633500000004	-0.0939953298	-0.005951636800000001	0.1417597917	-0.008791790899999999	-0.0063773898	0.008505184399999999	-0.1542799991	-0.0301754659	-0.11998638689999999	-0.0242201304	0.014550883899999999	-0.011126253400000001	0.0040908677000000004	0.030288059500000002	0.1334365811	0.004281117	-0.028526782599999998	0.0659895041	-0.0101038687	0.0343177926	-0.0103806471	-0.00019109470000000002	-0.015928846899999998	0.0024339662	-0.015499849599999999	-0.0226661881	-0.1339618595	0.0183313495	-0.0645890537	0.0346205358	0.07125234379999999	0.0835387683	0.022291137599999997	-0.0489003263	-0.0982778883	-0.08841219999999997	-0.010204699999999971	0.007816717108839995	0.00010413590208999937	-0.0304483	-0.0546499	0.0029866115700100003	0.00092709897289	-0.07480599999999997	1.4800000000037006e-05	2.1904000000109537e-10	0.005595937635999995	-0.000231429	0.00022765199999999995	5.355938204100001e-08	5.182543310399998e-08	-0.000461731	0.00019759400000000002	2.1319551636099998e-07	3.9043388836000005e-08	-0.00114961	-0.00020250099999999998	1.3216031520999998e-06	4.1006655001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.2901386374755	0.9708449815557288	543596.7485320679	0.9425399782119432	1135.184620608651	5.519795357796056	1288644.1228664068	30.468140791946894	817.4490902327929	-0.6179853419689607	0.3819058828884933	668223.0151224207	870.3916280143652	608.1907890243593	0.988674	21.360731	0.11844085	0.06821100000000001	0.032781902	0.0364108322	-0.0139624785	0.02230356	0.027466768199999998	0.060658519	-0.050154864800000004	0.0723856782	-0.0132353992	-0.0304538488	-0.066888221	0.0029197158	0.0140361169	-0.046470226100000005	-0.047945889000000005	-0.0744153391	-0.058530601900000014	-0.0460874779	0.0213729636	0.0090395483	-0.2308678645	0.018968681100000002	0.06886414910000001	-0.0009767350999999999	-0.1050086233	0.0359457463	0.1042683935	-0.1934646934	-0.00523216	0.045919110199999995	0.028169057200000007	0.0374224911	-0.0335832302	0.0230642837	-0.050078270099999996	0.0725920659	-0.0328144471	0.0330263396	0.0075351237	0.0460081873	0.050244902300000005	-0.14465558779999999	-0.0172817631	0.0658688705	0.0856302963	0.08229584150000001	0.018457078999999998	-0.0540419085	-0.1011839538	-0.07680679999999998	0.011605399999999988	0.005899284526239997	0.0001346853091599997	0.0271632	0.0576115	0.0033190849322499998	0.0007378394342400001	-0.074857	-5.100000000003713e-05	2.6010000000037873e-09	0.005603570449000001	-0.0008835139999999998	-0.0006520849999999997	7.805969881959997e-07	4.252148472249998e-07	-0.000225407	0.00023632400000000002	5.0808315649e-08	5.5849032975999996e-08	-0.00124466	-9.505000000000016e-05	1.5491785156000005e-06	9.034502500000031e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.5388361666393	-1.7513024708362082	541017.3795093743	3.0670603443570084	1136.509953049172	1.3253324405211515	1291654.8733798312	1.7565060778977517	818.1230997864437	0.6740095536508761	0.4542888784126533	669325.4064041794	868.9008719636121	603.0496385768878	0.977852	21.126913	0.14651745	0.0764892	0.0075087516	0.0188526591	0.0161066574	0.06909465740000001	-0.0137567041	-0.031239329500000006	-0.0119686365	-0.006984125799999999	-0.0215590438	-0.0245530421	0.031057491	-0.0561877035	0.08806774839999999	0.0209088353	0.0014216335	-0.0361163331	0.0503350947	0.0101033707	-0.007925379	-0.061702019000000004	0.0262737869	0.0483678894	-0.0706315205	-0.0459138174	-0.0766378328	0.0783758299	-0.0221613124	-0.0579028757	0.0506292975	0.0127083823	0.0096111835	0.031136254199999998	0.011851255	0.0229334606	0.00157217	-0.0701922375	0.004425955	0.014060935200000001	0.0184279846	-0.083447996	-0.0142393465	0.0662624899	0.0030434793	0.0822924533	0.011312413899999998	0.0810257771	0.0145986769	-0.0590231392	-0.10355637949999999	-0.0624402	0.014366599999999988	0.00389877857604	0.00020639919555999958	-0.010841300000000002	-0.0380045	0.0014443420202500002	0.00011753378569000005	-0.0186327	0.056224300000000005	0.003161171910490001	0.00034717750928999993	-0.000950073	-6.65590000000002e-05	9.02638705329e-07	4.430100481000028e-09	0.000168924	0.000394331	2.8535317776e-08	1.5549693756100002e-07	-0.000947109	0.0002975510000000002	8.970154578809997e-07	8.853659760100009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.5400247023515	0.001188535712230987	541019.1279391359	1.4126171392484198e-06	1130.6553811655522	-5.854571883619883	1278381.59095862	34.276011940472465	817.2483563418434	-0.8747434446003126	0.7651760938712202	667894.8759434447	868.0820023987172	598.7134793851224	0.895243	19.342106	0.07495930999999999	0.039968800000000006	-0.0049605853000000005	0.031341699300000005	-0.0491710276	0.0152466141	0.0190537899	-0.0087281853	0.009684699599999999	-0.0009251246	-0.06446773559999999	-0.0155780333	0.0223900984	-0.035782472999999995	0.0258425624	0.0135787626	0.036484088	-0.0391111067	0.0528300543	-0.0825497557	-0.0185050069	0.1154415212	-0.0360711925	-0.0233672471	-0.0879145322	-0.0730267971	0.05025594110000002	0.0759455274	-0.030777772000000002	0.0324641529	-0.0039977224	0.0745370246	-0.1138894224	0.026315636899999998	0.0217529361	0.06897232610000001	0.025987760800000002	-0.0500177685	-0.016932750700000002	-0.004755088	-0.08436340839999999	0.0027586263000000002	-0.08012049519999999	0.0489585402	-0.0046262998	0.0413073509	-0.0194456452	0.0797289937	0.0107210203	-0.06382923809999999	-0.1053826534	-0.0903354	-0.0278952	0.00816048449316	0.0007781421830400003	-0.00231589	0.00852541	7.26826156681e-05	5.3633464921e-06	-0.0186124	2.0299999999997407e-05	4.1208999999989456e-10	0.00034642143376000005	-0.00132611	-0.0003760369999999999	1.7585677320999997e-06	1.4140382536899989e-07	-0.000225407	-0.000394331	5.0808315649e-08	1.5549693756100002e-07	-0.000947109	0.0	8.970154578809997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.4840411398583	2.9440164375067748	545358.6790182559	8.667232784310084	1135.7847314438002	5.129350278248012	1290006.9561808654	26.31023427696295	818.9803405484545	1.7319842066110596	2.999769291950141	670728.7982048625	870.4395114227194	601.2719393558457	0.931535	20.126219	0.11569784	0.049949699999999986	0.0057352461	0.0237775844	-0.010347392	0.0371424042	0.012489186999999999	0.010621756000000001	-0.0233615029	-0.0943163702	-0.0087780474	-0.0153984507	0.0732912953	0.0030080126	0.0575966149	-0.090892245	-0.0093462354	-0.0333438151	-0.0708873409	-0.0216874302	0.044135185	-0.0280335344	-0.0894707045	0.054095522199999996	0.027668581	0.0731573002	0.1169264058	-0.0491836063	0.1196296198	0.029023203100000002	-0.0505086066	-0.014304126399999999	0.0914576461	0.0420429934	-0.0062345323	0.014190013100000001	0.014608645200000001	-0.0829200919	-0.0230390958	-0.0090681336	0.0088818536	0.04311306769999999	0.0413641037	-0.15345635800000001	-0.0388024958	0.0017918754999999996	0.027321376600000002	0.0784059191	0.0068292234	-0.0684459447	-0.1066531437	-0.0709635	0.0193719	0.00503581833225	0.00037527050960999985	0.0139274	0.01624329	0.0002638444700241	0.00019397247076	-0.0625337	-0.0439213	0.00192908059369	0.00391046363569	-0.00186723	-0.0005411200000000002	3.486547872900001e-06	2.928108544000002e-07	-0.000407514	-0.000182107	1.66067660196e-07	3.3162959449e-08	-0.000947109	0.0	8.970154578809997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.8564380656737	2.372396925815451	548868.2618233574	5.628267173618604	1145.6979426256455	9.913211181845327	1312623.775736637	98.27175593586323	819.8510208703105	0.8706803218560708	0.7580842228673911	672155.6964220904	870.2454886958285	619.7276304875404	0.973129	21.024862	0.11746435000000002	0.0671057	0.040065828	-0.0550116292	0.0594326381	0.0406693756	-0.0686626051	-0.0474871492	0.0202960129	-0.1693416455	0.027054182000000003	-0.012669051899999999	0.10414111050000001	-0.0022044952	0.081201793	0.0053270162	-0.0883578841	0.0778480122	-0.0287419889	0.10188676070000001	-0.0882024229	0.010652573600000001	0.0409779415	0.0978932351	-0.089789175	-0.0982140241	0.050650088200000006	-0.026249954500000002	-0.0004787661	-0.09334063869999999	-0.1443787419	-0.0067631085	-0.0083880334	-0.0640731074	0.0256784954	-0.0370149801	0.0434561946	-0.14174327	0.0004622954	-0.036026239700000004	0.09841920539999999	-0.0992014934	-0.0032902354	0.0451735139	-0.0081722402	-0.032384795099999995	-0.0061499793	0.0770569894	0.0029284193	-0.0728595605	-0.10736115	-0.0902546	-0.019291100000000002	0.008145892821160001	0.0003721465392100001	-0.0376195	-0.05154690000000001	0.0026570828996100005	0.00141522678025	-0.0649107	-0.002377000000000004	5.650129000000019e-06	0.00421339897449	-0.00116435	0.0007028800000000001	1.3557109225e-06	4.940402944000002e-07	-0.000225407	0.000182107	5.0808315649e-08	3.3162959449e-08	-0.000947109	0.0	8.970154578809997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.7991448778224	-1.0572931878513143	547302.7747619572	1.1178688850767948	1132.008069630755	-13.689872994890491	1281442.2697091482	187.412622616232	819.7918711795949	-0.05914969071568521	0.0034986859117612174	672058.7120521414	869.9051578983012	615.262180742164	0.8769369999999999	18.946604	0.07514249	0.0373042	0.0332368698	-0.08733791199999999	0.018013979	0.049667757	0.0138645018	0.0011779333	-0.0185562784	-0.057688647999999995	0.0414581626	0.0028078773	0.016058764399999998	-0.0559725747	0.0587296521	0.0471089513	0.0173025928	0.0791054792	-0.0123419284	-0.0539222785	-0.0586575964	-0.028525511	0.0014483925	0.0151278412	0.006459099300000001	-0.0549907196	0.0219779839	0.0158021437	0.0931259858	-0.0074863488	-0.08798587949999999	0.078932255	-0.030792929700000006	0.0408666821	-0.0021189143	-0.0180218746	-0.0290783356	-0.0602495579	0.009119188299999999	-0.0054861602	-0.014249592	-0.039169678199999995	-0.092387692	0.0364059434	0.0341523263	0.0030871035999999997	-0.030811750899999997	0.0756826496	-0.0009762471000000001	-0.0770569894	-0.10750293820000001	-0.0989691	-0.0087145	0.009794882754809999	7.594251024999999e-05	-0.00911436	0.02850514	0.0008125430064195999	8.307155820960001e-05	-0.0531925	0.011718200000000005	0.00013731621124000009	0.00282944205625	-0.0007739309999999997	0.00039041900000000025	5.989691927609994e-07	1.524269955610002e-07	-0.00035908	-0.000133673	1.289384464e-07	1.7868470929e-08	-0.00094711	-1.0000000001241657e-09	8.970173521000002e-07	1.0000000002483306e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.8877524130652	-0.9113924647572276	545955.1106660311	0.8306362248162543	1137.9512138180646	5.943144187309599	1294932.9650300066	35.320962831151874	820.1196557932702	0.3277846136753624	0.10744275296230656	672596.2498184721	872.867390072391	626.7147661275777	0.940935	20.329309	0.13105326	0.0742981	0.0252335794	-0.060003314599999996	0.0090541865	-0.031199621400000002	0.010533393899999998	0.0549465857	-0.0513571784	0.0655960817	0.0807465183	0.0023322365	-0.0684575263	-0.0157004071	-0.0661904536	-0.0171823813	-0.0082207415	0.0385549639	-0.049162397000000004	-0.0221008009	-0.0177260599	0.0486235093	-0.0598249347	-0.0470152188	-0.11300573609999999	0.0154750994	0.0745705916	-0.062283139	0.0089267647	-0.011487449299999999	0.0078587927	-0.02924492	0.021927042999999997	-0.0126785205	-0.0496654754	-0.0533581672	-0.0615352888	0.0726030896	0.0379827777	0.0054912669	-0.015636531699999998	0.0365702596	-0.0345729483	-0.071276688	0.04348907900000002	-0.041994662800000006	0.0314252603	0.07428335280000001	-0.0048796259	-0.0810257771	-0.1070777606	-0.092579	0.0063901000000000105	0.008570871240999998	4.0833378010000126e-05	0.030430900000000007	0.039545260000000006	0.0015638275884676007	0.0009260396748100002	-0.0242733	0.0289192	0.0008363201286399997	0.0005891930928900001	-0.00158694	-0.0008130090000000003	2.5183785636e-06	6.609836340810004e-07	-0.000670045	-0.000310965	4.48960302025e-07	9.669923122499996e-08	-0.00094711	0.0	8.970173521000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.1116197081517	-2.7761327049134934	541860.3166693585	7.706912795290308	1140.867404309305	2.916190491240286	1301578.434215451	8.50416698120026	819.749520938686	-0.3701348545841938	0.1369998105780623	671989.2770792053	870.7729655721747	608.3168977943509	0.95763	20.690016	0.1260136	0.0960759	-0.0220865214	-0.024471632200000003	-0.0621134616	-0.022358037200000003	-0.0400191386	-0.006369449100000001	-0.027155315	0.088155565	0.0471341281	0.0291043683	-0.053756309	-0.013300207199999999	-0.1283555233	0.1337181392	0.074866822	0.0727059595	0.0024970081	-0.038893749	-0.0714506579	-0.1181294207	0.0156821744	0.1095220031	0.011415818400000001	0.0716154368	0.0174833796	-0.0752707517	0.08120744690000001	-0.0282854902	0.010936871899999999	0.0686109426	-0.06013430490000001	0.0586414783	0.0179686552	-0.0611845018	-0.0237653467	0.0896482429	0.0653182997	0.0051908545	-0.0749257089	-0.11353905289999999	-0.11606462869999999	0.0378676419	0.04436444	0.010458224200000001	-0.0707521731	0.0728595605	-0.0087765689	-0.08475414740000001	-0.10608785949999999	-0.0926074	-2.839999999999787e-05	0.008576130534759998	8.065599999998791e-10	0.0276756	-0.0027553000000000057	7.591678090000031e-06	0.0007659388353599999	0.0521951	0.07646839999999999	0.005847416198560001	0.0027243284640100004	-0.00218132	-0.00059438	4.7581569424000015e-06	3.532875844000001e-07	-0.000329195	0.00034085	1.08369348025e-07	1.1617872249999996e-07	-0.00094711	0.0	8.970173521000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.2293010324468	-0.8823186757049369	540562.1250966602	0.7784862454977138	1138.6498446022424	-2.217559707062492	1296523.4686127107	4.917571054387084	819.6936530009558	-0.05586793773022691	0.003121226466228512	671897.6847700514	873.1958238468735	593.9595887170187	1.005906	21.733019	0.09461975	0.06156	-0.0071543899	0.0466740161	-0.0815354233	2.97493e-05	0.007704277299999999	0.064304822	-0.0718598903	0.0972341475	0.0834262913	0.003934718	-0.1062602359	0.023276944	-0.0026775455	0.1181049442	0.0130728718	-0.029933189199999998	-0.0800156917	0.07474242860000001	0.105625704	0.0100742484	-0.010573475300000001	-0.0102922367	0.0061057024	0.008442576	-0.0452155208	-0.08105661480000001	-0.08905763800000001	0.0226788906	0.066818057	0.014789856799999999	-0.0295547396	0.0982157335	-0.060251459199999996	-0.051765962400000004	-0.0827397441	0.0943383722	-0.004961507800000001	0.048155990999999995	0.0067981213	-0.029617462200000007	0.10773637359999999	-0.0043474919	-0.06374586269999999	0.0288987361	-0.0761941896	0.0714117421	-0.0126619363	-0.08823103759999999	-0.10453845560000001	-0.0925823	2.510000000000012e-05	0.008571482273289998	6.300100000000063e-10	0.0213502	-0.0063253999999999975	4.001068515999998e-05	0.00045583104004	-0.0133397	-0.0655348	0.004294810011040001	0.00017794759609000006	-0.00249667	-0.00031534999999999983	6.2333610888999985e-06	9.944562249999988e-08	-0.000412294	-8.3099e-05	1.6998634243599999e-07	6.905443801000001e-09	-0.00100335	-5.624000000000005e-05	1.0067112225000002e-06	3.162937600000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.7468180232913	-0.4824830091554304	539852.8865953515	0.23278985412367914	1133.121058103468	-5.528786498774481	1283963.3323175227	30.567480149030967	817.2524976015633	-2.441155399392528	5.959239683983292	667901.6448359932	868.4059642425517	607.345230027506	0.949166	20.50713	0.03016941000000001	0.01765	-0.0075138025	0.024876829	-0.048792553499999995	-0.0404495067	0.0054490455	-0.0328640716	0.0074076202	-0.0328054826	-0.0701443494	-0.0158895297	-0.0030845177000000004	0.0035371961	0.0456813322	-0.0162760758	0.037244911299999996	-0.0199570793	-0.0345980473	0.0247659607	-0.0028086266999999996	-0.028988155800000002	0.0852022462	0.0283492966	-0.1211590248	0.0190628248	-0.0367526455	0.016534983200000002	0.0227138014	-0.1846704307	0.024766670499999997	0.1116163335	0.08050354950000001	0.0804112759	0.0221886457	0.0594108389	0.0183529454	-0.0168674501	-0.0181903824	0.0160135972	0.0133595223	-0.035083805499999995	0.0455871641	0.0518416208	0.0763521821	0.012386101799999999	0.028702646000000002	0.0699403751	-0.0165306035	-0.09144613119999999	-0.10243772039999999	-0.0925958	-1.35000000000135e-05	0.00857398217764	1.8225000000036452e-10	0.00538909	-0.01596111	0.0002547570324321	2.90422910281e-05	-0.0184311	-0.005091399999999998	2.592235395999997e-05	0.00033970544721	-0.00259915	-0.00010248000000000028	6.755580722500001e-06	1.0502150400000057e-08	-0.000435642	-2.334799999999997e-05	1.8978395216400002e-07	5.451291039999984e-10	-0.00094711	5.624000000000005e-05	8.970173521000002e-07	3.162937600000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
