global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
735.3410644061571	0.3445610930504017	540726.48100198	0.1187223468440876	1122.6243137322497	8.083156270808557	1260285.3497828043	65.33741529831173	809.8223169269568	-0.1673404188159111	0.028002815769484532	655812.1849929446	861.6583124546477	645.4708377876502	1.039698	19.453279	0.11262715000000002	0.0551417	0.058085108600000004	0.0798129762	0.07680249410000001	0.041953713600000005	-0.043236610599999996	-0.0146780281	0.0219613767	5.02283e-05	-0.1968538973	0.050655393300000004	-0.0430210256	-0.0088768046	-0.0324111299	0.0676035171	0.0153159356	0.0817060007	-0.12961653210000001	0.09790591539999999	0.0149781476	-0.0205734104	0.041949991299999996	-0.0031179828000000003	0.0696444921	-0.0506033757	-0.0230362127	0.1409138062	-0.0200615263	0.06357612139999999	0.042104610300000005	0.01385249	0.10109317039999999	0.0653949618	0.0239027084	-0.0330311082	0.050658794699999996	-0.0399183376	0.028423285299999997	-0.026655872799999997	0.1019904739	0.1424864554	-0.0152708845	0.0232087915	-0.0012786448	-0.1437081511	0.0428355738	0.0650177539	0.0232168581	-0.0088072874	0.1317908681	0.0353098111	-0.055296756600000004	0.0644466477	0.0447788991	-0.1012759198	-0.0864623756	-0.0200027206	-0.0114787529	-0.0358537528	0.1176982	-0.0612843682	0.0756826496	-0.0009762471000000001	-0.0770569894	-0.10750293820000001	-0.0879183	-0.008904900000000035	0.007729627474890002	7.929724401000062e-05	0.086882	0.0246387	0.00060706553769	0.007548481924000001	0.114712	0.032745600000000014	0.001072274319360001	0.013158842943999998	-0.00435819	-9.509999999999987e-05	1.89938200761e-05	9.044009999999977e-09	0.00107454	-0.0003584700000000001	1.1546362116e-06	1.2850074090000004e-07	-0.00127377	-0.0004731890000000002	1.6224900129e-06	2.2390782972100025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.4677548079288	-0.8733095982282748	539442.8828525997	0.7626696543576308	1114.1546330603592	-8.469680671890501	1241340.5463698637	71.73549068379553	809.3879600646992	-0.4343568622575731	0.18866588379024432	655108.869897695	862.2673130088988	649.469598393697	1.063008	19.889435	0.10036595	0.0502839	0.0981980623	0.0288214113	0.0158292624	0.056191871100000006	0.0178296473	-0.0291602173	-0.0323405099	-0.0372819283	-0.0180769102	0.0024521963	0.0029503714	-0.0573369574	-0.0466041707	0.0517429518	0.029587005	-0.0283606278	-0.0652878022	0.1114685985	0.0052467765000000005	-0.0054919048	0.0379799156	0.001983889	-0.0436846091	-0.17117016780000002	-0.0613130548	0.1063214692	-0.0007754484	-0.061004245199999994	0.0824831015	-0.0280994415	0.0338205105	-0.0702288735	0.1174312282	0.032226007599999995	-0.0030143899	-0.10096271189999999	0.0277599058	0.017630593	-0.0534847492	-0.1381266404	-0.008722605	-0.0049756476	-0.0470908021	-0.0683052344	-0.0291786169	0.011489621399999999	-0.0152204925	0.026356257200000004	0.034371252799999995	-0.1209516365	-0.0898618949	-0.025033658700000003	-0.0019522322	-0.0385994589	-0.1618462659	-0.053085000599999994	0.0068278725	-0.1027455896	-0.048335138799999997	0.0062932051	0.07428335280000001	-0.0048796259	-0.0810257771	-0.1070777606	-0.0773366	0.010581700000000001	0.00598094969956	0.00011197237489	0.121288	0.034406000000000006	0.0011837728360000006	0.014710778944000004	0.0874848	-0.027227199999999997	0.0007413204198399996	0.00765359023104	-0.00444001	-8.182000000000068e-05	1.97136888001e-05	6.694512400000111e-09	0.000951098	-0.00012344199999999987	9.045874056040001e-07	1.5237927363999962e-08	-0.0009160110000000002	0.0003577589999999998	8.390761521210005e-07	1.2799150208099987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.7310647871468	1.2633099792179792	541300.1996928288	1.5959521035917308	1121.680479452624	7.52584639226484	1258167.0979850686	56.638363919965684	811.0572679778737	1.6693079131745208	2.786588908987073	657813.8919397325	863.7716091169377	628.1806925243297	1.2588629999999998	23.553986	0.15468734999999995	0.08428539999999997	0.031232449	0.0774600201	0.0893488995	-0.1165756409	0.060331694299999995	0.0744837107	0.0358497081	-0.0430794041	-0.0320456137	-0.06306663309999999	-0.0766072644	-0.0780039669	0.0298921723	-0.0500885527	-0.051591012	0.054288117999999996	0.0140817761	0.0643530142	-0.0626424972	-0.0979273833	-0.0057750232	-0.043149844699999995	0.0433414848	0.047574278	0.1716887467	0.11138880289999999	-0.0035971840000000002	-0.0134788328	-0.20042155	-0.1388086629	-0.10010696460000001	0.0239784447	0.0203136479	-0.0715345171	-0.0629078799	-0.09667358179999999	0.023004828199999997	-0.1578489325	0.0488105097	-0.21739401079999998	0.0158083415	0.1148048394	-0.0433543553	-0.0179122688	0.0362367313	-0.08448022949999999	0.0787353906	0.0510041467	0.0701879584	0.052012622	0.0717720197	-0.0177971971	-0.0793063983	-0.0001337153	-0.044811495800000004	-0.0314904596	-0.0203940259	-0.0233375978	0.051614793099999993	0.1260606117	0.0728595605	-0.0087765689	-0.08475414740000001	-0.10608785949999999	-0.0989746	-0.021638000000000004	0.00979597144516	0.0004682030440000002	0.08547339999999999	-0.035814600000000016	0.0012826855731600012	0.007305702107559998	0.14768	0.0601952	0.0036234621030400006	0.0218093824	-0.00478073	-0.00034072000000000014	2.2855379332900005e-05	1.1609011840000005e-07	0.00123668	0.00028558199999999994	1.5293774224e-06	8.155707872399997e-08	-0.0010305	-0.00011448899999999974	1.06193025e-06	1.3107731120999941e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.4040184912686	-0.32704629587817635	540819.0704131061	0.10695927964763567	1122.487760586174	0.8072811335500774	1259978.772665764	0.6517028285858978	810.5026778591234	-0.5545901187502977	0.3075701998154693	656914.59081681	861.9181757827597	638.7971786094326	1.038473	19.430367	0.052388299999999985	0.034191	0.10070870900000001	0.0623695412	0.0611510075	-0.0823744632	-0.039327413900000004	0.030458756200000006	0.0314657007	-0.0009616997	-0.1345647321	0.0025975749	-0.0806055124	-0.0353600681	0.006109313000000001	-0.006503016800000001	-0.0031774151000000003	0.1870280711	-0.10852039460000001	0.0544373857	-0.0204027035	0.0648006905	-0.1401519914	-0.051445007	-0.0444887809	-0.0626359194	-0.0333663376	0.1014507982	-0.04433919309999999	-0.0606532651	0.0537576996	-0.023705517599999996	0.0985320551	-0.0212351665	0.0175940177	-0.126337712	-0.0190880561	-0.08718478130000001	0.050830636299999996	-0.018362797900000002	0.0114308628	0.0070167416	-0.0030450438	0.09321269880000001	0.0202051007	-0.1073652433	0.1107513241	0.0864147266	0.0355801017	-0.045608998	0.0505124412	0.0082781488	-0.0809963487	-0.0260463633	-0.0351710218	-0.1320117771	0.016484200900000003	0.0698688884	-0.0146438502	-0.043176608	0.024514611600000003	-0.0180463067	0.0714117421	-0.0126619363	-0.08823103759999999	-0.10453845560000001	-0.091588	0.007386600000000006	0.008388361744000001	5.45618595600001e-05	0.08423569999999997	-0.0012377000000000221	1.5319012900000548e-06	0.007095653154489995	0.114493	-0.033186999999999994	0.0011013769689999996	0.013108647049000005	-0.00480634	-2.5609999999999696e-05	2.31009041956e-05	6.558720999999844e-10	0.00123668	0.0	1.5293774224e-06	0.0	-0.00121643	-0.00018592999999999995	1.4797019448999997e-06	3.456996489999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.3712961985057	0.9672777072370308	542242.6858650674	0.9356261629177272	1116.1154685257036	-6.3722920604705	1245713.7390823509	40.60610610393537	810.5232350909906	0.020557231867201157	0.0004225997820418706	656947.9146223653	864.4916144441623	643.6813115678917	1.238756	23.177755	0.11249560000000003	0.08236029999999997	0.0871865126	0.0707864955	0.013421853300000001	0.0794415554	0.01297619	-0.08472261119999999	0.0039320766	-0.0798978528	0.0191672872	0.0460270529	-0.0881228523	-0.0196002947	-0.0438063784	0.1510404622	0.030696565	-0.0163920961	0.00043495949999999996	0.09623061699999999	0.0366654026	0.0195243727	-0.07957234860000001	0.0834769261	-0.0054451752	-0.0926499439	-0.1803109258	0.0077204977000000004	-0.0838339424	-0.0120953874	-0.1055168625	0.07821346259999999	-0.1041085415	-0.086904241	-0.0999001509	-0.009105643	0.022059191000000002	-0.0585645657	-0.0097833173	-0.0822769046	0.0398272652	0.0180461115	-0.0813504684	0.0167456409	-0.059275700599999995	-0.08685996380000001	-0.10136913369999999	-0.009829902199999999	0.0385327914	0.0583177879	-0.0316381156	-0.1494602084	-0.0801412245	-0.0232346786	-0.0432097958	-0.0613270005	0.018531349	-0.0058612974	-0.0964321633	-0.0805078747	0.1075050039	-0.10460148949999999	0.0699403751	-0.0165306035	-0.09144613119999999	-0.10243772039999999	-0.08222419999999997	0.009363800000000031	0.0067608190656399956	8.768075044000063e-05	0.0964741	0.012238400000000038	0.00014977843456000093	0.009307251970809999	0.07439909999999998	-0.04009390000000003	0.0016075208172100024	0.005535226080809997	-0.00379035	0.00101599	1.43667531225e-05	1.0322356801000002e-06	0.00123668	0.0	1.5293774224e-06	0.0	-0.00121643	0.0	1.4797019448999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.1568837389177	0.7855875404120525	543400.2712436722	0.6171477836506581	1124.6487235273098	8.533255001606221	1264834.751331607	72.8164409224376	810.7308555471553	0.2076204561647046	0.04310625381804002	657284.5201362225	863.8868198657074	645.7459869814262	1.397844	26.154385	0.3112713500000001	0.242009	0.0191107713	0.0769811406	0.1300305476	0.0332205535	0.0195691927	0.0511717252	0.053926817800000006	0.029025215	-0.024457272999999998	-0.0743213425	-0.0554352012	-0.028903501600000006	0.0842006916	-0.0782350875	0.0230943729	-0.0421412305	-0.0336897098	0.0712666803	-0.062146495999999996	-0.0711279129	-0.1132097972	0.08138987269999999	0.0638189012	-0.0496872592	0.0895056601	-0.2523017897	0.0197256666	-0.0335559639	-0.148620013	-0.1070695384	0.2094817387	-0.0067872913	0.0528095464	0.07571698519999999	0.0882385154	-0.0502615161	0.1784790559	-0.0115130442	-0.0410014226	0.10063196	0.0079717345	0.0947933856	0.025821625499999997	0.0518192515	0.0138635625	-0.0513283234	0.0731872837	-0.0216045348	0.0383659851	-0.038099321299999996	0.0735535487	0.0183563404	-0.0488089776	-0.018000023799999997	-0.0152531704	-0.0477951328	-0.1665678696	0.042668325300000004	-0.21185356870000002	0.0681830202	0.0684459447	-0.0203774681	-0.09438988849999999	-0.0997967332	-0.08514939999999999	-0.002925200000000017	0.0072504203203599986	8.556795040000098e-06	0.08617619999999998	-0.010297900000000026	0.00010604674441000054	0.007426337446439997	0.214106	0.13970690000000002	0.01951801790761001	0.045841379236000006	-0.0065036	-0.00271325	4.2296812959999994e-05	7.3617255625e-06	0.0007831029999999997	-0.0004535770000000002	6.132503086089996e-07	2.0573209492900022e-07	-0.00121643	0.0	1.4797019448999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.4630231218492	-3.6938606170684807	537968.0062870423	13.644606258329535	1122.3120847756577	-2.3366387516521168	1259584.4156334829	5.4598806557223645	808.9279635553163	-1.8028919918390331	3.250419534237316	654364.4502217511	862.1411749700708	625.9408794840404	1.265692	23.681744	0.1116758	0.0497478	-0.024543252400000003	0.097457666	0.0465792828	-0.022670035699999997	-0.0290793003	0.076173269	0.0136518094	0.0348401999	-0.0161901785	-0.044669051200000004	0.0186613337	-0.0206652899	0.0623603377	-0.0140716869	-0.0963420234	0.026344553700000002	-0.0255762554	0.0378835074	-0.0691462783	0.0423834503	-0.0544882877	-0.0899172431	-0.0332624309	0.0395045184	-0.0130029998	-0.17265279420000001	0.0899213728	0.0239879909	-0.0244304841	-0.0396887217	-0.0368374129	0.131926191	-0.08203966480000001	-0.19659801100000002	0.0279576927	0.0367961312	-0.0006592482	-0.007348578499999999	-0.0196269582	-0.13966050060000001	0.0450279721	0.0522491896	0.0553375387	0.0215345165	0.0798003405	0.0445059293	-0.0287024367	-0.046735651399999995	-0.1153779868	-0.0879945086	0.0068301551	0.0439534724	-0.1221288679	0.0511531936	0.0388549323	-0.0583076698	-0.0263592089	0.0521084923	-0.0289547216	0.047787884800000006	0.06692894370000001	-0.0241974564	-0.0970535747	-0.0966294223	-0.0816992	0.003450199999999986	0.00667475928064	1.1903880039999908e-05	0.096104	0.009927800000000014	9.856121284000028e-05	0.009235978816	0.250971	0.036865000000000016	0.0013590282250000006	0.062986442841	-0.00578558	0.0007180199999999997	3.3472935936400004e-05	5.155527203999997e-07	0.000650462	-0.00013264099999999975	4.23100813444e-07	1.7593634880999932e-08	-0.000838435	0.00037799499999999984	7.02973249225e-07	1.428802200249999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.8490086730577	-0.6140144487915222	537067.6695130834	0.3770137433247568	1115.3742068883967	-6.9378778872610365	1244059.62139192	48.13414957854568	808.1323000680269	-0.7956634872894028	0.6330803850055338	653077.8144132395	860.5078131341687	624.1879772184022	1.001433	18.737326	0.14637324999999998	0.07825809999999997	-0.0431151671	0.0667666385	0.0097665231	0.0543203249	0.011862891499999998	0.030469655099999996	-0.030771519599999998	0.0470925226	0.0097963413	-0.028377660099999997	0.0570605212	0.015258218999999996	0.0778895864	-0.0232853979	-0.0802333036	-0.0644955053	0.0347434436	0.014006358799999999	-0.08892884599999999	-0.0388485494	-0.015856056	0.0152276055	-0.041944414000000006	-0.0355637061	0.073975238	-0.008732691899999999	-0.0480614935	-0.0235779966	-0.0601033764	-0.0144983576	0.002124417	-0.07492737099999999	-0.019537602299999998	-0.0246704366	-0.15232280939999998	-0.0497956716	0.0765122155	-0.0286006644	0.0026712465	-0.0207598993	0.0664535297	-0.0145854596	0.0302885573	0.0115609098	-0.021068785299999997	-0.037465599599999996	0.020727191699999998	0.00038996150000000004	-0.0415941114	0.0047894638	0.1197007449	0.0606499513	0.0287476964	-0.11002615560000001	-0.0226315281	-0.0881361136	-0.0181178065	0.0451586088	-0.0757934325	-0.0192615472	0.0653898723	-0.0279855301	-0.09942928640000001	-0.092952492	-0.07326569999999999	0.008433500000000009	0.005367862796489997	7.112392225000018e-05	0.154576	0.058472	0.0034189747839999994	0.023893739776	0.287196	0.036225000000000014	0.0013122506250000006	0.082481542416	-0.00619414	-0.00040855999999999965	3.83673703396e-05	1.669212735999997e-07	0.000572162	-7.829999999999999e-05	3.2736935424399995e-07	6.130890000000001e-09	-0.00121643	-0.00037799499999999984	1.4797019448999997e-06	1.428802200249999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.9210578662767	1.0720491932189589	538640.1191795546	1.149289472681421	1127.8661864980704	12.491979609673765	1272082.1346457002	156.04955456850504	808.9617198954671	0.8294198274402333	0.6879372501509865	654419.0642562322	865.1605295359802	619.4853206479881	1.186165	22.193768	0.21005967	0.137059	0.011199788300000001	0.0318846267	-0.1148591325	-0.0008486834	-0.09018753539999999	-0.117289419	0.0670589823	0.10468751529999999	-0.0220694364	0.1705800707	-0.016021305700000002	0.0040441969	-0.0208072696	0.0474628091	-0.0107510692	-0.14069142839999998	-0.100143889	-0.0028807177000000003	0.0342873228	0.0698848958	0.14445773039999998	0.0775426955	-0.0561627076	0.0330785161	-0.0530415755	-0.1394155786	-0.12194064369999999	-0.051573175199999995	0.056852885599999986	0.049505174000000006	-0.1121290464	0.1511838536	-0.053258065	-0.0168821059	-0.18179711399999998	-0.0296823042	-0.0031325064000000003	0.1379230791	-0.09359383539999999	-0.0295787356	-0.070418092	-0.014894186299999999	0.06254195929999999	0.0116346788	-0.0987452601	0.1085307411	-0.1462552017	-0.0157962396	0.04174446	-0.027918859900000002	0.0503098334	0.17728470640000002	0.09660917720000001	0.0372630439	-0.016766139	-0.1545289763	-0.0306009068	-0.0714347678	-0.0287848227	-0.20388091809999997	0.06382923809999999	-0.031736692999999996	-0.1015099744	-0.08878533429999999	-0.0639331	0.009332599999999984	0.004087441275610001	8.709742275999968e-05	0.131089	-0.02348699999999998	0.000551639168999999	0.017184325921000002	0.1902	-0.096996	0.009408224016	0.03617604	-0.00510275	0.0010913900000000002	2.60380575625e-05	1.1911321321000003e-06	5.8670600000000014e-05	-0.0005134914	3.442239304360001e-09	2.6367341787395995e-07	-0.00121643	0.0	1.4797019448999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.102446447826	1.1813885815492997	540375.6067735788	1.3956789806150658	1113.0582580073622	-14.807928490708266	1238898.6857183836	219.27474618592956	809.5748715751082	0.6131516796410779	0.37595498224667495	655411.4726858529	860.8868457765054	640.3319218406713	1.2689629999999998	23.742952	0.11238017	0.0716701	0.0434026463	-0.0240818761	-0.045943602199999996	0.076180838	0.167744838	0.076421071	-0.0301733964	-0.055519088200000004	0.0401347295	-0.0359467319	-0.006094481600000001	-0.085616571	0.021538314399999998	0.0351686752	-0.0952131298	-0.0777940242	0.0517085141	-0.0873507146	0.0387189069	-0.0621381355	0.0406872966	0.0652958557	0.1398321449	-0.06198894980000001	-0.0361846573	-0.12417936630000001	0.0020850741	0.1528854408	-0.0352004096	0.049319988700000005	0.079188598	0.0479026879	0.014043824199999999	-0.1471297067	0.017569000300000002	0.0501788482	-0.14591810689999998	0.034295836499999996	-0.1330499996	-0.0969525947	0.0645530155	0.059092910199999994	-0.0583744342	-0.031643978999999996	-0.030728295699999998	-0.0768113381	-0.042668888099999996	0.0479802925	-0.1091301601	-0.0050480058	0.0193932553	-0.0310070917	-0.0144741001	0.0408738732	0.0076587388	-0.0447358197	-0.0820621942	-0.0132365425	0.1419341558	-0.0357491306	0.06224755570000001	-0.0354459976	-0.10328946480000001	-0.0841499265	-0.0640418	-0.00010869999999998936	0.00410135214724	1.1815689999997687e-08	0.0630741	-0.06801490000000003	0.0046260266220100035	0.00397834209081	0.199262	0.009061999999999987	8.211984399999976e-05	0.039705344644	-0.0047867	0.00031605	2.2912496889999995e-05	9.98876025e-08	0.000446512	0.0003878414	1.99372966144e-07	1.5042095155395995e-07	-0.00121643	0.0	1.4797019448999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.4826245939986	-2.619821853827375	536530.7953321127	6.863466545791503	1119.2973825369486	6.239124529586433	1252826.6305540642	38.926674895687135	809.9024218599893	0.3275502848811129	0.10728918912569824	655941.9329346761	863.6038236707162	620.8036656118521	1.265201	23.672564	0.1820926	0.0999595	-0.000828015	-0.0067204876	-0.0185358215	0.0273492362	-0.0629385856	-0.09553968019999999	0.0016891011	0.0634363207	0.0219659014	-0.0052288926	-0.0647456294	0.0699231583	0.0106633831	-0.0696182966	-0.0526013233	-0.08948434570000001	-0.09441585720000001	-0.025122523100000002	0.0005895643	-0.00904229	0.0384018134	-0.059720114299999995	-0.09008935800000001	-0.10111531119999999	0.11455229630000001	-0.0531528478	-0.0855676397	-0.009787158399999999	-0.0168102095	-0.1341035019	0.0008653163000000001	0.015445734499999999	0.0677654818	0.0047943615	0.0716569594	-0.0742840195	-0.148100034	-0.0743980762	-0.0629217206	0.0930039725	-0.06586111530000001	-0.0007513962	0.100738226	0.0032097777000000003	-0.0122157994	0.007071246	-0.07149004490000001	0.014476851499999999	0.0680469054	0.0423544724	0.1183216575	-0.0375669919	-0.1082760048	-0.027279388300000002	-0.042070603	-0.0832373787	-0.0375075198	0.0413830716	-0.0539461705	0.0464167782	0.060645346600000004	-0.0391085516	-0.10476247779999999	-0.0790707157	-0.0955125	-0.031470700000000004	0.00912263765625	0.0009904049584900003	0.132399	0.0693249	0.0048059417600100005	0.017529495200999997	0.228341	0.029078999999999994	0.0008455882409999997	0.052139612281	-0.00570541	-0.0009187100000000004	3.25517032681e-05	8.44028064100001e-07	0.000572162	0.00012565	3.2736935424399995e-07	1.57879225e-08	-0.00121643	0.0	1.4797019448999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.9746108634648	-0.5080137305337757	535786.8309487208	0.2580779504108437	1116.7233745423937	-2.5740079945549046	1247071.0952493513	6.62551715603256	807.5748273853985	-2.3275944745907964	5.417696038145605	652177.1018265564	861.1501728493912	619.4759298905212	1.185712	22.185282	0.07281029999999998	0.0454388	-0.0223243583	0.049776410599999994	-0.0647331959	-0.06495610339999999	-0.012087226599999999	0.0182651013	-0.0158276735	0.0023200257999999997	0.0521876308	-0.0784048239	0.048367589800000006	0.0169483027	-0.0042444976	0.0398319373	-0.066243328	0.0114648486	-0.0760325971	-0.1299371806	-0.1158055058	-0.0672565537	0.06758648610000001	-0.0079118247	-0.024048772000000003	-0.0760355491	-0.101796305	-0.0752320954	-0.1140719297	-0.0736034216	0.13146911449999998	0.0911990925	-0.023129061099999997	0.0068045517000000005	-0.074889925	0.0257553461	-0.041323446800000004	0.0982593258	-0.0854234411	0.14593100109999999	0.0808352525	0.0242543502	0.0335188369	-0.0212201081	0.0172774421	-8.34425e-05	-0.0378334491	-0.0627959831	-0.0225100551	-0.0625227124	-0.049721965099999994	0.12569003269999998	-0.0044366034	0.0182375224	-0.0684379547	0.0526968881	-0.09681941109999999	-0.0670332722	-0.039140333	-0.0006019569	-0.0054906765000000005	-0.0905038372	0.0590231392	-0.04271952440000002	-0.1059246424	-0.0735744894	-0.088814	0.006698499999999996	0.007887926596000001	4.4869902249999946e-05	0.12729	-0.005108999999999975	2.6101880999999742e-05	0.016202744100000003	0.241962	0.013620999999999994	0.00018553164099999983	0.058545609444	-0.00621926	-0.0005138499999999997	3.86791949476e-05	2.6404182249999965e-07	0.000572162	0.0	3.2736935424399995e-07	0.0	-0.000782644	0.00043378599999999986	6.12531630736e-07	1.8817029379599995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.1691931264318	1.1945822629669465	537537.0657496629	1.4270267829952308	1121.9216104901848	5.19823594779109	1258708.10008489	27.02165696890754	808.5727254858168	0.9978981004182971	0.9958006188184456	653789.8523995621	860.8235911993357	615.6568262132605	1.033444	19.336269	0.12892455000000005	0.0904559	-0.049798521799999995	0.013533405600000001	-0.0291545221	-0.07011783690000001	-0.0273940913	0.0512743813	0.020431551399999998	0.0312050283	-0.0678273782	0.0768804569	0.049009610700000004	-0.0367936009	0.0705536846	-0.10850655349999999	-0.0913588883	-0.015690238000000002	-0.0726715147	-0.0369146186	0.042335219800000004	0.1033693334	0.0198986725	0.03066362	-0.0339540365	0.051410348	-0.0017443072	-0.0550242566	-0.0354855183	0.0718479406	0.0064954884	-0.1215410906	-0.048829937000000004	0.017784603700000002	0.061293473	-0.0443697577	0.0096501273	0.1405984334	0.004038916	0.0626874287	0.0287285104	0.08794845779999999	0.0539100759	0.017839926399999997	0.0491159084	0.021697711499999998	0.0569004342	0.1188711647	-0.1173523048	-0.0394099964	0.027699788	0.021849297200000003	0.08160417959999999	0.0148037277	0.0647591508	-0.0651882165	-0.047156511100000006	0.0650574648	0.0033999209999999998	0.0834603205	-0.0263161124	-0.0410138571	0.0573814685	-0.0462741534	-0.10677251060000001	-0.06769023440000001	-0.0873001	0.0015138999999999984	0.007621307460010001	2.291893209999996e-06	0.132098	0.004807999999999979	2.3116863999999797e-05	0.017449881604	0.316773	0.07481100000000004	0.005596685721000007	0.100345133529	-0.00670123	-0.00048197	4.49064835129e-05	2.322950809e-07	0.0007864189999999999	0.00021425699999999992	6.184548435609997e-07	4.590606204899997e-08	-0.0010422500000000002	-0.00025960600000000017	1.0862850625000005e-06	6.739527523600013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
