trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0
-0.0129147,-0.025968,-0.105469,0.00156601,-0.000688828,-0.000418227,0,0,0,0,0,0,0.00016678948,0.00067433702,0.01112371,2.4523873e-06,4.7448401e-07,1.7491382e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0152414,0.0201389,0.118204,-0.00175636,0.000429743,0.000552251,0.0281561,0.0461069,0.223673,-0.00332237,0.001118571,0.000970478,0.00023230027,0.00040557529,0.013972186,3.0848004e-06,1.8467905e-07,3.0498117e-07,0.00079276597,0.0021258462,0.050029611,1.1038142e-05,1.2512011e-06,9.4182755e-07,0,0,0,0,0,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0,1
0.0147207,0.205778,0.208108,-0.0036708,0.000425503,-0.000477844,-0.0005207,0.1856391,0.089904,-0.00191444,-4.24e-06,-0.001030095,0.00021669901,0.042344585,0.04330894,1.3474773e-05,1.810528e-07,2.2833489e-07,2.7112849e-07,0.034461875,0.0080827292,3.6650805e-06,1.79776e-11,1.0610957e-06,0.12263396,-0.15877925,0.021603554,-0.18077704,0.086707188,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0,0
-0.000192596,0.0645797,0.328465,-0.00287753,0.000433812,0.000471736,-0.014913296,-0.1411983,0.120357,0.00079327,8.309e-06,0.00094958,3.7093219e-08,0.0041705377,0.10788926,8.2801789e-06,1.8819285e-07,2.2253485e-07,0.0002224064,0.01993696,0.014485807,6.2927729e-07,6.9039481e-11,9.0170218e-07,0.20440887,-0.010124356,0.083074245,-0.012326251,0.1407636,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0,0
0.00224951,0.177908,0.309199,-0.00341492,0.000153343,0.00028777,0.002442106,0.1133283,-0.019266,-0.00053739,-0.000280469,-0.000183966,5.0602952e-06,0.031651256,0.095604022,1.1661679e-05,2.3514076e-08,8.2811573e-08,5.9638817e-06,0.012843304,0.00037117876,2.8878801e-07,7.866286e-08,3.3843489e-08,0.19833031,0.10026036,0.0006557993,4.02691e-05,0.0086446836,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0,0
-0.000254668,0.0314403,0.209808,-0.00328184,0.000153343,-0.000262435,-0.002504178,-0.1464677,-0.099391,0.00013308,0,-0.000550205,6.485579e-08,0.00098849246,0.044019397,1.0770474e-05,2.3514076e-08,6.8872129e-08,6.2709075e-06,0.021452787,0.0098785709,1.7710286e-08,0,3.0272554e-07,-0.0058372334,0.10399933,-0.069168768,0.021727555,-0.0062026213,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0,0
-0.000202761,0.11424,0.157148,-0.00300134,-0.000312901,-0.000262436,5.1907e-05,0.0827997,-0.05266,0.0002805,-0.000466244,-1e-09,4.1112023e-08,0.013050778,0.024695494,9.0080418e-06,9.7907036e-08,6.8872654e-08,2.6943366e-09,0.0068557903,0.0027730756,7.868025e-08,2.1738347e-07,1e-18,0.014528011,0.064972487,-0.083123065,-0.10536508,0.0048416588,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0,0
0.0291298,0.0880073,0.0974722,-0.0038505,9.07726e-05,-0.000529897,0.029332561,-0.0262327,-0.0596758,-0.00084916,0.0004036736,-0.000267461,0.00084854525,0.0077452849,0.0095008298,1.482635e-05,8.2396649e-09,2.8079083e-07,0.00086039913,0.00068815455,0.0035612011,7.2107271e-07,1.6295238e-07,7.1535387e-08,-0.058447014,-0.015434027,-0.063469192,0.052918712,0.041880355,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0,0
0.0549126,0.0343776,0.0624508,-0.00321812,0.000561776,-0.000927978,0.0257828,-0.0536297,-0.0350214,0.00063238,0.0004710034,-0.000398081,0.0030153936,0.0011818194,0.0039001024,1.0356296e-05,3.1559227e-07,8.6114317e-07,0.00066475278,0.0028761447,0.0012264985,3.9990446e-07,2.218442e-07,1.5846848e-07,-0.053665099,-0.042160582,-0.0001372091,-0.018740989,0.074116256,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0,0,0
0.0827948,0.0587619,0.0750009,-0.00397492,0.000764654,-0.000484274,0.0278822,0.0243843,0.0125501,-0.0007568,0.000202878,0.000443704,0.0068549789,0.0034529609,0.005625135,1.5799989e-05,5.8469574e-07,2.3452131e-07,0.00077741708,0.00059459409,0.00015750501,5.7274624e-07,4.1159483e-08,1.9687324e-07,0.022625717,0.06314309,0.07222604,0.032855959,0.14847736,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0,0,0
