global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
742.6205056075466	2.39303780209832	5.726629922271558	551485.2153488082	1343.2773519447476	2.340577492920602	5.4783030003664885	1804394.044247693	763.7175324805995	0.4221871992966726	583264.4694182556	0.17824203124996835	913.5269200211644	673.8246978094709	1.246281	18.855459	0.08464175000000003	0.0380805	-0.0843131585	-0.0193819074	0.022312611800000003	-0.12409331380000001	0.0175671968	-0.1387874855	-0.0059807259	0.0654800785	-0.0574664608	0.0415155084	0.073865376	0.0120119341	-0.007308596899999999	-0.1009774243	-0.07297449610000001	-0.0409809862	0.0249335919	0.1125384316	0.0039395108000000005	-0.0218795452	0.0587826466	0.018453846200000002	-0.0337628908	0.019131682	-0.0710758482	-0.0639896311	0.0100600299	0.0404899962	-0.060298218099999995	0.026028486400000002	-0.1829264187	0.18134734379999998	-0.0374064417	0.07346042030000001	0.0175758435	-0.0208781156	0.0561960558	0.035803193	-0.0732500255	0.2000905842	0.0893801677	-0.12351971029999999	0.0183862395	-0.0042837071999999995	0.07961589599999999	-0.0504164791	-0.0022744123	-0.0517992408	-0.019839390800000002	-0.0573321891	-0.0417728862	-0.0141492406	-0.1244039024	0.0047762049	-0.0568072744	-0.020821662299999998	-0.1091395081	-0.0178674052	-0.008698994100000001	-0.0981959282	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	0.0211695	-9.059999999999972e-05	0.00044814773025	8.208359999999946e-09	0.204336	-0.022106999999999988	0.0004887194489999995	0.041753200896	0.347567	0.016664000000000012	0.0002776888960000004	0.120802819489	0.00648111	0.0004991300000000004	4.20047868321e-05	2.491307569000004e-07	0.00224613	0.0003584799999999998	5.045099976899999e-06	1.2850791039999984e-07	-0.00016989099999999998	5.7993000000000026e-05	2.8862951880999994e-08	3.363188049000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.6826501501916	0.06214454264500091	0.0038619441805563368	551577.518834112	1339.9407259676066	-3.3366259771410114	11.133072911332206	1795441.1491065966	763.7746826454747	0.057150164875224625	583351.7658501957	0.0032661413452653573	914.850947837762	678.5416843931088	1.2485480000000002	18.889757	0.18014600000000008	0.090024	-0.0382960693	0.1212371842	0.06822609389999999	-0.014966528799999997	0.0336291473	0.0066739534	0.0560283309	-0.09554512429999999	-0.0144569937	0.0114709273	0.052093899900000004	-0.0193862247	0.0702337789	-0.025087897799999998	-0.028949303399999998	-0.029247646800000002	-0.0450750818	0.050748811	-0.1249866615	-0.04344170730000002	-0.0724559301	0.037294779300000004	0.0060451507	-0.0246699653	0.045093492	-0.008390681700000001	-0.021408483199999998	0.0383891901	-0.1570641424	0.050498160300000004	-0.0931234686	-0.0706309263	0.09260126800000001	-0.0702230089	-0.1909856922	-0.10048947779999999	0.1319404716	0.09926896869999999	0.11377981720000001	-0.05944734610000001	0.1501209969	-0.0109122847	0.053161039699999996	-0.0331060271	-0.053115933899999995	-0.0383828597	-0.039201325499999995	0.0531883539	0.0030328452000000002	-0.048483049199999996	-0.1302547718	-0.0189017709	-0.0269088808	-0.033417124	0.0160144212	0.024047400099999998	0.046502494299999995	0.0144814685	-0.0327877372	0.05649505730000001	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	0.0212764	0.00010690000000000004	0.0004526851969600001	1.1427610000000011e-08	0.212395	0.008058999999999983	6.494748099999972e-05	0.045111636024999985	0.29446300000000003	-0.05310399999999999	0.0028200348159999984	0.08670845836900001	0.00487461	-0.0016065000000000005	2.37618226521e-05	2.580842250000001e-06	0.00169509	-0.0005510399999999998	2.8733301081e-06	3.036450815999998e-07	-0.0003898730000000001	-0.0002199820000000001	1.5200095612900006e-07	4.839208032400004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.9251845633682	2.2425344131766	5.028960594281316	554913.5305967683	1339.704812566344	-0.23591340126267826	0.055655132895325435	1794808.984813423	764.8827311692405	1.1080485237657742	585045.5924409167	1.227771531019511	916.6831074239792	680.3328767376793	1.223459	18.510183	0.059865199999999966	0.037848900000000005	-0.0817322734	0.027951086400000002	-0.043308444	0.0222849727	0.1420073413	0.0511959665	0.0514265312	-0.10043115820000001	-0.0186436338	-0.0375843729	-0.0011001843	-0.0758269409	0.12360359300000001	-0.0723682169	-0.013744633899999999	0.051360022699999994	-0.0307874521	-0.091244974	-0.10120428949999999	-0.0738607542	-0.008457957	0.041097854100000004	0.09147282529999999	-0.0695565845	-0.0979651151	-0.0269307801	-0.1401647135	-0.0035482768	0.0358774788	0.0538009538	-0.0585730649	0.10202537119999999	-0.1023323352	0.0267775642	-0.104901698	0.0025794535	0.0400465735	-0.0034720286	0.0352348915	-0.013852873100000001	-0.005427303499999999	0.0730397846	0.1004943961	-0.0213530306	-0.08943852279999999	-0.1280833136	-0.06739120650000001	0.0688120146	0.0754859911	0.0815579057	-0.0025514309	0.050984279199999996	-0.0007766317	-0.0377688984	-0.0022949184	-0.1022060751	-0.0123699278	0.0099958335	-0.0410642124	0.1251179784	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	0.026593400000000003	0.005317000000000002	0.0007072089235600001	2.8270489000000023e-05	0.21536	0.002965000000000023	8.791225000000137e-06	0.0463799296	0.272401	-0.022062000000000026	0.0004867318440000011	0.074202304801	0.00529713	0.00042252	2.80595862369e-05	1.785231504e-07	0.00178772	9.263e-05	3.1959427984e-06	8.580316900000003e-09	-0.000314599	7.527400000000008e-05	9.8972530801e-08	5.666175076000009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.9059625352527	1.980777971884436	3.923481373902619	557868.5168707123	1344.3218384032002	4.617025836856328	21.31692757819888	1807201.20520776	765.9174874254873	1.0347562562467374	586629.5975441714	1.0707205098417636	914.9378142871623	691.0181169418241	1.2821790000000002	19.398579	0.08161995000000001	0.0382272	-0.034860647200000004	0.0264960959	-0.1452439689	-0.1071014951	0.10411415519999999	-0.1171158334	-0.09275124859999999	0.031455976600000005	-0.0741545406	-0.0834986221	0.0118124908	-0.0484419709	-0.0489396375	-0.1678433465	-0.0171345777	0.058189064699999994	-0.0307846254	-0.07408756150000001	0.07501073280000001	0.1754288932	-0.09311156849999999	-0.0093844714	0.0046540278	-0.029634152400000002	-0.1097779623	0.07115082660000001	-0.0015290242000000002	0.10299547880000001	0.0417869967	0.0740341883	-0.0015728464	0.013554035700000001	-0.015272488	-0.0345654292	-0.0318625593	0.0210104603	0.04244323480000002	-0.0376891476	-0.1510378283	-0.0054562811999999995	0.0239896637	-0.0785258708	-0.0091057827	-0.0638225737	0.1731827536	-0.0315783012	-0.055895346299999996	0.0040429413	0.0197853911	0.0369236307	0.0711326355	0.0900521558	-0.10338268980000001	-0.0805918498	-0.0736293059	0.022450925899999998	0.031971898900000004	-0.0128916111	0.0363837237	0.0856741242	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	0.0238853	-0.002708100000000005	0.0005705075560899999	7.333805610000028e-06	0.191365	-0.023994999999999992	0.0005757600249999995	0.036620563225	0.287677	0.015276000000000012	0.00023335617600000035	0.08275805632899999	0.00588462	0.0005874900000000004	3.46287525444e-05	3.4514450010000055e-07	0.0019471	0.00015937999999999998	3.79119841e-06	2.5401984399999996e-08	-0.00026865200000000003	4.594699999999996e-05	7.217389710400003e-08	2.1111268089999957e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.5334918374573	-1.3724706977953929	1.883675816306973	555820.187451352	1342.1634149823942	-2.1584234208060025	4.6587916634838855	1801402.6325172025	765.7094798160502	-0.20800760943700425	586311.0074801663	0.0432671655836973	916.5937849646176	698.2076518654171	1.3839610000000002	20.938471	0.09392499999999994	0.0403364	0.0133041395	0.15622267380000002	-0.0513307542	-0.0906391778	-0.0218699618	0.042568005199999995	-0.0743946665	-0.011002893500000001	-0.063182657	-0.08836254619999999	0.022311716800000003	0.050671712599999995	0.0092622372	-0.1021826325	-0.0429444973	-0.128519197	0.014451738	0.0591488354	-0.012838085800000001	0.054570162199999994	0.030573916800000007	0.0731646038	-0.016690137	0.014044506799999999	0.0600005205	-0.027200520099999997	0.0797049759	0.0766125027	0.0214443471	0.04791782309999999	-0.1251970956	0.0617691582	0.0341591254	-0.0178643626	0.07926069	0.09977981679999999	0.11739610689999999	-0.10519063529999999	0.0597670475	-0.0149325226	-0.0154017801	0.0412703654	-0.0445849274	-0.0657819013	0.09319583449999999	-0.0568997524	-0.011059159399999999	-0.0154518973	-0.0735775763	-0.0168953746	-0.14209079130000002	0.018037673400000002	-0.0301090144	-0.0017717047	-0.0282265389	0.0087379098	0.0475317623	-0.033579674500000004	-0.0402778398	-0.0730845866	0.0619399382	-0.036675261	-0.1040730175	-0.0828853527	0.0	0.034269	0.010383700000000004	0.001174364361	0.00010782122569000004	0.185036	-0.006329000000000029	4.005624100000037e-05	0.03423832129599999	0.316123	0.028445999999999968	0.0008091749159999984	0.099933751129	0.00643107	0.0005464499999999995	4.1358661344899986e-05	2.9860760249999945e-07	0.00234236	0.00039525999999999987	5.4866503695999985e-06	1.5623046759999993e-07	-0.000235036	3.3616000000000045e-05	5.5241921296e-08	1.1300354560000025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.2482291855855	-3.2852626518717902	10.792950691783664	550932.4337291374	1341.7604929037775	-0.4029220786167116	0.16234620143681153	1800321.2203173882	764.6257037922159	-1.083776023834389	584652.4668997414	1.1745704698382782	917.2631072909074	685.4217107001791	1.126112	17.037385999999998	0.16002799999999992	0.0844819	-0.0446268833	0.095843562	0.0045229158	-0.0208539799	-0.0249327438	0.0831234272	-0.0497774741	-0.05938243450000001	0.0258911102	-0.0589288729	-0.0922536573	0.0483516604	0.051526203099999994	-0.0269137034	0.0075983826	-0.144551903	-0.0401645102	-0.0214075523	-0.0003444432	-0.0080047548	-0.0079935725	0.0284709717	0.1060856993	-0.0061455954	-0.0356438794	0.0012951238	0.0739141908	-0.04594267690000002	-0.022816427900000002	0.0166608053	-0.1019322694	0.059965070599999996	-0.0189331876	0.0970855093	-0.07617531129999999	0.05525752900000002	0.026892697900000002	-0.0309932538	-0.1455632121	-0.1336091595	-0.0480817537	0.1223433383	0.0192696149	0.0431510557	0.019662211399999997	-0.0478203418	0.0192608685	0.053630161600000004	-0.1353944796	0.0059386597	-0.0782159341	0.0180679924	-0.0091178239	-0.024133414300000003	-0.0099333623	-0.0465823795	0.007112631600000001	0.0796629353	-0.0558953735	0.0791099692	0.060317463099999996	-0.0403542832	-0.10546269890000001	-0.077629188	0.0	0.0234048	-0.0108642	0.0005477846630399999	0.00011803084164000002	0.25419899999999995	0.06916299999999997	0.004783520568999997	0.06461713160099998	0.336927	0.02080399999999999	0.00043280641599999963	0.11351980332899997	0.00579653	-0.0006345399999999994	3.35997600409e-05	4.026410115999993e-07	0.00198378	-0.00035857999999999984	3.9353830884e-06	1.2857961639999991e-07	-0.000425852	-0.000190816	1.8134992590399997e-07	3.6410745855999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.9092303285878	-0.3389988569977049	0.1149202250457504	550429.3060467575	1337.725268537704	-4.035224366073408	16.283035684552537	1789508.8940842724	763.282170476939	-1.3435333152768862	582599.6717679871	1.805081769258901	916.3226939233784	672.9092831309503	1.170903	17.715038	0.08101680000000007	0.049125	-0.0897808993	0.046147323899999995	0.0453579599	0.08466619939999999	0.0535152597	0.0212769048	0.0294912166	-0.0008437092	0.054424080300000004	0.0145028665	-0.08628530300000001	0.0127620845	0.15160898220000002	0.0092842758	0.0114873755	-0.0602561921	-0.0852673536	-0.0140254004	0.0842389319	0.0260053996	-0.024475219399999998	0.0419061194	0.0847944907	0.0309691686	0.0676335901	-0.0322601775	-0.0212389575	-0.026321339500000002	0.009592073199999999	-0.047674116600000004	0.0356729646	-0.0016434119	-0.1078478843	0.0470280513	-0.06498867280000001	-0.0522979011	0.0185373599	-0.0133219051	0.18176498230000002	-0.11541311259999999	-0.0674067394	0.080288456	0.0739296576	0.0893186791	-0.0376010971	-0.15197333970000002	0.0163627855	0.0591143711	-0.0675167995	0.020648341	0.0978222607	0.018577376399999998	-0.016518206100000002	0.022610761899999998	-0.0520709121	-0.04346169	-0.046490398200000005	-0.0162119501	-0.0233776804	0.037284664700000004	0.0586748659	-0.0439794606	-0.10653580609999999	-0.071958838	0.0	0.034473500000000004	0.011068700000000004	0.0011884222022500006	0.0001225161196900001	0.215371	-0.038827999999999946	0.0015076135839999958	0.046384667641	0.342857	0.005930000000000046	3.516490000000055e-05	0.11755092244900002	0.00573175	-6.478000000000039e-05	3.28529580625e-05	4.19644840000005e-09	0.00199695	1.3169999999999847e-05	3.9878093025e-06	1.7344889999999598e-10	-1.6940699999999993e-21	0.000425852	2.869873164899999e-42	1.8134992590399997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.2490629236332	1.3398325950454364	1.7951513827461882	552419.1695368589	1339.198738069361	1.473469531656974	2.1711124607214227	1793453.2600465692	763.4393185938545	0.15714811691555042	582839.5931750489	0.024695530650103503	915.2662042792416	674.6559217739073	1.266798	19.165869	0.06552279999999999	0.0316772	-0.08620868400000001	-0.0440509376	-0.0969136652	0.0320548022	0.08089798990000001	0.0058045403	-0.034221037	0.020535058999999998	-0.0049494471000000005	0.023751534100000003	-0.0474028845	-0.0203539718	0.0203144755	-0.0964971033	0.0371095703	0.0920440316	-0.0398233365	0.0749168727	0.0822419991	0.0664295869	-0.0607786378	-0.069949225	-0.060395535599999994	-0.11711302369999999	-0.1749855765	0.0003333878	0.06632626429999999	0.04447294809999999	-0.07479451849999999	0.055254982800000005	-0.038947776600000004	-0.12060970539999999	-0.059024518899999996	0.0060218408	0.1293755315	-0.1253808683	-0.0034061753999999997	-0.012540827099999999	0.07311442530000001	-0.043987368	-0.055407468700000004	0.0117253153	-0.0024281421	0.06278253589999999	0.055157749699999994	-0.0683828984	0.0147823717	0.0133814454	0.12324724990000001	0.0427454016	0.0533800533	0.0068746647	-0.1798764779	-0.08850669369999999	-0.08561010699999999	-0.026702901400000003	-0.0498789244	0.1011912612	0.0418317405	-0.0173166681	0.0570126945	-0.0475459561	-0.1072891178	-0.0659045565	0.0	0.0267615	-0.0077120000000000044	0.0007161778822500001	5.9474944000000063e-05	0.235698	0.020326999999999984	0.0004131869289999993	0.055553547203999985	0.326189	-0.016668000000000016	0.0002778222240000005	0.10639926372099999	0.00567573	-5.6019999999999514e-05	3.22139110329e-05	3.138240399999945e-09	0.00211462	0.00011767000000000027	4.471617744400002e-06	1.3846228900000063e-08	-0.000242626	-0.000242626	5.8867375875999996e-08	5.8867375875999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.1032460876262	-0.1458168360070431	0.0212625496631049	552202.4343459671	1343.8663850004154	4.667646931054378	21.78692787298136	1805976.8607340846	763.9590112146362	0.5196926207817114	583633.3708160447	0.2700804200949637	915.134986582	683.5554326214178	1.148493	17.375992	0.08386009999999998	0.051578699999999984	-0.030189762999999998	-0.0117609146	-0.0608346083	-0.0731691392	-0.0193682132	-0.0873348425	-0.1023600972	0.000880004	0.053984425700000005	0.0030087938	0.014075221	0.0369152101	-0.0431515901	-0.08404836619999999	0.0412398089	0.0774687891	-0.0883442968	0.1349231927	0.11409925509999999	-0.010588923899999998	-0.013721343899999999	0.050735463	-0.0772380807	0.048699608	-0.060842185199999996	0.0562230643	-0.0644780536	-0.06274304809999999	-0.0868514986	0.039309749	-0.0643731818	0.0846933394	0.0894673841	-0.0828042022	0.0241504508	0.141402836	0.013548384299999999	0.1425266543	0.0766429313	-0.0093856898	-0.000192625	-0.043169604400000006	0.027069447599999998	0.0022948299	0.1230641844	0.054340081799999995	0.018926650700000002	-0.0036785596000000003	0.0349949406	-0.0558076957	0.0015578321	0.0706206781	0.0159690495	0.1003563166	-0.0027951531	-0.1845889623	0.11182508070000001	-0.0997963383	0.0168148918	-0.08668395890000001	0.0553315035	-0.0510490108	-0.1077203727	-0.05949864570000001	0.0	0.0219103	-0.004851200000000003	0.0004800612460899999	2.3534141440000034e-05	0.22371	-0.011988	0.00014371214399999996	0.0500461641	0.342356	0.016166999999999987	0.00026137188899999963	0.117207630736	0.00667624	0.0010005099999999996	4.45721805376e-05	1.0010202600999993e-06	0.00210056	-1.4060000000000199e-05	4.4123523136000005e-06	1.9768360000000563e-10	-0.000240118	2.507999999999997e-06	5.7656653924e-08	6.290063999999985e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.1121917391431	-1.9910543484830896	3.964297418613421	549247.2807443964	1342.0578065540676	-1.8085784463478376	3.2709559965939583	1801119.156132715	763.6035288806769	-0.35548233395934403	583090.3493190227	0.1263676897571826	916.243696243756	675.9482826200302	1.086516	16.438314000000002	0.034132849999999965	0.0186266	-0.0115757801	-0.0848272977	-0.027046055099999997	-0.051280100499999995	-0.0386488724	-0.0230428483	-0.031815498399999996	-0.0499556119	0.019026058000000002	0.0217789739	0.048403343	0.051428159400000006	-0.063032558	-0.0682454437	0.0638919756	-0.020090976200000003	-0.0170005848	0.09128495699999999	0.0279589352	-0.0558240283	0.10206241199999999	-0.0205561204	-0.0897813801	-0.0413085804	0.031199004300000006	0.0662877082	-0.1162995758	0.024460501000000003	0.0565015397	-0.15326018619999998	-0.0345015556	-0.032603285600000004	0.0552920828	0.0671646249	-0.0083649108	0.0346045959	-0.0397097019	-0.019864301799999998	-0.0330756425	0.13052653849999998	0.059026010199999986	0.014959718600000001	0.0700158914	-0.010141798	0.0408829728	0.0706391146	0.039718822599999995	-0.0372496575	-0.0393711048	-0.033600069100000005	-0.1339934424	-0.012362129	-0.051687095499999995	-0.0497222201	-0.0587985247	-0.1386671721	-0.09616267	-0.0521221488	0.048892077400000004	-0.0061460163	0.0536318538	-0.054483950700000006	-0.1078282764	-0.052775283799999996	0.0	0.0266055	0.0046952000000000035	0.0007078526302499999	2.2044903040000034e-05	0.233102	0.009392000000000013	8.820966400000022e-05	0.054336542403999995	0.342222	-0.000134000000000023	1.795600000000616e-08	0.117115897284	0.00692821	0.0002519699999999998	4.80000938041e-05	6.348888089999991e-08	0.0021956	9.50399999999998e-05	4.8206593599999985e-06	9.03260159999996e-09	-0.000188895	5.122299999999998e-05	3.5681321025000005e-08	2.623795728999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.3667186045442	-0.7454731345989103	0.5557301944087251	548142.8780172603	1342.357849104314	0.3000425502464168	0.09002553195837355	1801924.5950519603	763.4926706169313	-0.11085826374562656	582921.0580857738	0.012289554640694905	915.4652841546316	675.0658886685911	1.025207	15.510749	0.05783254999999991	0.032992900000000006	0.0035616884	-0.0900098295	0.0440755179	-0.061174172	0.005935480999999999	-0.019154998899999998	0.0029177134000000003	-0.0707688687	0.009512465	0.022176548100000002	0.0930580743	0.012745700700000001	0.0025866627	-0.0026246855	0.0253714107	-0.036455657	-0.034844892599999996	0.0452953125	-0.08716330230000001	-0.0371129183	0.0609280845	-0.0563877224	0.0097632261	0.003448782	-0.1167961451	0.0753828825	-0.0050929569	-0.0359164057	0.046994382	-0.08143021809999999	-0.023742057799999997	-0.0538493201	-0.08757922050000001	0.08913741730000001	-0.0776757213	0.0877606385	-0.1619117455	-0.1015661078	-0.14382352210000002	-0.1665069062	0.0938143701	0.0024876045	0.10071763460000001	-0.0236457676	-0.0286559196	0.059326468499999986	0.04900073519999999	-0.0301898267	-0.026466379300000002	-0.0381941483	-0.0734905137	-0.059598899800000014	-0.0337576895	0.0081110566	-0.0375817452	-0.0384570489	-0.009655454300000001	-0.0421452226	0.023252279900000002	-0.020591187	0.0519143122	-0.0578461925	-0.107612505	-0.045770342900000004	0.0	0.0295573	0.002951799999999997	0.0008736339832899997	8.713123239999985e-06	0.257758	0.024655999999999983	0.0006079183359999991	0.066439186564	0.342447	0.00022500000000003076	5.062500000001383e-08	0.11726994780899999	0.00655247	-0.00037573999999999935	4.29348631009e-05	1.4118054759999954e-07	0.00216024	-3.5359999999999905e-05	4.6666368576e-06	1.2503295999999932e-09	0.0	0.000188895	0.0	3.5681321025000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.924347890357	0.5576292858128227	0.3109504203961187	548968.8892967508	1340.3813068656266	-1.9765422386874436	3.9067192213155706	1796622.047794805	763.3227037714455	-0.16996684548576013	582661.55009295	0.028888728564380264	915.1839160231666	681.5368585789669	0.9987140000000002	15.109923	0.030252100000000025	0.0200652	0.0483265326	-0.0631628612	0.0886729022	-0.059389627699999996	0.012991211499999999	-0.0015165826	0.0416242602	-0.0745565129	-0.0161214366	0.0256592686	0.0848523001	0.0251201785	-0.0355237258	0.0799622797	0.0581189004	-0.0513226772	-0.0427405703	0.0643255235	-0.1163751174	0.032267403199999996	0.028209649	0.0769763046	-0.053469162599999995	0.0659663867	-0.18826887829999997	-0.0734767046	0.041503345899999995	-0.0761583561	-0.0094888544	-0.0086996859	0.10079562939999999	0.1071729289	-0.0237682635	0.1498463172	-0.0333820378	0.0943886607	-0.12360343480000001	-0.0163683276	-0.0040917689	-0.0557991406	0.025032027000000002	0.0096969299	0.09473908240000001	-0.0576455887	-0.0732070416	0.0941382603	0.0793275766	-0.0184508654	-0.024060110099999997	0.006441005	0.0014564424	-0.030149437799999998	-0.07942131059999999	-0.0521271231	0.050014869299999994	-0.0604258961	0.0011868011	-0.0162143081	0.013994870800000002	-0.037777318399999996	0.0501794518	-0.061131249900000004	-0.1070737061	-0.0385211975	0.0	0.0265502	-0.0030070999999999987	0.0007049131200399999	9.042650409999992e-06	0.254885	-0.0028730000000000144	8.254129000000082e-06	0.06496636322499999	0.326113	-0.016334000000000015	0.0002667995560000005	0.106349688769	0.00667624	0.00012376999999999958	4.45721805376e-05	1.5319012899999906e-08	0.00219723	3.69900000000002e-05	4.8278196729e-06	1.3682601000000147e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.3300538407359	0.4057059503788878	0.16459731817283654	549570.2487275085	1341.9551999156931	1.573893050066545	2.477139333047771	1800843.758580768	763.6177719124215	0.29506814097601364	583112.101580491	0.08706520781904066	914.5781161292688	680.7798705505977	0.970091	14.676877	0.0198108	0.016501599999999998	0.0778001162	-0.0093818852	0.1406287853	-0.0161848799	0.0783738861	-0.0494999037	0.034666762000000004	-0.023335048599999998	-0.0667610341	0.0420222488	0.1176566197	0.014037220800000002	0.0581378767	0.037341019100000004	0.0696567877	-0.044859545099999995	-0.0342481049	-0.0620296863	0.0010365883	0.0391619125	0.008460597700000001	-0.054877946799999994	0.0312948298	0.06311923559999999	-0.0630945098	-0.061725248899999995	-0.038541558	0.1318190251	0.1591780391	0.0223324856	0.0183485501	-0.0658637393	0.027345551099999997	-0.1331706557	-0.0426078779	0.0620778104	-0.0758785293	-0.07610926559999999	0.089679662	0.053687194199999996	0.0280876404	-0.033696529700000005	0.1038695049	-0.0534495817	-0.0740234463	0.0165497421	0.08577703769999999	-0.0463149218	-0.0067659851	0.0378481192	0.0572176964	0.005596024200000001	-0.0027700378	0.025805825	-0.034839224	0.0399009325	-0.054621615	0.0356632234	-0.0822908712	0.0007273981	0.0484278514	-0.0643347396	-0.10621349710000001	-0.0310665248	0.0	0.0273085	0.0007583	0.00074575417225	5.750188899999999e-07	0.252133	-0.002751999999999977	7.573503999999872e-06	0.063571049689	0.342366	0.016253000000000014	0.00026416000900000055	0.11721447795600001	0.00667624	0.0	4.45721805376e-05	0.0	0.00219628	-9.49999999999996e-07	4.8236458384000015e-06	9.024999999999924e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
