global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
764.488686304525	n/a	n/a	584442.9514876184	1416.6847114003112	n/a	n/a	2006995.5715153832	769.4619073197774	n/a	592071.6268161897	n/a	944.8403446605213	725.4206362747717	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0203323	n/a	0.00041340242328999984	n/a	-0.07267	n/a	n/a	0.0052809289	-0.0359491	n/a	n/a	0.00129233779081	0.000231116	n/a	5.3414605456e-08	n/a	-0.000154073	n/a	2.3738489328999995e-08	n/a	-0.000505873	n/a	2.55907492129e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.3022683660907	-5.1864179384342615	26.898931032112685	576539.9347458909	1365.7437498807844	-50.940961519526816	2594.9815605339113	1865255.9903384268	769.5386474792032	0.07674015942575353	592189.7299641214	0.0058890520686900654	932.4922988735538	711.1927152613772	1.8135	25.487127	0.20383936	0.110681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00371482	0.016617479999999997	1.3799887632400004e-05	0.0002761406415503999	0.019138	0.091808	0.008428708864	0.000366263044	-0.00509102	0.03085808	0.0009522211012863998	2.59184846404e-05	-0.000297066	-0.000528182	8.824820835599998e-08	2.7897622512399995e-07	6.617449999999998e-24	0.000154073	4.379064450249998e-47	2.3738489328999995e-08	0.000102988	0.000608861	1.0606528144e-08	3.70711717321e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0
755.154528516185	-4.147739849905747	17.20374586249615	570258.3619385017	1347.1679914425752	-18.57575843820928	345.0588015547032	1814861.5971674225	770.2769921198945	0.7383446406913663	593326.6445892721	0.5451528084376628	928.4253293616805	712.1409728067532	1.468906	20.644173	0.09939672	0.0608909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.015940699999999995	0.01965552	0.00025410591648999985	0.0003863394664703998	0.0192094	7.140000000000271e-05	5.097960000000386e-09	0.00036900104836000007	0.056575699999999986	0.06166672	0.003802784355558399	0.003200809830489999	4.29048e-05	0.00033997079999999993	1.8408218630399999e-09	1.1558014485263993e-07	-1.3423800000000004e-05	-1.3423800000000004e-05	1.8019840644000002e-10	1.8019840644000002e-10	0.000109655	6.667000000000008e-06	1.2024219025e-08	4.444888900000012e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.0138702064346	-4.140658309750393	17.14505123810498	564021.8332424472	1336.937932888216	-10.230058554359177	104.65409802561732	1787403.036395416	769.3902105763555	-0.8867815435390867	591961.2961307286	0.7863815059615651	926.141585715244	687.43300307983	1.526517	21.453846	0.10858973	0.06995	-0.0982557141	-0.1217893554	0.0859806524	-0.1286289697	0.0837600455	-0.0750168383	0.2173404816	-0.0822351566	-0.2564738597	0.1666234076	-0.0430425767	0.021936482400000002	-0.23380637920000005	0.027160253999999998	0.21909836100000002	-0.1404625714	0.0795299213	-0.0038970185999999997	0.0650100988	-0.1280108792	0.040686207	-0.124676661	8.523399999999999e-05	-0.1128494057	0.0585784711	-0.0414542168	0.0835276043	0.0393969044	-0.0991460858	0.0147729826	-0.047497367	0.0677261048	-0.1664373133	0.0064306952	-0.0453433397	0.2531302085	-0.0585786578	0.047993208600000004	-0.0746815425	0.0631997089	-0.050213382	0.0644171925	-0.044458049400000005	-0.0572413045	0.0520861631	-0.055803089800000004	0.0003380407	0.074248418	-0.0537619939	-0.2007917589	-0.1835180939	0.0823040901	-0.028747895899999997	0.0514195932	-0.1350559112	0.0659830544	-0.1124186718	0.1192785599	-0.188256562	0.1474708491	-0.0221030144	0.11676953820000001	-0.1764297181	0.0006882231	-0.0852961154	0.08726717560000001	-0.0752587792	0.0859323664	-0.0791871097	0.2267250538	-0.0541831117	0.1493040136	-0.0198903489	0.1066763533	-0.10365151539999999	0.192391166	0.11358653390000001	0.11356903550000001	0.1135398735	0.0	0.0	0.0	0.0158966	-4.4099999999994845e-05	0.00025270189156	1.9448099999995447e-09	0.048800300000000005	0.029590900000000007	0.0008756213628100003	0.0023814692800900004	0.100242	0.043666300000000005	0.0019067457556900004	0.010048458564000001	-0.000584874	-0.0006277788	3.42077595876e-07	3.9410622172944003e-07	-0.0	1.3423800000000004e-05	0.0	1.8019840644000002e-10	0.00017422099999999998	6.456599999999998e-05	3.0352956840999995e-08	4.168768355999997e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0
750.1111275301306	-0.9027426763040012	0.8149443396205106	562666.7036445239	1332.1698600976686	-4.768072790547421	22.734518135958677	1774676.536152642	767.9907199467633	-1.3994906295921508	589809.7459243478	1.9585740223162351	923.9590460153123	678.5072782178826	1.155082	16.233656	0.16710065	0.0793113	-0.09779086279999999	0.022417392400000003	-0.0076670099	-0.0705311766	0.0272977932	-0.0388049795	0.049109622900000004	0.06834130620000001	-0.21078960870000002	0.1112465303	-0.1049554797	0.0834041982	-0.1418356948	-0.1362502783	0.0979176869	-0.0798851471	-0.0670306059	-0.0791922422	-0.0716303876	-0.10995780779999999	0.058945729	0.0166713524	-0.0530345804	-0.1426606055	-0.0240198894	0.0198600949	0.0583533745	-0.0660260138	-0.09386683900000001	0.027985393900000002	0.0422907331	-0.07601179549999999	-0.012905161399999998	-0.069016445	-0.0820788618	-0.0180664037	-0.1216804775	-0.0502883212	0.048742410199999996	-0.0452088433	0.0431436434	0.0690976845	0.0563769932	0.1142403272	0.0290099565	-0.1106016731	-0.010024716099999999	0.0957120707	-0.0501362879	-0.0933352015	-0.16293467779999998	-0.0728476813	0.0008202825	0.1716369369	2.1152699999999998e-05	0.0194411759	-0.1361773581	-0.0195769245	0.0551211364	0.2209875587	0.0279068316	0.0021463331	-0.1320933739	0.1119441358	-0.0629942383	0.030958692700000002	-0.0505344113	-0.0382307217	0.0395670452	0.0674278317	-0.0206781843	-0.10383630210000001	0.0133789504	0.013756231599999998	0.0717739161	0.0519168925	0.1135398735	0.1133824418	0.1131202175	0.0	0.0	0.0	0.0467895	0.0308929	0.00218925731025	0.0009543712704099998	0.09591690000000004	0.047116600000000036	0.0022199739955600034	0.009200051705610009	0.121763	0.02152100000000001	0.00046315344100000046	0.014826228169000004	-0.0010163	-0.000431426	1.03286569e-06	1.86128393476e-07	0.00033349800000000005	0.00033349800000000005	1.1122091600400005e-07	1.1122091600400005e-07	0.0007607	0.000586479	5.7866449e-07	3.43957617441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.9372424826663	-1.173885047464296	1.3780061046602523	560906.9931775401	1329.5691960483048	-2.6006640493637865	6.763453497653245	1767754.2470805354	767.1009008913127	-0.88981905545063	588443.7921482635	0.7917779514430513	921.6029094714328	678.5771888793156	1.084539	15.242229	0.11205659999999996	0.058935	-0.0539844272	0.0525373936	-0.0095539071	-0.0986420311	0.062229150899999995	0.0498638622	0.08804331609999999	0.024368812099999998	-0.1140098618	-0.0213129443	-0.0283057444	0.0741908202	-0.0861521678	-0.0259016386	0.0129856243	-0.1284870767	-0.080195825	-0.09583876390000001	0.15429757460000001	-0.11452002929999999	0.0428980264	0.08835767580000001	0.0075516652	0.0049292284	-0.0281558775	0.0544611807	0.065803483	-0.1409783598	0.0443701145	-0.028515904900000007	0.1102888738	-0.1108539689	-0.0723742782	-0.07558528	-0.11216640470000001	-0.0240511145	-0.1414647588	0.0749834305	0.0590465562	-0.029791014900000006	0.114604359	0.11834378849999999	-0.1035194814	-0.0909348669	-0.0898845981	0.0282712312	-0.0539142635	-0.055354379	-0.054788642900000004	-0.0038621823999999997	-0.0974893225	0.05923043	0.008792203299999999	0.0954159178	-0.0909148779	-0.1713327718	-0.1756846527	0.0157257816	-0.0217452312	0.0684897168	0.0315344552	0.0523480661	0.0234177488	0.0341705089	0.0171792009	0.0100539145	0.0474427105	0.0314890674	-0.11006526119999999	0.1194562207	-0.1103263497	-0.1992948726	0.062471204100000004	0.1078691957	-0.0262085185	-0.030095078900000002	0.1134465719	0.11300956109999999	0.1122824565	0.0	0.0	0.0	0.0403159	-0.006473599999999996	0.0016253717928100002	4.190749695999995e-05	0.06714869999999999	-0.02876820000000005	0.0008276093312400029	0.004508947911689999	0.108793	-0.01297000000000001	0.00016822090000000024	0.011835916849	-0.00022353	0.0007927699999999999	4.99656609e-08	6.284842728999999e-07	-9.933739999999999e-24	-0.00033349800000000005	9.867919038759998e-47	1.1122091600400005e-07	0.000610072	-0.00015062799999999998	3.7218784518400003e-07	2.2688794383999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.6435412592433	-0.29370122342299965	0.08626040864016675	560467.1518691804	1327.2086842589051	-2.3605117893996517	5.572015907894747	1761482.891572254	766.9508592651907	-0.15004162612194705	588213.6205276144	0.02251248956931814	920.751385446917	683.8719649937283	1.078498	15.157335	0.07828654999999997	0.0475144	0.017419970700000002	0.085248105	0.0055506326	-0.0513467846	0.0136995066	-0.0011590949000000001	0.1503974936	0.0365315616	0.040536594100000004	-0.0177127896	-0.08218690349999999	0.0375324966	0.0761262548	-0.0473252424	-0.0801210535	-0.034762422200000004	0.0100031132	-0.0940233433	0.0486347492	-0.178915611	-0.0052332369	-0.036131617000000005	-0.0022338926999999997	-0.0728298961	-0.0689064443	-0.1059407126	0.043396958099999994	0.0023931729	0.1292716434	-0.11036826640000001	-0.1441796863	-0.0177584876	-0.0706171683	-0.0758648575	0.0974805266	0.0179804789	0.1108010247	-0.039053317000000004	-0.0806680546	-0.043252995499999995	0.1554376492	0.06259761429999999	-0.1458711842	-0.023634165800000002	0.0022669414000000003	0.0281172256	0.0961548198	-0.0330827299	-0.0481269041	0.0479965204	-0.013090781499999999	-0.0296849949	0.033244572400000005	0.06365589940000001	-0.0894012356	-0.1616068099	-0.0837362608	0.1063754006	-0.0528179481	-0.0336788476	0.0815121793	0.0767408337	0.0113154843	0.0028862013000000002	-0.04286741769999999	-0.1088794244	0.0512147936	0.1349358383	0.1081782814	-0.0638265605	0.0040013513	-0.07380813580000001	-0.0865013641	-0.049453294	-0.08866260710000001	0.04681489900000002	0.1133066674	0.1124510061	0.11102968710000001	0.0	0.0	0.0	0.0351391	-0.005176800000000002	0.0012347563488099998	2.6799258240000024e-05	0.0751547	0.008006000000000013	6.409603600000021e-05	0.005648228932090001	0.122302	0.013508999999999992	0.00018249308099999983	0.014957779203999997	-0.000944586	-0.0007210560000000001	8.922427113960001e-07	5.199217551360003e-07	0.000160211	0.000160211	2.5667564521000002e-08	2.5667564521000002e-08	0.0007607	0.00015062799999999998	5.7866449e-07	2.2688794383999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.3285448448889	0.6850035856456316	0.4692299123473721	561493.2681193587	1328.553234994628	1.3445507357228053	1.8078166809327367	1765053.6982146914	767.5019670867296	0.5511078215388352	589059.2694819993	0.30371983096128063	921.3933787200183	678.9200177779188	1.039197	14.604996	0.10806165	0.0701842	0.0566108688	0.0735541123	-0.0083795805	0.035304502200000004	-0.0027279873	-0.0176748085	0.1308721032	-0.0122493143	0.06611805379999999	-0.0043794179999999995	-0.032937047000000004	0.0579994071	-0.037533993	-0.0302634756	-0.0845716845	0.0266551025	-0.0172964871	-0.056230287000000004	0.0043918806	-0.1082043419	0.0400065475	-0.056273317	-0.0411494312	0.1099961444	-0.0542328565	-0.16965289100000006	0.11291259220000001	-0.134640106	0.1459627261	-0.0079093823	0.0076620265	0.0851315359	-0.1269505198	-0.0055957254	0.0096285171	-0.08113317	0.069271848	0.0078160383	-0.04082688	-0.0069343151	-0.0600192479	-0.1622438827	0.0265976754	-0.1066739251	0.0607176551	-0.060715167599999995	0.03568851	0.0470794303	0.0284953409	0.0001735223	0.043665585	-0.08096194429999999	-0.00029864459999999997	0.047814488200000005	0.0396813819	-0.0915245428	-0.11437220779999999	0.07356665030000001	-0.0743255553	0.0138985146	0.1003545362	-0.008924941	0.0732871143	-0.08520178310000001	-0.0475441421	-0.08323666190000001	0.0351523748	0.1425768249	0.1053975376	-0.040070217000000005	-0.0053275977000000006	-0.10365929550000001	-0.06701573	-0.08351315150000001	0.0080805024	-0.1506144721	0.1131202175	0.1117076943	0.1093665396	0.0	0.0	0.0	0.0426071	0.0074679999999999955	0.00181536497041	5.577102399999993e-05	0.134115	0.058960300000000014	0.003476316976090001	0.017986833225000002	0.0984003	-0.023901699999999984	0.0005712912628899992	0.00968261904009	-0.00061047	0.00033411600000000013	3.726736209e-07	1.1163350145600004e-07	0.000180728	2.051699999999998e-05	3.2662609983999985e-08	4.2094728899999923e-10	0.0007607	0.0	5.7866449e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.7419954344373	0.4134505895483471	0.1709413899978758	562113.0597180118	1327.2974990810812	-1.2557359135466868	1.5768726845709318	1761718.6510668928	767.8811975833107	0.37923049658115815	589641.5336019795	0.1438157695371918	919.9162987879512	683.7953299237328	1.195957	16.808119	0.08119039999999997	0.052941599999999985	0.1425358819	-0.0196688074	0.0275300838	-0.0632759338	0.0176776363	0.0909307278	-0.019675208	0.052095983600000006	0.0234850642	-0.1246236099	-0.0057912152	-0.0090390174	-0.09630341210000001	-0.0525064714	-0.062470831500000004	0.0446588362	0.0375729192	-0.065159528	0.18763933489999998	-0.0383558386	-0.003476269	-0.0288219569	-0.09107276289999999	0.1918700193	-0.0459852741	0.0312743772	0.1023788434	-0.1090689422	-0.0151044419	0.08253858389999999	0.039565477200000004	0.0691092041	0.0607764845	-0.10006471480000001	0.0464870247	0.08719695400000001	0.049769987300000006	-0.0736530095	0.044562449000000004	-0.022095903599999998	-0.0059440963	0.1347862484	-0.051762879299999995	-0.1149894866	0.1820354348	0.0051124687	0.0207804144	0.043359248899999994	0.0142266474	0.08950931050000001	0.0822590466	0.0407966517	-0.0552439178	0.0708395808	-0.12100684910000001	-0.0357852352	-0.11320223789999999	0.0448296168	-0.0192600267	0.0979409785	0.0622212933	-0.043673134100000004	0.0688910279	-0.1304262571	0.0291577788	0.028905172200000002	0.1455859641	0.1160258608	0.0076845023	-0.0202622348	0.014462104199999999	-0.0841642941	0.0386438544	0.0919230583	0.0672353095	-0.032670215499999995	0.11288729869999999	0.11078084699999999	0.10729916119999999	0.0	0.0	0.0	0.0423607	-0.00024640000000000084	0.0017944289044899996	6.071296000000039e-08	0.0959461	-0.038168900000000006	0.0014568649272100006	0.00920565410521	0.0983646	-3.569999999999962e-05	1.274489999999973e-09	0.00967559453316	0.000116289	0.0007267589999999999	1.3523131521e-08	5.281786440810001e-07	0.000127335	-5.339299999999997e-05	1.6214202225000002e-08	2.8508124489999965e-09	0.0008353360000000001	7.46360000000001e-05	6.977862328960002e-07	5.570532496000016e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.9171274361462	1.1751320017089029	1.3809352214403732	563876.5322769536	1327.9298958389854	0.6323967579041891	0.3999256594077296	1763397.8082629389	768.1979011837499	0.3167036004391548	590128.0153831183	0.1003011705311238	921.426710044606	683.4562110436464	1.220884	17.158445	0.08974005000000003	0.0657528	0.011010506399999998	-0.1131324208	0.011414148	0.0959597531	-0.0488394965	-0.0072506117	0.10140718300000001	-0.09119672529999999	0.0386728935	-0.053936458300000004	-0.0004555092	-0.0837574477	-0.0856585791	-0.1210097062	0.0404959291	-0.0264697596	0.06740452429999999	0.060426266299999996	0.0836852312	-0.0259394597	0.0249885975	-0.1520438018	-0.0346007158	0.07624494700000001	-0.000412488	0.0924767308	0.0648126296	-0.0540241987	0.1188199128	-0.0106749142	0.1366507393	0.0839969236	-0.0182368571	0.018953103500000002	-0.0835848937	-0.1009123726	0.0031448456	0.0117248279	0.08584693199999999	-0.0517082697	0.0945897869	-0.0109117258	0.1282618434	-0.0352646581	-0.0361171805	0.1353848155	0.1259299662	0.0217064206	-0.0030566663	-0.038241365	0.0670146618	0.046956991	0.005771626899999999	-0.0947543449	-0.1115405688	-0.037457165	-0.14747004630000002	-0.052550553300000004	0.0309536923	-0.024518881200000002	0.12743978279999998	0.051168266399999995	0.0181673283	-0.0831224016	-0.006397485600000001	-0.052754542300000005	0.027654346	-0.0354859627	-0.057997206399999994	-0.07085297269999999	0.0351474396	-0.19741925649999997	-0.0093859029	-0.0098085037	-0.062098132800000004	-0.04596403860000002	0.1126080068	0.1096719871	0.10483519320000001	0.0	0.0	0.0	0.040274800000000006	-0.0020858999999999878	0.0016220595150400006	4.350978809999949e-06	0.08426219999999998	-0.011683900000000023	0.00013651351921000057	0.007100118348839997	0.107882	0.00951739999999998	9.058090275999965e-05	0.011638525923999998	-0.000964059	-0.001080348	9.294097554809999e-07	1.1671518011040002e-06	0.000301408	0.00017407299999999996	9.0846782464e-08	3.030140932899999e-08	0.0007607	-7.46360000000001e-05	5.7866449e-07	5.570532496000016e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
