global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
740.4412859587948	-1.0428490530363206	1.0875341474187503	548253.2979523137	1309.8794385686929	8.746579401347617	76.50265122407843	1715784.143585034	763.4174380927212	0.4955519460622782	582806.1847840538	0.24557173124611106	906.2747690436544	640.3371945500387	1.224208	22.71454	0.286961	0.192067	-0.0865020477	0.0635675413	0.0348535389	0.0039934285	-0.025065874900000003	0.021633783900000002	-0.0845540625	0.0277860352	0.1582681604	-0.0838123452	-0.0734873199	-0.012990193600000002	-0.0067557124	-0.0739898197	-0.08905294150000001	-0.12131233710000001	-0.0355929218	0.0750564679	0.053280026900000006	0.046540657	0.1995332384	0.1905646446	-0.0454270228	-0.0055106603	-0.1192993518	0.0701165364	0.0182654681	-0.08553672009999999	0.1335692536	-0.0147737988	-0.086869116	-0.0328888091	-0.0585299216	-0.0833841317	0.0283585573	-0.0159062734	0.0269964539	0.0525957929	0.012596548300000001	-0.0565433854	0.0823907117	0.0067729401	-0.1012855244	0.1805442109	-0.0138708447	-0.0262397188	-0.0306445374	-0.0209598449	0.0286545117	0.00418271	-0.1024340271	0.0014065252	-0.0949865817	-0.09864159980000001	0.041252656400000004	-0.1706254871	0.020005311	0.1184344928	0.048755311600000004	0.0893851812	0.0403542832	-0.022483907799999998	-0.077629188	0.0	0.141294	0.0023619999999999475	0.019963994436	5.579043999999752e-06	0.13477	0.17860589999999998	0.031900067514810004	0.0181629529	-0.0492149	0.054572099999999985	0.002978114098409999	0.0024221063820100003	0.00375021	-0.0005963600000000003	1.40640750441e-05	3.5564524960000024e-07	0.00155277	-0.00021432000000000005	2.4110946729e-06	4.593306240000002e-08	0.00255946	0.00021774000000000007	6.5508354915999985e-06	4.7410707600000046e-08	0.0	0.0	0.0	0.0	0.0	0.0
739.0287555987213	-1.4125303600734467	1.9952420181292216	546163.5016017946	1301.626744775506	-8.252693793186836	68.10695484410452	1694232.1827148802	762.2628636281693	-1.1545744645519562	581044.673266617	1.3330421941954365	905.5773576919777	638.1395325656415	1.106508	20.530674	0.2352666	0.164203	-0.10493043029999999	0.0678871504	0.0253396869	0.026169737000000002	0.0199896034	0.18231484879999998	0.0639072836	-0.1285060977	0.0608009893	0.0556034922	-0.0534345901	-0.0986320115	0.0220645067	-0.043324807699999995	0.0774670149	0.0016347275	-0.09547335480000001	0.028627226600000007	-0.0083750036	0.0305321889	0.0230418482	0.18012417079999998	0.042150251	-0.16379826390000002	-0.030605629900000007	0.0795316718	0.029067497999999997	-0.0380755007	0.0268871786	0.0095527625	-0.10156203009999999	0.11738482970000001	0.191477199	0.0536770186	-0.0291418757	0.010863991000000002	-0.08431822470000001	-0.111150074	0.007971124100000001	0.1402782199	-0.0026252274	0.037556644900000005	0.11624340650000001	0.0804366175	-0.0359183591	-0.0431713633	-0.0184171263	-0.1187567916	0.0357025006	-0.0193684948	-0.0370306685	-0.0541928743	-0.09823990560000001	-0.07388963650000001	-0.0320606649	-0.0452618465	-0.019861888600000002	0.11214423820000001	0.196254935	0.08826863	0.036675261	-0.028226122599999997	-0.0828853527	0.0	0.127011	-0.014283000000000018	0.016131794120999996	0.0002040040890000005	-0.0248459	-0.15961589999999998	0.02547723553281	0.0006173187468100001	-0.039187699999999985	0.010027200000000009	0.00010054473984000014	0.0015356758312899993	0.00424369	0.0004934799999999997	1.8008904816099992e-05	2.4352251039999966e-07	0.00167557	0.00012279999999999995	2.8075348249e-06	1.5079839999999992e-08	0.00214893	-0.00041053000000000015	4.6179001449e-06	1.6853488090000007e-07	0.0	0.0	0.0	0.0	0.0	0.0
740.4404093948683	1.411653796146993	1.992766440176216	548251.9998648402	1309.5660258281564	7.939281052650357	63.03218363297297	1714963.1760033516	763.8085473682868	1.5456837401175108	583403.4970328524	2.3891382244636565	907.8546482493559	638.9774202140453	1.024946	19.017345	0.15566479999999994	0.07582759999999998	-0.1093353997	0.014188042	0.0233154969	0.1009188057	-0.0292008255	0.0579329897	-0.0470616496	-0.0471564892	0.0066238621999999995	0.0093976832	0.0271518138	-0.0179460264	-0.023113554100000003	-0.0458550245	-0.0440080942	-0.1177100843	-0.0627058773	0.0568428547	0.0759473366	0.0081201641	0.0526995871	-0.0322529227	-0.0790625259	-0.0465460367	-0.1905351672	-0.0069534223	0.08538349869999999	-0.0229358857	-0.0015315683	-0.0158631965	-0.049735603200000006	-0.036124002599999996	0.1342300358	0.0075499941000000004	-0.0280301513	-0.0024402792999999997	0.1229442931	-0.12350493369999999	0.0010876904	0.0532011079	0.0324673772	0.0368579039	0.0106719931	0.0488270376	-0.030245200099999998	0.0792135992	0.0050981472	-0.0005369923	0.1052579437	0.026136800800000002	-0.0301997367	0.1367614748	0.0125775476	-0.015478728700000001	-0.0185430277	-0.1928591075	-0.033595383300000004	0.056561728799999995	0.06356679429999999	0.08712263199999999	0.032947302799999995	-0.0338836091	-0.0876992882	0.0	0.14472199999999996	0.017710999999999973	0.02094445728399999	0.0003136795209999992	0.0334449	0.0582908	0.0033978173646400005	0.00111856133601	-0.0488792	-0.009691500000000006	9.39251722500001e-05	0.00238917619264	0.00357102	-0.0006726699999999997	1.2752183840399996e-05	4.5248492889999974e-07	0.00198552	0.00030995000000000024	3.9422896704000015e-06	9.606900250000015e-08	0.00256574	0.00041681000000000015	6.5830217476e-06	1.7373057610000008e-07	0.0	0.0	0.0	0.0	0.0	0.0
741.575173797632	1.1347644027637216	1.2876902497797058	549933.7383929881	1311.9247553705802	2.3587295424238164	5.563605054302866	1721146.563754157	763.692525061526	-0.11602230676078308	583226.2728348495	0.013461175666093249	907.9712654755072	639.5024615542859	1.013757	18.809734	0.04066490000000001	0.0238072	-0.0926832861	-0.084773112	-0.0414114804	0.059129803499999994	-0.0709619864	-0.1504478824	-0.0353037885	-0.0154964266	-0.0342651614	0.018310053	-0.0265861877	-0.0668726319	-0.010177104000000001	-0.0726055659	-0.0562879705	-0.0356835735	0.005265645	0.0307859781	0.0375613482	0.049491874299999995	0.012052771399999999	0.0169794178	-0.0595077565	0.018481565800000002	-0.0782459437	0.0316861487	0.03982109	-0.028622983799999998	-0.1134749988	-0.021353095699999998	-0.033962445	-0.047286897300000005	-0.11699484140000001	0.0992788333	-0.1055488266	0.032489989	0.0424572372	-0.052235457400000004	-0.022067555099999997	0.010880767	0.0489619699	-0.0097235146	-0.0195548907	0.033919284300000005	-0.060608352000000004	0.07026043309999999	-0.0313944049	0.016042598999999998	0.1380045858	-0.0450981526	0.0202104526	0.0165694599	0.0061908943	0.0082853908	0.0437756924	-0.1384987889	-0.1002931075	-0.056049979800000004	-0.0267846284	0.08594756960000001	0.029175383	-0.039439385099999995	-0.09204531	0.0	0.152979	0.008257000000000042	0.023402574441000003	6.817804900000071e-05	0.0334296	-1.530000000000281e-05	2.3409000000008604e-10	0.0011175381561599998	-0.048945800000000005	-6.660000000000693e-05	4.4355600000009235e-09	0.0023956913376400003	0.00335222	-0.0002187999999999999	1.12373789284e-05	4.7873439999999956e-08	0.00162796	-0.00035756000000000026	2.6502537616e-06	1.2784915360000018e-07	0.0026359	7.01600000000001e-05	6.9479688099999995e-06	4.922425600000014e-09	0.0	0.0	0.0	0.0	0.0	0.0
742.1600062906027	0.5848324929706905	0.3420290448343128	550801.4749372675	1313.6609806132685	1.736225242688306	3.0144780933480666	1725705.1719858143	764.2175627155382	0.5250376540121806	584028.4831628775	0.27566453813061426	907.4810743167616	639.3693114037228	1.108428	20.566307	0.04281230000000005	0.0288381	-0.08456845800000001	-0.0334787137	0.056171900999999996	-0.0604733834	0.0325054914	0.023184707000000002	-0.1347133576	0.0443074657	-0.0151809064	-0.050772146399999996	-0.009870289300000001	0.022025572200000003	0.0653680417	0.0062558885	0.0217714478	-0.0305954322	0.1722884814	-0.044881877199999996	0.1693012306	0.07685770089999999	0.0271380064	0.0506890178	0.035497638	0.09868901640000001	0.029042722599999998	-0.1247053403	0.018315499199999998	0.044115407300000006	0.1043993267	0.0214288447	-0.0252397993	-0.0230750574	0.0651714248	-0.0793601503	0.0239418494	0.0215432685	0.12578974880000002	-0.018729163899999998	-0.08551608279999999	-0.09031942230000001	0.0447893128	-0.0813009447	-0.0300708758	0.0514931954	-0.0405798603	-0.0263010721	-0.190565352	0.0444740822	-0.11558731	-0.0188034986	-0.0864834867	0.035307447799999996	0.1019708609	0.0708596264	-0.0092724005	-0.0354731482	-0.0012643787	0.1252822458	-0.014192529399999999	0.0847438347	0.0253645343	-0.044876773200000004	-0.09590023019999999	0.0	0.15246300000000002	-0.0005159999999999887	0.023244966369000003	2.6625599999998835e-07	0.0212083	-0.012221299999999996	0.00014936017368999993	0.00044979198889	-0.0489713	-2.549999999999775e-05	6.502499999998851e-10	0.0023981882236900004	0.00384218	0.0004899600000000002	1.4762347152400004e-05	2.4006080160000017e-07	0.00162321	-4.74999999999998e-06	2.6348107041e-06	2.256249999999981e-11	0.00252962	-0.00010628000000000025	6.398977344399999e-06	1.1295438400000057e-08	0.0	0.0	0.0	0.0	0.0	0.0
743.3337801699448	1.173773879342093	1.3777451198257866	552545.1087417399	1303.3484813513573	-10.31249926191117	106.34764102691842	1698717.2638408898	762.0653319793173	-2.1522307362208717	580743.5702047471	4.632097141933837	905.6770828395768	646.3073449308149	1.072841	19.90601	0.16604409999999994	0.107754	-0.06567325360000001	-0.0670036936	0.1417910844	-0.0167909165	0.034256329599999996	-0.010267298499999999	0.037906732400000004	-0.1401148878	-0.059081571	0.1192607652	-0.0440135108	0.0127008629	0.1359907319	-0.0133884485	0.1871028746	0.0283335041	-0.0083685454	-0.12629913199999998	-0.0492412162	0.0740273489	-0.0305866957	-0.027135596600000002	0.0913026522	0.0604749447	-0.0585416046	-0.19325016309999998	-0.012995505	-0.0766532033	-0.038259917000000004	0.0438189112	0.0836019235	-0.016484243	-0.0582400215	0.1339752739	0.0517271301	-0.1157552864	0.1667806012	0.0129609783	-0.0654877915	-0.1497455093	-0.0170585894	-0.0781407715	0.2338676749	-0.0201444663	-0.037824923999999996	-0.0738716614	-0.026122251699999998	-0.0224527708	-0.1060480566	-0.0654926936	-0.01957634	-0.0321355317	0.0729396445	0.0697765868	-0.0151504173	0.0015401678	-0.030478815899999998	-0.0598105297	0.0870850915	0.08351182900000001	0.021519841600000002	-0.0501794518	-0.0992434813	0.0	0.151896	-0.0005670000000000119	0.023072394816	3.2148900000001353e-07	-0.074962	-0.0961703	0.00924872660209	0.005619301444	-0.0887681	-0.0397968	0.0015837852902399999	0.00787977557761	0.00422045	0.0003782699999999996	1.7812198202499994e-05	1.4308819289999964e-07	0.0017586399999999995	0.00013542999999999954	3.0928146495999983e-06	1.8341284899999876e-08	0.00260612	7.650000000000018e-05	6.7918614544e-06	5.8522500000000285e-09	0.0	0.0	0.0	0.0	0.0	0.0
746.5055957629767	3.171815593031852	10.060414156199997	557270.6045054367	1310.5982797935408	7.24979844218342	52.55957745228514	1717667.8509977881	765.9737698915355	3.9084379122182327	586715.816161851	15.275886913664815	907.5282208643623	658.0330697903643	1.390289	25.796082	0.25394120000000003	0.232069	0.022106580299999998	0.0012142143	0.0094887856	0.0722831221	-0.029464722999999998	-0.0635668026	-0.0811030623	-0.0387750633	-0.0516077145	-0.0289353277	-0.1073742696	0.042488048099999995	-0.0302993397	0.001391815	-0.15243083400000002	-0.1549086649	-0.0007427168	-0.0648334034	-0.006451731600000001	-0.0389438477	-0.016733826299999997	0.1398381942	0.0344697761	0.043816016299999996	-0.031372596600000004	0.0082047736	-0.0385607708	0.0034646679999999997	-0.0687232396	-0.031645106	0.10392995070000001	-0.0587864899	-0.1814800168	-0.0121302494	-0.0884373507	-0.0717737158	-0.05388131980000002	-0.0464420857	-0.13213684369999998	-0.09092244470000001	0.09206631550000001	0.018882912800000002	-0.0705886022	0.10052567800000001	-0.10328650789999999	-0.0655260908	0.0721370247	0.1703969581	0.0570601346	0.0148639793	-0.0532921466	-0.057347163300000004	0.0361931929	0.0536521362	-0.0551642449	-0.0500771468	-0.0473029808	-0.0861896266	-0.0260422034	0.0822519635	0.017646435	-0.0553315035	-0.10205722539999999	0.0	0.155683	0.0037869999999999853	0.024237196489	1.4341368999999885e-05	0.156994	0.231956	0.053803585936	0.024647116036000002	-0.0800549	0.008713200000000004	7.591985424000007e-05	0.006408787014010001	0.00411283	-0.00010762000000000012	1.6915370608899994e-05	1.1582064400000025e-08	0.00176422	5.580000000000472e-06	3.1124722084e-06	3.1136400000005265e-11	0.00252962	-7.650000000000018e-05	6.398977344399999e-06	5.8522500000000285e-09	0.0	0.0	0.0	0.0	0.0	0.0
744.7030551969285	-1.802540566048151	3.249152492249189	554582.6404196395	1306.8303367608212	-3.7679430327195864	14.197394697820073	1707805.5290784012	764.5824624729262	-1.391307418609358	584586.3419211636	1.935736333077436	907.8224914159656	665.823335707159	1.223894	22.708712	0.19130040000000004	0.138656	0.0799402634	0.033603094300000004	0.09530460869999999	-0.0356763425	0.0135038658	0.19856980870000002	0.1096899833	-0.028978985899999997	0.0106770151	0.032891511	-0.0263750498	0.0769778032	0.039373735099999994	0.0802074125	0.0380007515	-0.1530305433	-0.054682774100000005	0.0322859818	-0.0440605853	-0.1330690035	0.0241222747	-0.022424056600000002	0.0758232633	0.008757309	0.0405584989	-0.0012549911999999999	-0.010412467199999999	0.0743650688	0.054934461100000005	0.046893219699999995	0.022920075800000002	-0.010731336000000001	0.0477747147	0.0965464518	-0.10169873369999999	0.0387097503	-0.1426894879	0.1189292129	-0.022949711299999998	-0.0069777906	-0.0400269022	0.0154676375	0.071226135	0.1077658807	0.0287738328	-0.1576840866	0.0281976829	0.1169551911	0.0359978083	0.0804383629	0.0456421288	-0.0046358073	-0.056366258499999995	0.0922204165	-0.0227015637	0.028227625899999997	-0.0105248724	0.12088883460000001	-0.0024887736	0.0809646584	0.0137494826	-0.060317463099999996	-0.1043264501	0.0	0.144029	-0.011653999999999998	0.020744352841	0.00013581571599999994	0.022885	-0.13410899999999998	0.017985223881	0.000523723225	-0.0882668	-0.008211900000000008	6.743530161000014e-05	0.007791027982240002	0.00442411	0.00031128000000000064	1.95727492921e-05	9.689523840000038e-08	0.00176377	-4.499999999999296e-07	3.1108846129e-06	2.0249999999993666e-13	0.00209484	-0.00043477999999999963	4.3883546256e-06	1.8903364839999968e-07	0.0	0.0	0.0	0.0	0.0	0.0
742.1625311758138	-2.54052402111472	6.454262301860907	550805.2226812908	1309.5850898634687	2.754753102647556	7.5886646565463325	1715013.1075927096	763.9917880514082	-0.5906744215179742	583683.4522099878	0.3488962722355935	908.9450468179332	663.1534281731109	1.106117	20.523422	0.06839400000000001	0.034658999999999995	0.0673279671	-0.06545495259999999	0.0474249331	0.0213744919	-0.0368255877	0.069462487	0.0644549038	0.043807735300000004	0.0839438041	0.06804521059999999	0.0507222061	0.08178086679999999	0.0321001198	0.0748748521	-0.0213464616	-0.0866210768	-0.024356567000000003	0.11687091179999999	-0.07441453099999999	-0.1143056492	-0.0138631539	-0.11031946869999999	-0.023251262400000004	0.0034309632	-0.0252645796	-0.0309638996	0.08933359839999999	-0.0874613509	-0.0907550425	-0.0819248246	0.015485251799999999	0.0218911912	-0.036604742	0.021458474300000002	0.0028477847999999997	-0.0189929203	-0.07208850259999999	0.0421063382	0.0140836299	0.0615970932	-0.0612388403	-0.0222570729	0.0124774491	0.0467270874	0.13633851689999998	-0.0066977172	0.1129783695	0.0352201445	0.0426787576	0.11493260359999999	0.0059360501000000005	0.0724109138	-0.0689820869	0.075516767	-0.0061206191	-0.037875758100000004	0.024049455299999998	-0.0649264463	0.0041983763	0.0796503432	0.0098341843	-0.0651223638	-0.10603904800000001	0.0	0.126083	-0.01794599999999999	0.015896922889	0.0003220589159999996	0.027929	0.005044000000000003	2.5441936000000033e-05	0.0007800290410000003	-0.0581378	0.030129000000000006	0.0009077566410000002	0.00338000378884	0.00466608	0.0002419700000000002	2.17723025664e-05	5.854948090000009e-08	0.0017644000000000004	6.300000000001618e-07	3.1131073600000008e-06	3.9690000000020367e-13	0.00215774	6.289999999999985e-05	4.6558419076e-06	3.956409999999981e-09	0.0	0.0	0.0	0.0	0.0	0.0
741.1397799708961	-1.0227512049176541	1.046020027160513	549288.1734553083	1308.2188339994107	-1.3662558640580755	1.8666550860730784	1711436.5176307776	762.8956201424505	-1.096167908957682	582009.7272325342	1.2015840846286567	908.0413320754178	653.2337121952739	0.8905489999999999	16.523664	0.08704829999999998	0.0435792	0.06657951990000001	-0.1087686319	0.0292670246	0.0339094547	0.020840731	-0.0073296786	0.020564542800000002	0.0449760887	0.0489036123	0.012727883999999998	0.0651475963	-0.0049755397	0.021527341499999998	-0.0189778936	0.0212041976	-0.019702689	0.0123955123	0.12125616410000001	-0.0902666342	-0.070293678	0.0219692159	-0.0507301664	0.0140323972	0.0363254468	-0.0114945174	0.0239100303	0.08610703630000001	-0.029937885600000002	-0.0604375292	-0.0503140212	0.11802702710000001	-0.0433324471	0.027716596800000003	0.0466895895	0.09416281720000001	0.028054339100000002	0.0347455126	-0.046276835499999995	0.0336781321	0.1195654078	-0.0189543309	-0.0529625395	0.0029941571000000004	0.0045802744	0.1049164011	0.044555554000000004	0.0498581604	0.0037801605	0.0204865094	0.0697131036	0.0607185453	0.0179905127	-0.0680969343	0.090539201	0.058132533300000004	-0.11191061279999999	-0.006858383399999999	-0.0498191083	0.010907478500000001	0.07830945639999999	0.0059057642	-0.0697317824	-0.1071858817	0.0	0.146756	0.020673	0.021537323536000002	0.00042737292899999984	0.0545472	0.026618199999999998	0.0007085285712399997	0.00297539702784	-0.06783389999999999	-0.009696099999999984	9.401435520999972e-05	0.004601437989209999	0.00445422	-0.00021186000000000037	1.98400758084e-05	4.4884659600000144e-08	0.0017469199999999995	-1.7480000000000707e-05	3.051729486399998e-06	3.055504000000248e-10	0.00252962	0.0003718799999999998	6.398977344399999e-06	1.3829473439999984e-07	0.0	0.0	0.0	0.0	0.0	0.0
742.4044902114349	1.2647102405387614	1.5994919925236115	551164.4270861007	1302.6154056468092	-5.6034283526014415	31.398409302737694	1696806.8950284012	762.1592682481308	-0.7363518943196823	580886.7501765264	0.5422141122681845	906.0338105337236	657.8546831112234	0.825679	15.320048000000002	0.08216360000000003	0.0358611	0.0835076308	-0.0723180857	0.0506153738	0.0651920047	0.0224167823	-0.0429557914	-0.018064751100000002	-0.0705521563	0.07281912900000001	0.0189539628	0.0174612927	0.0151779402	0.0412699367	-0.0757122391	0.039157409500000004	0.0507201144	-0.08633879779999999	-0.0208897026	-0.1003913865	-0.0581544904	-0.013943444199999998	0.025648760099999997	0.0176712527	0.0764645513	0.05792181900000001	0.0770344793	-0.0303322902	-0.0557250464	0.0412650192	-0.0450338003	-0.1043846813	-0.0599867845	-0.05825104	0.06437402980000001	0.0495913503	0.0096580441	0.0354186501	0.0620873926	0.049291362000000005	0.0284668889	0.029541897999999997	-0.0160281644	0.1158729314	-0.042644771399999996	0.0486293604	0.0668298172	0.1557945416	-0.0613532667	-0.07296448	0.0100465966	-0.0102368548	-0.0405195645	-0.016425499399999998	0.009428407	0.0169082476	-0.0529821263	-0.0417152155	-0.0463950829	-0.0586314217	0.0769424452	0.0019694639999999998	-0.0741318826	-0.1077608324	0.0	0.15420599999999998	0.007449999999999984	0.023779490435999997	5.550249999999977e-05	0.0602443	0.0056971000000000036	3.2456948410000046e-05	0.00362937568249	-0.08438639999999999	-0.016552499999999998	0.0002739852562499999	0.007121064504959997	0.00401449	-0.00043973000000000016	1.61161299601e-05	1.9336247290000011e-07	0.00217108	0.0004241600000000007	4.7135883664000016e-06	1.7991170560000054e-07	0.00271501	0.00018539000000000007	7.3712793001e-06	3.436945210000004e-08	0.0	0.0	0.0	0.0	0.0	0.0
743.7574416173084	1.3529514058734549	1.8304775066549581	553175.1319611239	1305.7799084151054	3.164502768296188	10.01407777055424	1705061.1692205612	762.8451781171648	0.6859098690339351	581932.7657766088	0.4704723484381501	905.7045181421913	663.0253968928868	1.022169	18.965805	0.07576169999999999	0.0511042	0.10470651619999999	0.0176871203	0.0992046131	0.0294548352	0.010122064200000001	0.0384101434	-0.0436885708	-0.0484364396	-0.0200458651	-0.0376343595	-0.0805949701	-0.016074116	-0.0101278654	-0.08730540960000001	0.0097640361	-0.0476182798	-0.0432043025	-0.057719013300000004	-0.0117554977	-0.1280411267	0.1259874665	-0.0355160227	0.0327310746	-0.0017558225	0.061905606900000014	0.048472830599999996	-0.029653604500000007	0.0942079484	0.1425143585	0.160921574	0.036501038199999995	0.045880707699999995	-0.049138655999999996	-0.0931537301	-0.07573352650000001	0.053034024400000004	0.022511463199999998	-0.048950908700000004	-0.036890171400000005	0.0389087852	0.0941704581	0.0210842523	0.0460471817	0.021401246699999998	-0.0346460053	-0.1046687272	0.0367064661	0.0587181864	-0.0363137299	0.078087203	0.0545791574	-0.048998858	-0.08783537470000001	-0.052526511100000006	-0.029662299	-0.0250963181	-0.015340364799999999	0.16179965	-0.0060794184	0.07554976570000001	-0.0019694639999999998	-0.07830945639999999	-0.1077608324	0.0	0.163026	0.008820000000000022	0.026577476675999998	7.77924000000004e-05	0.07266369999999997	0.012419399999999971	0.00015424149635999925	0.005280013297689996	-0.0846462	-0.00025980000000001835	6.749604000000954e-08	0.007164979174440002	0.00492472	0.0009102299999999996	2.42528670784e-05	8.285186528999995e-07	0.00200079	-0.00017029000000000002	4.0031606241e-06	2.8998684100000007e-08	0.00271028	-4.730000000000099e-06	7.345617678399998e-06	2.2372900000000934e-11	0.0	0.0	0.0	0.0	0.0	0.0
742.6170569629727	-1.1403846543356622	1.3004771598442677	551480.093292347	1307.885975942855	2.1060675277497007	4.435520431441738	1710565.7260679945	762.6658349701514	-0.17934314701335552	581659.1758307182	0.03216396438065405	907.0040392680417	662.1806047217003	0.959099	17.795576	0.10713299999999996	0.0619161	0.0833661847	-0.0601621837	0.050600937	-0.0328962212	0.0131664472	0.13916533080000001	0.06223737610000001	0.0326584196	0.052233830999999994	0.012927623899999999	0.005439104399999999	0.0703810128	0.0159632381	-0.016321348200000002	0.0325955323	-0.0187135997	-0.0368911045	0.061103943200000004	-0.0203463902	-0.1232751908	-0.0501447641	-0.1127183248	0.0373213376	-0.0007275500999999999	0.008894790999999999	0.038061666099999995	-0.0404406406	-0.0577919777	-0.0297733385	0.0616100128	0.0807353083	-0.1097911811	0.0859679085	0.069808465	0.040711584599999996	0.1821364981	-0.0533038024	-0.13814600970000002	0.0768509981	-0.0452371158	-0.0088209146	0.0110027047	0.0389903555	0.0289643902	0.07054660559999999	-0.0318221061	0.0385969597	0.0233520575	-0.0335713747	0.0408353334	0.1326332924	0.0776334378	-0.10201179390000001	-0.05574704690000002	-0.014215266899999999	-0.012486437900000001	0.0058947056	0.021255888799999997	0.038518909500000004	0.0741318826	-0.0059057642	-0.0822519635	-0.1071858817	0.0	0.145824	-0.017202	0.021264638976	0.0002959088039999998	0.0193551	-0.05330859999999997	0.002841806833959997	0.00037461989601	-0.0846506	-4.400000000001625e-06	1.9360000000014303e-11	0.007165724080360002	0.0052495	0.0003247800000000002	2.755725025e-05	1.0548204840000012e-07	0.00211917	0.00011837999999999995	4.4908814889000016e-06	1.4013824399999991e-08	0.00242108	-0.0002891999999999999	5.8616283664e-06	8.363663999999992e-08	0.0	0.0	0.0	0.0	0.0	0.0
740.812323796137	-1.8047331668357172	3.257061803476877	548802.8990882325	1316.1221475721047	8.236171629249611	67.83452310645619	1732177.507329809	762.4944563534464	-0.17137861670505572	581397.7959697377	0.029370630263738408	910.0301050143228	658.7884007741138	0.982706	18.233593	0.057055700000000015	0.0346809	0.056421853499999994	-0.0834731303	-0.023316086899999998	-0.0590909811	0.08635718839999999	0.0076451072	0.025935450899999997	0.2047743282	0.0301034222	0.045315840700000005	0.11249730470000001	0.0076813309	0.0541209804	0.059748295	0.005508898000000001	0.1278507004	0.0452765485	0.0699840486	-0.10134836800000001	-0.0358456534	-0.029533963700000002	-0.0512556866	-0.006683714499999999	0.0426091863	-0.04457692110000002	0.0069835913000000005	0.0043807639	0.0297360041	0.042446044800000006	0.0315763251	-0.08781287630000001	-0.04566137	0.0903455724	0.0304957332	-0.0034518333	0.13042688189999999	-0.0238580117	-0.1310796821	0.004531454	-0.005331252	-0.10114468130000001	-0.09736073279999999	-0.0646032594	-0.0612623447	0.1053584335	0.06857033280000001	0.0076470078	0.0257510931	-0.08707832380000001	0.0081880946	-0.0210458318	-0.0328811165	-0.090937484	-0.0274700325	0.012130679299999999	-0.0746165111	-0.021435150099999998	0.0395885209	-0.058528463899999994	0.0726892688	-0.0098341843	-0.08594756960000001	-0.10603904800000001	0.0	0.162998	0.017174	0.026568348004	0.0002949462759999998	0.0478282	0.0284731	0.00081071742361	0.0022875367152399998	-0.0846125	3.810000000001312e-05	1.451610000001e-09	0.007159275156249999	0.00517518	-7.432000000000013e-05	2.67824880324e-05	5.523462400000017e-09	0.00217108	5.1910000000000064e-05	4.7135883664000016e-06	2.6946481000000064e-09	0.00252226	0.00010118000000000021	6.3617955076000014e-06	1.0237392400000038e-08	0.0	0.0	0.0	0.0	0.0	0.0
