trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0
5.98205e-06,-0.0568363,-0.014981,0.000297502,8.19512e-05,0,0,0,0,0,0,0,3.5784922e-11,0.003230365,0.00022443036,8.850744e-08,6.7159992e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0438962,6.31533e-05,-0.000688647,-0,0,-5.98205e-06,0.1007325,0.015044153,-0.000986149,-8.19512e-05,0,0,0.0019268764,3.9883393e-09,4.7423469e-07,0,0,3.5784922e-11,0.010147037,0.00022632655,9.7248985e-07,6.7159992e-09,0,0,0,0,0,0,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0,1
-0.0284072,-0.0777611,0.0888078,0.000183454,-0,0,-0.0284072,-0.1216573,0.088744647,0.000872101,0,0,0.00080696901,0.0060467887,0.0078868253,3.365537e-08,0,0,0.00080696901,0.014800499,0.0078756123,7.6056015e-07,0,0,0.054230593,0.11359429,0.14606163,0.097081529,-0.015673994,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0,0
-0.000298755,0.057931,0.0631342,-0.000588165,7.04154e-05,0,0.028108445,0.1356921,-0.0256736,-0.000771619,7.04154e-05,0,8.925455e-08,0.0033560008,0.0039859272,3.4593807e-07,4.9583286e-09,0,0.00079008468,0.018412346,0.00065913374,5.9539588e-07,4.9583286e-09,0,0.049900572,-0.071362966,0.08192979,0.042770476,0.028026718,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0,0
-0.0323803,-0.0393777,0.108217,0.000303435,0.000142738,-0.000449482,-0.032081545,-0.0973087,0.0450828,0.0008916,7.23226e-05,-0.000449482,0.0010484838,0.0015506033,0.011710919,9.2072799e-08,2.0374137e-08,2.0203407e-07,0.0010292255,0.0094689831,0.0020324589,7.9495056e-07,5.2305585e-09,2.0203407e-07,0.085854432,-0.041493409,0.095271391,-0.0059186853,0.063485826,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0,0
-0.0296954,0.01441,0.00734335,-0.000121695,-0,-9.88421e-05,0.0026849,0.0537877,-0.10087365,-0.00042513,-0.000142738,0.0003506399,0.00088181678,0.0002076481,5.3924789e-05,1.4809673e-08,0,9.7697607e-09,7.208688e-06,0.0028931167,0.010175493,1.8073552e-07,2.0374137e-08,1.2294834e-07,-0.030807117,0.019288004,0.0034919336,0.096169286,0.016389942,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0,0
-0.0414531,-0.0206088,0.0835723,0.000105466,0.000103865,-0.000462819,-0.0117577,-0.0350188,0.07622895,0.000227161,0.000103865,-0.0003639769,0.0017183595,0.00042472264,0.0069843293,1.1123077e-08,1.0787938e-08,2.1420143e-07,0.00013824351,0.0012263164,0.0058108528,5.160212e-08,1.0787938e-08,1.3247918e-07,0.12326984,-0.024443162,0.099525552,-0.039011977,-0.027860762,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0,0
-0.0136364,0.00628236,0.00874784,0.000105466,0.000218442,-0.000264165,0.0278167,0.02689116,-0.07482446,0,0.000114577,0.000198654,0.0001859514,3.9468047e-05,7.6524705e-05,1.1123077e-08,4.7716907e-08,6.9783147e-08,0.0007737688,0.00072313449,0.0055986998,0,1.3127889e-08,3.9463412e-08,-0.076284948,0.027364811,-0.070065495,-0.02411488,0.0054602468,123.50128,0.3363319,0.3363319,20.243445,-0.97995338,-0.97995338,75.304302,1.8664935,1.8664935,5.8913982,-2.4948258,-2.4948258,23.961722,3.0341856,3.0341856,0,0
-0.0342795,0.0358544,0.100976,0.000105466,5.44764e-05,-0.000493787,-0.0206431,0.02957204,0.09222816,0,-0.0001639656,-0.000229622,0.0011750841,0.001285538,0.010196153,1.1123077e-08,2.9676782e-09,2.438256e-07,0.00042613758,0.00087450555,0.0085060335,0,2.6884718e-08,5.2726263e-08,0.039939256,0.0016922964,0.018510115,-0.12321693,-0.09828903,112.09018,7.6903848,8.0267167,35.25165,-15.006936,-15.986889,64.587736,20.905128,22.771621,52.54876,-21.960542,-24.455368,34.986759,20.722606,23.756792,0,0
-0.0141431,0.0531631,0.0249643,-0.000150531,-2.72017e-05,-0.000327117,0.0201364,0.0173087,-0.0760117,-0.000255997,-8.16781e-05,0.00016667,0.00020002728,0.0028263152,0.00062321627,2.2659582e-08,7.3993248e-10,1.0700553e-07,0.0004054746,0.0002995911,0.0057777785,6.5534464e-08,6.671312e-09,2.7778889e-08,-0.10440626,0.0064868781,-0.082913233,-0.036315296,-0.036958302,82.014394,27.619502,35.309886,62.692711,-30.544549,-45.551485,40.67016,22.101022,43.00615,65.880379,-6.971502,-28.932044,60.789364,-2.9535262,17.76908,0,0
