global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
672.0692094062202	n/a	n/a	451677.0222319019	1006.0474031548732	n/a	n/a	1012131.3773946641	678.3257668224438	n/a	460125.8459352565	n/a	713.8889212744391	548.3228158233971	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	-0.00681159	n/a	n/a	4.63977583281e-05	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666.0386301593876	-6.0305792468326445	36.367886052328586	443607.4568645935	976.14618373431	-29.901219420563283	894.0829228366707	952861.3720190572	677.0258740141608	-1.2998928082830616	458364.0340846383	1.6897213130260245	710.9256943580898	529.0255990915167	0.98001	22.61426	0.07926194999999997	0.056711	-0.027545461	-0.0007044822	-0.105898349	0.0261354108	0.0374778452	-0.0789684876	0.0051485162	-0.0183396008	0.0316796996	-0.039469251600000005	0.019937241499999998	-0.04664608940000002	0.0838369779	-0.026574083	0.1298608979	-0.0565878375	0.1014916881	-0.0770644679	0.051836153499999996	-0.0563928878	0.0049603234	-0.0922033832	-0.0336061141	0.023244016200000002	-0.1655948767	0.1201867597	-0.07065024980000001	0.0969844783	-0.0343824088	0.12153279439999999	-0.0037400315999999998	0.0117062506	0.0236692616	-0.05313626269999999	0.0254785757	-0.0345029893	0.051581823	-0.0384643769	0.1093953039	-0.0302162568	0.0401822057	-0.0067224597	0.1128608806	0.1128439341	0.1128156919	0.0	0.0	0.0	0.0	0.0	0.00768646	0.01449805	0.0002101934538025	5.90816673316e-05	0.041009	0.041009	0.0016817380809999998	0.0016817380809999998	-0.000475098	-0.000475098	2.2571810960399999e-07	2.2571810960399999e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666.4754876929419	0.4368575335543028	0.1908445046231488	444189.5756955448	962.5698379283322	-13.576345805977779	184.3171654434905	926540.6928893756	677.4319402303232	0.40606621616245775	458914.0336442202	0.16488977190849585	709.2116087417563	537.4052138334622	0.653146	15.071706	0.038706440246189015	0.0260745	-0.018380630800000002	-0.009449169399999999	-0.0392055428	0.0359928016	0.041696663700000004	-0.0460439871	-0.0023331898	-0.036301355	0.0520889686	-0.0080300296	-0.021855661800000002	-0.0720462142	0.004556259799999999	-0.045343194	0.0173735708	0.0073255242	0.0831450437	-0.0732318987	0.0301747486	0.0205134144	0.0548207426	-0.0949067157	-0.004042528599999999	0.049310435300000004	-0.0915431208	-0.0793518239	-0.050344910199999995	-0.0188346995	0.1049571199	0.1303832913	-0.0100308236	0.008274874100000001	0.0358500476	-0.0415430887	0.0487625881	-0.043683155599999995	0.0316022662	-0.0024413793	0.0420119317	-0.028259615099999996	-0.016995376399999998	0.012453104199999999	0.1128156919	0.1126632248	0.11240926539999999	0.0	-2.4618900000000005e-10	-2.4618900000000005e-10	6.060902372100003e-20	6.060902372100003e-20	0.0284931	0.02080664	0.0004329162680895999	0.0008118567476099999	0.0493779	0.008368900000000006	7.00384872100001e-05	0.0024381770084100003	-0.000665716	-0.000190618	3.6335221924e-08	4.4317779265600003e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
665.5137654806998	-0.96172221224208	0.9249096135198002	442908.5720442999	959.1665981343424	-3.4032397939897687	11.582041095395525	920000.5629766072	677.5591364957261	0.12719626540285844	459086.383448834	0.016178889932434402	708.7386481441232	530.7556207708088	0.671319	15.49104	0.09112809889981098	0.053831100000000014	-0.0255822521	0.0175477707	-0.014014133500000001	0.028517272799999997	0.04536476019999999	-0.0677437057	-0.0108887397	-0.0352404491	0.07411913	-0.034902783799999997	-0.014838598799999997	-0.025179555299999996	-0.0496817238	0.004195894	-0.0043965095000000004	0.047176597699999996	-0.1265802341	-0.026516127599999998	-0.0008556122	-0.10104752310000001	0.0770921993	0.0085064535	0.0294767965	0.0669472929	-0.1304625516	-0.0345540229	0.0230266656	-0.1519821574	0.0842187604	0.1425291985	-0.0164333721	-0.0197327673	0.0438616747	-0.0738691477	0.04153879	-0.0127710871	-0.0416122873	0.0486039521	0.0638078183	-0.049109707999999995	0.0038626657	-0.021748632099999998	0.1127253327	0.1123020954	0.1115978766	0.0	-8.491459999999998e-07	-8.48899811e-07	7.206308891158358e-13	7.210489293159999e-13	-0.0171956	-0.04568869999999999	0.0020874573076900002	0.00029568865935999993	0.06297799999999999	0.01360009999999999	0.00018496272000999967	0.003966228483999999	-0.000183875	0.000481841	2.32170749281e-07	3.3810015625000013e-08	0.000154928	0.000154928	2.4002685184000003e-08	2.4002685184000003e-08	3.30872e-24	3.30872e-24	1.0947628038399994e-47	1.0947628038399994e-47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
665.9674220297069	0.4536565490070643	0.20580426445699893	443512.60720489366	958.2451315962378	-0.921466538104596	0.8491005808464691	918233.7322278912	677.3102313462198	-0.2489051495062995	458749.14948626974	0.0619537734507533	708.5566615023366	532.4561770496446	0.6742560000000001	15.55881	0.071599249146	0.0538872	-0.018129328400000002	-0.0068188141	-0.0157074359	0.0357307324	0.0646252436	-0.0683491935	-0.023468698399999998	-0.013496765400000001	0.051583322800000005	0.0017457214000000001	-0.05024145	0.044909142199999995	0.0600658292	0.1401500082	-0.0210127211	0.0384715603	0.0006278926999999999	0.0689588935	-0.10993183570000001	0.0101726049	-0.0919535894	-0.0830530721	-0.0638451447	0.044688488	0.07029116769999999	0.0815282313	-0.002716766	0.0382864186	-0.0303793602	-0.07110445509999999	-0.019184470500000002	-0.0103413898	0.027978877000000003	-0.0589889464	0.027238252999999997	-0.0342638932	-0.0860321944	0.1128233758	-0.0011858496	0.0258287783	0.1102703993	-0.0689924931	0.1125898391	0.1117611244	0.1103844485	0.0	0.0	8.491459999999998e-07	7.210489293159999e-13	0.0	0.0336426	0.05083819999999999	0.00258452257924	0.0011318245347600002	0.06299790000000001	1.9900000000017126e-05	3.9601000000068166e-10	0.00396873540441	-0.000443753	-0.000259878	6.7536574884e-08	1.96916725009e-07	-0.0	-0.000154928	0.0	2.4002685184000003e-08	0.0	-3.30872e-24	1.0947628038399994e-47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
665.0233327086752	-0.9440893210316972	0.891304646086091	442256.03304695326	956.9256073854776	-1.3195242107601644	1.7411441427822347	915706.6180700652	677.093818892723	-0.21641245349678684	458456.03958273155	0.04683435002849893	709.5515672932178	532.795828108268	0.60683	14.002918	0.053792255789	0.0324418	-0.022405977200000003	0.015564278400000001	-0.0099813425	0.045331430199999995	0.0835337374	-0.0798938796	-0.0163154155	-0.0094231689	0.06702647910000001	0.035023507999999995	0.010421924499999999	-0.015598466399999997	-0.0412872377	0.09645833919999999	0.0005365207	-0.050683038300000004	-0.0070501087	0.0822963892	0.0595437361	-0.1143328852	-0.1404109532	0.0571650604	0.007069226999999998	-0.0101986049	0.1477042901	-0.0901790403	-0.0794298766	0.19252416690000002	0.014938550200000001	0.11252550019999999	-0.0056561724	0.0029765525	0.07894432	-0.080623494	0.0315052249	0.0508829247	-0.0434310977	0.0833591085	0.011928378	0.0197014726	0.0367213887	-0.0919669097	0.11240926539999999	0.111041178	0.1087733526	0.0	-1.5578900000000002e-07	-1.5578900000000002e-07	2.4270212521000007e-14	2.4270212521000007e-14	0.0158898	-0.017752800000000003	0.00031516190784000017	0.00025248574404	0.0494189	-0.013579000000000008	0.0001843892410000002	0.0024422276772100003	-0.000106169	0.00033758400000000004	1.1396295705600002e-07	1.1271856560999998e-08	-0.000111622	-0.000111622	1.2459470884e-08	1.2459470884e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.4062736775552	-1.617059031119993	2.6148799101267306	440107.8839547393	956.6180911499193	-0.3075162355582961	0.09456623513194544	915118.1723153151	676.2438296950286	-0.8499891976944127	457305.71720059885	0.7224816361971914	709.6764848344028	529.7472776957541	0.6494310000000001	14.985965	0.068799400789	0.032918199999999995	-0.0218250881	0.0091850831	0.0022936286	0.045847519100000005	0.0739435913	-0.0875891393	-0.0145199383	0.0366846348	0.0194850918	0.0445489025	0.0275906897	-0.048372533899999993	-0.0478108953	0.09766670820000001	-0.0802836443	-0.0048658696	0.0964184452	0.0982677969	-0.050031848399999995	-0.0357813221	0.08347791660000001	0.0213144683	-0.0574933066	-0.0505332081	0.1375641498	0.07696374190000001	-0.053863231500000004	-0.0042540353	-0.0443613829	-0.010622425900000001	-0.0144239877	-0.0012053097	0.09626746289999999	-0.0290886687	0.0409466925	0.0981017383	-0.0176533358	0.0725090157	-0.057674052	0.0950004161	0.0232886937	-0.0010627197	0.11218368390000001	0.1101434092	0.1067703929	0.0	0.014749600000000003	0.014749755789000002	0.00021755529583513907	0.00021755070016000005	0.00111803	-0.01477177	0.0002182051889329	1.2499910808999998e-06	0.06295919999999999	0.013540299999999993	0.00018333972408999977	0.003963860864639999	2.1435e-06	0.0001083125	1.173159765625e-08	4.594592249999999e-12	-0.0	0.000111622	0.0	1.2459470884e-08	0.000294817	0.000294817	8.691706348900001e-08	8.691706348900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.4507953786867	-1.9554782988684565	3.823895377345473	437517.1547070973	950.0863020175148	-6.531789132404582	42.664269270198616	902663.9812813164	676.1690410038342	-0.07478869119438514	457204.5720120448	0.0055933483305691005	708.3267818436675	522.3625196958997	0.6730659999999999	15.531362	0.084825955	0.0564101	-0.0245474875	0.010906078	0.029711307200000002	0.0430437065	0.031482035299999996	-0.038369774	-0.022277513500000002	0.015113988899999996	-0.0172119377	0.0027665656	0.022971035499999997	-0.0102802884	-0.0190717691	0.08819393869999999	-0.0300832121	0.014800176299999999	0.1352029659	0.0416067481	-0.0579307213	0.0941335875	-0.1214114421	0.0771314193	-0.006148591	0.1106362875	0.0705823721	-0.08126026459999999	-0.12028820039999999	0.07262780370000001	-0.0186277649	0.031829940099999995	-0.0130516454	-0.0051431259	0.0325668601	-0.0124008724	0.0256496142	0.0952233441	0.0010114283	0.05434493	-0.1195702938	0.0658018556	-0.051236996900000005	-0.042350733099999996	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	0.00470534	-0.010044260000000005	0.00010088715894760006	2.21402245156e-05	0.0406219	0.03950387	0.0015605557449769002	0.00165013875961	0.0630271	6.790000000000962e-05	4.610410000001306e-09	0.0039724153344100005	-0.0006917269999999999	-0.0006938704999999999	4.8145627077025e-07	4.784862425289999e-07	-0.0	0.0	0.0	0.0	0.000284489	-1.0327999999999986e-05	1.0666758399999973e-10	8.093399112100003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.9131423966699	0.4623470179831202	0.21376476503788364	438129.00807743415	951.7705170366612	1.6842150191464498	2.836580230718476	905867.1171002334	675.9266713871117	-0.2423696167224989	456876.8650924605	0.05874303111021102	706.2741021492882	522.6475223436981	0.6773060000000001	15.629197	0.0977982127	0.0550204	-0.0242197149	0.0076492309	0.0313835567	-0.0094430873	-0.08570520050000001	0.0122222873	-0.0300306131	0.040921999199999996	-0.042075868899999994	-0.0339138935	0.0525180254	-0.009625469000000001	0.0312863274	0.0086361028	0.0478598259	-0.0132987501	-0.0083931196	-0.0359695666	-0.02954297	0.1147074849	-0.007768323699999999	-0.0016248266	0.0215103222	0.0270970205	-0.06072942980000001	-0.0449896404	0.0066272922	0.0541008137	0.0568032091	-0.045592860199999995	-0.0307927184	-0.0287974252	-0.0616544309	0.0141647435	-0.0627845863	0.0491612621	0.0169217675	0.029529023300000002	-0.0654116203	0.0468502481	-0.054486743600000005	-0.0115880777	0.1115978766	0.1078204375	0.1016191316	0.0	1.36653e-05	-0.0046916747	2.2011811490620086e-05	1.8674042409000002e-10	-0.000608878	-0.041230777999999996	0.0016999770544852842	3.7073241888400003e-07	0.0774808	0.0144537	0.00020890944369	0.006003274368640001	-2.5672800000000006e-05	0.0006660542	4.4362819733764e-07	6.590926598400001e-10	-8.27181e-25	-8.27181e-25	6.84228406761e-49	6.84228406761e-49	0.000202102	-8.238700000000001e-05	6.787617769000003e-09	4.0845218404000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.5954176741516	1.6822752774817218	2.8300501092262036	440358.87835813174	955.1697888792247	3.399271842563508	11.555049059645105	912349.3255875828	676.9352397387646	1.0085683516529116	458241.31880017865	1.0172101199558712	707.7399559395145	519.8386579435736	0.695821	16.056442	0.062478122699999986	0.0305724	-0.025985397	-0.0047220477	0.0084025135	-0.019326439299999998	-0.0939252853	0.0528852476	-0.0202825525	-0.006153992099999999	-0.0279447532	-0.0392466252	0.0303292809	0.0745573415	0.0911938666	0.00064336	-0.010872845	-0.022552791699999998	-0.0311980446	-0.1148895934	0.032501331	0.07297123929999999	0.0967207684	0.0152905791	-0.0410768538	0.0680235184	0.0873415519	-0.0003137816	-0.09080373109999999	-0.0437407229	0.15703372289999998	-0.0957347746	-0.0221705965	-0.0076408815	-0.09182434369999999	0.0133975932	-0.08483893949999999	-0.0569932185	0.028486038999999998	-0.0375799135	0.012216068	0.0538993263	0.0690086449	-0.028572929500000007	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	0.013268	0.0132543347	0.0001756773883396241	0.000176039824	0.0134379	0.014046778000000001	0.000197311972181284	0.00018057715641	0.0690862	-0.008394600000000002	7.046930916000003e-05	0.00477290303044	-0.000443753	-0.00041808019999999994	1.7479105363204e-07	1.96916725009e-07	-0.0	8.27181e-25	0.0	6.84228406761e-49	0.00031967	0.00011756799999999996	1.3822234623999995e-08	1.0218890889999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
