global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
662.8728858439822	n/a	n/a	439400.462787129	972.737255828754	n/a	n/a	946217.7688772548	664.4506248857125	n/a	441494.63291101385	n/a	694.4866270681703	643.0530567023362	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.39508e-09	n/a	n/a	1.9462482064e-18	-9.96479e-10	n/a	n/a	9.929703974409999e-19	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	-7.9152e-05	n/a	n/a	6.265039104000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.0041397302313	-4.8687461137509445	23.704688720164924	432969.4479021217	949.8978016210926	-22.83945420766133	521.6406685038588	902305.8335245849	664.6634855582056	0.21286067249309326	441777.549034383	0.04530966589421191	694.0214187172301	627.3133553930172	1.51084	22.852785	0.13910135039860094	0.0683941	-0.0722864757	-0.14507769550000002	0.0654418547	0.0928817609	0.0408784564	0.20841364539999999	0.0379278672	-0.082300257	-0.0240497648	0.0164870438	-0.1333675248	-0.1796991425	0.0573537612	-0.0367695064	0.11674614720000001	-0.0634943939	0.0034401446000000002	-0.073969742	0.17637027030000002	-0.07173181070000001	0.0175399995	-0.0131775674	0.093987055	-0.045258078099999995	0.0710009989	-0.1966936203	0.1002651306	-0.022769558500000002	0.1020314789	-0.0231422966	0.0034242545	-0.0363214619	0.055239549000000006	-0.0354444987	0.1095012738	-0.0737026966	0.0271922938	-0.030512605699999997	0.0349831447	-0.0078260836	0.099823386	-0.1266994595	0.0643161234	-0.011979426299999998	-0.0089149248	0.1343489257	-0.027657375699999997	-0.15846447660000001	0.1344663381	0.0041850363	-0.0388203694	0.0880381766	-0.15269214109999998	0.0370053887	-0.3043884096	0.049385547099999996	0.14750248900000001	-0.0824571518	0.0034910452	-0.0303789739	0.0390665687	-0.12989202449999998	0.07490897349999999	-0.0502582725	0.0487103234	-0.1154504014	0.1834874168	-0.0248001646	0.0662819985	-0.0403418806	0.0332377627	-0.10141386570000001	0.070132678	-0.0518237004	0.0460330153	-0.13075568199999998	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.0181413	-0.018141301395080002	0.0003291068163071315	0.00032910676569000003	-0.0546754	-0.054675399003521	0.002989399256194225	0.00298939936516	0.0175921	0.0175921	0.00030948198241000004	0.00030948198241000004	0.000252568	0.000252568	6.3790594624e-08	6.3790594624e-08	-0.000528642	-0.000528642	2.7946236416399997e-07	2.7946236416399997e-07	-0.000271793	-0.000192641	3.7110554881e-08	7.3871434849e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0
655.3912636576027	-2.612876072628524	6.827121370914657	429537.7084787093	940.246813568114	-9.650988052978619	93.14157039873604	884064.0704249919	662.8132544804328	-1.8502310777728328	439321.4103149429	3.4233550411564178	692.6229412724432	623.9845694754492	1.133045	17.138304	0.19431775	0.0934394	-0.011295910800000001	-0.14211515460000002	-0.0089784331	0.08395852849999999	0.10249723109999999	0.1352900165	-0.08428665699999999	0.0645515469	-0.0242492815	0.0316002275	-0.041279564399999996	-0.075304946	-0.0797628061	-0.0587884508	0.0933923509	0.0723238381	-0.0023454006	-0.0422388154	0.0917766973	-0.0091682667	-0.1151609126	-0.0452738746	-0.1289442724	-0.0050196824	-0.1025073411	0.030112308900000002	0.0143712486	0.0670958976	5.99389e-05	0.0594841938	-0.0385865263	0.0073316341000000005	0.032550848199999996	-0.1387288039	0.1190256843	-0.0876369442	0.0402565717	-0.0774425257	0.16178163339999999	0.1336318529	0.0986474502	0.1411338401	-0.030211664500000002	-0.1112499261	0.0118768407	0.0318901045	-0.008964917900000001	-0.14429464050000002	0.0540634366	0.1062376274	0.0320879032	-0.0147652171	-0.0572311351	0.0375410245	-0.1675019939	-0.0015504907	0.0397080022	-0.1210243017	-0.1768926693	0.0306656902	-0.042824703799999995	0.023674762000000002	-0.1272720738	0.0899369014	-0.0106008763	0.09881742310000001	-0.045113714400000005	-0.0078237619	0.0691988025	0.0188013369	-0.1511774471	0.0118044772	-0.0674719226	-0.181603951	-0.0558783079	-0.0389823768	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.00211212	0.02025342	0.00041020102169639984	4.4610508944e-06	-0.00322777	0.05144763	0.0026468586326169	1.04184991729e-05	0.0551166	0.0375245	0.0014080881002499998	0.0030378395955599994	-0.000467036	-0.000719604	5.17829916816e-07	2.18122625296e-07	0.000259768	0.00078841	6.747941382400001e-08	6.215903281e-07	-0.000465623	-0.00019383000000000006	3.7570068900000015e-08	2.16804778129e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
653.975958593241	-1.4153050643617462	2.0030884252080066	427684.55441794853	932.5281439630521	-7.718669605061906	59.57786047210651	869608.7392831749	661.984931017097	-0.8283234633357779	438224.0488937106	0.6861197599125778	690.8429480127652	614.4238261940552	1.102383	16.67452	0.09316551	0.0451195	0.0075514998	-0.13353422550000002	0.0772836256	0.0321234042	0.0680399415	0.08025858599999999	-0.10934237320000001	0.0907980285	0.0904820603	-0.0759712175	0.025872946299999998	-0.0678530668	-0.1185145055	-0.14409731369999998	0.1836246882	0.1076962159	0.080209061	0.0761394798	-0.09496487869999999	-0.0631237842	-0.1468035045	0.0033927553000000004	-0.061924197300000004	0.020975905	-0.0950788147	-0.021818108399999998	-0.1295545986	-0.0403605575	0.10829305369999999	-0.0715869522	0.1850473154	0.1279913852	-0.0887127368	0.0086904906	0.08462565789999997	0.0731166662	0.011388098000000001	0.0789257858	0.06085698320000001	-0.0259801848	-0.0859711225	0.018113986000000002	-0.1485231128	0.1231546293	-0.022818995099999996	0.0569327289	-0.0607946781	-0.1144507641	0.0748906408	0.14549719960000002	0.0327924823	-0.08683737279999999	-0.10194871300000001	-0.1683738942	0.0234130546	-0.010194724	-0.053621412	-0.0680145717	-0.1281040709	-0.093816916	-0.0306395406	0.09012306689999999	-0.1429862658	-0.030905652000000002	0.0772788692	0.1110108651	0.09004359279999999	0.0491513638	-0.0523543516	-0.10780259800000001	0.07792911429999999	-0.029035072999999998	0.070458163	-0.0199006903	0.005415263000000001	-0.0035093335999999997	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0030805	0.00096838	9.377598244e-07	9.48948025e-06	-0.0299348	-0.02670703	0.0007132654514208999	0.00089609225104	0.0440533	-0.011063299999999993	0.0001223966068899998	0.0019406932408900003	-0.000891376	-0.0004243400000000001	1.8006443560000006e-07	7.94551173376e-07	-0.000317767	-0.000577535	1.00975866289e-07	3.33546676225e-07	-0.000378962	8.666100000000003e-05	7.510128921000005e-09	1.43612197444e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
654.1051698984571	0.12921130521613122	0.016695561395656217	427853.57328788954	933.3676420692352	0.8394981061831004	0.7047570702850121	871175.1552618841	661.9000135307043	-0.08491748639266916	438111.62791194656	0.007210979495249152	688.4786842057151	613.5499850653355	1.205925	18.240683	0.07305749500000001	0.0364655	0.0258685794	-0.0425152709	0.17165327579999998	-0.1171927352	-0.17650024600000006	-0.031870524500000004	-0.1308810855	0.09744471119999999	0.029519274900000007	-0.0933653717	0.10271811630000001	-0.105825241	-0.0547551293	0.0100815575	-0.0787341429	0.0145789712	0.0054122366	0.11729961480000001	0.0020274196	0.0393614635	-0.042388423700000004	0.10960116660000001	0.0992485842	-0.0241033639	-0.1497555593	0.0077274751	0.030323366400000006	-0.0021627852	-0.0234440015	-0.0184610949	0.0536926869	-0.0638982822	-0.0887270089	0.013111038	-0.0231181825	-0.0207074083	0.0379118212	-0.0662700384	0.0157083412	-0.0218566378	-0.071499587	-0.0525458334	0.0151224947	-0.0852720303	0.045334615300000006	-0.0856904747	0.0163040196	0.10023075470000001	0.1284988019	0.028231477400000007	0.0247807627	-0.0978193806	0.0415367148	-0.0375425346	0.0846943815	-0.151849585	-0.0111945276	0.017085132	0.0464457609	-0.0401230297	-0.0187587755	-0.1263402146	0.059020871100000004	0.09696617269999999	-0.0017180366	0.09260181039999996	0.0457431479	0.0726140494	-0.0330767558	-0.06565789820000001	0.0645060315	0.06292169269999999	-0.0922081125	-0.0100316849	2.41629e-05	-0.0539844189	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.008985349999999998	0.005904849999999998	3.486725352249997e-05	8.073651462249996e-05	-0.0104765	0.0194583	0.00037862543889	0.00010975705225	0.0484399	0.004386599999999997	1.9242259559999975e-05	0.0023464239120100003	-0.000353817	0.0005375590000000001	2.889696784810001e-07	1.2518646948899998e-07	-1.71551e-05	0.0003006119	2.942974560100001e-10	9.036751442161e-08	-0.000406946	-2.7983999999999995e-05	7.831042559999998e-10	1.65605046916e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.9731284182748	2.8679585198176483	8.225186071394639	431613.6914636949	945.1435912934444	11.775949224209173	138.67298013115254	893296.4081630694	662.5263114904341	0.6262979597297544	438941.11341711966	0.3922491343616531	689.0046652843154	617.3402798699705	1.19488	18.073624	0.051116095	0.0241855	-0.010421096099999999	0.0324153925	0.1328895314	-0.07332298820000001	-0.253844252	-0.0036966245	0.0643273765	-0.061972203899999995	0.0471693371	-0.10713089880000001	0.0731657774	-0.1179332834	0.0444927528	0.0633580638	-0.0012075454	-0.08003191030000001	0.19037134030000002	-0.0070613264	0.0738731817	0.0409584095	0.0634339722	-0.0062763688	-0.0606167521	0.0645687284	0.0854174707	-0.0436549721	-0.0923101467	-0.0507915669	-0.1253082783	0.060160993899999994	0.06549272440000001	0.0308741094	0.0269157452	0.0151571626	0.006507633299999999	0.0410633994	0.1305265439	-0.07337949860000001	-0.053382559	-0.0977224089	0.07677460400000001	-0.0616269141	-0.0828742276	0.0279393185	0.1589267623	-0.046149770199999995	0.0667465579	0.1345966157	0.1559420491	-0.08759911050000001	-0.1473535265	-0.005682614599999999	-0.0312712718	0.0202608073	-0.0655588659	0.0034410877	0.039535185800000004	-0.0047491243	0.0403017619	0.1225566417	0.005653296899999999	-0.1795994611	0.075532965	0.1500676449	0.0136198957	0.0306317082	-0.0894351927	-0.0105619723	-0.0016937628	-0.145090568	-0.057901474400000014	-0.0093045651	0.012767100900000002	0.0151281203	-0.030526111	0.0704094805	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.0147072	0.005721850000000002	3.2739567422500024e-05	0.00021630173184	-0.0320021	-0.0215256	0.00046335145536	0.00102413440441	0.0440193	-0.004420599999999997	1.954170435999997e-05	0.0019376987724900004	-0.000467036	-0.000113219	1.2818541961000004e-08	2.18122625296e-07	-0.00014402100000000004	-0.00012686590000000002	2.0742048441000008e-08	1.609495658281e-08	-0.000555822	-0.00014887600000000002	2.2164063376e-08	3.08938095684e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.96840763078	0.9952792125052384	0.9905807108450472	432922.4254401843	935.9719517497508	-9.171639543693573	84.11897191944365	876043.4944622378	663.0540220123263	0.5277105218922316	439640.6361067225	0.2784783949157714	690.4974730093079	626.0240720371638	1.240779	18.767881	0.087152925	0.056082900000000005	-0.0610645349	0.054462507800000004	0.059810956299999996	0.1314009313	0.0194840469	0.0097484352	0.0739950351	-0.15868829869999998	0.104876237	-0.1098696046	-0.0271610933	-0.0046407951	-0.05974439700000001	-0.0474451779	-0.009677060500000001	0.0305695196	0.14420607300000002	-0.0116084322	0.0832045007	0.1669889717	-0.0019100676	0.0048497294	-0.0023977826	0.06070609940000001	0.0367068668	0.0061759503	-0.0499305878	0.0866621815	-0.010240028	0.0651126049	-0.0492759525	0.0996658864	-0.09764511449999999	0.076471071	-0.0770348902	0.0205358172	0.1003385282	0.039440299500000005	0.11657639999999997	-0.0273151679	-0.0620124564	0.014923301000000003	0.042904573700000004	0.1137346632	-0.013091644599999999	-0.1320087666	0.006715589300000001	0.0028559033	0.0443381005	0.0243924017	-0.1375342407	0.10743224359999999	-0.0181077839	-0.0086004737	-0.0192264341	0.1066562086	-0.0839811437	0.0188677041	0.0549476914	-0.0417769555	-0.0313258892	-0.09398643400000001	-0.0515587236	0.048913643099999994	0.1368767871	0.0788322246	-0.09122558380000001	-0.034799235	0.05814463900000001	-0.0681209503	-0.0147760606	0.056993239	-0.1247318055	0.1046385609	0.0018206524	0.050703121500000004	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.00781408	-0.006893120000000001	4.751510333440001e-05	6.10598462464e-05	0.0190635	0.0510656	0.00260769550336	0.00036341703225	0.0440967	7.739999999999135e-05	5.990759999998663e-09	0.00194451895089	-0.00082584	-0.000358804	1.28740310416e-07	6.820117056e-07	-5.35129e-05	9.050810000000004e-05	2.86363046641e-09	8.191716165610003e-09	-0.0004227980000000001	0.00013302399999999992	1.769538457599998e-08	1.7875814880400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
655.1982237381426	-2.77018389263742	7.673918799027804	429284.71238961717	934.5494197541503	-1.4225319956004796	2.0235972785070833	873382.6179628191	662.8780135130824	-0.1760084992439488	439407.2607990502	0.030978991806107126	691.0535552125418	628.4670304236382	1.06159	16.057490999999995	0.04240229499999999	0.0185304	-0.06369260360000001	0.0283886606	0.0297539754	0.1606305126	0.13555778359999998	0.0273059296	0.0080236067	-0.0807193819	0.1269639448	0.0409510155	-0.0440349346	0.030751095200000002	-0.1417089508	-0.0814788399	-0.07544671530000001	-0.1061827618	-0.0168349026	-0.020613771200000002	0.0334406614	-0.04381788599999999	-0.1159158748	-0.08543436119999999	0.0051000552	-0.06982920719999999	0.0728024105	0.0459997929	0.0200558845	0.0946769075	0.0682373452	-0.024870115499999998	-0.0076908516000000005	0.1263594225	-0.0413521067	0.0596141677	-0.028402423700000002	-0.1619068604	-0.0222033177	0.1598324036	0.0631728686	-0.0524886442	-0.13126537130000002	-0.0479749183	0.0147825804	-0.021245615	-0.0348932628	-0.0823560746	-0.0130404087	-0.052568085199999996	-0.0223855037	0.11092617519999999	-0.08789892390000001	0.1110964528	0.1129019889	-0.0004362111	-0.028669736600000002	0.0217549491	-0.1049923447	-0.0573630825	0.0339818345	-0.0702652166	0.10162622539999999	0.0518108296	-0.1135951547	0.0746815854	-0.0685559114	-0.0466517237	0.0412077266	0.0248638759	0.0359588172	0.0092389736	0.0707011566	0.0357209418	0.0017061291	0.0410804084	-0.0397116817	-0.02995682	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.00423949	-0.003574589999999999	1.2777693668099992e-05	1.7973275460100007e-05	0.0300257	0.010962199999999998	0.00012016982883999995	0.00090154266049	0.049992400000000006	0.005895700000000011	3.475927849000013e-05	0.002499240057760001	-0.000608913	0.000216927	4.7057323329e-08	3.70775041569e-07	-0.00023133	-0.0001778171	5.35135689e-08	3.161892105241e-08	-0.00046745	-4.465199999999995e-05	1.9938011039999954e-09	2.185095025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652.4062607368619	-2.7919630012806915	7.795057400520289	425633.9290486542	927.7407464588084	-6.808673295341919	46.35803204270218	860702.892639947	661.9671033845681	-0.9109101285142742	438200.44596335536	0.8297572622298915	690.2589459258136	621.2596390720555	1.078911	16.319481	0.06543544	0.0383634	-0.0474202006	-0.024979583	-0.0092586087	0.054638278600000006	0.1156623464	-0.059006808200000004	0.005013697	0.1060355108	0.09645604710000001	-0.0343384879	-0.0110646405	0.0683653301	-0.1878105294	-0.06186454690000001	-0.044429788600000006	-0.1542050595	-0.0748276178	0.0404816541	0.11102506359999999	0.044727347199999996	-0.0837543286	-0.061973326900000014	-0.0036687887	0.0570809861	0.0700820945	-0.0925992167	-0.0172044957	0.04465567610000002	-0.024958364700000003	0.08444517380000001	0.013711329	-0.0163321949	0.0321148915	0.0595164165	-0.038218222	0.13271629140000002	0.025145350299999997	-0.0758672237	-0.2382381885	-0.0011283371000000001	0.0414653218	0.0363641986	-0.0924609623	-0.0883879969	0.0339525956	0.0085535942	0.060335952699999994	-0.0636267427	-0.0356243655	0.0923785413	-0.1117350669	-0.0644927912	0.12126689060000001	-0.0472017028	-0.0527636488	-0.0807798072	-0.08519694720000001	-0.1365330342	0.07834660639999999	-0.0636846827	0.0668273108	0.0098552095	0.0080420957	-0.0171889898	0.052323651500000005	-0.062336639299999996	-0.0501615613	-0.0005044886	-0.1369539193	-0.06293634740000001	-0.011645218300000001	0.0548954399	0.00500148	-0.1330757556	-0.1893267026	0.006983776	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.00807613	0.003836640000000001	1.4719806489600006e-05	6.522387577690001e-05	0.0300317	6.000000000002531e-06	3.6000000000030365e-11	0.00090190300489	0.08521530000000001	0.0352229	0.00124065268441	0.007261647354090002	-0.000450528	0.00015838499999999998	2.5085808224999998e-08	2.02975478784e-07	-0.000145433	8.589700000000001e-05	2.1150757489e-08	7.378294609000002e-09	-0.00018433400000000005	0.000283116	8.015466945599997e-08	3.397902355600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
651.626033858391	-0.7802268784708986	0.6087539818884423	424616.48800201685	927.1653711486057	-0.5753753102027304	0.3310567475908882	859635.6254571319	662.3190573878883	0.351954003320202	438666.5337791808	0.12387162045311675	689.5716201345738	615.0559955343772	1.098356	16.613610999999995	0.07276164500000001	0.032896100000000005	-0.0225997369	-0.0671299857	-0.0382845808	-0.101599041	0.0478906214	-0.0132016889	-0.0507787443	0.1443320267	0.058460176100000004	-0.0082294513	-0.0503877643	-0.0106916944	-0.049520666799999995	0.1280781237	-0.0076309779000000005	-0.0593413007	-0.08046531009999999	0.1872253546	0.07415239059999999	0.0127173578	-0.0026378304	-0.1377080639	0.0318811975	0.0153243232	-0.0192825976	0.0382088135	-0.0178306223	-0.0304114263	0.160439678	-0.061368730999999996	0.0724371099	0.0047540806	0.0702012538	0.0777768607	-0.1910839496	-0.0805622325	0.0967574118	-0.0682506769	0.0143569512	0.09241897619999999	0.0340200614	0.159466083	0.0736954994	0.0985120292	-0.0886516913	0.0878130667	0.0514233551	-0.0657461588	0.022619274300000002	-0.0008902619	0.014509119	-0.052250380199999995	-0.011014523600000001	0.11862413890000001	-0.0669371087	-0.044452249699999995	-0.1472348902	-0.1397874668	0.1282109894	-0.0429045931	-0.017308324	-0.04450924	0.060411179100000004	-0.167168871	-0.1134583848	0.0305576995	0.0913445038	0.0973158892	-0.0622054753	-0.030783766299999998	0.0946863385	0.0327041319	-0.0652629097	-0.0241316198	-0.0614648509	0.1460281055	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.0131618	0.00508567	2.586403934889999e-05	0.00017323297923999998	0.0152695	-0.0147622	0.00021792254884000004	0.00023315763025	0.103884	0.018668699999999986	0.00034852035968999936	0.010791885456	-0.000697349	-0.000246821	6.092060604099999e-08	4.86295627801e-07	7.497850000000001e-05	0.0002204115	5.621775462250001e-09	4.858122933225e-08	-0.000402003	-0.000217669	4.737979356099999e-08	1.61606412009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
