global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
661.2719370009203	n/a	n/a	437280.5746649491	986.7906348898836	n/a	n/a	973755.7571063795	674.8308201176361	n/a	455396.63578064134	n/a	703.3048645394922	669.1820671179161	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.42335e-08	n/a	n/a	2.0259252225000001e-16	5.571270000000001e-09	n/a	n/a	3.103904941290001e-17	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	-0.00017029	n/a	n/a	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.6647703520918	-4.6071666488285254	21.225984530077856	431208.6206215654	956.9426973826926	-29.847937507190977	890.899373433178	915739.3260740635	674.6343263373042	-0.19649378033193446	455131.4742725882	0.038609805709134505	700.3356452275767	650.7833295015398	1.222073	19.690247	0.10463195866223	0.06297410000000002	-0.031087671600000002	0.0029201702	0.11125048369999999	-0.1070013672	0.009808138000000001	-0.0833895065	0.0671992251	-0.0396754914	0.10852291619999999	-0.1614782817	-0.0086493445	-0.034936398	0.0149055603	-0.013892273799999999	0.149311449	-0.091973656	0.1257134801	-0.0724822611	0.014457556399999997	-0.17368449989999998	0.10359039560000001	-0.0900112181	0.0692152266	-0.0662060593	0.1341612095	-0.142523555	0.0602942784	-0.0073037134	0.1402451435	-0.0044346603000000005	0.0117369359	-0.0631344306	0.0046649754	-0.09377480810000001	0.0925052517	-0.0040532468	0.014885231399999999	-0.041652721600000005	0.0900042475	-0.08335724139999999	0.10594019689999999	-0.020171073799999998	-0.023915293900000002	0.034965872	-0.0317566284	0.0034673753999999997	0.0543746656	-0.0359800678	-0.0889150751	0.0046009842	-0.0490029525	0.1125424641	-0.020810921	0.0722975808	-0.0410697397	0.0402321726	-0.0798932512	-0.0527852827	0.1687675582	-0.028667617700000002	0.07041201799999999	-0.0999745135	0.1115078308	-0.1850276611	0.046455633499999996	-0.1520324807	-0.0102795002	0.0031625869	-0.16115848130000002	0.049146139299999995	-0.0458614656	0.08717065339999999	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0	1.42335e-08	2.0259252225000001e-16	0.0	0.0443037	0.04430369442873	0.001962817340034281	0.00196281783369	0.033667699999999995	0.033667699999999995	0.0011335140232899994	0.0011335140232899994	-0.000362921	-0.000362921	1.31711652241e-07	1.31711652241e-07	-0.0	0.0	0.0	0.0	0.0	0.00017029	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
654.5739723359495	-2.09079801614223	4.3714363443042865	428467.0852596644	951.4963384429956	-5.446358939697007	29.6628257000175	905345.2820704277	673.9070973915352	-0.7272289457689567	454150.77591468405	0.5288619395642281	698.139226860399	641.8522380251072	1.018587	16.411638	0.13832753229999994	0.0720432	-0.0621778757	-0.0058752591	0.1131868351	-0.0441319512	-0.0719815326	-0.0069990728000000006	0.0301211898	-0.0345765289	0.1653092416	-0.0526197317	0.0380479406	0.0034504259000000003	0.039631002	0.10178915779999999	0.0576911046	-0.11565615679999999	-0.0053001496	0.0176806348	0.085260479	-0.029524638	0.008642998	-0.0488905284	-0.12371855	-0.0371211704	0.0475077932	0.1621903114	-0.0878636736	-0.1307412777	0.0638772516	0.0127826625	0.0147094572	0.0379919626	0.07893091070000001	0.0809234371	-0.047483640599999995	0.0664403205	0.0255150875	0.0557074796	0.0753322569	0.0363208591	0.0242985126	0.0115125345	0.014098783799999999	0.0715273718	-0.1861964453	-0.0980242224	0.0053499394	0.0086329625	0.0016036598000000002	-0.0153780449	-0.1264911589	0.0690693586	0.0735944597	0.035212383	0.054827832699999995	-0.0345358477	-0.08138957570000001	0.0069846837	-0.010956133100000001	-0.0885421113	-0.0067317156	0.0493240505	0.1564495708	-0.11092906720000001	-0.0328183492	-0.0401296067	0.1743105896	0.0416621894	-0.05240122690000002	-0.041455621	-0.054232013899999994	-0.0791491947	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-3.17323e-05	-3.17323e-05	1.00693886329e-09	1.00693886329e-09	-0.0119788	-0.056282499999999985	0.0031677198062499998	0.00014349164944	0.0605501	0.0268824	0.0007226634297600001	0.00366631461001	0.000227056	0.000589977	3.48072860529e-07	5.155442713599999e-08	-0.000512641	-0.000512641	2.62800794881e-07	2.62800794881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652.7633288503074	-1.8106434856421172	3.278429832098237	426099.9634917346	946.0803876456688	-5.415950797326786	29.33252303906465	895068.0998877791	673.6778150481009	-0.2292823434343063	453841.7984879832	0.05257039301072719	698.288844219707	641.2580509576312	0.943285	15.198364000000002	0.051144840430000005	0.0328995	-0.0702289059	-0.002263051	0.0396124636	-0.07078935019999999	-0.0711956388	0.0038105890999999997	0.067502114	-0.0120399961	0.0817727001	0.0162511018	0.0718862641	-0.0331168074	0.0543926865	0.0626788316	0.014192344499999999	-0.0480169296	-0.021268923399999997	0.0097019948	0.121621536	0.08407964849999999	0.06274006389999999	-0.0776324322	0.0498426066	0.011583401699999999	-0.08212926940000001	-0.0730863916	-0.042579337300000006	-0.0456634763	0.0237087048	0.0563562756	-0.029792280299999998	0.08861370689999999	0.0972496765	0.0286083046	-0.0347222396	0.03063379	-0.0438765141	0.0443165161	0.010842036299999998	0.000669416	-0.1054555834	0.14171427279999999	-0.0435621779	0.123138866	-0.11880876650000001	-0.0075141101	0.1502403228	0.012384391699999999	-0.0124333191	0.0518507771	-0.0765309383	0.1119234261	0.018771637	-0.0698313696	-0.0022886226	-0.055973559900000004	-0.0525748947	0.0573611872	-0.0016226991	-0.0892033235	-0.0373447533	0.11580431810000001	-0.10902488800000001	-0.0324247789	0.10228337289999999	-0.0732263589	0.0975282246	-0.10145729380000001	-0.01207364	0.0702252859	-0.1268634011	-0.063504129	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-3.14187e-06	2.859043e-05	8.174126875849002e-10	9.8713470969e-12	0.010333	0.0223118	0.00049781641924	0.000106770889	0.05920509999999999	-0.0013450000000000061	1.8090250000000161e-06	0.003505243866009999	-0.000194492	-0.00042154800000000005	1.77702716304e-07	3.7827138064e-08	-0.000385	0.00012764099999999995	1.4822500000000002e-07	1.6292224880999987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652.6993282704956	-0.06400057981181817	0.0040960742162489076	426016.4131247561	942.9928317498202	-3.087555895848596	9.53300140998942	889235.4807315447	673.2044598680933	-0.4733551800076157	453204.24478629115	0.22406512644004226	696.753077228744	634.2659428732362	0.940225	15.149056	0.08492146043	0.052898	-0.055760947000000005	-0.0582296181	0.0036345246000000003	-0.0055427211	-0.0631620767	0.0314477877	-0.0140603929	0.0316068807	0.0505863073	0.0273904817	0.1464091724	-0.023538317200000002	0.058572201	-0.0376549213	0.029864489900000006	0.015343312	0.0378330342	0.036837263599999996	0.0314080102	-0.0044797333	-0.0164717726	0.0116165676	-0.0530028778	0.0600568453	0.0260982064	-0.07708553679999999	0.1472369376	-0.06106105410000001	-0.0833673697	0.1389240558	0.055449487900000004	-0.0280445245	-0.0667759495	0.07656267	0.0723505611	0.095671446	-0.0309176448	-0.0118510549	0.0158702271	-0.09350894470000001	-0.025712795099999998	0.022612882	0.0063424465000000005	-0.1008341813	0.0445421274	-0.0721986511	0.046555739000000006	0.050829074	0.0444321901	0.1075405665	-0.0157914615	0.11902866949999999	-0.025869519599999998	0.030111002799999998	-0.07698706400000001	0.0377678164	-0.0357668429	0.0766659322	-0.055427923600000005	-0.07499112320000001	0.0631031026	-0.0224717979	0.032143927	0.1004141118	-0.0299078574	-0.0801360351	-0.072795798	0.1342742399	0.053010517199999996	0.0858046819	0.0124926849	0.0135516866	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-3.56023e-05	-3.2460429999999994e-05	1.0536795157849001e-09	1.26752376529e-09	0.0548117	0.0444787	0.00197835475369	0.00300432245689	0.0605852	0.0013801000000000089	1.9046760100000247e-06	0.00367056645904	-0.0005813880000000001	-0.00038689600000000007	1.4968851481600006e-07	3.380120065440001e-07	-0.000109919	0.00027508100000000005	1.2082186561e-08	7.566955656100003e-08	-0.000118627	-0.000118627	1.4072365128999998e-08	1.4072365128999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
651.9981889251474	-0.7011393453482242	0.4915963815953364	425101.6383616722	946.3806463314712	3.3878145816510137	11.477287639647233	895636.3277507732	672.9180351375128	-0.2864247305805065	452818.6820133309	0.08203912628811576	696.2254190608031	632.0692732351982	1.121922	18.07659	0.1182802377	0.0645629	-0.0385396301	-0.0256502261	-0.0254534246	0.1282043025	-0.0913474823	0.042539528300000004	-0.1291420179	0.09416986150000001	0.0483068775	0.0688776585	0.1594944641	0.020289726299999998	0.08668018	0.04886321440000002	-0.1167850348	-0.043040889299999996	-0.0288009438	0.09924921369999999	-0.030006749300000007	-0.0140614492	0.1275208498	-0.011489023999999999	0.011995578100000001	0.0371845758	0.15529384429999998	0.1510367077	0.0441376333	0.14953282869999998	-0.005393573100000001	-0.008947953199999999	0.18500279390000002	0.0945892316	-0.08462260640000001	-0.010050706999999999	-0.1079861501	-0.0665235485	-0.0132719199	0.11122095650000001	0.013627110800000002	-0.0047574114	0.0342947403	0.058377905599999995	-0.0441967782	0.002725602	0.0105539095	0.014942123600000001	-0.0072760353000000015	0.068732892	0.15431531269999998	0.08008821370000001	-0.0718496601	-0.014575029299999999	0.08922157970000001	0.0137010681	-0.0252777587	-0.056212928499999995	0.0220298702	0.026132316800000003	0.1497507267	-0.0077043109	-0.025603994300000002	0.0529426754	0.0957132056	0.011862678500000001	0.0831820143	0.1746046769	-0.0872532815	0.08546168789999999	0.084865929	-0.0726545619	-0.0426002325	0.030792573900000002	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.005045399999999999	-0.0050097977000000005	2.509807299492529e-05	2.5456061159999992e-05	0.00362638	-0.05118532	0.0026199369835024	1.31506319044e-05	0.0773081	0.016722900000000006	0.0002796553844100002	0.0059765423256099995	9.73104e-05	0.0006786984000000001	4.606315181625601e-07	9.46931394816e-09	-0.0	0.000109919	0.0	1.2082186561e-08	0.0	0.000118627	1.4072365128999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652.8508035615741	0.8526146364267788	0.7269517182491683	426214.17171099305	944.2946477648856	-2.0859985665856584	4.351390019797422	891692.3817974094	674.4841642222259	1.5661290847131113	454928.88778655464	2.452760309984328	697.5585236914479	638.2142755034083	0.988075	15.920023	0.07229119999999999	0.034959	0.011487578200000001	-0.0431825671	-0.039209172599999995	0.1017195374	0.014674481599999999	0.0370561252	-0.0790558002	0.0395154033	-0.0958547881	0.014727136200000001	0.0811009629	0.0429687975	-0.0135595051	0.0020143078	-0.1123399128	0.0898849907	0.0072125174	0.01800268	0.0291319662	-0.0280174277	-0.0057986290000000005	-0.0478525284	-0.0366001915	0.0675444045	-0.006899871	-0.0207367839	0.0835650787	0.0234227316	-0.0934102089	0.0453916183	-0.11923648960000001	0.007705355699999999	0.023376583	0.0823646109	-0.0186247414	0.0074411373	0.0203112119	-0.032757415899999996	0.0117177302	-0.0365988207	-0.0599503879	-0.0008257574	0.037886707900000004	-0.014695753	0.05546132610000002	0.0157462894	-0.034849652200000004	0.0474063948	0.09230766119999999	0.0052227917	0.0845125566	-0.019508274	0.0177280526	-0.0622902697	-0.0182388482	-0.049333280099999995	-0.0284643581	-0.07396733679999999	0.0521752303	-0.078382833	-0.0050843275	0.0161379912	-0.0254414927	0.047010729	0.0403508885	-0.0160743371	-0.0223031644	0.0570062192	0.051915450300000006	0.08145793429999999	-0.0074448742000000016	0.023928556099999998	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.016656400000000002	-0.011611000000000005	0.0001348153210000001	0.00027743566096000003	0.0211507	0.017524320000000003	0.0003071017914624001	0.0004473521104900001	0.050458	-0.02685010000000001	0.0007209278700100005	0.002546009764	-6.92122e-05	-0.0001665226	2.7729776310759996e-08	4.79032862884e-09	-0.000159593	-0.000159593	2.5469925649e-08	2.5469925649e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
653.3608186825182	0.5100151209441037	0.2601154235916288	426880.35938949045	944.3578967010153	0.06324893612975302	0.004000427921545578	891811.8370615655	674.790903606033	0.3067393838070984	455342.7635894465	0.09408904957835844	698.1703812808487	642.9462881313708	0.7967929999999999	12.838063	0.05793994	0.0366008	0.0394880891	-0.0329448575	-0.0326069301	0.08317273110000001	0.0467393828	0.0140500603	-0.0536373537	-0.008091252	-0.10450401	0.025907894100000002	0.0479684763	0.0566675936	-0.06338254730000001	-0.0634066438	-0.0082412798	0.10774733140000001	0.07984726519999999	-0.0423854239	0.014385132	0.0726180377	-0.0051152581	0.1257385818	-0.0977784944	0.08395766019999999	0.015154420900000003	-0.010297521	-0.024593525800000002	0.11104000359999999	-0.100203279	-0.06872282240000001	-0.016947734199999998	0.0985500039	0.011554018700000002	0.0238170456	0.08665374	0.021057651299999997	-0.0410534796	-0.1205593838	-0.06615921150000001	-0.040901105699999996	-0.0042263436	-0.20956800399999997	-0.0056136256999999995	-0.1321130919	0.0083468563	-0.0013003766	0.0739754145	0.0288601547	0.0640075445	-0.0136988301	0.095418934	0.0064832375	-0.058993817000000004	-0.0782326813	-0.0639670767	-0.004463535	-0.055879059800000005	-0.0590298991	0.0017571382999999998	0.024384785899999997	-0.030567944399999998	-0.0252818562	-0.09825789060000001	0.0287813937	-0.0810461098	0.0983714423	-0.0299444767	0.0661286239	0.0355948223	0.0404472401	-0.0284622912	-0.0044781323	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0168482	-0.0001917999999999989	3.6787239999999584e-08	0.00028386184324	0.039503	0.0183523	0.0003368069152899998	0.0015604870089999995	0.050286300000000006	-0.00017169999999998992	2.9480889999996538e-08	0.0025287119676900005	-0.000622039	-0.0005528268	3.0561747079823997e-07	3.86932517521e-07	-0.000258497	-9.8904e-05	6.682069900900001e-08	9.782001215999999e-09	-0.000132752	-0.000132752	1.7623093504e-08	1.7623093504e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
653.8430349491641	0.48221626664587797	0.2325325278178885	427510.71435153385	947.2093116512586	2.8514149502433384	8.130567218471219	897205.4800788512	674.9952381297155	0.20433452368251886	455618.57149779133	0.04175259756856189	697.6070636744296	644.2585568478305	0.883177	14.229888	0.04776495	0.0241366	0.0704682786	-0.0752373888	-0.0259205605	0.0748959671	0.0761878468	0.0407819241	-0.1130948477	-0.0160321443	-0.0800212493	0.0105405132	0.047980059900000004	-0.012740354399999999	-0.1039353313	-0.0061937157	-0.1009771193	0.0724482661	0.0035762239	-0.061355129400000014	0.0390065795	-0.038809919500000005	-0.0929478711	-0.0997159764	0.1338804626	0.049796685099999995	-0.1173649344	0.1472033803	-0.0673009439	0.0841891646	-0.0057194019	-0.0812765448	-0.1242456049	-0.06329551929999999	-0.0329277169	0.00402263	-0.0596936542	-0.006649487700000001	0.011409524099999999	0.1600314493	-0.1915923284	-0.0606072553	0.08371970940000001	0.0145140953	-0.0524465876	-0.021191833700000003	-0.015346108	-0.07962242900000001	0.0968066283	0.0824370068	0.0576257384	-0.0479329911	0.10680842019999999	-0.062213131399999996	-0.0101800506	0.020367085400000002	0.0098141641	-0.0022623626	-0.0716145194	-0.0381187008	-0.11264616699999999	-0.0133884752	-0.0578103667	0.0723866663	0.0459322167	0.015198521299999997	0.21728366149999997	0.1502583653	-0.06606449959999999	-0.1068678152	-0.0080004208	-0.0611114542	0.055270748700000004	0.1470885188	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.016990099999999998	-0.0001418999999999969	2.013560999999912e-08	0.00028866349800999987	0.0394559	-4.7099999999994375e-05	2.218409999999469e-09	0.0015567680448100002	0.060443100000000013	0.0101568	0.00010316058624	0.003653368337610001	-0.000264905	0.000357134	1.27544693956e-07	7.0174659025e-08	-0.0	0.000258497	0.0	6.682069900900001e-08	0.0	0.000132752	1.7623093504e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
653.4684037176173	-0.3746312315468003	0.14034855965027232	427020.95465725096	944.2595480805496	-2.949763570709024	8.701105123082051	891626.0941412838	674.7657181879978	-0.22951994171774004	455308.7744417645	0.05267940364611479	697.3543702336136	647.9306160273726	0.978056	15.758596	0.034810680000000004	0.0211605	0.08934761640000001	-0.0140965148	-0.06524242849999999	-0.012213763999999998	0.0738993946	0.0181345283	-0.0399629654	-0.061531585800000003	-0.130118908	0.027252672400000004	0.0176579698	0.029329715	-0.034962584500000005	0.0662259242	-6.52016e-05	0.1393776594	-0.055417832400000006	-0.0833692026	-0.032341998399999995	-0.0176000927	-0.0199042575	0.0180653924	-0.0799435297	-0.0136043979	0.014488973700000001	-0.0018687685	-0.1990344312	0.034689686000000004	0.1650171919	-0.1287022076	-0.1268788905	0.0027442282	-0.0701393832	0.0063523952	0.0050846497999999995	0.0375545274	-0.1482062771	-0.0488444108	-0.0011545741	-0.045148935	-0.048207829	-0.0096970314	-0.0432038958	-0.0642403205	0.0676506271	0.018301605500000002	-0.0190934684	0.0334440141	0.0326165057	-0.08658716470000001	0.0881828643	-0.023089974500000002	0.0685474106	-0.0375863249	-0.0437868254	-0.0458777213	0.020451438	0.018783968999999998	-0.0070876226	0.028444820099999997	-0.0317392462	-0.05871557860000001	-0.0264505964	0.0240721362	-0.1231656608	0.0527515063	-0.020025134099999998	-0.0518599007	0.0038930484000000002	-0.164181572	-0.16918804329999998	0.1010021282	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0170056	-1.5500000000001624e-05	2.402500000000504e-10	0.00028919043135999995	0.0233633	-0.016092600000000006	0.00025897177476000017	0.0005458437868899998	0.0507335	-0.009709600000000006	9.427633216000012e-05	0.00257388802225	-0.000140973	0.00012393200000000002	1.5359140624000004e-08	1.9873386729e-08	-1.5159199999999999e-24	-1.5159199999999999e-24	2.2980134463999997e-48	2.2980134463999997e-48	-5.59276e-05	-5.59276e-05	3.12789644176e-09	3.12789644176e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
