global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
679.6958990682507	n/a	461986.5152101977	n/a	990.7001115233336	n/a	n/a	981486.7109723457	727.1007219730425	n/a	528675.4598937196	n/a	758.4674433787718	548.0523491550737	n/a	n/a	n/a	n/a	-0.0841234267	0.04863376480000002	0.0856864266	-0.0915025684	0.0567688412	-0.0193395872	0.209306883	-0.0075690993999999985	-0.5516505414	-0.0697465071	0.033625009500000004	-0.0621033896	-0.1118589666	0.04203346610000002	0.05891563740000001	-0.054347344400000004	0.0449057072	-0.12037852800000001	-0.1238912672	0.1278310087	-0.1741352845	0.1997354588	-0.0637932325	0.0667524909	-0.0291866273	0.137060911	-0.1109370453	0.0347107588	-0.055350236399999996	0.0765218082	0.17576061899999998	-0.1763153065	0.1065827211	-0.0623280266	0.1980404853	-0.0410061123	0.11549079029999999	-0.1037061008	0.0576604567	-0.053205233	0.037804095600000004	-0.0689245377	0.0411904958	-0.1654533614	0.0025676714000000002	-0.0153704297	0.2995922191	-0.17617841120000002	0.1654690284	-0.022658295099999996	0.0957057341	-0.09331619740000001	-0.2359864496	0.04965141309999999	-0.1374338772	0.2705722767	-0.0156808742	0.15679074070000001	-0.33646420520000003	0.17627734309999998	-0.09149592449999999	0.0144101098	-0.242905607	0.0642403325	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.032943400000000005	n/a	n/a	0.0010852676035600004	0.0230745	n/a	n/a	0.0005324325502500001	-0.0898437	n/a	0.008071890429689999	n/a	-0.0017837	n/a	n/a	3.18158569e-06	0.00158657	n/a	2.5172043649e-06	n/a	-0.000647006	n/a	n/a	4.18616764036e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675.3842769854679	-4.311622082782833	456143.92159918323	18.590084984740574	972.9484733212423	-17.751638202091268	315.12065885794624	946628.7317381359	727.0451337630886	-0.0555882099538394	528594.6265285874	0.003090049085872129	752.3751244078028	537.4588955391698	1.2815	24.806936	0.221432355	0.106679	-0.0705082395	0.027859763	0.09833172429999999	-0.0319184373	0.0314247642	-0.0946462479	0.0129201752	-0.025566787599999998	-0.1115926056	-0.1549143264	0.0517977339	0.0025974641	-0.1185793765	-0.0765977097	-0.0559579928	-0.0456199572	-0.1099476266	0.04543737	-0.025157886299999998	0.0732012397	-0.0183379342	0.1107069566	0.0765543163	-0.0252183229	-0.0087848224	-0.012026994	0.10539891679999999	-0.0499268875	-0.066615823	0.1102859859	-0.0012655531	-0.016651058700000002	0.125176686	0.0015591166000000001	0.0342199836	-0.0169791779	0.0012558842	-0.11980802369999999	-0.0483951538	0.026798111	0.044987228	0.0571262837	-0.07976013059999999	-0.0696420415	-0.1372068564	-0.033977421	-0.0755436201	-0.0838917852	0.045796103	-0.08990718730000001	-0.0510653521	-0.0497528668	-0.10538017849999999	-0.0453158061	-0.0028629967	0.0433701971	0.0150668433	-0.0010490506	-0.0189350852	0.1398463296	-0.0012903646	-0.0368030358	-0.1152019275	-0.046521815099999995	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.050650699999999986	0.017707299999999992	0.0003135484732899996	0.0025654934104899995	0.0656934	0.0426189	0.00181637063721	0.0043156228035600005	-0.00933578	0.08050792	8.71567882084e-05	0.006481525182726399	-0.00158724	0.00019646000000000008	3.859653160000003e-08	2.5193308176e-06	0.0008443210000000001	-0.000742249	7.128779510410001e-07	5.509335780010001e-07	2.62497e-05	0.0006732557000000001	4.5327323758248997e-07	6.890467500899997e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671.7778697826885	-3.606407202779337	451285.5063297668	13.006172912258684	963.7671442944873	-9.181329026755066	84.2968026975351	928847.1084215513	724.8002443906082	-2.2448893724804293	525335.3942686854	5.039528294675575	748.7630369264937	532.9908897265329	1.060902	20.536669	0.14763780999999998	0.0828117	0.0103106772	-0.001141572	0.0793634843	-0.0519098387	0.046420727099999996	0.0205798866	0.014452806200000001	0.0382210258	-0.06697299450000001	-0.0182771975	-0.09838426130000001	-0.0145929058	0.0405193608	-0.011650583700000001	0.052175094400000004	-0.0714402454	-0.0047602734	-0.024158952799999998	-0.1180303174	0.028049150099999996	-0.0767800871	-0.059701767300000014	0.009290239799999999	-0.0706095387	0.0594250871	-0.0211017088	-0.0492469628	-0.013268478500000002	0.023686819300000002	0.0101732837	-0.1094584803	0.0756911564	-0.008850609300000001	-0.013481924199999998	-0.0633171189	0.17469294149999998	-0.0854390549	-0.055399228499999995	0.07345391700000001	0.0334471593	-0.0190736404	-0.1306042251	-0.17415066140000002	0.0449463058	0.0104419263	0.054697124800000003	0.0290536191	0.024234232999999997	0.10889692	-0.0779139804	0.0187793147	0.016833835	0.0108622734	0.0685165359	0.0517251974	0.0093619306	0.0251225798	0.0214944881	-0.0716284467	0.034564720800000004	-0.05659660690000001	0.06772344	0.09014616880000001	0.0384785372	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.041147	-0.00950369999999999	9.03203136899998e-05	0.0016930756090000002	0.0906998	0.02500640000000001	0.0006253200409600005	0.008226453720040001	0.0600943	0.06943007999999999	0.00361132489249	0.0048205360088063995	-0.0017837	-0.00019646000000000008	3.859653160000003e-08	3.18158569e-06	0.0014343	0.0005899789999999997	2.05721649e-06	3.4807522044099977e-07	-6.126390000000001e-05	-8.75136e-05	7.65863018496e-09	3.753265443210001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671.0514389579416	-0.7264308247468989	450310.03372752405	0.5277017431424598	955.0275145256418	-8.739629768845475	76.38112849649	912077.553501025	722.7294221206103	-2.070822269997961	522337.81759879115	4.288304873919509	746.6478895466672	526.8321214663844	0.988239	19.130077	0.116796405	0.06370840000000001	0.0005879444	0.062031263899999994	0.0884568209	0.0775655736	0.014640738200000001	-0.1314318701	0.1165508576	-0.0450573714	0.065039591	0.048805189000000006	-0.022886870099999998	-0.0184448554	0.08131034940000001	0.0951275523	-0.0848635103	0.1561083271	0.049832931799999994	0.0065294049	0.0400271688	0.0482696433	0.0025581814000000002	0.09660047710000001	-0.0250563023	0.0194962304	-0.1562312829	0.044575931500000006	-0.0212684616	-0.012553878000000001	0.1617364514	0.0767865485	-0.0877648973	-0.0958413004	0.0804921495	-0.0056581422	-0.1527970448	-0.027863415099999997	0.0378670905	0.08062892349999999	0.0633272965	0.017843298799999997	-0.0246973542	-0.030860866	0.0506604082	-0.0079330722	0.1362851376	-0.073574448	-0.0245544624	0.0284643548	-0.10598503029999999	-0.0697723917	-0.0684454514	0.0284101231	-0.1016607122	-0.0219199067	-0.0054203722	-0.14309973380000002	0.059522125	0.0487143771	-0.0261304698	-0.0238372954	0.0319791446	0.0997754241	-0.0789821879	0.0067767878000000005	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.05668380000000001	0.015536800000000003	0.0002413921542400001	0.003213053182440001	0.0476167	-0.04308310000000001	0.0018561535056100013	0.00226735011889	0.016784	-0.0433103	0.00028170265600000003	0.00187578208609	-0.0017837	0.0	0.0	3.18158569e-06	0.00158657	0.00015227000000000014	2.5172043649e-06	2.3186152900000044e-08	-0.000206318	-0.00014505409999999996	2.1040691926809988e-08	4.2567117123999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.5372187854233	1.4857798274816787	452306.31065163226	2.2075416957514866	956.7979758442458	1.7704613186040206	3.1345332806730872	915462.3665796459	723.4838619280868	0.7544398074765013	523428.8984703789	0.5691794231051803	747.6235336269903	528.677673594861	0.927582	17.955883	0.12819100000000005	0.0818877	0.0095729705	0.004062297	0.06248084280000001	-0.028033200600000002	-0.0152263214	-0.09687140220000001	0.0571746549	-0.0037053814000000003	0.05274139059999999	0.0220143209	0.1107592014	-0.0375881909	0.0743456079	0.065918007	0.017083751100000003	0.10577926929999999	-0.0005671279	0.0525143684	0.06420397580000001	-0.11012691869999999	-0.0074125523	0.11250325480000001	-0.0731812741	0.0084749477	-0.0421205218	0.0263781272	0.0228193569	0.012644023899999999	0.0864259398	0.0591222896	0.1065368785	0.031196845	0.0047836065	0.0755931832	-0.0396934336	-0.0177825029	0.0274940291	0.1089530464	-0.0432057633	0.1329629131	0.0574734161	0.031681636400000004	-0.1678330066	0.0336968984	0.097328786	-0.0023049933	-0.014448676899999999	-0.0822543483	-0.0941656673	0.1172360549	-0.0237379312	-0.0016093562	-0.0381223866	0.0433860626	-0.0660966766	-0.1057570146	0.0035236003	0.0413373069	-0.013366906699999999	-7.93854e-05	-0.0241435623	-0.0160104528	-0.11758556199999999	0.0483106534	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.0398189	-0.016864900000000002	0.0002844248520100001	0.0015855447972100006	0.123819	0.07620230000000001	0.0058067905252900025	0.015331144761000002	0.0168488	6.480000000000027e-05	0.00028388206144	4.199040000000035e-09	-0.00146388	0.00031982	1.0228483239999996e-07	2.1429446544e-06	0.00120521	-0.00038136000000000013	1.4525311440999996e-06	1.4543544960000007e-07	-0.000206318	0.0	0.0	4.2567117123999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673.2734566862051	0.7362379007818163	453297.14747819136	0.5420462465476156	961.7409462814488	4.94297043720303	24.43295674306312	924945.6477543366	725.3033201745233	1.8194582464365112	526064.906256187	3.3104283105258245	749.179583880285	534.4243937301959	1.0352690000000002	20.040461	0.2001009	0.123678	-0.0602384895	0.012631800600000001	0.11508459550000001	0.0002707329	0.0450064883	-0.0255106178	-0.10813195140000001	-0.0163747698	0.010821686899999999	-0.0082904737	0.1199816464	-0.1066963446	-0.0137262461	0.0382066481	0.011401163	-0.030607114100000006	-0.1146565218	-0.0101546648	-0.1145589773	-0.0533234997	-0.0165323404	0.0808733386	0.0743231055	-0.0025085536	0.0052637032	0.08389117730000001	-0.0878862461	-0.0290753421	0.057508301799999995	0.0498208282	-0.059130363	0.0368233597	-0.1640317999	0.0644599826	0.0031088494	-0.0267203921	0.0061959088	0.028945395	0.0716856646	0.06811071860000001	-0.14104863269999998	-0.066795053	0.12367042130000001	-0.0163488163	0.0126187033	-0.0098696076	-0.11149254230000001	-0.0864141826	0.0518951667	-0.0066189575	0.1060438232	0.0366236108	-0.044337192000000004	0.1738076234	0.061679741399999995	-0.0509586542	-0.0800068119	0.0792250435	-0.0558142915	-0.0794004546	0.030532268799999998	0.0355618164	0.1040766414	-0.0797096472	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0465297	0.006710799999999996	4.503483663999993e-05	0.0021650129820900005	0.0146542	-0.10916480000000002	0.01191695355904	0.00021474557764000006	-0.020281200000000003	-0.03713	0.0004113270734400001	0.0013786369000000002	-0.0009033340000000002	0.0005605459999999999	3.142118181159999e-07	8.160123155560005e-07	0.00158657	0.00038136000000000013	2.5172043649e-06	1.4543544960000007e-07	-0.000206318	0.0	0.0	4.2567117123999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673.2819029077402	0.008446221535109544	453308.52078306774	7.13386582201482e-05	961.8946936553565	0.15374737390766313	0.023638254983502773	925241.4016823322	725.8724162721362	0.5690960976129418	526890.7647047493	0.323870368318279	750.3464106569612	543.6078571096676	0.972782	18.830862	0.125937695	0.07659760000000003	-0.0517833654	-0.067397996	0.0432358486	-0.051116354100000004	0.094083884	0.0548440821	0.054443669900000005	-0.0307880837	-0.0046425601	-0.0476344247	-0.0997671852	-0.0262515044	-0.012787089	0.0129835172	0.0679407046	-0.1290504836	-0.0820785024	0.012061353	0.0341588409	-0.0287523231	0.0157673818	0.04571427769999999	0.0478004926	-0.0840139491	-0.032224517599999995	-0.0574448137	-0.053446306500000006	0.006830688499999999	0.050960019	-0.0088612774	0.0113734052	0.11973483609999999	0.0881869626	-0.1818906019	-0.032824559100000004	-0.1452582999	0.0581956934	0.09864169630000001	-0.0047979538	0.025136649	-0.1082999597	0.1727687551	0.0335689958	-0.0025452678	-0.029647859	0.078459167	-0.0496890479	0.0403466236	0.1310686578	0.0031675587	0.0008928257000000002	-0.0247420302	-0.08829602880000001	-0.0147936797	0.1446203305	-0.08847975699999999	-0.0144485625	-0.10764331460000001	0.0604530301	0.039637557999999996	0.0156158846	-0.1155957032	-0.0468301948	-0.09343432089999999	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.046577	4.730000000000012e-05	2.2372900000000114e-09	0.002169416929	0.08240179999999997	0.06774759999999996	0.004589737305759995	0.006790056643239995	0.00399795	0.024279150000000003	1.5983604202500002e-05	0.0005894771247225003	-0.000911152	-7.817999999999712e-06	6.112112399999554e-11	8.301979671039998e-07	0.00115468	-0.00043189000000000015	1.3332859023999998e-06	1.8652897210000012e-07	3.12469e-05	0.0002375649	5.643708171200999e-08	9.763687596100001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.7782963909808	-0.5036065167594188	452630.63609475037	0.25361952372255475	957.3201367367627	-4.574556918593771	20.926571001454143	916461.844201694	725.1022786323582	-0.7701376397779995	525773.314477838	0.5931119842028277	749.2588056353148	540.0790089905723	0.882689	17.086851	0.112775135	0.0589837	-0.0787519642	-0.0455968985	0.1037686081	-0.0759611556	-0.06595351	0.000816384	0.12060231560000001	-0.0461683204	0.0029547565999999996	0.0366964938	-0.0793002159	-0.0485348225	0.005919497199999999	0.06371998429999999	0.0573553123	-0.0770601164	0.0454996292	0.0322931958	0.003164555	0.057942266	-0.15886976460000002	0.051401087000000005	0.0527142885	-0.0155043102	0.0631020865	0.0478380944	-0.0340117448	-0.0352075497	0.0645217225	-0.01061706	-0.11426034269999999	0.06584734440000001	0.0336086292	-0.0914914297	0.0121847909	-0.047706985599999994	0.0117998746	-0.0455207015	-0.1508010202	-0.013367169199999999	0.0024165893	-0.0556969075	0.0140730489	-0.0201208394	0.054266339000000004	0.0642592866	0.0273345348	0.047714727400000004	0.0290091701	-0.0808110567	0.0173574812	-0.07604082870000001	-0.077161906	0.035279096	-0.0034305878000000004	0.0050983483000000005	-0.0337399786	0.0450136413	-0.0669334369	-0.046497782599999996	0.0623342239	0.020697973600000003	0.1158330725	-0.13487037529999998	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.0213103	-0.025266700000000003	0.0006384061288900001	0.0004541288860899999	0.128058	0.045656200000000036	0.002084488598440003	0.016398851364000003	-0.00673476	-0.01073271	4.53569922576e-05	0.0001151910639441	-0.000991919	-8.076700000000002e-05	6.523308289000006e-09	9.83903302561e-07	0.00164602	0.00049134	2.7093818404e-06	2.4141499560000003e-07	-1.90366e-05	-5.02835e-05	2.5284303722500003e-09	3.6239213956e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671.4568587070826	-1.321437683898239	450854.3131047831	1.7461975524263418	954.5361947150806	-2.783942021682151	7.7503331800877024	911139.3470211462	725.144801874289	0.04252324193078039	525834.9836853018	0.0018082261043036792	748.3703844079191	532.1228305329597	0.9552600000000002	18.491667	0.12834688	0.07206169999999999	-0.0867658575	-0.015026593500000001	0.0414416841	0.0559217866	-0.0490559512	0.0534050967	-0.0537921763	-0.024746044900000003	0.0386909619	0.0543406512	-0.0752284844	-0.1216190408	-0.005892561	0.07653597059999999	0.0972930759	-0.034774829199999996	-0.0257830362	-0.0019759921	-0.1075040861	-0.0168537504	-0.038532363300000004	-0.0402721585	0.098273747	-0.1049727658	0.0599281542	0.0674658471	0.000163592	0.0036561219	-0.0403420649	-0.0576183142	0.12349789470000001	0.039532150499999995	0.0098721855	-0.069735743	-0.022211206	-0.028120167999999997	0.0360641585	0.1013555974	-0.051460512699999995	-0.09246247460000001	0.1040397179	0.0287882845	0.12282067880000001	-0.0072614733999999985	0.0653586472	0.1142777717	-0.0313896062	-0.016049927	0.0285139957	-0.1060891065	0.055280388	0.066624146	0.049978551399999994	0.1044591	0.0631802935	-0.003911847	-0.057851816699999996	-0.0165231806	0.022718645	0.011883668	-0.0844776416	-0.1082421513	0.0330055963	-0.0454859498	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.00541198	-0.015898319999999997	0.0002527565788223999	2.92895275204e-05	0.0696794	-0.058378599999999996	0.00340806093796	0.004855218784359999	-0.0202886	-0.01355384	0.00041162728996	0.00018370657874560006	-0.000428328	0.000563591	3.17634815281e-07	1.83464875584e-07	0.00158657	-5.9449999999999954e-05	2.5172043649e-06	3.5343024999999947e-09	-0.000206318	-0.0001872814	3.507432278596e-08	4.2567117123999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.3478045708617	0.8909458637791658	452051.57031125773	0.7937845321852041	954.728111744874	0.19191702979344427	0.036832146324737775	911505.7673559326	724.0301564275151	-1.1146454467739204	524219.667416452	1.2424344720138327	747.9617569081688	532.0008041106009	0.966625	18.711666	0.06356668000000001	0.0311643	-0.05060056190000002	-0.043383019	0.1001039354	0.0555168101	0.0527173946	-0.067336264	0.061856677699999994	-0.054006968499999995	0.0725281998	0.027430108199999997	-0.0412774709	-0.07619867450000001	0.0258627663	0.06947414269999999	-0.0429526642	0.0315287134	0.0571655643	0.0634112967	0.0075907356999999984	0.0343325427	-0.187544632	-0.001152822	-0.0060263185	0.0423501903	-0.036134621400000004	-0.0685905104	0.0834085713	-0.0444904095	0.0346576898	0.0063483696	-0.0079925736	0.1266627981	-0.058490074800000014	-0.0168867979	0.043497144800000005	0.1091847756	-0.1127264511	0.0639545222	-0.1553963515	0.051762187800000005	0.041779363199999996	-0.10187874109999999	0.0220238599	-0.020819226899999998	0.0772100781	-0.0014855906	-0.034692042400000005	0.024307890699999998	-0.0232901447	-0.1285797511	-0.08692823460000003	-0.018388366399999998	-0.0498062513	0.0204795304	-0.031092769	-0.0608158662	0.058678798899999995	-0.0509525401	-0.12130764529999999	-0.0709031665	0.1247840885	-0.0107589898	0.0356114437	-0.033874196	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.0243685	0.01895652	0.0003593496505104	0.0005938237922499999	0.0533255	-0.016353900000000005	0.0002674500452100001	0.00284360895025	-0.00629869	0.01398991	3.96734957161e-05	0.00019571758180810005	-0.000531605	-0.00010327699999999998	1.0666138728999997e-08	2.82603876025e-07	0.00140452	-0.00018205	1.9726764304e-06	3.31422025e-08	-0.000206318	0.0	0.0	4.2567117123999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
