global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
679.1593460963962	-0.490982366267076	461257.41739008453	0.2410636839852172	987.1035208454956	1.4851285039239883	2.205606673167504	974373.3608655736	729.9458093422145	0.8351637956536706	532820.8845762606	0.6974985655706459	764.6716458791436	539.5520557202628	0.891229	17.274207999999998	0.13620915	0.07598719999999999	-0.072816403	0.0014174962	0.0092705326	-0.09385392769999999	-0.0244750533	-0.0333347614	-0.0017279093	-0.0537469807	0.0423857549	-0.0055292137	0.0741337579	-0.013381379099999998	0.0452394058	0.1080147598	-0.068664201	-0.092674748	0.1349076134	-0.025850969900000003	-0.0526263042	-0.0759403674	-0.0579063146	0.1195320909	-0.0186195469	0.104435944	-0.0064366933	-0.0867022866	0.0145946075	0.0871502265	0.0532155971	0.09123799789999999	0.046742107699999993	0.0068035399	0.12109634539999999	0.0637151544	-0.0077571127	-0.0481729882	-0.047325742999999997	0.16745203449999999	0.0830779098	0.0764222157	0.0650433337	-0.06627201769999999	0.0069291707999999995	0.0295270121	0.0421508693	0.10397869550000001	-0.0442453479	0.051456067	0.0164954798	-0.033447290299999995	0.1488874755	-0.042046300300000006	-0.1656855026	0.0023637178	-0.0742086864	0.0527259782	-0.0409686058	-0.022425798599999998	0.0014812789999999998	-0.011402231499999999	0.0323977062	0.0014807593	-0.0575385278	0.09451355019999999	0.0578461925	0.006888813000000001	-0.045770342900000004	0.0	-0.130045	-0.024145999999999987	0.0005830293159999994	0.016911702025	0.0543106	-0.035832699999999995	0.0012839823892899995	0.00294964127236	0.226497	-0.000258000000000036	0.05130089100899999	6.656400000001857e-08	0.00120247	0.001052017	1.106739768289e-06	1.4459341009e-06	0.000434888	-9.5742e-05	1.8912757254400004e-07	9.166530564e-09	-0.00164636	-0.0003716899999999998	1.3815345609999988e-07	2.7105012496e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.395937306878	0.23659121048171985	461578.8396290913	0.055975400877205456	989.6654624718296	2.5619416263340327	6.5635448967430685	979437.7276095805	729.668451253311	-0.27735808890349745	532416.0487544055	0.0769275094802004	765.3040144921002	535.1601182613713	0.890754	17.264984	0.07180924999999998	0.0362719	-0.0365137206	0.020264186599999998	-0.0429050204	-0.0142656092	-0.0563433414	0.0920316942	0.0014231984	0.0651146948	0.022055427599999997	0.0204148303	-0.048337789400000004	-0.0104498784	0.0008352930000000001	-0.0030113692	-0.0197133586	-0.14406046949999998	0.1696975862	-0.0745982147	0.009866269300000001	-0.0171532333	0.0524740017	-0.0406353319	-0.0122236152	0.035199422	-0.0602240708	0.013495701799999999	-0.0055114838000000005	0.0602606507	-0.0254862448	0.011142256699999999	0.025715524	-0.035583899100000004	-0.06927950849999999	-0.0263303273	0.0079131687	0.012778613000000001	-0.1609706334	-0.0252834355	-0.1357445024	0.1000182132	0.04237849900000002	-0.0685564094	-0.0013046950999999998	0.0052216117999999995	0.0024144125	-0.015496043000000001	0.1275610015	0.0881613142	0.09428462230000001	0.0456857585	0.1188914191	-0.0925658114	-0.0528066242	-0.0550943305	-0.0631293768	0.0230221897	-0.0713611925	0.058164735	-0.054105593	-0.046494848	-0.0065771532	0.021502243100000002	-0.12413927109999999	0.0935496191	0.054483950700000006	0.0009847731	-0.052775283799999996	0.0	-0.115639	0.014405999999999988	0.00020753283599999969	0.013372378321000002	0.0687574	0.014446799999999997	0.00020871003023999987	0.00472758005476	0.246948	0.020451000000000025	0.060983314704	0.000418243401000001	0.000934741	-0.00026772899999999986	7.167881744099992e-08	8.737407370810001e-07	0.000617268	0.00018238	3.8101978382399996e-07	3.32624644e-08	-0.00164636	0.0	0.0	2.7105012496e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678.6478534301948	-0.7480838766831539	460562.9089654112	0.5596294865532963	987.1820762360194	-2.4833862358102583	6.167207196211843	974528.451641658	730.4899744872156	0.8215232339045997	533615.6028263329	0.6749004238450717	765.4158405730963	533.7132448517933	0.883252	17.119587	0.08755325000000001	0.0377965	-0.0462748863	-0.0048326677	-0.0292200396	0.025279488500000002	-0.014264264399999999	0.0253777952	-0.0022098816	0.0265292548	0.0066510042	0.0052586729000000006	-0.0471512172	0.027719487999999997	0.0047482131	0.0346870384	-0.0735477218	-0.005605504399999999	0.15150821	0.0240376907	0.0140028113	-0.0448158586	0.0099212892	0.094263365	0.1403005327	-0.0280198041	0.028190323	-0.0299085156	-0.110174469	0.1345565871	-0.0038016783000000003	-0.036957053399999995	-0.0403379134	0.0939827835	-0.0617118038	0.0191244169	0.06080287030000001	-0.041591886200000004	-0.0114995387	0.0501685794	0.0011816729	0.0041353462	-0.023343983500000002	-0.0101173187	-0.0261139852	-0.0241620148	-0.0180063774	0.03685491	0.0053353135	-0.0285309055	0.0926182088	-0.050342608600000005	0.0815664408	-0.0602611364	-0.0640098376	0.0005140689	-0.0894863107	0.0879824068	-0.0515715868	-0.0915997707	0.0154128146	0.1135088534	-0.0133004244	0.116859376	-0.126114735	0.0925544796	0.0510490108	-0.004922222899999999	-0.05949864570000001	0.0	-0.107649	0.007990000000000011	6.384010000000018e-05	0.011588307201	0.0583783	-0.010379099999999995	0.0001077257168099999	0.00340802591089	0.229967	-0.016980999999999996	0.052884821089	0.00028835436099999986	0.0005096090000000001	-0.0004251320000000001	1.8073721742400006e-07	2.597013328810001e-07	0.00012179700000000005	-0.0004954709999999999	1.4834509209000015e-08	2.45491511841e-07	-0.0015229	0.00012345999999999993	1.5242371599999985e-08	2.31922441e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.5856517315858	0.9377983013910124	461836.65803944424	0.8794656540918683	983.7154527495876	-3.4666234864317858	12.017478396680467	967696.091978326	729.9628891909007	-0.5270852963149082	532845.8195959271	0.27781890959137456	765.1663266611049	535.9742521693972	1.188253	23.031252	0.18941465	0.10969	-0.00033722120000000003	-0.011144445	0.0038124165999999997	-0.0742103919	0.0798489733	-0.0118119447	-0.031643838199999996	0.0570098829	-0.0467777635	0.0750504125	0.05737028440000001	-0.0030471356	0.0296173485	-0.060495611399999996	-0.18300187969999998	0.14538590099999998	0.1910291297	0.022759903199999997	-0.0545957036	0.0751397283	-0.048145405999999995	-0.000600013	0.04204500110000002	0.1017345664	0.0348018205	-0.1457536454	-0.0413999984	0.0772896456	-0.0518416959	-0.012235328899999998	0.08483023	-0.0825133928	0.0705254228	0.0193031977	-0.0791679674	0.0605303779	0.0202618704	0.0186580828	0.0012298122000000001	0.0813915246	-0.0272517979	0.1253400339	-0.0177086939	0.0347783313	-0.09758676820000001	-0.0008881736999999998	-0.11376959199999999	0.16340853619999998	0.1308813616	-0.1652067732	-0.024532113199999997	-0.12458021779999999	-0.049859044000000005	-0.046361788	-0.012960756499999998	0.009624082800000001	0.0451471774	-0.0732602084	-0.1009840286	0.0705455665	0.0864794278	0.150795557	-0.0294868633	0.09152846349999999	0.0475459561	-0.010814443500000001	-0.0659045565	0.0	-0.104287	0.003362000000000004	1.1303044000000024e-05	0.010875778368999998	0.08521820000000001	0.02683990000000001	0.0007203802320100004	0.007262141611240002	0.205696	-0.02427100000000001	0.042310844416	0.0005890814410000008	0.00209538	0.0015857710000000001	2.514669664441e-06	4.3906173444e-06	-0.000128203	-0.0002500000000000001	1.6436009209000002e-08	6.250000000000002e-08	-0.000659836	0.000863064	7.44879468096e-07	4.35383546896e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.9859756602984	0.40032392871262346	462380.92709468794	0.16025924789990964	989.0459971065567	5.330544356969085	28.41470314161496	978211.9843925028	731.9945750825682	2.031685891667508	535816.0579503096	4.127747562400795	767.0307981845062	523.5366683160653	1.201027	23.278847	0.30314915	0.161634	0.0290381637	-0.0707277622	0.0461032125	0.012252031799999999	0.0215763761	-0.0482148321	-0.0217562031	-0.0712681813	0.0685867547	-0.0061759563	0.0338982258	0.09558122699999999	-0.042430639400000005	0.032195923599999995	-0.04817812900000002	0.0060748823	0.0219558699	0.0269266442	0.0382162017	-0.16149693980000002	0.1715332614	0.0948130158	0.0409681336	-0.190500662	0.00040506730000000016	0.0476535275	0.0500428694	-0.0223600905	0.0633657267	0.052609597800000005	0.0830623699	0.0488871982	-0.0076912041000000006	-0.0096038618	-0.0459784326	0.1604376584	0.0421205916	0.0628064708	-0.1025994422	0.08524375099999999	0.109826218	-0.0711477429	-0.058154930999999986	-0.0488005571	-0.0059104589	0.0621805809	0.080416835	-0.082366242	-0.0829019843	0.0040680953	0.022846687200000004	-0.12385053210000001	0.0053343788	0.1969846763	-0.15126498730000001	-0.012619318700000002	-0.0558770583	-0.1450556249	-0.0109763677	0.0645998115	-0.046273768300000004	-0.0501731366	-0.1329854189	0.0904719133	0.0439794606	-0.0166742017	-0.071958838	0.0	-0.0547312	0.04955579999999999	0.0024557773136399987	0.0029955042534400003	-0.049419800000000014	-0.134638	0.018127391044	0.002442316632040001	0.247713	0.042017000000000033	0.061361730369000014	0.0017654282890000024	0.00112589	-0.00096949	9.399108601e-07	1.2676282921000002e-06	0.00012179700000000005	0.0002500000000000001	1.4834509209000015e-08	6.250000000000002e-08	-0.000979113	-0.000319277	1.0193780272899998e-07	9.58662266769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683.5303551582707	3.5443794979722725	467213.74642279174	12.562626025646178	997.9483083188127	8.902311212255993	79.2511449198588	995900.82607638	732.3113975317468	0.31682244917863045	536279.9829549001	0.10037646430354588	768.0139856887453	542.4764890752779	1.271946	24.653425	0.2697055	0.15079999999999996	0.0026898067999999997	0.06988790639999999	0.0091685728	0.0717338152	-0.0097097245	0.08898442	0.0499280537	-0.0413258194	0.1078594981	-0.0707261131	0.0554456083	0.070778103	-0.09764621720000001	-0.025485337599999998	0.0055318115	0.009886504300000001	0.0465539016	-0.11758052769999999	-0.1045430363	0.0438902257	-0.0209033415	-0.020303061299999998	-0.0635158053	-0.10497319699999999	-0.0792627867	0.0100208193	-0.0316483911	-0.0051831049	-0.127242677	0.0530073446	-0.1437816667	0.0052070864	0.0835943996	0.09918672710000001	0.106232395	0.0613920645	0.0665473817	-0.040049121800000004	-0.0222225405	0.0932565483	-0.0467423426	0.0979101578	0.015835606000000002	-0.0928023426	0.0188789011	0.021449657999999996	0.10119580939999999	0.1381000183	-0.0897360982	0.0315417588	-0.06765648219999999	-0.0777460023	-0.0096933322	0.0522540836	0.0600959722	0.0896051883	0.0990597401	0.1435176874	0.0203669701	0.0180536969	0.0137961154	-0.017758406299999998	0.0455947094	0.0893851812	0.0403542832	-0.022483907799999998	-0.077629188	0.0	-0.06823430000000001	-0.013503100000000013	0.0001823337096100003	0.0046559196964900025	0.07757229999999997	0.12699209999999994	0.01612699346240999	0.0060174617272899964	0.282875	0.03516199999999997	0.08001826562499999	0.001236366243999998	0.000109404	-0.001016486	1.0332437881960002e-06	1.1969235215999999e-08	0.000667	0.0005452029999999999	4.4488899999999993e-07	2.972463112089998e-07	-0.000659836	0.000319277	1.0193780272899998e-07	4.35383546896e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681.5989291498869	-1.9314260083838235	464577.1002182725	3.7304064258614695	995.4385067538813	-2.509801564931422	6.299103895332215	990897.8207283969	731.3531189223552	-0.9582786093916412	534877.3845574566	0.9182978932175776	765.4242196540947	537.1884788187408	1.036752	20.094795	0.2088873	0.10761	-0.0104369974	0.0715899884	0.025678789	0.0720596978	0.0197588918	0.0129863468	0.1074658316	-0.0215576971	0.0731246053	-0.1350365947	-0.0097173893	0.0370181958	-0.0862834725	0.0345950715	0.1077570878	-0.004670333499999999	-0.0786357135	0.0050993309999999995	0.0840765631	-0.0564536236	-0.1106350466	-0.0802651355	-0.14101279960000002	-0.1349750607	-0.0164237671	-0.1210857828	0.051864111799999994	-0.0841293149	0.054828754699999996	-0.11798817369999999	-0.07878493219999999	-0.0146274837	0.0364237304	0.0422351464	-0.0746677124	0.0062539048	-0.1278528411	0.0182517141	0.0749979979	-0.0373965576	-0.0059806501	0.016469044	0.0548119886	-0.1059982085	0.058657776200000004	-0.0038414455	0.0304561415	-0.1414459464	-0.047762534599999996	-0.028511719100000006	-0.0107353739	0.0558841163	0.0451522354	0.07351182349999999	0.1392381099	0.0039504789	-0.0610525492	0.1140580245	-0.032378559	-0.1570306963	0.16154345380000001	0.09051303599999999	-0.0419105061	0.08826863	0.036675261	-0.028226122599999997	-0.0828853527	0.0	-0.0305029	0.03773140000000001	0.001423658545960001	0.00093042690841	0.052035800000000014	-0.02553649999999996	0.000652112832249998	0.002707724481640001	0.363089	0.08021400000000001	0.13183362192099998	0.006434285796000001	-0.000307266	-0.00041667	1.736138889e-07	9.4412394756e-08	0.00012179700000000005	-0.0005452029999999999	1.4834509209000015e-08	2.972463112089998e-07	-0.000313601	0.000346235	1.19878675225e-07	9.8345587201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.5752613888696	-2.0236677610172364	461822.5358917505	4.0952312069805155	991.0432031671696	-4.395303586711634	19.318693619360157	982166.6305438437	729.8459534350494	-1.5071654873057696	532675.1157455164	2.2715478061256382	765.5719245819232	536.3037593905992	1.1441420000000002	22.176279	0.17182260000000002	0.101852	0.0072584602000000005	0.036820600499999995	0.0364590542	-0.1927427827	0.0129478334	0.0841122337	0.0719310493	0.0939268125	-0.0485623351	-0.0841686867	-0.0213258606	-0.0462148283	-0.053539195	0.028282906	0.0702650727	0.1015400054	-0.037246151400000004	0.0387352915	-0.0749313797	0.0180062116	-0.078734542	-0.05258429480000002	0.0756494017	0.1288816703	-0.0641032256	-0.048319101600000004	0.00271114	0.10452498119999999	0.0676431816	0.1215469525	0.006864348100000001	-0.10051984050000001	-0.08433994550000001	0.2107055245	0.0036859628000000004	-0.012755588	-0.0780722291	-0.1222761087	-0.0104838312	0.0774069764	-0.226665263	-0.007470732	0.06866822389999999	-0.0575708996	0.014495340700000001	-0.0344994665	-0.1385490449	0.0455268392	-0.0160415038	-0.0362488161	0.0029686559999999996	0.0351405042	0.019933638400000002	-0.1402947673	0.014968530800000001	0.15383671869999999	-0.008856659499999999	0.0215537367	0.0031230043	0.0368565766	0.0777919425	-0.052305026500000004	0.025435537	0.08712263199999999	0.032947302799999995	-0.0338836091	-0.0876992882	0.0	-0.0463397	-0.015836799999999998	0.00025080423423999993	0.00214736779609	0.141164	0.08912819999999999	0.007943836035240001	0.019927274895999998	0.325246	-0.037843000000000016	0.105784960516	0.0014320926490000011	-0.000179179	0.00012808699999999998	1.6406279568999998e-08	3.2105114041000006e-08	0.000227767	0.00010596999999999996	5.1877806289e-08	1.122964089999999e-08	-0.000659836	-0.000346235	1.19878675225e-07	4.35383546896e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
677.3407813347239	-2.234480054145706	458790.5340591343	4.992901112374998	987.8472936419272	-3.195909525242428	10.213837693535279	975842.27555568	730.3925085930065	0.5465551579570729	533473.2166087851	0.2987225406894809	766.6694581915187	527.3962300598193	0.958935	18.58651	0.09373024999999996	0.054643	0.0677672907	-0.0209541159	0.0102208442	-0.1134861517	0.014503066399999999	0.211121855	0.0566235902	0.14135827269999998	-0.0981531977	-0.001508179	-0.015308608999999999	-0.0373440633	-0.09725127130000001	-0.0055192036	0.10253591960000001	-0.0975843129	-0.0453075476	-0.0289848367	-0.0950867532	0.014108486699999999	0.029530674399999998	0.0284996486	-0.077658619	-0.0350770362	-0.0979732515	-0.09756025800000001	0.0417773906	-0.056439798799999996	0.1064873167	-0.06244584070000001	-0.101957749	-0.0655539055	-0.14850646539999998	-0.1187746517	0.13192851449999998	0.023109533199999997	-0.0350708852	-0.0939257335	-0.0821778078	-0.0464770819	-0.0274234746	0.1624005761	0.0377508503	-0.0673433168	-0.047439283	-0.13213446339999999	-0.0036126913	0.009892784200000001	-0.0470975255	0.0764305327	0.0316822359	-0.0001293677	-0.0597228421	-0.0580771601	0.010058654200000001	-0.03458188	-0.17474688440000002	0.038352708199999995	0.021725052400000004	-0.0796223121	0.12364160099999999	-0.1271502062	0.0428632408	0.08594756960000001	0.029175383	-0.039439385099999995	-0.09204531	0.0	-0.054727	-0.008387299999999999	7.034680129e-05	0.002995044529	0.15288099999999996	0.01171699999999995	0.0001372880889999988	0.023372600160999988	0.369036	0.04379000000000005	0.136187569296	0.0019175641000000047	-0.000168436	1.0743000000000017e-05	1.154120490000003e-10	2.8370686095999997e-08	-0.000358209	-0.000585976	1.28313687681e-07	3.4336787257600003e-07	-0.000659836	0.0	0.0	4.35383546896e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
677.2394192712562	-0.10136206346771814	458653.2310148684	0.010274267910433722	983.3639389581447	-4.4833546837825216	20.10046922059468	967004.6364432777	729.203856051848	-1.1886525411584898	531738.2636808843	1.4128948636025354	765.3288682323555	517.0300846915745	1.081575	20.963573	0.2000105	0.140237	0.1075712275	0.0056241126	-0.023267972400000003	0.0898567584	-0.0352842123	0.0553050708	-0.043446613099999996	0.015145812600000001	-0.0180099572	0.0820689234	-0.023594101699999998	-0.0504818633	0.045381980599999996	-0.0481177407	-0.0118933169	0.0625073563	-0.0181842415	0.0236966269	0.0073168631	-0.0733814113	-0.0020660382999999997	0.0006764078999999999	-0.10070544140000001	-0.0699777456	-0.0400207702	-0.12678522039999998	-0.1058568278	0.0308967356	-0.0023317178	0.0538752605	-0.0474140886	-0.1231763371	-0.0033558477	0.0785944872	0.0946549411	-0.00017746509999999998	-0.1201876942	0.032523833700000004	0.0777150315	-0.0980715982	-0.0031633982	-0.0419268489	-0.0091404838	0.089400202	-0.08052918349999999	-0.024255737599999997	0.029905169199999998	-0.0805397932	0.036126287	-0.0644181059	-0.041509878	-0.0026592421	0.06067943820000001	0.049350465	-0.003333934	0.0110845361	-0.0438964453	0.1012203976	-0.036201672000000004	0.0539322612	0.0327913499	0.062053402800000004	-0.06271568150000001	0.0847438347	0.0253645343	-0.044876773200000004	-0.09590023019999999	0.0	-0.0403804	0.014346599999999994	0.00020582493155999983	0.0016305767041600006	0.016559899999999995	-0.13632109999999995	0.01858344230520999	0.00027423028800999984	0.350635	-0.018401000000000056	0.122944903225	0.00033859680100000215	-0.000307266	-0.00013883	1.92737689e-08	9.4412394756e-08	0.00012179700000000005	0.0004800060000000001	1.4834509209000015e-08	2.3040576003600007e-07	-0.000659836	0.0	0.0	4.35383546896e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
676.7832958353383	-0.4561234359179025	458035.6295217431	0.2080485887935529	983.5198411947227	0.155902236578072	0.02430550737004513	967311.2780236928	729.5805454109262	0.3766893590782274	532287.7722421045	0.14189487324276576	763.9922158112554	521.4516706639706	1.0069629999999998	19.517414	0.1846785	0.116522	0.08370507	-0.0069868447	0.0558369453	-0.0493512159	0.0189460914	-0.044041352400000004	0.0272669477	-0.0441828625	-0.051781791699999996	0.051782086	0.0323865115	-0.07380613309999999	-0.009229993	0.028242193500000002	-0.0063222103000000005	0.06504732490000001	0.0429462907	0.0032304407	-0.1296675973	0.0125859398	0.023669136299999997	-0.0366757279	0.1108934213	-0.0137493042	0.0581328655	0.0187398535	-0.0234261696	0.08543444730000001	0.0078109431	-0.0759144905	-0.0711753821	0.10263835619999999	0.0245007467	0.0448036241	0.0333388171	0.0025703748999999997	-0.016680383700000002	-0.0139974144	0.0277674194	0.0652235442	0.073697801	-0.042478351100000006	0.063512586	0.0373513285	0.0016456054	-0.0155557479	-0.06465754110000001	0.0290902673	-0.0179496073	-0.0434864395	0.013864073700000002	-0.0360951906	-0.0445658358	-0.0045435076	0.0114314239	-0.037013738500000004	0.0419100729	-0.0555475329	0.057960037199999995	0.0382422307	-0.0459771033	0.0759585347	-0.053818448399999996	0.08351182900000001	0.021519841600000002	-0.0501794518	-0.0992434813	0.0	-0.0568094	-0.016429	0.000269912041	0.0032273079283600004	0.123341	0.10678110000000003	0.011402203317210004	0.015213002280999999	0.378032	0.02739700000000006	0.142908193024	0.0007505956090000033	-0.000738693	-0.00043142699999999996	1.8612925632900005e-07	5.45667348249e-07	-0.000128203	-0.0002500000000000001	1.6436009209000002e-08	6.250000000000002e-08	-0.000659835	1.0000000000157452e-09	1.0000000000314906e-18	4.35382227225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
677.8095205939953	1.0262247586570084	459425.7462078618	1.053137255280635	988.7827070613946	5.262865866671858	27.69775713057975	977691.2417836596	730.3771775342882	0.7966321233619738	533450.8214629531	0.634622739972207	766.4870714284294	515.8757389568143	1.123197	21.770317	0.18845883	0.0980775	0.1412858371	0.0035740088	-0.0586905055	0.034922627799999995	-0.0779923733	0.0446872559	-0.024992717999999997	0.0063249023	0.0367688552	0.09846706050000001	0.0027715854999999998	-0.0055963984999999996	-0.0419005454	-0.0821212955	0.0022810067	0.022573538599999998	-0.033928352099999996	-0.07652322660000001	0.0661465651	0.0126791382	0.0831501321	0.0339008179	-0.050802332900000004	-0.0629053333	-0.0165759893	0.0162595519	-0.1657008702	-0.0791523802	0.06514654269999999	-0.0780318923	0.1122993146	0.082391545	0.1189577011	-0.043541602400000004	0.16893673539999998	0.0736586389	-0.0286546344	-0.035561886	-0.0046588301	0.1180228709	-0.0856307216	-0.0762776547	-0.014725193000000001	0.016748716299999997	-0.0406252276	-0.0858835141	0.1336414101	-0.0032442701	-0.0931314646	0.0348854596	-0.0770988432	-0.0149925363	0.0332149839	0.009653025	-0.0955486335	-0.1248596254	0.08839529199999999	0.0344685816	-0.0923517635	0.10444879039999999	0.0371671763	0.048925337699999995	-0.1259575367	0.0822519635	0.017646435	-0.0553315035	-0.10205722539999999	0.0	-0.0249332	0.031876200000000014	0.0010160921264400003	0.0006216644622399999	0.0414321	-0.08190889999999999	0.006709067899210001	0.00171661891041	0.371705	-0.006327000000000027	0.138164607025	4.003092900000034e-05	-3.1993400000000004e-05	0.0007066996000000001	4.994243246401599e-07	1.0235776435600004e-09	0.00012179700000000005	0.0002500000000000001	1.4834509209000015e-08	6.250000000000002e-08	-0.00107007	-0.000410235	1.68292755225e-07	1.1450498049e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.5007662496166	2.691245655621288	463081.2928663154	7.242803178900451	994.427127682039	5.644420620644382	31.859484142755512	988885.3122699505	730.9430859678896	0.5659084336014075	534277.7949242615	0.32025235522119866	765.9553462883695	532.1080730331323	1.279233	24.794662	0.31720688	0.193034	0.0682109652	0.0860936848	-0.006001878	0.04578481	0.0187490452	-0.0532220651	0.118734689	-0.0522498911	0.0534574375	-0.0680211461	-0.0623722253	-0.0272741116	-0.1258727109	0.0147865155	0.056863058200000004	0.0639461304	0.004053185999999999	0.0579333437	-0.051182070999999996	0.1014735215	0.0670250708	-0.0319763313	0.0380417135	-0.0014939788	0.0108847929	-0.0764571401	0.1176617001	-0.0534811248	-0.0565921752	-0.1380005554	0.0203750535	0.0062267086	-0.059119474400000004	0.0080150918	0.0428271809	-0.06038145740000001	-0.0091243208	0.1270587384	0.2758297675	-0.060786236699999996	-0.037004382599999996	-0.1034571202	0.0965778907	-0.0917145699	0.0008438769999999999	-0.0146694627	-0.03579653	-0.072603243	-0.0152632851	0.0096955772	-0.1596794515	-0.0557612545	-0.026382573500000003	0.015018886399999999	0.0763317611	0.0062156626000000005	-0.0507205473	-0.0106898277	0.13931965640000002	-0.1321573594	-0.050589818200000004	0.0969426914	0.0820816635	0.0809646584	0.0137494826	-0.060317463099999996	-0.1043264501	0.0	-0.042118	-0.017184800000000004	0.0002953173510400001	0.0017739259240000004	0.217646	0.17621389999999998	0.031051338553210007	0.047369781316	0.412569	0.04086399999999996	0.17021317976099998	0.0016698664959999964	-0.00092219	-0.0008901966	7.924499866515601e-07	8.504343961000002e-07	-0.000236656	-0.0003584530000000001	5.6006062336e-08	1.2848855320900006e-07	-0.000659836	0.000410234	1.68291934756e-07	4.35383546896e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
