trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0
0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0188839,0.0407258,0.0555778,0,-0,0,0.0188839,0.0407258,0.0555778,0,0,0,0.00035660168,0.0016585908,0.0030888919,0,0,0,0.00035660168,0.0016585908,0.0030888919,0,0,0,-0.069382933,0.090908398,0.12749097,-0.14017649,0.22488072,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0
-0.00739902,0.0282254,0.118511,0.00103244,-0.000525337,0,-0.02628292,-0.0125004,0.0629332,0.00103244,-0.000525337,0,5.4745497e-05,0.00079667321,0.014044857,1.0659324e-06,2.7597896e-07,0,0.00069079188,0.00015626,0.0039605877,1.0659324e-06,2.7597896e-07,0,0.044063702,-0.063225136,-0.13074388,-0.074008478,0.16272194,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0
-0.00741784,0.0708909,0.0993909,-0.000210512,-0.000350366,-7.52621e-05,-1.882e-05,0.0426655,-0.0191201,-0.001242952,0.000174971,-7.52621e-05,5.502435e-05,0.0050255197,0.009878551,4.4315302e-08,1.2275633e-07,5.6643837e-09,3.541924e-10,0.0018203449,0.00036557822,1.5449297e-06,3.0614851e-08,5.6643837e-09,0.073576013,0.0020539186,-0.083530549,0.04784812,-0.033048828,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0
-0.00741297,0.054462,0.0993832,9.87268e-05,-0.000525337,-0.00015582,4.87e-06,-0.0164289,-7.7e-06,0.0003092388,-0.000174971,-8.05579e-05,5.4952124e-05,0.0029661094,0.0098770204,9.746981e-09,2.7597896e-07,2.4279872e-08,2.37169e-11,0.00026990876,5.929e-11,9.5628635e-08,3.0614851e-08,6.4895753e-09,-0.0004449992,0.07124592,-0.090756999,-0.20085597,0.109586,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0
-0.00742297,0.0361184,0.0993631,0.000278001,-0.000525337,-0.000213715,-1e-05,-0.0183436,-2.01e-05,0.0001792742,0,-5.7895e-05,5.5100484e-05,0.0013045388,0.0098730256,7.7284556e-08,2.7597896e-07,4.5674101e-08,1e-10,0.00033648766,4.0401e-10,3.2139239e-08,0,3.351831e-09,0.095344711,-0.10321424,0.000734895,-0.12004319,-0.14866815,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0
-0.00742627,0.075159,0.0847564,-0.000877329,-0.000525337,-0.000175315,-3.3e-06,0.0390406,-0.0146067,-0.00115533,0,3.84e-05,5.5149486e-05,0.0056488753,0.0071836473,7.6970617e-07,2.7597896e-07,3.0735349e-08,1.089e-11,0.0015241684,0.00021335568,1.3347874e-06,0,1.47456e-09,0.091115505,0.016210047,0.033879424,0.033896739,-0.059086266,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0
-0.00742487,0.0544424,0.0784182,-0.000591364,-0.000525337,-0.000174405,1.4e-06,-0.0207166,-0.0063382,0.000285965,0,9.1e-07,5.5128695e-05,0.0029639749,0.0061494141,3.4971138e-07,2.7597896e-07,3.0417104e-08,1.96e-12,0.00042917752,4.0172779e-05,8.1775981e-08,0,8.281e-13,-0.03147048,0.12661277,-0.0008115991,-0.10687807,-0.016117529,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0
-0.00748153,-0.013142,0.0282392,0.000453594,3.41047e-05,0,-5.666e-05,-0.0675844,-0.050179,0.001044958,0.0005594417,0.000174405,5.5973291e-05,0.00017271216,0.00079745242,2.0574752e-07,1.1631306e-09,0,3.2103556e-09,0.0045676511,0.002517932,1.0919372e-06,3.1297502e-07,3.0417104e-08,-0.035736472,-0.11517982,-0.028291897,0.041461017,0.024666197,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0,0
-0.00739899,0.0517426,0.048903,-6.02664e-05,-0.000280941,0,8.254e-05,0.0648846,0.0206638,-0.0005138604,-0.0003150457,0,5.4745053e-05,0.0026772967,0.0023915034,3.632039e-09,7.8927845e-08,0,6.8128516e-09,0.0042100113,0.00042699263,2.6405251e-07,9.9253793e-08,0,0.062371877,0.031892335,-0.03601655,0.11017873,-0.070794724,117.32428,0.3363319,0.3363319,17.141225,-0.97995338,-0.97995338,83.676309,1.8664935,1.8664935,36.948335,-2.4948258,-2.4948258,78.558444,3.0341856,3.0341856,0
