global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
711.1886010120132	3.0740037383874323	9.449498983619911	505789.2262094246	1036.5118127905932	11.483135288930496	131.8623960638809	1074356.738054442	732.327817064349	1.6763955020261392	2.8103018792134717	536304.0316462346	811.5031594886502	595.0931563421808	1.497403	25.060329	0.18076768	0.126749	0.06834973429999999	0.06290705889999999	-0.1105733468	0.12213478359999999	-0.0349006118	0.009037861099999999	-0.1805428941	0.0296920671	-0.1952405271	-0.0546763963	0.1530719288	0.1377773058	-0.0624301913	-0.2324330577	0.097755862	-0.0209601403	-0.06994980769999999	-0.2124947841	-0.0029358337	0.0635613511	-0.0679974656	0.1345365944	-0.0272472952	-0.0059083133	0.0157295477	0.0695755884	0.1091732764	-0.044113454	-0.10539250720000001	-0.00010717030000000001	-0.006282202099999999	0.0686415828	-0.0773220313	-0.09265119880000001	0.039515521	-0.0785389828	0.0339162237	0.0666365303	-0.0169281191	-0.043162676799999994	0.0778371348	-0.0646259931	0.1479530048	-0.11498711869999999	-0.1284977403	0.0661679187	0.0110796992	0.08476819949999999	0.12165898210000001	0.0038221144	0.14688485769999998	0.1754606043	0.1402938474	-0.0010031534	-0.22339302239999997	0.0183030193	0.0278052944	-0.025973109100000003	0.0188119192	-0.2913175584	0.0831248787	0.0907211704	0.0484050128	-0.031742180099999996	-0.0223705921	-0.1758664848	0.033291801499999996	-0.02958664	-0.1009526592	0.1531210383	-0.0242374496	-0.0215649342	0.0336634138	0.0603021791	0.050258194000000006	0.0972485133	0.0556073782	-0.0011185157	-0.0124357	-2.6500000000000478e-05	0.00015464663449000002	7.022500000000256e-10	-0.0252678	0.011345100000000006	0.00063846171684	0.0001287112940100001	-0.0758099	-0.058945500000000005	0.0034745719702500002	0.005747140938010001	0.00188758	0.0017601370000000002	3.098082258769e-06	3.5629582564e-06	-8.53766e-05	-0.0003564676	1.2706914984976002e-07	7.289163827560001e-09	-0.000270999	-9.240700000000001e-05	7.344045800100001e-08	8.539053648999999e-09
709.5884484095658	-1.6001526024474515	2.560488351119352	503515.766116295	1034.5352659777272	-1.9765468128659904	3.9067373034507047	1070263.2165516068	731.6788590676483	-0.6489579967006875	0.4211464814817696	535353.9528065355	811.7818696706482	603.3088882083098	1.362407	22.801056	0.11635473999999996	0.0689164	-0.1819973662	0.0713285074	-0.1385976629	0.003185349	-0.09482385900000001	-0.0148890007	-0.10792777	-0.0196422025	-0.2095389282	-0.11586598529999999	0.1678763623	0.10650986900000001	-0.0170724885	-0.19431339760000002	0.0683129176	0.0555330167	-0.047310952	-0.1468454873	0.07202767980000001	0.023627845499999998	0.027803391299999997	0.0040008316	-0.1268758215	0.049451989800000005	0.032265156499999996	-0.032146727	-0.0424382711	0.0437595979	0.04306753	-0.0487184127	0.0778952134	0.011582814399999999	-0.0072194452000000015	0.1520583113	-0.0772182117	0.0167361593	-0.025016452999999998	0.0207095723	-0.0243966081	-0.0669288717	-0.0125828926	0.1700006182	-0.1051543069	-0.08703110509999999	0.1192188443	-0.024147725499999998	0.0103823509	0.0672636806	0.1023504118	0.1138292122	0.0560260884	0.021915049500000002	0.2050071479	-0.1172840015	-0.1146214859	-0.12844547050000002	0.0773156445	-0.056735362000000004	0.06619926940000001	-0.07057788129999999	0.0321118902	-0.0799894133	0.060482553499999994	0.1299535724	-0.038981980299999996	-0.0510304247	-0.0571010539	0.066278832	-0.1153996967	-0.15904751550000001	0.048968765899999996	-0.02554165	-0.09520954570000001	-0.021507368	-0.0370839648	0.09610441609999999	0.051674982300000005	-0.0078234205	-0.00574324	0.006692460000000001	3.29848056976e-05	4.478902085160001e-05	0.0254617	0.050729500000000004	0.00064829816689	0.00257348217025	-0.06817419999999999	0.007635700000000009	5.830391449000013e-05	0.004647721545639999	0.00276848	0.0008808999999999998	7.759848099999995e-07	7.6644815104e-06	-6.9879e-05	1.5497600000000006e-05	2.401756057600001e-10	4.883074641e-09	-0.000400543	-0.000129544	1.60434694849e-07	1.6781647935999998e-08
707.1799153631255	-2.4085330464403114	5.801031435795047	500103.4326929973	1023.7315577869726	-10.803708190754604	116.72011067097814	1048026.3024089416	730.2452645040248	-1.433594563623501	2.0551933728508565	533258.1463305532	808.804153912926	591.0344154528898	1.2731	21.306421	0.12828932	0.0681002	0.015657838	-0.10332503650000001	-0.0468489604	0.1148348454	-0.08219890219999999	-0.0678895272	0.0877566689	-0.0273906211	-0.025788475699999997	-0.1489121701	0.1330959349	-0.05178969480000002	-0.0272111725	-0.1316263282	0.0821615535	0.17842176769999998	0.062276629000000014	-0.0252319726	0.1642362835	-0.0581570434	-0.15385545779999998	0.055781693099999995	-0.0874768523	-0.0124577603	-0.0207693662	0.0698970513	0.009273545	0.0417344805	0.0892616838	-0.024220750099999997	-0.069511106	0.0372974899	-0.0636628658	-0.0356565495	0.0177947392	-0.1493404343	-0.126385702	-0.034865224300000004	-0.0271961725	0.0564223933	-0.1236088364	-0.0905397233	-0.0212252423	0.0084438521	0.005283299399999999	0.0014122439000000002	-0.042013695700000006	-0.0438208174	-0.012355851000000001	-0.0351936773	0.0362980517	-0.0638320004	0.092297269	0.1410695293	-0.225037918	0.014624894099999999	0.0146132649	-0.011760971	-0.0616022003	-0.0045243122	0.003880065	-0.0559392363	-0.0440822262	0.043823821799999996	-0.0330751906	0.0042684783000000006	-0.1141159541	0.1722510382	-0.0921201602	0.018160904199999998	0.0590241635	-0.0365387502	0.007721372	0.045667038	-0.0266611889	0.09492232490000001	0.0476608776	-0.014500496399999997	0.00767678	0.01342002	5.89329511684e-05	0.00018009693680040006	-0.0314171	-0.056878799999999986	0.0009870341724099998	0.0032351978894399986	-0.0449729	0.023201299999999987	0.0005383003216899994	0.00202256173441	0.00290124	0.00013276	1.76252176e-08	8.4171935376e-06	0.000493145	0.000563024	3.1699602457599995e-07	2.4319199102499993e-07	-0.000400543	0.0	1.60434694849e-07	0.0
707.7608820674421	0.5809667043166655	0.33752231152456785	500925.46618488367	1024.9384234284728	1.2068656415001442	1.456524676633555	1050498.7718200434	729.0978177290848	-1.147446774940022	1.3166341013202572	531583.6278173139	808.2075056394565	585.1910361552044	1.032483	17.27949	0.07306827	0.0358815	0.1281732083	0.031030981099999997	-0.0313228923	0.0220023287	0.0064461143999999995	-0.07165441410000001	-0.026606839700000003	0.0837376334	-0.0086583456	-0.0652058953	0.0857326305	-0.0963110722	0.1230074399	-0.14430649980000002	0.0612988857	-0.0713661611	-0.09254592960000001	-0.0829954758	0.0569875367	0.025362730099999998	-0.0119570755	0.1395331027	0.0661130099	-0.0071847432	0.0054748185999999996	0.0125944175	0.1185483996	-0.0196446532	-0.0447866689	0.1437344213	-0.0706057952	-0.0942308211	0.0315994402	0.0082970638	-0.1928847321	-0.0887426093	-0.043155884900000004	-0.0403593373	0.0731256459	0.018248285	0.050767532000000004	-0.0574455133	-0.1029976834	-0.0797687911	0.0452120357	-0.0550852083	-0.027350464300000002	0.039639365	-0.1151787077	-0.1311978961	-0.0083229636	0.1044546326	0.0874142443	-0.1096494692	-0.1127041968	0.0016280197	0.0017476728	0.0184692348	0.0941384736	-0.12894782289999998	-0.08919057960000001	0.0661256457	0.0149404026	0.0702421849	0.049075423300000004	-0.0385638722	-0.11084636380000001	0.0040490169	-0.026393945499999998	0.0034755972999999996	-0.0304982437	-0.0294523854	-0.0493224025	0.0860781043	0.1446986374	0.093702707	0.0435714113	-0.021125992200000002	0.016884700000000002	0.00920792	0.00028509309409000016	8.478579072640003e-05	-0.0069872	0.0244299	4.882096384e-05	0.0005968200140099997	-0.0557069	-0.010733999999999994	0.00011521875599999986	0.0031032587076099995	0.00298189	8.065000000000024e-05	6.504422500000041e-09	8.891667972100001e-06	0.00027201	-0.000221135	4.8900688224999984e-08	7.398944009999999e-08	-0.000128399	0.000272144	1.6486303200999995e-08	7.406235673599999e-08
708.7396662411775	0.9787841737353348	0.9580184587547618	502311.91450365563	1027.574224945507	2.635801517034224	6.9474496371999175	1055908.7877723596	729.9125481397003	0.8147304106155389	0.6637856419817646	532772.3279317904	808.627020895121	596.4654421104184	0.978915	16.38299	0.08309274999999999	0.0541852	0.0066047214	0.1142686864	-0.052849345199999995	0.0105442376	-0.0432862027	-0.0649503484	-0.0434373325	0.0784620835	-0.0959350942	-0.022443496299999997	0.032067025	-0.012119588	0.0889292332	-0.24704267629999999	0.0524978367	-0.0836677012	-0.0746970204	-0.0823940116	0.0043938614	0.0728643051	0.0167695914	-0.057416744699999994	-0.09629969880000001	0.0319143981	0.1150368576	-0.1261803425	-0.0403500001	0.066221563	0.0596687933	-0.0431303302	-0.05089493639999999	0.0072718921	0.036656609300000004	0.0828859292	-0.0648362191	0.044391127999999995	0.045271534100000003	0.0083099937	0.10646502349999999	-0.026982562	0.030232261899999998	-0.1112657079	0.0832104462	0.0673376501	-0.0644019984	-0.0053136866	0.0490746547	0.062235762699999995	-0.0230233808	-0.0596346684	0.0522320768	0.1271168546	0.16050856630000002	-0.037752409199999996	-0.0119507029	-0.0047997871	0.0520089562	0.2139717253	-0.0167107289	-0.0808202302	0.047654172599999996	0.0273760081	-0.1088543955	0.0801055878	-0.0797973088	0.0265348965	-0.0088673814	-0.0659604137	-0.0034635975	-0.1604874333	-0.0427513983	0.045134975599999995	-0.11085235759999999	-0.0642332053	-0.0075598129000000016	0.09244604470000001	0.0394130496	-0.0276763402	0.0243919	0.007507199999999999	0.00059496478561	5.6358051839999976e-05	0.0451423	0.052129499999999995	0.0020378272492900004	0.0027174847702499997	-0.0687196	-0.013012700000000007	0.00016933036129000026	0.004722383424160001	0.00279317	-0.00018871999999999983	3.5615238399999955e-08	7.801798648900001e-06	0.000265152	-6.857999999999994e-06	4.703216399999992e-11	7.030558310399999e-08	-0.000141688	-1.3289000000000015e-05	2.0075489343999998e-08	1.7659752100000041e-10
708.2892335990521	-0.4504326421254064	0.2028895650920744	501673.6384323326	1023.8428537539122	-3.7313711915948033	13.923130969463624	1048254.1891829548	730.4718835946021	0.5593354549017704	0.3128561511101704	533589.1727222459	808.4419717557237	594.7903078905077	1.125286	18.832621	0.1361921	0.094478	-0.11354022230000001	0.0211458023	-0.08844318279999999	0.051458326799999995	0.0260772085	-0.010758364	0.1096011016	-0.0683102075	-0.1522265955	-0.0423526373	0.065440757	-0.103294525	-0.0596053268	-0.1447531072	0.10207651109999999	0.029746892999999996	0.0265575752	0.0644202999	-0.0525043263	0.1276944703	-0.0031694546	-0.040389639500000005	0.0320073716	-0.0861424238	0.0048041101	-0.0197840977	-0.0218821522	-0.0082539212	0.0667330211	-0.022520879100000002	-0.1349945296	0.0891973221	0.0126130515	-0.0237998813	0.1740966433	-0.006996651600000001	0.00031905400000000004	0.0183025845	0.1502377521	0.1548762634	0.0201906242	0.0319759809	-0.1226739807	-0.0045023924	-0.157683892	0.1275765131	-0.11882743859999999	-0.1307818337	0.029011442000000002	-0.0152400733	0.0074821613	-0.0378662126	0.1461495078	-0.07800394320000001	-0.0840057798	-0.0682976174	-0.0977138391	0.0509906531	-0.0619641388	0.0339390173	0.11574472960000001	0.0272682521	0.046502267800000004	-0.0320759506	0.007577920699999998	0.0203241067	0.0324358074	-0.027626005699999998	-0.029498207000000002	0.0776967898	-0.09524962619999999	-0.032697773799999996	-0.007453694499999998	0.009906077099999999	0.0380244634	0.0911528348	0.0351923678	-0.0341282399	0.0243798	-1.2100000000000999e-05	0.00059437464804	1.4641000000002418e-10	-0.0461647	-0.091307	0.00213117952609	0.008336968249	-0.0620885	0.006631100000000008	4.39714872100001e-05	0.00385498183225	0.00315035	0.00035717999999999986	1.2757755239999995e-07	9.9247051225e-06	0.000413955	0.00014880299999999998	2.2142332808999997e-08	1.7135874202499998e-07	-0.000400543	-0.000258855	1.60434694849e-07	6.7005911025e-08
708.5132557746066	0.22402217555452356	0.05018593514018176	501991.03360833315	1028.0272343109405	4.184380557028248	17.509040646036038	1056839.9944850013	730.1119290067899	-0.3599545878122399	0.12956730528707952	533063.4288780157	808.7608895652144	591.6122450586771	1.207913	20.215462	0.10776936	0.057721	0.023542230299999998	-0.11631846189999999	-0.0587679935	-0.0246559913	-0.162523819	0.0017781568	0.0428710872	0.0768570013	-0.0316711364	-0.1141969198	0.11436474199999999	-0.0351598532	0.0050676442	-0.0509127313	0.1158071109	0.10537722779999999	-0.1208039355	0.017730343	0.0783296289	-0.0985626217	-0.1807578054	0.0424778253	0.1004082946	-0.0617926882	0.08513240779999999	0.0376395542	-0.0900329992	-0.0214315309	0.0338566067	-0.0406249895	-0.0232065648	-0.06905133690000001	-0.1120678604	-0.0033828025	0.1142723177	0.116921169	0.012932583000000001	-0.0151393973	-0.0261035835	0.004589734099999999	0.014681743200000003	-0.0564780988	-0.0251861999	0.0299131885	0.0515529419	0.1627780033	0.0222836273	-0.0121685734	-0.0732525121	-0.0203588624	0.0431694445	-0.0037739256	0.1083990075	0.0397669585	-0.0837093279	0.1245613759	-0.0037497292	-0.106658023	-0.0609611588	-0.009406181	0.1057353407	-0.14469972039999998	-0.1267897453	0.0240445295	0.0682255059	-0.0396393581	0.0404071997	0.0496144004	0.0251537729	0.0642797676	-0.012781962	0.0007958224000000001	-0.0544416174	-0.024571035699999997	0.0347057772	0.0898235884	0.0309160396	-0.0404587412	0.0271688	0.0027890000000000002	0.0007381436934400001	7.778521e-06	-0.00147207	0.04469263	2.1669900849e-06	0.0019974311763169	-0.0564441	0.005644399999999994	3.1859251359999934e-05	0.0031859364248100004	0.00267751	-0.00047284	2.235776656e-07	7.169059800100001e-06	0.000667888	0.0002539330000000001	6.448196848900005e-08	4.4607438054400006e-07	-3.44494e-05	0.0003660936	1.18676116036e-09	1.3402452396096002e-07
709.1657674228658	0.6525116482591784	0.42577145111390974	502916.08568446216	1028.0548844027267	0.027650091786199482	0.0007645275757852559	1056896.8453443036	731.2891767412985	1.1772477345086827	1.3859122284058258	534783.8600189661	811.4189037390306	590.6578496628033	1.216058	20.351767	0.11593105000000002	0.0654784	0.0749593338	0.033390023	-0.0639943745	0.055612599900000004	0.12772383939999998	-0.0164812889	-0.043657631399999994	0.1177781159	-0.0172187962	-0.0818381767	0.011674603300000001	0.0846004611	0.0417547671	0.0152833976	0.12437594869999999	0.0624312858	-0.2318373666	0.0583395108	0.0951506394	-0.09448501210000004	0.11059307189999999	0.0247413862	0.041499529900000005	0.0451093555	-0.016719574299999998	-0.0810595087	0.0030168329	0.040877637599999996	0.0693845215	0.046917645300000005	-0.055063677000000005	0.14409672369999998	-0.0841588417	-0.087836804	-0.1693015583	0.0399063043	0.1164431791	-0.018846708	-0.0011358965	-0.0751819634	-0.0020542578	-0.0225845221	-0.057349543899999994	0.0129231204	-0.1711631611	0.0482583061	0.0060103105	0.1321384568	-0.1154410836	0.077580065	0.054308991900000006	0.0627110606	0.0642040467	0.0410317914	-0.0193620624	-0.1445498934	-0.0976959673	-0.0080064603	0.0981313939	-0.1074943461	-0.1072328726	-0.024122163399999997	-0.0848823697	-0.0012488375	0.0915649981	0.044295223700000004	0.1418139621	0.06648080469999999	0.0145980518	-0.058301989699999994	-0.0434307949	-0.0820288292	-0.0305119537	0.049295057999999996	-0.0366973456	0.0884588311	0.0265908268	-0.046645325599999996	0.045900800000000005	0.01873200000000001	0.0021068834406400005	0.0003508878240000002	0.05873340000000001	0.06020547	0.0034496122755600005	0.0036246986179209006	-0.0572061	-0.0007619999999999987	5.806439999999981e-07	0.00327253787721	0.0024268	-0.0002507099999999999	6.285550409999996e-08	5.889358240000002e-06	0.00037664	-0.00029124800000000003	8.482539750400001e-08	1.4185768960000006e-07	-0.000217123	-0.00018267360000000002	4.7142397129000005e-08	3.336964413696e-08
709.2014044947291	0.03563707186333431	0.0012700008909924544	502966.63213729643	1026.8546269592641	-1.2002574434625328	1.4406179305872158	1054430.4249076494	731.8017971784982	0.5126204371996437	0.2627797126347538	535533.8703536798	809.9004191872801	598.6430213234897	1.171605	19.607824	0.175019035	0.121052	-0.0693403252	0.11684254640000001	-0.1069432834	-0.011712102299999999	-0.0404585005	-0.028155087599999996	0.0265736125	-0.0706101461	-0.18716509469999998	-0.028793402200000002	0.0368419577	0.08667163230000001	-0.05477855190000002	-0.17997546329999994	0.0836423361	0.10439118539999999	0.12271539349999999	0.11235755	-0.0076287134999999985	0.040239167	0.0745064201	0.006995704300000001	0.0064903891000000005	0.0871248542	-0.0303495581	-0.1346217589	-0.0073355377	-0.0478806212	0.0482527254	-0.0388090404	0.1504913673	-0.0153493764	0.05706580820000001	0.0232720505	-0.0615742991	0.0620320776	-0.027164142599999996	-0.12479053109999999	0.0481165492	-0.1208181765	0.0743336367	-0.035077276	0.1015401918	-0.1203083861	0.1703422111	0.007125461	-0.0258538167	-0.0371936389	0.1591824531	0.0124208073	0.0718824391	-0.056789356	0.045778442	-0.08477555519999999	-0.1220668284	-0.0616453962	-0.09986632720000001	-0.025004936499999998	0.0194012842	0.0122776891	0.0487725986	0.0688096175	-0.21756295899999997	0.0242724006	-0.0620767303	0.0918596053	0.1251983371	0.017376594199999998	0.0059618996999999995	-0.0402402085	-0.0096204694	-0.0849658274	0.060050984400000014	0.0190225079	-0.0102949362	0.0870591025	0.022223568500000002	-0.0526659867	0.045947900000000014	4.7100000000001314e-05	0.0021112095144100004	2.2184100000001232e-09	-0.0560048	-0.1147382	0.00313653762304	0.013164854539240005	-0.0689282	-0.011722099999999992	0.00013740762840999983	0.00475109675524	0.00308179	0.0006549899999999997	4.2901190009999977e-07	9.4974296041e-06	0.000221086	-0.00015555400000000005	2.419704691600001e-08	4.887901939599999e-08	-5.74343e-05	0.0001596887	3.29869881649e-09	2.550048090769e-08
707.7500858467631	-1.4513186479659907	2.106325817933832	500910.1840161005	1030.7014677165585	3.8468407572943306	14.798183811980817	1062345.515553068	730.433735437513	-1.3680617409852402	1.8715929271475664	533533.4418651987	810.4169265268091	595.483000780463	0.995643	16.662943	0.165171955	0.112603	-0.09141520689999999	0.0611809154	-0.0797751074	0.1384931917	-0.0251153947	-0.0407727218	-0.0687386784	-0.0357552472	-0.1617241065	-0.1050385842	0.043985259400000004	0.0336864307	0.072254891	-0.1361055386	0.0720602286	0.0717210995	-0.0397279601	0.0151391423	-0.1347933876	0.0660416112	0.0099525028	0.0088324301	0.0180258167	0.0895146431	-0.011143331499999999	0.11188139189999999	-0.09177971539999999	-0.1210176756	0.0243268686	-0.0498887958	0.1682276262	0.0680211495	0.0390128588	-0.0446839241	0.0026788892	0.0128768502	0.0551067078	-0.14144499130000002	0.032009231	0.0174463994	-0.009429196400000001	0.11186450519999999	0.021859156600000002	-0.0642127136	0.0294748356	-0.1105282006	0.0506207531	0.049267060300000005	0.061339676100000004	0.0347135663	-0.0335371115	-0.014120048999999999	0.1614947701	-0.1484908187	-0.038224664900000004	0.011442276699999998	0.021017684300000002	-0.0015759601000000002	0.0958812924	0.0331270377	0.023116339500000003	-0.0320110936	-0.11421775880000001	0.026938745	-0.0388366745	0.1200277934	-0.0298185957	0.052271915	0.0172448457	0.07039297950000001	0.0767335101	-0.060394565	0.0826805985	-0.133101449	-0.0653571614	0.0856249559	0.0178211701	-0.0584993082	0.0388558	-0.007092100000000005	0.00150977319364	5.0297882410000046e-05	0.0519149	0.1079197	0.00269515684201	0.01164666164809	-0.0703441	-0.0014159000000000116	2.0047728100000327e-06	0.004948292404810001	0.00257972	-0.0005020699999999999	2.5207428489999986e-07	6.6549552784000016e-06	-0.000156631	-0.000377717	1.4267013208899994e-07	2.4533270161000005e-08	3.76638e-05	9.50981e-05	1.4185618304400005e-09	9.04364862361e-09
707.6240885831627	-0.12599726360042496	0.015875310434794968	500731.85074315174	1023.033001694479	-7.668466022079428	58.80537113178669	1046596.522556016	729.4254818422783	-1.0082535952346916	1.0165753123036814	532061.5335608397	808.3575984399417	590.2422815652361	1.123914	18.809658	0.12194815999999994	0.06118070000000001	-0.10373479140000001	-0.0032456276000000003	-0.0264673329	-0.0372259135	0.0662522086	-0.0193201455	0.0904508849	-0.0165190099	-0.0190722131	-0.0024315287	0.023581903900000003	-0.0960815817	0.042069989800000006	-0.0999474086	-0.0276201494	0.0190554542	0.0775687221	-0.049532626600000004	-0.0033632727000000003	0.11045360480000001	-0.004827321	0.0010277182	0.010836641599999999	0.051807129699999996	-0.0651012906	0.0023993584	0.0090467832	0.0735390638	-0.0087642098	0.0688201592	-0.0889461868	0.036531372	0.0376983249	0.1599942101	-0.1304016013	-0.0049677819	-0.036648764900000005	-0.0278012716	0.0029897241999999997	0.010122761899999999	-0.1380855561	0.16981197469999998	0.02321347	0.006319997	-0.0326159398	-0.1576425588	0.0712626744	-0.07060521780000001	0.0016186231	-0.0255260791	-0.0190417719	-0.0201406808	0.1373715121	-0.017298879099999998	-0.0096034259	-0.079456351	0.059734547699999994	0.09882606640000001	0.015277856000000001	0.0588464786	-0.0023927756	0.1081683802	0.013354643400000001	0.0949554734	-0.050369650999999994	-0.0690948307	-0.1778731241	0.039980446	0.0218996528	-0.030060838399999998	-0.0479931455	0.0069708975	0.0211446615	-0.18049930420000002	0.0268902701	0.0841569582	0.0133905928	-0.0641245402	0.0375031	-0.0013527000000000053	0.0014064825096099995	1.8297972900000146e-06	0.00768018	-0.04423472	5.89851648324e-05	0.0019567104534784	-0.06178930000000001	0.008554800000000001	7.318460304000003e-05	0.0038179175944900007	0.00307949	0.0004997699999999996	2.497700528999997e-07	9.4832586601e-06	0.000459788	0.000616419	3.7997238356100003e-07	2.1140500494400003e-07	-0.000202266	-0.0002399298	4.0911534755999993e-08	5.756630892804e-08
707.7076024201613	0.08351383699857706	0.006974560970224899	500850.050523293	1025.2022296501088	2.1692279556298217	4.705549923485936	1051039.6116795545	728.1398669820653	-1.2856148602129451	1.6528055688003505	530187.6658886598	806.8856308997255	584.2794539792977	1.146975	19.195604	0.123770605	0.07077119999999999	0.0755766101	-0.0984033358	-0.0306736987	-0.1036113173	-0.0492343163	0.015970697199999998	0.1270577465	0.0151005577	0.0009843596	-0.019934371	0.0127682514	-0.2531579454	0.078129905	-0.09021509470000001	0.08842949900000001	0.013271342299999999	0.011235203000000001	0.038402032200000005	-0.0006386823999999999	0.1110327864	-0.0416568485	0.0476533558	-0.0013636001999999998	0.0453277319	0.0237059052	-0.1733279391	-0.081166877	0.0318676143	-0.0553304837	0.0025962139000000003	0.0220975817	-0.0679089711	0.0619400355	-0.0353955447	0.0306469775	-0.1280741638	0.1094818982	0.0836802942	-0.1241319673	0.19458639579999998	-0.0432403862	0.010573174199999999	0.1001693715	-0.0514209805	0.018890846399999998	-0.0157486381	-0.1296373682	-0.162298122	-0.10596748240000001	-0.1454856185	-0.058057262699999994	0.0584838482	0.102121361	-0.0107715747	-0.14008718960000002	0.0284697439	0.0092090284	0.025443737200000004	-0.0230956355	0.09744828359999999	0.0770855938	-0.0062218264	-0.1854482556	-0.0459944175	-0.1026308762	-0.0318384409	-0.0381012806	-0.1274512496	0.0075546118	0.0242041604	-0.024516613399999998	0.06361772389999999	-0.0150119559	-0.042151428	-0.0436245466	0.08265569	0.0089388422	-0.06952167320000001	0.0480122	0.0105091	0.0023051713488400002	0.00011044118281000002	-0.0521982	-0.05987838	0.0027246520832399997	0.0035854203914244	-0.0702697	-0.008480399999999999	7.191718415999999e-05	0.00493783073809	0.00366606	0.0005865700000000003	3.440643649000003e-07	1.34399959236e-05	0.000368197	-9.159100000000008e-05	8.388911281000015e-09	1.3556903080899994e-07	1.76275e-05	0.0002198935	3.1072875625e-10	4.835315134224999e-08
710.7981106572145	3.0905082370532	9.551241163293678	505233.9541138657	1036.2488760686988	11.046646418589942	122.02839709734604	1073811.7331536415	730.5734411644344	2.4335741823690564	5.922283301093223	533737.5529348432	809.3557743462503	595.8105606177916	1.195698	20.01104	0.13432819	0.07327589999999999	0.0872220588	0.08889591359999999	-0.1008558823	-0.008527705	0.0662648647	0.10902683029999999	-0.0497731999	0.1027725713	-0.1424720488	0.0397880849	-0.0489317411	-0.07525369999999999	-0.035122582799999996	-0.2105171271	-0.0381844849	-0.1501579389	-0.1457159558	0.009551878100000001	-0.0079482861	-0.059589362300000004	0.0013641089999999999	-0.24964170719999998	0.0741347755	-0.0015022470000000002	0.012661656	-0.1482789488	0.0038493956	0.0747875295	0.0123915558	-0.15348749039999998	0.0437699194	0.053414978200000005	-0.079700207	0.1443194301	-0.0413725526	-0.046750921200000004	0.031563431	0.055354382300000005	0.0187412239	0.0583917592	-0.0249077859	-0.0541388136	-0.009038106800000001	0.0724086228	0.053094515599999996	-0.0358896391	0.0396198967	-0.06515460669999999	0.002395316	-0.0473324256	0.1035974206	0.2614330098	0.1134952005	0.0409947935	-0.0333010352	0.0626815405	0.004831983	0.08932112619999999	-0.029145757400000007	0.0583580935	0.0185124745	-0.0753070858	-0.1279300898	-0.21139356190000005	0.166208493	0.0149811471	0.0077402893000000006	-0.12491608470000001	-0.0006103980000000001	0.0251354173	-0.0167689719	0.0477120889	-0.0352169972	-0.0019709415	0.008177895400000001	0.0811217445	0.0044729574	-0.0746715088	0.0460151	-0.0019970999999999947	0.00211738942801	3.988408409999978e-06	0.0109561	0.0631543	0.00012003612721	0.00398846560849	-0.08676749999999997	-0.016497799999999962	0.00027217740483999884	0.0075285990562499955	0.00298701	-0.00067905	4.6110890250000007e-07	8.9222287401e-06	0.000667888	0.00029969100000000015	8.981469548100005e-08	4.4607438054400006e-07	9.246630000000004e-05	7.483880000000002e-05	8.550016635690007e-09	5.6008459854400054e-09
