global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
696.8710385401994	0.6494196141840121	0.4217458352869111	485629.244356096	1003.5216846643492	3.5478734524535867	12.587406034624932	1007055.7715915736	725.4261371253236	0.642057361224488	0.4122376551025526	526243.0804245688	801.1727450458359	653.0390984491588	0.868236	26.667952000000003	0.3956495999999996	0.202117	-0.0775052784	0.044084833399999995	-0.1023031151	-0.0870748287	-0.0956539426	-0.0960827159	0.0015935528	-0.0666270033	-0.0885818247	-0.028389639300000002	-0.062025910199999985	-0.0042503151	-0.1061416184	-0.11002844789999999	-7.57971e-05	-0.0074114226	0.0330903143	0.1055720249	0.0997967332	0.09040412699999999	0.0777346585	0.0466876	-0.051360100000000006	0.0021797319937599995	0.0026378598720100004	0.855906	0.09025799999999996	0.7325750808359999	0.00814650656399999	0.390624	0.07233299999999998	0.005232062888999997	0.15258710937599998	0.0608836	-0.002485499999999995	6.1777102499999745e-06	0.00370681274896	-0.00820262	0.0004007099999999968	1.6056850409999747e-07	6.728297486440002e-05	-0.00435067	-0.0007477600000000001	1.89283294489e-05	5.591450176000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.1459202227825	-2.7251183174168996	7.4262698439211166	481838.5585619335	995.5909225136716	-7.930762150677651	62.8969882906212	991201.2849916236	724.3092872598544	-1.1168498654692485	1.2473536219986785	524623.9436108783	801.3724924415202	642.2905577592983	0.997523	30.639034	0.30302579999999985	0.194941	-0.0798826723	0.06825980940000001	-0.09336164429999999	-0.1087204189	-0.0975605452	-0.11444817539999999	0.0564679513	-2.35281e-05	-0.0077922825	-0.0894702536	0.0317020323	0.0439407153	-0.1014793634	-0.11113918029999999	0.0538042857	-0.0379274498	0.0372973281	0.1051845941	0.0982778883	0.08710066890000001	0.0721386249	0.0823324	0.035644800000000004	0.00677862408976	0.0012705517670400005	0.674049	-0.18185699999999996	0.454342054401	0.033071968448999976	0.366581	-0.02404299999999998	0.0005780658489999991	0.134381629561	0.0614573	0.0005736999999999964	3.291316899999959e-07	0.00377699972329	-0.00812899	7.363000000000161e-05	5.421376900000237e-09	6.608047842009998e-05	-0.00376838	0.0005822900000000001	1.42006878244e-05	3.390616441000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.1917621103794	2.0458418875969078	4.185469029046076	484682.9696303551	1001.3741696120404	5.783247098368862	33.44594700079185	1002750.2275662036	725.1945851561297	0.8852978962753468	0.7837523651495547	525907.1863397711	802.0118896254103	647.0749836776549	1.742903	53.53344	0.5781215000000003	0.361546	-0.0644921086	0.061133800599999996	-0.09347563240000001	-0.0768902726	-0.10725974949999999	-0.0834130398	0.0185230248	-0.0337396347	-0.07732130849999999	-0.1100471025	-0.0315417972	0.050559196699999996	-0.12071259359999999	-0.0833874213	0.0278491804	-0.038240382999999996	0.0037067636	0.10476247779999999	0.0966294223	0.0835387683	0.06616213530000001	0.017916399999999996	-0.064416	0.00032099738895999985	0.004149421056	0.549804	-0.12424500000000005	0.30228443841599995	0.015436820025000013	0.321046	-0.045534999999999985	0.0020734362249999988	0.103070534116	0.0547523	-0.006704999999999996	4.495702499999993e-05	0.00299781435529	-0.00797258	0.0001564099999999992	2.4464088099999745e-08	6.35620318564e-05	-0.00375128	1.7099999999999928e-05	1.40721016384e-05	2.924099999999976e-10	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.8179651831122	12.626203072732778	159.42100403388662	502422.90776632755	1108.4535339514878	107.07936433944737	11465.990267340107	1228669.2369295422	736.9331603202803	11.738575164150575	137.7941468844127	543070.4827796359	827.2882349327588	546.120801531588	3.677327	112.949493	4.71741865	3.4425	0.097483771	-0.39964834130000004	-0.017576068700000003	0.1064634473	0.1438548239	0.0764421291	-0.2997573858	-0.0655720759	0.17909556280000002	-0.1206246198	0.1605035749	0.1093151691	0.1365182635	0.1457852106	-0.3711869066	-0.2606374927	0.013469476000000001	0.1043058152	0.0948535094	0.0797289937	0.059836709400000014	-0.0213958	-0.039312199999999985	0.00045778025764	0.0015454490688399994	-0.120805	-0.670609	0.014593848024999996	0.449716430881	0.243583	-0.077463	0.006000516369000001	0.059332677889	-0.010541300000000002	-0.06529360000000001	0.0042632542009600006	0.00011111900569000004	0.000593099	0.008565679	7.337085673104099e-05	3.51766423801e-07	0.00099013	0.00474141	9.803574169e-07	2.24809687881e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.6829174384116	-7.135047744700613	50.908906319157325	492358.9166248807	1031.7382788658774	-76.71525508561034	5885.230362850265	1064483.876077123	736.5961153453134	-0.3370449749669433	0.11359931515046745	542573.8371418061	814.4874859213188	571.3120319569555	2.444099	75.070763	1.1394471000000002	0.704284	0.0442364984	-0.10224662050000001	0.036755878799999996	0.1569403154	0.11948649859999999	0.167263852	-0.23345274789999998	-0.052477558099999995	-0.0630795655	-0.022017525099999997	0.1273403982	-0.0620698934	0.108721316	0.18237483940000002	-0.0810775779	-0.1720121832	-0.2080061853	0.1038147569	0.092952492	0.0756826496	0.053195707300000006	-0.0247034	-0.0033076000000000013	0.0006102579715599999	1.0940217760000006e-05	0.105605	0.22641	0.011152416025	0.051261488099999995	-0.106377	-0.34996	0.1224720016	0.011316066129000001	-0.000976224	0.009565076000000002	9.149067888577604e-05	9.53013298176e-07	-0.000838085	-0.0014311839999999998	2.048287641856e-06	7.023864672250001e-07	0.000791	-0.00019913000000000005	6.256810000000001e-07	3.9652756900000015e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.5040408795561	-7.17887655885545	51.53626864728427	482335.8627980321	999.9951482989146	-31.743130566962805	1007.6263381912484	999990.2966213684	733.3107406002988	-3.2853747450145647	10.793687215179515	537744.6422797587	805.0378611045908	546.6784515419973	1.39722	42.915771	0.50823541	0.324512	0.047533113200000005	0.025997922799999997	0.10056523789999999	0.0811692666	0.09257843380000001	0.148690607	-0.0953982459	0.0142164775	-0.0355812157	0.053342597699999994	0.11374744960000001	-0.044900992800000004	0.092738376	0.1368889916	-0.0001402984	0.052202709900000005	-0.111477095	0.10328946480000001	0.0909288773	0.0714117421	0.0462741534	-0.00312163	0.02158177	9.7445738569e-06	0.0004657727963329	-0.198102	-0.303707	0.039244402404	0.09223794184900001	-0.0644107	0.0419663	0.00176117033569	0.00414873827449	0.000689736	0.00166596	2.7754227216e-06	4.757357496960001e-07	-0.00041127	0.000426815	1.8217104422500006e-07	1.691430129e-07	6.41682e-05	-0.0007268317999999999	4.11755789124e-09	5.2828446549124e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.3793888333972	-3.124652046158872	9.763450409564824	478005.4593036418	999.27811459313	-0.7170337057846154	0.5141373352312185	998556.7503048008	731.6872875766702	-1.6234530236285991	2.635599719928841	535366.2868013049	804.3345162977846	549.6832433732872	0.957554	29.411373	0.30527463999999993	0.16351	0.0497289463	0.0209642754	0.0958603002	0.1022196898	0.07815057730000001	0.1494399615	-0.0479258179	0.0457466355	0.0005092139	0.053472286699999996	0.1218539852	0.053946173	0.0824201541	0.1445774716	0.0164415323	0.0378667723	-0.1062254234	0.1027301122	0.08878533429999999	0.06692894370000001	0.0391085516	0.051706100000000005	0.054827730000000005	0.0026735207772100003	0.003006079976952901	-0.057325699999999986	0.14077630000000002	0.0032862358804899997	0.01981796664169001	-0.021246200000000003	0.0431645	0.0018631740602499996	0.0004514010144400001	0.00023628	-0.000453456	2.0562234393600003e-07	5.582823840000001e-08	0.000151811	0.000563081	3.17060212561e-07	2.3046579721000003e-08	-0.000249417	-0.00031358520000000003	6.2208839889e-08	9.833567765904e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.1366075123831	1.7572186789858506	3.0878174857767777	480438.3566737754	1013.360592025569	14.082477432438965	198.3161706351527	1026899.6894704115	732.4389067482385	0.7516191715683362	0.5649313790690721	536466.7521185549	806.7749204215123	552.1215355442264	0.935375	28.730141	0.2900781	0.151923	0.0586650934	-0.0226321557	0.0866563488	0.1042426941	0.0793710173	0.1169281905	-0.0693405307	0.013610850700000001	0.0402846275	0.030827470200000002	0.045916412000000004	0.0051015311	0.07356118639999999	0.1290240767	-0.0478561837	0.061012946100000014	-0.037698491800000004	0.1021368835	0.0865246901	0.06224755570000001	0.031736692999999996	0.0227803	-0.028925800000000005	0.00051894206809	0.0008367019056400003	0.0401221	0.0974478	0.00160978290841	0.009496073724840001	0.0230996	0.044345800000000005	0.0019665499776400004	0.0005335915201599999	-0.00133122	-0.0015675	2.45705625e-06	1.7721466883999996e-06	0.000151811	0.0	0.0	2.3046579721000003e-08	0.000570257	0.0008196739999999999	3.2519304604899996e-07	6.718654662760001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.0870704428377	-4.0495370695454085	16.398750477622414	474840.99065149226	1011.5793935176256	-1.7811985079433723	3.1726681246996966	1023292.8693894872	730.7709188091292	-1.6679879391093664	2.7821837650143117	534026.1357771389	805.6040623690492	552.6005152182654	0.83798	25.738649	0.15116427999999998	0.08895129999999997	0.055231338899999996	-0.0146373798	0.10384026980000001	0.1043662006	0.0695983299	0.1302260725	-0.0040595784000000005	0.0255999656	0.014775200700000001	0.10478196890000001	0.0809254766	0.073413326	0.080156938	0.1260751718	0.0091284224	0.0056653345	-0.0611406817	0.1015099744	0.0841499265	0.0573814685	0.0241974564	0.000399405	-0.022380895	1.5952435402499995e-07	0.000500904461001025	-0.0371917	-0.07731379999999999	0.0013832225488899993	0.005977423670439998	0.029884300000000006	0.006784700000000005	4.603215409000006e-05	0.0008930713864900002	-0.0008900629999999999	0.00044115700000000007	1.9461949864900007e-07	7.922121439689999e-07	8.790729999999999e-05	-6.390370000000002e-05	4.083682873690003e-09	7.727693393289998e-09	0.00018162	-0.00038863699999999995	3.2985824400000005e-08	1.51038717769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.6775293528416	-2.4095410899960825	5.80588826437951	471526.0293181226	1014.5111809953163	2.9317874776907047	8.595377814344024	1029232.9363645114	731.431914606173	0.6609957970438245	0.4369154437096008	534992.6457044521	807.5079862495993	541.3190425057609	0.7544389999999999	23.172678	0.15182133399999995	0.10938800000000001	0.0590650546	-0.0189303336	0.09361740810000001	0.1356417904	0.06993630740000001	0.1163158525	-0.0517903989	0.010914367900000001	0.0447460717	0.14664438359999998	-0.0003944226	0.09640098849999999	0.0675113547	0.1233253003	-0.06388451	0.009744793100000001	-0.042911944	0.1008495915	0.0816641756	0.052345120599999996	0.0165306035	0.000396636	-2.7690000000000136e-06	1.5732011649599992e-07	7.667361000000075e-12	0.06516480000000001	0.1023565	0.004246451159040001	0.01047685309225	0.054241	0.0243567	0.0005932488348899997	0.002942086081	-0.0012670200000000006	-0.00037695700000000084	1.420965798490006e-07	1.6053396804000016e-06	-3.7243e-05	-0.0001251503	1.566259759009e-08	1.3870410490000002e-09	0.00018162	0.0	3.2985824400000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
