global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
778.6604192345739	n/a	n/a	606312.0484825623	1329.5784361895762	n/a	n/a	1767778.817980319	818.0024844373303	n/a	669128.0645456448	n/a	933.0019259526712	606.6337957059608	n/a	n/a	n/a	n/a	-0.022223563199999997	0.043494842400000004	0.1281612356	-0.06701240160000001	0.041405231699999996	-0.3312858152	-0.21119849510000002	-0.09213452890000001	-0.1020869383	0.1576409862	-0.13493793710000002	0.1051415688	-0.06422786230000001	0.0025982418	-0.09383948210000001	0.008191824200000001	-0.1109505801	-0.0822501629	0.0486420837	-0.0279037167	0.1311319463	-0.026779876600000002	0.06891922639999999	-0.15822163390000002	0.09845072140000001	-0.0376435758	0.0009242757	-0.0786122062	-0.2598251217	-0.012695715	0.0814483226	-0.2382592107	0.017469319	-0.1512743088	0.09261632310000001	-0.08873092029999999	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.08831460000000001	n/a	0.007799468573160002	n/a	0.0653531	n/a	0.00427102767961	n/a	-0.141826	n/a	0.020114614276000004	n/a	-0.000265432	n/a	n/a	7.0454146624e-08	0.000228703	n/a	5.2305062209e-08	n/a	0.00157703	n/a	2.4870236209e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.3388744728256	-2.3215447617482137	5.389570080800572	602702.0480177336	1280.671846568323	-48.90658962125326	2391.854508381677	1640120.3785927182	815.1156748210577	-2.886809616272558	664413.5633389882	8.333669760603712	921.7788699911121	574.0457645601123	1.467081	34.709229	0.24829965	0.108451	-0.13147404529999998	0.052516701500000006	0.1098150135	-0.0237052738	0.16116537109999998	-0.09879010740000001	-0.0792203748	-0.0111210524	-0.0457176324	0.0635798097	-0.09750395099999999	0.0812883253	-0.0460313859	0.0173717611	0.1253972394	-0.0680644115	-0.023029317	-0.1079334994	0.1062078097	0.0517996101	0.049597580999999995	-0.0207678412	-0.06436103530000001	-0.0700859541	-0.0802634154	-0.055340340700000004	-0.047565872	-0.015816546100000002	-0.0863850797	-0.022861638599999998	0.0918812113	-0.12297034539999999	0.044208435	-0.0383323318	0.1340953629	-0.0647027372	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.0587269	-0.029587700000000012	0.0034488487836100003	0.0008754319912900005	0.13858	0.07322690000000001	0.019204416400000004	0.0053621788836100024	-0.0966428	0.045183200000000014	0.00933983079184	0.0020415215622400012	0.000691254	0.0009566860000000001	9.15248102596e-07	4.778320925159999e-07	0.000938734	0.0007100310000000001	8.81221522756e-07	5.041440209609999e-07	0.00123771	-0.00033932000000000016	1.5319260440999996e-06	1.1513806240000012e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.0519275262902	-5.2869469465354095	27.951808015480083	594521.0749420075	1272.383133792825	-8.28871277549797	68.70275947470326	1618958.83916045	813.3155970538693	-1.8000777671884407	661482.2604110918	3.240279967926122	920.353263235891	604.6575624422343	1.276933	30.210587	0.18197045	0.092025	-0.0442900164	0.0532984901	0.1447627659	0.0049231252000000005	0.0657234204	-0.051549579299999995	-0.036130820699999996	0.1187318862	-0.0207869337	-0.0172998421	-0.033875944500000005	0.066869136	-0.0153405469	0.1198102364	-0.018794465	-0.122447952	0.04653310150000002	-0.0422068883	-0.0947168748	-0.0299264533	0.0327780723	0.05712035150000001	0.0018394921	-0.0237449843	-0.0165238057	0.0359393388	-0.038938458599999996	0.0029176484000000003	-0.0228450513	-0.094838045	0.0710101126	-0.034016963500000004	0.0461841682	0.1442165815	0.09840360460000001	-0.0313137224	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.0168998	-0.0418271	0.00028560324004	0.00174950629441	0.0972794	-0.041300600000000014	0.00946328166436	0.0017057395603600005	-0.0539786	0.042664200000000006	0.0029136892579599994	0.0018202339616400008	0.000431166	-0.000260088	6.7645767744e-08	1.85904119556e-07	0.00107002	0.0001312860000000001	1.1449428004000002e-06	1.7236013796000027e-08	0.0005055130000000001	-0.0007321969999999999	2.555433931690001e-07	5.361124468089998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.9277429873143	-2.1241845389758964	4.5121599556242415	591249.8739355654	1264.8074502382885	-7.575683554536455	57.390981318474076	1599737.886178281	811.8763812852085	-1.4392157686608016	659143.2584887652	2.0713420287619018	919.3648671851944	628.7888977214159	1.075191	25.437637	0.07688503	0.0369631	-0.0185119592	0.043943832099999997	0.1014569822	0.1087000194	-0.0616849871	-0.0406144666	0.038842591600000004	0.16961099999999998	-0.0031079798999999997	-0.09355045109999999	-0.0232527712	0.1278646964	0.06546909690000001	-0.0387272881	0.077552018	-0.013001326200000001	0.10826061769999999	0.0034434241999999997	-0.0193356676	0.0547543653	-0.028597206099999998	0.0569536588	0.045561262400000004	0.040686497	-0.0485245933	-0.0428996767	0.052797338099999994	-0.029842078799999998	0.0778861563	-0.1581225251	-0.0087674237	0.017079916299999998	0.0784376276	-0.0313699859	0.11388082460000001	0.0557333386	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.00364213	-0.02054193	1.32651109369e-05	0.0004219708881249	0.0812231	-0.016056299999999996	0.00659719197361	0.00025780476968999993	-0.041119800000000005	0.012858799999999991	0.0016908379520400006	0.00016534873743999975	0.00019374	-0.000237426	5.6371105475999984e-08	3.75351876e-08	0.00122383	0.00015380999999999988	1.4977598689e-06	2.3657516099999966e-08	0.000348189	-0.00015732400000000008	1.21235579721e-07	2.4750840976000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.3354695274692	-3.59227345984516	12.904428610307916	585738.3809168317	1249.6153731510828	-15.19207708720569	230.7992062236001	1561538.58081552	811.8438190608321	-0.03256222437642009	659090.386547277	0.0010602984563403267	916.5756149512594	616.3189707445671	0.963548	22.796297	0.14498772999999998	0.0815835	-0.021460255600000002	0.019771681200000002	0.0510321542	0.1365743308	-0.0683690815	0.0502472483	0.0372580068	0.0695114671	0.0078615536	-0.1001354381	-0.0175448925	0.0442212316	-0.024419338199999998	-0.0669029775	0.0366030365	-0.0447974939	-0.0334322683	-0.0706251259	-0.0850968505	-0.0727813565	0.0165635808	-0.045604357400000003	-0.0219011992	0.0969999962	0.039176380499999996	-0.09259561390000001	-0.0638779579	-0.010502156399999999	0.0827054219	-0.036019268	0.0110737567	-0.03245002	-0.0160771733	-0.0148653976	0.0224333975	-0.1422601905	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.015222200000000003	0.01886433	0.00023171537284000004	0.00035586294634890015	0.111063	0.029839900000000006	0.012334989969000005	0.0008904196320100001	0.0105945	0.051714300000000005	0.00011224343025	0.0026743688244900005	-0.000543834	-0.000737574	5.440154054759999e-07	2.95755419556e-07	0.00107002	-0.00015380999999999988	1.1449428004000002e-06	2.3657516099999966e-08	0.000348189	0.0	1.21235579721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.6621021841513	-2.673367343317864	7.146892952318412	581653.4821079489	1245.5947589740942	-4.020614176988603	16.16533836020173	1551506.3035837319	810.3338646668018	-1.5099543940302738	656640.9722258346	2.279962272051331	913.5088159902194	563.1189228322112	1.248959	29.548765000000003	0.06511004	0.037768	-0.0834424083	-0.0093144426	0.0005241207	-0.04865868809999999	-0.0198948283	0.056893111100000004	0.0541494539	0.0587096707	0.034157952400000004	-0.1169411409	-0.0049716714000000006	0.0269204658	-0.0570342215	0.093143756	0.0461431091	-0.0328227934	0.0169434903	-0.0635694726	0.048498375	0.08878654359999999	0.0406815943	0.0503300679	0.0028373708000000004	0.1543989433	-0.0027930351	-0.0365381618	-0.0493061322	0.004333727	0.10724575800000001	-0.010862994499999999	-0.0065597135	-0.0573775038	-0.0267301096	0.10693826699999999	0.0962457285	-0.0143241627	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.00621866	-0.00900354	3.86717321956e-05	8.106373253160001e-05	0.100577	-0.01048600000000001	0.010115732929	0.0001099561960000002	-0.0107614	-0.0213559	0.00011580772995999998	0.0004560744648099999	-0.000118772	0.000425062	1.80677703844e-07	1.4106787984e-08	0.0010097900000000002	-6.0229999999999876e-05	1.0196758441000003e-06	3.627652899999985e-09	0.000348189	0.0	1.21235579721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.9294923202426	-0.7326098639086922	0.5367172126963126	580536.5512673827	1245.7374454321046	0.14268645801030289	0.020359425299525932	1551861.7829517056	811.462141422849	1.1282767560471711	658470.8069625557	1.2730084382363278	915.3808352679782	589.3373830956398	1.071709	25.355255	0.12412527999999998	0.06797869999999999	-0.031692802400000004	0.0031270158	-0.0186216747	0.0840857276	-0.1220628252	0.042616776399999994	0.0678327892	0.10251167109999999	0.0139330844	-0.1104596836	-0.00144254	0.0347622179	0.0226053835	-0.1081369301	0.0042591346000000006	0.0166121999	0.016036993200000002	0.09133179820000001	-0.032691334	-0.043567317300000005	-0.043917295999999995	0.0017574123000000002	-0.0608887761	-0.015514751499999997	-0.1267152005	0.02497253	-0.1000566526	-0.0186113514	0.12157945029999999	-0.0664190888	-0.0077973572	-0.0226193345	0.030120293399999998	-0.09237114839999999	0.0033875625	0.0682818162	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.00348658	-0.00970524	1.21562400964e-05	9.41916834576e-05	0.15402000000000002	0.05344300000000002	0.023722160400000004	0.002856154249000002	0.00799349	0.01875489	6.389588238010001e-05	0.0003517458989121	-0.000698904	-0.0005801319999999999	3.365531374239999e-07	4.88466801216e-07	0.00107002	6.0229999999999876e-05	1.1449428004000002e-06	3.627652899999985e-09	0.000144108	-0.00020408099999999997	2.0767115664e-08	4.1649054561e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.2014544796707	0.2719621594280852	0.07396341616078722	580951.0572109255	1243.3248753913665	-2.4125700407380464	5.8204942014667775	1545856.7457669568	811.1968931707	-0.2652482521489219	658040.3994897961	0.07035663526805805	913.0475881853977	571.3307388876633	1.023839	24.222712	0.118143995	0.06904880000000001	-0.0704558421	-0.010654042399999999	-0.0574605205	-0.0063723061999999995	-0.1062722884	0.0758639569	0.0535114014	-0.046602495099999995	0.0218392037	-0.0759059374	-0.083820195	0.0026165233	-0.07436168929999999	-0.0220177008	0.10958438710000001	-0.00023602819999999998	-0.030863512200000002	-0.0511182721	0.0717705794	-0.0645460831	0.0354157494	-0.0580738862	-0.0148822129	-0.0346733968	-0.0521140833	0.1000377426	-0.012847738000000001	-0.0038001810999999997	0.0838283303	0.0708760236	-0.0026750884	-0.0437257355	-0.0638855113	-0.056213529299999995	0.0722301558	-0.0681259211	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.00347515	1.1429999999999775e-05	1.20766675225e-05	1.3064489999999482e-10	0.0924378	-0.061582200000000024	0.008544746868839999	0.0037923673568400025	0.0113228	0.0033293099999999985	0.00012820579983999995	1.108430507609999e-05	-0.000246687	0.000452217	2.04500215089e-07	6.0854475969e-08	0.0006653239999999999	-0.0004046960000000002	4.426560249759999e-07	1.6377885241600013e-07	-6.34001e-05	-0.0002075081	4.01957268001e-09	4.305961156561e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.1923625507126	4.990908071041872	24.9091633735909	588584.121156144	1262.90718101148	19.58230562011363	383.4666933995338	1594934.5478503634	814.0361118436533	2.83921867295328	662654.7913855328	8.061162672846582	913.6064121063685	546.3687357335464	1.318608	31.196568	0.41130605	0.280822	-0.13659402140000002	-0.0255061615	-0.08881927740000001	-0.1361894954	0.0436737289	0.022346425899999998	-0.16030644970000002	-0.0565394634	0.0843569969	0.0371694223	0.04752002	-0.035230406	-0.0645323724	0.0856089582	0.1150324977	-0.0915551944	-0.1364893709	0.1360444062	-0.1974409573	0.0339283065	0.0459755854	-0.0299781393	-0.013101802	0.0677319663	-0.020771730500000002	0.10704504039999999	-0.0701264076	0.1136036424	-0.08038505509999999	-0.0061829588	0.021998652200000003	-0.1820876995	-0.0940171078	0.1373544519	-0.0862359989	0.0623300507	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.021775	-0.01829985	0.000474150625	0.0003348845100225	0.348466	0.25602820000000004	0.121428553156	0.06555043919523999	0.115585	0.10426220000000001	0.013359892224999998	0.01087060634884	-0.0008061099999999999	-0.0005594229999999999	3.129540929289998e-07	6.498133320999997e-07	0.000760217	9.489300000000008e-05	5.779298870890001e-07	9.004681449000015e-09	-6.34001e-05	0.0	4.01957268001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.6706609853551	-0.521701565357489	0.2721725232964544	587783.9024157212	1251.8469651702205	-11.060215841259604	122.32837445524991	1567120.8242058912	815.0122012274157	0.976089383762428	664244.8881495576	0.9527504850937164	915.8445145223866	593.4549485972707	1.596165	37.763199	0.502127255	0.327111	-0.01097543	-0.0054836202	-0.009026855600000001	-0.0900623975	-0.0415026058	0.0277581082	0.0463520757	-0.0976668905	-0.0374483814	0.0747424214	-0.014920434299999999	-0.0248947219	-0.0333801965	0.108005165	-0.0943990901	0.032489812400000005	-0.0171195701	0.0149157475	0.0440114829	0.1109323617	0.0837560449	0.0822811095	0.0598824009	-0.0432949116	-0.0827963386	0.0376644797	-0.0146261217	-0.0098903047	-0.046769991500000004	0.10825673220000001	0.0213823415	0.060677367300000014	0.017167818	0.0623032933	-0.0107954772	0.0887560045	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.0299913	0.0517663	0.0008994780756900002	0.0026797498156900003	0.039148	-0.309318	0.001532565904	0.095677625124	0.0294745	-0.08611049999999999	0.00086874615025	0.007415018210249999	-0.00131325	-0.0005071400000000001	2.5719097960000007e-07	1.7246255625e-06	0.0006653239999999999	-9.489300000000008e-05	4.426560249759999e-07	9.004681449000015e-09	0.000433216	0.0004966161	1.8767610265599998e-07	2.4662755077921e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
