global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59
771.2913098349237	1.4672746396159937	2.152894868060244	594890.2846268723	1255.686598402453	6.6673168013678605	44.45311332980216	1576748.833407523	822.2705538102234	-1.6948143784667309	676128.8636633715	2.8723957774575712	922.4846744776863	682.8972380352208	1.404886	34.203037	0.17532154500000002	0.103364	-0.0396823518	0.0631271073	-0.0037207724	-0.0479548759	-0.0140488748	0.0173142539	-0.0098421961	0.054314804800000005	-0.0829942219	-0.011083050300000001	-0.0255157814	0.138921033	0.0365118568	-0.0218153627	0.021978931200000003	0.0168591782	0.0742125821	-0.0229397196	-0.0718619582	-0.0775124859	0.0081659456	0.0378683161	0.0527113555	0.000230473	-0.0653804258	0.0128843613	0.0225491575	-0.004225165	-0.0755541001	0.0418307303	0.0859415781	0.0298660358	-0.0381975612	-0.0909288773	0.0353765	0.007235099999999999	0.00125149675225	5.234667200999997e-05	0.0451923	-0.03434120000000001	0.00204234397929	0.0011793180174400006	0.0579766	0.0269003	0.00336128614756	0.0007236261400899999	-0.00164243	-0.0016290488	2.65379999278144e-06	2.6975763049000003e-06	-0.000124657	-0.000468362	1.5539367648999998e-08	2.1936296304399995e-07	5.45503e-05	-3.94881e-05	2.97573523009e-09	1.55931004161e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.1444063369094	-3.1469034980143533	9.903001625814973	590045.8289866829	1258.968314693414	3.281716290960958	10.769661814358546	1585001.217401975	820.7478565596823	-1.5226972505411138	673627.0440473128	2.3186069168054684	922.9673562478566	654.7559105779354	1.086871	26.460703	0.237640445	0.131947	0.0091045927	0.0111345089	0.025058683300000002	-0.0087471825	0.052613272	-0.052180483300000004	-0.0898500725	0.0147995059	-0.0102083648	0.0200960744	-0.0480914038	-0.0439958802	-0.0462711897	0.0172379923	0.0532792741	0.015057473100000001	0.0070138519	-0.045311800199999995	0.0259719436	0.10652265710000001	0.0063093787	-0.0403025084	-0.0026390934	-0.0452813522	-0.0050894957	0.0177795766	-0.0571171179	-0.0812317407	-0.0450476661	0.0677093806	0.08475414740000001	0.0260957959	-0.0436136483	-0.0948535094	0.0276874	-0.0076890999999999965	0.0007665921187600001	5.912225880999996e-05	-0.00944208	-0.05463438	8.91528747264e-05	0.0029849154779844	-0.026321	-0.08429760000000001	0.0006927950409999999	0.00710608536576	-0.000492241	0.001150189	1.322934735721e-06	2.4230120208099997e-07	0.000364719	0.000489376	1.33019948961e-07	2.39488869376e-07	-0.00012627200000000005	-0.00018082230000000005	1.5944617984000013e-08	3.269670417729001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
773.9247360614377	5.780329724528315	33.41221172426558	598959.4970877661	1248.7368032586446	-10.231511434769345	104.68382623981589	1559343.6038126186	821.8837358071908	1.1358792475084556	675492.8751843842	1.2902216649203753	926.2322998873303	688.2891711163179	1.391349	33.873447	0.28265172	0.15633	-0.052958520099999996	0.032902326	-0.044712136799999996	0.0241499375	0.031085436	-0.0860272598	0.0318249581	-0.01585929	-0.0447555516	0.063326855	-0.017035767	0.050951322400000006	-0.18236586170000002	0.1180155901	-0.045480364800000006	0.026425395499999997	-0.004405102	-0.1381337195	-0.015277425700000001	0.0001799388	0.022827995499999996	0.0235181628	-0.0604569663	-0.1053841849	-0.038020289	-0.0824608809	0.0250159046	0.0215520739	-0.0879369985	0.08843277779999999	0.0835387683	0.022291137599999997	-0.0489003263	-0.0982778883	0.0445318	0.016844400000000002	0.00198308121124	0.0002837338113600001	-0.08361619999999999	-0.07417411999999997	0.006991668902439997	0.0055018000777743966	-0.164799	-0.138478	0.027158710401	0.019176156484	-0.00106203	-0.000569789	3.24659504521e-07	1.1279077209e-06	0.0008580339999999999	0.0004933149999999999	7.362223451559999e-07	2.433596892249999e-07	-0.00012627200000000005	0.0	1.5944617984000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.2414043295311	-4.6833317319066055	21.933596111083325	591732.3381348691	1265.736953105399	17.00014984675431	289.00509481210065	1602090.0344565387	821.2299721114737	-0.6537636957170889	674418.6670942118	0.4274069698376664	926.5102906197387	648.8287084709698	1.592376	38.767609	0.3176692250000001	0.18839	0.054043815099999996	-0.0053628316	0.0252031876	-0.0445876706	0.07067164320000001	-0.0441404254	-0.1695127493	0.0045584628	-0.0237156383	-0.0019005207	-0.0753740037	0.068145879	0.02836709	-0.0482439278	-0.0223271709	-0.0016409584	0.0052330812	-0.0233195103	0.0233740861	-0.0435483163	-0.0388192904	-0.0040324885	0.0101871108	-0.0119749758	-0.0322781472	0.1052124862	-0.093572752	-0.0260779671	-0.0272996953	0.082955714	0.08229584150000001	0.018457078999999998	-0.0540419085	-0.1011839538	0.036374800000000006	-0.008156999999999998	0.0013231260750400007	6.653664899999997e-05	0.0596617	0.1432779	0.00355951844689	0.02052855662841	-0.0373951	0.1274039	0.0013983935040099995	0.016231753735210002	-0.00039774	0.0006642900000000001	4.412812041000002e-07	1.581971076e-07	0.0008580339999999999	0.0	7.362223451559999e-07	0.0	-1.39535e-05	0.00011231850000000005	1.9470016225e-10	1.2615445442250012e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.1722573756767	-6.06914695385433	36.834544747479285	582431.8944278861	1247.59703370108	-18.139919404319013	329.05667599518955	1556498.3584997337	818.7926622645282	-2.4373098469454817	670421.4237782337	5.940479290017407	925.9411082620476	641.0973348826948	1.21133	29.490767	0.146538065	0.0739815	0.033915856099999996	0.0060470604	-0.0414313355	0.0475921549	0.0422427066	-0.1105980818	-0.0793677076	-0.0318782909	0.059827951799999994	0.053446502300000004	-0.2079661928	-0.0070607506	-0.0816514116	0.0880953987	-0.0675623523	0.025122940299999997	-0.1121755917	-0.10897499470000001	0.054618941500000004	0.06018133360000001	-0.1547074879	-0.1140456569	-0.0839541254	-0.1272782356	0.007665821	-0.050846225	-0.13744084439999998	-0.0825000973	-0.1200272652	0.0231398714	0.0810257771	0.0145986769	-0.0590231392	-0.10355637949999999	0.00683396	-0.029540840000000006	4.67030092816e-05	0.0008726612279056004	0.0153537	-0.044308	0.00023573610369000006	0.001963198864	-0.0886513	-0.051256200000000016	0.007859052991690001	0.002627198038440001	-0.000568355	-0.000170615	2.9109478225e-08	3.23027406025e-07	0.000712307	-0.0001457269999999999	5.073812622490001e-07	2.123635852899997e-08	-0.00012627200000000005	-0.00011231850000000005	1.5944617984000013e-08	1.2615445442250012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.3325872491972	1.1603298735204817	1.3463654153840572	584204.3039310515	1257.4350861187447	9.838052417664812	96.78727537272046	1581142.9958024547	820.4288536430201	1.6361913784919582	673103.5038900003	2.677122227051413	922.0232222136012	634.5641345141612	1.428152	34.769463	0.53364119	0.31321	0.06841986950000001	0.069271983	0.0025259507999999997	-0.10186895439999999	0.0014744648	0.0695844932	-0.0248606162	0.0537250564	-0.0031388638000000003	-0.0045411813	0.0015473257	-0.0166069602	0.1731510854	0.059047219299999995	-0.0778020176	-0.0057849776	0.011479812399999999	-0.007639545	0.0712737667	0.0175252972	-0.1186760085	0.08144219059999999	0.07138252889999999	0.0129952448	-0.049398298099999995	0.07274783509999999	-0.045194050199999995	0.0542582966	0.0575617696	-0.10411073119999999	0.0797289937	0.0107210203	-0.06382923809999999	-0.1053826534	0.036787400000000005	0.029953440000000005	0.0013533127987600006	0.0008972085678336002	0.187065	0.17171129999999998	0.034993314224999995	0.029484770547690005	0.144537	0.2331883	0.020890944369000002	0.054376783256890014	-0.00172891	-0.001160555	1.346887908025e-06	2.9891297881e-06	0.0004667330000000001	-0.00024557400000000003	2.1783969328900004e-07	6.030658947599999e-08	0.000443362	0.0005696340000000001	1.96569863044e-07	3.2448289395600015e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.5229797363402	-3.809607512857042	14.513109402016815	578395.2027070415	1234.7857636706956	-22.64932244804913	512.9918073557022	1524695.8821638231	818.5712080198239	-1.8576456231962768	670058.8225990337	3.4508472613802827	916.7307449456987	623.2903090427785	1.094625	26.649483	0.36408675	0.216882	0.0402854926	0.0299189017	-0.000186839	0.0089532211	-0.0583542349	0.0033697090000000002	0.008289063000000001	0.0297606946	0.0490124787	-0.0724139663	0.07657594200000001	0.1121778302	-0.0374532796	-0.015150525500000001	0.07746556519999999	-0.0166285519	-0.018233799	0.0040147862	-0.0250860337	0.0221800011	-0.1251439788	0.1483411514	0.0268319546	0.013690203	0.0604383352	-0.033780795	-0.008808851099999999	0.1013938475	-0.0071774731999999985	-0.0641616529	0.0784059191	0.0068292234	-0.0684459447	-0.1066531437	0.0546131	0.01782569999999999	0.0029825906916099995	0.00031775558048999973	0.0255715	-0.16149349999999998	0.0006539016122500001	0.02608015054225	0.0273712	-0.11716580000000001	0.0007491825894399999	0.01372782468964	-0.000704415	0.0010244949999999998	1.0495900050249997e-06	4.96200492225e-07	0.000532983	6.624999999999996e-05	2.84070878289e-07	4.389062499999994e-09	0.000182072	-0.00026129	3.3150213183999995e-08	6.827246409999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.6418397274929	3.1188599911527035	9.727287644413042	583148.8593823899	1241.6399537928125	6.854190122116962	46.97992223012572	1541669.7748546174	820.4828805997968	1.9116725799729009	673192.1573573403	3.6544920530202476	919.4214883442247	603.4511040116815	1.095458	26.669769	0.18280125	0.114838	0.11636931029999999	0.023188325299999996	0.0287940273	-0.016930613400000002	-0.031019136	0.0212825216	0.023041930699999998	0.039533267999999996	0.0063277363	-0.015849083	0.045545223499999996	-0.040333872400000005	0.021521831	-0.0552946262	-0.0244889994	-0.07256207	-0.1307000491	0.13700808650000001	0.0766182613	0.034039020499999996	-0.08443388859999999	0.0543991746	0.0391771263	0.0125128073	0.008520621800000001	-0.0181288611	0.0065921778000000006	0.0068249585	0.051769879500000004	-0.009582830300000001	0.0770569894	0.0029284193	-0.0728595605	-0.10736115	0.042793	-0.0118201	0.001831240849	0.00013971476401	0.12978300000000004	0.10421150000000004	0.01684362708900001	0.010860036732250007	0.07098930000000002	0.04361810000000002	0.0050394807144900034	0.0019025386476100015	-0.000682185	2.223000000000004e-05	4.941729000000016e-10	4.65376374225e-07	0.000913836	0.000380853	8.35096234896e-07	1.45049007609e-07	0.00024202	5.994799999999999e-05	5.85736804e-08	3.593762703999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.6181432124762	0.9763034849833048	0.9531684947905459	584640.9049296947	1241.8950319331598	0.2550781403472229	0.06506485768299752	1542303.2703402638	820.5746138701571	0.09173327036035063	673342.6969281575	0.008414992891005179	921.1188838534798	632.4746654100251	1.1830379999999998	28.801973	0.242525815	0.120775	0.0216790838	0.0013271035999999998	0.026371936800000002	0.0069643	-0.0141336292	-0.030657285099999997	0.1137828163	0.0250315174	-0.004071733	0.0117525416	0.0376964066	0.0020396265	-0.054790766	0.0903373726	-0.0329549822	0.0430609009	-0.0433028064	0.0090097467	-0.0643557681	0.0121646004	0.0392107028	0.0452323574	-0.0044041744	-0.032617851499999996	-0.027484201200000002	-0.0846013212	0.0547410116	0.035253292	-0.021898176499999998	-0.0266118652	0.0756826496	-0.0009762471000000001	-0.0770569894	-0.10750293820000001	0.00537094	-0.03742206	2.8846996483600006e-05	0.0014004105746436	0.07536989999999999	-0.05441310000000005	0.005680621826009999	0.002960785451610005	-0.00500301	-0.07599231000000002	2.50301090601e-05	0.005774831179136103	-5.448510000000001e-05	0.0006276999	3.9400716446001e-07	2.9686261220100005e-09	0.000700458	-0.000213378	4.90641409764e-07	4.553017088399999e-08	-0.000410869	-0.000652889	1.68813335161e-07	4.26264046321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.9919352332347	3.373792020758515	11.382472599333825	589811.6125832889	1251.9414441609845	10.046412227824703	100.93039865138573	1567357.3796078912	821.719122423262	1.1445085531048562	675222.3161560558	1.3098998281301717	921.2055002383067	673.5734198959543	1.149929	27.995899	0.241570612	0.144623	-0.052510616100000004	0.0496261741	-0.0140599204	-0.0516339258	-0.0187482657	0.045625421299999996	0.0633331526	0.0386044665	-0.0601739394	-0.0117742556	-0.0253382298	0.1056861907	0.0293580735	0.0297001227	-0.0031343348999999998	0.0754000675	0.044126558600000004	-0.0449709316	-0.0171972089	0.0002192446	0.030182554900000002	0.07053900519999999	0.0460775837	0.0089925253	-0.0584255177	0.026500746800000002	0.029741405099999996	0.0294222241	-0.0659538237	-0.0209040878	0.07428335280000001	-0.0048796259	-0.0810257771	-0.1070777606	-0.000604567	-0.0059755070000000006	3.65501257489e-07	3.5706683907049014e-05	0.137446	0.06207610000000002	0.018891402916000003	0.003853442191210003	0.07097250000000001	0.07597551000000001	0.005037095756250001	0.0057722781197601025	-0.00171133	-0.0016568448999999999	2.74513502265601e-06	2.9286503689e-06	0.0008580339999999999	0.00015757599999999988	7.362223451559999e-07	2.483019577599996e-08	-0.000547318	-0.00013644899999999994	2.9955699312399997e-07	1.861832960099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.6664242323781	-1.3255110008566362	1.7569794133919614	587777.4060452607	1254.6140480457066	2.672603884722093	7.142811524631625	1574056.4095536345	820.6454304541264	-1.0736919691355524	673458.9225252385	1.15281444458618	923.4017505414588	670.5047233386119	0.9474610000000002	23.066668	0.326078407	0.195933	-0.0668031481	0.0129663043	-0.0253565196	0.0007126006	0.0421911908	-0.06020985650000001	-0.0015394516	0.0044219761	-0.013646060900000001	-0.0054001807	-0.1377154749	0.0704227816	-0.0468115429	0.0632725493	0.032924369700000004	0.020487128	-0.0010217588	-0.014324868300000003	-0.1325850821	-0.014798513000000001	0.0941290439	0.08614403640000001	-0.0240331892	-0.0444508287	-0.0385745596	-0.0062319593	-0.06165443	-0.0295161089	-0.13860527039999998	-0.0066032902000000004	0.0728595605	-0.0087765689	-0.08475414740000001	-0.10608785949999999	0.00433114	0.004935707	1.87587736996e-05	2.4361203589849e-05	-0.0320006	-0.1694466	0.0010240384003599998	0.02871215025156	-0.0142741	-0.0852466	0.00020374993081000004	0.0072669828115600014	-0.0013616600000000006	0.00034966999999999935	1.2226910889999955e-07	1.8541179556000015e-06	0.00029976	-0.0005582739999999999	8.98560576e-08	3.116698590759999e-07	-0.00012627200000000005	0.00042104599999999984	1.5944617984000013e-08	1.7727973411599992e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.1532172880159	1.4867930556378042	2.210553590292798	590059.3652299297	1254.3297955894616	-0.2842524562449853	0.08079945888130728	1573343.2361035002	820.4120640158274	-0.2333664382990719	673075.95478271	0.05445989452439453	923.0559797859863	690.7412715461571	1.005981	24.491369	0.16945796	0.102092	-0.051965693	0.043340097800000005	-0.0350886345	-0.018111507199999998	0.0356223767	-0.0325415297	-0.0730356064	0.0110665037	0.0172353502	0.0308020207	-0.1156298962	-0.048877759900000005	-0.006932021500000001	0.0237948796	-0.0664519906	0.0371063395	-0.0562266704	0.0013120273999999998	0.0204766331	0.12362098869999999	0.1590373676	0.028058398199999997	-0.0033877369	-0.0371910756	-0.0111044414	0.0312619223	-0.0727058751	-0.0830481854	-0.0217688092	-0.0240605557	0.0714117421	-0.0126619363	-0.08823103759999999	-0.10453845560000001	0.023677700000000003	0.01934656	0.0005606334772900001	0.00037428938383360014	0.0545522	0.08655279999999999	0.00297594252484	0.0074913871878399966	0.030890800000000006	0.045164900000000015	0.0009542415246400002	0.0020398681920100006	-0.0015777	-0.00021603999999999937	4.667328159999972e-08	2.48913729e-06	0.000451594	0.00015183400000000005	2.0393714083600004e-07	2.3053563556000016e-08	-0.00012627200000000005	0.0	1.5944617984000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.684764023319	-3.4684532646969046	12.030168049386615	584742.788329399	1248.334079425005	-5.995716164456552	35.9486123247256	1558337.9738538747	820.4835371773964	0.07147316156908799	673193.2347791321	0.0051084128246809595	920.9397840203259	674.0123097787146	1.077419	26.230579	0.10370302	0.0645578	-0.0750272935	0.0335032401	-0.0735666601	-0.0221403833	0.0005003856	0.0205806602	0.0106252828	0.0294123696	-0.0111172528	-0.001649351	-0.0133107256	-0.0370621306	0.0106881852	0.0792177987	0.0330274608	-0.0013878487	0.1464430592	-0.0061496318	0.08007161230000001	0.049796014000000006	0.0224057934	0.1133858282	0.0208201322	-0.0020079142	-0.037666565299999996	-0.010643566799999999	0.0013861625	-0.0051234906	-0.0116955624	-0.0616155587	0.0699403751	-0.0165306035	-0.09144613119999999	-0.10243772039999999	0.026476099999999995	0.002798399999999993	0.0007009838712099997	7.831042559999958e-06	0.00917748	-0.045374719999999986	8.42261391504e-05	0.0020588652150783995	0.07740939999999999	0.04651859999999999	0.005992215208359998	0.0021639801459599987	-0.00147871	9.898999999999996e-05	9.799020099999994e-09	2.1865832641e-06	0.00053283	8.123599999999994e-05	2.839078089e-07	6.59928769599999e-09	-0.00012627200000000005	0.0	1.5944617984000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.3557602090564	1.6709961857374085	2.7922282527489672	587301.1512056007	1246.4263157138134	-1.907763711191592	3.639562377739516	1553578.560503911	819.6575625569537	-0.8259746204427074	671838.5198568065	0.6822340736154746	920.5040773572566	670.7899441653086	0.966979	23.541842000000006	0.24013776	0.14829	-0.075784473	0.022632053500000002	-0.055304718200000005	-0.0056589273	0.0085127554	-0.0210589735	-0.0151847457	0.0049919243	0.0073453514	-0.0396349188	0.0381892142	0.1107717469	-0.053570335700000006	0.045695998700000004	-0.0178365698	-0.0321538011	-0.0031665302000000004	-0.0669136147	-0.09452224640000001	0.061673561399999986	0.09998431630000001	0.1655072299	-0.0040711147	-0.010928636100000002	0.0108378996	-0.010974133899999999	-0.011191145100000001	0.09579786119999999	-0.0603838606	-0.015573903	0.0684459447	-0.0203774681	-0.09438988849999999	-0.0997967332	0.0758765	0.0494004	0.00575724325225	0.0024403995201600004	0.00905517	-0.0001223100000000005	8.199610372889999e-05	1.4959736100000116e-08	-0.050512199999999986	-0.12792159999999994	0.0025514823488399997	0.01636393574655999	-0.00141193	6.678000000000001e-05	4.4595684000000005e-09	1.9935463249e-06	0.00129338	0.00076055	1.6728318244e-06	5.784363025000001e-07	0.000300267	0.00042653900000000014	9.0160271289e-08	1.8193551852100009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
