global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
754.6241650936747	n/a	n/a	569457.6305433257	1258.680140818345	n/a	n/a	1584275.696890489	799.9343942366353	n/a	639895.0350827327	n/a	902.8231733134096	546.8624180967082	n/a	n/a	n/a	n/a	-0.0442895462	-0.0598717826	0.003710096	-0.0056070004	0.0684614656	-0.0595004667	0.0107161694	0.4356720455	0.38472706149999997	-0.0757176345	0.2951630132	-0.049052276900000004	0.1216072314	-0.08320169969999999	0.059921131600000004	-0.0387818718	0.05498234	-0.0512450766	-0.1081184822	0.0750411149	-0.0987887153	0.1141201756	-0.0738604579	0.033678514799999996	-0.1022365065	0.24823119489999998	-0.0610417663	0.0166516339	-0.25915203789999997	0.2502082656	0.115793415	-0.0792831929	0.031443705499999995	-0.1823350559	0.0475157112	-0.2306311607	0.0187886137	-0.09854328289999999	-0.08219463099999999	0.0649891821	-0.3489731063	0.090186042	-0.023405486200000002	0.4940209576	-0.1833005369	0.044470797199999995	-0.1981508012	0.31228296769999997	-0.015592789199999997	0.062243411900000004	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.00631125	n/a	3.98318765625e-05	n/a	0.0331042	n/a	0.0010958880576400001	n/a	-0.000331529	n/a	1.0991147784100002e-07	n/a	-0.00300621	n/a	n/a	9.0372985641e-06	-0.000513207	n/a	2.6338142484899997e-07	n/a	-0.000777648	n/a	6.047364119040001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.3145408566443	-3.3096242370304485	10.953612590339377	564473.5393026302	1228.85299627358	-29.82714454476513	889.6585516943125	1510079.686450555	798.2402380990393	-1.6941561375959964	637187.4777204109	2.8701650185541845	893.3354023540204	557.3527148937055	1.2464110000000002	24.523939	0.14583187899999994	0.07768429999999997	0.08514610060000001	-0.0361749861	-0.0770168239	-0.022727439199999998	-0.0855672472	-0.1066319963	-0.0080803495	0.1245463138	0.22251347719999998	0.0639994253	0.0908031356	-0.0031798410999999997	0.0609140931	-0.0457356375	-0.023120922000000002	-0.0322225547	0.15444670000000002	0.0228741061	-0.050229906500000004	0.17912794899999998	0.0741189875	-0.0684682057	0.09587867900000001	-0.011739445800000001	-0.0436963942	0.1182701036	0.1833452547	-0.1340178257	-0.016118476200000002	0.0136502197	-0.0117790243	-0.004266242	0.044092977699999994	0.0032820777000000002	-0.13932514740000002	-0.1176850521	-0.0697118255	0.0114831595	-0.0780408495	-0.057594890999999995	-0.1665504221	0.1352924573	0.018009772099999998	0.12175520599999999	-0.1314418445	0.0681763361	-0.09825820789999999	0.0181915453	-0.0384797204	-0.042111884	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0103943	-0.00408305	0.00010804147249	1.66712973025e-05	-0.0125515	-0.045655699999999994	0.00015754015225	0.00208444294249	0.0554311	0.055762629	0.0030726068472100004	0.003109470792991641	-0.00308949	-8.32799999999998e-05	6.9355583999999685e-09	9.5449484601e-06	4.283769999999998e-22	0.000513207	1.8350685412899986e-43	2.6338142484899997e-07	-0.000987771	-0.0002101230000000001	9.756915484410002e-07	4.415167512900005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.2248497298683	-0.08969112677596057	0.008044498222341434	564338.7748516633	1217.3057940776075	-11.547202195972432	133.33787855467054	1481833.3962949147	796.7431298600316	-1.49710823900773	634799.6149791591	2.2413330793048263	890.885686021534	570.6992367083801	1.121624	22.068661	0.12609785	0.0803621	0.1591402875	-0.0691663894	-0.0102264829	-0.0048912353	-0.1170239099	-0.0256233335	0.0391357553	0.021148208300000002	0.07165000980000001	0.06257963309999999	-0.020265538	0.0641803033	-0.0541753558	-0.0664093732	0.0491235377	0.061430378	-0.014558393700000003	-0.102460444	0.1266356746	0.0199213692	-0.0718186435	-0.007731784300000002	0.1463027396	-0.0161399151	0.041381635800000004	0.056623854400000014	0.0455816721	-0.1576550295	0.028234517200000007	-0.047545244900000005	-0.0299007269	-0.0415665447	-0.20887484120000002	-0.0395742078	0.06639950480000001	0.0678099689	-0.012313801200000002	0.0110668075	-0.0087665991	-0.10077503130000001	-0.0126351702	0.0351402865	-0.024117545499999997	0.1059390133	0.0335464092	-0.0079889622	-0.0671647033	-0.1273887637	-0.12445164480000001	-0.0179802779	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0130893	-0.0026949999999999995	0.00017132977449	7.263024999999997e-06	0.0440176	0.056569100000000004	0.00193754910976	0.00320006307481	0.0663305	0.010899399999999995	0.00439973523025	0.00011879692035999993	-0.00408177	-0.0009922800000000003	9.846195984000007e-07	1.6660846332900002e-05	-0.0	-4.283769999999998e-22	0.0	1.8350685412899986e-43	-0.000861364	0.00012640700000000017	7.419479404959998e-07	1.5978729649000036e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.0854410448218	-2.1394086850465333	4.577069521652534	561128.9979853153	1219.1974474115868	1.8916533339793205	3.578352335955078	1486442.415774929	797.341273192013	0.5981433319814187	635753.1059354603	0.3577754455938336	892.3834603283681	536.582521274545	1.481143	29.142424	0.07348425000000003	0.0400786	-0.0694714837	-0.0306054596	0.10923034039999999	-0.044969353899999995	-0.0804150697	0.0252936375	0.08924459119999999	0.090971611	-0.0038994389	-0.022630693900000002	-0.1517280882	0.1098629217	0.048000647300000004	0.0433508653	0.0619969282	0.0365128402	-0.0258019403	-0.08440411810000001	0.0821979885	-0.0497759854	-0.0059115598	-0.0548949549	-0.0451833582	-0.0728376403	-0.10011676039999999	0.0864949926	-0.1537352337	0.0471646777	-0.0161818229	-0.058720145599999996	-0.0164222781	-0.08889477679999999	-0.0933673584	0.059022042699999985	-0.001101869	-0.0482216755	0.1799484005	-0.05480911	0.1017641051	-0.0333570727	-0.0510899585	-0.019454707800000002	-0.021448114100000002	0.013587819899999999	0.10051717380000001	-0.0036324383	0.0385767991	-0.0733980799	-0.0963630007	-0.0424380126	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.01985	-0.0067607	0.0003940225	4.5707064490000005e-05	0.0399031	-0.004114499999999993	0.0015922573896100002	1.6929110249999942e-05	0.0804538	0.014123300000000004	0.006472813934440001	0.00019946760289000012	-0.00335085	0.0007309200000000004	5.342440464000005e-07	1.1228195722499997e-05	-0.0	0.0	0.0	0.0	-0.000622569	0.000238795	3.87592159761e-07	5.702305202499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.4641950593988	0.3787540145769981	0.14345460355819287	561696.5796760325	1212.4637827873876	-6.733664624199264	45.34223927119261	1470068.4245711013	797.6733489566728	0.3320757646598622	636282.7716357539	0.1102743134744322	890.1472249158937	552.2562106166803	0.999082	19.657574	0.07261249439999998	0.0336034	0.007101136	-0.032051554700000005	0.14585367230000001	-0.0313788835	-0.020795049399999998	-0.0409854058	0.0404113751	0.0566764634	-0.0386849546	-0.029383018900000002	-0.08510644939999999	0.10597487300000001	0.05811078610000001	0.0435195637	-0.0596895603	-0.006508440999999999	0.0038245859000000004	-0.042817645099999996	0.0568288273	-0.0635842157	0.0204089049	0.15129732199999998	0.1197690211	-0.0335414342	0.0448293528	-0.2690178186	-0.07028330940000001	0.0169085792	-0.0383500625	-0.0806725089	-0.091139001	0.0190211505	-0.0015174526	-0.15372104779999998	0.050895179400000004	-0.0625838487	-0.0717945897	-0.052071869400000005	0.09700718039999999	-0.014429119099999999	-0.03926399	0.0120698766	0.031040359500000007	-0.0906840878	0.031114290299999996	-0.054802356100000005	0.1415215858	-0.034360863	0.010838984199999999	0.0357232757	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	8.234439999999997e-05	0.0199323444	6.780600211359996e-09	0.0003972983532802113	0.0223077	-0.017595400000000004	0.00049763347929	0.0003095981011600001	0.0661312	-0.014322600000000003	0.00437333561344	0.00020513687076000007	-0.00317802	0.00017282999999999969	2.9870208899999885e-08	1.00998111204e-05	-0.0	0.0	0.0	0.0	-0.0008649819999999999	-0.0002424129999999999	7.481938603239999e-07	5.876406256899996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.8390316528547	1.3748365934559388	1.8901756587055305	563759.2514533965	1215.0955679067167	2.631785119329152	6.9262929143223575	1476457.2391465462	797.6974407278343	0.024091771161465655	636321.2069437368	0.0005804134376964284	894.3591457701874	579.8092666631252	1.200728	23.625082	0.18471079360000006	0.120071	0.1310402156	-0.0089249312	0.1450387889	0.0749063289	0.1214304869	-0.0631999989	0.0693361353	0.1034378699	-0.13641222050000001	0.0098857871	0.0046454039	0.0348439737	0.0958033884	0.14843877800000002	-0.0638430471	0.0109019179	-0.0633268368	0.0228919458	0.0206087624	0.014642470900000001	-0.0483790444	0.0277680847	-0.0617350895	-0.0020086439	0.1470771117	-0.0324437586	0.12241667349999999	-0.0209789926	-0.0756950399	-0.0530249539	0.0408892207	-0.0712303979	-0.1663704203	-0.11921875800000001	0.0815886194	-0.0721368483	0.0934455516	-0.1783581264	0.0513403257	0.122613401	0.067607445	0.0319911465	0.053097751500000005	-0.029547094700000002	0.0864947242	-0.040498118	-0.0139558653	0.0201749122	-0.057340958399999996	0.08560395259999999	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.000110988	2.864360000000001e-05	1.2318336143999998e-08	8.204558209600011e-10	-0.08996219999999999	-0.1122699	0.008093197428839998	0.01260453044601	0.035252	-0.0308792	0.001242703504	0.00095352499264	-0.00318244	-4.419999999999771e-06	1.9536399999997978e-11	1.01279243536e-05	-0.000583828	-0.000583828	3.40855133584e-07	3.40855133584e-07	-0.000622569	0.0002424129999999999	3.87592159761e-07	5.876406256899996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.1558475578984	-2.6831840949563457	7.199476887426704	559737.1722350771	1205.589043830882	-9.506524075834703	90.37400000442487	1453444.9426050603	796.0767807705048	-1.620659957329508	633738.2408819303	2.6265386972912825	891.8095890643303	532.7150189584715	1.405227	27.648733	0.265158228	0.187691	-0.0983886117	-0.0097019318	0.0293671831	0.08826737220000001	0.0885007718	0.0032090117999999997	0.0009888966	-0.0131510583	-0.13448785060000001	0.005713307900000001	0.094497389	-0.0634736771	-0.0046109085	0.1407375244	-0.0532147796	0.0582525718	0.0023946406	-0.0213454335	0.0788766203	0.0168263553	0.1115555385	0.1390247414	-0.0883475077	-0.0050557474	-0.0079118938	0.0733467795	0.025587756200000002	0.0837592179	0.08390892189999999	0.09242504359999999	-0.0288294911	-0.0187411538	-0.1123573069	0.0461925859	0.040913562599999995	-0.0576746916	0.1000483402	-0.07700383150000001	-0.0316625023	0.1245021586	0.10193737800000001	-0.009692345500000001	-0.033119255099999995	0.0192117043	0.0199123264	-0.0327119602	-0.042654692699999996	-0.0724919092	-0.0004915566000000001	0.1374443908	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.007749739999999998	-0.007860727999999997	6.005847006759998e-05	6.179104468998396e-05	0.087027	0.1769892	0.007573698728999999	0.03132517691664	0.0212116	-0.0140404	0.0004499319745599999	0.00019713283216000004	-0.00193104	0.0012514000000000002	1.5660019599999996e-06	3.7289154816e-06	-0.000657785	-7.395700000000004e-05	4.32681106225e-07	5.469637849000006e-09	-0.00062257	-1.0000000000157452e-09	3.875934049e-07	1.0000000000314906e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.1684998785432	-0.987347679355139	0.9748554399279784	558260.7672107527	1199.50084512291	-6.088198707971968	37.06616350775155	1438802.2774505757	797.4321870717005	1.3554063011956714	635898.0929779555	1.837126241320931	888.9655724266025	538.5680492389087	1.106448	21.770077	0.14023439999999998	0.108958	-0.015387287	0.017525435	-0.0110532674	0.055902653200000006	-0.012081183	-0.053076526900000004	-0.1315608301	-0.1002854026	-0.1085053824	0.024843718799999998	0.098715673	-0.1314813611	-0.0288604715	0.0069966852	-0.1262734988	-0.0024474738	0.107197739	0.0533248005	-0.0302114361	0.0204191547	0.1174376861	-0.0144453627	-0.0122048852	-0.1148935362	0.0551960832	0.042606365199999996	0.07965146940000001	0.14142827189999999	0.07986320870000001	-0.112306813	-0.0077875165	-0.0447124812	0.0845768256	-0.09223844710000001	-0.0143523806	-0.11227162	-0.05199719	0.0208054047	-0.08539780539999997	0.052698754	0.0998561334	0.0565638755	-0.0719390902	-0.11107180109999999	-0.10331917380000001	0.0363990887	-0.0354279245	0.051886347199999995	0.1271393274	-0.0009201872999999999	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.00648739	0.001262349999999998	4.20862290121e-05	1.593527522499995e-06	-0.02045	-0.107477	0.0004182025	0.011551305528999998	0.0353036	0.014091999999999999	0.0012463441729599998	0.000198584464	-0.00194544	-1.4400000000000131e-05	2.0736000000000385e-10	3.7847367936e-06	-0.000423192	0.0002345930000000001	1.7909146886399997e-07	5.5033875649000024e-08	-0.000523502	9.9068e-05	2.7405434400400004e-07	9.814468624000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.7032995839061	0.5347997053628433	0.28601072485618395	559060.2242086604	1200.5802579040428	1.0794127811327598	1.1651319520727592	1441392.955668938	796.8405550292223	-0.5916320424781816	634954.8701392789	0.3500284736869049	888.7963262918181	541.2737485639549	0.912768	17.959288	0.11330944	0.0902178	-0.056231817999999996	-0.0070569192	-0.0547166119	0.0250000334	0.0036549682000000003	-0.0334595621	-0.0717317262	-0.0866426547	-0.067527538	-0.0111074433	0.0562412724	-0.051319961100000006	-0.056289845899999996	-0.0040676673	-0.0480274297	0.0469284595	0.036652871600000005	-0.037366723500000004	-0.0537237611	0.0542821569	0.01688603	-0.1439792019	-0.0011031633	-0.0944501876	0.0573609829	0.08242956139999999	-0.0783056904	0.1250505466	0.0488541226	-0.114217981	0.0483847096	0.0628988947	-0.0738774601	0.07391992139999999	0.053445937	0.026257436600000003	-0.0003030288	0.029708717599999997	-0.029709816099999998	0.0078753782	0.0989381914	0.0196328169	-0.046149127699999994	-0.007593641099999999	-0.0396092372	0.0058510459999999995	-0.0390817476	-0.071235868	0.0558307117	-0.0056126944	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.00486375	0.00162364	2.36560640625e-05	2.6362068496e-06	0.06825870000000002	0.08870870000000003	0.004659250125690003	0.007869233455690003	0.0442289	0.008925300000000004	0.00195619559521	7.966098009000009e-05	-0.00200119	-5.57499999999998e-05	3.108062499999979e-09	4.0047614161e-06	-0.0004744280000000001	-5.123600000000008e-05	2.2508192718400002e-07	2.6251276960000078e-09	-0.000349452	0.00017405000000000006	1.22116700304e-07	3.029340250000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.2538578275215	-1.4494417563845443	2.1008814051511133	556894.8203224586	1203.5413397282707	2.9610818242279042	8.76800556977285	1448511.756434921	794.6067757740541	-2.2337792551682014	631399.9281060379	4.9897697608198035	886.7393581668457	525.8253773679768	0.844701	16.620021999999995	0.06755184999999997	0.033644199999999985	-0.07858495780000001	0.030090771800000006	-0.0748871071	0.021343981	-0.0983674516	-0.0285877354	-0.0068164507	-0.0673841248	-0.0237010495	-0.0355505567	-0.0288372662	0.06692830059999999	-0.1086272639	0.030726360499999997	0.022074611600000002	0.0665182984	0.10217328949999999	0.0030641199	0.1208030049	0.12816512859999998	-0.0675521676	0.000811054	0.0356731576	0.0428709403	0.0764359599	0.1053349777	-0.0291438389	-0.028574736200000006	0.075664608	0.1132566469	-0.0206254538	-0.043045545	-0.0583611139	0.0499894018	-0.069155174	0.0674837333	-0.0367552521	0.0815236973	0.06816510519999999	-0.051984500499999996	0.038230601	0.014439453799999996	-0.0347616288	-0.026533256600000003	-0.09530062199999999	-0.0046687546	-0.0315893914	-0.1433888617	-0.10849391039999999	0.046599095199999996	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.0254743	-0.02061055	0.0006489399604899999	0.0004247947713025	0.0796802	0.011421499999999987	0.00634893427204	0.0001304506622499997	0.0467285	0.0024995999999999977	0.00218355271225	6.248000159999988e-06	-0.00166514	0.00033604999999999985	1.129296024999999e-07	2.7726912196e-06	-0.000423192	5.123600000000008e-05	1.7909146886399997e-07	2.6251276960000078e-09	-0.00062257	-0.00027311800000000004	3.875934049e-07	7.459344192400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
