trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0
0,-9.17836e-10,1.39437e-10,-0.00017029,-0,0,0,0,0,0,0,0,0,8.4242292e-19,1.9442677e-20,2.8998684e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.0061701,0.0206482,0.011178,-0.000532873,-0,0,-0.0061701,0.020648201,0.011178,-0.000362583,0,0,3.8070134e-05,0.00042634816,0.00012494768,2.8395363e-07,0,0,3.8070134e-05,0.0004263482,0.00012494768,1.3146643e-07,0,0,-0.14342008,0.10176693,0.015938246,-0.04829169,-0.097546561,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0
-0.0083661,0.0692498,0.00952806,0.000320303,0.00011254,-0.000349315,-0.002196,0.0486016,-0.00164994,0.000853176,0.00011254,-0.000349315,6.9991629e-05,0.0047955348,9.0783927e-05,1.0259401e-07,1.2665252e-08,1.2202097e-07,4.822416e-06,0.0023621155,2.722302e-06,7.2790929e-07,1.2665252e-08,1.2202097e-07,-0.069077089,0.031726939,-0.034022614,-0.043387849,-0.066342507,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0
7.12187e-05,0.0282901,0.0800996,0.000126382,-0.000668952,0,0.0084373187,-0.0409597,0.07057154,-0.000193921,-0.000781492,0.000349315,5.0721032e-09,0.00080032976,0.0064159459,1.597241e-08,4.4749678e-07,0,7.1188347e-05,0.001677697,0.0049803423,3.7605354e-08,6.1072975e-07,1.2202097e-07,-0.059576184,-0.0085329574,-0.036826713,-0.02256662,0.036613492,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0
-0.0164361,0.0121644,0.0690465,9.41216e-05,2.08194e-05,-0.000404646,-0.016507319,-0.0161257,-0.0110531,-3.22604e-05,0.0006897714,-0.000404646,0.00027014538,0.00014797263,0.0047674192,8.8588756e-09,4.3344742e-10,1.6373839e-07,0.00027249157,0.0002600382,0.00012217102,1.0407334e-09,4.7578458e-07,1.6373839e-07,-0.0052187461,0.0083975934,-0.023961365,-0.0045271745,0.03666027,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0
-0.0164823,0.0472445,0.0320643,-0.000292352,-3.0502e-05,-0.000675432,-4.62e-05,0.0350801,-0.0369822,-0.0003864736,-5.13214e-05,-0.000270786,0.00027166621,0.0022320428,0.0010281193,8.5469692e-08,9.30372e-10,4.5620839e-07,2.13444e-09,0.0012306134,0.0013676831,1.4936184e-07,2.6338861e-09,7.3325058e-08,-0.0056227207,0.061973614,-0.05309697,0.024039751,0.05156123,108.48149,0.3363319,0.3363319,-28.682539,-0.97995338,-0.97995338,17.789597,1.8664935,1.8664935,-17.516909,-2.4948258,-2.4948258,29.950955,3.0341856,3.0341856,0
-0.0164798,0.115644,0.0726718,-0.0013293,0.000491884,-0.000505142,2.5e-06,0.0683995,0.0406075,-0.001036948,0.000522386,0.00017029,0.00027158381,0.013373535,0.0052811905,1.7670385e-06,2.4194987e-07,2.5516844e-07,6.25e-12,0.0046784916,0.0016489691,1.0752612e-06,2.7288713e-07,2.8998684e-08,-0.014768566,0.0093360516,0.011193438,0.0050797234,0.090065723,115.55151,8.0267167,7.6903848,20.567333,-15.986889,-15.006936,22.955556,22.771621,20.905128,-2.5670477,-24.455368,-21.960542,-2.4261506,23.756792,20.722606,0
-0.0164585,0.0687828,0.0535788,-0.00075261,0.000380551,-0.000505142,2.13e-05,-0.0468612,-0.019093,0.00057669,-0.000111333,0,0.00027088222,0.0047310736,0.0028706878,5.6642181e-07,1.4481906e-07,2.5516844e-07,4.5369e-10,0.0021959721,0.00036454265,3.3257136e-07,1.2395037e-08,0,-0.024122034,0.033396805,0.037199279,-0.0066129519,0.027529117,88.191391,35.309886,27.955833,65.794931,-45.551485,-31.524503,32.298153,43.00615,23.967515,34.823442,-28.932044,-9.4663278,6.1926421,17.76908,0.080659337,0
-0.0163654,0.0780568,0.0892273,-0.000750089,0.000268532,-8.55128e-05,9.31e-05,0.009274,0.0356485,2.521e-06,-0.000112019,0.0004196292,0.00026782632,0.006092864,0.0079615111,5.6263351e-07,7.2109435e-08,7.312439e-09,8.66761e-09,8.6007076e-05,0.0012708156,6.355441e-12,1.2548256e-08,1.7608867e-07,-0.032530298,-0.017069621,0.095885789,-0.01915648,0.0086422458,44.445028,67.645153,47.716036,75.630079,-40.378429,-24.840816,54.750012,9.8377235,8.6418294,38.899543,13.649217,-1.3398226,44.561144,-9.5743849,14.101748,0
-0.0164618,0.078262,0.0406517,-0.000150258,-3.0502e-05,-0.000755226,-9.64e-05,0.0002052,-0.0485756,0.000599831,-0.000299034,-0.0006697132,0.00027099086,0.0061249406,0.0016525607,2.2577467e-08,9.30372e-10,5.7036631e-07,9.29296e-09,4.210704e-08,0.0023595889,3.5979723e-07,8.9421333e-08,4.4851577e-07,0.016871303,-0.054833871,0.10376911,-0.033543024,0.023959887,8.8427886,73.171605,60.765456,45.823764,16.868947,-3.8417231,65.886712,-25.216553,9.1477677,54.465244,11.415135,-16.177086,48.60749,12.181875,15.849207,0
