trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0
0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-4.572e-06,-0.064756,0.0641285,0.000568858,0.000842316,-0.000139897,-4.572e-06,-0.064756,0.0641285,0.000568858,0.000842316,-0.000139897,2.0903184e-11,0.0041933395,0.0041124645,3.2359942e-07,7.0949624e-07,1.9571171e-08,2.0903184e-11,0.0041933395,0.0041124645,3.2359942e-07,7.0949624e-07,1.9571171e-08,-0.096395359,-0.24100282,-0.26524259,0.0031591266,0.062074858,0
0.00613151,0.101731,0.115286,-8.98693e-05,0.000198704,0.000198906,0.006136082,0.166487,0.0511575,-0.0006587273,-0.000643612,0.000338803,3.7595415e-05,0.010349196,0.013290862,8.0764911e-09,3.948328e-08,3.9563597e-08,3.7651502e-05,0.027717921,0.0026170898,4.3392166e-07,4.1423641e-07,1.1478747e-07,0.10059696,-0.22752469,-0.083547636,0.077244916,-0.081386871,0
8.16216e-05,-0.0542588,0.102649,0.00119826,0.00107005,0.000152569,-0.0060498884,-0.1559898,-0.012637,0.0012881293,0.000871346,-4.6337e-05,6.6620856e-09,0.0029440174,0.010536817,1.435827e-06,1.145007e-06,2.32773e-08,3.660115e-05,0.024332818,0.00015969377,1.6592771e-06,7.5924385e-07,2.1471176e-09,-0.090759139,0.025128949,-0.047443632,0.017414774,0.031794968,0
3.85105e-05,0.0403233,0.110576,0.000682958,0.00085897,-7.46009e-05,-4.31111e-05,0.0945821,0.007927,-0.000515302,-0.00021108,-0.0002271699,1.4830586e-09,0.0016259685,0.012227052,4.6643163e-07,7.3782946e-07,5.5652943e-09,1.8585669e-09,0.0089457736,6.2837329e-05,2.6553615e-07,4.4554766e-08,5.1606163e-08,0.076094174,0.01803406,-0.039748239,-0.031316243,-0.012660992,0
-0.0207986,-0.00935852,0.136953,0.00113975,0.00127064,-0.000353544,-0.02083711,-0.04968182,0.026377,0.000456792,0.00041167,-0.0002789431,0.00043258176,8.7581897e-05,0.018756124,1.2990301e-06,1.614526e-06,1.2499336e-07,0.00043418517,0.0024682832,0.00069574613,2.0865893e-07,1.6947219e-07,7.7809253e-08,0.036035648,-0.0015775671,0.013441169,0.059872211,-0.064488104,0
-0.00764536,0.045544,0.108689,0.001612,0.00155393,-0.00028026,0.01315324,0.05490252,-0.028264,0.00047225,0.00028329,7.3284e-05,5.845153e-05,0.0020742559,0.011813299,2.598544e-06,2.4146984e-06,7.8545668e-08,0.00017300772,0.0030142867,0.0007988537,2.2302006e-07,8.0253224e-08,5.3705447e-09,-0.075606154,0.077677711,-0.0014682524,0.0013330459,0.02302435,0
-0.00760889,0.0166791,0.123872,0.000887842,0.000976521,-0.00028026,3.647e-05,-0.0288649,0.015183,-0.000724158,-0.000577409,0,5.7895207e-05,0.00027819238,0.015344272,7.8826342e-07,9.5359326e-07,7.8545668e-08,1.3300609e-09,0.00083318245,0.00023052349,5.2440481e-07,3.3340115e-07,0,0.04089343,-0.030890686,0.020329263,-0.025627989,-0.11075824,0
-0.0115884,-1.52629e-05,0.109236,0.00177888,0.00148832,-0.000137915,-0.00397951,-0.016694363,-0.014636,0.000891038,0.000511799,0.000142345,0.00013429101,2.3295612e-10,0.011932504,3.1644141e-06,2.2150964e-06,1.9020547e-08,1.58365e-05,0.00027870175,0.0002142125,7.9394872e-07,2.6193822e-07,2.0262099e-08,-0.078890375,0.02211655,0.0088015525,0.03427197,-0.042080307,0
-0.00763179,0.0541435,0.128236,0.00148905,0.00148692,-8.13209e-05,0.00395661,0.054158763,0.019,-0.00028983,-1.4e-06,5.65941e-05,5.8244219e-05,0.0029315186,0.016444472,2.2172699e-06,2.2109311e-06,6.6130888e-09,1.5654763e-05,0.0029331716,0.000361,8.4001429e-08,1.96e-12,3.2028922e-09,0.090393827,-0.0006731757,-0.016430259,-0.032115854,-0.039318193,0
