global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
716.2921070825145	n/a	513074.38266870845	n/a	998.7508594496496	n/a	997503.2792514138	n/a	717.040775879637	n/a	n/a	514147.4742740718	745.2985007382878	601.1616987436178	n/a	n/a	n/a	n/a	-0.0397113364	0.0250867866	0.0864553564	-0.1107035076	0.0066861754	-0.2136357419	-0.2923724936	0.5206823765999999	-0.27478635739999996	0.0228992618	-0.1108472824	-0.0336307888	0.0543335851	0.059877941	-0.0351391529	0.1172901459	-0.036398881	0.015541576999999999	-0.0381240101	0.005401041800000001	-0.0056734744	0.0633636506	-0.1799022381	0.0596717495	-0.1108542001	0.1855968051	-0.08370716339999999	0.05212944519999999	-0.13148387820000002	0.029134686099999998	-0.12102340980000001	0.0930634864	-0.052371551100000004	0.022194154700000003	-0.0810862429	0.0086276382	-0.10249657449999999	0.1708361696	-0.17840147809999998	0.059931175499999996	-0.09903748970000001	0.0204943827	-0.1170808648	0.0665907296	-0.2141540421	-0.0706285837	0.0014458273000000001	0.061219460499999996	-0.0003406565	0.0474817054	0.0280505754	-0.1390668135	0.0121860141	-0.0160724217	0.0254356929	-0.12654902269999999	0.083915721	-0.0827297369	0.4833661517	-0.2323118725	0.1962356234	-0.0816934501	0.25358716579999996	-0.16729568	0.11088149369999999	-0.045192141	7.08563e-05	-0.00689014	0.08643071769999999	-0.0315107579	0.19245898449999999	-0.0300848884	0.10763541060000001	-0.11383370779999999	0.055424035	-0.07509984089999999	0.0995188347	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.0359405	n/a	n/a	0.0012917195402499999	0.0273761	n/a	0.0007494508512099999	n/a	-0.054635400000000015	n/a	0.002985026933160001	n/a	-0.00117973	n/a	1.3917628728999998e-06	n/a	0.000490811	n/a	n/a	2.40895437721e-07	5.51311e-05	n/a	3.03943818721e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0
714.4403266277224	-1.851780454792106	510424.98031192657	3.429090852750059	978.3775200720493	-20.37333937760036	957222.5717823331	415.07295739488137	716.5631118517418	-0.4776640278951163	0.22816292354498646	513462.6932666519	743.2718877069302	596.4691250510722	1.2611500000000002	24.422525	0.095646645	0.0486348	-0.04492527	0.044987038300000004	-0.0363749657	0.0373827803	-0.147071703	-0.1463481491	0.0123033643	0.0491432489	-0.1733799072	-0.005272609	-0.0326865864	-0.0070455701	0.1470909942	-0.10633450189999999	-0.0371974517	0.0376390942	-0.0141477483	0.08474384300000001	-0.018754761000000002	-0.0580755772	0.05929737280000001	0.0414585452	0.12487417869999999	-0.11669503619999999	-0.1744880834	-0.0403934082	-0.028400237400000007	0.043190340099999995	0.036690016	-0.053653293899999996	0.0272253113	0.0168305628	-0.2025115897	-0.0501866486	0.047722599299999995	-0.03450362	0.047129879699999995	-0.0575965158	0.0379806966	-0.12056669310000001	-0.0814252845	-0.1723111126	-0.027949400200000002	-0.015597141799999999	-0.0083810916	0.0547538051	0.0470289042	-0.0664070214	0.11795568140000001	0.0878939503	0.0621802006	0.10519398419999999	-0.030754797900000002	-0.007457570500000002	-0.0032910727	-0.1418693225	0.0763499881	0.012313513100000001	0.1222417093	-0.0940660218	-0.0358338121	0.07644939099999999	0.0212530571	-0.0660484849	-0.03032794	0.0049374816	0.2257246225	0.08210299	0.07287895429999999	0.13200684070000002	0.0746685537	-0.05680264400000001	-0.085301603	0.0323763566	0.0005638326999999999	0.0568059392	-0.0268458287	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0102345	0.025706	0.000660798436	0.00010474499025	-0.00919984	-0.03657594	8.463705602560001e-05	0.0013377993868836	-0.06769460000000001	-0.013059200000000002	0.0045825588691600005	0.00017054270463999998	-0.0008287509999999999	0.0003509790000000001	6.868282200009996e-07	1.2318625844100007e-07	0.000490811	0.0	0.0	2.40895437721e-07	0.0	-5.51311e-05	0.0	3.03943818721e-09	0.0	0.0	0.0	0.0	0.0	0.0
713.199146766358	-1.241179861364344	508653.022948261	1.5405274482564124	975.3601875757347	-3.017332496314566	951327.4955077723	9.10429539331589	718.0596012976262	1.496489445884322	2.2394806616431646	515609.5910157058	743.4166401099639	590.3673577215418	1.122925	21.74576	0.28771013999999995	0.127754	-0.0222255737	-0.027827333500000002	-0.0733612282	0.0574860355	0.054823774400000004	-0.13318931550000002	0.042102884900000005	0.0028021065999999997	-0.0380832324	0.027988096	0.1120333891	0.0481638625	-0.0194628414	-0.0653362613	-0.0762406752	-0.004703809000000001	0.08948430289999999	0.0753890091	-0.070105789	0.0797168905	0.0294271337	-0.0071947196999999985	-0.0162311282	-0.04247007269999999	0.060512010199999994	0.10011111310000001	0.0462370734	0.0121581369	0.07023676820000001	0.17349259120000002	0.0167930551	-0.1183447784	-0.1223528067	0.0247470238	0.1023966547	-0.0173340403	-0.055055928399999995	0.1557477349	-0.027524598799999998	0.20196415539999998	0.07657949730000001	0.0670403008	0.0754143424	-0.0004435862	-0.0758833572	-0.012521330800000001	-0.0313745697	-0.016829106899999998	0.008128276700000001	-0.0727126653	0.0046537846	0.0677093805	-0.132433875	0.043939366699999996	-0.0345619346	0.06391028259999999	-0.1029470377	-0.0168587426	0.0522581808	0.0201874076	0.0319401306	-0.0157254758	0.0586035241	-0.029231716499999998	0.2976872801	-0.0691295618	0.047487793099999995	0.0457826458	0.0509507524	-0.0820641108	0.058978379500000004	-0.14674554609999999	0.0262085998	0.037052228199999995	-0.0798540958	-0.1135472759	0.0412316313	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0447153	-0.034480800000000006	0.00118892556864	0.00199945805409	0.0765228	0.08572264	0.00585573891984	0.0073483710085696	-0.0114885	0.056206100000000016	0.00013198563224999999	0.0031591256772100012	-0.00193079	-0.001102039	3.7279500241e-06	1.2144899575209999e-06	-0.000428175	-0.000918986	8.445352681959998e-07	1.83333830625e-07	-0.000204987	-0.000204987	4.2019670169e-08	4.2019670169e-08	0.0	0.0	0.0	0.0	0.0	0.0
712.1086354856549	-1.09051128070314	507098.7087332413	1.189214853340803	965.3290617034352	-10.031125872299526	931860.1973692344	100.62348626591694	717.8129857360542	-0.2466155615719572	0.06081923520945181	515255.4824913088	742.1738864808475	586.1438886719709	0.957693	18.545994	0.19825569	0.097018	-0.0275946735	-0.0144796896	0.030186389100000002	-0.0042058317999999996	0.0706606919	0.07298069110000001	-0.0829048734	-0.0345836765	0.035407647599999995	0.115981221	0.0031554546999999996	-0.0045345032	-0.0218269344	0.1079810104	0.0051176191	0.0418365624	-0.026363167000000003	0.0303551656	-0.0807901754	-0.0245970525	0.007343801999999998	0.0385779911	-0.0348527713	-0.0900401816	0.0804799464	0.054339802699999995	-0.031823500000000005	0.0224191817	-0.0874954276	0.1053275128	0.2255741634	0.0503965452	0.084705824	0.034203811699999996	0.09298128630000001	-0.0651390451	0.0654779558	0.0346244461	0.058772997699999996	0.10446746789999999	0.0235120768	-0.004092217800000001	-0.1131487533	0.0595822873	-0.0350683412	-0.1479788976	-0.0866781344	-0.0703833594	-0.022717047599999998	-0.0063104864	-0.036297961600000005	-0.0898305372	0.0007167514999999999	0.0381104929	-0.0747540102	0.037748710299999995	-0.0063078833999999995	-0.1546396031	-0.0792253127	0.032968806600000004	-0.012930398700000002	-0.0773451075	-0.0170282444	0.010769438999999999	-0.0012625989	-0.003832007	-0.1044466264	0.09881750289999999	0.051058213399999997	0.0046409971000000005	-0.0418855506	0.016871113899999998	0.0122948321	-0.201270465	-0.11754622029999999	0.11942782099999999	0.080392593	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.0539914	-0.009276100000000002	8.604603121000005e-05	0.00291507127396	0.00326333	-0.07325947000000001	1.06493226889e-05	0.0053669499446809005	0.00966464	0.02115314	9.34052663296e-05	0.0004474553318596001	-0.000614586	0.0013162039999999999	3.77715951396e-07	1.7323929696160004e-06	-7.35464e-05	0.0003546286	1.2576144393796e-07	5.40907295296e-09	-0.000425494	-0.000220507	1.81045144036e-07	4.8623337049e-08	0.0	0.0	0.0	0.0	0.0	0.0
712.1294438588867	0.020808373231830046	507128.3448107673	0.0004329883965551412	966.808903398185	1.47984169474978	934719.4556900008	2.1899314415199007	716.8391319265613	-0.97385380949288	0.9483912422637945	513858.34106122603	741.4371840771812	584.9684249841968	1.138624	22.04978	0.0934216	0.042249	0.0235498571	0.1113131899	-0.0169821164	-0.1414014072	-0.0693758516	0.11953866140000001	0.0362496245	0.0507455352	-0.0396173089	0.0428187457	-0.008563431	-0.0795622228	0.0944567843	-0.0210128409	0.010205338000000001	0.035257790899999995	-0.1374519802	-0.0444951161	0.0306592363	0.13322597220000001	0.1562259422	-0.0389937036	0.0235168341	0.0494739588	0.0202800356	-0.0030378377	-0.0589152087	-0.2805296602	-0.0091135399	-0.0328518575	0.0467999239	-0.035394796299999996	-0.0239192965	-0.013910281399999998	0.06803596320000001	-0.0483805659	-0.0209444887	-0.048854059299999995	0.0167571128	0.0314757058	0.0175470678	0.0279390481	-0.0039170619	0.0941891986	-0.09801504779999999	-0.0072424025	-0.0262475222	-0.0789951475	-0.0160948998	0.1332137088	0.0337911614	-0.0039803666	0.0732445817	-0.0386702304	0.0304927929	0.10317466060000001	-0.029185653399999997	0.026014464700000003	0.021333257999999997	-0.0974720769	-0.06924704599999999	0.0157061065	0.16857642949999999	0.1280504358	-9.46988e-05	-0.024287427799999997	0.050690059800000006	-0.035394102000000004	-0.1051778456	-0.11109137869999999	-0.0317787147	-0.0565631493	-0.1150354415	-0.0154737355	0.08459032539999999	-0.0353821929	0.0060119815	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.0263559	0.0276355	0.00076372086025	0.0006946334648100001	0.027869	0.024605670000000003	0.0007766811610000001	0.0006054389961489003	0.017893799999999998	0.00822916	0.00032018807843999994	6.771907430559997e-05	-0.000750295	-0.00013570900000000002	5.62942587025e-07	1.8416932681000008e-08	0.000199946	0.0002734924	7.479809285775999e-08	3.997840291599998e-08	-0.00017567	0.000249824	3.08599489e-08	6.241203097599999e-08	0.0	0.0	0.0	0.0	0.0	0.0
714.9956610480276	2.866217189140912	511218.795317506	8.215200975326827	976.3752106859764	9.56630728779146	953308.5520420849	91.514235124452	718.3768605195082	1.5377285929469051	2.364609225566469	516065.313729865	744.4418417271353	598.4190872008575	1.2731150000000002	24.65424	0.16203146999999998	0.0914714	-0.06939271450000001	-0.0527885892	-0.1041463869	0.08810352119999999	-0.10194307080000001	-0.0905357193	0.016419014699999998	-0.0071492032999999995	0.0675348491	-0.0845758695	-0.0110105941	0.0217244463	0.04944575230000001	-0.05161117	0.012133249099999998	-0.071266749	-0.0811976073	-0.08522057470000001	-0.128757976	0.019047561100000002	-0.0263190614	0.0284778825	0.0310640831	-0.0556997114	-0.19029929140000001	0.0611509624	0.1947048388	-0.006234155600000001	0.0101864087	-0.09262324289999999	-0.0198339555	-0.038977463399999995	0.0366836175	-0.011322696699999999	-0.0406234307	0.0974028809	0.0355181285	-0.0203682012	0.0033390603	0.096397001	-0.1771561095	0.0750416495	-0.11704390099999999	0.0519983262	0.044094879299999994	-0.0612067062	-0.051399050999999994	0.0266194447	0.051534048799999996	0.0221971652	0.0258954914	0.0479662353	0.0085121149	0.026048073199999997	0.1352079984	-0.031198518199999997	0.027471571	-0.1252012458	0.0171963912	0.0248828405	-0.1373391207	0.2385959	-0.0691444912	-0.090444223	0.06664870219999999	0.117784875	-0.021654539100000002	-0.045949337400000005	-0.1011964266	0.0662829721	0.07334230929999999	0.10957568449999999	0.0057370879	-0.0679746725	-0.042338803099999996	-0.0013910782	0.07040399	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.0125808	0.013775100000000002	0.00018975338001000005	0.00015827652863999997	0.00805663	-0.019812370000000003	6.490928695690001e-05	0.0003925300050169001	-0.06605470000000001	-0.08394850000000001	0.0043632233920900005	0.007047350652250001	-0.00118581	-0.000435515	1.4061453561e-06	1.89673315225e-07	-0.000248047	-0.000447993	2.0069772804899996e-07	6.1527314209e-08	-0.00016926799999999998	6.402000000000024e-06	2.8651655823999994e-08	4.098560400000031e-11	0.0	0.0	0.0	0.0	0.0	0.0
715.2057654792253	0.21010443119769207	511519.2869747246	0.04414387200890572	973.8852406164696	-2.4899700695068527	948452.4618905988	6.199950947039963	717.8072960082586	-0.5695645112496095	0.3244037324750065	515247.3142026878	742.3912267890953	605.0727838098003	1.016776	19.690153	0.11622351999999996	0.0581672	-0.0751954025	-0.0642065381	0.0241043566	0.0081332957	0.0003345074	-0.014507805300000001	-0.09660823140000001	0.038801806	0.1489225639	-0.0159929569	0.023119236	-0.031323534900000005	-0.020810263	0.0769127741	-0.0084662153	-0.0350143822	0.0556482619	-0.0903305086	-0.007951224599999999	0.0184630237	0.0204547606	-0.029189136299999998	0.016545048899999998	-0.046599839000000004	-0.013492711000000001	0.11315626320000001	-0.045431355	0.079931102	-0.039668226	-0.0440040629	-0.0762321495	-0.0590348588	0.0386143385	-0.008683747	-0.0407008028	0.0291379847	0.1625286017	-0.0057886306000000005	-0.0034453522999999997	0.077060225	-0.0419955442	0.0689128693	-0.004887499799999999	-0.07104130139999999	-0.0515417713	0.0424806529	-0.0213222599	0.0410634912	-0.0091058085	0.0125700943	-0.0290206505	-0.09429776279999999	-0.022105451499999998	0.0411238425	0.0721381154	-0.043917309800000005	-0.07194834580000001	-0.044679880199999994	0.009812056500000001	0.0771256818	-0.09247414359999999	-0.0572671816	-0.0421308188	0.046706455300000005	0.0519257508	0.030477370299999997	-0.052445901100000004	0.0823571321	0.0759493027	0.0061434548	-0.0046848126	0.1604096629	-0.0356185049	-0.043780993600000005	0.044805286500000006	0.0791789993	0.0338160837	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0301396	-0.017558799999999996	0.00030831145743999986	0.0009083954881599996	0.042146300000000005	0.03408967	0.0017763106036900005	0.0011621056007089002	-0.025851599999999995	0.04020310000000001	0.0006683052225599997	0.001616289249610001	-0.00120752	-2.1709999999999872e-05	1.4581045503999997e-06	4.713240999999945e-10	-0.000428175	-0.000180128	3.2446096384e-08	1.83333830625e-07	-0.000454869	-0.00028560099999999996	2.06905807161e-07	8.156793120100001e-08	0.0	0.0	0.0	0.0	0.0	0.0
714.5597561687888	-0.6460093104365114	510595.6451359989	0.4173280291706569	970.3894930481912	-3.495747568278375	941655.7682183256	12.220251061124172	719.9303382789934	2.1230422707348002	4.507308483326775	518299.69197450596	744.6700053869079	598.6770771322304	0.95873	18.56608	0.2142834	0.0923682	-0.0808601517	0.014195301100000004	0.1217849047	0.060792626100000004	-0.1022008958	-0.0425640716	0.046397366399999994	-0.0230286474	0.0798462442	-0.0047023462	-0.057855526399999996	0.1234997834	0.0011951642	0.07124242139999999	0.0713827564	0.062174794900000004	0.051623633700000005	-0.1265235969	0.0387255014	0.1171702244	-0.1494084992	-0.027833525499999998	0.0448129062	-0.0189508125	0.0383020372	-0.0328927962	0.1299025867	0.0246240739	-0.012254483100000001	-0.0964322499	0.049018639100000004	0.0857348409	-0.0208040744	0.023241612000000002	-0.05861224	0.0901828184	-0.1030277974	0.1057226485	0.007880545	0.09704732740000001	0.0094139237	-0.060675224000000014	-0.049194279900000006	-0.1898476743	-0.0318261725	-0.10200842060000001	0.0341183226	0.0008476578	0.10113561380000001	-0.0538608508	0.082040312	-0.08308666349999999	0.0382390046	-0.033507294900000005	0.0556418031	-0.0476889639	-0.0499280685	0.082531522	0.0378546689	0.2104452489	-0.0270765592	-0.0290954674	0.0218216156	0.10293757619999999	-0.042794255700000006	-0.0191492115	-0.11744842289999999	0.0349336994	0.0023132828	0.16624210539999998	0.0349703696	0.1084616733	0.0577958377	-0.0411479349	-0.0322188485	0.06635435469999999	-0.0920634266	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.015447999999999996	0.014691599999999997	0.00021584311055999992	0.000238640704	-0.0106773	-0.052823600000000005	0.00011400473528999998	0.0027903327169600005	-0.0672923	-0.0414407	0.00452825363929	0.0017173316164900002	-0.00034743199999999995	0.0008600880000000001	1.2070899462399996e-07	7.397513677439998e-07	0.000363418	0.0007915929999999999	6.266194776489999e-07	1.32072642724e-07	0.0	0.000454869	0.0	2.06905807161e-07	0.0	0.0	0.0	0.0	0.0	0.0
714.4470560139641	-0.11270015482466532	510434.5958470204	0.012701324897503537	966.4599268868053	-3.9295661613858783	934044.7902780492	15.441490216708946	718.7158772604806	-1.214461018512793	1.4749155654871309	516552.5122263022	744.0169259436778	601.0722363880892	1.093279	21.171658	0.113749558	0.0572628	-0.0345452066	-0.0605616938	0.023170438300000002	0.0513980347	-0.021894460600000002	0.0049822688	-0.067174896	-0.188370471	0.0155559417	-0.0534877446	0.0143430995	0.026733442799999996	-0.0011024910000000001	0.0641230597	-0.0006393251	-0.1801934508	-0.087295397	-0.0414455027	0.0684872594	-0.0413274271	-0.0543753272	0.024339428	0.0742208331	0.0112875867	0.0081426559	0.009373439	0.0134094884	-0.07888870719999999	0.0349305277	-0.1169604909	-0.0081327381	-0.0306685937	-0.0716474181	0.09942584230000001	-0.0027588467	0.19261293710000002	-0.1131187448	-0.0432636233	0.0616576564	0.1979866598	0.10129885599999999	0.0828126579	0.051609823099999994	0.0269014652	-0.0342366054	-0.025124008	-0.0351169384	0.06468305889999999	0.0661331943	-0.018732633000000002	-0.1161442029	0.0011710578	0.0402439288	0.06092670400000001	0.06056134730000001	0.0568718553	0.0165395346	0.0826158262	-0.0739694907	0.062194209	-0.1203264306	0.0264116963	-0.0387862841	-0.021856096499999998	0.006002679499999999	0.10852690949999999	-0.0660586432	-0.08134261	0.07396935219999999	0.1450251207	0.0240542623	-0.1781318382	-0.030892142799999998	-0.1516824191	0.0120876319	-0.09373803609999999	-0.0396921531	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.0008248919999999999	0.014623107999999998	0.00021383528757966391	6.80446811664e-07	0.0330587	0.043736000000000004	0.00109287764569	0.001912837696	-0.0715585	-0.004266199999999998	0.00512061892225	1.8200462439999978e-05	-0.0008687189999999999	-0.0005212869999999999	7.546727009609999e-07	2.7174013636899994e-07	-0.00013778	-0.000501198	2.51199435204e-07	1.89833284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
715.5564208741696	1.10936486020546	512020.9914542518	1.23069039305868	972.1166095281468	5.656682641341491	945010.7025204996	31.998058504854136	718.9048672589389	0.18898999845828254	0.03571721951726165	516824.2081685926	743.9414535755881	611.5870295769678	0.954325	18.48078	0.06734666200000003	0.0392662	-0.1176763924	-0.132915048	0.0025716108	-0.0021295678	-0.0575792226	-0.058541798	0.0354203056	-0.013057806399999998	0.1791348671	-0.0827252934	0.007938843000000001	0.0708611742	0.0134746529	-0.0378038623	-0.033712207	-0.0912242012	0.0787325654	-0.0669448832	-0.021942886499999998	0.0788986562	0.050664892999999996	0.0339965021	0.0253548987	0.1122720514	-0.11868418300000001	-0.0415031889	0.0287361556	0.0622454109	0.0160807771	0.0054358965000000006	0.0067134287	-0.0432156159	-0.10091123699999999	0.1304683778	-0.0941056105	-0.0442934519	0.09627020119999999	0.079543604	-0.0256531512	0.028068360299999998	0.1319271568	0.0007741617	0.0411474458	0.25062881670000003	-0.013422289099999998	0.20701647690000002	0.0296115054	-0.041454032	0.0457104087	-0.0257771756	0.0332906721	0.0366873039	-0.0471303764	0.0097556126	0.1482598426	0.09686555820000001	-0.0736817525	0.09682872099999999	0.024312278	0.0531270238	0.0659297299	0.1609556267	-0.017630131599999998	0.0192829777	-0.0177766072	0.1279985593	0.04551613400000002	-0.0123008272	0.05212906230000002	-0.0390100295	0.000218865	0.023436827099999998	0.022964824300000002	-0.1188786925	0.0375915561	-0.0738984768	-0.0024740364000000003	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.00236672	0.003191612	1.0186387158544e-05	5.6013635584000016e-06	0.063911	0.030852299999999996	0.004084615920999999	0.00095186441529	-0.0962727	-0.02471420000000001	0.009268432765290002	0.0006107916816400003	-0.000970246	-0.00010152700000000013	9.41377300516e-07	1.0307731729000027e-08	-0.000208024	-7.024400000000001e-05	4.934219536000002e-09	4.3273984576e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
