global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
752.187392530207	n/a	565785.8734813918	n/a	1059.5389925989127	n/a	1122622.8768375188	n/a	743.8390074469148	n/a	n/a	553296.4689996114	779.5072007254146	681.3461592807444	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	n/a	0.0	-0.0239211	n/a	0.0005722190252099999	n/a	-0.026513	n/a	0.000702939169	n/a	0.000343115	n/a	1.17727903225e-07	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.3794563964682	-6.807936133738849	555590.5340178944	46.34799440106707	1020.3234720363736	-39.215520562539155	1041059.9875883604	1537.8570529909314	743.7379451050195	-0.10106234189527186	0.01021359694935682	553146.1309890371	775.0315908694748	671.1529510368298	1.638305	23.418892	0.1732221822	0.0977824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.12822e-05	1.12822e-05	1.2728803684e-10	1.2728803684e-10	0.0378651	0.0617862	0.00143376579801	0.00381753451044	0.0321196	0.058632599999999986	0.00103166870416	0.0034377817827599987	-0.000342765	-0.00068588	1.17487845225e-07	4.704313744000001e-07	-0.000369962	-0.000369962	1.3687188144399998e-07	1.3687188144399998e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.0562972260033	-5.323159170464919	547683.3230638625	28.33602355410477	1001.8536524232692	-18.46981961310439	1003710.7408738448	341.13423654061563	742.5970196675592	-1.140925437460396	1.3017108538441962	551450.3336191414	772.9172144278732	654.1280544117359	1.75492	25.085861	0.2179041822	0.124405	-0.1520009961	0.2835668228	-0.0531907754	0.12619604939999998	-0.29553150559999997	0.1107948683	-0.047015521100000006	0.09222181199999999	-0.0097869939	-0.348865631	0.0798575188	-0.0610805353	0.15415356630000002	-0.0428583756	0.0469171362	-0.2311668271	0.0037821797	-0.0031640134000000004	0.1390171178	0.09146553519999999	-0.0187773113	0.0020476865	-0.1090679739	0.1144427343	-0.1066541773	0.0333643575	-0.08854280960000001	0.0103786411	-0.118004855	0.0049689623	-0.0963321314	0.1036919487	-0.0214240382	0.0056461834	-0.1328014457	0.09710953130000001	-0.12909857019999998	0.083527565	0.1933919134	-0.08118515330000001	0.10309110369999999	0.051927989199999997	-0.040100414	-0.0134130946	-0.0731067116	0.154225731	-0.1303947629	-0.034289698199999996	-0.0837571636	0.0655454892	-0.3620676089	-0.026209692200000002	0.062469855	-0.08141334230000001	0.0747649095	-0.2377788477	0.0232496967	0.1051322953	-0.3259172535	0.0188074236	-0.0918521757	0.0342584075	-0.1923379214	0.0015721728	0.0495369187	-0.0882554284	0.0794676872	-0.16013195300000002	0.028085804	-0.08770133949999999	0.007361253000000002	-0.0639117955	0.048844213	-0.1518450891	0.12228581720000001	-0.06847061269999999	0.0364828169	-0.0339902457	0.1204284269	-0.1584633586	0.0300266002	0.0613622747	-0.1068770676	0.0549141945	0.1132219634	0.1132047441	0.1131760472	0.0	0.0	-0.037593400000000006	-0.0376046822	0.001414112123362997	0.0014132637235600006	-0.0692554	-0.1071205	0.004796310429159999	0.01147480152025	0.0398249	0.007705300000000004	0.0015860226600100005	5.937164809000009e-05	0.000515921	0.0008586860000000001	2.6617447824100004e-07	7.37341646596e-07	-0.000263115	0.00010684699999999996	1.1416281408999996e-08	6.922950322500001e-08	-0.000343941	-0.000343941	1.1829541148099999e-07	1.1829541148099999e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.3581754865232	2.3018782605199704	551095.6607116796	5.298643526254446	1002.2126439223716	0.3589914991024443	1004430.1836378705	0.1288748964278203	742.1026909008623	-0.4943287666968672	0.24436092958404576	550716.4038423008	772.6255144836623	654.7227243139544	1.720748	24.597376	0.2024473	0.11603	-0.17478262320000001	0.24120518510000002	0.1428238516	-0.052775234500000004	-0.2159150147	0.1161891493	0.0480777809	0.0757033679	0.027248319700000002	-0.2417569606	0.2014225136	0.028954964399999998	0.022092168	-0.055401512800000004	0.052227427400000005	-0.118365739	0.028609357400000007	0.0153642591	0.1464050702	-0.0914773629	0.0066083094999999994	-0.0336908614	0.0063863346	0.0500148575	0.1094420941	-0.0999782192	-0.042150028	0.1911384209	-0.0362217956	0.0307014424	0.060629250999999995	-0.1019666558	-0.1337228389	0.042508602300000004	0.0158197059	-0.2472790463	0.15238545679999999	-0.0778451092	-0.0848160276	0.0022789087	-0.0063187154	0.0015753053	-0.0137833434	0.0982702318	0.0502589874	0.012927428799999998	-0.028368170499999998	0.1381750887	0.0428322462	-0.0314919575	-0.21788658789999998	-0.0732793758	0.1584061017	-0.0206852029	0.1332558828	-0.1343089472	0.10894307939999999	-0.0021301739000000003	-0.08797229449999999	0.0540907923	-0.040872650499999996	0.0145345267	0.0110448547	-0.0519209074	0.09073155150000001	-0.0235568664	0.0336490769	-0.080834291	0.1459471491	0.0260556357	0.0971839028	0.1286397716	-0.20481244350000002	0.1919318907	-0.137595195	0.00036963050000000003	0.0642284135	-0.0661406541	-0.1273885868	0.1530270958	0.0453065041	-0.0661569233	-0.0270519031	-0.14008881509999999	0.1131760472	0.11302112560000001	0.1127630801	0.0	0.0	-0.0375586	3.4800000000001496e-05	1.2110400000001042e-09	0.0014106484339600006	0.021921400000000004	0.0911768	0.0004805477779600002	0.00831320885824	0.0859723	0.0461474	0.00739123636729	0.00212958252676	-0.000368149	-0.00088407	1.3553368620100002e-07	7.815797649000002e-07	-0.000622474	-0.000359359	1.29138890881e-07	3.8747388067600006e-07	-0.0004022780000000001	-5.833700000000005e-05	1.6182758928400007e-07	3.403205569000005e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.8379678747542	-2.520207611769024	547360.2187090459	6.351446406418527	995.9502366602553	-6.262407262116313	991916.8739036184	39.21774471660713	741.2123981444702	-0.8902927563921139	0.7926211920842678	549395.8191630766	771.082265407539	639.3724566882242	1.326231	18.95793	0.09207026	0.0452712	-0.2112603073	0.1538160276	0.1088356767	0.06767210059999999	-0.1335386828	0.151023207	0.0869041158	0.176159549	0.1864835265	-0.2013555162	0.2170692454	0.0690181017	0.1518743312	-0.1123540823	-0.0573213012	-0.019157233500000002	0.051541715599999996	0.0783822667	-0.0253296378	0.014669280600000001	-0.0295116871	-0.0507116416	0.10825107980000001	-0.1335737568	-0.137180454	-0.0144433708	0.14150206070000002	-0.022312577400000002	-0.0703706163	0.0460724172	0.14452996640000002	-0.0301666638	-0.0693864206	-0.0727673898	0.045767369100000004	0.0730982089	0.040857848599999996	-0.0458212011	-0.013191223799999999	0.1859596384	0.0813999446	-0.0016261576	-0.0059143146	0.0705837039	-0.0128258682	0.0216755828	-0.07635363889999999	-0.0196673232	0.026475245499999998	-0.00963394	-0.1571820601	-0.06857151709999999	0.2417841437	-0.0332149696	0.06248469490000001	-0.1685119846	-0.0135020528	0.0419769805	0.1404641511	-0.139995442	0.09789540220000001	-0.011803396399999999	0.0536773583	-0.0395917939	0.2211138996	0.20989299809999998	-0.0720366408	0.0901800447	-0.021344205	0.12028527650000001	-0.1143717826	0.0458183792	0.0537929184	-0.021103978	0.09660203279999999	0.055664457699999996	-0.0790856143	0.0421668204	-0.1105534044	0.0817493713	-0.0428455198	-0.057299583200000004	0.1863861057	-0.0355044935	0.1130842333	0.11265418640000001	0.1119386527	0.0	0.0	-0.0326933	0.004865300000000003	2.367114409000003e-05	0.00106885186489	0.00990129	-0.012020110000000004	9.80355436641e-05	0.0001444830444121001	0.126352	0.04037969999999999	0.015964827903999997	0.0016305201720899993	-0.000164873	0.00020327599999999998	2.7183106129e-08	4.132113217600001e-08	-0.000418086	0.00020438800000000006	4.177445454400003e-08	1.7479590339599994e-07	-0.000113839	0.00028843900000000003	1.2959317920999996e-08	8.319705672100002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.6964788012559	1.858510926501708	550113.6666661819	3.4540628639262376	1002.542522893374	6.592286233118672	1005091.5102094113	43.45823777936595	741.9425229853226	0.7301248408524543	0.5330822832298218	550478.707413826	772.8241087257218	643.7631190674166	1.4150280000000002	20.227236	0.11834185	0.06979969999999999	-0.2781417415	0.1300262409	0.0396580536	-0.0506046255	-0.2383915398	0.065360134	0.15082885599999998	0.1021588403	0.018839956799999998	-0.2760819317	0.22227706739999997	0.1300235959	0.030739152599999996	-0.16728372019999999	-0.0334119744	0.1584486541	0.061824533499999994	-0.0563051959	0.0396786572	0.1613002034	-0.049849842400000004	0.0655414497	0.038653684300000005	0.06556961900000001	0.06456807980000001	-0.036033265	-0.023511665	-0.0307185013	0.0355659281	-0.0025008066	-0.0136383882	0.0483784025	-0.034298423	0.049816223	0.0393782438	0.1406630405	-0.0682886251	0.0291758484	-0.0405745437	-0.054573732699999995	-0.0684345284	-0.0059617239	0.0610085876	-0.1557177391	0.0456814866	-0.0887285934	0.0352226839	0.049825744500000005	-0.0945809519	-0.12944914529999998	-0.2460064298	0.026381151000000002	0.2076549713	0.0483509587	0.2671357744	-0.1200754511	-0.1291779133	-0.0245153052	-0.0679109017	0.0868019369	0.1585477133	0.047932118600000004	-0.0768073583	-0.06386558769999999	-0.1118975313	0.06588068799999999	0.0702321293	-0.060961387	-0.08934680130000001	-0.0555589934	0.0166299566	-0.0870094465	-0.0210677996	0.0508976436	-0.0712715641	0.0195950714	-0.05410070980000002	0.0889594569	0.0892683338	-0.0438547316	-0.030946155899999998	0.051246306799999995	0.0735844052	0.0596856593	0.112946559	0.1121045217	0.1107057733	0.0	0.0	-0.037567	-0.0048737000000000025	2.375295169000001e-05	0.0014112794890000005	-0.0208687	-0.03076999	0.00043550263969	0.0009467922846001	0.067162	-0.059189999999999986	0.0045107342440000005	0.003503456099999999	-7.58438e-05	8.90292e-05	5.75228199844e-09	7.92619845264e-09	-0.000501595	-8.3509e-05	6.973753081000002e-09	2.5159754402499995e-07	-0.000411464	-0.00029762500000000004	1.69302623296e-07	8.858064062500002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.9732433465025	-0.7232354547534214	549041.3473554354	0.5230695230123883	1004.861127809903	2.3186049165290115	1009745.8861833902	5.375928758952504	743.2225656979947	1.2800427126720706	1.6385093462648732	552379.7821627101	773.7681828951677	640.8178925379538	1.212934	17.338384999999995	0.19328301	0.104822	-0.2709581633	0.1212840515	0.0079788072	-0.0474922872	-0.22739178	-0.0916677169	0.04569687099999999	0.15660208650000002	0.13758772630000002	-0.22861520059999998	0.0038769345	0.1527238708	-0.0565377667	-0.0903775204	0.0400799703	-0.0933127184	-0.1292258225	-0.053145026	-0.0402685116	0.017482223999999998	0.009703105600000001	0.0139860333	0.039609824	-0.0356849918	-0.0049097516	-0.085449007	0.202001572	-0.1664907906	0.0047913307	-0.0912152965	0.16519006560000002	-0.0500680959	-0.0014747626000000001	0.0745125285	-0.093507434	-0.1189268991	0.049502992999999995	0.1084521264	-0.0952806326	-0.0289305461	-0.0028224699	-0.0004266268	0.0167480383	-0.0513609493	0.044051500300000004	-0.0054378023	0.09769441109999999	-0.1059805987	-0.0551703608	-0.019575883	-0.17169153010000002	0.1314738471	0.15438040279999998	-0.10111031460000001	0.067140585	-0.027149598799999997	0.061397486200000004	0.0589440459	0.0394843769	0.22172354589999999	-0.0442109526	0.10452256300000001	0.12396900539999994	0.1144152262	0.0868114066	-0.0216601612	-0.1489759527	0.0705672042	0.0070704602	0.0763358683	0.098189495	-0.037585361	0.1779607559	0.032949604300000004	0.1190694776	0.1169990592	-0.014208086299999999	0.0466034482	-0.11819575869999999	-0.10595462039999999	0.0225737658	-0.0895945658	0.023919202999999997	0.05339870099999999	0.1127630801	0.11137302310000001	0.10906894060000001	0.0	0.0	-0.0478658	-0.010298799999999995	0.00010606528143999994	0.00229113480964	0.037437800000000014	0.05830650000000001	0.0014015888688400006	0.003399647942250001	0.13416	0.066998	0.0179989056	0.0044887320040000005	-0.0008956189999999998	-0.0008197751999999999	8.021333931609997e-07	6.720313785350398e-07	-0.0008354139999999999	-0.000333819	1.1143512476099996e-07	6.979165513959999e-07	-0.000411464	0.0	1.69302623296e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.4080451129997	-0.5651982335027697	548204.0732680538	0.3194490431546513	1001.4997650687044	-3.3613627411986045	1003001.77943267	11.298759477918196	743.5960820941133	0.37351639611858894	0.1395144981694187	552935.1333057153	773.3581427353371	633.4455230587685	1.393046	19.91301	0.1911054	0.100005	-0.1532146835	0.0763031725	-0.09166975769999999	0.0731511145	-0.1593027156	-0.0395026534	-0.0308645192	0.09539626300000001	0.11041974619999999	-0.1955108982	-0.13921196	-0.0174726525	0.0198349617	0.056177921799999996	-0.0708278057	0.0137418418	-0.059796375	-0.0800791754	-0.1292052578	-0.1265501671	-0.073649825	0.034981081000000004	-0.07111355700000001	0.0775851303	-0.10283929730000001	0.0720513577	-0.063843184	-0.1244282116	0.055561768899999996	0.1656117023	0.057968296600000004	-0.1601206765	0.0819588756	-0.023989622000000002	0.0457207934	-0.0726627076	0.1102119822	0.09771608119999999	-0.0694643578	-0.0152688101	0.0166245392	0.0205276237	-0.07977146	0.0629432006	-0.0707866878	0.045063524800000004	0.0599452333	0.07337421969999999	0.0332010342	0.0734974593	-0.1395599793	0.1178992564	0.0397128908	-0.10004902759999999	-0.1182424909	-0.001121212	0.0079760362	0.0626205215	0.1306661473	0.0699110319	0.0738824416	-0.1467448857	0.0354733706	0.1324869562	-0.1755560401	-0.10360908810000001	-0.1385814461	-0.0097689661	0.0069070403	-0.18515717559999997	0.08422985460000001	0.0842887076	-0.0100426272	-0.2197131922	-0.1077241716	0.1941347134	-0.0053305845999999995	0.0102489485	0.0233025856	0.1516855325	0.0054656565	-0.1347434884	0.0677176063	0.0073432666	0.112533871	0.110460877	0.10703412710000001	0.0	0.0	-0.0807423	-0.032876499999999996	0.00108086425225	0.00651931900929	-0.014328	-0.051765800000000015	0.000205291584	0.002679698049640001	0.204643	0.07048300000000003	0.041878757449000006	0.004967853289000002	-0.0008769449999999999	1.867399999999999e-05	7.690325330249998e-07	3.487182759999997e-10	-0.00102767	-0.00019225600000000013	3.696236953600005e-08	1.0561056289e-06	-0.000920136	-0.0005086720000000002	8.466502584960002e-07	2.587472035840002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.6163663255894	1.2083212125896807	549994.834801971	1.4600401527941964	1002.2309810342267	0.7312159655223242	1004466.9393448285	0.5346767882347446	743.7743140602774	0.17823196616416226	0.03176663376274308	553200.2302558363	773.379626545164	647.6874645885298	1.2520190000000002	17.897095	0.21660995	0.125825	-0.08774384310000001	0.1345579429	-0.0614662471	-0.0667620639	-0.0944014728	-0.013691424399999999	-0.0848469967	0.1513453128	-0.0017716543	-0.12315649279999999	-0.0762123649	-0.0147871876	-0.0630605756	0.027619357799999997	0.11808035289999999	0.0094117282	0.1852126877	-0.044786186	-0.0466870025	-0.0365505186	0.0393179517	0.14268276189999998	-0.0625371471	0.20425360010000002	-0.0326725017	-0.1558750566	-0.08347615900000001	0.0121070224	0.1719440855	0.0389847287	0.0254667568	0.045428095700000004	0.09611407820000001	-0.026445810099999998	-0.0889273705	-0.059903948	0.1199512482	-0.07622825030000001	0.09941532609999999	-0.022091031299999998	-0.07355406469999999	-0.012703868	-0.034189482599999994	-0.1671956642	0.029199788100000002	-0.1409404242	0.10541632529999999	-0.0541587484	0.045456062699999994	-0.0456172708	-0.1092535216	0.026175915	0.0002639573	-0.1193711565	-0.011925951399999999	0.1173719507	0.00221714	0.068397229	-0.0335042557	0.10926717039999999	-0.09844206609999999	-0.18120848039999998	0.10954427859999999	-0.16774056699999998	-0.1185202749	-0.10539026	-0.16066563279999999	0.09029623560000001	-0.031279618700000004	-0.0631780254	-0.08590010349999999	0.0078875475	-0.0440822192	0.1192731036	0.026404981600000002	-0.0643424394	0.149200551	-0.14412946210000002	0.0736761316	0.1270416788	0.0333295823	0.0102384088	-0.0091277401	0.070735696	0.1122590247	0.109369563	0.1046087577	0.0	0.0	-0.0806558	8.650000000000324e-05	7.482250000000558e-09	0.0065053580736400005	0.08759799999999998	0.101926	0.007673409603999997	0.010388909475999998	0.236136	0.031492999999999986	0.055760210495999996	0.0009918090489999996	-0.00201812	-0.001141175	4.0728083344e-06	1.3022803806250004e-06	-0.00146796	-0.0004402899999999999	1.9385528409999987e-07	2.1549065616e-06	-0.00100076	-8.062399999999995e-05	1.0015205776e-06	6.500229375999992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.1338435118778	-0.4825228137116255	549279.3739986885	0.2328282657521841	1000.8250727778693	-1.4059082563574066	1001650.8263008273	1.9765780252939236	743.731538388398	-0.04277567187943987	0.0018297581047375026	553136.6011935731	772.8864090163498	640.8516279150493	1.28692	18.395994	0.1971261	0.09897860000000004	-0.059616814299999994	0.12242092439999999	-0.0489840596	0.1052038042	-0.0671264536	0.0147608059	-0.0644478918	0.1364058187	-0.1060194022	-0.11506416259999999	-0.13595967	-0.0455573	0.0838782465	0.11761156789999999	0.0907066083	0.0255061779	0.0594680051	-0.09469842199999999	-0.13113530269999998	0.1059366703	0.0336540896	-0.0242241131	0.057124503300000004	-0.0762647796	0.0122557391	0.0172514064	0.21670910629999998	-0.11825128439999999	-0.050120806500000004	0.0462900511	-0.2074524031	0.2185170596	0.19553391550000002	-0.0032271559	0.0106635274	-0.119200142	0.011726867	-0.0584247293	-0.0357371433	-0.0638590736	-0.0590443249	0.0808018862	-0.057933591	0.0041423126	-0.0520601275	0.0173247809	-0.0571067788	0.0465426783	0.139690037	0.049851025199999996	-0.1013329724	0.0059156958	-0.008197777199999999	-0.1834163025	-0.1811830939	0.0633166841	-0.0744100613	0.0046123982	-0.0174160758	-0.047679686900000004	0.0924765585	-0.11766053929999999	0.1993315245	0.0116755803	-0.10266878759999999	-0.1823477861	0.0002097508	0.08459470470000001	-0.10758985230000001	0.1465292795	-0.0780218619	-0.024501375	0.2497638558	-0.0340341408	-0.0439216761	-0.0847574814	0.0447657383	-0.1937139128	0.0307585514	-0.1225590007	-0.15788245210000001	0.031659475	-0.058789370199999996	0.0438600884	0.1119386527	0.10810085109999999	0.1018016823	0.0	0.0	-0.118831	-0.038175199999999986	0.0014573458950399994	0.014120806560999996	0.0103211	-0.07727689999999998	0.00010652510521	0.005971719273609997	0.250663	0.014527000000000012	0.06283193956900003	0.00021103372900000038	-0.00167679	0.00034132999999999993	2.8116247041e-06	1.1650616889999995e-07	-0.00192041	-0.0004524500000000001	2.0471100250000007e-07	3.6879745681e-06	-0.00154992	-0.0005491599999999999	2.4022520064e-06	3.015767055999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
