global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
750.1614676068237	n/a	562742.2274820236	n/a	1067.6111014575297	n/a	1139793.4639553598	n/a	740.8154200589464	n/a	n/a	548807.4865971132	778.7755030779559	719.0236529364038	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.1660422801433	-5.995425326680447	553783.098482892	35.945124847801345	1028.2991156615096	-39.311985796020046	1057399.0712702428	1545.4322272264826	740.2046674014099	-0.6107526575365227	0.373018808687925	547902.9496428318	774.616333143038	703.4262362764432	1.537424	27.122644	0.18331549	0.0952872	-0.11477229970000001	-0.0373308915	0.0208127589	-0.0743728035	0.09287455380000001	0.0039722619	-0.2222877587	0.0272719685	0.0514280463	0.211688472	-0.3671333296	-0.0033121240999999997	-0.08612299009999999	0.113884512	-0.0258693889	0.0825798045	-0.059101937	0.014333076299999999	-0.10991320630000001	0.1473201117	-0.09804030359999999	0.0697007397	-0.072830187	0.014359203000000001	-0.0960376552	0.1896330577	0.1098143135	-0.0366532728	0.0814674407	-0.010390269300000001	0.0651956079	-0.0046474954999999995	0.0286188274	-0.1439218848	0.028473662200000006	-0.0057947224	0.0253535123	-0.0180823953	0.0190025157	-0.1137776749	0.0280353858	-0.1768069279	0.0185092305	0.004469306	-0.10514034050000001	0.12127931130000001	0.0729398441	-0.1799620914	0.0914257299	0.097941405	-0.014235061	-0.051213776600000004	0.09860492380000001	0.0217621504	-0.056131868499999994	-0.0113124079	-0.045723629800000005	0.1280913911	-0.10587961050000001	0.0332254898	-0.0368089983	0.1047231053	-0.137000738	0.0542497175	0.0644212784	-0.0612023991	0.16900817640000002	-0.09681955560000001	0.2538222755	-0.19628420670000002	0.0305972908	-0.2754896461	0.1264998139	-0.0016416033999999999	-0.1279669528	0.0992255191	0.11333528650000001	-0.0503158201	0.037667890600000004	-0.0180104093	0.0063162206	-0.0285819602	0.0373956152	-0.014758617	0.0714261571	-0.0266405379	0.12482405740000001	-0.0389886177	0.029184966200000002	-0.1533453785	0.0811594817	0.029285515499999998	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.007215339999999998	-0.007215339999999998	5.206113131559997e-05	5.206113131559997e-05	0.0479218	0.0479218	0.00229649891524	0.00229649891524	0.0496845	0.0496845	0.00246854954025	0.00246854954025	-0.0011066	-0.0011066	1.2245635599999998e-06	1.2245635599999998e-06	-0.000328974	-0.000328974	1.08223892676e-07	1.08223892676e-07	-0.000134303	-0.000134303	1.8037295809000003e-08	1.8037295809000003e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.1646497444983	-2.0013925356449818	550808.3673303738	4.0055720817354485	1021.1820547832892	-7.117060878220401	1042812.7890114208	50.65255554429533	739.1188535108681	-1.0858138905417718	1.178991804893459	546296.6796152203	772.4348338359624	689.2879955585187	1.011771	17.849277	0.18550958000000006	0.118543	-0.081241177	-0.030208111099999997	0.0389760448	0.0082614356	0.09178395210000001	0.0796257466	-0.1578506803	0.0020856248999999998	-0.0067128001	0.15864040140000002	-0.2313818477	0.128039965	-0.0404276493	0.0411068397	0.0318384841	-0.0727475952	-0.044158063899999996	-0.0405960433	-0.0964361325	-0.0046586071	-0.014033045400000001	0.1299842154	0.1329060786	-0.049252247199999995	-0.0726504488	0.0492186037	0.0418712579	0.0008637791	0.0746648447	0.126349286	-0.0786222107	-0.08757626140000001	-0.09244626939999999	-0.0199899822	-0.0873226665	0.023359934	-0.0842248366	-0.0599459669	0.010500261499999998	0.0714225258	0.0237215465	-0.0726712919	-0.13257147390000001	-0.113034089	-0.07200648	0.1070506327	-0.054861453	0.0715734139	0.0714911167	0.0195242451	-0.0419437846	-0.1184575275	-0.0782813233	-0.0101693436	-0.0750311924	0.0864897208	0.0675545545	0.0981045249	-0.0027706897999999996	-0.0256940978	-0.0609344557	0.12875790439999998	-0.00933885	0.052040572800000004	0.0101243202	0.0173034706	0.0746109966	0.016435459	0.197186418	-0.1728924848	0.0774880144	-0.1620589306	0.021024595	-0.0374055097	-0.11573934529999999	0.0241684857	-0.1214554749	-0.0972054045	-0.1364736676	0.0207563433	0.0114353079	-0.0117130964	-0.0265123544	-0.1234254543	0.0027748905	-0.0084067515	0.1185007485	0.0305276849	-0.09058536689999999	0.09730501859999999	0.14332484869999998	0.0356336785	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.00906889	0.016284229999999997	0.0002651761466928999	8.224476583209999e-05	0.035324699999999994	-0.012597100000000009	0.0012478344300899994	0.00015868692841000017	0.162695	0.1130105	0.026469663025000003	0.012771373110250004	-0.00123072	-0.00012412000000000013	1.5146717184e-06	1.5405774400000033e-08	0.0003438030000000001	0.0006727769999999999	4.5262889172900007e-07	1.1820050280900006e-07	-0.000209761	-7.545799999999998e-05	4.3999677120999996e-08	5.693909763999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.1409580677051	-2.023691676793192	547808.6378093804	4.09532800272204	1007.8116779879351	-13.370376795354106	1015684.3782888573	178.7669756497435	737.6487061371727	-1.470147373695454	2.161333300383641	544125.6136658449	770.8435229952797	681.1837585224555	1.197324	21.122717	0.12667529500000002	0.0646393	0.0033313265999999997	-0.05628211	0.0178987707	-0.024772055	0.0806175239	-0.0931785785	-0.0098401477	0.10706225130000001	0.0552564098	-0.017174996	-0.0090124125	-0.0492041055	0.0780702565	0.0430400668	-0.105271517	-0.09217884800000001	-0.0510646747	-0.013264064499999999	-0.14892244	0.0821033624	-0.043296519400000004	0.0942697524	0.0839714486	0.064598326	0.0604110579	0.0631133609	-0.1043027997	0.0715932828	-0.0150389448	0.08809896800000001	0.0912086389	-0.16285991730000002	0.0066133451	-0.011009458400000002	-0.052123110800000004	-0.045398550700000005	-0.07858703019999999	-0.0222532119	0.17852557239999994	-0.0098397015	-0.1660232898	0.0826905373	-0.0133923597	0.023846776200000003	0.1133064883	-0.0964171917	0.060235798	-0.0665788819	-0.04980147730000002	-0.08393184050000001	0.0366527491	0.0661540204	0.0450432954	-0.1035549212	0.0298820011	0.014592413899999997	-0.1150018346	-0.0769323615	-0.09424768210000001	0.0457034975	-0.0380644695	0.0305391622	0.0371684386	0.20091210350000002	-0.05017366980000002	-0.0366262536	0.12808272869999998	-0.0055927856000000005	0.017960620400000002	-0.09841513449999999	-0.0029561064	0.0718477484	0.1169628188	0.1323320918	-0.1365946697	0.0398528681	-0.0831971024	0.08328694269999999	-0.061525612300000004	0.0259369567	0.0325180741	-0.0599569083	0.05785686070000001	0.167002113	-0.0818656724	-0.0188616678	-0.1575805978	0.028182031200000002	-0.1509805061	0.0786232672	-0.1599928561	0.0069201398	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.00681885	-0.01588774	0.00025242028230760004	4.6496715322500015e-05	0.0179764	-0.017348299999999994	0.00032315095696	0.0003009635128899998	0.107973	-0.054722000000000014	0.011658168729000001	0.002994497284000001	-0.0011066	0.00012412000000000013	1.2245635599999998e-06	1.5405774400000033e-08	-8.827909999999999e-05	-0.0004320821000000001	1.8669494114041005e-07	7.79319949681e-09	-0.000427904	-0.000218143	1.8310183321600002e-07	4.758636844900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.5171710600131	0.3762129923079556	548365.6806347247	0.14153621558130586	1009.3807069999581	1.5690290120229518	1018849.4116637352	2.4618520405697204	738.2019241240716	0.5532179868989715	0.3060501410285506	544942.0807804816	770.7641485852955	686.8708758216637	1.031634	18.199694	0.191300745	0.0928887	-0.1033151476	-0.0716141292	0.0426402774	0.023952667599999998	0.0173969919	-0.0045990103	-0.0662914361	0.0333359041	-0.038010649199999996	-0.0054835353	0.0123914008	0.027798882599999998	0.060145232199999996	0.0401545035	-0.0221191223	-0.0283675452	0.033135362200000004	-0.0123238883	-0.09004956480000001	0.0827215434	0.0640901539	0.0687059006	0.0605909388	-0.0354891041	0.1249236052	0.0300745483	-0.16104966980000002	-0.09847853779999999	0.0510503518	-0.0835053062	-0.0219428234	-0.0476509604	0.058988443099999996	0.0066498834	-0.09122336589999999	0.0727985765	-0.09419412490000001	0.077788047	-0.0215279087	0.0038454643	-0.0360514441	-0.0500052099	-0.0054597108999999994	0.015537600700000001	-0.006869428	0.0460180438	-0.0058207386	-0.043169060499999995	0.0298068927	0.011887881000000001	-0.0790368727	0.2014659	-0.0164465251	-0.043482248099999996	0.0499323329	0.1199151447	0.024125001	-0.006286034300000001	-0.0448974583	0.0354509986	-0.0112041374	0.0575441503	0.020365178799999998	0.1335534587	-0.0063484856	0.05980745570000001	0.0635097544	-0.0209046538	-0.0271898901	0.0011240328	-0.0069851574	-0.0544098962	0.0219701604	0.026627469900000002	-0.1326198141	-0.0768221731	-0.118810128	-0.0775547025	0.0283361864	0.0718070008	0.150796669	0.1008672548	0.0414114294	-0.0555029899	-0.042278872	0.0067280342	-0.08971510490000001	-0.0468573937	-0.0200779572	-0.0061702405	-0.0253940621	-0.015401115200000001	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.038571	-0.03175215	0.0010081990296225	0.0014877220410000002	0.0810696	0.0630932	0.006572280044160001	0.00398075188624	0.14716300000000002	0.039190000000000016	0.02165694856900001	0.0015358561000000013	-0.00174282	-0.0006362200000000001	3.0374215524e-06	4.047758884000001e-07	-0.000586978	-0.0004986989000000001	2.487005928612101e-07	3.4454317248400003e-07	-0.000417515	1.0389000000000024e-05	1.7431877522499995e-07	1.079313210000005e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.592764343598	-1.9244067164150918	545519.2715407177	3.703341210183517	1010.2104417657007	0.8297347657426144	1020525.1366524522	0.6884597814819512	738.732872144349	0.5309480202773784	0.28190580023646744	545726.2563866391	771.1698946232598	675.7744274529127	1.117179	19.708836	0.198341835	0.108456	0.042946925	-0.021224017799999998	-0.0027020853000000004	-0.0090698223	0.0852414626	-0.0518277251	-0.031158450299999998	0.0063261503000000005	-0.021851265	-0.0464678388	-0.0254417714	0.0519914676	-0.0308533733	0.0057291207	0.0080210061	-0.06526835809999999	-0.136621928	-0.0778368325	-0.11741238679999999	-0.0313955302	-0.1231896844	-0.11468158310000001	-0.0384939983	0.0226969646	-0.0244280131	-0.1747347229	0.1042815983	-0.0535638658	0.042882408	-0.0506192841	0.0329207167	0.126505826	0.0517386635	0.038560715	0.12795518460000002	-0.0869261689	0.07831990429999999	-0.0056558665000000004	0.034497348399999996	0.0423644105	0.0759229702	0.0675270767	0.0930514745	0.1147913906	-0.0009814608	0.0065986856	-0.06211448360000001	0.0144312678	0.1716655216	0.040877379	0.0063876988	0.0858382311	-0.0218725278	-0.0040305537	-0.0159281914	0.1422923978	-0.0268729094	0.0430316908	-0.0191511565	-0.025742612400000003	-0.1424493463	-0.011473148	0.051057564900000005	0.1616149497	-0.0714822856	0.07480715019999999	-0.0543274067	-0.0435650529	-0.0514776216	0.0008974467999999998	0.0003869432	-0.0081769159	0.0099235804	0.0681162471	0.1203642707	0.049724379000000006	0.11377371130000001	0.0688189713	-0.09719026130000001	0.0334182919	-0.0796167731	-0.0139113259	0.0090299904	0.020753324099999998	0.1016937301	-0.09618932359999999	0.1043669067	0.1326887344	0.0982810594	-0.1014505533	-0.0095348642	-0.045823521	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0217118	0.0168592	0.00028423262464000003	0.00047140225923999996	-0.0125241	-0.0935937	0.00015685308081	0.00875978067969	0.141126	-0.006037000000000015	0.019916547875999998	3.644536900000017e-05	-0.0008705969999999998	0.0008722230000000003	7.579391364089996e-07	7.607729617290003e-07	-9.97643e-05	0.0004872137	2.3737718946769003e-07	9.95291555449e-09	-0.000139913	0.00027760199999999995	1.9575647569e-08	7.706287040399997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.8007562830608	1.2079919394627725	547305.1589969887	1.45924452580703	1009.2708863691818	-0.9395553965189264	1018627.7220724338	0.8827643431278372	738.5720387279026	-0.16083341644639404	0.02586738784581921	545488.6563906905	771.5586845179146	685.0485475498898	1.1412209999999998	20.132977	0.190814	0.113073	-0.0391389309	0.001002827	-0.0235332462	-0.0197683645	-0.0504489863	-0.0268489084	-0.0381061978	-0.10779188320000001	0.00030112979999999997	0.0086161822	0.0301410219	-0.0275367409	0.012671824299999999	0.027316377200000002	-0.0606981346	-0.023491952000000003	0.08365157549999999	-0.0445722206	-0.0569873125	0.049971819800000004	-0.0366739771	-0.016867536399999997	0.0402094971	0.0263970422	-0.1126256783	-0.112476807	-0.0072647699	-0.1031761066	-0.09356548519999999	-0.038917329	0.0407499079	-0.004745231	0.0588005719	0.1515646555	-0.0908568074	0.030716345899999997	-0.0896414699	0.2020342312	-0.000641771	0.0227789873	0.13535504939999998	0.05057729440000002	-0.0687881655	-0.027737605699999997	-0.0611001574	0.0808555793	-0.0319766997	0.0181178962	0.032210369100000004	-0.0053738791	0.0178156142	0.1133153538	0.1696576512	0.1206826976	-0.0300969487	-0.041469384500000005	-0.0115961546	0.0141399622	-0.050077019900000005	0.010728752900000001	0.07087239320000001	0.0274322294	0.0209954868	0.005831685200000001	-0.160160072	0.09000387789999999	-0.0041723706	-0.0104183765	0.012151391599999999	-0.0418476416	-0.0961466668	-0.0542536139	0.0364988372	-0.0619332847	0.1200721419	0.07877879139999999	-0.0007728356	-0.0300506852	0.0096104487	0.013349933999999999	0.028105119799999998	-0.0025963139	-0.0489162896	-0.17308125030000002	0.1154835444	0.0778808386	-0.011945396799999999	0.0003208961	-0.0160987801	0.0679970451	-0.082006322	-0.0884280245	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.00430136	0.02601316	0.0006766844931856	1.85016978496e-05	0.0829676	0.09549169999999998	0.006883622649760001	0.009118664768889999	0.153898	0.012772000000000006	0.023684594404000003	0.00016312398400000018	-0.00187964	-0.0010090430000000005	3.5330465296e-06	1.0181677758490005e-06	-0.000132741	-3.29767e-05	1.08746274289e-09	1.7620173080999998e-08	-5.11899e-05	8.872309999999999e-05	2.6204058620099995e-09	7.87178847361e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.3492662041106	-0.4514900789502008	546637.3374365567	0.20384329139045854	1008.0448093269704	-1.2260770422113865	1016154.337611048	1.5032649134378218	739.5105318455928	0.9384931176901999	0.8807693319518717	546875.8267105515	771.8267608705883	685.9546210467814	0.8361199999999999	14.750509	0.07561826500000003	0.0430074	-0.0525768114	0.0346599643	-0.021321549	-0.02999924	-0.042876589699999995	-0.0253788175	0.0093168872	-0.11047126880000001	0.056050465300000005	-0.0111116454	-0.007095723199999998	-0.0487589917	-0.07835258120000001	0.0152303327	-0.0049928639	-0.0073549383999999985	0.0050741113	0.0798671162	-0.0487115983	0.11261194470000001	-0.0244518913	0.0764651277	0.027947539599999998	0.0735151769	-0.0069508435	-0.0655811173	-0.028015497	0.0127699472	-0.0467309398	-0.09024453589999999	-0.0045640208000000005	-0.0542108383	-0.0782535844	-0.046696200599999994	0.0043891994	-0.0723435405	0.006416775600000001	0.035705171800000005	-0.0605333807	0.057633240499999995	-0.08135810389999999	-0.0030934235	-0.0078779221	0.0553343603	0.09888884460000001	-0.09127963439999999	0.054838401200000005	0.0816846707	-0.0871635342	0.0980486808	0.10052072320000001	0.07373326849999999	-0.0785498592	-0.09236784880000001	0.0662329998	0.0307928124	-0.0166952099	0.0503768939	-0.0237543804	-0.0690951895	0.0470661987	-0.0282451922	0.004932643400000001	0.0507606528	0.00041675349999999997	0.1356894297	0.0458953044	-0.1061335323	0.0023217374	0.0618721594	-0.067684824	0.0963102398	0.0759580924	-0.1332139822	0.0941212931	-0.0513632339	0.0312840063	0.0771474284	-0.024420610899999997	-0.0992284575	-0.0206309473	0.0181631147	0.045094048	0.0305817777	-0.1483508963	-0.0489262351	0.007642274	-0.1462728647	-0.0415112358	-0.0533846722	-0.09962347099999999	0.0901989983	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0280302	-0.03233156	0.0010453297720336005	0.0007856921120399999	0.08233	-0.0006376000000000019	0.0067782289	4.0653376000000255e-07	0.15980899999999998	0.005910999999999972	0.02553891648099999	3.4939920999999666e-05	-0.00192321	-4.357000000000016e-05	3.6987367041e-06	1.8983449000000134e-09	-0.000538178	-0.000405437	1.6437916096900002e-07	2.89635559684e-07	-0.000336945	-0.0002857551	1.13531933025e-07	8.165597717600999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.9637269324579	-0.3855392716526467	546067.3897219083	0.1486405299864533	1006.9885932603884	-1.0562160665820102	1014026.026956536	1.1155923793059734	739.0949827432632	-0.4155491023295781	0.17268105644691814	546261.3935162646	771.1262346020818	678.7623011997113	0.7407599999999999	13.068194	0.0907598	0.0441776	0.0157090699	0.06755402	-0.0184986258	-0.027808534500000003	-0.0023039429	-0.0015358504999999998	0.030684588	-0.0649988129	0.06402623980000001	-0.0391744207	0.00801194	0.013497832900000001	-0.0920089164	-0.0067787577000000005	0.033996533100000004	-0.0538490604	-0.0336877086	0.0252045646	-0.1047918276	-0.0125423224	-0.07204856700000001	0.0534238603	-0.0222586666	0.013917856499999999	-0.1378043324	0.0941368111	0.1582538483	-0.0400076897	-0.103967152	0.050397602699999995	-0.11400869529999999	0.0911356582	-0.0929668174	0.0518082008	-0.0203406887	-0.08838788300000001	-0.021341372	-0.11472894859999999	0.025973614	0.20942879260000002	0.0594685467	-0.0667517819	0.0976737097	-0.0167824625	0.09184448619999999	-0.0925724743	0.0904286459	-0.08792928	0.0403675206	0.17422072309999995	0.14160591349999999	0.0253000309	-0.0411726891	0.0072033007999999996	0.0163712492	0.0021742276999999997	-0.0022878982999999997	0.0671258663	0.011750026200000001	-0.101019914	-0.0278109804	-0.046152453600000004	0.0052524366	0.0088658628	-0.0462812279	0.0733107651	-0.0961455252	-0.0459841511	0.0161291951	-0.0928526898	0.04402709900000002	-0.061556512199999996	0.0169455569	-0.1106141246	0.0880228281	-0.0161337624	-0.1043491233	0.0320616394	0.0182489916	-0.0746185204	-0.149187793	-0.0007134467999999999	0.1120392001	-0.007945599	-0.0983507876	-0.03894398	0.017020163300000002	0.0518477486	0.010443555799999999	-0.1592583864	-0.0985637083	0.14336175539999998	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0205745	0.0074557000000000035	5.5587462490000034e-05	0.00042331005025	0.0530365	-0.0292935	0.0028128703322500004	0.00085810914225	0.165739	0.005930000000000019	0.027469416121	3.516490000000022e-05	-0.00138647	0.00053674	1.9222990609e-06	2.880898276e-07	-0.000188937	0.00034924099999999997	1.2196927608099998e-07	3.5697189968999997e-08	-0.000261314	7.563100000000001e-05	6.8285006596e-08	5.720048160999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.1569661305832	1.1932391981252977	547832.3345116293	1.4238197839427034	1008.2085902676781	1.2199970072897486	1016484.5614895388	1.4883926977959427	739.9035755693911	0.8085928261278923	0.6538223584654919	547457.3011403697	772.5452808563907	687.7375495800604	0.9278050000000002	16.367979000000002	0.1861667	0.0883665	-0.0274530635	0.06412393129999999	-0.0115269113	-0.0713386066	0.0016681956	-0.1423114683	-0.0292599467	-0.0286779077	0.057942980899999996	-0.10308148210000001	0.0059206994999999995	-0.1463462792	-0.1112849791	-0.0376996292	-0.13207624310000002	0.0831595524	-0.0144409558	0.1396782541	-0.0506366642	0.0567607986	0.0735661527	0.092533415	0.0860089976	0.0964744508	-0.0609624814	-0.0700325365	-0.1426336291	-0.07887383719999999	0.004797949	-0.0926524944	-0.1841922361	-0.0808791678	0.1358851338	0.01896847	0.15470577119999998	0.0387299179	0.0772992535	-0.1337523541	-0.0457887168	0.0314146892	-0.1016468905	0.055262942300000006	-0.10040865619999999	0.0367955984	-0.1322012809	-0.020061060800000002	-0.054991632699999994	0.025928249599999998	0.034242975499999995	-0.0450526887	0.0404274284	-0.08254241429999999	0.1223087714	-0.0472350403	0.0045205767	0.1125402519	-0.1837262932	0.023848041400000002	-0.049449494100000005	-0.0210311883	0.0413647871	-0.10791159730000001	-0.0623742959	0.0373883815	0.0536299758	0.10767401210000001	0.0840114507	-0.1106423598	-0.0408426022	0.0803866855	-0.0671028083	0.1103953476	0.1820993418	-0.1392293973	-0.006060306999999999	-0.0457503145	0.019246474399999998	-0.0603902533	-0.015632025	0.0194393073	0.2537856977	0.0616078591	0.0582047764	0.0047427842	0.0465394826	-0.006274073000000001	-0.0748210423	0.0620582834	0.0645933682	0.026912385	0.0343410514	0.020416843400000002	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.07612769999999999	-0.05555319999999999	0.00308615803024	0.005795426707289999	0.032304900000000004	-0.0207316	0.0010436065640100005	0.0004297992385599999	0.106344	-0.05939499999999999	0.011309046336000002	0.0035277660249999994	-0.00203268	-0.0006462099999999997	4.131787982399998e-06	4.1758736409999964e-07	-0.000476834	-0.0002878970000000001	8.288468260900004e-08	2.27370663556e-07	-0.000336945	-7.563100000000001e-05	1.13531933025e-07	5.720048160999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
