global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62
619.9255810307247	n/a	384307.7260162817	n/a	1131.1101512814346	n/a	n/a	1279410.1743319095	641.6345592143697	n/a	n/a	411694.9075782185	732.7892963134927	529.9132330354688	n/a	n/a	n/a	n/a	-0.0584471142	-0.0377231356	-0.1019371625	-0.0445211626	-0.0660403182	-0.0183686166	0.044118318600000005	-0.0304477604	0.0003812777	-0.042364461799999996	0.0938134466	-0.0336095326	0.0420051648	-0.07092043370000001	0.055216291900000006	-0.025642307200000002	0.0174119911	-0.0458890595	-0.0152655349	-0.0319342246	0.014186991299999997	-0.06184454900000001	0.0041436707	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.0461044	n/a	0.0021256156993600004	n/a	-0.183607	n/a	n/a	0.033711530449	-0.00402632	n/a	n/a	1.6211252742399998e-05	-0.000864155	n/a	n/a	7.467638640250002e-07	-0.0	n/a	0.0	n/a	0.00332455	n/a	n/a	1.10526327025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
619.2682902326899	-0.6572907980348646	383493.21528771904	0.4320311931813091	1101.7175005694962	-29.39265071193836	863.9279158740105	1213781.451061098	641.8417102519402	0.20715103757049744	0.04291155236653365	411960.7810191356	726.9135128630113	531.4421833553946	0.671194	23.263922	0.11310493	0.0677948	-0.0502397997	-0.0317462034	-0.0293541462	-0.0121819174	-0.0020806413	-0.030802293199999997	0.0497075563	0.0025549626000000002	0.0359578596	-0.029295291	0.0699610755	0.012911068999999999	0.0036900884000000004	-0.031981470899999996	0.1108131134	0.00564452	0.0849055266	-0.0377411764	-0.0250851842	-0.009709940600000001	-0.032940602400000005	-0.0166091853	-0.06310029019999999	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.0125052	-0.033599199999999996	0.00015638002704000006	0.0011289062406400002	-0.202843	-0.019236000000000003	0.0003700236960000001	0.041145282649	-0.05809610000000001	-0.054069780000000005	0.002923541109248401	0.0033751568352100004	-0.0007401559999999997	0.0001239990000000003	1.5375752001000067e-08	5.478309043359996e-07	3.6044799999999997e-22	3.6044799999999997e-22	1.2992276070399998e-43	1.2992276070399998e-43	0.00332455	0.0	0.0	1.10526327025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
617.4813499508127	-1.7869402818771505	381283.21753707813	3.19315557099519	1089.946063279522	-11.771437289974301	138.56673587179753	1187982.4208585278	640.8675730818078	-0.9741371701323942	0.9489432262335492	410711.2462277663	722.0157954478238	523.0507256193787	0.692372	23.997976	0.25554805	0.146757	-0.0388096696	-0.042796666500000004	0.011470089	-0.0099480946	0.0198292346	0.0042894163	0.0579742458	-0.0124559449	0.022372628999999998	-0.0075139674	-0.0012108008	0.0128590328	0.061262642199999995	0.0791675299	-0.015962613100000002	0.014063224499999999	0.054706327199999995	0.0003953744	-0.04367616059999999	0.0039130658000000006	0.0100094882	-0.0435487229	-0.0399277007	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.0294904	0.0169852	0.0008696836921599999	0.00028849701904	-0.202083	0.0007600000000000108	5.776000000000162e-07	0.040837538888999984	0.0478407	0.1059368	0.01122260559424	0.0022887325764899998	-0.00207372	-0.0013335640000000002	1.7783929420960006e-06	4.3003146384e-06	0.000584517	0.000584517	3.41660123289e-07	3.41660123289e-07	0.00260531	-0.0007192399999999999	5.173061775999999e-07	6.7876401961e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
618.4205139175164	0.9391639667036316	382443.93203400506	0.8820289563545001	1088.7533532709979	-1.1927100085240454	1.4225571644334285	1185383.8642588423	641.7468978497748	0.8793247679669776	0.7732120475601789	411839.0808998093	720.0001720642365	522.1802470372653	0.7390770000000001	25.616798	0.14318165000000002	0.07441030000000001	-0.028553074300000002	-0.0223362846	0.009714114499999999	-0.0344879519	0.0442651599	0.012858058700000001	0.0227983033	-0.023441560099999998	0.0367171893	-0.0180269565	0.1095520478	0.029317518100000002	-0.0848021464	0.0081444302	-0.015691688	-0.0437541655	0.0499387438	0.0184194366	-0.022169166400000002	0.0334379899	0.045065361100000007	-0.024127640099999997	-0.0351076734	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.025929	-0.0035613999999999993	0.0006723130410000001	1.2683569959999995e-05	-0.14510599999999998	0.056977	0.003246378529	0.021055751236	0.07437259999999997	0.02653189999999997	0.0007039417176099984	0.005531283630759995	-0.00254003	-0.0004663100000000002	2.1744501610000013e-07	6.4517524009e-06	8.470299999999997e-22	-0.000584517	7.174598208999995e-43	3.41660123289e-07	0.00253391	-7.140000000000011e-05	5.097960000000016e-09	6.4206998881e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
620.3079095380867	1.8873956205703732	384781.9026355112	3.5622622285482253	1088.9865831807083	0.2332299097104169	0.054396190783529225	1185891.7783475935	642.6832707580277	0.9363729082529062	0.8767942233100054	413041.78651223634	722.8976525338793	531.3169568160862	0.790028	27.382767	0.1889717	0.110858	-0.0331050029	-0.0285133025	-0.000306478	0.0017834624	-0.0027643493	-0.011657276599999999	-0.0100133852	-0.0545220194	-0.008023012	-0.0107275142	0.10940920289999999	-0.0576308076	-0.0808355393	0.00037517370000000004	0.0389196798	0.0855188409	0.08347499280000001	-0.0006780415	-0.0101539049	0.052679425599999996	0.0104599524	0.0013454535	0.0029465651	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.0105854	-0.0153436	0.00011205069315999999	0.00023542606096	-0.13011	0.014995999999999982	0.00022488001599999945	0.0169286121	-0.0326665	-0.10703909999999996	0.011457368928809991	0.0010671002222500002	-0.00354005	-0.00100002	1.0000400004e-06	1.25319540025e-05	-1.11271e-21	-1.95974e-21	1.2381235441e-42	3.840580867599998e-42	0.00256575	3.1839999999999987e-05	1.0137855999999997e-09	6.5830730625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
619.143246570363	-1.164662967723757	383338.3597736893	1.356439828387109	1086.0348043007614	-2.9517788799469145	8.712998556100661	1179471.5961525931	641.9894026644241	-0.6938680936035553	0.4814529313210322	412150.39313342405	723.1177616496855	528.3043657322594	0.6904520000000001	23.931431	0.1833882	0.13494500000000004	-0.0278364971	-0.0104053154	0.011923051799999999	0.0363005954	-0.0337938739	-0.0366126333	0.019961704099999998	-0.0364931233	-0.013933784199999999	0.0218592831	-0.0016255004000000001	-0.0895250916	0.1380352158	0.0291248783	-0.0078751738	-0.0007022088	0.0056419106	-0.0201097417	-0.0254575152	0.0182812997	-0.036267486200000004	-0.018229829399999998	0.013960633200000001	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0113299	0.0007444999999999986	0.00012836663400999995	5.54280249999998e-07	-0.26205700000000004	-0.13194700000000004	0.01741001080900001	0.06867387124900003	-0.0296198	0.0030467000000000033	9.282380890000016e-06	0.0008773325520399997	-0.00303139	0.0005086599999999998	2.5873499559999976e-07	9.1893253321e-06	0.00028545	0.00028545	8.148170250000002e-08	8.148170250000002e-08	0.00272464	0.00015889000000000007	2.5246032100000025e-08	7.4236631296e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
618.7970291774798	-0.3462173928832044	382909.76331887476	0.11986648313484312	1086.1862385650834	0.15143426432200613	0.02293233641074722	1179800.5448481643	641.359362199609	-0.6300404648151243	0.3969509873044579	411341.83148108923	721.0214906007892	531.3625571908275	0.7526579999999999	26.087511	0.2974745999999999	0.166498	-0.0046280465	-0.0286342278	0.02326133	0.0043276503	0.027084065499999997	0.0192771817	0.011387518899999999	-0.0197636166	0.0034220828999999998	-0.0520762933	0.0642096067	-0.0236441316	-0.0406729453	-0.0010639669999999999	0.006936976700000001	0.0592547233	-0.037335036	0.019968815	-0.0198000871	0.0229621953	0.0094898414	-0.0066732375	-0.0220284582	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.0236734	0.012343500000000002	0.0005604298675600001	0.00015236199225000005	-0.128677	0.13338000000000005	0.017790224400000016	0.016557770328999997	0.0153237	0.0449435	0.00201991819225	0.00023481578169	-0.00454951	-0.0015181199999999993	2.3046883343999986e-06	2.06980412401e-05	0.000177928	-0.00010752200000000003	3.1658373183999995e-08	1.1560980484000006e-08	0.00221413	-0.00051051	2.606204601000001e-07	4.9023716569e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
616.4391520291614	-2.35787714831838	379997.22815443156	5.5595846465620165	1084.1735899787964	-2.012648586287014	4.050754331883116	1175432.3732075114	640.266106905569	-1.0932552940399771	1.1952071379464373	409940.6876520136	719.8205834827072	520.7882141690499	0.684447	23.723293	0.16120444999999994	0.0983449	0.0030838447	-0.0152130523	0.026140469	0.017135054099999998	-0.0027909669	0.0194473956	0.0307875843	-0.0215755312	0.0323524182	-0.0038643929	-0.0072066659	-0.060378201799999996	0.0584192574	0.0290056208	0.0408766948	-0.0378130646	-0.0277591875	0.0174822876	-0.0263461024	0.0034100331	0.006268094	-0.0305912594	-0.0029547127	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.0266991	0.003025699999999999	0.00071284194081	9.154860489999996e-06	-0.208897	-0.08021999999999999	0.006435248399999998	0.04363795660899999	0.0631993	0.0478756	0.0022920730753600003	0.00399415152049	-0.00453868	1.0829999999999868e-05	1.1728889999999713e-10	2.05996161424e-05	0.000258251	8.032299999999997e-05	6.669357900099997e-08	6.451784328999997e-09	0.00272464	0.00051051	2.606204601000001e-07	7.4236631296e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
616.4246229889097	-0.014529040251659353	379979.3158270195	0.00021109301063433768	1083.9222566709952	-0.25133330780113283	0.06316843161025898	1174887.458506743	640.6672015327392	0.4010946271702096	0.16087689994480944	410454.4631197915	722.9662139772597	518.8247225229868	0.68898	23.880421	0.16223036999999998	0.08021879999999999	0.013958936299999999	-0.0275461769	0.0206025767	0.0229143954	-0.030457100600000002	0.022856762200000002	0.0304744603	-0.0329298569	0.022434057200000003	-0.0034404269	-0.027923162799999998	-0.0262696741	-0.09234400640000001	-0.0548805389	-0.0135376981	0.0634982008	-0.0032144103999999997	0.0160661762	-0.0086976361	-0.04959261349999999	-0.05313589480000002	-0.0277647489	-0.0020464757	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.0294968	0.0027976999999999998	0.0008700612102400001	7.827125290000003e-06	-0.156682	0.052214999999999984	0.0027264062249999985	0.024549249124	0.0303375	-0.032861800000000004	0.0010798978992399998	0.00092036390625	-0.0056618	-0.00112312	1.2613985344e-06	3.205597924e-05	8.464359999999997e-05	-0.00017360740000000002	7.164539020959996e-09	3.0139529334760016e-08	0.00253425	-0.00019038999999999992	3.624835209999997e-08	6.4224230625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
614.3162598804753	-2.10836310843456	377384.46715353546	4.445194997007839	1083.6722447791133	-0.25001189188196804	0.06250594608240087	1174345.5341046024	640.4812928924757	-0.18590864026350573	0.034562022524625584	410216.28654521727	720.6160885563955	516.6354973892063	0.76493	26.512854	0.04808958000000005	0.0310951	0.0028123414	-0.0133635199	0.0253526332	0.021083272400000002	-0.0069940661	0.0165403639	0.0349631324	-0.0067902741	0.021630215499999998	-0.008010313	0.0014422867000000001	-0.0793110355	0.0279228246	0.0451346612	-0.0543494222	0.0781181892	-0.0542824504	0.0112763904	-0.0281539356	-0.0016456804999999998	0.0126661665	-0.0360822567	-0.0222208945	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.0294667	-3.0099999999998187e-05	0.0008682864088900001	9.060099999998907e-10	-0.184976	-0.028294000000000014	0.0008005504360000008	0.034216120576	0.0343038	0.0039663000000000025	1.573153569000002e-05	0.00117675069444	-0.00570275	-4.0950000000000535e-05	1.6769025000000439e-09	3.2521357562500004e-05	-0.0	-8.464359999999997e-05	0.0	7.164539020959996e-09	0.00272464	0.00019038999999999992	3.624835209999997e-08	7.4236631296e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
