global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
619.6059384377688	1.1373362510942115	383911.51894734823	1.2935337480530351	1098.6057731427368	-2.045646158706404	4.184668206630267	1206934.6447825504	640.3576602197551	0.7468395642904397	0.5577693347895338	410057.9330021193	719.4454541743222	489.1019153054039	1.045842	21.721449	0.2498000999999999	0.163	-0.0044907434	-0.018277562	0.0057144846	0.0065984139	-0.0062944981	-0.0074399252	0.0019959236	0.05008850980000002	-0.06962180650000001	-0.0781173694	0.055794784900000005	0.1217837783	0.008563361700000001	-0.0972753442	-0.0424539929	-0.09717720949999999	0.0650638239	-0.057200843200000004	-0.0236198704	0.061222966	-0.0015149676	0.0021006159	0.0021148075	0.0662872275	-0.044777400099999996	0.008141308	-0.07591037169999999	-0.0601839408	0.0112067159	-0.009521115600000001	-0.010841736499999999	0.051702325300000004	0.046907401200000004	-0.054558317099999996	0.1035531598	0.1013772377	-0.0665457082	0.0001677184	0.0348368213	0.0769424452	0.0019694639999999998	-0.0741318826	-0.1077608324	0.0	-0.0586061	0.008815100000000001	0.00343467495721	7.770598800999999e-05	0.195344	-0.014988	0.00022464014400000004	0.038159278336	0.459994	-0.08127400000000012	0.00660546307600002	0.21159448003599995	-0.014443	0.0020469000000000012	4.1897996100000036e-06	0.00020860024900000004	0.00731565	-0.00036835000000000085	5.35187349225e-05	1.356817225000006e-07	-0.00426723	0.0004792099999999999	2.296422240999999e-07	1.8209251872900007e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
620.1244221743526	0.5184837365837893	384554.2989770747	0.26882538510188825	1097.7651153696718	-0.8406577730650042	0.7067054914146121	1205088.2485225888	640.5350187125352	0.17735849278017213	0.03145603496125437	410285.1101970679	717.3825360419165	491.66253138603963	0.9954710000000002	20.675285	0.13964219999999994	0.0631366	-0.005850982199999999	-0.0399738789	0.005984809399999999	0.0077649046	0.0266269581	-0.023706497200000003	-0.0290286003	0.0479408846	0.0044192895000000005	-0.1018918217	-0.0094428269	-0.0685081832	0.0025559713	-0.012680943899999998	0.0185425401	0.0241102032	0.0738428243	-0.1196888348	0.12731548980000001	-0.028806878799999998	0.0439214029	-0.0185678727	-0.0161625773	-0.1589470112	0.0098879301	-0.0682428412	-0.1362601398	0.046064640999999996	-0.0546218993	-0.0006620828	-0.0516158908	-0.036460790699999995	0.0632813074	0.0812811096	0.014543023700000001	-0.059416788099999986	-0.0120197364	-0.050190234800000004	-0.0933098884	0.07554976570000001	-0.0019694639999999998	-0.07830945639999999	-0.1077608324	0.0	-0.0541914	0.004414700000000001	0.00293670783396	1.9489576090000007e-05	0.17166999999999996	-0.023674000000000056	0.0005604582760000027	0.029470588899999987	0.515076	0.05508200000000002	0.0030340267240000023	0.265303285776	-0.0137678	0.0006752000000000008	4.5589504000000107e-07	0.00018955231684	0.00776531	0.0004496600000000002	6.030003939610001e-05	2.0219411560000011e-07	-0.0042718	-4.569999999999748e-06	2.088489999999769e-11	1.8248275239999997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
619.5991712512424	-0.5252509231102067	383903.1330152264	0.27588853222812426	1100.6141285529707	2.8490131832988936	8.116876118610895	1211351.459970415	641.1009373466005	0.5659186340652695	0.3202639003823005	411010.41186668974	719.3172122012894	494.2023810375467	0.903706	18.769386	0.193561	0.117041	-0.0083276547	0.0030360437	-0.0060964784	-0.006350600200000001	0.019873996799999998	-0.0226410667	-0.049695191900000005	-0.007430908199999998	-0.0019495514000000002	-0.042626813799999996	-0.0527829703	-0.051472353600000006	0.0032823693	-0.0707414389	0.0699698348	-0.026484143999999998	0.0431881995	-0.0173517851	-0.0110911451	0.030430913700000006	-0.0884931156	0.021505472799999998	0.0142763254	0.0037898192	-0.0161921352	0.0027737447999999997	-0.0002716909	0.1195137717	-0.1244401524	-0.0054394239	-0.0279201339	0.031833892	-0.014558095200000001	0.036959206800000005	-0.0352459574	-0.057061408	-0.0604940548	0.0029519615999999997	0.0303313256	0.0741318826	-0.0059057642	-0.0822519635	-0.1071858817	0.0	-0.06029540000000001	-0.006104000000000004	0.003635535261160001	3.725881600000006e-05	0.21382	0.04215000000000002	0.0017766225000000015	0.045718992399999984	0.522116	0.007040000000000045	4.956160000000066e-05	0.272605117456	-0.0157366	-0.0019688	3.876173439999999e-06	0.00024764057956	0.00733047	-0.0004348399999999997	5.37357904209e-05	1.8908582559999974e-07	-0.0046335000000000005	-0.0003617000000000004	1.3082689000000027e-07	2.1469322250000007e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
617.2734078756064	-2.325763375636029	381026.4600703647	5.409175279449896	1099.595345304702	-1.018783248268619	1.0379193069527586	1209109.923415767	639.9301677263962	-1.1707696202042823	1.37070150359328	409510.6195663336	718.0140718621628	496.19301632312136	0.985729	20.472944	0.15670859999999984	0.105821	-0.0043773295	-0.0035375692	0.0047444771	0.0040465939	-0.019306789799999998	-0.0038040532	0.0104890706	0.0059383188	-0.0093405049	0.0638600946	0.0291273352	-0.055787647999999995	0.0208862185	-0.0387293207	0.07227188009999999	-0.040151205499999995	0.0347041711	0.0709954785	-0.1354299701	0.0619697165	-0.0850487147	-0.0029876576	0.1060650105	0.0050838640000000004	-0.0069058313	0.0365505173	0.1829589221	-0.0327105655	0.1035381051	0.0016569848999999999	-0.0182746242	0.000305627	-0.030114292799999998	-0.0084624688	-0.0054067001	-0.0483850047	0.06632915019999999	0.0230523171	0.0856131595	0.0726892688	-0.0098341843	-0.08594756960000001	-0.10603904800000001	0.0	-0.062055499999999986	-0.0017600999999999867	0.0038508850802499994	3.097952009999953e-06	0.223495	0.009674999999999991	9.36056249999998e-05	0.04995001502499999	0.60439	0.08227399999999996	0.006769011075999993	0.3652872721	-0.016353	-0.0006163999999999996	3.7994895999999947e-07	0.000267420609	0.00796896	0.0006384900000000003	6.350432348160001e-05	4.0766948010000036e-07	-0.0046284	5.100000000000937e-06	2.6010000000009557e-11	2.1422086559999995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
615.8735361766933	-1.3998716989131026	379300.21256278467	1.9596407734178565	1101.0283044660052	1.4329591613031882	2.053371957962736	1212263.3272352864	640.0091520537406	0.07898432734441485	0.00623852396604968	409611.7147125481	719.435802266806	481.1709275984757	0.912202	18.945841	0.08575130000000011	0.0551476	0.0092506432	0.0031651835	-0.015078017800000001	-0.031453633700000004	0.0191967096	-0.0041289010999999995	-0.022190321800000003	0.0076105773	-0.0312964741	0.0511952846	0.0381687841	0.050194260899999996	0.0843481808	0.032350288399999996	0.0545940021	-0.0063026502	-0.0520328797	-0.0099282343	0.0675638522	0.041683100099999995	0.016873748799999998	-0.0824887149	-0.0028049575	-0.0657810943	0.0386089895	-0.025430902400000004	0.0733942803	-0.0759336763	-0.026040735099999997	-0.0013950001	0.0019117135999999998	0.08479830470000001	-0.0302059882	-0.029579420699999998	0.0092202963	0.0106405227	0.0596245027	0.0126203647	0.0524149497	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	-0.0673198	-0.005264300000000007	0.00453195547204	2.7712854490000067e-05	0.223997	0.0005020000000000023	2.5200400000000247e-07	0.05017465600899999	0.5609	-0.04349000000000003	0.0018913801000000024	0.31460881	-0.016171999999999995	0.00018100000000000407	3.276100000000148e-08	0.0002615335839999998	0.00748096	-0.0004880000000000006	5.59647625216e-05	2.3814400000000052e-07	-0.0046893	-6.090000000000088e-05	3.708810000000108e-09	2.1989534490000005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
616.7347610621144	0.8612248854211657	380361.7655023434	0.7417083032687	1097.3559115564335	-3.672392909571727	13.486469682272695	1204189.9966278512	639.6098028161948	-0.3993492375458345	0.15947981352843935	409100.6998585717	716.8452834191755	474.48679090715797	1.040562	21.611788	0.2116877	0.126979	0.010212637	0.00150279	0.0193120488	0.0582286785	-0.070188301	0.002108623	0.0097677654	0.0125900161	-0.0188811553	0.0603866095	0.013463456100000002	-0.0343041908	0.1141627908	0.0925135704	-0.0283035382	-0.0961980304	-0.0092304823	-0.0327877564	0.0637882231	0.1252606915	0.09864570880000001	0.0823183034	-0.0224853167	0.0547880554	0.0026254427	0.0349844253	0.09717101880000001	-0.0211508378	0.0801816935	0.0097555847	-0.0169998055	-0.0928113401	-0.0058180689	1.58358e-05	0.0543785938	0.0035789653999999996	0.0990289272	-0.0347247858	0.008694288100000001	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	-0.0674995	-0.00017970000000000486	0.004556182500250001	3.2292090000001745e-08	0.269828	0.04583100000000004	0.0021004805610000035	0.072807149584	0.629076	0.06817600000000001	0.004647966976000002	0.395736613776	-0.017565299999999996	-0.0013932999999999999	1.9412848900000004e-06	0.00030853976408999986	0.00793519	0.0004542299999999999	6.29672403361e-05	2.0632489289999992e-07	-0.00479179	-0.00010248999999999937	1.0504200099999868e-08	2.29612514041e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
616.9844372399019	0.2496761777874781	380669.7957962385	0.06233819375456436	1097.188351793297	-0.16755976313652354	0.028076274222367872	1203822.2793108916	638.9275960455432	-0.6822067706516464	0.465406077922948	408228.4729885368	717.0414872180693	479.49784562499616	0.9509280000000002	19.750143	0.09958510000000008	0.0606502	0.0086789833	0.0227699502	0.004173177	0.0119163999	-0.026949502099999998	0.0190859209	0.078431832	0.0186181422	0.043574120099999995	0.0201280451	-0.0046871147	-0.1076161294	0.0571481855	0.0097574792	0.08043789009999999	-0.0674466497	-0.1766846789	-0.0854815032	0.1057675564	0.089065912	0.0013016767	0.0031182565000000004	-0.1486781905	0.0309580625	0.0242010266	-0.044262032400000005	0.0045826977	0.0799520935	0.08587578259999999	0.011707948700000002	0.0117403441	-0.0549710017	0.05747328230000001	-0.028739065699999997	-0.06436849900000001	-0.09249612439999999	-0.038504838	0.0182325809	0.0078986434	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	-0.06409490000000001	0.0034045999999999933	0.0041081562060100016	1.1591301159999958e-05	0.215853	-0.053975	0.0029133006249999994	0.04659251760900001	0.6367149999999999	0.007638999999999951	5.835432099999926e-05	0.4054059912249999	-0.017856900000000002	-0.00029160000000000644	8.503056000000375e-08	0.0003188688776100001	0.00819896	0.00026377	6.72229450816e-05	6.957461289999999e-08	-0.00492775	-0.00013596000000000007	1.8485121600000022e-08	2.42827200625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
617.8086272429894	0.8241900030874376	381687.49989586696	0.6792891611892704	1096.9193611943156	-0.26899059898141786	0.07235594234038198	1203232.0849629454	639.0174712530755	0.08987520753237277	0.008077552928987075	408343.3285666753	716.8771170040576	480.5237072239605	0.9551480000000002	19.837788	0.1476190000000001	0.103348	0.0173259001	0.0206809412	0.0071748089	0.0231846101	-0.027005177999999998	0.0262825652	0.0754013865	-0.0002419009	0.0508340822	-0.0088567792	0.09732274630000001	0.016688063700000002	0.0242453818	-0.013833056000000002	-0.0803161938	-0.11242277980000001	-0.0148776738	0.0910894463	0.0375901725	0.0337914703	-0.0165797821	0.0098315481	0.0691242729	0.0599650165	0.0558434178	-0.0117032334	-0.0067587307999999995	-0.0278702875	-0.1613893656	0.0108369825	0.0197621603	-0.056524199299999994	0.028075759300000003	-0.0607643118	0.081693269	0.0942525267	-0.0498698752	0.0087985923	0.09057282050000001	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	-0.0702279	-0.006132999999999986	0.00493195793841	3.761368899999982e-05	0.314258	0.09840499999999996	0.009683544024999994	0.098758090564	0.6037140000000001	-0.033000999999999836	0.0010890660009999892	0.3644705937960001	-0.0178953	-3.839999999999746e-05	1.4745599999998051e-09	0.00032024176209	0.008182349999999998	-1.661000000000197e-05	6.695085152249996e-05	2.758921000000654e-10	-0.00478116	0.00014659000000000026	2.148862810000008e-08	2.28594909456e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
617.4442435607083	-0.3643836822810727	381237.3939062553	0.1327754679127137	1098.8765039766472	1.9571427823316296	3.8304078704327935	1207529.5709919382	639.3698472083155	0.3523759552399497	0.12416881383126704	408793.80151918466	718.4983939553813	482.54531909965243	0.8840399999999999	18.360929	0.15562310000000007	0.08942949999999998	0.0119418823	0.014465759199999999	-0.0055281335	-0.0380945789	0.016118594	0.016468185700000002	0.0326902231	0.032946606499999996	0.0098404562	-0.07515002330000001	-0.011452314	-0.0215014148	0.0137662696	0.024531119700000003	-0.0916250015	0.0075165166	0.0791638945	-0.1064430532	-0.08743243390000001	0.0775539043	-0.037839336800000005	0.1414689566	0.0200772746	-0.0550597425	0.0075954822	0.1413529922	-0.1423804111	-0.08793016960000001	-0.0210836082	0.0049160408	0.017115582600000002	-0.0021592241	0.033136780899999996	0.0129946833	0.0294648611	0.0486687267	0.0337501185	-0.025628264900000003	-0.0421334199	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	-0.07196799999999999	-0.0017400999999999944	0.005179393023999997	3.0279480099999807e-06	0.228313	-0.08594499999999998	0.007386543024999994	0.052126825969000014	0.622829	0.019114999999999882	0.0003653832249999955	0.38791596324100003	-0.017258700000000002	0.0006365999999999977	4.0525955999999694e-07	0.00029786272569000004	0.008084509999999998	-9.784000000000008e-05	6.535930194009998e-05	9.572665600000017e-09	-0.00502318	-0.00024202000000000078	5.857368040000037e-08	2.5232337312400005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
619.2885465418713	1.8443029811629683	383518.3038779434	3.4014534863266133	1101.133091469213	2.2565874925658136	5.092187111604466	1212494.0851285462	641.0225637228182	1.6527165145026856	2.731471877309906	410909.92720177455	720.2982533331607	486.8079171009721	1.069148	22.205496	0.22759090000000004	0.151472	-0.0205985544	-0.0371579485	-0.0341068148	-0.047134246100000006	0.0728715919	-0.041853936800000005	-0.0248097033	0.015283213899999997	-0.0340095015	-0.0368920374	0.009557474100000001	0.022533294	-0.0062914005000000005	0.0737031654	-0.0707043323	0.0060263399	0.040960073900000005	0.1540992016	-0.0572223913	-0.0244050434	-0.0967086691	-0.0978530336	0.030079756099999997	-0.1253981173	-0.0372383395	0.1033221923	0.0005897214	0.0175520666	-0.0812607237	-0.035944667400000005	-0.01972624	0.0643803827	0.0062306738	0.0001803348	0.0159940318	-0.0189422422	-0.0394976253	0.0506132736	-0.0862734627	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	-0.06576660000000001	0.006201399999999982	0.00432524567556	3.8457361959999775e-05	0.255993	0.027679999999999955	0.0007661823999999973	0.06553241604899998	0.49931	-0.12351899999999992	0.015256943360999984	0.24931047610000004	-0.016423300000000002	0.0008353999999999999	6.978931600000001e-07	0.0002697247828900001	0.007761739999999999	-0.0003227699999999992	6.0244607827599973e-05	1.0418047289999943e-07	-0.00477754	0.0002456400000000001	6.033900960000005e-08	2.2824888451600006e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
620.4249041820898	1.1363576402185345	384927.0617293553	1.2913086864830363	1100.510708877207	-0.6223825920060335	0.3873600908321488	1211123.8203534123	641.8265549621133	0.803991239295101	0.6464019128632723	411941.3266545346	720.4537243113432	494.64187943624825	1.2253690000000002	25.450102	0.4237373999999999	0.250977	-0.030128714900000002	-0.07521325150000001	-0.0098701682	-0.0027399692999999998	0.0477140637	-0.0764486932	-0.0857554174	0.0567843372	-0.11704001730000001	0.034232143799999996	0.0355986338	0.0236301079	-0.0551053345	-0.08725215730000001	0.0035516958	-0.0409368923	0.0797720929	-0.0473673982	-0.1035276953	0.0266099298	-0.1078748581	-0.0718558992	0.0540847496	0.0373031265	-0.027337412599999996	-0.0167297525	0.0478844012	0.1349330142	0.1008262022	-0.043065668099999996	-0.0721964827	0.0875778062	0.0246319402	0.0443504761	0.0221476265	-0.06894222009999999	-0.0296465643	0.0222096902	0.10467399050000001	0.0619399382	-0.036675261	-0.1040730175	-0.0828853527	0.0	-0.0744917	-0.008725099999999986	0.00554901336889	7.612737000999976e-05	0.07524219999999998	-0.1807508	0.03267085170064	0.005661388660839997	0.432812	-0.06649800000000006	0.004421984004000007	0.187326227344	-0.0135788	0.0028445000000000037	8.09118025000002e-06	0.00018438380944	0.00744325	-0.00031848999999999853	5.540197056250001e-05	1.0143588009999908e-07	-0.00458526	0.0001922800000000004	3.697159840000015e-08	2.10246092676e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
620.7497210572012	0.32481687511142354	385330.2161925931	0.10550600235715013	1099.9457540378482	-0.5649548393587338	0.31917397051485275	1209880.661825891	642.1591339435538	0.3325789814405198	0.1106087788960136	412368.35330713505	719.9167816122383	481.558625293406	1.978006	41.081879	0.7361494000000001	0.432179	-0.0119708913	-0.002940861	0.0062795082	0.1204178275	-0.0983721544	-0.0324555117	-0.0753056344	-0.0977936439	0.0289517289	-0.0095423091	0.0048730204	-0.0822426594	0.0042478264	-0.0149524983	0.0283967558	0.0567622858	-0.0703873111	-0.0418187248	0.0203928767	-0.0995777069	0.0257556892	-0.06396053360000001	-0.0660315986	0.0172467169	-0.032168767599999995	0.1016588234	0.1095186499	0.0120614029	0.0328358613	-0.009576126899999999	-0.022935685499999997	-0.06750522240000001	-0.1142696215	-0.0077927269	-0.0631149531	-0.046244222599999996	-0.0616993745	-0.0833265695	-0.0417059759	0.060317463099999996	-0.0403542832	-0.10546269890000001	-0.077629188	0.0	-0.07424410000000001	0.00024759999999998667	0.00551218638481	6.130575999999343e-08	0.323745	0.2485028	0.06175364160784001	0.104810825025	0.705134	0.2723220000000001	0.07415927168400004	0.497213957956	-0.016459	-0.0028802000000000033	8.295552040000017e-06	0.00027089868100000004	0.00824524	0.0008019899999999991	6.798398265759999e-05	6.431879600999985e-07	-0.00520461	-0.0006193500000000003	3.8359442250000033e-07	2.70879652521e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
622.4828293776271	1.733108320425913	387484.87286997604	3.0036644503295293	1103.3829666270537	3.437212589205502	11.814430383392784	1217453.971042718	643.1066914118685	0.9475574683146988	0.8978651557589614	413586.2165387202	722.9196759947657	497.0094830950366	1.392552	28.922396000000006	0.4292419	0.269948	-0.029456136299999998	-0.020955981000000002	-0.032477004	-0.0539185957	0.11163279970000001	-0.09634674859999999	-0.1378090125	-0.0262267904	-0.0752410291	-0.0579979773	-0.0225568706	0.029844318999999998	-0.029593116200000002	0.1028945822	0.0314347364	0.0924086401	-0.0690746729	-0.004216039600000001	0.0167304044	-0.011423087299999999	0.00034900199999999995	0.0038272140000000002	-0.1038049678	0.113516843	0.2251637177	0.0444478275	-0.09701360949999999	0.0691668652	0.0231214681	-0.0516841041	-0.0629125218	0.1332248138	-0.054698783499999994	0.0900311223	0.0812394454	0.047649306100000004	-0.0101430845	-0.0373323405	-0.0734472478	0.0586748659	-0.0439794606	-0.10653580609999999	-0.071958838	0.0	-0.07539349999999999	-0.001149399999999981	0.005684179842249997	1.3211203599999563e-06	0.194366	-0.129379	0.016738925640999998	0.037778141956	0.488448	-0.2166860000000001	0.04695282259600005	0.23858144870399994	-0.015644599999999998	0.0008144000000000032	6.632473600000054e-07	0.0002447535091599999	0.00773332	-0.000511919999999999	5.98042382224e-05	2.6206208639999903e-07	-0.00489038	0.0003142300000000004	9.874049290000024e-08	2.39158165444e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
621.4119578845142	-1.070871493112918	386152.82140186534	1.1467657547618904	1101.3115898519013	-2.07137677515243	4.290601744640881	1212887.2179421226	640.6642842998127	-2.4424071120557755	5.965352501020634	410450.7251773913	718.2957924471476	504.91214770001403	1.277798	26.539015000000006	0.24352829999999995	0.14868900000000002	-0.0169912878	-0.0050703102	0.0005434136	0.05004666519999999	-0.018665107	-0.009260237	-0.0368919171	-0.0316176264	0.055168284299999995	0.0155982823	0.1052047871	-0.012594760200000001	0.0229185931	-0.0046737744	0.0679030658	-0.0825677794	-0.0776035616	0.0311745527	0.0408443712	0.013189133600000002	-0.0010628023	0.0017488382	-0.043532403600000005	0.1020190806	-0.0304842349	0.0179608352	-0.0041181621	0.064991068	-0.0604620434	-0.0016444360999999998	-0.0332807932	-0.0556337475	-0.054086831200000005	0.0169980411	-0.0353476512	-0.071642594	-0.002658316	0.010386210600000001	-0.0262999417	0.0570126945	-0.0475459561	-0.1072891178	-0.0659045565	0.0	-0.0757738	-0.000380300000000014	0.005741668766439999	1.446280900000106e-07	0.257866	0.06349999999999997	0.004032249999999997	0.066494873956	0.6107319999999999	0.12228399999999999	0.014953376656000003	0.372993575824	-0.0160135	-0.00036890000000000187	1.3608721000000136e-07	0.00025643218225	0.008203989999999998	0.00047066999999999763	6.730545192009998e-05	2.215302488999978e-07	-0.00519809	-0.00030771000000000016	9.468544410000006e-08	2.70201396481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
618.8165283575213	-2.5954295269929157	382933.89576845494	6.736254429586673	1104.0108185288357	2.6992286769343536	7.285835450384781	1218839.8874287098	639.1633276204525	-1.5009566793602291	2.252870953316085	408529.7593748499	721.0198662444258	501.7987984973992	1.390684	28.883598	0.2059297	0.08521619999999999	-0.0392622683	-0.027471875099999998	-0.0369439671	-0.0752266357	0.0890196893	-0.0086975842	0.0522513582	0.0424715534	-0.0116932735	0.0860005818	0.0494967738	0.14375843230000002	0.04751287480000002	0.0660829937	0.0074085815000000015	-0.053087625599999994	0.0373651971	0.0896523749	0.0075176253000000005	-0.23243805760000005	0.08945308240000001	-0.0973097348	-0.0885069961	-0.036277123599999996	-0.0027248453999999997	0.1214743951	-0.0410942568	-0.0801321193	0.0258198813	-0.028516579	0.0246702427	0.130902078	0.0260220224	-0.054799472300000006	-0.007292108	0.055353873399999996	0.07104009650000001	0.0133229347	0.1010658899	0.0553315035	-0.0510490108	-0.1077203727	-0.05949864570000001	0.0	-0.109376	-0.0336022	0.011963109376	0.00112910784484	0.305436	0.04757	0.0022629049	0.093291150096	0.562189	-0.048542999999999885	0.0023564228489999896	0.31605647172100004	-0.016672699999999995	-0.0006591999999999952	4.345446399999937e-07	0.00027797892528999985	0.007856399999999998	-0.00034759000000000005	6.172302095999996e-05	1.2081880810000006e-07	-0.00571559	-0.0005175000000000006	2.678062500000006e-07	3.2667969048100014e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
