trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0
0,-0.0292381,-0.0200093,-0.000187316,-0,0,0,0,0,0,0,0,0,0.00085486649,0.00040037209,3.5087284e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-5.18574e-06,0.0268924,0.0151722,0.000286602,7.84057e-05,0,-5.18574e-06,0.0561305,0.0351815,0.000473918,7.84057e-05,0,2.6891899e-11,0.00072320118,0.00023019565,8.2140706e-08,6.1474538e-09,0,2.6891899e-11,0.003150633,0.0012377379,2.2459827e-07,6.1474538e-09,0,0,0,0,0,0,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0,1
-0.01089,0.024427,0.0373587,0.000442833,-0.000204853,0,-0.010884814,-0.0024654,0.0221865,0.000156231,-0.0002832587,0,0.0001185921,0.00059667833,0.0013956725,1.9610107e-07,4.1964752e-08,0,0.00011847918,6.0781972e-06,0.00049224078,2.4408125e-08,8.0235491e-08,0,-0.074860585,-0.0086651036,8.56843e-05,0.016583278,0.076101607,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0,0
-0.0110632,0.0571407,0.0351047,-0.000244264,-0.000653078,-0.00020785,-0.0001732,0.0327137,-0.002254,-0.000687097,-0.000448225,-0.00020785,0.00012239439,0.0032650596,0.00123234,5.9664902e-08,4.2651087e-07,4.3201623e-08,2.999824e-08,0.0010701862,5.080516e-06,4.7210229e-07,2.0090565e-07,4.3201623e-08,-0.11446469,0.12205862,-0.081445758,0.035522959,0.14407963,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0,0
-0.0136477,0.0490368,0.0458741,-0.00010231,-0.000511983,0,-0.0025845,-0.0081039,0.0107694,0.000141954,0.000141095,0.00020785,0.00018625972,0.0024046078,0.0021044331,1.0467336e-08,2.6212659e-07,0,6.6796402e-06,6.5673195e-05,0.00011597998,2.0150938e-08,1.9907799e-08,4.3201623e-08,0.035878555,-0.032190663,0.072256064,-0.0083653096,0.059921566,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0,0
-0.0131743,0.0449317,0.049225,-0.0005195,-0.000926522,0,0.0004734,-0.0041051,0.0033509,-0.00041719,-0.000414539,0,0.00017356218,0.0020188577,0.0024231006,2.6988025e-07,8.5844302e-07,0,2.2410756e-07,1.6851846e-05,1.1228531e-05,1.740475e-07,1.7184258e-07,0,0.027970047,-0.089767098,0.040388487,0.0090035894,0.027661888,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0,0
1.56961e-05,0.0510667,0.0446468,-0.000257707,-0.00110687,-5.29396e-23,0.013189996,0.006135,-0.0045782,0.000261793,-0.000180348,-5.29396e-23,2.4636756e-10,0.0026078078,0.0019933368,6.6412898e-08,1.2251612e-06,2.8026012e-45,0.000173976,3.7638225e-05,2.0959915e-05,6.8535575e-08,3.2525401e-08,2.8026012e-45,0.0027168268,0.027568127,0.040522659,0.016355814,-0.044928378,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0,0
0.0100291,0.0957091,0.0554932,-0.00116986,-0.00135056,0,0.010013404,0.0446424,0.0108464,-0.000912153,-0.00024369,5.29396e-23,0.00010058285,0.0091602318,0.0030794952,1.3685724e-06,1.8240123e-06,0,0.00010026826,0.0019929439,0.00011764439,8.320231e-07,5.9384816e-08,2.8026012e-45,0.040333881,-0.067957528,0.093580047,0.02962234,-0.03951571,123.50128,0.3363319,0.3363319,20.243445,-0.97995338,-0.97995338,75.304302,1.8664935,1.8664935,5.8913982,-2.4948258,-2.4948258,23.961722,3.0341856,3.0341856,0,0
0.0208518,0.0788702,0.03349,-0.00112939,-0.00137155,7.49824e-05,0.0108227,-0.0168389,-0.0220032,4.047e-05,-2.099e-05,7.49824e-05,0.00043479756,0.0062205084,0.0011215801,1.2755218e-06,1.8811494e-06,5.6223603e-09,0.00011713084,0.00028354855,0.00048414081,1.6378209e-09,4.405801e-10,5.6223603e-09,0.0013186404,-0.050205801,-0.01042442,0.011651358,-0.089303348,112.09018,7.6903848,8.0267167,35.25165,-15.006936,-15.986889,64.587736,20.905128,22.771621,52.54876,-21.960542,-24.455368,34.986759,20.722606,23.756792,0,0
0.0241405,0.0402525,0.0470892,-0.000354044,-0.001848,0.000185867,0.0032887,-0.0386177,0.0135992,0.000775346,-0.00047645,0.0001108846,0.00058276374,0.0016202638,0.0022173928,1.2534715e-07,3.415104e-06,3.4546542e-08,1.0815548e-05,0.0014913268,0.00018493824,6.0116142e-07,2.270046e-07,1.2295395e-08,-0.0089316888,0.04943068,0.0098303582,0.03339024,-0.040071989,82.014394,27.619502,35.309886,62.692711,-30.544549,-45.551485,40.67016,22.101022,43.00615,65.880379,-6.971502,-28.932044,60.789364,-2.9535262,17.76908,0,0
