global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
698.3364762575493	n/a	487673.8340718107	n/a	1106.3977481626919	n/a	n/a	1224115.977139475	720.3462610427174	n/a	518898.7357982228	n/a	783.3795402485106	618.0319099846109	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	0.0	n/a	-0.055191099999999986	n/a	0.003046057519209999	n/a	-0.0233711	n/a	n/a	0.0005462083152100001	0.000342689	n/a	n/a	1.1743575072100003e-07	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0
693.2462816182757	-5.090194639273591	480590.4069775656	25.9100814656896	1078.5928857119575	-27.80486245073439	773.1103759042592	1163362.6131084478	719.2559727117653	-1.0902883309521485	517329.1542815476	1.1887286446104215	777.9319259347998	608.966669783905	1.4134719999999998	24.5243	0.1983296	0.126896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.05099	0.10618110000000001	0.0025999801	0.011274425997209998	0.0306425	0.0540136	0.0029174689849599997	0.00093896280625	-0.000420009	-0.000762698	5.817082392040001e-07	1.76407560081e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.7460149430055	-3.5002666752701543	475749.5651297568	12.25186679800678	1058.9606533355973	-19.632232376360207	385.42454807940595	1121397.665312955	719.3761753072583	0.1202025954930832	517502.0815996993	0.014448663963273788	775.8413963963609	588.4963415698209	1.36784	23.732561	0.27024933	0.181416	-0.10695898960000001	-0.0414233196	-0.1575154134	0.0762120812	0.1491310166	-0.0405782837	-0.0975458583	0.0375825479	-0.1975994109	0.0189741421	-0.0038956909	0.1141676558	0.0358636868	-0.050241958600000004	0.0151944826	-0.012306671399999998	-0.0191937683	0.17675837079999998	-0.1980394393	0.019911908	-0.0624420559	0.0491250506	-0.0250015958	0.1437120666	-0.0277189913	0.0018500004	-0.07404276259999999	0.0418108428	-0.0775062252	0.0799897389	-0.046057693499999997	0.0411685252	-0.0156034045	0.0933417337	-0.0471278038	0.0327479936	-0.0628647802	0.046123359	-0.004178003400000001	-0.0529637501	0.08373294049999999	-0.1270305307	0.07887458879999999	-0.1322720252	0.0794706033	0.06270412	-0.0525485703	-0.0016349132999999999	-0.0810948848	-0.1327480361	0.0713068162	-0.0007006867	0.0736515509	-0.013629361100000001	0.008664944300000001	-0.036089569700000004	-0.17093594550000002	0.1415682589	-0.0295032992	0.0562184653	-0.12385145410000001	0.1829623126	-0.0115550091	0.1930674162	-0.0071166886	0.0885315656	-0.0811007648	0.0374348169	-0.06703361440000001	0.1014810286	-0.0335655427	0.0197905099	-0.0080231121	0.1672485457	-0.046226909100000005	0.10814305130000001	0.1081293633	0.1081065512	0.108074617	0.0	0.0	-0.020771	-0.020771	0.000431434441	0.000431434441	-0.122194	-0.173184	0.014931373636000004	0.029992697856	0.00478147	-0.02586103	0.0006687928726609	2.2862455360900007e-05	0.000351707	0.0007717160000000001	5.955455846559999e-07	1.2369781384899998e-07	-0.00023695	-0.00023695	5.614530250000001e-08	5.614530250000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.5134023359807	-0.232612607024862	475428.73200094	0.05410862494690286	1058.7899015315656	-0.1707518040316245	0.029156178580054294	1121036.0555852226	718.8033941537054	-0.5727811535529099	516678.3194468872	0.3280782498654022	773.7497194351064	592.078069594066	1.081627	18.766663	0.23525384	0.1351	-0.0175454549	-0.0329279002	-0.031433201699999996	-0.0429653197	0.1531522347	0.0890696948	0.0092462233	-0.0345148944	-0.0513131996	-0.09147833849999999	0.0101293774	-0.0144275716	0.052363796	-0.0165746746	0.13572396550000002	-0.0745020391	-0.1108074907	0.0582972201	-0.1606100918	0.0270127171	-0.009901874100000001	-0.0146231424	-0.0408701482	-0.0512126065	-0.061000715999999996	0.09041909349999999	0.0471598085	0.064025308	-0.013157573200000001	0.025532569100000003	0.0665992007	-0.1443108349	0.0491760276	-0.007352246	0.0160982167	0.06252243190000001	0.0006751197999999999	0.11385459070000001	-0.087671131	0.0226700958	-0.0375290598	0.0044405031	0.0906346301	-0.0024254553	0.07447341269999999	-0.0059170191	-0.0266838575	0.0550457022	0.043817414900000004	-0.0134055831	0.029833364900000006	-0.09193805029999999	-0.0424710291	-0.0774742974	0.11918209130000001	0.017188816399999998	-0.136702454	-0.0021807651	0.1558216509	0.09678709	-0.0404371543	-0.0027409073	-0.10129863199999999	0.0562183858	-0.005965366	0.1221973334	0.0413804902	0.0082168831	0.054584111799999994	-0.0628493826	0.003997917100000001	-0.0110012423	-0.0452487203	-0.0610687508	0.0803834559	0.1081065512	0.10798339369999999	0.10777823519999999	0.1074912313	0.0	0.0	-0.043737800000000014	-0.02296680000000001	0.0019129951488400009	0.0005274739022400003	-0.00399799	0.11819601000000003	1.59839240401e-05	0.013970296779920104	0.0639112	0.05912973	0.0034963249698729	0.00408464148544	0.000488785	0.00013707800000000006	1.8790378084000012e-08	2.3891077622500003e-07	-0.000451903	-0.000214953	2.0421632140900003e-07	4.620479220900001e-08	-0.000347195	-0.000347195	1.20544368025e-07	1.20544368025e-07	0.0	0.0	0.0	0.0	0.0
689.520315455135	0.006913119154319247	475438.2654253489	4.7791216441815666e-05	1051.9464256450608	-6.843475886504848	46.83316220917332	1106591.2824274194	719.5391145697446	0.7357204160391575	517736.5373958121	0.541284530576831	774.1923752022569	585.9539036291029	0.984796	17.086597	0.11930869	0.0549701	-0.059240557699999995	-0.09446295960000001	0.0335032553	0.0234911944	0.053090312699999996	-0.0651563846	0.0597189345	0.031701841200000004	0.0782581844	-0.0655710537	-0.08286208910000001	-0.0334452752	-0.0089256415	0.0386612556	0.004083848	-0.0116521078	-0.2015982523	0.186278487	-0.1231521071	-0.0088081764	-0.0053337393	0.027138429500000002	-0.0106744261	-0.1321332692	-0.0156866012	0.0071348772	0.011519518000000001	0.0335919264	-0.0124406354	0.0039936195	0.0140245727	0.083612984	-0.0766073444	-0.1456344586	0.1138329895	-0.0121407596	0.0570850916	0.0832994665	0.0882271241	0.0329878266	-0.0013912274	0.1208254239	0.054891131100000004	-0.0073249464	0.1265685842	0.0127599698	0.0779891323	0.0071549585	-0.0691037335	0.07903261610000001	-0.0340520276	-0.10777771679999999	-0.0140572551	0.0084758223	0.0701525345	-0.11481269960000001	-0.0543736106	0.1570420818	0.0239733967	-0.033261541	-0.1256867329	0.0651205195	0.0637840323	0.044184105700000004	0.0270792914	-0.1256409519	-0.1626973774	0.11027289189999999	0.0888743284	-0.1246256494	-0.1843332219	-0.0713864784	-0.0292691827	-0.09724233310000001	0.0086454372	0.1080335633	0.10769165160000001	0.1071226002	0.1063276091	0.0	0.0	-0.0255078	0.01823000000000001	0.00065064786084	0.0003323329000000002	0.018129	0.02212699	0.00032866064100000003	0.0004896036864600999	0.0360607	-0.02785050000000001	0.0007756503502500004	0.0013003740844899994	-0.000186044	-0.0006748289999999999	4.5539417924100006e-07	3.4612369936e-08	-0.000451903	0.0	2.0421632140900003e-07	0.0	0.0	0.000347195	1.20544368025e-07	0.0	0.0	0.0	0.0	0.0	0.0
691.9756572990236	2.4553418438886183	478830.3102944158	6.028703570350361	1056.7397143418589	4.793288696798072	22.97561653085216	1116698.8238673136	720.6395151099102	1.1004005401656514	519321.31073784654	1.2108813487968573	775.43882559584	599.2252202728968	1.185919	20.576162	0.197218482	0.137481	-0.1105896045	0.0426369229	-0.0951182349	0.0703340301	0.0625865708	-0.0370784163	0.00849274	0.1392176585	-0.15441197710000001	0.0475469707	-0.007154722	0.1579872195	-0.0035742432	0.013469795500000001	-0.1004634006	0.0159854509	0.1111794249	0.1586830343	-0.12442377560000001	0.0163050442	-0.0107382974	0.0357386645	0.070037367	-0.052284092000000004	-0.10171165759999999	-0.0774787794	-0.016861971899999998	0.013058263	-0.0583268528	-0.0061082604	-0.1168699923	0.0468268013	-0.0088609329	-0.0062544895999999996	0.0454825307	-0.015468136100000003	0.05926215	0.0382991381	-0.0596547024	-0.061795199599999996	-0.013048441200000002	-0.0664984587	-0.0227174025	-0.10419315859999999	-0.0580212747	0.0372795323	-0.0455105367	0.079568575	-0.0586302951	-0.0541080433	0.09049886210000001	0.10685203900000001	0.0004964402	0.0973057506	-0.07047181400000001	-0.0979758117	-0.11382311769999999	-0.0026726805	0.1144545792	0.0332316422	-0.128634528	0.1389504654	0.042115919800000005	0.10582050550000001	0.09541816060000001	0.0001660576	-0.0189926908	0.1575384222	-0.029742385099999998	0.0626025661	-0.029896346400000006	0.005756308199999999	0.0712931004	0.011450428799999999	-0.0185437573	0.1079241123	0.10725453089999999	0.10614163730000001	0.1045900315	0.0	0.0	-0.0288801	-0.003372299999999998	0.0008340601760099999	1.1372407289999987e-05	-0.11323200000000005	-0.13136100000000006	0.012821485824000013	0.017255712321000018	0.0104501	-0.025610599999999997	0.0006559028323599997	0.00010920459001	8.483639999999999e-06	0.00019452764	3.7841002723969617e-08	7.197214764959998e-11	-0.000261535	0.000190368	6.840055622500002e-08	3.6239975424000005e-08	-0.000352596	-0.000352596	1.24323939216e-07	1.24323939216e-07	0.0	0.0	0.0	0.0	0.0
690.3177096090242	-1.657947689999446	476538.540199849	2.748790542774499	1058.5280918115614	1.788377469702482	3.1982939741394514	1120481.721154225	720.1524360733572	-0.4870790365530411	518619.53118239075	0.23724598784943876	774.1420881501566	611.8619362921758	1.2078	20.955801	0.28384958200000004	0.192711	0.0392007369	0.1468874325	-0.048160344699999996	0.0509918043	0.1499691141	0.0649521342	-0.08155043940000001	0.0580355575	-0.0336249519	-0.011551266999999999	0.1084239942	0.0353957946	-0.0630006419	-0.011757650900000001	-0.0036433984	0.0320288546	0.0838921387	0.018219615	-0.2041588697	-0.079503485	0.045999287199999996	-0.0533126106	0.0996420172	0.0088836383	0.0036700612	-0.0637790953	0.0343774107	-0.0375345217	0.0657517374	-0.1547520429	-0.163588116	-0.075958473	0.0118422415	0.0723669398	0.031363969900000004	-0.0389748611	0.0496011378	0.0070620844999999995	0.0410976658	0.0216320664	-0.0048700839	0.0260589277	-0.0868953749	-0.0768153303	-0.0700939308	-0.026641023	-0.1004345436	0.0404145016	0.0608094908	-0.0978893083	-0.0157283984	0.0562923131	-0.0346254746	0.0077548595	-0.1301500017	-0.0228984702	-0.1346991865	0.1010993639	0.12198007720000001	0.0348821161	-0.047204408200000006	0.0342118367	-0.10163455029999999	-0.0390714949	0.08499157880000001	0.07595022900000001	-0.0079532845	0.1163810324	0.0416507201	0.0576794026	0.0704227588	-0.134447541	0.0660342413	0.0445592171	0.0804325646	0.10777823519999999	0.1066726216	0.1048383259	0.10228787810000001	0.0	0.0	-0.0403195	-0.011439400000000002	0.0016256620802500002	0.00013085987236000006	0.0640454	0.17727740000000006	0.00410181326116	0.03142727655076002	0.08135299999999998	0.07090289999999998	0.005027221228409997	0.006618310608999997	-0.000297851	-0.00030633463999999995	9.384091166392956e-08	8.871521820099997e-08	-0.00016525	9.628500000000003e-05	2.7307562500000007e-08	9.270801225000004e-09	-0.000270618	8.197800000000002e-05	6.7203924840000036e-09	7.323410192399999e-08	0.0	0.0	0.0	0.0	0.0
687.5887978176047	-2.7289117914193644	472778.35488425905	7.446959565347643	1048.514343522554	-10.013748289007253	100.2751547955957	1099382.3285725326	719.0946349303763	-1.0578011429809069	517097.09398565115	1.1189432580917125	773.8387444792266	598.3926648260917	1.197786	20.782053	0.15505626	0.0884651	-0.09087475099999999	0.032873967000000004	0.0071085426	-0.0552169812	0.0764385046	-0.0626979767	0.040642673500000004	-0.14997634070000002	0.0252672982	0.010009314	-0.019170324199999998	0.051145781900000006	0.0331459574	-0.0573214226	0.0554494748	0.08629986070000001	0.0232859452	-0.0832125891	-0.19064810059999998	-0.040061610299999995	-0.0715355123	0.0411182711	-0.06849236110000001	-0.1119953671	0.0639780875	0.035997037200000005	-0.0245210696	-0.1314752807	0.0921954099	0.0269913721	0.08771190150000001	-0.0420571471	-0.1432582506	-0.0698074494	-0.044955336799999995	-0.0723746335	0.1105002542	-0.0619164621	0.0656277828	0.0022560073	0.001302935	-0.0929927394	-0.1258922311	0.0944979837	0.013531478500000001	0.013175805700000001	-0.0665476912	-0.040910900000000014	-0.0447754213	-0.0255131215	0.053693055499999996	-0.120044957	0.04764913900000002	0.025372137200000002	-0.0716472461	0.1276635438	-0.0144497005	0.047673960300000005	0.1226529544	0.0612020266	0.090818925	0.026304936	-0.0534104221	0.0340717256	0.1116330355	-0.093395491	0.0073421352000000014	-0.0025045244	0.0871460135	-0.153960872	0.1019006214	-0.03837167	-0.08589176109999999	-0.1027437744	-0.0103959069	0.107595981	0.1059467092	0.1032166238	0.0994335757	0.0	0.0	-0.0255152	0.014804300000000001	0.0006510254310400001	0.00021916729849	-0.017171900000000004	-0.0812173	0.0002948741496100001	0.006596249819290001	0.055784300000000016	-0.02556869999999997	0.0006537584196899985	0.0031118881264900014	-9.53102e-05	0.0002025408	4.102277566463999e-08	9.084034224040001e-09	3.09104e-05	0.00019616040000000002	9.5545282816e-10	3.847890252816e-08	0.0	0.000270618	7.323410192399999e-08	0.0	0.0	0.0	0.0	0.0	0.0
689.1475960213353	1.5587982037304755	474924.4091019856	2.429851839953357	1052.5577520697343	4.043408547180206	16.349152679409947	1107877.8214420923	718.0082816672627	-1.0863532631135513	515535.8925427753	1.180163412277461	771.7827623451327	595.7370163589071	1.065361	18.484442	0.09412116000000002	0.0590936	-0.09585782890000001	0.0167325979	0.10997750529999999	-0.028171932	-0.0670153953	-0.0320943624	0.1337775831	0.0793990554	0.0603885909	0.0522508155	-0.1494766752	-0.013703849099999998	-0.0347776713	-0.0787601887	-0.0053906927000000006	-0.0647761176	-0.0070061248	-0.021036046699999998	-0.18437646579999997	-0.11081558039999999	0.0027791482	0.024314815	-0.0113228338	-0.0276243448	0.0827706941	-0.09314444949999999	-0.10837128300000001	0.013689765800000002	-0.036585705499999996	-0.010917322	0.08080942969999999	0.0873670188	0.0329088002	0.0167343407	0.0375372837	0.1062129888	0.0174845615	-0.0467617741	0.0866469784	0.08327209320000001	0.0632531224	0.045237031500000004	0.0853191591	0.034237548199999995	-0.0693167125	-0.0472393111	-0.0141658905	-0.1352965871	-0.048414014000000005	0.16329056460000002	-0.0033130509999999996	0.0748809518	0.0029881207	-0.013958066399999998	-0.0083265565	0.0913710855	-0.0709186555	0.1404560897	0.14532722039999998	0.0529022113	-0.0201309163	-0.0248710702	0.05259782	-0.1448156329	0.08840523060000001	-0.0173652187	-0.0276196218	-0.0796141513	0.17493888859999998	0.033908722599999996	-0.0232271512	0.038877665	-0.0606301313	-0.0786446542	-0.081477582	0.10737741140000001	0.10507777380000001	0.1012814563	0.09604253189999999	0.0	0.0	-0.0255375	-2.2299999999999404e-05	0.00065216390625	4.972899999999734e-10	-0.07012350000000002	-0.052951600000000015	0.004917305252250002	0.0028038719425600017	0.067298	0.011513699999999988	0.00013256528768999974	0.004529020803999999	0.000182347	0.0002776572	7.709352071184001e-08	3.3250428409e-08	3.09104e-05	0.0	9.5545282816e-10	0.0	-0.000315014	-0.000315014	9.9233820196e-08	9.9233820196e-08	0.0	0.0	0.0	0.0	0.0
689.7789924192447	0.6313963979093842	475795.05838290846	0.3986614112929454	1055.230629712028	2.67287764229377	7.144274890673902	1113511.6818824434	719.1345346879971	1.1262530207343389	517154.4789809221	1.2684458667132228	773.2660058863298	605.1422698700756	1.108912	19.240068	0.27799768	0.183686	0.0037395477	0.10239946	0.011782776799999999	0.0714076366	0.0220255283	-0.0107042483	-0.0782982309	0.0540064632	0.0756818433	0.0051427605	0.0003386292	-0.0396554884	-0.043718802300000005	-0.0681071848	-0.1418938753	0.11680128640000001	-0.0398499983	-0.0203593399	-0.0605866262	-0.0317738034	0.0453607821	-0.016464020700000002	-0.0539088455	-0.0424533206	-0.0066515285	0.0079559219	-0.0964937332	0.0039057125	0.17390784010000002	-0.11589888949999999	-0.0387866616	-0.055798963	-0.0332241958	0.1297052887	-0.0748653809	-0.035308049300000005	-0.0804047554	0.0655455778	-0.06573590280000001	-0.0414178325	0.0459786869	0.1472861489	0.0081065505	0.0284341894	-0.0221207275	0.0629588803	-0.029681273799999998	0.1081378012	0.0049038531	-0.0181531965	-0.0947435916	0.057915193399999995	0.09273242279999999	0.12846814210000002	0.066274791	0.010575393300000001	0.031800302999999995	0.097248899	0.1162506824	-0.0709500799	0.1356947833	-0.0020425169	-0.0559178113	0.05907596070000001	0.0189976808	0.0416878219	-0.079589781	-0.012936165900000001	0.0531479232	-0.0005476403	0.1380776943	0.0558077371	0.0497117338	-0.0414099023	0.0172000811	0.1071226002	0.1040669883	0.09903870029999999	0.09213305150000001	0.0	0.0	-0.025497	4.050000000000234e-05	0.0006500970089999999	1.6402500000001894e-09	0.0973004	0.1674239	0.00946736784016	0.028030762291210005	0.104734	0.037436000000000004	0.0014014540959999995	0.010969210756	-0.000896403	-0.00107875	1.1637015625e-06	8.035383384090001e-07	3.09104e-05	0.0	9.5545282816e-10	0.0	6.81816e-05	0.00038319559999999995	1.4683886785936e-07	4.648730578560001e-09	0.0	0.0	0.0	0.0	0.0
