global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
692.4485962209284	n/a	479485.05840833427	n/a	1111.9472367861051	n/a	n/a	1236426.6573962546	725.9352341629567	n/a	526981.9641992268	n/a	790.9756272714316	603.4810726305293	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.2351483167339	-6.2134479041944815	470918.67878528975	38.60693485813879	1078.6919641939726	-33.25527259213254	1105.9131551770415	1163576.3536166507	725.0311501175165	-0.904084045440186	525670.1686407288	0.8173679612194922	784.0634573250469	589.0354082265218	1.387882	23.083588	0.10927847	0.0715012	-0.0135507552	-0.1085248115	-0.107246859	0.1930256407	-0.06002102700000001	-0.018727088700000002	0.2384037248	-0.3118917018	0.1355292606	-0.2115391159	-0.09174437699999999	-0.1504943476	0.0628335627	-0.0743341205	0.0276207191	-0.042542432699999994	0.0449022928	-0.1345147452	0.0048464723	-0.0680872311	-0.1444414731	0.1159043617	-0.1164768967	0.0825600458	-0.2472238429	0.0442719925	-0.013657238899999999	0.0591995536	-0.0130413453	0.0503529298	-0.11138097150000001	0.1465073193	-0.059360853899999996	0.0134030801	-0.0229418352	0.0839402415	-0.0104947763	0.0006240483	0.0347145309	-0.058856512	0.0033480197999999997	-0.0274814144	0.12915419720000001	-0.029791891	-0.050321262900000004	0.1356009374	0.0419897854	-0.1311527616	-0.1661591899	0.0539384027	-0.0636991401	0.11368558460000001	-0.0695065525	0.1563249032	-0.30620432010000004	0.1962508666	-0.1100181252	0.3438327354	-0.0272733363	0.09203676179999999	-0.0069722617	0.025051493199999997	-0.0644832596	0.1613794583	-0.1513976635	-0.0642427161	0.056426937300000014	-0.038268773799999996	0.029885186600000002	-0.20797877039999998	0.11125400419999999	-0.0085334977	0.0310448336	-0.0108011328	0.0420330231	0.1128608806	0.1128439341	0.1128156919	0.0	-0.016961599999999997	-0.016961599999999997	0.00028769587455999986	0.00028769587455999986	-0.0213682	-0.0213682	0.00045659997124	0.00045659997124	0.0663009	0.0663009	0.0043958093408100005	0.0043958093408100005	0.0	0.0	0.0	0.0	9.29554e-05	9.29554e-05	8.640706389160002e-09	8.640706389160002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.7195547748148	-1.5155935419190882	468840.8686910207	2.2970237843068477	1075.032225487969	-3.6597387060035085	13.39368739622024	1155694.2858376156	724.9011645708232	-0.12998554669331952	525481.6983961357	0.01689624234916115	781.9432034195012	591.5707655484538	1.2433	20.678862	0.330805813	0.193671	0.0805948655	-0.0919113119	-0.0665757165	0.0905572519	-0.1167656566	-0.0942001874	0.2121147327	-0.14490896890000002	0.0220899983	-0.09415317949999999	0.0552388192	-0.1119756411	0.05710833200000001	-0.045423469	0.0620885923	0.022265035099999997	-0.0751692944	0.0038128860999999997	0.0083679364	-0.0090876713	-0.051212650400000004	0.0500152808	0.15255597	0.21026705910000001	-0.0739567681	-0.0215701612	-0.05737984910000001	-0.0897956674	0.0934071012	0.0172704994	0.03195529	-0.0808006834	0.014246401200000001	-0.0557772504	0.1247007972	0.1284164096	-0.03015432	-0.11875434789999999	0.0395491646	-0.0820196342	-0.0483885955	-0.1094818269	0.10102087470000001	0.0172095679	0.046279609400000005	0.0534471087	0.0043945126	0.0421051048	-0.18318137980000002	0.0028337476	-0.0106974898	0.0166425587	0.11245809009999999	0.06109074	-0.23737462	0.054410169800000005	-0.1609393978	0.17225146079999998	0.0221071929	-0.0364562057	-0.1017069748	-0.018739088	-0.0208456806	0.0822153789	0.062747365	-0.0565785507	0.0637727806	0.1246998984	-0.2036593091	0.1367134427	-0.0050950425	0.0022457465	0.2250420092000001	-0.0614454479	0.12033563050000001	0.1128156919	0.1126632248	0.11240926539999999	0.0	-0.000114557	0.016847042999999996	1.3123306249000002e-08	0.00028382285784384883	0.145897	0.1672652	0.021285934609	0.027977647131040003	0.145862	0.07956110000000001	0.006329968633209999	0.021275723044	-0.000896258	-0.000896258	8.032784025640002e-07	8.032784025640002e-07	-0.0	-9.29554e-05	0.0	8.640706389160002e-09	-0.000353436	-0.000353436	1.2491700609600002e-07	1.2491700609600002e-07	0.0	0.0	0.0	0.0	0.0	0.0
683.1681866058776	-1.551368168937188	466718.7711903632	2.406743195591523	1055.6581873802008	-19.374038107768232	375.35335260125566	1114414.2085828513	724.5096970032901	-0.39146756753314094	524914.3010517992	0.15324685643031427	779.5289390896434	561.9882504274851	1.367281	22.74094	0.229629893	0.16963399999999998	-0.1014067084	0.0019633910999999997	0.10464983900000001	-0.0203725961	0.016264581299999997	0.05632266530000001	-0.12496397880000001	0.004790124099999999	0.0163444399	-0.174892246	-0.1350456876	0.015353228	0.0289743381	0.0981474983	0.0159702994	-0.0541950033	-0.023890432799999996	-0.0388264876	0.138015015	0.0166267521	-0.0965358124	-0.0920913669	0.06818631650000001	0.2211257736	-0.073052239	0.0666352442	-0.0651141849	0.1388650591	-0.0797401431	-0.10744343279999999	0.11786065849999999	-0.049363145	0.07465645139999999	0.1184677058	-0.0011909807000000001	0.0649903959	-0.0974876216	-0.0003225191	-0.0395091436	0.0735510955	0.053396505	0.0094441342	0.1247928415	0.1146387865	0.06931425690000001	-0.0193058219	-0.0290808859	-0.0757089066	0.14309649289999998	0.0435679234	-0.0849896986	0.0662217261	-0.0067016101	0.0572278051	-0.09587815	0.053565424900000005	-0.2220671654	0.043816252800000004	0.1201426956	-0.009774976	-0.1421368916	0.0042889817	-0.1676890671	0.007932629	0.19848881570000002	0.069585066	-0.0123320198	0.0216006865	-0.05826156110000001	-0.0855851167	-0.0942387252	0.043899005899999996	-0.0359457861	-0.0226595023	-0.024529	0.1127253327	0.1123020954	0.1115978766	0.0	-0.00637465	-0.006260093	4.06361626225e-05	3.9188764368648994e-05	-0.0179502	-0.16384720000000003	0.00032220968004	0.02684590494784	0.115069	-0.030792999999999987	0.0009482088489999992	0.013240874761	-0.000469115	0.0004271430000000001	1.8245114244900005e-07	2.20068883225e-07	-2.7153e-23	-2.7153e-23	7.37285409e-46	7.37285409e-46	-0.000500885	-0.00014744899999999996	2.1741207600999988e-08	2.5088578322499995e-07	0.0	0.0	0.0	0.0	0.0	0.0
684.5383993014361	1.3702126955585072	468592.82011817244	1.8774828310697105	1055.3283754081172	-0.3298119720836894	0.10877593692973232	1113717.9799415357	723.3943120427431	-1.115384960546976	523299.3306957936	1.2440836102143789	778.7545771573441	577.1132269457228	1.094862	18.209993	0.065947105	0.0387905	-0.0220825049	-0.0463108126	0.1248006864	0.13820020689999998	0.101115034	0.0737816922	-0.0246709803	-0.0556545212	0.07306511639999999	-0.0462535288	-0.0932464519	0.0605465885	0.0238123102	-0.0086858271	-0.0007804627	-0.1550303335	0.134349484	-0.08986306720000001	0.1094819942	-0.0370507967	-0.0369207562	0.0755478942	0.07212381820000001	-0.0426869154	-0.09086911460000001	0.0553562133	0.06674526900000001	-0.076832724	0.0073448004	0.0725383006	0.0712774594	-0.0444379859	-0.0450825616	-0.0471625479	0.027460342599999996	0.05299664849999999	0.082489945	0.0049295875	-0.0071867904	-0.1259677908	-0.010204420300000001	-0.0106391819	0.0389058792	0.10300987689999999	-0.050172211200000004	0.012983291200000002	-0.0504240175	-0.0726227908	0.0756376892	-0.0215827967	-0.0165396875	0.0674647687	-0.1073406097	0.1116725458	-0.0926920698	0.0624001768	0.0211720979	0.031026885	0.0185986699	-0.1268769746	0.11334292369999999	0.0433470108	-0.1633294437	-0.052758468200000005	-0.09049683480000001	0.1640801978	0.0666999523	0.1558565836	-0.0266061039	0.1013660931	-0.0200904496	-0.004978865900000001	0.0633495324	-0.028950082400000007	-0.0323079211	0.1125898391	0.1117611244	0.1103844485	0.0	-0.017608900000000004	-0.011234250000000005	0.0003100733592100001	0.0001262083730625001	0.013112	0.0310622	0.000171924544	0.00096486026884	0.115063	-5.999999999992123e-06	3.5999999999905474e-11	0.013239493969000005	-7.97229e-05	0.0003893921	1.5162620754240998e-07	6.355740784410001e-09	-0.0	2.7153e-23	0.0	7.37285409e-46	-0.000417384	8.350099999999993e-05	6.972417000999989e-09	1.7420940345600006e-07	0.0	0.0	0.0	0.0	0.0	0.0
683.5483071327681	-0.9900921686680704	467238.288184073	0.9802825024578428	1061.6474182171064	6.319042808989253	39.93030202183878	1127095.2406070477	724.2652014698833	0.8708894271402414	524560.0820602106	0.7584483943046578	779.099623353423	574.0660916588195	1.205858	20.056118	0.314350105	0.17543699999999998	0.0650460169	0.013209038400000001	-0.0666727436	0.09556567199999999	0.12114795210000001	-0.040282431699999996	0.0915774008	0.022676801200000003	0.0868940761	-0.07665489389999999	0.036090045	0.038930423	0.09543333080000001	-0.028371647200000006	0.0948140726	-0.0188594308	-0.09610898300000001	-0.1003215892	0.12558657310000002	-0.0319363234	-0.1974647899	-0.0895065677	-0.0020641708	-0.0500827291	-0.0293515641	-0.0964375358	0.0861017798	0.064882985	0.019424203	-0.0416760311	-0.0832590998	-0.1287825658	-0.1435386585	-0.045382671799999996	0.1119394851	-0.157772764	0.1031950245	0.08984987039999999	-0.0327278477	0.1029384473	0.0799468681	-0.0006741588000000001	-0.0421660384	0.0292552243	0.0683230986	-0.032791787	-0.0515674584	0.0404476905	-0.0499092784	-0.0980454451	0.0111246545	0.0708067153	0.0195104578	0.10553892919999999	-0.0601380842	0.0748964686	-0.0524559722	-0.06990565509999999	0.09689206060000001	0.010494659299999999	-0.0020376812	-0.1466398978	-0.1458902361	-0.1820280589	-0.025532668999999997	0.0012277768	-0.10568671869999999	0.06249076	0.055995873	0.13974875539999998	0.0060622572	-0.14063964240000001	-0.2292896163	-0.052755721	-0.12009848949999999	0.11240926539999999	0.111041178	0.1087733526	0.0	-0.0278606	-0.010251699999999996	0.0007762130323600001	0.00010509735288999991	0.15848800000000002	0.145376	0.025118446144000002	0.021134181376	0.187216	0.07215300000000001	0.0052060554090000025	0.035049830656000015	-0.00110899	-0.0010292671	1.05939076314241e-06	1.2298588201e-06	-0.000389803	-0.000389803	1.5194637880900005e-07	1.5194637880900005e-07	-0.0007297019999999999	-0.00031231799999999985	9.754253312399992e-08	5.324650088039999e-07	0.0	0.0	0.0	0.0	0.0	0.0
683.6391871659195	0.09088003315139304	467362.538228879	0.008259180425598298	1059.4725022245404	-2.174915992565957	4.730259574719161	1122481.9829699288	724.2517404798417	-0.013460990041608056	524540.58358808	0.0001811982529002713	779.6331791491721	573.4582406314513	1.168732	19.438631	0.29983435	0.190824	-0.0808784743	-0.0713796632	-0.1114713215	0.022978372400000002	-0.0197616176	0.0102252734	0.0347437718	-0.08590191400000001	-0.16047266359999998	0.0098035347	-0.0700716376	-0.0627936213	-0.0286582759	-0.0481305363	0.055319146900000005	0.051043428700000004	-0.0840451814	0.0237558172	0.0752792869	-0.08065936559999999	-0.0712527537	-0.09392338609999999	0.0763547574	-0.183612448	-0.11485053140000001	-0.0355386019	0.1471220754	0.053452064900000006	-0.0134590093	-0.1632026592	0.048238511500000004	0.0661451267	-0.12256037199999999	-0.0432814681	-0.0911534312	0.0645670196	-0.1125564123	0.0208670286	-0.0396331337	-0.0798113189	-0.0920103876	0.0177239323	-0.015193063500000001	0.11791763289999999	0.1979019272	-0.1168890357	0.12674442060000002	-0.0418183903	-0.0507650471	0.0951294892	0.0707880213	-0.015105308400000001	0.062219631	0.0308276193	-0.0608945993	0.026765638900000003	-0.1679584733	-0.0897880175	0.0224874586	-0.046483270599999994	-0.014223498000000001	-0.010548635700000001	-0.15645520599999999	-0.1228811359	-0.13648059740000001	0.1387744691	-0.2107728617	0.028362368	0.051661608399999996	0.0332885439	-0.0143043474	0.043790897300000006	-0.10017662570000001	-0.0855159857	0.0173167858	0.11218368390000001	0.1101434092	0.1067703929	0.0	-0.0389037	-0.0110431	0.00151349787369	0.00012195005761	-0.0178013	-0.17628929999999998	0.00031688628168999994	0.03107791729449	0.13814300000000002	-0.049073000000000006	0.0024081593290000004	0.019083488449000003	-0.0004636380000000001	0.000645352	4.16479203904e-07	2.1496019504400006e-07	0.000232015	0.000621818	5.3830960225e-08	3.8665762512399997e-07	-0.0007311110000000001	-1.4090000000001757e-06	1.985281000000495e-12	5.345232943210001e-07	0.0	0.0	0.0	0.0	0.0	0.0
683.7836470877011	0.1444599217816176	467560.07602455775	0.020868669001151075	1058.5269124244512	-0.9455898000892377	0.8941400700328043	1120479.2243268418	723.7456713542343	-0.5060691256073824	523807.7968039914	0.2561059598930205	779.209007334612	571.0861535419635	1.071644	17.823833	0.060619295	0.029641700000000007	-0.024175764500000002	-0.13634692310000002	-0.0009410685	-0.0484540137	-0.0602095121	0.008319201600000001	-0.0254516154	-0.13224900779999998	-0.0661174838	-0.0582000973	-0.0299406152	-0.13074934529999999	-0.11857959109999999	-0.0454821958	-0.0323466076	-0.032866087200000005	0.049526538700000004	-0.1760279977	0.0940179438	-0.0485590236	-0.10213939539999999	-0.031656593	-0.036600959	-0.06340800769999999	-0.0636691209	0.1198969067	-0.0332194591	-0.0218918341	0.0214674615	0.1000520666	0.0284759934	-0.022343993399999998	-0.1785786793	0.0256495687	0.0463924854	-0.10828413640000001	-0.0496901013	-0.0202469823	-0.0796569958	-0.1039559406	-0.0644457688	0.0129762482	-0.21159981449999998	-0.0621220015	0.1737425929	-0.040560659	-0.08667368660000001	-0.021976633500000002	-0.0148478462	0.14982164539999998	-0.0524925738	-0.0150060231	-0.1035343024	0.0539062576	0.0613942965	0.12101883279999999	-0.0595763905	0.10234556539999999	-0.02246092	-0.0662213953	0.12228324199999999	-0.0321743298	-0.031597398799999996	-0.0037812378	-0.055813342800000006	0.0318550576	0.0113250418	-0.0035916470000000008	-0.0654038582	0.0343628784	0.0334850463	-0.07681627719999999	-0.17430605579999994	0.08986871960000001	-0.0728570976	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-0.0621316	-0.023227900000000003	0.003860335718560001	0.0005395353384100002	-0.0109868	0.006814499999999999	0.00012070977424	4.643741024999999e-05	0.142728	0.004584999999999978	2.1022224999999802e-05	0.020371281984	-0.000229467	0.00023417100000000006	5.483605724100002e-08	5.265510408900001e-08	6.25871e-05	-0.0001694279	3.91714508641e-09	2.8705813298409998e-08	-0.0008473499999999998	-0.00011623899999999963	1.3511505120999917e-08	7.180020224999995e-07	0.0	0.0	0.0	0.0	0.0	0.0
683.7453137370583	-0.038333350642801634	467507.6540573882	0.0014694457715039805	1062.1083226449714	3.5814102205201834	12.826499167646427	1128074.089031715	723.8101833779366	0.06451202370226382	523901.18156160216	0.0041618012021614505	778.7518034740957	582.8410705416567	1.347187	22.406734	0.32228932000000005	0.195249	0.1424341494	-0.021541809199999998	-0.004897738400000001	0.0431281046	-0.0118421624	-0.0820148558	0.0361182024	0.020437412	0.0419922863	-0.054615501100000005	0.0789435605	0.034645813	0.057454182300000003	0.0188038377	0.048172599	0.0098936093	-0.0776421437	0.0422790953	0.07189368389999999	0.18089262609999998	0.0307282018	0.1322374299	-0.0319489455	-0.0337611148	-0.0581817436	0.058545596799999995	0.0675521013	-0.0091624792	0.0226747301	0.0273399639	0.1751313676	0.06861021219999999	0.0112668623	-0.057661247	-0.08137568120000001	-0.0383598186	0.1635477852	-0.24653138239999997	0.0221086999	-0.0761430296	0.004237544	0.052625157	0.0703385072	-0.0015361071	0.0572806316	0.0387952985	0.1398306151	0.0793359255	-0.0268188096	-0.0770798745	-0.0411131448	-0.0036318253	0.1204239137	0.07608281019999999	0.0272815933	0.049979479	0.1410434883	0.0635503582	0.048060641900000006	-0.1285214547	0.0495188469	-0.0173346806	-0.0721986743	-0.0354147818	0.05958778150000001	0.11943323789999999	0.0052984781	-0.12358206880000001	-0.046020955	-0.052469848	-0.1354108159	0.0552671613	0.19246214329999997	-0.1095537475	0.025429491000000002	0.1115978766	0.1078204375	0.1016191316	0.0	-0.039059300000000005	0.0230723	0.0015256289164900007	0.0005323310272899998	0.153824	0.16481079999999998	0.023661822976	0.027162599796639996	0.234131	0.091403	0.008354508409000002	0.054817325161000005	-0.0008940359999999999	-0.0006645689999999997	4.416519557609998e-07	7.993003692959998e-07	-8.600129999999999e-05	-0.00014858839999999998	7.396223601689998e-09	2.207851261456e-08	-0.0008942569999999998	-4.6906999999999997e-05	2.2002666490000007e-09	7.996955820489995e-07	0.0	0.0	0.0	0.0	0.0	0.0
686.195698628442	2.450384891383692	470864.5368161756	6.004386115921467	1065.1873604158998	3.0790377709283803	9.480473594803607	1134624.112789792	726.2749181259422	2.46473474800564	527475.256698844	6.074917378026424	781.3591918039365	563.6301822427553	1.339887	22.285313	0.15048555500000002	0.0734828	0.0698032195	0.13505926070000002	0.0343302379	-0.0207993807	0.21413833510000002	-0.1172366778	0.043691259	0.0477480363	0.0586118488	0.084829183	0.09075622859999999	0.0310116897	0.257037423	0.1310197948	0.2927648672	-0.0191207831	-0.0118168778	0.1610045728	0.1017828432	0.08564098269999999	0.10299181560000001	0.1648226018	0.134680259	-0.0554490321	0.10345156960000004	-0.1583554431	-0.1438793802	-0.0406993621	-0.0837328338	0.0595165749	-0.2359222518	-0.0690389651	-0.059607808	0.055258946100000005	-0.050168112	-0.0010934935	-0.20124296649999998	0.0092875006	-0.038837950499999996	0.159337342	-0.0474748054	-0.10635958220000001	0.0073423127	0.0223739369	0.0589511937	-0.0225161775	-0.09347876880000001	0.1258889983	-0.0524381372	-0.1156228258	0.0866484335	0.17907902480000001	0.3196805343	-0.0908198976	-0.119053055	-0.4009907161	-0.1080817752	0.0433957833	0.1575424064	-0.0793161686	-0.027452936	0.1798359024	0.0399209247	0.0185211439	0.024375957799999997	-0.0924852557	0.0675022185	-0.030280821800000007	0.2197155448	-0.0331461673	0.07626223110000001	0.0794881588	-0.1272798634	-0.019104449	0.0596943187	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	0.00100937	0.040068670000000015	1.0188277969000002e-06	0.0016054983155689006	0.166577	0.012753000000000014	0.027747896929000003	0.00016263900900000036	0.284127	0.04999600000000001	0.002499600016000001	0.08072815212900003	-0.0006826339999999999	0.000211402	4.469080560399999e-08	4.6598917795599996e-07	-0.000351084	-0.0002650827	1.23259975056e-07	7.026883783929e-08	-0.000417384	0.00047687299999999973	2.274078581289997e-07	1.7420940345600006e-07	0.0	0.0	0.0	0.0	0.0	0.0
