trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04
0.285308,-0.0247236,0.106097,-0.0011571,-0.00193106,0.00264226,0,0,0,0,0,0,0.081400655,0.0006112564,0.011256573,1.3388804e-06,3.7289927e-06,6.9815379e-06,0,0,0,0,0,0,-0.15556239,0.049428425,0.12485578,0.077952413,-0.066503801
0.285303,0.16425,0.174305,-0.00224302,-0.00162976,0.00270767,-5e-06,0.1889736,0.068208,-0.00108592,0.0003013,6.541e-05,0.081397802,0.026978063,0.030382233,5.0311387e-06,2.6561177e-06,7.3314768e-06,2.5e-11,0.035711021,0.0046523313,1.1792222e-06,9.078169e-08,4.2784681e-09,-0.067128047,0.013448985,0.10525428,0.14463482,-0.083026491
0.28529,-0.116601,0.125405,-0.000573246,-0.00149561,0.00245814,-1.3e-05,-0.280851,-0.0489,0.001669774,0.00013415,-0.00024953,0.081390384,0.013595793,0.015726414,3.2861098e-07,2.2368493e-06,6.0424523e-06,1.69e-10,0.078877284,0.00239121,2.7881452e-06,1.7996222e-08,6.2265221e-08,0.0062511616,-0.053774274,0.060938224,-0.059092527,-0.075872054
0.31985,0.0625243,0.174084,-0.00135777,-0.00116247,0.00297474,0.03456,0.1791253,0.048679,-0.000784524,0.00033314,0.0005166,0.10230402,0.0039092881,0.030305239,1.8435394e-06,1.3513365e-06,8.8490781e-06,0.0011943936,0.032085873,0.002369645,6.1547791e-07,1.1098226e-07,2.6687556e-07,0.036289055,-0.044725637,0.12836837,0.025122528,-0.12367529
0.315005,-0.00896273,0.156325,-0.000942856,-0.00149318,0.00280327,-0.004845,-0.07148703,-0.017759,0.000414914,-0.00033071,-0.00017147,0.09922815,8.0330529e-05,0.024437506,8.8897744e-07,2.2295865e-06,7.8583227e-06,2.3474025e-05,0.0051103955,0.00031538208,1.7215363e-07,1.093691e-07,2.9401961e-08,0.030926503,-0.053137684,0.093999619,-0.047775439,-0.1012668
0.305833,0.0327772,0.0910645,-0.00158055,-0.00101198,0.00264226,-0.009172,0.04173993,-0.0652605,-0.000637694,0.0004812,-0.00016101,0.093533824,0.0010743448,0.0082927432,2.4981383e-06,1.0241035e-06,6.9815379e-06,8.4125584e-05,0.0017422218,0.0042589329,4.0665364e-07,2.3155344e-07,2.592422e-08,-0.068555418,-0.10751517,-0.070872752,-0.027038266,-0.01738356
0.314965,-0.0459019,0.131412,-0.000809157,-0.00109367,0.00264226,0.009132,-0.0786791,0.0403475,0.000771393,-8.169e-05,0,0.099202951,0.0021069844,0.017269114,6.5473505e-07,1.1961141e-06,6.9815379e-06,8.3393424e-05,0.0061904008,0.0016279208,5.9504716e-07,6.6732561e-09,0,0.027785793,-0.067095053,0.046162341,0.0006148347,-0.049914939
0.288792,0.0778958,0.158248,-0.0013566,-0.000434397,0.00264226,-0.026173,0.1237977,0.026836,-0.000547443,0.000659273,0,0.083400819,0.0060677557,0.02504243,1.8403636e-06,1.8870075e-07,6.9815379e-06,0.00068502593,0.015325871,0.0007201709,2.9969384e-07,4.3464089e-07,0,0.0077619439,-0.078402762,-0.0058740026,0.040367101,-0.064641977
0.234151,-0.0795234,0.114107,0.000129783,-0.00050427,0.00140977,-0.054641,-0.1574192,-0.044141,0.001486383,-6.9873e-05,-0.00123249,0.054826691,0.0063239711,0.013020407,1.6843627e-08,2.5428823e-07,1.9874515e-06,0.0029856389,0.024780805,0.0019484279,2.2093344e-06,4.8822361e-09,1.5190316e-06,0.0075431106,-0.089454479,-0.056723812,0.006898905,-0.013575535
0.253432,-0.00197496,0.126526,-0.000137143,-9.10773e-05,0.00179589,0.019281,0.07754844,0.012419,-0.000266926,0.0004131927,0.00038612,0.064227779,3.900467e-06,0.016008829,1.8808202e-08,8.2950746e-09,3.2252209e-06,0.00037175696,0.0060137605,0.00015423156,7.1249489e-08,1.7072821e-07,1.4908865e-07,0.030230774,-0.054277959,-0.030087766,0.071456616,-0.054106775
0.272167,0.0510736,0.148892,-0.000438402,-0.000724672,0.00203827,0.018735,0.05304856,0.022366,-0.000301259,-0.0006335947,0.00024238,0.074074876,0.0026085126,0.022168828,1.9219631e-07,5.2514951e-07,4.1545446e-06,0.00035100023,0.0028141497,0.00050023796,9.0756985e-08,4.0144224e-07,5.8748064e-08,0.082114756,-0.030216806,0.056362627,0.051214573,-0.087495764
0.27741,0.0243571,0.0668145,-0.000870139,-0.000533674,0.00213721,0.005243,-0.0267165,-0.0820775,-0.000431737,0.000190998,9.894e-05,0.076956308,0.00059326832,0.0044641774,7.5714188e-07,2.8480794e-07,4.5676666e-06,2.7489049e-05,0.00071377137,0.006736716,1.8639684e-07,3.6480236e-08,9.7891236e-09,-0.011137802,-0.078255637,-0.068726077,-0.040871095,-0.035802171
0.247626,-0.152952,0.0430052,-0.000159735,-0.000795024,0.00155637,-0.029784,-0.1773091,-0.0238093,0.000710404,-0.00026135,-0.00058084,0.061318636,0.023394314,0.0018494472,2.551527e-08,6.3206316e-07,2.4222876e-06,0.00088708666,0.031438517,0.00056688277,5.0467384e-07,6.8303822e-08,3.3737511e-07,0.078932736,-0.03513687,0.049861461,-0.085813765,-0.053885446
