global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
799.9713152830652	n/a	639954.1052757172	n/a	1144.061751312055	n/a	1308877.290815207	n/a	836.6471207875372	n/a	699978.4047220759	n/a	864.4974233171479	629.0879438361925	n/a	n/a	n/a	n/a	-0.0213764356	-0.0020361043	-0.0456721074	0.046193242999999995	-0.1394611157	0.2115270148	-0.0414516109	0.4118037397	-0.0043310994	0.0425771463	0.0691805658	-0.0294333205	0.0045759234	-0.048602441100000005	0.0998341491	-0.0197958196	0.1156866967	-0.0121743825	0.0764125322	-0.0519653957	0.1282501978	-0.0061822694999999995	0.0128224584	-0.0320408629	0.0034940204999999998	-0.1528961384	0.062329387800000004	-0.0492927557	0.028599426600000002	-0.0643717721	0.053731440899999997	-0.15624070269999998	0.0696043548	-0.06468222230000001	0.028406017599999996	-0.0108335472	0.010918261799999999	-0.0346098831	0.0244261478	-0.1396685369	0.0298648262	-0.09911311199999999	0.011351085	-0.3728627226	0.1997347793	-0.08550329949999999	0.083959281	-0.1599430784	0.18166185629999998	-0.0409729683	0.11127055470000001	-0.0144449451	0.1441813409	0.11250323	0.1124865505	0.11245875300000001	-0.0210403	n/a	n/a	0.0004426942240899999	0.0327283	n/a	0.00107114162089	n/a	-0.05242080000000001	n/a	0.0027479402726400012	n/a	-9.20894e-05	n/a	8.480457592360002e-09	n/a	-0.000286133	n/a	n/a	8.1872093689e-08	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.8587776592565	-3.1125376238087483	634983.9115326044	9.68789045962501	1113.187379470737	-30.87437184131818	1239186.1418129264	953.2268365959807	835.9203777288825	-0.7267430586547334	698762.8779023978	0.5281554733028373	859.0399647619914	627.8177218468469	1.102224	18.204668	0.13443017	0.07558279999999999	-0.0172743874	-0.0029132109999999998	-0.0806871067	0.052545858	-0.042238111200000004	0.11431476119999999	-0.0269382569	0.0671637591	0.0251407258	0.06797490240000001	0.083815708	-0.0955586751	0.0666006361	-0.039079666	-0.1744916248	-0.0484050238	0.015459788	0.015609201599999999	-9.853200000000001e-05	-0.1549040023	-0.0105211695	0.0480270848	0.0528437654	-0.0703171683	0.012461643	0.0173237175	-0.0505462176	-0.0756108323	0.0365411645	-0.0348062087	0.017706026399999998	-0.1421410521	0.038406606600000004	-0.1183268697	0.04616683519999999	0.021626829700000003	-0.0486659101	0.0220637381	0.0761617025	0.0091059178	-0.051046884400000006	-0.1128842477	-0.0872054201	-0.1126716111	0.011237818899999998	0.015031634299999999	-0.021756779599999998	-0.1217434505	-0.066193129	-0.0555534454	0.0500522773	-0.0595463549	0.1041640957	0.11245875300000001	0.1123086861	0.11205872300000001	-0.0209966	4.3700000000000676e-05	1.90969000000006e-09	0.0004408572115599999	0.08240039999999997	0.04967209999999998	0.006789825920159998	0.002467317518409998	-0.007701709999999999	0.04471909000000001	5.9316336924099974e-05	0.0019997970104281013	-0.000603045	-0.0005109556	3.63663272025e-07	2.6107562517136e-07	-0.000575083	-0.00028895	8.34921025e-08	3.30720456889e-07	5.29396e-23	5.29396e-23	2.80260124816e-45	2.80260124816e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.1269698330362	-1.7318078262202334	632226.8981558661	2.99915834695765	1104.3171304060659	-8.870249064671043	1219516.324508288	78.68131846929751	835.8494580111884	-0.07091971769409611	698644.3164575974	0.005029606357810288	858.4596455998718	617.4500252172036	1.096336	18.107422	0.21414979	0.124067	0.013818067199999999	0.0131452983	-0.0829263289	0.024983326400000002	0.011481822	0.058147845	0.005547615400000001	-0.03053155	0.0349251065	0.021198836699999998	0.0226403527	-0.13031329960000002	-0.0524249256	-0.0256197161	-0.0488259754	-0.066573029	0.0057726501	-0.030264321	-0.1163780785	0.0215946565	-0.014971461399999999	-0.09760009759999999	0.0414363013	-0.0200726047	-0.0900739532	-0.051353009500000005	0.0178229044	0.12060026289999999	-0.0088445369	-0.0448284236	-0.048688836900000004	-0.0130571759	-0.06258940889999999	0.009131282	0.0047743154	0.04614003269999999	0.006290248399999999	0.014803808799999997	0.06441794070000001	-0.0741584279	0.0430356615	-0.0301328357	-0.1409359772	0.0156034081	-0.0177802378	-0.0495978636	0.178825188	0.0435072209	-0.0314973577	0.024425753999999997	0.0222657959	0.044958452999999995	0.021111229300000003	0.1123698164	0.11195323859999999	0.1112600859	-0.0403074	-0.019310800000000003	0.0003729069966400001	0.0016246864947599999	-0.0314679	-0.11386829999999998	0.00099022873041	0.012965989744889994	-0.0402451	-0.03254339	0.0016196680740099998	0.0010590722326920998	1.97565e-05	0.0006228014999999999	3.9031929224999997e-10	3.878817084022499e-07	-0.000322267	0.000252816	6.391592985599999e-08	1.03856019289e-07	9.29285e-05	9.29285e-05	8.635706112250002e-09	8.635706112250002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.1106492721148	0.9836794390785144	633792.1658844681	0.9676252388658207	1108.0794330063766	3.762302600310704	1227840.029851733	14.154920856304686	836.293197040671	0.4437390294825718	699386.3114165065	0.19690432628613475	858.4246129548008	622.849631223729	1.21648	20.091759	0.23890955	0.15626600000000002	0.011564131399999998	-0.0484984779	0.022867765	0.022538263700000002	-0.0303476809	0.0640982376	-0.0396963853	-0.0058086508	0.0044444071000000005	0.039049556400000004	0.09068227029999999	-0.057049916	0.030151693900000002	-0.0017738209	-0.06928395700000001	-0.0586264418	-0.0223218679	-0.065199345	0.0342934119	-0.0048070212	-0.0077854696	-0.10207496419999999	-0.0009080019000000001	0.06791011570000001	0.062238664400000004	-0.0086610924	-0.0909896723	-0.12500275730000002	0.057537432199999995	-0.0769717261	-0.1441994352	-0.029845223799999997	-0.006981229100000001	0.007148292	0.0013315781	0.017734444199999998	-0.0761512192	0.0413064556	0.0200666959	0.0099984258	-0.0289037527	0.0461035764	-0.1115796827	-0.10066853199999999	-0.0815956073	0.0345188365	0.037433961	-0.0039719891	0.0103234651	0.0524793183	0.07962478320000001	-0.086429218	0.08639221050000001	0.11223645550000001	0.1114207701	0.1100656827	-0.0367244	0.003582999999999996	1.2837888999999969e-05	0.0013486815553600006	0.112409	0.1438769	0.012635783281	0.02070056235361	0.0150498	0.0552949	0.00022649648004	0.0030575259660099987	-0.00052001	-0.0005397665	2.704104001e-07	2.9134787452225e-07	-0.000412667	-9.039999999999996e-05	8.172159999999995e-09	1.7029405288899994e-07	0.0	-9.29285e-05	0.0	8.635706112250002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.7295124918812	-1.3811367802335326	631594.9980255832	1.9075388057138492	1098.8310438834005	-9.24838912297605	1207429.6630018838	85.5327013699817	836.2851602906552	-0.008036750015776306	699372.8693223669	6.458935081608045e-05	858.9701906018637	623.2364926941535	1.089878	18.000754999999995	0.18621855	0.12334800000000005	-0.0009291533	-0.0384415763	-0.011882977099999999	0.0336780982	0.0015966389000000001	0.0104063841	0.0037572727	-0.1063711472	0.0065054432	0.0375914914	0.0223522718	-0.032396755	-0.1034692377	0.011413383999999999	-0.011483403799999998	0.0372536371	0.1541174454	0.0010574478	0.0049944272	-0.1498014289	-0.014558040500000001	0.0094076604	0.1097963377	-0.0247478646	0.083774285	0.016077876100000003	-0.010488239199999999	0.1378539414	-0.0223103841	0.1179889636	-0.010527326699999999	-0.062945439	-0.07851857179999999	-0.08082825190000001	-0.0861467076	0.0117486018	-0.021060284500000002	-0.0158431398	-0.0030283818	-0.149158616	0.0075108599	0.026113252200000003	0.00324252	-0.0235188924	-0.0894227882	0.0287571084	-0.061762055	-0.07028843929999999	-0.0802420718	-0.041356323	-0.0396072033	0.0711905109	0.0369738987	0.11205872300000001	0.1107121224	0.1084797619	-0.0311098	0.005614600000000004	3.1523733160000046e-05	0.00096781965604	-0.0025098000000000004	-0.11491880000000002	6.299096040000002e-06	0.013206330593439999	-0.0171584	-0.0322082	0.00029441069056	0.00103736814724	0.000149529	0.0006695389999999999	2.2358921841e-08	4.48282472521e-07	-0.000412667	0.0	0.0	1.7029405288899994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.0588819946379	0.3293695027566628	632118.6258385635	0.10848426934617128	1097.3213483475906	-1.509695535809897	1204114.1415393744	2.279180610844331	836.320742847976	0.03558255732082216	699432.3849177904	0.0012661183854895948	857.1255908303641	625.6885231174989	1.066453	17.613863000000006	0.14346175000000005	0.0780289	-0.0025031391	-0.0366911756	-0.0633830269	0.048637962800000004	0.012825719099999999	0.033551	-0.045997932000000005	-0.0896427126	-0.004194609	0.0816940072	0.0379562644	-0.0062236027	0.0428756208	-0.0659245301	-0.10487540199999999	0.024763240699999998	-0.0250043553	0.0100145136	-0.061372242300000004	-0.024518181899999998	0.0030502033	-0.0973347995	0.0026163607	-0.08708923730000001	-0.030430193300000002	-0.0368312279	0.038879343399999995	0.0318842257	0.07760954889999999	0.034580605	-0.06251760719999999	0.0966421331	0.0192409276	-0.1211613182	0.0115125063	0.0109521849	-0.07613884650000001	0.033479131	0.0491299433	0.048307238899999994	-0.0086096823	-0.1005000834	0.00033003300000000003	0.046934484400000004	-0.058986943	0.0528274537	-0.0416656234	-0.060617373499999995	-0.15033603310000002	-0.0080696075	-0.0638601068	0.011639623100000001	0.0108139823	0.1118366891	0.10982841609999999	0.1065079649	-0.0287674	0.002342399999999998	5.48683775999999e-06	0.0008275633027600001	0.0578188	0.0603286	0.0033430136334400003	0.00363953997796	0.012299	0.0294574	0.00015126540099999998	0.0008677384147600001	-0.000569022	-0.0007185510000000001	3.23786036484e-07	5.16315539601e-07	-0.00027566200000000003	0.00013700499999999994	1.8770370024999986e-08	7.598953824400003e-08	0.000171111	0.000171111	2.9278974321e-08	2.9278974321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.8242553859807	-1.2346266086572086	630156.9484391067	1.5243028628044002	1094.7169564409696	-2.604391906621004	1198405.2147193798	6.782857203272988	835.4935097395088	-0.8272331084672259	698049.4048168425	0.6843146157443493	857.0419394728813	613.0230875555657	1.250734	20.657499	0.11754854999999995	0.05995610000000001	0.0164649323	0.024796889199999998	-0.1059244408	-0.0040878971000000005	0.0513989808	0.015513088799999996	0.007259963100000002	-0.125258443	0.0380617078	0.0110384176	0.0403318764	-0.041240218599999996	-0.023398619500000002	-0.0283415438	-0.057376623099999996	-0.029795340299999997	0.04800129400000002	0.0537563537	-0.1775934746	0.017840347700000002	-0.0350140959	-0.0074080406000000005	-0.1175223904	0.0548738951	0.0658173234	-0.1006246214	-0.0019801891	-0.038155885	0.0913554699	-0.0995203139	-0.016060092800000002	-0.07042421530000001	0.1002133741	0.091668876	-0.022399415699999998	0.048378912	-0.0098470955	0.0332423872	0.0257211666	-0.0696096861	0.025860465899999997	-0.0654502234	-0.0069793144	0.1514159632	0.0322310229	-0.056185935199999995	0.0373525277	-0.0026543986	-0.027991459	0.0534871832	0.0813465154	-0.0109765926	0.0846296172	0.1115704417	0.1087710484	0.1041573055	-0.0155188	0.013248600000000004	0.00017552540196000009	0.00024083315344	0.0144489	-0.0433699	0.00020877071121	0.00188094822601	0.0021999000000000003	-0.0100991	4.8395600100000015e-06	0.00010199182081000001	0.00016623	0.0007352519999999999	2.7632412900000006e-08	5.40595503504e-07	-0.000165406	0.00011025600000000005	1.2156385536000007e-08	2.7359144836000002e-08	0.0	-0.000171111	0.0	2.9278974321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.2371869393903	1.4129315534096352	632402.1834912747	1.996375574620564	1102.8704582133073	8.153501772337677	1216323.2475996304	66.47959115151363	836.1327074373078	0.6391976977989771	699117.9044464425	0.4085736968715124	857.8145338356495	628.0865395953665	1.310642	21.646959	0.13301483000000006	0.07856739999999998	0.0072138799	-0.054095471	0.0174415341	0.009107498299999999	-0.0190790036	0.0218352411	-0.0243570935	-0.0421156876	0.015333331399999999	0.0174031334	0.0537941398	0.0053448184	0.0128972606	-0.0029722553999999997	0.0572868712	-0.0850817968	-0.0060514636	0.0394936881	-0.0170665648	0.03367461	-0.0203817279	-0.0468165177	-0.0031764451	-0.1121983317	-0.0650834064	0.081023592	-0.12256413740000001	0.011592127800000001	-0.0157768865	0.0521661342	0.031194417999999998	0.0766019241	0.0505274259	0.0551926746	-0.12060485609999999	0.0198523027	-0.053099128200000005	0.0193944582	-0.021283902900000002	0.0270309941	-0.0341737019	0.0700657702	-0.0603620703	-0.0662150777	-0.0840426087	-0.06604984700000001	0.0022404542000000003	0.0312449876	-0.09116289710000001	0.0108944345	-0.023526371600000002	-0.0949789632	0.035369564	0.1112600859	0.1075416914	0.1014361455	-0.018099	-0.0025802000000000012	6.657432040000006e-06	0.000327573801	0.0785942	0.0641453	0.0061770482736400005	0.0041146195120900005	0.038697	0.036497100000000005	0.0014974578090000002	0.0013320383084100002	-0.000329141	-0.000495371	1.0833379788099997e-07	2.45392427641e-07	-6.49324e-05	0.0001004736	1.0094944296960001e-08	4.21621656976e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.0059145759607	-0.23127236342963894	632034.4042107597	0.05348690608633101	1097.494185091412	-5.376273121895339	1204493.4863094625	28.904312681214236	836.9425173625349	0.8098099252271139	700472.777369137	0.655792114996344	859.1033987573602	627.8804996444054	1.068355	17.645275	0.13037898	0.0718099	-0.0147525444	-0.046768419000000006	0.0433358606	-0.0127983401	0.0072814978	-0.0044929352	0.0067956659	-0.1003892576	-0.013522097700000001	0.021743967599999997	0.0343276515	-0.0071362091000000015	-0.0105598238	0.0259810482	0.044312207199999995	-0.0073578722	0.047664629800000004	-0.0053473918	0.0157016536	0.0816036832	0.0766680389	0.139525125	-0.1216767508	0.09602224039999999	0.0188449235	0.0224897973	-0.1173547695	0.043191361	0.025393188900000002	0.1302229612	-0.0256297175	-0.1249795159	-0.0907987951	-0.1122038125	0.0780416978	0.0059295518	-0.0116422907	-0.0040860753	0.00316746	-0.08605948460000001	-0.028158389199999998	0.0163695104	-0.0104519157	0.0352891627	-0.0229792271	-0.0807771455	-0.0106996286	0.035661991000000004	0.0871696557	0.0824341874	-0.023393205499999997	-0.0780506708	-0.0271794367	0.11090574460000001	0.1061422889	0.09835416429999999	-0.0112071	0.006891900000000001	4.749828561000002e-05	0.00012559909041	0.0205898	-0.05800440000000001	0.00042393986404	0.0033645104193600005	0.00228489	-0.03641211	5.2207223120999985e-06	0.0013258417546521005	-0.000190941	0.0001382	3.645846548099999e-08	1.909924e-08	-4.704100000000001e-05	1.789139999999999e-05	3.2010219395999964e-10	2.2128556810000005e-09	0.00042532	0.00042532	1.808971024e-07	1.808971024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.5710279599717	-0.434886615988944	631343.1184733661	0.1891263687663152	1099.2718253251019	1.7776402336899082	1208398.5459535813	3.160004800433112	836.7563224289696	-0.18619493356527528	700161.1431248537	0.034668553285377275	858.2427860868927	625.1065317976833	0.972428	16.060910999999994	0.069324595	0.0342306	-0.0096818867	-0.0443893579	-0.010983923100000001	-0.0034575969	0.0011072184	0.025756305299999997	-0.0269928453	-0.0647277549	-0.0157800356	0.0366151685	0.0495101249	0.0244870271	-0.0795137288	0.0462958047	0.0766370545	-0.011301025400000001	-0.0717938944	-0.002048721	-0.0543683731	-0.09258096810000001	-0.0164060149	-0.1291523538	-0.0666894613	0.047726785599999995	-0.1071083427	0.0155393358	0.0037042956	0.0649422029	0.018302433	0.1087292161	0.2109334568	0.0138805992	-0.0403614848	-0.1165574341	0.0970990418	-0.0070571111	-0.06942302139999999	0.0135393915	-0.030758914900000007	-0.048732001100000005	-0.0061845094	0.0772175524	0.0440734909	0.039104084500000004	-0.029578970099999997	0.022621365499999997	-0.0263498425	-0.07718801759999999	-0.0179652993	-0.0737266162	-0.0747282892	0.1271996731	-0.0152627702	0.1105075577	0.1045750536	0.09492232490000001	-0.0112252	-1.8100000000001795e-05	3.27610000000065e-10	0.00012600511504000004	0.033145	0.0125552	0.001098591025	0.00015763304704000006	0.027785700000000003	0.02550081	0.0007720451244900003	0.0006502913106561001	-4.91403e-05	0.00014180069999999994	2.4147690840899995e-09	2.0107438520489997e-08	-0.000352626	-0.000305585	9.3382192225e-08	1.24345095876e-07	0.000247696	-0.00017762399999999998	6.1353308416e-08	3.1550285375999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
