global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
796.4607404760335	n/a	634349.7111196315	n/a	1147.8559903028222	n/a	1317573.3744740726	n/a	836.4563928381392	n/a	699659.2971197915	n/a	863.9620095749942	668.7467236086517	n/a	n/a	n/a	n/a	-0.058105095499999995	-0.011368974099999998	-0.0572353709	0.09225288970000001	0.2270975244	0.2694619319	-0.0935382811	0.0256354333	0.054909088499999995	-0.1457880012	0.0707243135	-0.0356429292	0.0428164167	-0.043580687	0.2025076825	-0.0860699586	0.0132515699	-0.1204307564	0.0401578802	-0.1527970426	0.0376041886	-0.056270768799999996	0.19055793699999998	0.0601188985	-0.038426170600000004	0.10209547470000001	-0.10515576019999999	0.0586679258	-0.08961294539999999	0.1153365506	-0.0762236095	0.008476902199999999	-0.13363140199999998	0.0029359694	-0.0430909943	0.1104972825	-0.0787944717	0.0794898884	-0.043411028600000005	-0.159778767	0.2480549722	-0.10259115640000001	0.0586779088	-0.08462687460000001	0.157823551	-0.3054242383	-0.0933476694	0.26526422850000003	-0.1414270017	0.0289207186	-0.0965279624	0.28212192420000004	-0.0602038087	0.057194015999999986	-0.1052600783	0.103301533	-0.083197163	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.000200676	n/a	n/a	4.0270856975999984e-08	0.0447936	n/a	0.0020064666009600002	n/a	-0.198874	n/a	0.039550867876	n/a	0.00190382	n/a	3.624530592400001e-06	n/a	-0.00121303	n/a	n/a	1.4714417808999996e-06	-0.000497855	n/a	2.4785960102499994e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.6548692309661	-4.805871245067351	626717.4319770981	23.096398424165212	1124.4495678900248	-23.40642241279739	1264386.8307280636	547.8606101663037	835.1161733657643	-1.3402194723748837	697419.0230170775	1.796188234132811	861.5773275046072	683.0770540019943	1.338391	22.560038	0.184730874	0.126531	-0.08328735940000001	-0.0665845919	-0.0043702498	0.1212043219	0.1272036542	0.12990117	-0.057689656	0.0924966447	0.0023048227	0.0371249541	0.0137669637	-0.11678664820000001	0.0217092542	-0.1229693628	0.0413774984	0.027035129900000003	0.09162240199999999	-0.0901788501	0.0838513971	-0.0454112528	0.0530933897	-0.1159015493	0.0131345704	0.0838856562	0.0830339463	0.0111153019	-0.1059058489	0.1207126451	0.0008639310000000001	-0.021288037200000002	0.0046047383	0.0390624501	-0.0168065302	0.10768070869999999	0.15412898279999998	-0.0056856873	-0.1264258244	0.0601687453	-0.0294452248	0.004850188	0.0705247208	0.0284481204	0.1501481143	-0.0506396973	0.010512273899999999	-0.1904779375	0.1075467193	0.1074101283	-0.033323152599999996	-0.08857723619999999	-0.0209334171	0.0930005887	-0.1387962273	-0.0101944512	-0.037813439	0.0266427443	0.094804699	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0130393	-0.012838624	0.000164830266213376	0.00017002334449000002	0.164043	0.11924939999999999	0.026910105849000002	0.014220419400360004	-0.16530999999999998	0.03356400000000001	0.027327396099999998	0.0011265420960000006	0.0018523	-5.1520000000000205e-05	3.43101529e-06	2.6543104000000217e-09	-0.00121546	-2.430000000000097e-06	5.9049000000004726e-12	1.4773430116e-06	-0.000170228	0.00032762699999999993	2.8977571983999997e-08	1.0733945112899996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.0627293489166	-5.592139882049537	617894.6144714681	31.27202846040901	1097.9738696771726	-26.475698212852198	1205546.6184938648	700.9625958580249	832.9535236395242	-2.162649726240147	693811.5725434994	4.677053838406583	857.1312320641545	646.9929352428791	1.340885	22.602072	0.22610274	0.173709	-0.0227810255	-0.0324289674	0.0037910415999999995	0.0411730913	0.0159668179	-0.0207065571	0.016930960800000002	0.05380517889999999	-0.04542439	-0.0723220857	-0.0100696061	0.0094940904	-0.023538921299999998	-0.15728780679999999	-0.049060413	-0.08856240380000001	0.030994932200000002	0.07166655570000001	0.0927176685	0.0475598666	-0.0300958129	0.0971332435	0.2050857914	-0.0686025731	0.0454232068	0.0367714505	0.0579223445	0.042694556200000004	0.0498548026	0.1573221537	-0.0659269363	0.0596646743	-0.052878935700000004	0.07785623480000001	0.0043197811	-0.1213567984	-0.0682807181	-0.0097917353	0.0429194753	-0.0541850737	-0.0418576357	-0.0572016051	0.09288463300000001	-0.06507429969999999	-0.0808201734	-0.045870861799999996	0.0191185715	0.06995327559999999	-0.0648468797	0.0483361416	-0.025389025899999997	0.0750194486	-0.057376396399999995	0.114704364	0.185596818	0.1018502641	-0.018960818799999998	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.00780806	0.00523124	2.73658719376e-05	6.0965800963600014e-05	-0.010245700000000002	-0.17428870000000002	0.00010497436849000003	0.03037655094769	-0.155229	0.010080999999999979	0.024096042441	0.00010162656099999958	0.00209863	0.00024633000000000033	4.404247876900002e-06	6.067846890000018e-08	-0.00133014	-0.00011468000000000005	1.3151502400000008e-08	1.7692724196000004e-06	0.000198798	0.000369026	3.9520644804e-08	1.36180188676e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.3599445776676	-0.7027847712489574	616790.2425470372	0.4939064346994495	1097.1104157692178	-0.8634539079548631	1203651.2643893058	0.7455526511625252	832.5266617267407	-0.4268619127834654	693100.642485871	0.18221109258515886	856.0901260793866	636.0673273956194	1.196435	20.167225	0.26685420000000004	0.16336099999999998	0.0117814453	0.0048017324	0.0793285341	0.05957550690000001	-0.002750178	0.037168992799999995	0.0411757984	0.0396493995	0.0219041333	-0.0054345007999999995	0.06766578349999999	-0.1060337727	-0.0554317494	-0.0441906896	-0.09219488320000001	0.0675031196	0.0747689088	-0.0605319976	0.0093114778	0.1410257558	0.0273885852	0.0460936352	0.1119373318	0.057330285700000004	0.0407434214	0.007506919399999998	0.0838080247	-0.033348720299999995	-0.012472829099999999	0.0691784423	-0.0409750023	0.0368762465	-0.15744454900000002	0.0835495013	0.1356427207	0.0594512438	-0.0608120325	-0.0331115642	-0.032340834	0.0161805301	0.09962128640000001	0.0666069207	0.0794919845	0.058625091500000004	-0.0935836776	-0.0524700208	0.0987530019	0.0165818638	0.0432614148	0.0202641421	0.0173651344	-0.0032249039	-0.1292994818	0.0432293167	0.0793795201	0.0646101583	0.0153957522	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.0229901	-0.01518204	0.0002304943385616	0.00052854469801	0.143348	0.1535937	0.020548649104	0.023591024679689997	-0.120491	0.034737999999999984	0.014518081081000004	0.0012067286439999994	0.00111971	-0.00097892	1.2537504841000002e-06	9.582843664e-07	-0.00119306	0.00013708000000000014	1.8790926400000042e-08	1.4233921636e-06	4.79888e-05	-0.0001508092	2.30292492544e-09	2.274341480464e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.5350237649689	-1.8249208126987924	613927.1334663703	3.3303359726212207	1084.762481579578	-12.347934189639773	1176709.6414426842	152.4714787516748	832.6069693264078	0.08030759966709411	693234.3653709057	0.006449310564290254	853.8934378119618	615.9305173882452	1.337394	22.543228	0.217351103	0.14891500000000002	0.045665184000000004	0.0736685693	0.08557061140000001	-0.06740061509999999	-0.0359023697	-0.056436622400000004	0.0539207984	-0.042510503899999996	-0.0651577542	-0.0512296909	0.013054408	0.0062988143	-0.0845171483	0.0158549895	0.012129421000000001	-0.0700189846	-0.05729431400000001	-0.0106957527	0.023029635899999998	0.0264211044	-0.2012984547	0.0243245404	-0.0053984444	0.0579770578	0.0069970967	-0.032750167000000004	-0.0426151924	-0.110318401	0.0645564098	0.1140625569	-0.08819712519999999	0.0926827989	0.0527502535	-0.0527988743	-0.0809565636	-0.0482329325	0.057748247300000013	-0.0523757922	0.0763037652	-0.0394151977	0.0669027873	-0.007020144	0.007094957	0.0228937478	-0.0474540054	0.1097834695	-0.1001281281	0.1036797767	0.0034496914	0.042683299699999996	-0.1231538308	0.0035099397	0.0374700082	0.0973546225	0.14468164349999998	0.0135637575	0.011792873700000001	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.018579	0.004411100000000001	1.945780321000001e-05	0.00034517924099999994	-0.000556143	-0.143904143	3.0929503644900003e-07	0.020708402372564445	-0.103395	0.017096000000000014	0.010690526025	0.0002922732160000005	0.0007609309999999997	-0.00035877900000000037	5.790159867609994e-07	1.2872237084100027e-07	-0.000787445	0.00040561499999999985	1.645235282249999e-07	6.20069628025e-07	0.000322392	0.0002744032	1.03936601664e-07	7.529711617024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.4390010215031	4.90397725653429	621636.0583317857	24.048992932605586	1092.0641102218642	7.301628642286233	1192604.020834672	53.313780829854686	833.5533170971298	0.9463477707220136	694811.1324436283	0.8955741031505248	854.528080698529	623.4998956446366	1.209702	20.390839	0.185311963	0.102652	0.0151332046	0.1272128532	0.08171108	-0.1074152515	0.02167286	-0.029199611400000002	0.0052530261	-0.09977379609999999	-0.022156794100000002	-0.0572839977	0.0362667727	-0.12232363519999999	-0.0783443296	0.0637565938	0.0300337674	-0.0600825019	0.0682469054	-0.0556903359	0.0131689989	-0.047199214100000005	-0.0413808653	0.1286188429	-0.0870976409	-0.008409591999999999	0.028623378799999998	-0.0010104004	-0.14828222929999998	-0.0602419007	0.016041384199999998	-0.1083358711	-0.05653488650000001	0.1089510485	-0.010750121599999999	0.1240529361	-0.0491568945	-0.1038318473	0.0896026159	0.0012893923	0.0462860941	-0.0200793811	0.12103312150000001	0.1032693109	-0.011389611899999999	0.0683290274	0.0096051049	-0.0559827001	-0.0381126085	0.0001317368	-0.012850948899999999	0.0257352872	-0.1495276691	-0.0390169266	0.10556651189999999	-0.0491737742	0.0786110863	-0.0229347959	0.0620515739	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.00493449	0.01364451	0.0001861726531401	2.43491915601e-05	0.0952406	0.095796743	0.009070771888360002	0.00917701596940805	-0.121868	-0.018473000000000003	0.014851809424	0.00034125172900000017	-8.183969999999998e-05	-0.0008427706999999998	6.697736496089997e-09	7.102624527784895e-07	-0.0007333399999999998	5.410500000000026e-05	2.9273510250000274e-09	5.377875555999996e-07	7.131350000000001e-05	-0.00025107849999999996	5.085615282250001e-09	6.304041316225001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
790.2086026455493	1.7696016240461176	624429.6356950316	3.1314899078266567	1096.4087462802784	4.344636058414154	1202112.1389198918	18.87586248007247	835.2555491529797	1.7022320558498905	697651.8323908458	2.8975939719629444	855.9779010030876	650.4409167841208	1.261232	21.259443	0.05001789	0.0275716	-0.0514651671	0.0483469061	0.0085950795	-0.0653883055	0.0604453743	-0.0463186159	-0.0479369875	-0.083736086	-0.063354696	0.0186020955	-0.028749443599999997	-0.0256654464	-0.0330215396	0.068938741	0.08165753719999999	0.08302378049999999	0.0581162249	-0.1316929826	0.1237245353	0.0100339408	-0.0688335786	0.0578346178	-0.1607154046	-0.0147981348	-0.09930239449999999	-0.07855910690000001	0.0510936235	0.1453365878	0.029110214900000007	-0.0656823782	0.0029389344	-0.0498671801	0.1258117359	-0.0784268892	-0.0765392246	-0.0057943689	0.0707425778	0.0629991525	0.037713382000000004	0.0749418122	0.000538217	0.0764250571	-0.142845273	0.0591919062	0.0757554041	-0.011174746599999999	-0.0364738452	-0.043738747599999996	0.1290865434	-0.0920280782	-0.0213574714	-0.0426286845	0.061124287699999995	0.1405660825	0.0513764996	-0.026436159100000002	0.0437737763	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0118315	-0.00689701	4.75687469401e-05	0.00013998439225	0.08109869999999998	-0.014141900000000028	0.006576999141689997	0.00019999333561000082	-0.121827	4.099999999999937e-05	0.014841817929	1.6809999999999486e-09	-0.000449986	-0.00036814629999999996	2.02487400196e-07	1.3553169820369002e-07	-0.000787445	-5.410500000000026e-05	2.9273510250000274e-09	6.20069628025e-07	-8.51948e-05	-0.00015650830000000002	7.25815394704e-09	2.4494847968890005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.9022030316679	-0.3063996138813536	623945.4903542823	0.09388072338664258	1099.647251802214	3.2385055219356222	1209224.0783961618	10.487918015607514	835.512935638297	0.2573864853172836	698081.865618925	0.06624780282398424	856.5972893433557	668.0242479416922	1.243761	20.964945	0.09578854499999996	0.0497277	-0.06454993690000001	-0.0212522383	-0.08149020679999999	-0.0013270773000000002	0.0755070175	-0.0679391666	-0.056821704199999996	-0.0322379152	-0.021570825	-0.0164646385	-0.2016250181	0.024950583999999998	0.0668718466	0.0910890292	0.09893949710000001	-0.025247339700000003	-0.08972573369999999	-0.0273741779	0.0302436809	0.0174022593	0.1290694629	0.007322128499999999	-0.1157909849	-0.12946541039999998	-0.0024475899	-0.024231238199999998	-0.016839487900000002	-0.045186150999999994	-0.0251361122	-0.0029024815000000003	-0.0071575684	-0.0855662749	0.1241272805	0.0021966433	0.1123345494	0.0599816989	0.024871530099999997	0.06437598559999999	0.0231178079	0.0237275995	-0.1228188892	0.08303711700000001	-0.1477406983	-0.057992069699999996	0.058503855099999995	-0.0286894527	-0.1384716174	-0.010916501200000001	-0.0583251361	0.0417035303	0.015273425	0.1267900734	0.0445683474	0.0092690762	-0.09308329970000001	-0.0710497156	0.09492903359999999	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.00783455	0.003996950000000001	1.5975609302500007e-05	6.138017370249999e-05	0.0518086	-0.029290099999999982	0.0026841310339600004	0.0008579099580099987	-0.137143	-0.01531600000000001	0.018808202449000003	0.0002345798560000003	-0.000201134	0.000248852	4.0454885956e-08	6.1927317904e-08	-0.00012365	0.000663795	4.40623802025e-07	1.52893225e-08	-5.41319e-05	3.1062900000000004e-05	2.9302625976099995e-09	9.649037564100002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.3297049016171	-1.5724981300508034	621463.7236302707	2.4727503690132733	1091.8379339942855	-7.809317807928437	1192110.0741089098	60.98544462522821	834.5669648985588	-0.9459707397381862	696502.0188999922	0.8948606404408113	855.0115893356376	671.9712844212528	1.057348	17.82275	0.11786767299999998	0.0684028	-0.08197618820000001	-0.00019235830000000002	-0.0827515697	-0.0539149231	0.0305295994	-0.0722847645	-0.0313174738	-0.036117972400000004	-0.0357916197	0.0123464774	-0.10983806859999999	-0.0279170148	0.10958541710000001	-0.0095578759	-0.0072930535	0.0774986868	0.10809208390000001	0.1099324261	-0.0792917864	0.03104479	-0.0803062388	-0.11735127	-0.1114241626	-0.1240596733	-0.0631725984	-0.0039208888	0.039058404500000005	-0.0467996162	0.1373427791	0.1083844286	-0.0006333856	-0.060483578899999994	0.07832106700000001	0.0033690998	0.0030702528999999998	-0.13545286369999998	0.0644994213	0.0480105503	0.0248530727	0.0476872784	-0.0793436069	0.11395963390000001	-0.0828749447	-0.0940813767	-0.048015778200000005	0.050587485700000004	0.0080194706	-0.0013934612	0.1417349804	0.003869234	-0.0162026434	-0.0596334766	0.09906894390000001	0.0008020197	0.0965761058	0.0271669807	0.0134748412	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.019619900000000003	-0.011785350000000005	0.00013889447462250008	0.00038494047601000014	0.115375	0.0635664	0.013311390625	0.00404068720896	-0.121883	0.015260000000000025	0.014855465688999998	0.00023286760000000068	-0.000464821	-0.000263687	2.1605856204099998e-07	6.953083396899997e-08	-0.000359267	-0.000235617	5.551537068899999e-08	1.2907277728899998e-07	-8.317439999999999e-06	4.581446e-05	6.917980815359998e-11	2.0989647450916e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.8175901327817	-0.5121147688354313	620656.5553226236	0.26226153645936723	1090.1035808755105	-1.7343531187750614	1188325.8170376106	3.0079807406047823	833.642296409437	-0.9246684891218138	694959.4783627996	0.8550118147748178	855.2670861859903	650.86461530959	1.181903	19.922266	0.145236264	0.07711989999999999	-0.061491167199999995	0.0515882742	-0.0504005448	-0.035546892000000004	0.0167546332	-0.1101739681	0.0075364365	-0.0006445674	-0.0254702368	-0.0626189621	-0.0960941454	-0.0618199221	-0.08619362289999999	-0.0569346057	0.059324734299999994	-0.1352112154	0.0025731175	0.0483661758	0.1067976879	-0.0170217643	0.007338386	0.0070843044999999985	-0.09434859220000001	0.049688610099999996	-0.0861275419	0.0335969085	-0.0818685121	-0.0726870726	0.00436073	-0.0593262119	-0.14673840470000002	-0.04646567099999999	-0.021885659900000003	-0.0914769846	0.014360886399999996	-0.023241266400000002	0.0220753078	0.007713448100000002	0.0732446432	-0.043487193099999995	-0.0243912739	0.1226308436	0.026723932000000002	-0.0332049029	-0.041423878399999996	-0.0112733556	-0.0908993396	-0.0386779722	0.0269701903	0.0686524107	0.0294689713	0.025254022	0.1780602163	0.0487493025	0.0435091496	-0.033688556200000004	0.08928895369999999	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.000143342	0.019763242000000004	0.0003905857343505641	2.0546928963999997e-08	0.0481228	-0.06725220000000001	0.00231580387984	0.004522858404840001	-0.15003	-0.028147000000000002	0.0225090009	0.0007922536090000003	-0.000245618	0.00021920299999999995	6.032820192400001e-08	4.804995520899998e-08	-0.000509486	-0.000150219	2.2565747961e-08	2.59575984196e-07	0.000223737	0.00023205444	5.0058245169e-08	5.384926312371361e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
