global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
745.9808806038817	n/a	n/a	556487.4742265427	1044.151200151309	n/a	n/a	1090251.728777419	848.7100999174045	n/a	720308.8337018107	n/a	856.0687417692351	656.4386920628541	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	-1.56589e-10	n/a	n/a	2.4520114921e-20	-1.23812e-09	n/a	1.5329411343999996e-18	n/a	5.76904e-05	n/a	n/a	3.32818225216e-09	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.6520083945813	-8.328872209300357	69.37011227885581	544130.4854885596	999.1580941384951	-44.99310601281388	2024.3795886803089	998316.89708247	848.2140342004635	-0.4960657169409615	719467.0478146252	0.2460811955241501	851.7515390510056	625.4043484417717	1.711139	30.010191	0.22252832860529104	0.107686	-0.05936902860000001	-0.1124832734	-0.0498097032	0.0938932802	-0.1590699333	-0.0656292032	-0.046363407999999995	0.0674974034	0.0708539993	-0.009473219599999999	-0.0294794381	-0.0231817464	0.1630989655	-0.16997404	0.0451817074	-0.11877304279999999	0.016778298400000002	-0.058864930499999996	0.0298267076	-0.134742374	0.1314411521	-0.11244295160000001	0.07788244030000001	-0.0109823607	0.047289764000000005	-0.0048504891	0.0375547163	-0.14090377869999998	0.11952904140000001	-0.0511758807	0.1414399502	-0.0390784724	0.0333207663	-0.0622206545	0.028655842200000007	-0.0231810956	0.055564888099999994	-0.0469428062	0.041254396400000004	-0.0673209216	0.0048745604	-0.020015216399999997	0.06671470339999999	-0.1283144963	0.0163913218	-0.0647979553	0.061688934699999996	-0.18248595809999998	0.1557507696	-0.0356115511	-0.0013371693	0.0383045927	-0.0178321693	0.118693785	-0.1664912951	0.12832266	-0.11693101460000001	0.0213397152	-0.0568711072	0.1243797424	-0.006467155400000001	0.0396341542	-0.0779456132	-0.032384209500000004	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0199841	0.0199841	0.00039936425280999986	0.00039936425280999986	-0.0599851	-0.059985099843411	0.0035982122032239866	0.00359821222201	-0.055840199999999986	-0.05584019876187999	0.003118127936039999	0.003118127797766264	0.00112659	0.0010688996	1.1425463548801605e-06	1.2692050281e-06	-0.000272707	-0.000272707	7.436910784900001e-08	7.436910784900001e-08	0.000392772	0.000392772	1.5426984398399995e-07	1.5426984398399995e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.6490616946005	-1.0029466999808392	1.0059020830024554	542651.8400955354	998.0458041108528	-1.1122900276423024	1.2371891055925142	996095.4271032787	848.3512869568598	0.13725275639626489	719699.9060813603	0.01883831913837243	852.7107989759627	626.4016523895318	1.033866	18.132086	0.15081987	0.0910798	-0.08439274179999999	-0.0591992151	-0.0462586463	0.06455133099999999	-0.1563959478	-0.0669707591	-0.0893081709	0.0765673362	0.0078948345	-0.012573693899999999	-0.031038468700000002	-0.0513405838	0.1999785057	-0.17491535670000002	-0.0553377884	-0.09553209630000001	0.0320900757	-0.11159299869999999	0.0921610323	-0.0621962602	0.0889097789	-0.0046761202	-0.0324644019	-0.1136687862	0.0821326398	-0.049278001200000005	-0.1402979403	0.0115200357	-0.0098345542	-0.0166710311	0.0130041179	0.1452334685	-0.0615999536	0.013600505	0.1225459073	-0.0439389693	0.0934306731	0.04212412980000002	-0.0647374664	0.0103083189	-0.014990396699999999	-0.022641605099999997	0.0883399941	-0.1572685895	-0.038224498100000004	-0.1037440532	0.0087182685	-0.163697377	0.0960876174	-0.07614997849999999	0.0777095267	0.08998592	-0.0014108843	0.1134700939	0.024089944	0.024719454300000002	-0.1197399817	-0.0162803197	-0.1168016875	0.0125967683	-0.0051268593	-0.009866488	-0.10758251630000001	-0.0306786729	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.00376563	-0.01621847	1.4179969296899996e-05	0.00026303876914089995	0.023749400000000004	0.0837345	0.00701146649025	0.0005640340003600003	-0.0295308	0.026309399999999997	0.00087206814864	0.0006921845283599996	0.00112659	0.0	0.0	1.2692050281e-06	1.3253599999999999e-22	0.000272707	7.436910784900001e-08	1.7565791295999994e-44	0.000611215	0.00021844300000000008	3.73583776225e-07	4.771734424900003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.266257781849	-3.382803912751456	11.443362312126558	537679.4048013971	985.3991479016839	-12.646656209168894	159.9379132729102	971011.4806853648	847.2763525320831	-1.074934424776643	717877.2175600708	1.1554840175698924	849.7147495677808	608.6077040007982	1.304891	22.885368	0.21149353	0.126528	-0.0608761166	-0.1206148098	-0.1000145834	-0.0290683812	0.0035651586	-0.0038876943	-0.1665603341	0.0410455152	-0.028426135499999998	0.055171613200000004	0.0067491135999999995	-0.0160458746	0.1637004431	-0.0800144287	0.054783068399999996	-0.1083608707	0.1127972089	0.012487656000000001	0.0083024362	0.0311356918	0.0329449578	-0.0777055765	-0.0708779799	0.0096304238	0.0131965466	-0.0362088344	-0.055366423600000006	0.1066936208	-0.1267102104	0.0688781747	-0.025222260299999997	0.06933346950000001	-0.0843176502	-0.0597335379	-0.010928439299999999	-0.0465331975	0.014936528000000001	-0.0617562858	0.006351996600000001	0.0327059527	0.0015659186	0.0196450988	0.06889285269999999	-0.1264480804	0.10492402349999999	0.01465338	0.0015050845999999998	-0.1052756295	0.1778108947	0.0086013476	0.043856921900000005	-0.0041306958000000005	0.0937954139	0.029415284	0.0203024346	-0.0181705176	0.0186148154	-0.0179659163	0.0012553113	0.0277768459	-0.0111980875	0.1225297316	-0.049256314100000004	-0.1320851946	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0147779	-0.01854353	0.00021838632840999998	0.00034386250486089995	-0.0951748	-0.1189242	0.01414296534564	0.00905824255504	-0.0108358	0.018695	0.00011741456164	0.000349503025	0.00182489	0.0006983	4.8762289e-07	3.3302235121e-06	0.000273112	0.000273112	7.459016454400001e-08	7.459016454400001e-08	0.000476011	-0.00013520400000000004	2.26586472121e-07	1.8280121616000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.8406935831548	1.5744358013057536	2.47884809243329	539990.8449457721	990.505716068068	5.1065681663840214	26.077038437926674	981101.5735635159	846.3717689145705	-0.9045836175126852	716345.171215579	0.8182715210723358	849.8787932289878	604.9589382428715	1.275605	22.371735	0.19679805	0.0922541	-0.11424137849999999	-0.028736105	-0.1526752854	-0.11890257109999999	-0.0985650089	0.08739985759999999	-0.0742006065	-0.1177631666	-0.0556143837	0.0389703175	0.0761552381	0.0213531907	0.0695539333	-0.1154840041	0.0053844585	-0.17373146239999998	0.0069373285	-0.0113576287	-0.0205399027	-0.2185921311	-0.0477127254	-0.046153157199999996	-0.0108728821	0.0962803087	-0.0209027487	-0.042140822599999996	0.023835263	0.0559022334	-0.023463808500000002	-0.06854960000000003	0.060909580199999994	0.0021348575	0.0060788214	0.0866771104	-0.0836170269	0.024740745	0.0523797018	-0.026443173900000002	-0.0222190337	-0.0676416232	0.0181801092	0.0740266639	-0.05320712650000002	0.0104290979	-6.873859999999999e-05	-0.0779395195	-0.0085880023	-0.0241028445	0.2953945047	-0.07469726780000001	-0.0094778825	-0.0375918509	0.0612645118	0.05272022690000002	-0.0354476389	0.033822234900000005	-0.0345383034	-0.0688408242	-0.06208214030000001	-0.0435808184	0.0653555627	0.012298521699999999	-0.0193264319	-0.09296565820000001	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0352878	-0.0205099	0.00124522882884	0.00042065599801	-0.0209162	0.07425860000000001	0.0055143396739600024	0.00043748742244	-0.0450047	-0.034168899999999995	0.00202542302209	0.0011675137272099995	0.0013347	-0.0004901899999999999	2.402862361e-07	1.78142409e-06	0.000844542	0.0005714299999999999	3.265322448999999e-07	7.13251189764e-07	0.000180418	-0.00029559300000000003	3.255065472399998e-08	8.737522164900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.743316412334	3.9026228291792213	15.230464946830836	545741.6875438938	1004.8816144803357	14.375898412267704	206.66645515984104	1009787.0591206059	847.0292744250801	0.6575055105096226	717458.5917330777	0.4323134963505194	851.662639079471	626.6933308496655	1.222674	21.443434	0.15583044999999998	0.086561	-0.052462496399999996	0.022289837000000003	-0.1394061556	-0.014966838	-0.18636850300000002	0.0310354187	0.014911031100000001	-0.0352719664	0.07723525980000001	-0.1008457644	0.06755899580000001	-0.0385142888	-0.032880528199999995	-0.16322354320000002	-0.0869248503	-0.18881197940000002	-0.0790011497	-0.0358563553	0.035475932	-0.1485128868	-0.06395791299999999	-0.1742724773	0.032922430600000004	-0.0889569221	-0.0428546878	0.1163832477	-0.0612525078	-2.96606e-05	-0.09898730689999999	0.079171897	-0.0172313849	-0.0760316763	-0.0155830037	0.1217241162	-0.09474709699999999	-0.042800554000000005	-0.0104443786	-0.017619451499999998	-0.0724005509	0.0697669797	-0.1303056528	0.0705527202	-0.039246940699999996	0.0281254105	-0.1382239286	-0.1031578626	0.025429028	-0.1291728935	0.1378323202	-0.055454501600000004	0.1083596511	-0.103351145	0.07757944110000001	0.14137888880000002	0.050908962300000006	0.1104667856	-0.034994716	0.004841348400000001	-0.08944849349999999	-0.097950559	0.061551734000000004	0.0556527273	0.0221766079	0.027527163700000003	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0315942	0.0036935999999999983	0.00099819347364	1.3642680959999988e-05	0.0420556	0.06297180000000001	0.003965447595239999	0.0017686734913599997	-0.0109472	0.03405749999999999	0.00011984118784000003	0.0011599133062499994	0.000562648	-0.0007720520000000001	5.960642907040001e-07	3.16572771904e-07	0.000844542	0.0	0.0	7.13251189764e-07	0.0005105169999999999	0.00033009899999999993	2.6062760728899994e-07	1.0896534980099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.5382016830844	-0.205114729249658	0.04207205215516052	545438.6753452842	1003.5226422553895	-1.3589722249461147	1.8468055081749932	1007057.6935192384	848.6082018971628	1.5789274720826825	720135.8803271358	2.4930119620974103	851.8586660960077	626.1649947847097	1.03988	18.23756	0.10132178999999997	0.0753177	-0.018566893799999998	-0.0025151977	-0.1609143502	0.0780159439	-0.1177694218	0.0172856977	0.043437860700000004	0.049429391100000004	0.027049729100000003	-0.0527829749	-0.0033715172999999998	-0.11527372609999999	0.0699567413	-0.1942903272	0.0703948016	-0.1757741124	-0.11832304	0.0492397316	0.005363132	0.0675252876	0.0156406522	0.00015774850000000002	-0.0963651123	0.1260031681	-0.0315971227	0.011991053400000002	0.0322722304	-0.0385681535	-0.0671553397	0.152641202	-0.0103711727	-0.050504868700000004	-0.0022913125	0.0170433672	-0.11002763630000001	0.050958036100000006	-0.020243122	-0.0475970255	-0.1332542319	-0.0268423214	0.0307558611	0.0542545983	0.0660900071	0.0269085577	-0.0576585529	-0.0530433321	0.1530098788	-0.1556732191	0.14435879210000002	-0.0024376693	0.09568483130000001	-0.0470494754	0.0689187804	-0.0848835394	0.0347583465	-0.08703567960000001	-0.0192422976	-0.17179853679999998	-0.025936506600000003	-0.0793696816	0.10722657880000001	0.0335303462	0.1051450761	0.0007896199000000001	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0316508	-5.659999999999694e-05	0.0010017731406400002	3.203559999999653e-09	-0.032247700000000004	-0.0743033	0.005520980390890001	0.0010399141552900003	-0.007324009999999999	0.0036231900000000023	5.3641122480099986e-05	1.3127505776100012e-05	0.000843502	0.00028085400000000003	7.887896931599997e-08	7.11495624004e-07	0.000844542	0.0	0.0	7.13251189764e-07	0.000696437	0.00018592	4.85024494969e-07	3.4566246400000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.4027834851497	0.8645818020653451	0.7475016924625595	546716.4762255872	997.6587597432832	-5.863882512106329	34.385118115786426	995323.000892506	849.7300638031523	1.1218619059895902	722041.1813309094	1.2585741361105958	852.7851172887234	628.8650923138928	1.180455	20.702988	0.24320874	0.135353	0.0484652026	-0.0337889616	-0.11155119050000001	0.0666191963	-0.0373921226	-0.027850630699999997	0.0181478211	0.0600122415	-0.1147654572	-0.10107388140000001	-0.0763844581	-0.049832312999999996	0.026295607400000004	-0.2093995933	0.0603904605	-0.09450160880000001	0.0164473554	0.0596773912	0.08264255940000001	0.050745990199999993	-0.043837483600000005	0.129442119	-0.0467279501	-0.0078332268	-0.0787587258	0.0088238562	0.0499176074	0.002168625	-0.19805410920000002	-0.0198248132	-0.0138376633	-0.0283691837	0.0527323859	-0.1431899859	0.1040622033	-0.1014555569	-0.0311027262	-0.0404349232	-0.0327944283	0.0683082864	0.0782995621	-0.0375856043	0.0727052771	0.050820513399999996	0.0819069491	-0.14876133390000001	0.0998464561	-0.0653322783	0.1464441112	-0.0067349986	0.1250975418	0.0403957992	0.0833268263	-0.0902742565	0.0816973962	-0.09462459890000001	0.0765772845	0.059341235199999995	0.09737298300000001	-0.0694984993	-0.0099311534	-0.0204031429	-0.0710907038	0.0855561183	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0642986	-0.0326478	0.0041343099619600004	0.0010658788448399995	-0.0326198	-0.00037209999999999327	1.3845840999999496e-07	0.00106405135204	-0.0847928	-0.07746879000000001	0.007189818931840001	0.0060014134240641	0.00210971	0.001266208	1.603282699264e-06	4.4508762841e-06	0.00213435	0.001289808	1.6636046768640004e-06	4.5554499225e-06	0.000598052	-9.8385e-05	3.57666194704e-07	9.679608225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.7929317050418	4.390148219892127	19.273401392622002	553227.925254381	1002.3348674753723	4.676107732089122	21.865983522103672	1004675.1865568722	849.0196129839992	-0.7104508191531522	720834.3032314997	0.504740366435385	853.9118599453531	637.003695719214	1.7206860000000002	30.177629	0.5395243000000001	0.351654	0.0937194883	0.0389748693	-0.0132646647	-0.0808335904	0.014425348400000001	-0.0166956319	0.10768479730000001	-0.1392844593	-0.1496296623	-0.058297764	-0.0824007824	0.1360028718	-0.0787721762	0.0797624738	-0.0428613816	-0.0452313938	-0.026160676600000002	0.169611243	0.1862899859	-0.07660105589999999	-0.18506631839999999	0.1410809083	0.0405631498	0.018031697	0.0390056125	-0.2206067418	0.0311182252	0.1322707436	0.1452080246	-0.113116232	-0.057678777800000004	0.0355883482	0.174288287	-0.007699757299999999	0.08750253849999999	0.1199460625	-0.043131598300000004	-0.09452539539999999	0.021682805299999997	0.0982844245	0.0030506207000000002	-0.124049768	-0.1194469844	0.0933721155	0.0027386921999999997	-0.09315446109999999	-0.0188126674	0.2792857065	0.08270100179999999	-0.0282597715	0.116888845	0.16929152719999999	-0.0617148877	-0.0741974799	0.0259345412	0.0620601742	0.1776373541	-0.0537828092	-0.0129550422	-0.038172076299999996	-0.0371657682	-0.2637366198	0.0320053924	0.0625668223	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0945221	-0.0302235	0.00893442738841	0.00091345995225	-0.042986300000000005	-0.010366500000000008	0.00010746432225000016	0.0018478219876900005	-0.334623	-0.2498302	0.111972552129	0.06241512883204	0.00595918	0.00384947	1.48184192809e-05	3.5511826272399994e-05	0.00266891	0.0005345599999999999	2.857543935999999e-07	7.1230805881e-06	6.776260000000001e-21	-0.000598052	4.5917699587600003e-41	3.57666194704e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.1093378928606	6.316406187818758	39.89698712951508	562664.0187940657	1008.8354367387192	6.500569263346847	42.257400747569775	1017748.9384198022	850.9396471166867	1.9200341326875328	724098.2830350712	3.686531070685168	857.5244659065997	662.4586529037674	1.972506	34.594082	0.38743605	0.212022	0.1622869585	0.09127108980000001	0.0927165762	-0.0263292562	-0.0492631251	-0.1134587499	0.1373188338	-0.1275785817	-0.0277188787	-0.1188033162	-0.17803527660000001	0.1562938924	-0.0214974871	0.1634153635	-0.05212043400000002	0.1378800794	-0.23899269739999998	0.1374049785	0.136566383	-0.032438333199999995	-0.177359973	-0.1407800327	0.22340770940000002	-0.017625234	-0.1613262453	-0.0771337984	0.15429297050000002	0.034583798900000004	-0.06789091059999999	0.10516524960000001	0.1412361978	0.1090523924	0.0246462193	0.1547120318	-0.0161137945	0.0431106747	0.0054203827	-0.0166365775	0.0074993493	-0.0498824421	-0.0237681096	-0.2026077557	-0.1125653434	0.0471863787	-0.16877680050000002	-0.0165949608	0.1316416843	0.3856219069	-0.062176570599999995	-0.1309161318	-0.0156701508	0.27367796969999997	0.21926073440000002	0.0699451824	0.0420997064	0.30213595039999996	0.10518338460000001	-0.0069835037	-0.009328150600000001	-0.0075844318	-0.10984895619999999	0.1225569358	-0.0099971715	-0.0307796512	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.06798580000000001	0.026536299999999985	0.004622069001640003	0.0007041752176899992	-0.0256578	0.01732850000000001	0.00030027691225000024	0.0006583227008399999	-0.437756	-0.10313300000000004	0.191630315536	0.010636415689000006	0.008876999999999998	0.002917819999999998	8.51367355239999e-06	7.880112899999998e-05	0.00133995	-0.00132896	1.7661346816000005e-06	1.7954660024999997e-06	0.000561985	0.000561985	3.15827140225e-07	3.15827140225e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
