trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0,initdum_2.0
0,-0.0239211,-0.026513,0.000343115,-0,0,0,0,0,0,0,0,0,0.00057221903,0.00070293917,1.177279e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.12822e-05,0.0378651,0.0321196,-0.000342765,-0.000369962,0,1.12822e-05,0.0617862,0.0586326,-0.00068588,-0.000369962,0,1.2728804e-10,0.0014337658,0.0010316687,1.1748785e-07,1.3687188e-07,0,1.2728804e-10,0.0038175345,0.0034377818,4.7043137e-07,1.3687188e-07,0,0,0,0,0,0,0,1
-0.0375934,-0.0692554,0.0398249,0.000515921,-0.000263115,-0.000343941,-0.037604682,-0.1071205,0.0077053,0.000858686,0.000106847,-0.000343941,0.0014132637,0.0047963104,0.0015860227,2.6617448e-07,6.9229503e-08,1.1829541e-07,0.0014141121,0.011474802,5.9371648e-05,7.3734165e-07,1.1416281e-08,1.1829541e-07,-0.29553151,0.11079487,-0.047015521,0.092221812,-0.0097869939,0,0
-0.0375586,0.0219214,0.0859723,-0.000368149,-0.000622474,-0.000402278,3.48e-05,0.0911768,0.0461474,-0.00088407,-0.000359359,-5.8337e-05,0.0014106484,0.00048054778,0.0073912364,1.3553369e-07,3.8747388e-07,1.6182759e-07,1.21104e-09,0.0083132089,0.0021295825,7.8157976e-07,1.2913889e-07,3.4032056e-09,-0.21591501,0.11618915,0.048077781,0.075703368,0.02724832,0,0
-0.0326933,0.00990129,0.126352,-0.000164873,-0.000418086,-0.000113839,0.0048653,-0.01202011,0.0403797,0.000203276,0.000204388,0.000288439,0.0010688519,9.8035544e-05,0.015964828,2.7183106e-08,1.747959e-07,1.2959318e-08,2.3671144e-05,0.00014448304,0.0016305202,4.1321132e-08,4.1774455e-08,8.3197057e-08,-0.13353868,0.15102321,0.086904116,0.17615955,0.18648353,0,0
-0.037567,-0.0208687,0.067162,-7.58438e-05,-0.000501595,-0.000411464,-0.0048737,-0.03076999,-0.05919,8.90292e-05,-8.3509e-05,-0.000297625,0.0014112795,0.00043550264,0.0045107342,5.752282e-09,2.5159754e-07,1.6930262e-07,2.3752952e-05,0.00094679228,0.0035034561,7.9261985e-09,6.9737531e-09,8.8580641e-08,-0.23839154,0.065360134,0.15082886,0.10215884,0.018839957,0,0
-0.0478658,0.0374378,0.13416,-0.000895619,-0.000835414,-0.000411464,-0.0102988,0.0583065,0.066998,-0.0008197752,-0.000333819,0,0.0022911348,0.0014015889,0.017998906,8.0213339e-07,6.9791655e-07,1.6930262e-07,0.00010606528,0.0033996479,0.004488732,6.7203138e-07,1.1143512e-07,0,-0.22739178,-0.091667717,0.045696871,0.15660209,0.13758773,0,0
-0.0807423,-0.014328,0.204643,-0.000876945,-0.00102767,-0.000920136,-0.0328765,-0.0517658,0.070483,1.8674e-05,-0.000192256,-0.000508672,0.006519319,0.00020529158,0.041878757,7.6903253e-07,1.0561056e-06,8.4665026e-07,0.0010808643,0.002679698,0.0049678533,3.4871828e-10,3.696237e-08,2.587472e-07,-0.15930272,-0.039502653,-0.030864519,0.095396263,0.11041975,0,0
-0.0806558,0.087598,0.236136,-0.00201812,-0.00146796,-0.00100076,8.65e-05,0.101926,0.031493,-0.001141175,-0.00044029,-8.0624e-05,0.0065053581,0.0076734096,0.05576021,4.0728083e-06,2.1549066e-06,1.0015206e-06,7.48225e-09,0.010388909,0.00099180905,1.3022804e-06,1.9385528e-07,6.5002294e-09,-0.094401473,-0.013691424,-0.084846997,0.15134531,-0.0017716543,0,0
-0.118831,0.0103211,0.250663,-0.00167679,-0.00192041,-0.00154992,-0.0381752,-0.0772769,0.014527,0.00034133,-0.00045245,-0.00054916,0.014120807,0.00010652511,0.06283194,2.8116247e-06,3.6879746e-06,2.402252e-06,0.0014573459,0.0059717193,0.00021103373,1.1650617e-07,2.04711e-07,3.0157671e-07,-0.067126454,0.014760806,-0.064447892,0.13640582,-0.1060194,0,0
