trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0
0.00247837,-0.0545614,-0.00798123,0.000163752,-0,0,0,0,0,0,0,0,6.1423179e-06,0.0029769464,6.3700032e-05,2.6814718e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.00301939,0.0540044,0.0104591,0,-0,0,-0.00549776,0.1085658,0.01844033,-0.000163752,0,0,9.116716e-06,0.0029164752,0.00010939277,0,0,0,3.0225365e-05,0.011786533,0.00034004577,2.6814718e-08,0,0,0,0,0,0,0,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0,1
-1.81259e-05,-0.0906439,-2.06697e-05,-0.000173492,2.32561e-05,0.000150989,0.0030012641,-0.1446483,-0.01047977,-0.000173492,2.32561e-05,0.000150989,3.2854825e-10,0.0082163166,4.272365e-10,3.0099474e-08,5.4084619e-10,2.2797678e-08,9.0075862e-06,0.020923131,0.00010982557,3.0099474e-08,5.4084619e-10,2.2797678e-08,-0.078294439,-0.13474105,-0.0051746772,-0.062313378,0.20113615,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0,0
-0.0129432,-0.0536493,0.0116497,-0.000252609,0.000401485,0,-0.012925074,0.0369946,0.01167037,-7.9117e-05,0.0003782289,-0.000150989,0.00016752643,0.0028782474,0.00013571551,6.3811307e-08,1.6119021e-07,0,0.00016705754,0.0013686004,0.00013619753,6.2594997e-09,1.430571e-07,2.2797678e-08,0.022609642,-0.28128901,-0.022236808,0.049807833,-0.060811343,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0,0
-0.0136892,-0.129237,0.0348766,0.000390755,0.000401485,5.9067e-05,-0.000746,-0.0755877,0.0232269,0.000643364,0,5.9067e-05,0.0001873942,0.016702202,0.0012163772,1.5268947e-07,1.6119021e-07,3.4889105e-09,5.56516e-07,0.0057135004,0.00053948888,4.1391724e-07,0,3.4889105e-09,0.075146803,-0.023035387,-0.017538598,0.070044619,0.073996952,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0,0
-0.0169653,-0.0384661,0.0236521,-0.000421864,0.000401485,0,-0.0032761,0.0907709,-0.0112245,-0.000812619,0,-5.9067e-05,0.0002878214,0.0014796408,0.00055942183,1.7796923e-07,1.6119021e-07,0,1.0732831e-05,0.0082393563,0.0001259894,6.6034964e-07,0,3.4889105e-09,0.099229663,0.01067249,0.067361716,0.041306469,0.057947615,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0,0
-0.0295645,-0.137737,0.0380935,0.00108545,0.000401485,0,-0.0125992,-0.0992709,0.0144414,0.001507314,0,0,0.00087405966,0.018971481,0.0014511147,1.1782017e-06,1.6119021e-07,0,0.00015873984,0.0098547116,0.00020855403,2.2719955e-06,0,0,-0.021182154,0.072153491,-0.038060694,0.050148321,-0.16666058,123.2419,0.3363319,0.3363319,5.5603974,-0.97995338,-0.97995338,43.860684,1.8664935,1.8664935,-24.52759,-2.4948258,-2.4948258,18.296456,3.0341856,3.0341856,0,0
-0.0243171,-0.00571496,0.00743764,-4.48529e-05,0.000817322,-0.000231255,0.0052474,0.13202204,-0.03065586,-0.0011303029,0.000415837,-0.000231255,0.00059132135,3.2660768e-05,5.5318489e-05,2.0117826e-09,6.6801525e-07,5.3478875e-08,2.7535207e-05,0.017429819,0.00093978175,1.2775846e-06,1.7292041e-07,5.3478875e-08,0.0066799261,-0.019454202,0.10912447,-0.061765661,-0.0078995317,115.81089,7.6903848,8.0267167,35.250382,-15.006936,-15.986889,54.399174,20.905128,22.771621,27.85194,-21.960542,-24.455368,3.2391158,20.722606,23.756792,0,0
-0.0386909,-0.110832,0.0410377,0.00073476,0.000817322,-5.50385e-05,-0.0143738,-0.10511704,0.03360006,0.0007796129,0,0.0001762165,0.0014969857,0.012283732,0.0016840928,5.3987226e-07,6.6801525e-07,3.0292365e-09,0.00020660613,0.011049592,0.001128964,6.0779627e-07,0,3.1052255e-08,0.026202129,-0.060178851,-0.085005312,0.10607714,-0.0086466586,84.470679,27.619502,35.309886,65.7962,-30.544549,-45.551485,42.486714,22.101022,43.00615,59.520262,-6.971502,-28.932044,37.940285,-2.9535262,17.76908,0,0
-0.0462255,-0.0512436,0.03131,0.0004242,0.000830459,0,-0.0075346,0.0595884,-0.0097277,-0.00031056,1.3137e-05,5.50385e-05,0.0021367969,0.0026259065,0.0009803161,1.7994564e-07,6.8966215e-07,0,5.6770197e-05,0.0035507774,9.4628147e-05,9.6447514e-08,1.7258077e-10,3.0292365e-09,0.09384904,0.043293392,-0.037558341,0.054383302,0.11985923,41.988743,40.025651,67.645153,72.52659,-9.8338796,-40.378429,52.933458,-12.263298,9.8377235,45.259659,20.620719,13.649217,67.410223,-6.6208587,-9.5743849,0,0
