trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0
0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.52031e-07,0.013375,0.0324598,0.000448193,3.55345e-24,6.55496e-05,2.52031e-07,0.013375,0.0324598,0.000448193,3.55345e-24,6.55496e-05,6.3519625e-14,0.00017889062,0.0010536386,2.0087697e-07,1.2627007e-47,4.2967501e-09,6.3519625e-14,0.00017889062,0.0010536386,2.0087697e-07,1.2627007e-47,4.2967501e-09,0.046142918,0.1627228,0.057630962,-0.066650823,-0.041754962,0
0.00282472,0.172113,0.0932422,-0.00101864,6.97955e-05,0,0.002824468,0.158738,0.0607824,-0.001466833,6.97955e-05,-6.55496e-05,7.9790431e-06,0.029622885,0.0086941079,1.0376274e-06,4.8714118e-09,0,7.9776193e-06,0.025197753,0.0036945001,2.151599e-06,4.8714118e-09,4.2967501e-09,0.073747786,0.14663702,0.11078327,0.009312899,-0.075591313,0
0,-0.144542,0.0621305,0.000335233,-0,0,-0.00282472,-0.316655,-0.0311117,0.001353873,-6.97955e-05,0,0,0.02089239,0.003860199,1.1238116e-07,0,0,7.9790431e-06,0.10027039,0.00096793788,1.8329721e-06,4.8714118e-09,0,-0.091897445,-0.034590236,0.12488035,-0.11071177,0.039110553,0
0,0.0525575,0.0858653,2.36279e-05,-0,0,0,0.1970995,0.0237348,-0.0003116051,0,0,0,0.0027622908,0.0073728497,5.5827766e-10,0,0,0,0.038848213,0.00056334073,9.7097738e-08,0,0,-0.015905063,0.1425087,-0.055487332,-0.059117785,-0.010327958,0
-3.50791e-05,0.0871741,0.0863401,-0.000123489,-0,-0.000194848,-3.50791e-05,0.0346166,0.0004748,-0.0001471169,0,-0.000194848,1.2305433e-09,0.0075993237,0.0074546129,1.5249533e-08,0,3.7965743e-08,1.2305433e-09,0.001198309,2.2543504e-07,2.1643382e-08,0,3.7965743e-08,-0.055600444,0.011858659,0.087122835,-0.050831026,0.033306042,0
-9.79617e-06,0.117006,0.132804,-0.000346529,-0,-5.08108e-05,2.528293e-05,0.0298319,0.0464639,-0.00022304,0,0.0001440372,9.5964947e-11,0.013690404,0.017636902,1.2008235e-07,0,2.5817374e-09,6.3922655e-10,0.00088994226,0.002158894,4.9746842e-08,0,2.0746715e-08,-0.01849201,0.030842337,0.037052536,-0.026195554,-0.032832122,0
0,0.024583,0.0929549,-0.000263267,-0,0,9.79617e-06,-0.092423,-0.0398491,8.3262e-05,0,5.08108e-05,0,0.00060432389,0.0086406134,6.9309513e-08,0,0,9.5964947e-11,0.0085420109,0.0015879508,6.9325606e-09,0,2.5817374e-09,-0.080987146,-0.028774409,0.045505614,-0.074906652,0.023008304,0
0,0.224681,0.238161,-0.000115807,-0,0,0,0.200098,0.1452061,0.00014746,0,0,0,0.050481552,0.056720662,1.3411261e-08,0,0,0,0.04003921,0.021084811,2.1744452e-08,0,0,0.0068341207,-0.036857738,0.030998685,0.041137664,-0.092988439,0
-0.0354135,0.00839066,0.17807,-0.00185131,-0.000306983,0.00013114,-0.0354135,-0.21629034,-0.060091,-0.001735503,-0.000306983,0.00013114,0.001254116,7.0403175e-05,0.031708925,3.4273487e-06,9.4238562e-08,1.71977e-08,0.001254116,0.046781511,0.0036109283,3.0119707e-06,9.4238562e-08,1.71977e-08,-0.039243164,-0.045699683,0.029974145,-0.054240191,-0.0065507041,0
