global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
717.5247734511563	n/a	n/a	514841.8005161332	1015.0544461799393	n/a	n/a	1030335.5287096631	724.5618781671733	n/a	524989.9152931416	n/a	762.6648070277628	741.2053053787204	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712.9765571108212	-4.5482163403351015	20.686271878491233	508335.5709896001	992.8397917373164	-22.214654442622876	493.4908720051441	985730.8520569978	722.0768777841852	-2.4850003829881193	521395.0174305571	6.175226903451098	759.4103305527037	733.2255475145677	1.242867	31.153727000000003	0.1167156	0.065202	-0.0451326919	-0.04499651019999999	0.0403687644	-0.1161368552	0.0075902797	-0.1207930018	0.0679090132	-0.2311730659	0.0013903636	-0.0498796445	0.22974161769999998	-0.21009218149999997	0.0207649622	-0.07444009480000001	0.08680764369999999	-0.0159200211	0.009271037	-0.060480850499999995	0.0403188648	-0.0072375625	0.000723769	-0.0443361475	0.0810966138	-0.0166318997	0.0172655704	-0.057969898	0.0171208014	-0.04022541	-0.0053016666	0.1199782677	-0.0406444504	0.0223871897	-0.126155028	0.2376050345	-0.0798020626	0.09073712800000001	-0.146174906	0.0780101507	0.0143259809	-0.0835083443	0.0073644040000000015	-0.0612239407	0.056935361	-0.0372827153	0.1086729651	-0.0453606386	0.007616025500000002	0.1128608806	0.1128439341	0.1128156919	0.0	-0.029406400000000006	-0.029406400000000006	0.0008647363609600001	0.0008647363609600001	-0.0489052	-0.0489052	0.00239171858704	0.00239171858704	0.00777381	0.00777381	6.04321219161e-05	6.04321219161e-05	0.000144335	0.000144335	2.0832592225e-08	2.0832592225e-08	-8.986579999999997e-05	-8.986579999999997e-05	8.075862009639994e-09	8.075862009639994e-09	-0.000378403	-0.000378403	1.43188830409e-07	1.43188830409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710.640887190861	-2.335669919960196	5.4553539750068705	505010.47054741404	979.8860113722355	-12.953780365080886	167.8004257467551	960176.5952829891	725.0593043047023	2.9824265205171514	525710.9947588189	8.894867950284043	759.0639981030606	718.6537465523203	1.220016	30.580961	0.13128728	0.076228	-0.0265889032	-0.0242575202	0.046713884500000004	0.0148071115	-0.0610156704	-0.11655113660000001	-0.0909986033	-0.1549470257	-0.0065485896	0.1041492313	0.1863564621	-0.16113430380000002	-0.0727090643	-0.0645384733	0.007781135400000002	0.009049508199999999	0.08850781560000001	-0.0245168942	-0.0810972185	-0.0148570733	0.1330541478	-0.078250629	-0.0076963217000000006	0.0406402263	0.0699593092	-0.1465542921	0.037022728399999996	0.0927381695	-0.0036679841999999996	-0.08444509289999999	-0.0585253453	-0.09466060130000001	0.0324429595	0.2389366683	-0.0960731006	0.06370122519999999	-0.034422267	0.11149375449999999	0.0307563045	0.0015909316	0.0617779013	0.0129103901	-0.1197038552	-0.021544805	0.0234081461	-0.0263295022	-0.112359264	0.1128156919	0.1126632248	0.11240926539999999	0.0	-0.00860963	0.020796770000000003	0.00043250564243290014	7.41257287369e-05	0.016584400000000003	0.0654896	0.004288887708159999	0.0002750423233600001	0.0249377	0.01716389	0.00029459911993210005	0.00062188888129	0.000147214	2.879000000000011e-06	2.1671961796e-08	8.288641000000063e-12	8.55926e-05	0.00017545839999999995	7.32609317476e-09	3.078565013056e-08	0.0	0.000378403	1.43188830409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.3866761772064	0.7457889863453602	0.5562012121540398	506071.0030424535	988.5694399808845	8.68342860864891	75.40193240150234	977269.5376641195	724.0670835824562	-0.9922207222460884	524273.1415276037	0.9845019616545492	757.146424899405	719.2789100340202	0.957247	23.994381	0.1133245535	0.0735752	-0.027482410699999998	-0.0359522444	0.1314809964	-0.089773455	-0.0805844913	-0.1747886588	-0.055977476500000005	-0.1288923414	0.027373644199999998	0.1263464672	0.2634868247	-0.0792835374	0.0140290507	-0.0557458962	0.0386709869	0.048199318899999996	0.0304637414	0.155245271	-0.027330305899999997	0.11642025289999999	-0.1015175144	-0.12933820769999999	-0.0442034612	-0.0796072993	-0.0016201176000000001	-0.0355785668	0.121688924	-0.0589624319	-0.1759627118	0.073515397	-0.1162111215	-0.1333518299	-0.0802384439	0.2062091117000001	-0.0381223507	0.09921175609999999	-0.1181759593	-0.1027402121	-0.0021306785999999998	-0.08239859940000001	0.0831849269	-0.0039193794	-0.0379186418	0.1845826829	-0.0014068875	0.09967318800000001	-0.0725164395	0.1127253327	0.1123020954	0.1115978766	0.0	-0.008108499999999998	0.0005011300000000023	2.511312769000024e-07	6.574777224999997e-05	-0.0483145	-0.06489890000000001	0.004211867221209999	0.00233429091025	0.0597227	0.034785	0.0012099962249999998	0.0035668008952899994	0.000227485	8.0271e-05	5.1749425225e-08	6.443433441000001e-09	-8.67317e-06	-9.426576999999999e-05	7.522387784889998e-11	8.8860353936929e-09	-8.82537e-05	-8.82537e-05	7.788715563689999e-09	7.788715563689999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.6629134275211	-2.7237627496853065	7.4188835165732625	502203.12486758217	978.7879148882448	-9.78152509263964	95.67823313793892	958025.782331278	722.1890947148204	-1.8779888676358496	521557.0885250118	3.5268421869641813	756.1223970040311	715.2644188485268	1.004043	25.167381	0.1065464735	0.0521067	-0.022219902200000002	-0.026112800099999996	0.062354235999999987	0.0533543766	0.020093638799999997	-0.0928423783	0.0082807242	-0.1874668208	0.0230388832	-0.0348517084	0.2452639705	-0.0612678042	0.007736409699999999	-0.08507387570000001	0.018580543	0.0208213523	0.12485478369999999	0.0084342576	0.028964842299999998	0.0095273064	0.06327366549999999	0.029491509	-0.0300667386	0.023609873700000002	-0.0124182168	-0.0232879836	0.0749201452	0.00023273060000000002	0.053183440400000004	-0.07549765230000001	-0.0642916274	-0.0014596564	-0.0686546388	0.20272552149999998	-0.17797774289999999	0.0708910852	0.004359537	0.0077946237	0.0292179402	0.0030507114	0.11293479070000001	0.0937946292	0.0075965897	-0.0268437512	-0.014719264099999999	-0.0022742515	0.0080113777	0.1125898391	0.1117611244	0.1103844485	0.0	-0.0313561	-0.0232476	0.00054045090576	0.0009832050072099998	-0.0191363	0.0291782	0.0008513673552399999	0.00036619797769	0.034189	-0.025533700000000003	0.00065196983569	0.0011688877210000001	0.000270836	4.3350999999999985e-05	7.335213889599999e-08	1.879309200999999e-09	0.000202333	0.00021100617000000002	4.0938642889e-08	4.452360377806889e-08	-0.000405636	-0.00031738229999999994	1.0073152435328996e-07	1.6454056449599994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.1662845110222	-0.4966289164988211	0.24664028070279306	501499.4865181461	974.1998097750724	-4.588105113172446	21.050708529519145	949065.2693657872	723.3885188930193	1.1994241781989103	523290.94926623616	1.4386183592481314	756.5349882561603	716.5497050077013	0.9689	24.286484	0.13032485	0.0734038	-0.0285647379	-0.026617747599999998	0.09480821960000001	0.0540485483	-0.038388644900000005	-0.1507125891	-0.237143491	-0.08509301359999999	0.0008116289999999999	0.0834359394	0.24166694589999999	-0.11037227529999999	-0.0870155253	-0.0644504568	0.045196481399999995	-0.0156692092	0.0579646396	-0.08955146779999999	0.0138485423	-0.036043662000000004	-0.1269084933	-0.076089721	0.06104739660000001	0.0426128584	-0.0405429868	0.0764970883	-0.05811259150000001	0.0133190683	-0.038865417	-0.1411522804	-0.11156951150000001	-0.18792661219999998	-0.046857370999999995	0.1743552172	-0.0477582014	0.1577640816	0.0012952201	-0.0050100282	0.0339383854	-0.0947198932	-8.11721e-05	-0.0530595196	-0.017319361000000002	0.052370691100000005	0.0567526229	-0.1737619521	-0.0400782591	0.11240926539999999	0.111041178	0.1087733526	0.0	-0.027592900000000004	0.003763199999999994	1.4161674239999958e-05	0.0007613681304100003	0.0229931	0.042129400000000004	0.0017748863443599995	0.00052868264761	0.06369780000000001	0.02950880000000002	0.000870769277440001	0.004057409724840002	-0.000380182	-0.0006510180000000001	1.4453835312399996e-07	4.23824436324e-07	0.000244148	4.1814999999999985e-05	5.960824590399998e-08	1.7484942249999985e-09	0.0	0.000405636	1.6454056449599994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.3920407480139	0.2257562369916286	0.05096587854062038	501819.2833951357	981.3119955392947	7.112185764222318	50.58318634480659	962973.2325893128	722.929563551364	-0.458955341655269	522627.1538565657	0.21064000563390467	756.2827150227482	705.8882523377562	1.0677299999999998	26.763742	0.13885854999999994	0.08886039999999999	-0.0165144827	-0.0359770938	0.151648989	0.053724896200000004	-0.026890253500000003	-0.12809926789999998	0.0943928705	-0.1418202617	0.0087041366	0.0016314555	0.26270088350000004	-0.1087721118	-0.0012974904	0.0438581734	-0.032494749100000005	0.040345581	0.1524999657	0.0528741918	-0.007854285400000001	0.08581849609999999	-0.0116745641	-0.0543917451	-0.0075148509	-0.0391082135	0.0539686431	0.0263288643	-0.0195015121	0.10950920869999999	0.1264724459	-0.022765817	-0.0652222306	0.0464885046	-0.0384663059	0.27270664	-0.0748672423	0.0837732968	0.0090105791	-0.1032877247	-0.0601055031	-0.033803033999999996	0.11746958869999999	0.0262082493	0.0148181586	0.0275963709	0.0220597038	-0.0321847321	0.05534717980000002	0.11218368390000001	0.1101434092	0.1067703929	0.0	-0.0353605	-0.007767599999999999	6.033560975999999e-05	0.0012503649602500005	-0.0617977	-0.0847908	0.007189479764640001	0.00381895572529	0.05848150000000001	-0.005216300000000007	2.7209785690000077e-05	0.0034200858422500013	-0.000550162	-0.00016998000000000002	3.02678226244e-07	2.8893200400000007e-08	0.000463695	0.00021954700000000009	2.15013053025e-07	4.820088520900003e-08	-0.00043215	-0.00043215	1.867536225e-07	1.867536225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.8778544147383	0.4858136667244253	0.23601491877623096	502507.8124796429	978.4439811884904	-2.8680143508042875	8.225506316419338	957352.624323983	723.3342587802721	0.4046952289080537	523212.4499252056	0.16377822830094196	757.761172758183	718.0880932953006	1.092898	27.394615	0.1806372	0.108794	-0.0369049616	-0.0212986589	0.0629728051	0.0059283203000000005	-0.018806035	-0.0731867264	-0.18862344879999998	-0.0750459529	0.017867254699999998	0.0866380425	0.1802476277	-0.0827963164	-0.0850598393	-0.08611233759999999	0.0585669005	0.028550587000000002	0.1018208547	-0.0078038495	0.0225744652	-0.0427740171	0.0418388105	-0.0875660282	-0.074830475	0.05794882110000001	-0.0536711386	0.0161224336	-0.016538381	-0.0162473773	-0.0683801632	0.046623770700000004	-0.0778708526	-0.1447684127	-0.0085898303	0.14829344449999998	-0.0842955789	0.0994715712	0.0059999473	0.0868325231	0.0355123513	-0.0855544835	0.0327383906	-0.011589869	-0.022189900099999996	0.0037567845	-0.0832420304	-0.0405901987	-4.8333599999999994e-05	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-0.0539184	-0.018557899999999995	0.00034439565240999983	0.00290719385856	0.0379021	0.0996998	0.009940050120039998	0.0014365691844099994	0.031029900000000006	-0.027451600000000003	0.0007535903425600003	0.0009628546940100002	-0.00104081	-0.0004906480000000001	1.0832854561e-06	2.4073545990400016e-07	0.000255786	-0.00020790900000000005	6.542647779600001e-08	4.322615228100002e-08	-0.000432151	-9.999999999615353e-10	9.999999999230703e-19	1.86754486801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
714.3348127727509	5.456958358012571	29.77839452108325	510274.224739081	993.8116314058052	15.367650217314804	236.1646732017357	987661.5587174679	725.0185778921323	1.6843191118601908	525651.9382887299	2.8369308705775023	761.6617846559253	724.9197079048922	1.910478	47.888103	0.7433616499999999	0.472229	-0.00752423	-0.043523850999999995	-0.081277813	-0.1678631136	0.0384453902	0.09591205400000001	-0.0352213782	-0.17096218230000002	-0.0557535575	0.08725656150000001	0.0539224404	0.0212706614	0.0880513253	-0.12225948449999999	0.0639153712	0.0656003771	0.0589492346	0.07184110169999999	-0.11960434619999999	0.1236323003	0.032228230499999996	0.0769964296	0.2376178034	0.24084395760000002	0.09190510869999999	0.0835078566	-0.19569165440000005	-0.048281337	0.16911307379999999	-0.027394697200000002	0.0549756775	-0.0514895066	-0.01925704	-0.0338124409	-0.0195402618	0.0042216291	-0.2395765727	-0.1122054326	-0.10673617630000001	-0.0441722005	0.1363140117	0.0772639117	-0.0450640934	-0.0021622032	0.1266018838	-0.0769272378	-0.0745290962	0.1115978766	0.1078204375	0.1016191316	0.0	-0.056057100000000006	-0.0021387000000000073	4.574037690000031e-06	0.003142398460410001	0.36088	0.32297790000000004	0.10431472388841002	0.13023437440000002	-0.317177	-0.34820690000000004	0.12124804520760997	0.100601249329	-0.00146608	-0.00042527	2.1493905664000003e-06	1.8085457289999995e-07	0.000959632	0.0007038459999999999	9.20893575424e-07	4.953991917159999e-07	-0.000703798	-0.0002716470000000001	7.379209260900005e-08	4.953316248040001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716.1106302158026	1.7758174430517784	3.153527591046956	512814.43470807397	998.3359747158307	4.524343310025528	20.46968238697276	996674.7184118078	724.0832488354456	-0.9353290566866691	524296.5512440938	0.8748404442823741	763.9034085880337	725.4691366664999	2.213288	55.478325	0.8537119000000001	0.392033	-0.0081332511	-0.0265042606	-0.2865774664	-0.1684683039	0.112862469	0.3294898871	0.1374202281	-0.3365072236	-0.0877113277	0.003985983	-0.25138139309999996	-0.0381311411	0.0303568229	-0.052044575700000005	-0.0665699475	0.0316319701	-0.0105023446	0.35411354799999994	-0.0690504311	-0.006061049399999999	0.009191769499999999	0.21369948989999998	0.1529347907	-0.06938034650000001	0.0738846867	0.0866528204	-0.0602841268	0.2069947857	-0.1706580691	0.05974893980000001	0.2139236461	0.14542870789999998	0.1267710067	-0.2342053877	-0.1789674471	-0.1055049675	-0.3158057561	0.0016951686	-0.35608243729999994	0.2071938015	-0.0172075899	0.0394758061	-0.0457403512	0.0103226121	0.1493198281	-0.1378682044	0.0253541352	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	-0.276574	-0.2205169	0.04862770318561	0.076493177476	0.325597	-0.035283000000000064	0.0012448900890000044	0.10601340640899998	-0.5881609999999999	-0.27098399999999995	0.07343232825599998	0.34593336192099994	-0.00522257	-0.00375649	2.72752374049e-05	1.4111217120100007e-05	0.00171572	0.000756088	2.9436951184e-06	5.716690637439999e-07	-0.00272978	-0.002025982	4.104603064324e-06	7.451698848399999e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
