global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
750.7946669185104	n/a	n/a	563692.631873277	1073.9890230752267	n/a	n/a	1153452.4216860798	769.6698741147319	n/a	592391.7151197873	n/a	814.1853817445067	725.5133676324826	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-7.06663e-10	n/a	n/a	4.993725955690001e-19	0.0	n/a	n/a	0.0	1.4671099999999995e-09	n/a	n/a	2.152411752099999e-18	0.0	n/a	0.0	n/a	-9.13172e-05	n/a	8.33883101584e-09	n/a	0.0	n/a	n/a	0.0	0.0
742.384281634351	-8.41038528415936	70.73458062800434	551134.4216177515	1041.8672073932246	-32.12181568200208	1031.8110427085146	1085487.2778413564	768.6425468220724	-1.0273272926594927	590811.3647851218	1.055401366243083	808.4016138856916	700.9113605388468	1.433525	28.472691	0.08295855923955299	0.0556529	-0.032889768	-0.10121930789999999	-0.0239008367	-0.0149003736	0.061388290899999996	-0.1145854175	0.0786956709	-0.050385657300000004	0.0151577839	-0.1814272376	0.0890940965	-0.080233892	0.0575881459	-0.1195682613	0.044211988099999995	-0.0319071762	0.037508282999999996	-0.047822053600000004	0.0418357882	-0.052438674299999995	0.026726919100000003	-0.05313919809999999	0.046585984000000004	-0.0640397888	0.08861634119999999	0.031078810699999997	-0.1517577775	0.015374778200000001	-0.1261013728	0.17862038789999998	-0.0078927444	0.1168634047	-0.0709055044	0.091188286	-0.051731785999999995	0.19524228719999998	-0.0480948641	0.0695668235	-0.0166146366	0.0437261496	-0.0723136216	0.0041667409	-0.1033941149	-0.10842676	0.0538880888	-0.106042875	0.152700376	-0.1094518969	0.017006279	-0.0728235064	0.0388984272	-0.027777471499999998	0.0532098695	-0.0185864122	0.0571905391	-0.0426583933	-0.22859547719999998	0.0677170027	-0.0765817335	0.0318040017	-0.1712435999	0.0752308909	-0.0297379163	0.1564357984	-0.0344787754	0.1208267746	-0.16553305210000002	0.0382034681	-0.1405018367	0.025289538599999998	-0.20565468050000002	0.1323889232	-0.1367733927	0.09613265480000001	-0.1052575307	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0	7.06663e-10	4.993725955690001e-19	0.0	0.0408751	0.0408751	0.0016707738000099998	0.0016707738000099998	0.0375176	0.03751759853289	0.0014075701996751095	0.0014075703097600001	0.0	0.0	0.0	0.0	-0.0	9.13172e-05	0.0	8.33883101584e-09	0.0	0.0	0.0	0.0	0.0
740.2895794428857	-2.0947021914653305	4.387777270929658	548028.6614317247	1033.69154617003	-8.175661223194536	66.84143643644681	1068518.212623387	767.0700984999496	-1.5724483221227956	588396.5360127224	2.472593725746796	806.9789699574803	688.6852553557133	1.173272	23.303541	0.1712917095	0.08329639999999999	-0.0298111342	-0.0061594003	0.1131722482	-0.025068041699999998	0.06270343169999999	-0.0212211144	0.09914261419999999	0.1594871405	0.0734472986	-0.0944011595	0.0801567333	-0.0237189148	-0.0903577429	0.0521626122	-0.0582017646	-0.058178074	0.07679038889999999	0.12669032289999999	0.0220935365	0.0034508388	-0.1285194691	-0.030356889100000006	0.17434625969999998	0.005867848199999999	0.0363451874	-0.0232808111	0.015691431999999998	0.0079355051	0.0326811297	0.07316099940000001	-0.026776943900000003	0.1692806132	0.1455419636	-0.055127269699999995	-0.0163068408	-0.1039396717	0.0601473695	-0.025009782400000003	0.0150370842	-0.1323143712	0.1437992517	0.10082703800000001	-0.1577329741	-0.0312487271	0.1079167132	-0.022524446	-0.047628472699999994	-0.0299203489	-0.1190591052	0.0868742651	-0.08536946210000003	-0.034471298	-0.034432351	-0.0124751255	0.0974349901	-0.0823880088	-0.08459564	-0.0227771757	0.1629298432	-0.0089849516	-0.04961649	0.0556278929	-0.16646892300000002	0.09898766369999999	-0.042790101100000005	0.0242386768	-0.0176502263	0.11739584089999999	-0.033990211	0.1877141223	0.0411402799	-0.0456709487	0.0221383648	0.0217249669	0.035121733599999996	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-3.71085e-05	-3.71085e-05	1.37704077225e-09	1.37704077225e-09	0.000902949	-0.039972151000000004	0.0015977728555668007	8.153168966009999e-07	0.10617	0.06865239999999999	0.00471315202576	0.0112720689	0.0007671349999999997	0.0007671349999999997	5.884961082249996e-07	5.884961082249996e-07	0.00013507799999999998	0.00013507799999999998	1.8246066083999997e-08	1.8246066083999997e-08	-0.00035038800000000003	-0.00035038800000000003	1.2277175054400006e-07	1.2277175054400006e-07	0.0
738.55505599279	-1.7345234500957076	3.008571598931917	545463.5707325132	1027.6883227571802	-6.003223412849821	36.038691344588244	1056143.2887314665	766.9547898313394	-0.11530866861016875	588219.6496452341	0.013296089056649715	804.0811379899446	691.1867081872972	1.123622	22.317396	0.2228386337	0.103204	0.0212763778	0.08524494210000001	0.0150899485	-0.0635782231	0.0157892065	0.0656462451	-0.0424658297	0.0050844663	-0.013463555600000001	-0.0197813838	-0.1948614032	0.06979172480000001	-0.036984785299999996	0.0109336406	0.10462521400000001	0.017957568700000003	0.041563423599999996	0.0573566134	0.0528865875	-0.0105229019	-0.0149908434	-0.1790193966	0.0854339279	-0.0273794736	0.027406747999999998	-0.0286257094	-0.014499674399999999	0.0803101666	0.0408013808	-0.0149028945	0.1286830839	0.0105377512	-0.1317536601	-0.0755244591	0.0715561834	0.0411041485	0.0892933156	-0.0402180838	0.0845106226	-0.0375578931	-0.0730346415	0.15337123	0.0665279684	-0.0789516101	-0.11657047529999999	0.045495740199999996	-0.029328486	0.0591171576	0.0271208094	0.0446189235	0.1070963476	-0.0575118213	-0.0003177157	0.0809742468	0.0345661325	-0.1075870857	0.00035462650000000004	0.1536032593	0.0489174721	0.051495676399999996	-0.1360045024	0.029716490099999996	-0.042429530199999996	-0.0461610814	-0.09333254460000001	0.1033736031	0.1161107665	-0.1512757532	0.0148803826	-0.1322608101	0.0311271223	0.0632897499	-0.0811089423	0.051794385400000004	0.1717913704	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	6.31817e-05	0.0001002902	1.0058124216039998e-08	3.99192721489e-09	0.0757936	0.074890651	0.0056086096072038025	0.005744669800960001	0.0506822	-0.0554878	0.0030788959488400004	0.0025686853968399995	-0.00020625	-0.0009733849999999998	4.25390625e-08	9.474783582249996e-07	-0.000380446	-0.0005155240000000001	1.44739158916e-07	2.65764994576e-07	7.90085e-06	0.00035828885000000003	1.2837090003432253e-07	6.242343072250001e-11	0.0
740.0989714206601	1.5439154278700469	2.38367484841515	547746.487497919	1025.448925492882	-2.2393972642983044	5.0149001073467305	1051545.4987945058	767.9202544441243	0.9654646127848991	589701.5171855286	0.9321219185398952	804.9697636987535	691.526884022359	1.069441	21.24124	0.2304726442	0.122293	-0.012369762900000001	0.0195318319	-0.0772061916	-0.0776443037	-0.014537501299999997	0.0350753533	-0.0691285133	-0.040807845	0.038631050699999996	0.0260969448	0.0578908438	0.0347236593	0.100643081	-0.0246564483	-0.1524159862	0.0071976748	-0.019257426	0.1418288535	0.12039203300000001	0.1208300965	0.0216683971	0.0112976973	0.0032036342	-0.0124560255	0.14860426300000001	0.0255962142	-0.029515684500000007	-0.0800252984	0.08637415109999999	-0.0727359038	0.0536892312	0.06856098570000001	0.079102274	-0.0751203907	0.034532235099999996	-0.0647979032	0.10637840119999999	0.0913171491	-0.1069281967	0.0804235759	0.0198141151	-0.0698346172	-0.1271536848	-0.1407805204	0.0248927007	-0.0792600795	0.0756418724	0.016290743400000002	0.0737171564	-0.04672652309999999	-0.0715822649	0.1383258917	-0.0162568149	0.051201522199999995	0.0918730726	0.0662734606	-0.057227313700000004	0.0442749914	0.1758800114	-0.0152432575	-0.13996047960000002	0.0997994585	-0.0128497723	-0.1071767782	0.0680885497	0.0481627979	0.06843319469999999	-0.0614046871	-0.09163199300000001	0.0474583559	0.1235467824	0.0289049326	0.0516298188	0.0833825265	0.0237702566	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0224039	-0.0224670817	0.000504769760114475	0.0005019347352100001	-0.0329474	-0.108741	0.011824605081	0.0010855311667600002	0.0750469	0.024364700000000003	0.0005936386060900003	0.005632037199609999	0.000816036	0.001022286	6.65914753296e-07	1.0450686657960002e-06	-8.772159999999997e-05	0.00029272440000000004	7.695079106559995e-09	8.568757435536003e-08	-0.000175086	-0.00018298685000000002	3.34841872729225e-08	3.0655107395999996e-08	0.0
742.9045028164546	2.8055313957945605	7.871006412788973	551907.1003049636	1038.1540413578614	12.705115864979463	161.41996914255282	1077763.8135876602	767.8085930083412	-0.11166143578316223	589530.0354974485	0.012468276241157265	806.3780502935521	687.7772577515227	1.273533	25.294918	0.192714135	0.120895	-0.0024666392999999997	-0.020975247000000002	0.1088781213	0.0940746993	-0.034472914300000004	0.0353030259	0.16877923649999999	-0.0206286924	-0.0378591119	-0.04471335110000002	-0.0418438083	-0.0048351484	-0.13605487859999998	0.0123173774	-0.0216229543	0.0804323527	-0.06474978719999999	0.1019273448	0.1033695242	0.0958167326	-0.0208485496	-0.073881327	0.09106812380000001	-0.0641651136	0.0458169929	-0.0665269688	0.11259712890000001	-0.1686827772	-0.0347650725	-0.17172896640000002	-0.0006669028	0.0602832491	-0.1044639277	0.0329508625	0.039553760099999995	0.0840704076	0.0158934224	0.025786910099999998	0.005754045500000001	-0.060343639299999995	0.10839002519999999	-0.1019583822	0.052220660099999996	-0.08812005210000001	-0.0904526157	0.0514547474	0.042094691600000005	0.0216206343	-0.115485823	0.0586046532	0.1106657093	0.10959751220000001	-0.0156737919	0.023007345499999998	0.11535371380000001	0.0724174542	0.0622479882	-0.0956098273	0.179281699	0.0331824406	-0.1642468976	-0.11120607800000001	-0.0346072953	0.0340198692	-0.0299341386	-0.0727190444	0.0304365456	-0.0065885454000000005	-0.1050039796	0.0097427212	0.0762406004	0.0242597414	-0.1668816283	0.0634202323	0.1482703133	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0037942	0.0186097	0.00034632093409	1.439595364e-05	0.08251239999999999	0.1154598	0.013330965416039998	0.006808296153759998	0.06564060000000001	-0.009406299999999992	8.847847968999985e-05	0.004308688368360001	0.00014439299999999998	-0.000671643	2.0849338448999995e-08	4.51104319449e-07	-0.0	8.772159999999997e-05	0.0	7.695079106559995e-09	5.03161e-05	0.0002254021	5.0806106684409986e-08	2.53170991921e-09	0.0
742.6071786067198	-0.2973242097348248	0.08840168569443807	551465.4217182327	1029.8230958746758	-8.330945483185587	69.40465264381035	1060535.6087969018	768.4655157517732	0.6569227434320055	590539.2488996389	0.4315474908382326	804.6672155273839	707.3802052245699	1.480818	29.412024	0.110195215	0.0563022	0.1668153249	0.0404918561	-0.0821550467	-0.0172304976	-0.0675505886	0.09782842609999999	0.0135171263	-0.17897135179999998	-0.0015019510999999999	0.011892043500000001	0.037878989700000004	0.11075292949999999	0.0419273642	-0.09250154640000001	0.0444077559	0.1289403298	0.1042301082	-0.0215092085	0.0128524402	0.0656725278	-0.0778856745	0.12968817789999998	0.1547695961	-0.0078864323	0.054159062	0.0403664772	0.0550863404	-0.0264889034	0.08563135820000001	0.0417773699	0.1253813311	-0.102362842	-0.1730166762	-0.0448448141	0.0351772005	0.0936400731	0.0758449201	0.0454476641	-0.1064611325	-0.0013408053	-0.11911018529999999	-0.043342369500000005	0.0059952496	0.0389236556	-0.0165580468	-0.090926064	0.08794032310000001	0.1440125449	0.060642166399999996	-0.0867888106	0.0672606835	-0.011884493999999999	0.1476100904	-0.11008108609999999	-0.035624465099999995	0.0231582146	-0.016707356200000002	-0.0751612971	0.09156018839999999	0.0687792843	-0.052279572	0.0232980229	0.08534906130000001	0.1578977414	-0.10929856980000001	0.1146389981	0.11427135710000001	0.0373945609	-0.0010918284	-0.0480634688	0.0270601083	0.0151974851	0.013338621200000001	0.10034616269999999	0.0611780309	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.00623787	-0.00244367	5.971523068900002e-06	3.8911022136900014e-05	0.0442924	-0.03821999999999998	0.001460768399999999	0.0019618166977600003	0.0527947	-0.012845900000000007	0.0001650171468100002	0.0027872803480900005	0.000765336	0.0006209430000000001	5.857391928960001e-07	3.8557020924900015e-07	-0.000429577	-0.000429577	1.84536398929e-07	1.84536398929e-07	0.000133509	8.319290000000001e-05	6.92105861041e-09	1.7824653080999998e-08	0.0
742.2523504009707	-0.3548282057490724	0.12590305559510606	550938.5516757654	1034.6170844118496	4.7939885371738455	22.982326094554228	1070432.5113568765	769.4598075317108	0.9942917799374982	592068.3954067372	0.9886161436512784	808.8664931540626	713.6757790609723	1.360054	27.013399	0.02574436	0.0150631	0.006369476999999999	-0.1656492438	-0.0905734156	-0.0772652142	0.0539023029	-0.12366773199999999	0.017924045	-0.026443544	0.0993848101	-0.0777818305	0.0450427112	-0.1438426307	0.07766377349999999	-0.045877916799999995	-0.1315382559	0.0147237219	0.035346155899999995	0.072184935	-0.0176318091	0.0282126525	0.0594855861	0.05473558269999999	0.1015485423	0.0025141085	-0.0068246976	0.1024502427	0.0455104182	0.031105353999999998	0.016747036899999998	-0.0609533971	0.00279889	0.0004700204	-0.072317212	0.0366473311	0.030611552200000006	0.0385271444	-0.021587167	0.1003080055	0.0209517269	0.1660384036	0.027811404100000003	-0.035396986	0.1227689907	0.0786408083	-0.0086686404	0.0721370064	-0.1029648532	-0.1536162499	0.0138417497	-0.0040332345	-0.0912397579	0.10089048449999999	0.1398706554	0.0347542142	0.0699918298	0.0390088499	-0.06873479889999999	0.022998737400000004	0.0279051767	0.030365374100000002	0.0126738518	-0.10582582300000001	0.0495178088	0.0304738969	0.0329510747	0.1987527221	-0.009170496	-0.09752159460000001	0.0882419158	-0.0527900059	-0.0038092695000000003	-0.0500494619	0.09204705	-0.0137266777	-0.0201138369	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.00262741	0.00361046	1.3035421411600004e-05	6.903283308100001e-06	0.0442684	-2.4000000000003185e-05	5.760000000001528e-10	0.00195969123856	0.0655384	0.012743699999999995	0.00016240188968999993	0.0042952818745600006	0.000715725	-4.961100000000008e-05	5.122622756249999e-07	2.461251321000008e-09	-0.00032122	0.000108357	1.031822884e-07	1.1741239449000002e-08	0.000162865	2.9355999999999995e-05	8.617747359999995e-10	2.6525008225e-08	0.0
740.3572710816047	-1.8950793193660047	3.5913256266887195	548128.8888434008	1026.267196451559	-8.349887960290744	69.72062894940832	1053224.358512543	769.0733411302252	-0.38646640148544975	591473.8040372077	0.14935627947711286	806.4799687148948	703.5305818466627	1.26177	25.061285	0.10644456	0.0639835	0.08633827820000001	-0.0370880731	0.0630406332	0.1174942305	0.1415366518	0.0211189702	0.0417893514	0.049002435	0.0422007575	0.1228119385	-0.118079395	-0.0324652758	-0.0679950274	-0.054143328899999996	0.0701833862	0.1018966688	0.0982375567	-0.06875476679999999	0.1332373956	0.029340272799999997	0.1237186869	-0.17455232910000001	0.0562651981	-0.0544055836	-0.0192323904	0.0290773326	0.1974535218	-0.0079304312	-0.0115031152	-0.0223234687	-0.1604600661	0.011911996999999999	-0.0319205268	-0.0464471392	0.057066495	-0.0042492968	-0.1169388119	-0.024096629900000003	-0.0627345654	0.015253123899999999	0.0444559592	0.0827034009	0.1320372704	0.1080226111	0.028562657400000007	0.0174294092	0.054812661299999996	0.0076182259	-0.0561805887	0.0361455998	0.1204792855	-0.0391763896	-0.0272597084	-0.11009164369999999	0.1734676084	-0.013478733	-0.1222985565	0.0141169628	-0.0085678152	-0.0799992912	-0.0038468927	-0.1158493549	-0.0490692508	0.008265799499999999	0.014837871899999999	0.0482933815	0.0411308775	-0.07230979809999999	0.1407765155	-0.0010180489	0.0699280178	0.0345536698	-0.1126293119	0.040029970899999996	-0.0272281246	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.0182586	0.02088601	0.0004362254137201	0.00033337647396	0.101981	0.05771259999999999	0.0033307441987599985	0.010400124360999996	0.0633497	-0.0021887000000000018	4.790407690000007e-06	0.004013184490089999	0.000411602	-0.000304123	1.6941620640399995e-07	9.2490799129e-08	-0.000338474	-1.725400000000002e-05	1.14564648676e-07	2.9770051600000075e-10	0.00035463300000000003	0.00019176800000000004	3.677496582400001e-08	1.2576456468900002e-07	0.0
741.3689083802558	1.0116372986510669	1.023410024022028	549627.8583129321	1025.9854821699578	-0.28171428160112555	0.07936293645803827	1052646.2096235207	768.333093144513	-0.7402479857122444	590335.7420210149	0.5479670803510351	805.7053066707853	699.0271312302162	1.191223	23.660074	0.23170142	0.12029	0.0553335717	-0.0351185104	-0.1286565248	0.0684524469	-0.017422583300000002	-0.017712413700000002	-0.06701642049999999	-0.059851688499999986	0.09549072289999999	0.044241013600000004	0.0300294343	0.012844986499999999	0.1050343717	0.0104842583	-0.0782311467	0.1252663518	-0.07092799080000001	-0.10120109960000001	-0.0079369802	-0.0348792685	0.0371507101	-0.054073057599999995	0.0811098029	0.0033762901	-0.14530662460000002	-0.0815952442	-0.0871343624	0.1280476259	-0.0055325761	-0.074866335	0.0086640569	0.0744249319	0.0837301059	-0.0442401569	0.0037466519	-0.0699957578	0.09485209369999999	-0.0566547196	-0.0161331979	0.04164243	-0.0486866105	-0.0562604957	-0.0202510216	0.0039996067	-0.0064178903	0.12002555960000001	0.003949904000000001	0.0145231135	0.10340539970000001	0.0143910503	-0.041185702000000005	0.1139366632	0.0055082036	-0.142266062	-0.037955687099999996	-0.1010752633	-0.042853973200000006	0.0204698117	-0.0129557628	0.0136683103	0.041453366400000004	0.026801579500000002	-0.1662006316	0.0026524752	0.06319460190000001	-0.024815237	-0.049648052000000005	-0.11311496300000001	-0.0174089907	-0.09517774820000001	0.0392325154	-0.1525143786	0.0688274559	-0.1414535442	-0.0071370396	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.00765836	-0.02591696	0.0006716888156416	5.865047788960001e-05	-0.00367881	-0.10565981	0.0111639954492361	1.35336430161e-05	0.08742319999999999	0.0240735	0.0005795334022499999	0.007642815898239999	0.00140639	0.000994788	1.9779328321e-06	9.89603164944e-07	-0.0	0.000338474	0.0	1.14564648676e-07	0.000166872	-0.000187761	3.525419312100002e-08	2.7846264383999996e-08	0.0
