global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53
797.3701338831371	3.7689619140749073	635799.1304088121	14.205073909747188	1026.2145298371404	3.260787696756779	1053116.261248863	10.632736403320381	824.2450814068418	1.4154453016506068	679379.9542233712	2.003485401964777	847.7442791804593	645.1469995701378	0.9909730000000002	28.402451	0.14367359999999998	0.0852837	0.0131691451	0.0285352993	0.0030072373	-0.0228991871	-0.0039532617	0.0467852474	-0.0359285695	0.0654627534	0.0453089067	-0.0092422656	0.0204829228	-0.11222565710000001	0.0382369532	0.0042932672	-0.059824793200000004	0.017003878400000002	-0.13602229230000001	-0.0656261751	0.23966436600000002	-0.0216946818	0.0431457062	-0.0137837502	0.0202357711	0.0174361977	0.1294773849	0.0640132303	0.07461130440000001	0.014029874099999999	-0.0416263629	0.0856249559	0.0178211701	-0.0584993082	-0.00806517	-0.00324281	6.50469671289e-05	1.0515816696099996e-05	0.0638322	0.07063165	0.0049888299817225	0.004074549756840001	-0.13051500000000002	-0.008456000000000033	0.017034165225	7.150393600000055e-05	0.00150569	0.00017772999999999942	2.2671023761000003e-06	3.1587952899999786e-08	6.23681e-05	0.0007062380999999999	3.8897798976099995e-09	4.9877225389161e-07	0.000314649	0.0003428947	1.1757677528808999e-07	9.9003993201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.9577499050263	-0.4123839781108245	635141.6551336824	0.17006054540250898	1035.7758496955314	9.561319858391016	1072831.6108125	91.41883743446242	823.7349021761263	-0.5101792307154938	678539.1890631124	0.26028284745345304	847.0745141173111	642.7237458023477	1.193643	34.211197	0.6588205250000001	0.37541	0.0072989702	0.010999927	0.039127974100000004	0.0215755152	-0.006035231899999999	-0.0602305126	-0.021744154100000003	0.005269030300000001	-0.1550129206	0.0159049769	0.052215727999999996	0.08362117919999999	-0.0162990673	-0.0166968595	0.045876833799999996	0.1731802321	0.07785341700000001	-0.0316114121	0.008783491800000001	-0.0032847299	-0.0473528158	-0.11910325179999999	-0.001650419	0.0371901371	-0.027283843199999998	0.0013015198	-0.0932801131	0.09906447730000001	0.0087208988	0.0841569582	0.0133905928	-0.0641245402	-0.276278	-0.26821283	0.07632953328400001	0.0719381221766089	0.08012419999999999	0.016291999999999987	0.0002654292639999996	0.006419887425639999	-0.0569505	0.07356450000000002	0.0032433594502500004	0.005411735660250003	0.00396593	0.0024602400000000003	1.57286007649e-05	6.052780857600002e-06	0.000321043	0.00025867489999999995	1.0306860784899998e-07	6.691270389000998e-08	-0.00298146	-0.003296109	1.0864334539881e-05	8.8891037316e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.569151391502	0.6114014864757564	636116.5512513607	0.3738117776647646	1032.9443476135316	-2.831502081999816	1066974.0252667444	8.017404040369291	821.445075263979	-2.2898269121473054	674772.0116754441	5.243307287594061	845.1713752733832	642.6860905419803	1.00199	28.718208	0.3010011	0.16463599999999998	-0.0155131129	-0.0399480372	0.032442869	-0.00048205190000000003	0.0208426572	-0.1328273663	0.0131005401	-0.029306692999999998	-0.0635334125	-0.0331144857	0.10383232199999999	-0.0175283277	0.1075027972	-0.17536943160000001	0.0944466066	0.0467290725	-0.0354550697	-0.1043226343	-0.0160969894	0.0240702599	-0.0616690769	-0.0524128225	-0.0380709605	0.112942554	0.0748946919	0.0594724341	0.0085859143	0.1390727497	0.0626800317	0.08265569	0.0089388422	-0.06952167320000001	-0.153731	0.12254700000000003	0.023633220361	0.015017767209000003	0.126273	0.0461488	0.0021297117414400004	0.015944870529	0.0273262	0.0842767	0.0007467212064400001	0.007102562162889998	0.00416484	0.00019891000000000009	1.7345892225600006e-05	3.9565188100000026e-08	-0.000312599	-0.000633642	9.7718134801e-08	4.01502184164e-07	-0.00285344	0.00012801999999999996	1.6389120399999987e-08	8.1421198336e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.3492792541498	-0.21987213735224032	635765.8731271122	0.04834375678384243	1030.5688757772402	-2.3754718362913536	1062072.207720765	5.642866445013414	819.2281751316698	-2.216900132309206	671134.8029295658	4.914646196632575	842.1746725631267	655.98751606002	0.901071	25.825748	0.19023966500000009	0.110421	-0.0079020853	-0.0118078003	0.0661319383	-0.028875754700000002	-0.0378405745	-0.0144805795	0.06695454719999999	-0.0482059843	-0.0086898909	0.033323161000000004	0.0447419094	-0.0733278851	0.1175739586	-0.1448817692	-0.0613541829	0.019213576200000002	-0.09172193460000001	-0.0795500329	-0.10909183019999999	0.06526530309999999	-0.0722125587	0.011092433799999999	0.0606298026	0.052430572300000006	0.0380980071	0.0335954071	0.0291448669	0.16664435689999998	-0.0687794078	0.0811217445	0.0044729574	-0.0746715088	-0.07985679999999999	0.07387420000000001	0.006377108506239999	0.0054573974256400025	0.126575	0.00030199999999999666	9.120399999999803e-08	0.016021230624999997	0.040172	0.0128458	0.001613789584	0.00016501457764000002	0.00338748	-0.0007773600000000004	1.14750207504e-05	6.042885696000007e-07	-8.545569999999998e-05	0.0002271433	7.302676662489997e-09	5.1594078734890004e-08	-0.00179359	0.00105985	1.1232820225e-06	3.2169650881e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.7009787200927	1.3516994659429429	637923.253408434	1.8270914462304368	1025.0789116613614	-5.489964115878821	1050786.7751328412	30.139705993637108	819.4344414083702	0.20626627670037576	671472.8037662476	0.04254577690383599	843.7179347044006	644.1970898660959	1.014472	29.075951	0.231735935	0.125776	0.0281882234	0.0098535779	0.0499541579	-0.0037709154	-0.0376912809	0.0077832362	0.052623131600000005	-0.0538283174	0.0556508542	0.026527970699999997	-0.0465391448	-0.058777811900000004	0.0976534684	-0.0743839224	0.013101416299999998	0.0626171238	-0.07662429309999999	-0.0474403003	0.0118303898	0.0413401688	-0.0274012665	0.06333694570000001	0.05976143940000001	0.0298175665	0.016688913899999998	0.0711195189	0.1707412153	0.0727839908	0.1256995327	0.0795557284	-0.0	-0.0795557284	-0.07577699999999997	0.004079800000000022	0.0057421537289999965	1.664476804000018e-05	0.0534002	-0.0731748	0.00535455135504	0.0028515813600399997	-0.057754499999999986	-0.0979265	0.0033355822702499987	0.00958959940225	0.00260928	-0.0007782000000000003	6.808342118399999e-06	6.055952400000003e-07	0.000142701	0.00022815669999999997	2.0363575401000005e-08	5.205547975489e-08	-0.00166885	0.00012474000000000014	1.5560067600000033e-08	2.7850603225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
799.1842910149451	0.4833122948523396	638695.5310050604	0.2335907743554349	1028.164373444104	3.085461782742641	1057121.9788197072	9.520074412765396	821.0779138939764	1.6434724856062533	674168.9406844842	2.7010018109447955	844.1457876802127	672.2957206785468	0.981059	28.118299	0.18731681	0.11854700000000006	0.0100025548	0.0276520292	0.0605493182	-0.0082606364	-0.0488971093	0.0399629202	0.0317340339	-0.0204203097	0.0137244231	0.11417675619999999	-0.0152183345	-0.1582012542	0.027167619700000003	-0.0809705246	-0.1131504871	0.0689355864	0.0270987054	0.062115165099999994	0.0189299911	0.038082735699999995	-0.0333909929	0.0167715428	0.0959640581	0.0425901463	0.0440518342	-0.012249476799999999	0.0842393624	0.0426988768	-0.11966953039999999	0.0779582607	-0.0044729574	-0.0841569582	-0.0771358	-0.001358800000000035	0.005949931641640001	1.8463374400000954e-06	0.15743299999999996	0.10403279999999997	0.010822823475839993	0.02478514948899999	-0.007463789999999999	0.05029071	5.5708161164099985e-05	0.0025291555123041	0.00234199	-0.0002672899999999999	5.4849171601e-06	7.144394409999994e-08	-0.000222699	-0.0003654	4.9594844601e-08	1.3351716e-07	-0.00166885	0.0	0.0	2.7850603225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.1037681407782	-3.080522874166832	633781.2096479461	9.489621178265075	1023.127925121451	-5.036448322653087	1046790.7511633255	25.36581170675509	823.0205526201172	1.9426387261407851	677362.8300351232	3.773845220301893	846.8500389083823	655.429706514891	0.9739040000000002	27.913235	0.23001791	0.127234	0.019354335	0.0127456428	-0.012500223799999998	-0.0187918522	0.0055852019	-0.005641446800000001	0.0046210207	0.0665412019	0.0276177076	0.0168960575	0.08634556550000001	-0.1862924843	0.1033820117	-0.07355062429999999	-0.053713560599999995	0.057221456500000004	-0.046821208499999996	0.0493187409	0.0314249689	0.0066010033999999995	0.0556445625	-0.0324208628	-0.0149474299	0.0654866881	0.098301438	-0.013930741000000002	0.166612188	0.1502261426	0.0077946152000000005	0.0763299729	-0.0089388422	-0.0884588311	-0.0560051	0.02113070000000001	0.00313657122601	0.00044650648249000037	0.042019	-0.11541399999999995	0.01332039139599999	0.001765596361	-0.00737358	9.020999999999856e-05	5.43696820164e-05	8.13784409999974e-09	0.00350718	0.00116519	1.23003115524e-05	1.3576677361e-06	0.000142701	0.0003654	2.0363575401000005e-08	1.3351716e-07	-0.00133178	0.00033706999999999986	1.1361618489999992e-07	1.7736379684000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.2301188052606	-1.873649335517598	630801.4816174185	3.5105618324855365	1023.8193995541667	0.6914744327157223	1048206.1629034544	0.47813689109953	822.6555488471512	-0.3650037729660198	676762.1520490076	0.13322775427942973	847.2120804604999	653.5790882309809	1.001661	28.708792	0.20085538	0.128926	-1.69141e-05	0.0195233323	-0.05452725730000002	-0.0537791595	0.0687048656	-0.026550053599999998	0.0083315103	0.046458899500000005	-0.0189105996	0.0090145397	0.129989855	-0.1548658196	0.1165651592	-0.0221506034	-0.2326919242	0.0705904741	0.09802710070000001	0.120325943	0.0606168147	0.0109110979	0.0182690519	-0.044381236799999994	-0.09989368400000001	0.08344768150000001	0.0383112737	-0.014541543200000001	0.13687569859999998	0.0629385263	-0.1666519665	0.0746715088	-0.0133905928	-0.09244604470000001	-0.051993	0.004012099999999998	0.0027032720490000003	1.609694640999998e-05	0.156634	0.11461500000000001	0.013136598225	0.024534209956	0.0513442	0.05871778	0.00263622687364	0.0034477776881284	0.00350718	0.0	1.23003115524e-05	0.0	0.000142701	0.0	2.0363575401000005e-08	0.0	-0.00180199	-0.00047021	2.210974441e-07	3.2471679601e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.8838358685907	-2.3462829366699225	627080.0095099531	5.505043618908435	1015.7998962407896	-8.019503313377072	1031849.4292027991	64.31243339326583	821.1330250868546	-1.5225237602966215	674259.444888289	2.3180786006677647	844.9980692335948	641.0623878427581	0.844298	24.198568	0.267775945	0.154124	0.0023631433	0.011146214299999999	-0.0393498464	-0.0547851861	-0.0205489918	0.0311343952	0.020065168600000002	0.0024427849	0.0293156942	-0.0499507271	0.0735015181	-0.0908158413	0.117870957	-0.0094550516	-0.030133588700000002	0.0022140951	0.1510774577	0.0439733374	-0.08636332740000001	0.0168939498	0.0209637879	0.0390569961	-0.06321078690000001	-0.0185696049	0.018166563700000003	-0.0685353828	0.0652032224	0.2132984683	-0.0711015839	0.07298352400000001	-0.0178211701	-0.09610441609999999	-0.108048	-0.056055000000000015	0.011674370304	0.003142163025000001	0.017427099999999997	-0.1392069	0.019378561007610002	0.00030370381440999984	0.019887400000000003	-0.031456799999999986	0.00039550867876000017	0.0009895302662399996	0.00410832	0.0006011400000000004	1.6878293222400005e-05	3.6136929960000046e-07	-6.54039e-05	-0.0002081049	4.277670135210001e-09	4.330764940401e-08	-0.00179009	1.1900000000000017e-05	1.4161000000000046e-10	3.2044222081e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.9142989625386	1.0304630939479011	628713.0854992539	1.061854187988681	1030.305772612924	14.50587637213448	1061529.9850795146	210.4204493236494	821.0667560350156	-0.06626905183895815	674150.6178658638	0.004391587231634522	846.597302573728	620.9100665918115	1.007866	28.886625	0.31911724500000005	0.181442	-0.0029979332	-0.046046209500000004	-0.044626813200000004	-0.0322151559	0.0845552218	-0.1278303018	0.027592932400000002	-0.0228086319	-0.026417224	-0.025751163799999997	0.1330506941	-0.0986731131	0.09961839480000001	-0.09726208800000001	-0.1113514028	0.0127468526	-0.008083335	0.1065813523	0.1174790853	0.023967173999999997	-0.0545517234	-0.0292774684	-0.1041185385	0.1461502977	0.051880804100000004	0.0494773651	0.1320805663	0.0538813983	0.0287593102	0.0712666859	-0.022223568500000002	-0.0994209319	-0.124383	-0.016334999999999992	0.015471130689	0.00026683222499999964	0.173568	0.1561409	0.02437998065281	0.030125850624	0.106824	0.08693660000000002	0.011411366976	0.007557972419560001	0.00461759	0.00050927	2.1322137408100005e-05	2.593559329e-07	0.000142701	0.0002081049	2.0363575401000005e-08	4.330764940401e-08	-0.00226681	-0.0004767200000000002	2.272619584000001e-07	5.1384275761000014e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.5766819828913	-1.3376169796473505	626593.6434590432	1.7892191842409004	1013.6594114183267	-16.646361194597375	1027505.4023569486	277.1013410209974	818.0307087763472	-3.0360472586684177	669174.2405011329	9.217582956868016	841.4011915302212	627.7045450356661	0.880764	25.243721	0.6019524	0.29640700000000003	-0.0166800467	-0.0560049836	-0.0314999288	-0.0507136805	-0.0684685375	-0.0056996548	0.0710667141	-0.1345198187	-0.045384067	0.008576285500000001	-0.0125327171	-0.0007635225	0.0163902984	0.0295854122	0.06146523900000001	0.1102057419	0.1442588514	-0.0685000804	0.059383911399999996	0.056899770499999995	-0.111246704	0.0695680858	-0.0248814868	-0.05585822519999999	-0.107322344	-0.0958553243	0.0161755095	0.1108366009	-0.049711119000000005	0.06952167320000001	-0.0265908268	-0.1023837949	-0.289126	-0.164743	0.083593843876	0.027140256049	0.0585743	-0.11499369999999999	0.01322355103969	0.0034309486204899997	0.0449346	-0.0618894	0.00201911827716	0.0038302978323600007	0.007292599999999998	0.0026750099999999976	5.318201475999997e-05	7.1556785000999875e-06	-0.000131765	-0.000274466	1.7362015225e-08	7.533158515600001e-08	-0.00452386	-0.00225705	5.0942747025e-06	2.04653092996e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.0381963601344	2.4615143772431343	630496.6572788553	6.0590530293746525	1018.9916507875696	5.332239369242871	1038343.9843747759	28.432776690903605	818.9314130706903	0.9007042943430861	670648.6593139576	0.8112682258480767	841.6016172296543	628.442955507261	0.8975489999999999	25.724808	0.37491055	0.189276	-0.0029115421999999997	-0.0595522017	0.0368648625	-0.0370831072	-0.0966879607	-0.0409183989	0.0623407203	-0.08852828830000001	0.0190855667	0.0822484849	0.0134817594	-0.0715764818	0.0351500154	-0.0865167942	0.0186191869	0.1155865527	-0.0742735008	-0.025421745	0.0863858327	0.06288854690000001	-0.08241332230000001	0.043490504000000006	0.0857129959	0.0694807761	0.0440866561	-0.028710374500000007	0.0492720217	0.1203509588	0.0368465901	0.0677491758	-0.0309160396	-0.1049824657	-0.17694400000000002	0.11218199999999998	0.03130917913600001	0.012584801123999994	0.152422	0.09384769999999999	0.00880739079529	0.023232466083999998	0.0538273	0.008892700000000003	0.00289737822529	7.908011329000006e-05	0.00560845	-0.001684149999999998	3.14547114025e-05	2.836361222499993e-06	0.000135438	0.000267203	1.8343451844e-08	7.139744320899999e-08	-0.00327545	0.00124841	1.5585275281000004e-06	1.07285727025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.8052693202783	3.767072960143764	636493.2477552015	14.190838687046304	1025.0069068857229	6.015256098153259	1050639.1591634369	36.18330592636997	822.7562778059462	3.824864735255914	676927.8926690953	14.629590243004296	847.2175122646088	636.7888437985524	1.438724	41.235519	0.5445514	0.297242	0.0368462225	0.054479032000000004	0.0638413536	0.0541185499	-0.0924572451	0.0738440975	-0.0034796497	0.09211416310000001	0.036432475	0.0246160449	-0.2174419471	-0.142296912	0.3105617019	0.0743641091	0.5068563788	-0.0189166282	-0.1886861561	0.2613071623	-0.20092577530000005	-0.0050696196	0.0671975255	0.009172367800000001	0.1261082979	-0.1375463082	0.010694461499999999	0.0486015053	0.2427323779	0.1863763034	0.28240412730000003	0.06594989429999999	-0.0351923678	-0.1072077007	-0.0997038	0.07724020000000002	0.009940847734440001	0.005966048496040003	0.0171298	-0.1352922	0.01830397938084	0.00029343004804000005	-0.181884	-0.2357113	0.033081789455999995	0.05555981694769	0.00551902	-8.942999999999972e-05	3.0459581760400007e-05	7.997724899999949e-09	0.000280132	0.000144694	7.8473937424e-08	2.0936353636000002e-08	-0.00158342	0.00169203	2.8629655209e-06	2.5072188964e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.6642990325915	5.859029712313372	645876.3055395468	34.32822916977092	1044.8863967997686	19.879489914045735	1091787.5822172037	395.1941192426461	828.9705271451817	6.2142493392354945	687192.1348753604	38.61689485018878	854.6981692666358	662.0193114776872	1.460723	41.866047	0.4497637	0.215677	0.0820453104	0.1080297752	0.1138065242	0.1105741549	0.0535955531	0.16749771900000002	-0.13051876869999998	0.2086316905	0.11997626039999999	0.08086549650000001	0.0634338888	-0.009259491600000001	-0.12277146539999999	0.0485449024	0.18006464519999998	-0.05202569889999999	-0.15500251	-0.2167183112	-0.0471060219	-0.1048231785	0.2540195535	-0.017172272	0.10258451980000001	-0.0433582331	0.1123563541	-0.13951364089999999	-0.107287492	-0.0245127475	0.19493523780000002	0.0641245402	-0.0394130496	-0.10905158429999999	-0.13499	-0.035286200000000004	0.0182223001	0.0012451159104400005	0.0384067	0.021276899999999998	0.0004527064736099998	0.0014750746048899995	-0.256383	-0.07449899999999998	0.06573224268899999	0.005550101000999997	0.00170864	-0.00381038	2.9194506496e-06	1.4518995744400004e-05	-0.00124211	-0.001522242	1.5428372521000004e-06	2.317220706564e-06	-0.00054201	0.00104141	1.0845347881e-06	2.937748401e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
802.2808430874858	-1.3834559451057655	643654.5511851669	1.9139503520484875	1044.520886843434	-0.36550995633456296	1091023.883052194	0.1335975281796941	829.0156517460617	0.0451246008800581	687266.9508399476	0.0020362296045845396	854.0921294995171	689.5097507938557	0.928972	26.625425	0.229257135	0.09718230000000004	0.075377665	0.1226811517	0.0673629107	0.0868496321	0.120422457	0.1314985368	-0.1355632964	0.2318304148	0.11755918259999999	0.0258886883	0.1101535234	-0.0086701623	-0.1208261167	0.0568631832	0.0195050676	-0.14003341119999999	0.0070677794	-0.1235328274	-0.0111634647	-0.10567005269999999	0.27061600129999996	-0.041843033599999996	0.0094025149	0.013987148000000001	0.11875312380000001	-0.09565835199999999	-0.1229286352	-0.0544896004	-0.0253446369	0.0622738351	-0.0435714113	-0.1105075577	-0.08957389999999997	0.04541610000000003	0.008023483561209995	0.0020626221392100025	0.07210599999999999	0.033699299999999995	0.0011356428204899994	0.005199275235999999	-0.302147	-0.045764000000000034	0.09129280960899999	0.0020943436960000027	0.00103344	-0.0006751999999999999	1.0679982336e-06	4.558950399999999e-07	-2.97363e-05	0.0012123737	8.8424753769e-10	1.4698499884516902e-06	-0.000342029	0.00019998099999999998	3.9992400361e-08	1.16983836841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
