global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
784.192797517337	0.9199975041914286	614958.3436780671	0.8463954077184576	986.556856878518	-0.3346379520703522	973294.4318540208	0.11198255896583932	812.8975385141298	0.09973197204988082	660802.4081223311	0.00994646624895821	835.0015706443883	638.7162124661696	0.670702	19.021914	0.09598533	0.05634730000000001	-0.0473935255	0.0064344949	0.0103801848	0.0300843033	-0.0171549371	0.0427076576	0.0271340204	-0.048556429000000005	0.0287399669	0.013806666	0.0261049331	-0.0464350235	-0.0171762224	0.0399714623	0.0479702283	0.00048386	-0.0506804562	0.0128183584	0.009280235500000001	0.039442790400000004	-0.0318582522	0.0008462649000000001	-0.038858377	0.0224385687	0.0254283108	0.0203618397	0.0322322439	0.011130914799999999	0.0283405377	0.0261353468	0.0299469412	-0.0038272109999999996	-0.029261525	-0.0064123761	-0.0805535488	0.0442040039	0.07283624150000001	-0.0146813598	0.050495508	0.043670790099999995	0.08195852440000001	0.0784059191	0.0068292234	-0.0684459447	-0.1066531437	0.110406	0.008614999999999998	0.012189484835999995	7.421822499999995e-05	-0.00503742	0.00812318	6.598605331240001e-05	2.53756002564e-05	0.0572162	-0.0555398	0.0032736935424399994	0.0030846693840400003	0.00559618	-0.00034858000000000024	3.13172305924e-05	1.2150801640000018e-07	-0.000273537	0.000101557	7.4822490369e-08	1.0313824249e-08	-0.00213607	2.4010000000000087e-05	5.764801000000043e-10	4.5627950449e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.2152003369597	3.0224028196226986	619707.7716415595	9.134918804063236	993.7227480446153	7.1658911660972535	987484.899981342	51.34999620435065	812.6126741608939	-0.2848643532358892	660339.3582069192	0.08114769974450146	834.8016765984102	660.4357373913523	0.8064759999999999	22.87261	0.13185352000000006	0.06942630000000001	-0.0565789454	-0.029981512400000007	0.0773959325	0.0280176993	-0.0515323699	-0.0054241263	0.0845819885	-0.0549632225	0.0672791816	0.008130971800000001	0.013250876000000002	-0.024981746800000003	-0.0597572188	-0.0274006796	0.012584299699999999	-0.0711219816	-0.0602630422	-0.0425013701	0.04906161269999999	-0.0065982583	0.05485566769999999	0.0156324683	-0.0066610803	-0.0902066663	0.1050741304	-0.029873267400000007	0.128571601	9.81429e-05	0.0007562335000000001	0.0027320541	0.088386299	0.0789138301	-0.027110595	-0.0043975915999999995	-0.0790647206	0.0119780136	0.0328005292	-0.052895386600000004	0.0038621463	-0.040878389300000005	0.015933613200000002	0.0770569894	0.0029284193	-0.0728595605	-0.10736115	0.0952651	-0.015140899999999985	0.009075439278010002	0.00022924685280999957	0.0558215	0.06085892	0.0037038081435664	0.0031160398622500003	0.0266577	-0.030558499999999995	0.0007106329692899999	0.0009338219222499996	0.00532674	-0.0002694400000000001	2.83741590276e-05	7.259791360000006e-08	-0.000100853	0.00017268400000000004	1.0171327609e-08	2.9819763856000014e-08	-0.00219985	-6.378000000000026e-05	4.0678884000000335e-09	4.8393400225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.1782865156938	-3.0369138212658977	614935.5850426896	9.22284555779584	987.7661474590137	-5.956600585601564	975681.962066022	35.48109053638889	811.446974936408	-1.165699224485934	658446.1931334476	1.3588546819671077	834.7774139443625	643.5303931706308	0.929368	26.357983	0.1226441	0.0867944	-0.040404126299999996	-0.0313682337	0.0230882474	-0.0168552195	-0.012878913	0.037894665699999996	-0.036156332799999996	-0.0652819687	0.0550061555	-0.0336609847	0.0316246618	-0.058316219	-0.0410867519	-0.026252317999999997	0.0448032108	0.0182549192	-0.0602559333	-0.0262651317	0.052874308700000004	0.0427091233	-0.052327772599999996	0.08485738150000001	0.0099835006	-0.058430730800000004	0.0634824063	-0.0231892644	-0.0033881640000000004	0.0329296165	0.0094764809	0.0050093114	0.0522118979	-0.0589455486	-0.0578253572	-0.0485968232	-0.052765416600000004	-0.1042620933	-0.0634887749	0.0612669594	-0.0813900808	-0.058677785499999996	-0.010647891699999999	0.0756826496	-0.0009762471000000001	-0.0770569894	-0.10750293820000001	0.0953057	4.060000000000175e-05	0.009083176452490002	1.6483600000001415e-09	-0.0205686	-0.0763901	0.005835447378010001	0.00042306730596	0.06906610000000002	0.04240840000000002	0.004770126169210002	0.0017984723905600016	0.00536402	3.727999999999978e-05	2.87727105604e-05	1.3897983999999835e-09	-0.000100853	0.0	1.0171327609e-08	0.0	-0.00216103	3.8820000000000174e-05	1.5069924000000134e-09	4.6700506609e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.9357158888955	2.7574293732017168	619267.8209415685	7.603416748195612	986.5003332405844	-1.2658142184293408	973182.907483784	1.6022856355778836	812.1627677909203	0.7157928545123013	659608.3613858083	0.5123594105708686	835.4286857048303	652.7251498888068	0.861604	24.436121	0.28586854	0.11981300000000003	-0.0190862659	-0.0268285115	0.0705645646	-0.0520506394	-0.026265813199999998	0.048197131	0.028634956800000007	0.007487656999999998	0.034868090299999994	-0.0048233747	0.0290834945	-0.0574069528	-0.025799156	0.0070065081	-0.0350361374	-0.005189131	-0.047115238399999995	-0.0611759292	0.0261758175	-0.1027866059	-0.0512665081	-0.1016484247	0.0581027049	0.0596069616	0.098943096	0.0208069603	-0.1307492352	0.0028487874	0.0351724126	0.0046154477	0.0667503272	0.0044529604999999995	0.0351445722	-0.0136369766	-0.0268953488	-0.056483099400000014	-0.027903837799999998	-0.0400049397	0.1557011158	-0.0181599134	0.052945583	0.07428335280000001	-0.0048796259	-0.0810257771	-0.1070777606	0.121472	0.02616629999999999	0.014755446784	0.0006846752556899995	0.0479966	0.06856519999999999	0.004701186651039999	0.00230367361156	0.00331351	-0.06575259000000001	1.09793485201e-05	0.004323403091708102	0.00408156	-0.00128246	1.6659132033599993e-05	1.6447036516e-06	-0.000518492	-0.00041763900000000003	2.68833954064e-07	1.7442233432100002e-07	-0.00135344	0.00080759	6.522016081e-07	1.8317998336e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.2300912757026	-1.7056246131928674	616586.2962448483	2.9091553211293184	985.807186796122	-0.6931464444623998	971815.8095388841	0.4804519934708667	811.5776604667114	-0.5851073242088205	658658.2989686207	0.3423505808428058	833.6322418594561	667.4664332761117	1.040742	29.51668	0.110291304	0.057371800000000014	-0.0553634102	-0.048050072699999995	0.0536941186	-0.1374102972	-0.010384696700000001	0.0390503239	-0.0027897157	-0.038065383700000004	0.1055128949	-0.0317148419	0.007024882	-0.0413714519	-0.0058362187	-0.0006366963	-0.0070906861	-0.038172957599999995	-0.060735754	-0.15528271119999998	-0.0103083893	-0.0033899165999999995	0.0361269477	-0.1389119446	-0.045881180199999996	-0.0303745194	-0.0045912973999999995	0.0224016346	0.0102245543	0.0400547529	0.0038597469	0.0035908481	0.042226832699999994	0.0020361457	0.0294948368	-0.009109322900000001	-0.1439503094	0.0195739113	0.0159453108	-0.083333668	0.056209194000000004	-0.09481526779999999	-0.0167718715	0.0728595605	-0.0087765689	-0.08475414740000001	-0.10608785949999999	0.147824	0.02635200000000001	0.021851934976000003	0.0006944279040000008	0.0128634	-0.035133199999999996	0.0012343417422400005	0.00016546705955999998	-0.000439344	-0.0037528540000000003	1.9302315033600003e-07	1.4083913145316e-05	0.0036986	-0.00038295999999999984	1.3679641960000001e-05	1.4665836159999992e-07	-0.000518492	0.0	2.68833954064e-07	0.0	-0.000835335	0.000518105	2.684327910250001e-07	6.977845622249999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.624887394962	0.3947961192593539	617206.4636943467	0.15586397578224598	982.4700402202632	-3.33714657585881	965247.3799304056	11.13654726876618	812.2621071174104	0.6844466506989875	659769.7306588156	0.4684672176530618	834.2579496816626	654.5376121230815	1.015568	28.80271	0.07871017400000001	0.0539506	-0.0047038832	-0.022191202099999998	0.0696725894	-0.067135845	-0.015386864299999999	0.0029098419	0.0240089257	-0.0171159962	0.049473674599999996	-0.0067676957	-0.019508730800000002	-0.050814959800000004	0.011057874799999999	0.0072123451	-0.0221190983	-0.047642574900000005	-0.0289376473	-0.0714525085	0.0168939465	-0.0033460451	0.015243890900000001	-0.00879999	0.05505258230000002	-0.0515670333	-0.08375956059999999	-0.0525713134	-0.08052228389999999	0.0072322951	-0.0200482029	0.0174713579	0.043506971299999996	0.0020353389	0.0340262715	0.0172042292	-0.0707587217	-0.0103460353	0.0026594188	0.0044956237	-0.0424035392	-0.054005526500000005	-0.076898526	0.0714117421	-0.0126619363	-0.08823103759999999	-0.10453845560000001	0.147825	1.000000000001e-06	0.021852230625000003	1.0000000000020003e-12	0.00992787	-0.0029355299999999987	8.617336380899993e-06	9.85626027369e-05	0.054504	0.054943344000000005	0.002970686016	0.003018771049902336	0.00406459	0.0003659900000000001	1.65208918681e-05	1.3394868010000006e-07	-0.000467876	5.061599999999997e-05	2.1890795137600001e-07	2.5619794559999965e-09	-0.000835335	0.0	0.0	6.977845622249999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.9849009332526	-2.639986461709441	613065.3550894554	6.969528518009134	988.113846650128	5.643806429864867	976368.9739417128	31.852551017784013	811.231085319747	-1.0310217976634704	658095.8737890546	1.063005947257214	835.9646468932061	643.8306791948447	1.026785	29.120846000000004	0.19326469	0.0923551	-0.0121497351	0.00018616150000000002	0.042925592199999994	-0.1262901622	0.0069974476	0.056761212699999994	-0.16846255059999998	-0.0524533576	0.0422739305	-0.0362626618	-0.0068341163	-0.0443194277	0.047413850599999995	0.0207510413	0.0089272135	0.059152333099999996	0.0014273279	-0.011825645400000001	-0.020949866799999998	-0.0594440479	0.0382621683	-0.107129499	-0.0410296906	0.0216166783	-0.0740086817	0.12722668539999998	-0.0101204508	0.0413864594	0.0163874053	0.0095507663	-0.0423270491	-0.1056563676	0.0283282446	-0.0422795741	-0.0019031547	-0.0213471595	-0.0352855038	-0.1025972614	0.0462169276	-0.0379988618	0.007664253599999999	0.0699403751	-0.0165306035	-0.09144613119999999	-0.10243772039999999	0.170551	0.022726	0.029087643601000007	0.0005164710759999998	0.0647836	0.05485573	0.0030091511138329	0.00419691482896	0.106531	0.052027	0.011348853961	0.0027068087290000003	0.00322724	-0.0008373499999999997	1.04150780176e-05	7.011550224999996e-07	-3.21068e-05	0.0004357692	1.0308466062399997e-09	1.8989479566864e-07	-0.000835335	0.0	0.0	6.977845622249999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.0081027782347	9.023201844982168	627276.8348663788	81.41817153528959	990.5930049370315	2.4791582869034983	981274.5014301778	6.146225811522287	811.0774954651538	-0.15358985459317864	657846.7036500266	0.02358984343395376	837.3883357767401	668.7580460096531	2.891065	81.994026	0.53672124	0.434607	0.0164110502	-0.028838266499999998	0.1457585299	0.22830348539999998	-0.1146890842	-0.0373109874	0.2359025688	0.0955977823	-0.09525540449999999	-0.060553427699999995	0.1345715061	0.464577512	0.046147703899999996	-0.0691787494	0.09564622730000001	-0.2396078102	-0.1336929063	0.1537409348	0.1543281959	-0.166391561	0.2069157761	-0.0441680784	-0.1643505622	-0.033768179599999996	-0.1007142425	-0.0776057652	-0.295207281	0.005928939300000001	0.0689180207	-0.24646654140000002	-0.2056796909	0.31722058670000003	-0.16994696420000002	0.3316290922	0.0102612798	-0.030041176	0.0408840247	-0.2939826068	-0.1926635634	-0.0828357481	0.07335476440000001	0.0684459447	-0.0203774681	-0.09438988849999999	-0.0997967332	0.153255	-0.017296000000000006	0.023487095024999998	0.0002991516160000002	0.06329349999999999	-0.001490100000000008	2.2203980100000243e-06	0.004006067142249999	0.12214100000000006	0.015610000000000053	0.014918423881000013	0.00024367210000000172	0.0114843	0.00825706	0.00013188914648999998	6.81790398436e-05	0.0006567410000000001	0.0006888478000000001	4.3130874108100007e-07	4.7451129156484e-07	0.00026526	0.001100595	1.211309354025e-06	7.036286760000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.9496666016106	12.941563823375873	647943.9657620441	167.48407419451115	1031.0724870611202	40.47948212408869	1063110.4735744041	1638.588473034416	821.1287636954622	10.051268230308438	674252.4465680382	101.02799303760773	846.8811201613659	676.3223523758221	3.211199	91.073425	1.2060483	0.7812939999999999	0.0719944423	-0.15724395359999999	0.2292531878	0.31609330399999996	-0.2879469388	-0.4870834869	0.0714434609	-0.0747694243	-0.3107434492	0.3732975736	-0.21735138629999998	0.137856588	-0.29883449	0.0730317765	-0.2502344104	-0.055229660300000004	-0.0258353055	0.2337709298	-0.0251409129	-0.2588640316	0.022899905699999997	0.0534929034	0.3316040671	0.07331551900000001	-0.05892172530000001	-0.0336031946	0.1731531939	-0.5207592317	-0.2188850147	-0.1896824028	0.1981069692	0.0127052317	-0.039409131800000004	0.1331613645	0.3274058332	-0.1189270347	0.062053830899999995	0.007698688299999998	0.0751234092	0.038158343	-0.2664666844	0.06692894370000001	-0.0241974564	-0.0970535747	-0.0966294223	0.0899873	-0.0632677	0.008097714161290001	0.00400280186329	0.5926819999999999	0.5293884999999999	0.28025218393224993	0.3512719531239999	0.6868310000000001	0.5646899999999999	0.4717368225610002	0.31887479609999997	0.0105567	-0.0009275999999999988	0.00011144391488999999	8.604417599999979e-07	0.0006312609999999999	-2.5480000000000146e-05	3.984904501209999e-07	6.492304000000073e-10	0.000244298	-2.096200000000002e-05	4.394054440000008e-10	5.9681512804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.0577673913307	-13.891899210279913	625772.3913501565	192.98486366857574	1004.1309792066104	-26.94150785450984	1008279.0234024264	725.8448454746153	817.5386744653888	-3.5900892300734317	668369.484246625	12.888740679889242	842.3991195374257	677.628942470893	3.3115620000000003	93.919823	1.45136505	0.9298400000000002	-0.12826352259999999	-0.0916715108	0.0537171762	0.0543290126	-0.0822115438	0.09097275140000001	-0.08897855980000001	-0.09806206560000001	-0.0208397854	0.14076047390000002	0.074843126	-0.0597642018	-0.038748919	0.0147504019	0.20564570989999997	-0.0784573876	-0.1096696885	-0.0797811677	-0.1798149957	0.1208524917	0.06365185429999999	-0.0668102345	-0.0075902901	0.1374803336	-0.009665994	0.0183037227	0.0807652603	-0.0866482126	0.1028913683	0.1509477919	-0.0289345853	-0.0576051444	-0.171603565	-0.0491628004	-0.0895289271	0.11004569999999997	0.1122885321	0.0438048588	0.11311110029999999	-0.11945714980000001	-0.05495364480000002	0.0653898723	-0.0279855301	-0.09942928640000001	-0.092952492	0.120072	0.030084699999999995	0.014417285184	0.0009050891740899996	-0.15421600000000002	-0.746898	0.5578566224039999	0.023782574656	0.154469	-0.5323620000000001	0.023860671961	0.2834092990440001	0.00973089	-0.0008258099999999997	9.469022019210003e-05	6.819621560999996e-07	0.00114949	0.000518229	1.3213272601e-06	2.6856129644100003e-07	-0.0012520700000000005	-0.0014963680000000005	2.2391171914240015e-06	1.5676792849000014e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.8311588289755	-10.226608562355182	609697.2985982008	104.58352268763632	968.3193136844783	-35.8116655221321	937642.2932543792	1282.4753874690653	811.5807361902589	-5.957938275129892	658663.2913551226	35.49702849025774	830.1052998945019	653.0801066407572	1.717909	48.721943	0.5116784000000001	0.27786700000000003	-0.0052058536	0.034748029799999997	0.1161155976	0.098042491	0.0187848133	0.016039855	0.1070372069	-0.0417710398	0.0332344633	-0.0180130679	-0.0442327641	0.0330518554	-0.0601954128	0.0627330195	0.0705112395	-0.0473604579	-0.0464825143	-0.0204972273	-0.0394293621	0.10664540619999999	0.09603112789999999	0.1373171099	0.0170832909	0.0016842307000000001	0.0966805723	-0.0594687976	-0.1419188904	0.0169257339	-0.0847649265	0.0089821526	0.0520499565	-0.009517267900000001	-0.115683854	0.060535751	-0.0846936041	0.0344971386	0.0838195459	0.08434588380000001	-0.0628624817	0.024512158399999998	-0.1430955569	0.06382923809999999	-0.031736692999999996	-0.1015099744	-0.08878533429999999	0.158845	0.038773000000000016	0.025231734025000004	0.0015033455290000013	0.0642581	0.2184741	0.04773093237081	0.004129103415610001	0.27554	0.121071	0.07592229160000001	0.014658187041000003	0.007679519999999999	-0.002051370000000002	5.8975027430399976e-05	4.208118876900009e-06	0.00088194	-0.00026755	7.778181636e-07	7.158300249999998e-08	-0.000903784	0.00034828600000000066	1.2130313779600038e-07	8.168255186559999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.1448827297176	-3.686276099257952	603954.1687529865	13.588631479960425	973.7072999840933	5.387986299615022	948105.9060423131	29.03039636483918	811.2590285953803	-0.32170759487860323	658141.2114775201	0.1034957766025755	832.2841114141333	620.3364376729647	1.122652	31.839754	0.35960425	0.226937	0.0346714412	0.065935011	0.0442833116	0.0642679625	0.0380532786	-0.0214992529	-0.0666023959	-0.06458006599999999	-0.0074873766000000015	-0.026200853399999998	-0.051501245999999994	0.0209194617	-0.0472933297	0.0277003445	0.09247230199999999	0.0908671463	-0.0770607852	0.1136510614	-0.0667611687	-0.0005170993	-0.08983190099999999	0.029475127900000002	0.0601562514	0.054570279400000005	0.0035251243	-0.0831357305	-0.145877751	0.014660668	-0.09771980570000001	0.0080529186	-0.006488008000000001	-0.0866299132	-0.1317147941	-0.0145538707	0.0339756792	-0.0894345637	0.0411195428	0.029400455	0.0204077973	0.0192681325	-0.0033044212	0.06224755570000001	-0.0354459976	-0.10328946480000001	-0.0841499265	0.163453	0.004607999999999972	0.026716883208999998	2.1233663999999757e-05	0.124621	0.06036290000000001	0.0036436796964100008	0.015530393641000003	0.434507	0.15896699999999994	0.188796333049	0.02527050708899999	0.00523386	-0.002445659999999999	2.73932904996e-05	5.981252835599994e-06	0.00108836	0.00020642	1.1845274896e-06	4.260921640000001e-08	-0.0008425369999999998	6.124700000000017e-05	3.751195009000021e-09	7.098685963689996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.3820356864783	0.237152956760724	604322.829408053	0.056241524900353834	966.9264901760307	-6.7808098080626	934946.8374041377	45.979381653117954	810.4437000915981	-0.8153285037822116	656818.9910181602	0.6647605690797398	831.8760538708842	612.80376510626	0.919599	26.080933	0.27111300000000005	0.141652	0.026956048399999998	0.08349332400000001	-0.0141651568	0.09617375480000001	0.0675767538	-0.0017624092000000004	0.0344811074	-0.012200943200000001	0.0050786678000000005	-0.0401020676	-0.0400966186	-0.0227099106	-0.0091915962	-0.050915182999999996	-0.0556811184	0.0088555763	-0.0539462218	0.0728920792	-0.1188476851	-0.030990034500000006	-0.0275807805	0.06383328349999999	0.0240565898	0.0685937385	0.0791799497	-0.08448575779999999	-0.0039894103	0.0423570301	-0.0508884936	-0.0021589009	-0.0011474439999999999	0.006889492099999999	0.0091770021	-0.0335457453	0.0442313176	-0.024849442000000003	0.12687093859999998	0.0606542275	0.0192538004	-0.0174413053	-0.0235873638	0.060645346600000004	-0.0391085516	-0.10476247779999999	-0.0790707157	0.202999	0.039546000000000026	0.041208594001000014	0.001563886116000002	0.0585867	-0.06603430000000003	0.004360528776490002	0.0034324014168900002	0.324524	-0.109983	0.105315826576	0.012096260289	0.00559091	0.00035705000000000025	3.12582746281e-05	1.2748470250000017e-07	0.0012948	0.00020644	1.6765070399999999e-06	4.26174736e-08	-0.000295033	0.0005475039999999998	2.997606300159997e-07	8.7044471089e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.6859343806224	-1.696101305855905	601688.6687959392	2.8767596397261053	972.2151660201524	5.2886758441217125	945202.3290395923	27.97009218419651	809.7260094502161	-0.7176906413819779	655656.2103801714	0.5150798567272749	832.2364676211502	605.971468889478	0.906502	25.709486	0.09851785000000003	0.0488713	0.0322712571	0.06940569099999999	-0.0442331517	0.07837540650000001	0.0695014264	-0.0340017887	-0.0036523578000000004	-0.0067811903	-0.0415390407	-0.073591537	-0.0458076162	-0.0160088795	0.0216382287	-0.0309611383	-0.0113762724	0.061793612699999986	-0.06313277610000001	0.0433305442	-0.0175688305	0.0290146282	-0.0918081682	0.09100062029999999	-0.0399045302	-0.09829230380000001	-0.0897259455	-0.0695815518	-0.032039921400000004	0.0521510769	-0.06783789559999999	-0.0089280131	-0.010321275500000001	-0.0355472658	-0.0031056971999999998	-0.0159591524	0.0059163152	-0.0989374604	0.0253129292	0.0596057775	-0.1220779762	-0.0592262138	0.044004863	0.0590231392	-0.04271952440000002	-0.1059246424	-0.0735744894	0.216523	0.01352399999999998	0.046882209529	0.00018289857599999948	0.0812919	0.0227052	0.0005155261070400001	0.00660837300561	0.354096	0.029572000000000043	0.125383977216	0.0008745031840000025	0.00518617	-0.0004047399999999998	2.6896359268900004e-05	1.6381446759999983e-07	0.00118053	-0.00011427000000000007	1.3936510809e-06	1.3057632900000019e-08	-0.00015971	0.000135323	1.8312314329e-08	2.55072841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.7875208104863	0.10158642986391442	601846.2774452807	0.010319802732496004	965.5820833295584	-6.633082690594051	932348.7596470502	43.99778598025842	810.5876701299898	0.8616606797736495	657052.3709667651	0.7424591270679877	833.974353676911	592.1284913786801	1.027451	29.139742	0.14226846500000004	0.0685843	0.0398525867	0.0937174512	-0.08014351559999999	0.0868069586	0.09889225019999999	-0.0323503553	-0.007852293100000001	-0.0066467716	-0.0465172554	-0.0319150511	-0.0410988396	0.0058069489	0.0470669184	0.038805325	-0.061621815499999996	0.0760207976	-0.0091202181	0.1060859423	-0.110513924	-0.0562578313	-0.0815401186	-0.0045451127	-0.0269293975	-0.0480423804	-0.0607655145	0.0280192692	0.0489258754	0.022355108199999998	-0.035913051800000005	-0.0134133668	-0.0553693506	-0.0367796152	0.051179030599999994	-0.0100867444	0.0797519024	-0.0416231821	0.0797002513	0.061464064900000004	0.08417899720000001	0.0365931563	0.0932476296	0.0573814685	-0.0462741534	-0.10677251060000001	-0.06769023440000001	0.264989	0.04846599999999998	0.07021917012099999	0.002348953155999998	0.105091	0.023799100000000004	0.0005663971608100001	0.011044118281	0.342331	-0.011765000000000024	0.117190513561	0.0001384152250000006	0.00473503	-0.0004511400000000001	2.24205091009e-05	2.0352729960000004e-07	0.000687702	-0.0004928280000000001	4.72934040804e-07	2.4287943758399987e-07	6.10893e-05	0.0002207993	4.875233088049001e-08	3.731902574490001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
