global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
786.4001896698761	n/a	618425.2583128171	n/a	984.5949280614204	n/a	969427.1723642736	n/a	809.4847787043808	n/a	655265.6069540804	n/a	835.1297257035718	666.4597254034377	n/a	n/a	n/a	n/a	-0.0109388871	-0.0495949591	0.0274047909	0.0075516034	0.1448377936	-0.2878180836	0.1491160149	-0.043308399299999994	-0.0519725709	-0.047502056699999996	0.0891550552	-0.10321365800000001	0.0654950163	-0.0272567752	0.099169649	0.1620078223	-0.0054819928	0.2181204215	-0.051978359	0.1136006528	-0.0149556016	0.0268931327	-0.015557434399999999	0.0762411851	-0.050117944000000005	0.0574684882	0.0184500883	-0.0039111237	0.0389611782	-0.07024257190000001	0.0055887123	-0.0565430718	0.0075399953	-0.1945787174	0.0360553745	-0.1570417694	0.0661107162	-0.18891446550000002	0.1979729558	-0.078400598	0.0110439468	0.1658447999	-0.015449393899999999	0.029434440099999997	0.10034159039999999	-0.0084421164	0.0944181649	-0.0809682441	0.0284715266	-0.1617666466	0.0538421464	-0.0685288872	0.1972992706	0.022387176600000003	-0.1006175797	0.0063545575	-0.026285236899999998	0.29143877960000003	-0.1994072593	0.0145801699	-0.0639963967	0.1423986743	-0.1342103979	0.1003923634	-0.19236925230000002	0.12310267550000001	-0.1092973167	0.1528532364	-0.013666269299999999	0.0115610469	-0.1019911791	0.18584433949999998	-0.0432867112	0.0695795416	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.0354538	n/a	0.00125697193444	n/a	-0.0388411	n/a	n/a	0.0015086310492100005	-0.226212	n/a	0.051171868944	n/a	0.00340292	n/a	1.1579864526399996e-05	n/a	-0.000300447	n/a	9.0268399809e-08	n/a	0.000622166	n/a	n/a	3.870905315559999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.575459276482	0.1752696066058661	618700.9531360086	0.03071943499977506	972.1662928251574	-12.428635236263062	945107.3009054095	154.47097383607982	809.2135370615463	-0.271241642834525	654826.5485636585	0.07357202880757202	832.8316515991178	660.553431366288	1.277097	23.916918	0.11745579999999994	0.06203060000000001	-0.010907068999999998	-0.056613603	-0.0840157088	0.0127686513	0.22896492289999998	-0.1364847626	0.1482397708	-0.0848472197	-0.0820369589	-0.09812064300000001	-0.019412478799999997	-0.1061124756	-0.0042533666999999995	-0.19348134179999998	0.10122201900000001	0.1290706945	0.047752121200000004	0.007610105600000002	0.0042688351	-0.0539951996	-0.0993104348	0.07800542349999999	0.0010822622	-0.0976887347	0.0230471267	0.0691611652	0.02359671	0.053638684299999996	-0.0963085927	-0.0824175562	0.08524646550000001	-0.0304319146	-0.0670653208	-0.06840407150000001	-0.0087513976	-0.023375211200000003	-0.12317711070000001	-0.0587633509	0.09329724519999999	-0.0056232642	0.0560895508	0.0218375043	0.1076170547	0.0572456411	-0.0969577466	0.1035393121	0.0520049319	-0.17736591420000006	-0.0205291552	-0.2183275591	-0.0822089481	-0.0833844626	0.084022284	0.028751744	-0.0715872558	-0.0409336997	0.050281914000000004	0.1079434318	-0.0596604362	0.057150363899999994	-0.15250107400000001	-0.046047121600000004	-0.12399989130000001	0.0128679256	-0.0585479255	-0.0226888034	-0.014401282900000001	-0.040919042200000005	-0.08186104849999999	0.0812882083	0.0774683807	0.04720269269999999	-0.0056290275	-0.042788647	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0581607	-0.022706899999999995	0.00338266702449	0.0005156033076099998	-0.00636605	0.032475050000000005	0.0010546288725025003	4.05265926025e-05	-0.2159	0.010311999999999988	0.046612810000000005	0.00010633734399999976	0.00247238	-0.0009305399999999996	6.112662864400002e-06	8.659046915999994e-07	-0.000319524	-1.9076999999999994e-05	1.02095586576e-07	3.6393192899999977e-10	0.000532546	-8.962e-05	8.0317444e-09	2.8360524211599987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.3308074304554	-0.24465184602661336	618316.1387142319	0.05985452576422974	969.937670376297	-2.228622448860392	940779.0844149981	4.966758019564491	809.9235245353813	0.7099874738349854	655976.1155958143	0.5040822130025839	832.1225476904942	667.6953761087218	1.1069270000000002	20.730055	0.16204425	0.07734789999999997	0.0048677145	0.0029929071999999996	-0.0486262901	-0.06294810519999999	0.17289323190000006	-0.0471899721	0.0821058333	0.0222651712	-0.0324076859	-0.0672954329	-0.0596244752	-0.1543621584	-0.0164358444	-0.07159053209999999	-0.10674805820000001	0.0787426526	0.14869594449999998	0.039155119700000005	0.0367658929	0.0471224467	-0.0663080606	-0.023904021299999998	-0.0794096404	0.10022610720000001	0.0630672989	0.1196169113	-0.0095366622	-0.1060623725	0.1250545908	-0.0045882347	-0.0119502882	0.0096146071	-0.018029288600000002	-0.0286505975	0.027548647599999997	-0.0662931192	-0.07171885	-0.0464880805	0.0017342123999999999	0.0171134018	-0.082202715	-0.08854908119999999	-0.032774561699999996	-0.14286953189999999	-0.0755817425	0.0954302642	0.0031989448	-0.15108142119999998	-0.0097271179	-0.0431342375	0.0639849157	-0.1903825012	-0.0093593848	-0.0033472840000000003	0.0043798778	-0.08834032119999999	0.0024301801	0.07709567	-0.026392633999999998	0.1781510128	0.0168280352	0.0643313289	-0.0328188649	0.0018347754	0.074351586	0.055937370099999995	0.0324886877	0.040369199700000004	-0.1084808706	0.0843518359	-0.20139059199999998	-0.09914352289999999	0.08049251589999999	-0.0542101958	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0409769	0.017183799999999992	0.0016791063336100006	0.0002952829824399997	-0.06587990000000002	-0.05951385000000003	0.0035418983418225025	0.004340161224010003	-0.172201	0.043699000000000016	0.029653184401	0.0019096026010000011	0.0030741	0.0006017199999999996	9.450090809999996e-06	3.6206695839999955e-07	-0.00014175399999999998	0.00017777000000000005	2.0094196515999995e-08	3.160217290000001e-08	0.000479084	-5.3461999999999936e-05	2.8581854439999944e-09	2.29521479056e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.6219159189653	-1.7088915114900374	615631.550940348	2.9203101980427046	970.2350325895495	0.29736221325254064	941356.0184640442	0.08842428587044945	812.2648547622476	2.341330226866376	659774.1942819352	5.481827231238153	835.7838684066212	672.8900361625211	1.154176	21.614912	0.15684065000000005	0.0936775	0.0076173493	0.09107506050000001	0.0387303652	-0.0151976322	0.0025738406	-0.0150279355	0.12355845060000001	0.1353129958	0.0933262083	0.0697799808	-0.043646107	-0.010006306	-0.0125220333	-0.1337850559	-0.09216592800000001	0.1006522499	-0.0175062843	-0.053557722300000006	-0.0051276572999999995	-0.0375008427	-0.0555542983	-0.09009725539999999	0.0874368432	0.007280484399999999	0.044385914699999994	-0.04230186650000002	-0.0374286681	0.0266716583	0.14548642679999998	0.0249874976	-0.11343937330000001	0.0106981222	0.12316098550000001	0.0034977861999999998	-0.0157295259	-0.0235557191	0.0744128889	-0.1326392959	-0.196745841	-0.0763066068	0.0571993074	-0.0533319732	-0.1340511844	-0.0055281984	0.1369422308	-0.0660160747	-0.07858152480000001	-0.0434074988	0.1122892347	0.0421325339	-0.09840404609999999	-0.1477900017	0.0689223895	0.0708783962	-0.054800255199999995	-0.0289769675	-0.0391484781	-0.1085916823	-0.0025847109	-0.049396979800000004	0.09244500900000001	0.0454964001	0.083228177	-0.0144201391	0.08780214480000001	0.0548633146	-0.0195878778	-0.040628479	0.0572511401	0.06928972230000001	-0.2266888826000001	-0.0725358101	0.10120731320000001	0.0562412683	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.0268644	0.014112500000000004	0.00072169598736	0.0001991626562500001	0.0197108	0.08559070000000002	0.007325767926490003	0.00038851563664	-0.170398	0.0018029999999999988	0.029035478404	3.250808999999996e-06	0.00223183	-0.0008422699999999996	4.981065148900001e-06	7.094187528999994e-07	-0.00029606	-0.00015430600000000002	8.765152360000001e-08	2.3810341636000008e-08	0.000368971	-0.000110113	1.2124872769000002e-08	1.36139598841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.870527175378	-0.751388743587313	614453.0033742051	0.5645850439897208	957.6442191054583	-12.590813484091198	917082.450386103	158.52858419117274	812.3253865539779	0.060531791730227276	659872.5336400695	0.0036640978100716095	833.5830895502623	663.1151198161707	1.1262450000000002	21.091839	0.1117554	0.0545673	0.040211918799999996	0.0251759285	0.0796284651	0.0284424515	-0.055487908899999994	-0.043422398200000004	0.0294740394	-0.0328037221	-0.09696808720000001	0.0968031819	-0.048988303600000005	0.0372746854	0.0387128432	-0.023342624300000003	-0.16674899769999998	0.0534876018	-0.062020919800000004	0.1343998945	0.18664914489999998	0.036862861000000004	0.037384844300000004	0.1110312492	0.0249001392	-0.049637172199999996	-0.0534826888	-0.0750812516	0.0467133454	-0.0403532947	-0.0068510712	-0.048015504699999996	-0.05288879	-0.1289072828	-0.1236322082	-0.0922897157	0.0872628452	0.08736275060000001	-0.0455320559	0.1023992593	-0.09862546050000001	0.0213104486	-0.0727744815	-0.0154757319	-0.053465621799999995	-0.0055194345	0.0136074	-0.0502957569	-0.1069077291	0.0463509502	-0.0620273471	-0.0529581566	0.0658975563	-0.0219624892	-0.1683018775	-0.0168791866	-0.23809743940000005	-0.076099538	0.054833424400000004	-0.043937686600000005	-0.0381447601	0.0336031222	0.0602964521	0.04625456360000001	0.0468963922	-0.0347829729	-0.0951399552	-0.025450814900000004	-0.023230631600000003	-0.0109995776	-0.09839222560000001	0.0005505218	-0.0039323013	-0.0780480484	-0.0302275352	-0.050166019699999995	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.0342161	-0.007351699999999998	0.00117074149921	5.4047492889999986e-05	-0.016468299999999998	-0.0361791	0.00130892727681	0.00027120490488999994	-0.173702	-0.0033040000000000014	0.030172384804	1.0916416000000008e-05	0.00258009	0.00034826	6.656864408100002e-06	1.2128502759999998e-07	0.000285121	0.0005811810000000001	8.1293984641e-08	3.3777135476100005e-07	0.0	-0.000368971	1.36139598841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.702537357168	0.8320101817899968	615758.0721347778	0.6922409426022235	961.422355874986	3.7781367695276913	924332.9463762081	14.27431744925714	810.9088658661624	-1.4165206878154777	657573.1887403458	2.006530859009234	833.1861513750697	667.7127691983061	1.077978	20.187918	0.08498194999999997	0.047068300000000014	0.050468450199999994	-0.0241146732	0.0458800812	-0.0249473391	-0.0077160726	-0.0590241566	0.020708839099999998	-0.095229976	0.069220575	0.0356550961	0.0972772661	-0.0422385548	0.08352050679999999	-0.0243984021	0.0869444504	-0.019196129699999998	0.1284241972	-0.046029234800000006	-0.0478371779	-0.0579709504	0.0081919477	0.1428610623	0.059853223399999995	0.0019090529000000001	-0.14086782009999999	-0.0846722028	0.028094489500000003	0.0003134136	0.043653051	0.11904094779999999	0.1044068207	0.001431392	-0.0723466434	0.035646144500000004	0.0677418607	0.018125823899999997	0.0849400923	0.06963058429999999	-0.0729664198	-0.0384899759	0.0294321646	-0.10635314800000001	0.0856943958	-0.1202816394	0.0014175377	-0.05241031980000002	0.0443586318	0.009638390699999999	-0.06282009	0.0036329569	0.0700235053	-0.0048180584	0.06717607860000001	0.11402195960000001	0.1348570926	-0.1915074373	-0.1334269249	-0.07002981009999999	0.0244280725	-0.1078664028	0.054947480599999994	-0.1075285186	0.13804981189999999	0.0454434032	0.0665784259	-0.0245331719	0.002443607	-0.055518055	-0.1527951303	0.0307622538	-0.0263686779	0.0539223216	0.0605575389	-0.058215710999999996	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.0158896	0.0183265	0.00025247938815999997	0.00033586060225000003	-0.032435700000000005	-0.01596740000000001	0.0002549578627600002	0.0010520746344900003	-0.135932	0.03777	0.018477508624	0.0014265729000000002	0.0025167	-6.339000000000042e-05	6.333778889999999e-06	4.0182921000000526e-09	0.000285121	0.0	8.1293984641e-08	0.0	0.000194971	0.000194971	3.801369084099999e-08	3.801369084099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.8743845009869	0.17184714381892266	616027.7994458029	0.02953144083872148	962.3138048545301	0.8914489795440659	926047.8590136026	0.7946812831301564	811.8758393072427	0.966973441080313	659142.3784508398	0.9350376357547016	834.28262742627	686.2658352915212	1.0196459999999998	19.095493	0.13206365	0.0747281	0.09469951929999999	-0.1005242634	0.022192363399999998	0.0005873989	-0.0719368222	-0.0499042129	-0.0043765398	-0.0378004677	0.0549473258	0.0848814246	0.1134177527	-0.0224814328	0.10615503970000001	-0.1062272041	0.0561686233	-0.0022982677	0.0012932578	0.12032295259999999	-0.168313734	-0.0084537352	0.0407295639	0.0066508705	0.0808442313	-0.083636688	-0.1154571348	-0.0188792113	-0.013851628000000001	-0.0399314004	-0.142602616	-0.004387132	0.10059837769999999	0.0642119584	-0.028573815	0.1337679222	0.0176427215	0.0719230193	0.010292301700000001	0.0161477454	-0.0292825939	0.0457117615	0.0777771614	0.11470057800000001	0.054101532300000005	-0.00737179	0.045251735700000004	-0.1062984106	0.0413597522	-0.0021006207	-0.0449044711	0.022667052799999997	0.0345177198	-0.0450455755	0.049550682199999994	0.1791883729	0.0582105691	-0.0780282616	0.040789643	0.11187721449999999	0.0234746327	-0.1343293907	-0.0650276447	0.0098880666	0.0631405765	-0.0230473177	0.0420288614	-0.0272437524	0.0123481036	-0.1033058015	-0.0243283541	-0.0099450926	-0.0144747585	0.07970899769999999	-0.040670886499999996	0.08853744300000001	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0131882	0.0027014	0.00017392861924000002	7.297561959999997e-06	0.0363627	0.06879840000000001	0.00473321984256	0.0013222459512899998	-0.154849	-0.018917000000000017	0.023978212801000005	0.00035785288900000065	0.00196291	-0.0005537899999999998	3.8530156681e-06	3.0668336409999967e-07	0.000232784	-5.2336999999999984e-05	5.4188390656000006e-08	2.7391615689999987e-09	0.000421781	0.00022681	5.14427761e-08	1.7789921196099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.7975616814424	-2.076822819544532	612772.0225744116	4.313193023780899	960.3417343652094	-1.9720704893206855	922256.2467635784	3.8890620148495287	808.3549615844611	-3.52087772278162	653437.7439182155	12.396579938779885	831.5972855359586	689.8701396655641	1.2144780000000002	22.744223	0.108584255	0.0490138	0.0953362661	-0.0508115	-0.0647592091	-0.0712371607	-0.0621632575	0.0003094345	-0.044162347000000005	-0.0355543258	0.1222167466	-0.09091987439999999	0.050784208899999995	-0.0099774609	0.015742902	-0.022674053700000002	-0.041270432999999995	-0.0006012551	-0.026082926800000003	0.0202302871	-0.0007940661999999999	-0.0579136397	-0.0758200616	-0.12143641039999999	0.0260385754	-0.0052335587	0.0105476967	0.0982655207	0.028733593999999998	-0.1262189605	0.1869679653	-0.0794507485	0.0545244203	0.04997169059999999	0.0235893854	-0.0460832092	0.1252446522	-0.0422358531	-0.16873552519999999	0.1598626638	0.0458967318	0.0040443739	0.054619823399999996	0.08510386369999999	0.033189671000000004	0.0238166776	0.028631664900000006	0.0355173611	0.1112826583	0.0186826803	0.0289133991	-0.0097457323	-0.0279136839	-0.0607399521	-0.0301025174	0.0091564939	0.029515421400000002	-0.0445674801	0.1363577228	0.0062820433999999994	-0.0262905597	-0.014873645900000001	-0.0957447194	-0.019889478999999998	-0.12334689609999999	-0.0048132665	0.1863349417	-0.0586067336	-0.0823843253	0.0735656417	0.006369920699999999	-0.1677581197	0.0363060227	0.059443681799999995	0.14305130970000002	0.0749256062	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.0292798	-0.0160916	0.0008573066880400001	0.00025893959056	0.0147864	-0.0215763	0.00046553672169	0.00021863762496	-0.18325	-0.028400999999999982	0.0335805625	0.000806616800999999	0.00243567	0.00047276	5.932488348900001e-06	2.235020176e-07	-5.36651e-05	-0.0002864491	2.87994295801e-09	8.205308689081001e-08	0.000330683	-9.109799999999996e-05	8.298845603999993e-09	1.0935124648900001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.7850978315971	-3.0124638498452896	608064.7988002335	9.074938446624703	958.6466209622847	-1.695113402924676	919003.3438824064	2.8734094487748747	807.9729643082076	-0.3819972762535144	652820.311052992	0.14592191906510382	830.7046181578328	663.9512997262492	1.171243	21.934532	0.129015375	0.0693689	-0.0111173632	0.0171918702	-0.053568520300000005	-0.0854973973	-0.0290352327	0.0920239325	-0.0218276507	0.06638603059999999	0.1103978625	-0.13145650960000002	0.008367161	-0.0416660968	0.0957084959	0.0241073684	-0.0243269905	-0.0428274037	-0.0226845372	-0.05003653	-0.0244101711	-0.0590198809	-0.1369753206	-0.0627925305	-0.0317374492	0.0661423385	0.009693579499999999	0.0059369879	0.010288905400000001	0.0172526541	0.1539517055	0.0444539458	-0.047941125700000004	0.0601769608	-0.033789247200000004	0.10182578380000001	-0.1745561822	-0.0088128758	0.0082844675	0.0936069374	0.0350487636	-0.0554405534	0.0215187417	0.0388139817	-0.044138129500000005	-4.70243e-05	0.019048641	0.1039220523	0.0500439429	0.0575269386	0.08118654360000001	0.022899838199999998	0.0434730197	0.00047596730000000004	-0.0625262517	-0.0018939177	0.0810022098	-0.0933319923	-0.0188066598	-0.0382144396	0.006611873199999999	-0.0323808382	-0.0261460873	-0.0189456762	-0.0508626021	0.0334720628	0.1125420642	0.0367247552	-0.1124610481	0.0363807654	0.075182302	-0.030680770099999997	0.0940897088	-0.0801978123	0.0902404851	0.06250899759999999	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.00158454	0.027695260000000003	2.5107670116e-06	0.0007670274264676003	-0.00160027	-0.01638667	0.0002685229536889	2.5608640729e-06	-0.125574	0.05767600000000001	0.015768829475999998	0.003326520976000001	0.00225264	-0.00018302999999999982	5.0743869696000006e-06	3.349998089999993e-08	-0.000202601	-0.00014893589999999998	4.1047165200999985e-08	2.2181902308809996e-08	0.0001175	-0.00021318299999999998	4.544699148900001e-08	1.3806250000000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.9232205272937	0.138122695696552	608280.2299176656	0.019077879066482305	962.9648559332958	4.318234971011067	927301.3137626331	18.64715326486294	810.6161858804237	2.6432215722161345	657098.6008113256	6.986620279828733	833.8077695672258	653.1666147331172	1.16045	21.732407	0.16208191000000002	0.078952	0.0016327379	0.1237371291	0.0404926285	0.0306880791	-0.1362522569	0.0053297364	-0.0039293875	0.1542553029	-0.0638501402	0.0067032030000000005	-0.0007516788	-0.011468425400000001	0.013870978	-0.040679738199999996	0.0046401736	0.025610280299999996	-0.1455122663	-0.03954494	-0.0129905427	-0.0013626988000000001	-0.10969184050000001	-0.2206229225	0.0445563841	-0.0697366791	-0.10722674160000001	0.139899936	-0.07864331599999999	0.010385796899999999	0.0038884537	0.0335019748	0.0504121453	-0.0011178469000000001	-0.041330616699999996	0.0866976357	-0.1532344323	-0.0381134272	0.11528231539999999	0.061298120899999996	0.0641755812	-0.10510251050000001	0.045710756	-0.031141959500000007	0.0116637927	0.0173662473	0.0013418545000000001	-0.0460408679	-0.0287465052	0.0743451896	0.14547109449999998	-0.043122495700000006	-0.049931264	0.0079123084	-0.0039786584000000005	-0.0296052086	-0.017768261599999998	0.0269029414	0.1513333512	0.0293678799	0.0765832368	-0.1064151608	-0.10449209710000001	0.061409415	-0.0502103758	0.0698902228	0.1582571044	0.0672086831	-0.054997493499999994	-0.027903591499999998	0.0005934101	-0.0708718911	0.0033043171000000002	-0.16799033219999998	0.021921662400000003	0.0208045105	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.0220919	0.02367644	0.00048805204561	0.0005605738110736	0.06043430000000001	0.06203457000000001	0.003848287875084901	0.003652304616490001	-0.136904	-0.011330000000000008	0.018742705216	0.00012836890000000016	0.00190224	-0.0003504000000000003	3.6185170176e-06	1.227801600000002e-07	-0.000848738	-0.0006461370000000001	7.203561926439999e-07	4.174930227690001e-07	0.000421781	0.000304281	9.2586926961e-08	1.7789921196099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
