global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
791.1627271228247	3.7968290624447723	625938.4607884253	14.415910929425245	1023.7641801874884	10.273133190348744	1048093.0966349602	105.53726554664496	815.09494709892	1.1054816271677057	664379.7727861912	1.2220896280053577	840.6184744638562	682.0917611529737	1.511708	47.825104	0.5363454000000001	0.262438	0.0838892284	-0.0207594521	0.0175835965	0.056184471500000006	-0.0102121117	0.0202097905	-0.0427853554	0.0389495835	0.0006252958	-0.011007413899999999	-0.042885495499999995	-0.0336681996	-0.19729101370000002	0.3527750829	-0.14260732269999998	-0.0202965362	0.033279043700000004	0.06103432690000001	-0.09910609699999999	0.08322683	0.0119018023	0.0077205488	-0.0230998442	0.020012724699999998	-0.0135421358	0.18303231550000001	-0.14062690560000002	0.3540734805	0.0773054052	0.0073359043	0.0422724675	0.08710066890000001	0.0335968847	-0.0326681354	-0.0865246901	-0.125162	-0.0672696	0.015665526244	0.00452519908416	0.0255767	-0.0319062	0.0010180055984400002	0.0006541675828899999	0.353928	0.24596500000000002	0.125265029184	0.060498781224999985	0.00271654	0.002158284	7.379589571599998e-06	4.658189824655999e-06	0.00167141	0.001234288	2.7936113881e-06	1.5234668669440002e-06	-0.00231578	-0.00043151999999999985	1.8620951039999992e-07	5.3628370084e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.5173988672792	-1.6453282555454507	623337.7231141544	2.7071050684962357	1050.3223346882069	26.558154500718498	1103177.0067448856	705.3355704840344	816.0915359848135	0.996588885893516	666005.3951060522	0.9931894074864792	844.8062216066015	613.5114670774843	2.258444	71.449203	1.2076943000000002	0.8647549999999999	0.3198915899	0.1096316615	-0.018552973799999997	0.29417000449999997	0.1424829283	0.10055808779999999	-0.11125336529999999	0.082876567	-0.1914138052	0.0035143658	0.1346932515	0.1161681728	-0.0015639497	0.17954124010000005	0.0907504116	0.21480189379999998	0.1394211409	0.10589152710000001	-0.056676201600000004	0.19570907140000002	-0.0187633706	0.0441970929	-0.1821964996	0.1073949137	-0.085404398	0.25922167100000004	0.1044444291	0.036886318	0.0008968811999999998	-0.2686377688	-0.0268151001	0.0859415781	0.0298660358	-0.0381975612	-0.0909288773	-0.219296	-0.09413400000000001	0.048090735616	0.008861209956	0.134149	0.10857229999999997	0.011787944327289995	0.017995954200999996	1.1405900000000002	0.7866620000000002	1.3009455481000003	0.6188371022440003	-0.00115968	-0.00387622	1.3448577024e-06	1.5025081488399996e-05	0.00190408	0.0002326700000000001	3.6255206464e-06	5.4135328900000075e-08	-0.00257341	-0.00025763	6.63732169e-08	6.6224390281e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.7989258517225	-0.7184730155566967	622203.7454248313	0.5162034740831334	1033.0247299668154	-17.297604721391508	1067140.0927230115	299.2071290975058	816.5884141926857	0.4968782078722143	666816.6381937253	0.24688795345830336	844.1265210254126	694.8376339596325	2.116951	66.97285500000001	1.31471906	0.969187	0.0855470926	-0.0385978171	-0.0556091729	0.1086736539	0.0829223454	0.0827445077	-0.0735028001	-0.0730398691	-0.0956268765	-0.042074348399999996	0.0500964511	0.037349904100000005	0.0443936691	0.040478978900000004	0.0075147135	0.0480837602	-0.0358884923	0.0750861953	0.0351405115	0.0192072403	0.0385145308	-0.035447948	-0.07228462440000001	0.0230808233	-0.0555529491	0.0468617971	0.10132139710000004	0.027549459199999998	-0.063379806	0.0107018538	0.0074362646	0.08475414740000001	0.0260957959	-0.0436136483	-0.0948535094	-0.163207	0.056089	0.026636524849	0.0031459759210000003	0.00228779	-0.13186120999999998	0.017387378702664096	5.2339830841e-06	0.21242600000000006	-0.9281640000000002	0.04512480547600002	0.8614884108960004	0.0012181300000000006	0.002377810000000001	1.4838406969000014e-06	5.653980396100002e-06	0.000335503	-0.001568577	1.1256226300900002e-07	2.460433804929e-06	-0.00259912	-2.570999999999997e-05	6.610040999999984e-10	6.7554247744e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.9741663819905	-2.824759469732044	617755.3902198648	7.979266061840857	1024.493897223392	-8.530832743423389	1049587.745447974	72.77510729626464	814.4038243826242	-2.184589810061538	663253.5891690442	4.772432638224711	842.1342009639471	709.4060627749933	1.540841	48.74678400000001	0.27357426	0.144012	0.0016422036999999999	-0.057184768	-0.021635059900000003	-0.06554975240000001	-0.0297993796	0.025722106600000003	-0.1285126966	-0.027357525499999997	-0.051212616100000004	0.0106543728	0.0541235608	0.0391064711	0.010308978	0.060009956399999995	-0.019659340900000002	0.0773707937	-0.005682615699999999	0.10853376460000001	0.054009082699999995	0.0662846698	-0.0177595778	0.0115637143	-0.0648892415	0.0333199	-0.046202065199999996	0.053945641600000004	0.097002172	0.053036142300000005	-0.0446942623	-0.079091644	0.0816384599	0.0835387683	0.022291137599999997	-0.0489003263	-0.0982778883	-0.16375499999999998	-0.0005479999999999928	0.026815700024999996	3.0030399999999234e-07	0.06277630000000001	0.06048851000000001	0.0036588598420201008	0.003940863841690001	0.307218	0.09479199999999996	0.094382899524	0.008985523263999992	-0.000129225	-0.0013473550000000006	1.6699100625000004e-08	1.8153654960250015e-06	0.000788533	0.00045303	6.217842920890001e-07	2.052361809e-07	-0.00204459	0.0005545299999999997	3.0750352089999964e-07	4.1803482681000005e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.9108627165068	-6.06330366548366	608260.9537832061	36.763651339867565	1002.658959421304	-21.834937802088007	1005324.988907812	476.7645088210518	812.4608128043608	-1.9430115782633948	660092.5723427226	3.775293993265608	837.897933350916	666.4525260495269	1.195633	37.825603	0.17718685999999992	0.0930598	0.073598644	0.005059376599999999	-0.1132494376	-0.060454499400000014	-0.0863352574	-0.0020034435	-0.0458399884	-0.0528510684	-0.0382936069	0.057007672599999996	0.0325227275	0.0320239832	0.0095755249	0.030599415499999998	-0.0641193967	0.0086790961	0.0239023611	0.08350856549999999	0.0430029974	0.0037339898	0.083899265	0.053452958700000004	-0.0285237052	0.0346942141	-0.0383530797	0.0009687710000000001	0.0851054638	0.07941285769999999	-0.0033483195	0.012716611499999999	-0.0662175804	0.08229584150000001	0.018457078999999998	-0.0540419085	-0.1011839538	-0.113166	0.05058899999999998	0.012806543556	0.002559246920999998	0.00343369	-0.05934261	0.003521545361612101	1.17902270161e-05	0.298441	-0.00877699999999998	0.08906703048100001	7.703572899999963e-05	-0.0008485469999999997	-0.0007193219999999997	7.200320112089995e-07	5.174241396839997e-07	0.00039168	-0.000396853	1.534132224e-07	1.5749230360900002e-07	-0.00209798	-5.338999999999995e-05	2.8504920999999946e-09	4.4015200804e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.3156406010621	1.4047778845553012	610454.1302478481	1.9734009049356669	1004.1457676584456	1.486808237141645	1008308.722706369	2.2105987340322457	810.6864905594005	-1.7743222449603309	657212.5859755168	3.1482194289610685	836.1373275148686	689.8074394718867	0.872189	27.592976	0.30611688000000004	0.158751	0.0579533026	-0.020656963799999997	-0.1399278299	-0.1093724866	-0.10676884880000001	-0.0277892825	-0.0709447167	0.027889691299999998	-0.0180424992	0.1075007195	0.0080732366	0.1034577882	0.0064157116	0.0524776535	-0.10873802490000001	-0.0738397048	0.021358732400000004	0.046714777699999994	0.0434683893	-0.0148185672	0.051732996399999995	0.1013082285	-0.0050679431	0.08847024369999999	-0.051228689699999996	-0.0070073912	0.0318250983	0.0694235571	0.0855991175	-0.0240921756	0.0792898087	0.0810257771	0.0145986769	-0.0590231392	-0.10355637949999999	-0.0462197	0.06694630000000001	0.00213626066809	0.004481807083690002	0.00260176	-0.0008319300000000003	6.921075249000003e-07	6.769155097599999e-06	0.341511	0.04307	0.116629763121	0.0018550249	-0.00207376	-0.0012252130000000002	4.3004805376e-06	1.5011468953690002e-06	0.00112498	0.0007333000000000001	1.2655800004000002e-06	5.377288900000001e-07	-0.00015112	0.00194686	3.7902638596000007e-06	2.28372544e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.016113326467	-3.299527274595107	605309.0725956219	10.886880235797014	1004.9312758503634	0.7855081919177564	1009886.869182239	0.6170231195699029	811.4516981060315	0.765207546631018	658453.858359162	0.5855425894210615	836.7865993028322	641.1898291792094	0.943306	29.842882	0.05200524000000002	0.0298058	0.09746766050000001	0.046596548700000004	-0.15298661730000002	-0.11000982720000001	-0.0966267375	-0.003300713	-0.038622625699999996	0.0771819817	-0.014863706	0.0898251594	-0.005608509499999999	0.09415938130000001	0.020038820500000002	0.039750301200000004	-0.1202114403	-0.0664267459	0.0382066955	0.0217048052	0.0209983873	-0.00046652449999999996	-0.030288518799999997	0.0843834663	0.0167634449	0.08881556880000001	-0.0514395458	-0.0193003289	-0.0089341185	0.050900957000000004	0.1050832815	-0.0492533239	0.0493454992	0.0797289937	0.0107210203	-0.06382923809999999	-0.1053826534	-0.036458	0.009761699999999998	0.001329185764	9.529078688999997e-05	0.0261914	0.02358964	0.0005564711153296	0.00068598943396	0.341571	6.000000000000451e-05	0.116670748041	3.6000000000005393e-09	-0.0019785	9.52599999999998e-05	3.914462250000001e-06	9.07446759999996e-09	0.00095489	-0.00017009000000000002	9.118149121e-07	2.8930608100000005e-08	-4.4592e-05	0.000106528	1.1348214784000002e-08	1.9884464640000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.2056747847635	4.1895614582964535	611845.7176654871	17.552425212843097	1008.8893194513244	3.958043600960991	1017857.6589029564	15.66610914710825	812.345688628759	0.8939905227275631	659905.5178337328	0.7992190547267015	837.2942840529311	663.4137717509956	0.7592720000000001	24.020687	0.0961749	0.0396007	0.0634949432	0.0163633784	-0.1311172468	-0.13331536859999998	-0.09249792960000001	0.014086818899999999	-0.021388884500000004	0.0980245226	-0.08919033800000001	0.0683074279	-0.0037114577000000003	0.1035947553	0.009825060200000001	0.075760206	-0.09854161480000001	-0.10342229929999999	0.0368708323	-0.025276554	0.0771643353	-0.0174807971	0.0334892802	0.0716983814	0.00012079219999999999	0.08539568289999999	-0.0634595162	-0.0010472848	-0.0582616092	0.0665927637	0.1079452199	-0.0037120821000000003	-0.0225010629	0.0784059191	0.0068292234	-0.0684459447	-0.1066531437	-0.0363303	0.00012769999999999448	0.0013198906980900005	1.6307289999998592e-08	0.0462287	0.0200373	0.00040149339128999986	0.00213709270369	0.316048	-0.025523000000000014	0.099886338304	0.000651423529000001	-0.00228922	-0.00031071999999999963	5.2405282083999985e-06	9.654691839999972e-08	0.0005185540000000001	-0.000436336	2.6889825091600005e-07	1.9038910489599995e-07	-0.000307274	-0.00026268200000000003	6.900183312400001e-08	9.4417311076e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.6628385086772	-0.542836276086291	610996.7931054423	0.294671222635232	1015.5435879845172	6.654268533192862	1031328.7790964668	44.27928971184069	814.1803110159973	1.8346223872381413	662889.5788461057	3.365839303755377	837.8217578685559	652.6014281812363	0.660355	20.891314	0.1014222	0.0476722	0.085834265	0.0345407457	-0.12258450470000001	-0.11412067460000001	-0.0783658534	0.0472564724	0.020017208	0.16332171199999998	-0.0436053137	0.021451452200000002	0.0104195086	0.1253556175	0.023879328199999997	0.0547864229	-0.0463840982	-0.0226753752	-0.0833923332	-0.038243657	0.011955681499999999	0.080198656	-0.0962073491	0.0379038	-0.0312603283	0.09833088890000001	-0.0770663878	-0.0028709459999999997	-0.0694661243	0.006139772	0.047291105099999994	-0.0062557436	0.1335790428	0.0770569894	0.0029284193	-0.0728595605	-0.10736115	-0.0364447	-0.00011439999999999367	0.0013282161580899998	1.3087359999998551e-08	0.0379247	-0.008303999999999999	6.895641599999999e-05	0.00143828287009	0.349598	0.033550000000000024	0.122218761604	0.0011256025000000015	-0.00153592	0.0007532999999999997	2.3590502464000004e-06	5.674608899999995e-07	0.0007625189999999999	0.00024396499999999985	5.81435225361e-07	5.9518921224999926e-08	-0.000499085	-0.00019181099999999998	3.6791459720999996e-08	2.49085837225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.6571447627127	5.994306254035563	620403.777695749	35.93170746716988	1022.6767740578869	7.133186073369642	1045867.7841974463	50.882343557314634	815.1571355546305	0.9768245386333092	664481.1556456302	0.9541861792761774	840.6308943794585	671.1461814181597	0.81582	25.809652	0.2215716	0.0943334	0.0472894737	0.0120846567	-0.0811697103	-0.15757378660000002	-0.0379801459	0.0371131491	0.0036330163	0.1498278617	-0.0971886687	-0.012017823600000001	0.023571192	0.1432566528	0.0470203846	0.0611406653	0.0013785655	-0.0271384138	-0.0676558172	-0.015652030900000002	0.1189065142	-0.0255359571	-0.0765686482	-0.0026311032	-0.0404209814	0.0987460052	-0.09469035640000001	0.0263965941	-0.0693506837	-0.037433967900000004	0.018580890200000002	0.027269310800000002	0.030966425099999997	0.0756826496	-0.0009762471000000001	-0.0770569894	-0.10750293820000001	-0.0200202	0.016424499999999998	0.00040080840804	0.00026976420024999993	0.0945601	0.05663540000000001	0.003207568533160001	0.008941612512010002	0.288957	-0.060640999999999994	0.08349614784900003	0.003677330881	-0.00234537	-0.0008094499999999998	5.5007604369e-06	6.552093024999996e-07	0.00125599	0.0004934710000000001	1.5775108801e-06	2.4351362784100013e-07	-4.4592e-05	0.000454493	2.0656388704900005e-07	1.9884464640000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.3332606553572	-0.32388410735552503	619893.6633341967	0.10490091499748523	1019.206512012544	-3.4702620453429063	1038781.9141287759	12.04271866334753	815.6365783351426	0.4794427805121586	665263.0279182593	0.2298653797852299	839.6663223340739	677.5297712513963	0.8668059999999999	27.422691	0.15953242499999998	0.07631849999999997	0.0464435678	0.019745281599999998	-0.098319734	-0.1102235627	-0.0332876589	0.0161922677	-0.0051960608	0.09831224849999999	-0.1691239327	-0.026503205699999997	0.0109161537	0.1389359154	-0.0017168905	0.0316874457	-0.0102158231	0.0306227163	-0.0751304731	0.0639547893	0.0604138559	-0.0384797339	0.051818763399999995	-0.009381439200000001	-0.0371904216	0.11034883599999999	-0.0648465131	0.025981940099999996	0.009294983199999999	-0.0013398595	0.0025303739	0.0867150817	0.0119849336	0.07428335280000001	-0.0048796259	-0.0810257771	-0.1070777606	-0.0292347	-0.0092145	0.00085466768409	8.490701025e-05	0.034325699999999994	-0.060234400000000014	0.0036281829433600023	0.0011782536804899994	0.31753400000000004	0.02857700000000002	0.10082784115600002	0.0008166449290000012	-0.0013844800000000006	0.0009608899999999992	1.916784870400002e-06	9.233095920999985e-07	0.0010017	-0.0002542899999999999	1.0034028900000003e-06	6.466340409999995e-08	-5.95425e-05	-1.4950500000000005e-05	2.2351745025000012e-10	3.5453093062500007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.9152601757503	0.581999520393083	620810.4572178202	0.33872344173777863	1012.1851689575392	-7.021343055004762	1024518.8162576022	49.29925829606361	814.0932597667587	-1.5433185683839383	662747.8355976673	2.3818322035186488	838.2635756662444	692.8871002096123	0.751279	23.767813	0.10379542500000008	0.058624	0.0564228219	-0.027381849700000002	-0.1065564447	-0.09695918960000001	-0.0487570157	-0.01235911	-0.0231079303	0.0730312804	-0.073841917	0.0063871014	-5.6292299999999996e-05	0.1557491553	0.0031312963	0.04989197	-0.0321634768	-0.012363976200000001	-0.0760001312	0.0323149567	0.0760846952	-0.0776967054	-0.0343699876	0.016984978600000002	-0.024330896299999998	0.12124556130000001	-0.0710441961	0.022728237999999998	-0.015983328600000003	0.0014730982	0.013838341399999999	0.0305790723	0.120096409	0.0728595605	-0.0087765689	-0.08475414740000001	-0.10608785949999999	-0.033651	-0.0044163000000000015	0.001132389801	1.9503705690000013e-05	0.0507399	0.016414200000000004	0.0002694259616400001	0.00257453745201	0.329124	0.011589999999999934	0.10832260737599997	0.00013432809999999843	-0.00237986	-0.0009953799999999997	5.6637336196000015e-06	9.90781344399999e-07	0.00129031	0.00028860999999999985	1.6648998961e-06	8.329573209999994e-08	-0.000203051	-0.00014350850000000002	2.059468957225e-08	4.1229708601e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.7501932845025	-2.1650668912477613	617403.3662466331	4.687514643577246	1014.2648234039142	2.0796544463750024	1028733.1319945732	4.3249626163273165	813.7123240036418	-0.38093576311689503	662127.7462354078	0.14511205562145116	837.3214422683812	668.8626596923291	0.788736	24.952812	0.12546829999999998	0.0936035	0.0670487102	0.016572533	-0.0926462534	-0.11592887130000001	-0.0411432974	0.061200919299999997	-0.0003822569	0.1320151715	-0.0667220685	0.0327454235	0.0353853219	0.143960895	0.0729538733	0.1028629471	-0.055438703799999996	-0.026051573999999997	-0.0599528846	-0.0245033654	0.1016132618	-0.010852536999999999	-0.1208135523	0.0504901755	-0.05178575	0.092601807	-0.11274409449999999	0.0125255433	-0.0781998334	0.0061084553	0.0151280531	-0.027600675699999997	0.1450929191	0.0714117421	-0.0126619363	-0.08823103759999999	-0.10453845560000001	-0.0445443	-0.010893300000000002	0.00198419466249	0.00011866398489000005	0.050744800000000014	4.900000000009064e-06	2.4010000000088825e-11	0.002575034727040001	0.420242	0.09111800000000003	0.176603338564	0.008302489924000006	-0.00232801	5.1849999999999986e-05	5.4196305601e-06	2.6884224999999984e-09	0.0010748	-0.0002155100000000001	1.1551950399999998e-06	4.6444560100000057e-08	-0.000404733	-0.000201682	4.0675629124e-08	1.6380880128900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.3778409415477	2.627647657045145	621539.6200876562	6.90453220957484	1014.58001736476	0.31519396084581786	1029372.6116358768	0.09934723295367497	813.4454423718483	-0.26688163179346697	661693.4877155321	0.07122580538874371	838.6618409598877	679.2700363431884	0.7426399999999999	23.494522	0.18737294	0.118901	0.0463782404	-0.0073642427	-0.09360416640000001	-0.1338938187	-0.024149433900000003	0.012482165900000002	-0.0031008597	0.1260851015	-0.0652543232	0.027992930899999997	0.005914941700000001	0.1306416254	0.0525678576	0.0442894738	-0.0693890559	-0.0656135267	-0.0387629491	-0.0426441812	0.0552740762	-0.05317534610000002	-0.06529557450000001	0.0293538604	-0.0141393392	0.10289185	-0.081575225	-0.008780646999999999	-0.0635525231	-0.0096345427	0.0429121765	-0.0147430704	0.0998015877	0.0699403751	-0.0165306035	-0.09144613119999999	-0.10243772039999999	-0.0113043	0.033240000000000006	0.00012778719849	0.0011048976000000003	0.050772000000000005	2.719999999999806e-05	7.398399999998944e-10	0.0025777959840000003	0.310715	-0.109527	0.096543811225	0.011996163728999995	-0.00232182	6.1900000000001025e-06	5.3908481124000005e-06	3.8316100000001254e-11	0.0005185540000000001	-0.0005562459999999998	2.6889825091600005e-07	3.094096125159998e-07	-7.559419999999998e-05	0.00032913880000000003	1.0833234966544e-07	5.714483073639997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.0491281715903	0.6712872300425943	622598.5266683467	0.4506265452182589	1021.8860517392387	7.306034374478713	1044251.10273921	53.378138281064565	815.2153585521326	1.7699161802842127	664576.0808192821	3.1326032852318577	840.7524853532037	692.9051290909932	0.861885	27.267	0.18763083	0.0798316	0.0017339232000000001	0.0119641221	-0.04401785	-0.1009556695	-0.0129247048	0.0014972212	-0.0708367643	0.018921326699999998	-0.2493430916	-0.0093621017	0.0093405526	0.1349930586	0.0458278231	0.0764894134	-0.021573166499999998	0.003327971	-0.06033486900000001	0.0016035895	0.0344569137	-0.0341480595	-0.0163723701	-0.0028621489	-0.0355479148	0.10212390439999999	-0.0992149894	0.0340756241	-0.001637189	0.0415074936	-0.041008355499999996	0.0855129818	-0.0781086875	0.0684459447	-0.0203774681	-0.09438988849999999	-0.0997967332	0.00287612	0.01418042	8.272066254399997e-06	0.0002010843113764	0.07982219999999997	0.029050199999999964	0.0008439141200399979	0.006371583612839995	0.365879	0.05516399999999999	0.133867442641	0.0030430668959999987	-0.00172772	0.0005941	2.9850163984e-06	3.5295481e-07	0.00140225	0.000883696	1.9663050625e-06	7.80918620416e-07	0.000231334	0.0003069282	9.420491995524e-08	5.3515419556e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.4468007782709	0.39767260668065774	623226.2512590471	0.15814350210418912	1015.5631409597555	-6.322910779483209	1031368.4932760444	39.97920072530496	813.6709699394701	-1.5443886126624875	662060.447322238	2.385136186921563	840.4483216201062	708.3959673791333	1.172439	37.091831	0.73593402	0.37351	-0.0152840274	-0.0091917847	-0.0466328841	-0.0133667057	0.011654359	-0.0427959195	0.0219358595	-0.042120530999999996	0.0127498066	0.0091255326	-0.019476731299999998	-0.0209564058	0.0197827935	-0.034633970699999996	0.017652856499999998	-0.0114093814	-0.0249188377	0.06461529740000001	-0.002149359	0.0320117453	-0.010863497	-0.0056325712	0.048738791	-0.026961648300000002	0.010570921899999999	-0.0023133135999999998	0.1069464319	-0.025790878700000002	0.0238540023	-0.001451216	0.06866316730000001	0.06692894370000001	-0.0241974564	-0.0970535747	-0.0966294223	-0.16802999999999998	-0.17090612	0.0282340809	0.0292089018534544	-0.0372105	-0.11703269999999995	0.01369665286928999	0.00138462131025	0.16406400000000002	-0.20181500000000002	0.026916996096	0.040729294225	0.00150229	0.00323001	2.2568752441e-06	1.0432964600100003e-05	0.0014026	3.4999999999987304e-07	1.96728676e-06	1.2249999999991108e-13	-0.00146191	-0.001693244	2.867075243536e-06	2.1371808481000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.3549081092335	-2.0918926690374064	619927.7513236996	4.376014938772444	1014.2134642556207	-1.3496767041348219	1028628.9510773872	1.821627205684236	813.2412527460137	-0.42971719345632653	661361.3351679058	0.18465686635198209	840.374712920304	699.668964422448	0.954474	30.196184	0.35454599999999986	0.196123	-0.050722532800000004	0.0315780101	-0.0176071484	-0.0011764915	-0.007051311899999998	-0.0384591676	-0.0156272916	-0.1120042183	0.0695747109	0.0049630994	0.007756361	-0.09750206060000001	0.0045699018	-0.07374140059999999	-0.0331705039	0.0672563164	0.030626805400000002	0.0548356967	-0.0386576554	0.071247135	-0.0296978517	-0.0062360786	0.025200857200000003	-0.084464046	0.0427985746	-0.0255231892	0.0913775286	-0.0021363053	-0.0361446913	-0.08232840150000001	0.00032859459999999997	0.0653898723	-0.0279855301	-0.09942928640000001	-0.092952492	-0.308314	-0.140284	0.095057522596	0.019679600656	0.031275	0.0684855	0.00469026371025	0.000978125625	0.143386	-0.02067800000000003	0.020559544996	0.00042757968400000115	0.00258395	0.0010816599999999997	6.676797602499998e-06	1.1699883555999994e-06	0.00137177	-3.082999999999992e-05	1.8817529329e-06	9.50488899999995e-10	-0.00285139	-0.00138948	1.9306546704e-06	8.1304249321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
