global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
777.1451097432242	-0.4616764799440034	0.21314517213348574	603954.521597808	1293.2127074314533	-4.7973046641898245	23.014132041057444	1672399.1066621896	800.5635709701149	1.3178383590098974	1.7366979404778993	640902.0311644223	897.2502828011752	809.324366536979	1.007337	22.392767000000006	0.14948625	0.100749	0.0273463813	-0.005155446	0.0064026615	-0.0193223345	-0.0052276597	0.035538157	0.061906637300000004	0.0326994693	0.0738228247	0.007763500899999999	-0.010741009	0.0107933131	0.0551671799	-0.1047660143	0.0107474428	-0.0612261613	-0.0332502186	-0.0090644704	0.0368388627	0.025585864500000003	-0.0097662075	0.011808714599999999	-0.058072964299999995	-0.0318423529	0.0578512681	-0.011803898	-0.0017104882	0.052866463899999994	-0.09437661189999999	-0.0183513992	0.0770420067	-0.08741078669999999	0.027580201800000002	-0.054803618	-0.06188304190000001	0.08594756960000001	0.029175383	-0.039439385099999995	-0.09204531	0.0	-0.00233214	9.535000000000012e-05	9.091622500000023e-09	5.4388769795999985e-06	0.119822	0.0930443	0.00865724176249	0.014357311684	0.203974	-0.03254500000000002	0.0010591770250000009	0.041605392676	-0.00610119	0.00011119999999999968	3.72245194161e-05	1.2365439999999924e-08	-0.0008244749999999998	0.0003617150000000002	1.3083774122500018e-07	6.797590256249996e-07	-7.556979999999997e-05	3.117000000000032e-06	9.715689000000195e-12	5.710794672039996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.5585003084834	-2.586609434740808	6.6905483678901625	599940.8704001269	1300.18104594515	6.968338513696607	48.55774164146746	1690470.752235024	799.9293225181212	-0.6342484519936988	0.4022710988564033	639886.9210243004	897.3821627780627	807.8929706903987	0.9382950000000002	20.857975	0.156302905	0.0940888	-0.0074339112	0.0104107875	-0.0208089458	-0.012152662199999999	0.0951620495	0.0224700161	0.0052929567	-0.0683485878	0.09220683539999999	0.04713869	0.0005946872000000001	0.08602573300000001	-0.0288108427	-0.056376367699999985	-0.0057596298	0.013077419199999999	0.0747405731	-0.04093627	0.0614552624	0.0324393723	-0.0263015672	-0.0178207393	-0.0992621727	-0.0365314573	-0.0005696154	0.0154553296	-0.00023440939999999999	-0.04847050309999999	-0.1035023402	-0.0344290048	0.0618862346	-0.023470049500000003	-0.0073803338000000005	-0.0052667936	-0.0046866181	0.0847438347	0.0253645343	-0.044876773200000004	-0.09590023019999999	0.0	-0.00552388	-0.00319174	1.0187204227600003e-05	3.05132502544e-05	0.131025	0.011203000000000005	0.0001255072090000001	0.017167550625	0.274419	0.07044500000000004	0.004962498025000005	0.07530578756100001	-0.00706721	-0.0009660199999999996	4.99454571841e-05	9.331946403999996e-07	-0.00126579	-0.0004413150000000002	1.9475892922500013e-07	1.6022243241e-06	-9.74981e-05	-2.1928300000000032e-05	4.808503408900014e-10	9.50587950361e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.31007132708	-4.248428981403436	18.049148810028637	593377.605987931	1301.7040660394607	1.5230200943108234	2.3195902076745485	1694433.4755436648	797.9995509380319	-1.9297715800893231	3.724018351320442	636803.2832973006	896.7089725595036	790.7551399298743	0.8385559999999999	18.64082	0.055339645	0.035702	-9.63672e-05	0.038089318	-0.019304088400000002	0.0129612299	0.1309220702	-0.0438261428	-0.008519741899999999	-0.11239708039999999	0.021147636400000003	0.0741384674	-0.0045086342	0.0526667625	-0.029995300899999997	0.0082638361	-0.0863572266	-0.008958467900000001	0.008498885500000001	0.0391787389	0.0183494379	0.08001377700000001	-0.0198749707	-0.046390127999999996	0.1178204	0.0102734321	-0.1357753108	-0.0166761193	0.0088956413	-0.1142298135	-0.0576914687	-0.08616103160000001	0.0701499965	-0.0015373545	-0.0154352299	0.0380469866	0.0582885957	0.08351182900000001	0.021519841600000002	-0.0501794518	-0.0992434813	0.0	-0.00555288	-2.8999999999999512e-05	8.409999999999717e-10	3.0834476294399994e-05	0.145178	0.014153	0.000200307409	0.021076651683999997	0.2705	-0.003919000000000007	1.5358561000000046e-05	0.07317025	-0.00644444	0.0006227699999999999	4.15308069136e-05	3.878424728999999e-07	-0.00118619	7.959999999999997e-05	6.336159999999998e-09	1.4070467161e-06	-0.000139901	-4.24029e-05	1.79800592841e-09	1.9572289801e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.0984731526944	-1.2115981743855857	1.4679701361744837	591512.4614058058	1295.5569065793545	-6.147159460106195	37.7875694279731	1678467.6981854662	797.1176860718898	-0.8818648661421093	0.7776856421358405	635396.6054486039	898.2247204909778	775.3294403868764	0.82484	18.335924	0.11444416	0.0741286	-0.008968640699999999	0.033702058	0.012306228	0.0444444707	0.0757749306	-0.0581187901	-0.0408049425	-0.0883203698	-0.0761568469	0.0868702837	0.0416888538	-0.024275187	-0.030815461000000002	-0.038581106000000004	-0.0185581728	-0.008764904300000001	0.0048933651	0.0216755008	0.0276542462	-0.0169594224	0.0014544806	-0.1609065318	0.029058631499999998	-0.026264194900000003	0.0672709382	-0.0480395823	-0.002634385	-0.1260054046	0.0454988974	-0.0221756552	0.011077137800000001	0.0688456605	-0.022363592400000003	0.0915700518	0.0749264762	0.0822519635	0.017646435	-0.0553315035	-0.10205722539999999	0.0	0.00743038	0.01298326	0.0001685650402276	5.52105469444e-05	0.157607	0.012428999999999996	0.00015448004099999992	0.024839966449000002	0.270281	-0.00021900000000002476	4.796100000001084e-08	0.07305181896099999	-0.00783408	-0.00138964	6.13728094464e-05	1.9310993296000005e-06	-0.00131611	-0.00012991999999999995	1.6879206399999988e-08	1.7321455320999995e-06	-0.000396599	-0.00025669800000000003	6.589386320400001e-08	1.5729076680100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.9453645345825	1.8468913818880992	3.4110077764925326	594356.7550973602	1286.0046497275698	-9.552256851784703	91.24561096246784	1653807.9591209297	796.6737782746968	-0.4439077971929919	0.19705413240873446	634689.1089904808	894.882308071942	783.5164541337865	0.886135	19.698481	0.15797169	0.0921872	0.0108921694	0.0291636516	0.024911947900000002	-0.06383520990000001	-0.062432942199999994	-0.0375797222	-0.0594910662	0.0531600584	-0.0345818641	-0.036410703100000004	0.0758158499	-0.08850676140000001	-0.0278497025	0.0035512619	-0.011405612800000001	0.1270279583	-0.042350183799999996	-0.0119261288	-0.0619849192	0.015673256	-0.0341193584	0.017873776100000002	-0.0346661692	-0.0065619131	-0.0772008706	0.0174321977	0.0269532286	0.0029604759	0.0836794199	0.0504545215	-0.0355701691	0.025765525	-0.021322936299999998	0.0668058862	0.0569583506	0.0809646584	0.0137494826	-0.060317463099999996	-0.1043264501	0.0	-0.00139861	-0.00882899	7.79510644201e-05	1.9561099321e-06	0.07674409999999998	-0.08086290000000003	0.006538808596410002	0.005889656884809997	0.282043	0.011761999999999995	0.00013834464399999988	0.079548253849	-0.007002899999999999	0.0008311800000000008	4.904060840999999e-05	6.908601924000013e-07	-0.00124167	7.443999999999984e-05	5.5413135999999765e-09	1.5417443889e-06	-0.000171863	0.00022473600000000004	5.0506269696000017e-08	2.9536890769e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.1158409522342	3.1704764176516846	10.051920714885462	599255.3352131847	1292.055838058446	6.05118833087613	36.61688021573144	1669408.2886609132	798.0824478884292	1.4086696137323995	1.9843500806529883	636935.5936275873	895.5068358471063	784.0033897958493	0.799216	17.766298000000006	0.10377933999999996	0.0617375	-0.0179894962	0.0178930928	0.0059683945	-0.0451071503	-0.0865655551	0.012013452800000001	-0.0397477651	0.07718386370000001	-0.0035720871000000007	-0.0197751873	0.0563991895	-0.0265373296	0.0106745085	-0.0176823641	-0.0689574253	0.07742146650000001	-0.1046441304	0.0017544719	-0.0158231744	0.0583104049	0.06535587450000001	0.025068974700000003	-0.0086547225	-0.0342117708	0.0052900889	0.032118687	0.015195133999999999	0.056112923200000005	0.0520000901	0.0712534548	-0.0044660748	-0.0210707723	0.0242883996	0.0067750176	0.020691898700000003	0.0796503432	0.0098341843	-0.0651223638	-0.10603904800000001	0.0	-0.00142236	-2.37499999999999e-05	5.640624999999952e-10	2.0231079696e-06	0.13260400000000006	0.055859900000000066	0.003120328428010008	0.017583820816000014	0.265788	-0.016254999999999964	0.00026422502499999886	0.07064326094400003	-0.007415439999999999	-0.0004125399999999994	5.4988750393599976e-05	1.7018925159999955e-07	-0.00111367	0.00012800000000000008	1.638400000000002e-08	1.2402608689e-06	-7.95892e-05	9.22738e-05	8.514454166439999e-09	6.33444075664e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.2136992451046	1.0978582928704554	1.2052928312244306	600956.2794972796	1297.5844010007945	5.528562942348572	30.56500820750989	1683725.2777205906	798.3654380760272	0.2829901875979885	0.08008344627674475	637387.3727143268	895.1670309186778	801.8344370880181	0.834318	18.5466	0.06217824999999995	0.0454052	0.013517183500000002	0.028792917999999997	-0.015877595300000002	-0.0332319715	-0.0004138666	0.0243841761	-0.0494116793	0.08214842809999999	0.0690729551	-0.0584306313	0.0028606084000000003	0.0416836499	0.0373270682	-0.026194238999999998	0.0112470152	0.0597821925	-0.012479807800000001	0.027070966499999998	-0.11438152929999999	-0.062388944	-0.0005438330000000001	-0.0113753664	-0.1455967107	0.0287645577	-0.0164753801	0.045738198499999994	0.0243928654	0.0347407932	-0.0057751307	0.0681906825	0.008076073100000001	-0.0245741656	0.026688740899999997	-0.10003826769999999	0.07819393990000001	0.07830945639999999	0.0059057642	-0.0697317824	-0.1071858817	0.0	-0.00140865	1.3709999999999894e-05	1.8796409999999708e-10	1.9842948225e-06	0.17663199999999998	0.04402799999999993	0.0019384647839999934	0.031198863423999995	0.276093	0.010304999999999951	0.00010619302499999904	0.07622734464899998	-0.0073625	5.293999999999872e-05	5.420640625e-05	2.802643599999864e-09	-0.0011862	-7.253000000000012e-05	5.260600900000018e-09	1.4070704400000002e-06	-0.00011075	-3.1160799999999995e-05	9.709954566399997e-10	1.2265562499999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.6736037080583	-2.5400955370464544	6.452085337323315	597024.4978671974	1302.6604392055322	5.076038204737642	25.766163855956147	1696924.21987115	798.4849485349254	0.11951045889816216	0.014282749786049303	637578.2130368224	894.2871838252785	788.173244764589	0.79805	17.740390999999995	0.090561855	0.048138400000000005	-0.0254211221	0.0355841809	-0.0464436549	-0.0574050941	0.05913726740000001	0.0357314291	-0.0373416605	0.0111248467	0.0303108833	0.0012827898	-0.08544680660000001	0.08913697570000001	0.026082215699999998	0.1198727208	-0.1196371037	-0.0165751378	-0.0749128911	0.1022455417	-0.10205373	0.06113128740000001	-0.1415878185	-0.0021382511	-0.1818944249	0.0150012207	-0.06833453910000001	0.0672749388	0.0139797567	-0.0025702342000000003	-0.0356251157	-0.0473738985	0.030710433500000002	-0.0170261675	0.0517808561	-0.1174184918	0.08434393890000001	0.0769424452	0.0019694639999999998	-0.0741318826	-0.1077608324	0.0	-0.00137625	3.239999999999992e-05	1.0497599999999947e-09	1.8940640625e-06	0.148137	-0.028494999999999993	0.0008119650249999996	0.021944570769	0.304647	0.028554000000000024	0.0008153309160000014	0.09280979460899999	-0.007745229999999999	-0.0003827299999999986	5.9988587752899975e-05	1.4648225289999894e-07	-0.00144112	-0.00025491999999999984	6.498420639999992e-08	2.0768268544e-06	-7.87909e-05	3.195909999999999e-05	1.0213840728099993e-09	6.208005922810001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.1181390697093	1.4445353616511056	2.0866824110604907	599258.8932367498	1296.8612794053313	-5.799159800200869	33.63025438826577	1681849.1780208328	797.4743165215059	-1.0106320134194675	1.0213770665482869	635965.2855114429	898.8412039045711	806.2676224793329	1.021938	22.717339000000006	0.06534003499999996	0.033806699999999995	0.0238928521	0.0021891385	0.0105107664	0.075331967	0.034764518700000004	-0.0020480227	-0.0501997796	0.043791381500000004	-0.012592373899999999	-0.0293500795	0.0942125477	0.0478123424	-0.046997152800000004	0.10158954279999999	0.0911472242	-0.10082594240000001	-0.0325950105	-0.0491173012	-0.083078679	-0.05122673480000002	0.0006426579	-0.1450881181	0.025268300299999998	-0.144806247	-0.06952696480000001	-0.0292000221	-0.0097532743	-0.0323326896	0.0386621183	0.106167939	-0.0355134037	0.11988643119999999	0.0264812829	-0.0663238637	0.04099411	0.07554976570000001	-0.0019694639999999998	-0.07830945639999999	-0.1077608324	0.0	-0.00121482	0.00016143000000000017	2.605964490000005e-08	1.4757876323999996e-06	0.161328	0.013191000000000008	0.00017400248100000022	0.026026723584	0.286324	-0.018323000000000037	0.00033573232900000117	0.08198143297599997	-0.00827327	-0.0005280400000000005	6.844699649289997e-05	2.7882624160000054e-07	-0.00150575	-6.462999999999997e-05	4.177036899999998e-09	2.2672830625e-06	-0.000159413	-8.062209999999998e-05	6.499923008409997e-09	2.5412504568999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.8461995876435	-1.2719394820658179	1.6178300460378616	597291.2482170636	1296.413970489961	-0.4473089153702858	0.20008526576974156	1680689.1828815457	797.7368924052672	0.2625758837613148	0.0689460947330355	636384.1495044129	894.3437321206566	785.7928763394689	1.046298	23.258856	0.1642161799999999	0.102815	-0.05513915900000002	0.029155718799999997	-0.0146814881	-0.0794124745	-0.0264719215	0.0244810059	-0.0716900009	-0.0020085997	0.029697178799999998	-0.0782497556	0.0154926089	0.0210976988	0.0354433803	0.1481467052	-0.0243679326	0.080080894	0.083149677	-0.0077746801	0.044019473499999996	0.1207504914	-0.0868939585	0.0029623196000000004	0.1201219542	-0.0621926242	-0.0645179439	0.0748749564	0.0296030733	0.00299509	0.0226292594	0.0451166478	-0.08415585519999999	0.016018928300000002	0.0284923122	-0.0074333349	0.0920556754	0.0741318826	-0.0059057642	-0.0822519635	-0.1071858817	0.0	-0.011222200000000002	-0.01000738	0.00010014765446440003	0.00012593777284000004	0.162955	0.0016269999999999893	2.647128999999966e-06	0.026554332025	0.38513	0.09880600000000006	0.009762625636000012	0.14832511690000005	-0.00762713	0.000646139999999999	5.81731120369e-05	4.174968995999988e-07	-0.00183443	-0.00032868000000000003	1.0803054240000002e-07	3.3651334249e-06	-0.000260109	-0.00010069600000000004	1.0139684416000006e-08	6.7656691881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.4800127426778	1.6338131550343178	2.669345425563192	599819.2901378983	1295.1143962204455	-1.2995742695154604	1.6888932819866425	1677321.299297449	798.4659392641463	0.7290468588790873	0.5315093224414638	637547.8561649753	895.6975625083921	790.8868051411619	0.785916	17.470648	0.15192403	0.0931117	-0.021723120099999996	0.0105545558	0.0081609575	0.0005652771	0.0035197064	0.012373531399999999	-0.0337131972	0.0018363656	-0.0034523982000000003	-0.022557732400000002	0.0578274913	-0.0722427753	-0.0354956158	0.18995159760000002	0.0285559454	-0.0512172866	0.08550774859999999	0.0575199044	-0.0373480544	0.0140559849	-0.0125840751	-0.0283741641	-0.0637026013	-0.0560654125	0.01209612	0.0259710833	0.020055284099999997	0.0017866943	0.0101822184	0.0398236624	-0.0533487572	0.057269685099999995	0.0327053194	0.016194014399999998	0.08453030310000001	0.0726892688	-0.0098341843	-0.08594756960000001	-0.10603904800000001	0.0	-0.0013363200000000006	0.00988588	9.773062337440003e-05	1.7857511424000015e-06	0.181215	0.018260000000000026	0.000333427600000001	0.032838876225000015	0.30145900000000003	-0.08367100000000001	0.007000836240999999	0.09087752868100002	-0.00762713	0.0	5.81731120369e-05	0.0	-0.0011862	0.0006482299999999999	4.2020213289999974e-07	1.4070704400000002e-06	-0.000106196	0.00015391300000000002	2.368921156900001e-08	1.1277590416e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.2191756029083	-0.2608371397694782	0.06803601348312231	599415.3318712469	1289.832228720752	-5.2821674996935135	27.90129349481843	1663667.1782467426	797.7700346556253	-0.6959046085210048	0.4842832241607729	636437.0281944376	894.9032709649028	796.7969132116012	0.731734	16.266205	0.06082899999999999	0.0369209	-0.011469838700000002	0.0137860207	0.0142564735	-0.0421346971	-0.0413224527	0.0095731872	-0.0571441934	0.0248997779	0.015364438400000001	-0.0053017129	0.0414749317	-0.0157391351	-0.1425325716	0.0397851124	-0.0687795722	-0.0388021694	0.20736887910000001	0.057713549800000014	-0.08600203070000001	-0.0433839078	0.0959188148	0.0289051828	0.025000874	0.0078403409	0.1014358748	0.0431729788	0.0204343702	0.0020239803	0.0181098622	0.0619448267	-0.0238653621	0.044717315300000005	0.025131772799999997	0.0385612614	0.031231272799999998	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	-0.0013363200000000006	0.0	0.0	1.7857511424000015e-06	0.157004	-0.02421100000000001	0.0005861725210000005	0.024650256016	0.317444	0.015984999999999968	0.00025552022499999907	0.100770693136	-0.008039789999999998	-0.00041265999999999785	6.463822324409996e-05	1.7028827559999824e-07	-0.0011862	0.0	0.0	1.4070704400000002e-06	-0.000106196	0.0	0.0	1.1277590416e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.4427969792946	2.22362137638629	4.944492025522061	602863.41698103	1292.5185858076488	2.6863570868968054	7.21651439832069	1670604.2946582043	799.3049092975302	1.5348746419049348	2.355840166362802	638888.338027133	896.6179088014245	801.6528938070935	0.73792	16.403718999999995	0.22784093	0.109689	-0.0015144695999999998	-0.0003108591	0.0115877294	-0.020066023500000002	-0.0737850662	0.031195962400000006	-0.0023151164	0.0049276981	0.0072614256	-0.0240086345	0.042269290999999994	-0.1322153822	-0.06443743860000001	0.0087635249	-0.0187783042	-0.0623837472	0.0896084319	0.0456775896	-0.0108845959	0.006018981999999999	0.0347799415	0.1222037693	0.07195670009999999	0.128092009	0.038548876	0.0232684875	0.00040660690000000004	0.0530074297	-0.0077598036	0.048882417000000004	-0.0441365915	0.0162611827	0.0006579075	0.0983157219	-0.0061594177	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	-0.0306715	-0.029335179999999995	0.0008605527856323997	0.0009407409122499998	0.128614	-0.02839	0.0008059920999999999	0.016541560996	0.243106	-0.07433800000000003	0.005526138244000002	0.059100527236000004	-0.00702756	0.0010122299999999976	4.9386599553600016e-05	1.0246095728999953e-06	-0.000610988	0.0005752120000000001	3.308688449440001e-07	3.73306336144e-07	-0.000434309	-0.00032811300000000005	1.07658140769e-07	1.88624307481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.868986944282	3.426189964987429	11.738777676180565	608195.6367975008	1298.6250618542772	6.106476046628359	37.28904970804591	1686427.0512760254	800.9737579739259	1.668848676395669	2.785055904707576	641558.9609628732	898.2687465289351	811.3767000323857	0.730627	16.241589	0.103706	0.04992	0.006418985	-0.012792396599999999	-0.0141671981	-0.010500448	-0.1087023681	0.056998140999999995	0.0485454859	0.0035206035	0.044580475	-0.0254124759	0.0216542544	-0.0405896386	-0.0438097457	-0.039493063599999996	0.0475949454	-0.0291805527	0.006933755400000001	-0.0187249182	0.0631900546	0.12526563029999999	0.0366748343	0.0722660965	-0.0902564581	0.0689824709	0.1706152973	0.0094036038	-0.0200958851	0.06992669879999999	-0.073327139	0.05273357099999999	-0.0225599971	-0.0419094899	-0.013485606399999999	0.0778816608	-0.0012965944	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	-0.0241108	0.006560699999999996	4.304278448999993e-05	0.0005813306766400001	0.164582	0.035968	0.001293697024	0.027087234723999997	0.22104	-0.02206599999999997	0.00048690835599999883	0.04885868160000001	-0.00756649	-0.00053893	5.725177092010001e-05	2.904455449e-07	-0.0005074480000000001	0.00010353999999999996	1.0720531599999989e-08	2.575034727040001e-07	-0.000574065	-0.000139756	1.9531739536000003e-08	3.2955062422500003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.8777790421059	-0.9912079021761429	0.9824931053364301	606650.5946855635	1294.258375474287	-4.366686379990142	19.06794994119141	1675104.742485341	800.5984488495444	-0.3753091243814879	0.14085693884399916	640957.8763002965	896.5517310485992	822.6723503681961	0.8472290000000001	18.833622	0.07528515000000001	0.0491329	0.0420673413	-0.0202990539	0.0022846267000000003	-0.0126590737	0.0048102555	0.040102833500000004	0.0329170337	0.0038329711999999998	0.0862876442	-0.0351158215	-0.0082905696	0.10540702210000001	-0.0336650675	-0.1361706546	-0.062298496200000004	-0.0637599595	0.026188189700000003	0.0026323509	0.1162045566	-0.13403117	0.048572562199999995	0.0251495588	-0.041740851	0.0098563497	-0.1059497706	0.0188562696	0.0033615389	0.04787011	-0.0924347507	0.0023780579999999997	0.048850133399999995	-0.01522531	-0.059023573499999996	-0.08543825529999999	-0.0035754034999999997	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	-0.0240842	2.6600000000001622e-05	7.075600000000862e-10	0.0005800486896400001	0.121178	-0.04340400000000001	0.001883907216000001	0.014684107684	0.223087	0.002046999999999965	4.190208999999859e-06	0.04976780956899999	-0.00796902	-0.00040252999999999985	6.350527976040001e-05	1.6203040089999993e-07	-0.000690125	-0.0001826769999999999	3.337088632899996e-08	4.76272515625e-07	-0.000563121	1.0944000000000036e-05	1.197711360000008e-10	3.17105260641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.6941702942091	-3.183608747896756	10.135364659684747	601701.4458284215	1301.7115768234876	7.453201349200526	55.55021035172454	1694453.0292362904	799.337059759848	-1.2613890896964222	1.5911024356051686	638939.7351055188	897.949270455117	816.9449942556515	0.8370539999999999	18.607437	0.0866895	0.0492954	0.021213882000000003	-0.0235698923	-0.0013057838	0.051461418099999996	0.0976789149	0.0047639788	0.014012571699999999	-0.0392833958	0.0497221234	0.0101750464	-0.0758023091	0.0926225582	-0.09232429199999999	-0.038279149500000005	-0.0908835886	0.043046310899999995	-0.022587583300000002	0.0605625317	0.0277817436	-0.0661712697	-0.0225770286	0.11232152039999999	0.0009261408	0.0430990239	0.061473210599999994	-0.0087440713	0.0028724382000000002	-0.021157225800000002	-0.0816541002	-0.0536323039	0.0640478854	0.029074986299999998	-0.0209118066	-0.0660688037	-0.023727530299999997	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	-0.0216151	0.002469100000000002	6.09645481000001e-06	0.0004672125480099999	0.11431199999999997	-0.006866000000000011	4.714195600000015e-05	0.013067233343999996	0.243083	0.019996000000000014	0.00039984001600000047	0.059089344889	-0.00707026	0.0008987600000000002	4.99885764676e-05	8.077695376000003e-07	-0.0005074480000000001	0.0001826769999999999	3.337088632899996e-08	2.575034727040001e-07	-0.00049739	6.573099999999997e-05	4.320564360999996e-09	2.473968121e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
