global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
812.7502376861563	n/a	n/a	660562.9488589036	1397.25250259032	n/a	n/a	1952314.5559949118	816.6368736901306	n/a	n/a	666895.7834703904	927.6988391395697	746.2847968270122	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.016300799999999997	n/a	n/a	0.00026571608063999993	-0.0316882	n/a	n/a	0.0010041420192400002	0.0229179	n/a	n/a	0.00052523014041	-0.000165352	n/a	2.7341283904000003e-08	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0
806.6387525215631	-6.111485164593206	37.35025091704284	650666.0770695435	1357.9474227647052	-39.30507982561471	1544.8893000979447	1844021.202993305	817.6700232822188	1.0331495920881937	1.0673980796320006	668584.2669743443	921.9678105412936	712.1251417265395	2.096538	28.298119	0.13627863133880005	0.0756659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.13388e-08	0.0163008613388	0.00026571808038678454	3.762448385440001e-15	0.0233925	0.0550807	0.0030338835124899995	0.00054720905625	-0.0196159	-0.0425338	0.0018091241424400004	0.00038478353281000015	0.000213701	0.000379053	4.566811740099999e-08	1.4368117680899998e-07	6.82124e-05	6.82124e-05	4.6529315137600015e-09	4.6529315137600015e-09	0.0	0.0	0.0	0.0	1.0	0.0
801.4110377477957	-5.227714773767389	27.329001755865818	642259.6514239989	1336.4321932916578	-21.515229473047384	462.9050992778868	1786051.007266351	816.55235787591	-1.117665406308788	1.2491759604593884	666757.7531527083	915.7496917634693	692.6249356130796	1.374974	18.558771	0.1962700436388	0.12911	-0.0648356083	-0.08962530560000001	0.0344817006	-0.1359565482	0.0262583196	-0.0496123319	-0.1356655695	0.30787589989999997	0.034422837799999995	-0.17986443100000002	0.34402651479999996	-0.14796044949999998	0.06267669070000001	-0.1699821138	0.1684545955	-0.1020199954	0.10302346849999999	-0.0303256492	0.0434084793	-0.041845424	0.1301477676	-0.0133726155	0.015360026399999999	-0.0889373892	0.0746580035	-0.08407286060000001	0.1126085346	-0.013348661000000001	0.087970965	-0.21408404309999998	0.045412553099999996	-0.11993755789999999	0.0586758515	-0.0105994075	0.0307504396	-0.1661935395	0.028404583100000002	-0.0025160957	0.0414014853	-0.09071694599999999	0.1066117365	-0.0577175257	0.0575279109	0.035133882400000004	-0.0877330065	0.0649496308	0.019411955	-0.0088497893	-0.0798577887	-0.0832385036	0.0942637696	-0.0931150171	0.23890852710000002	-0.1307784712	0.09947520550000001	-0.0970321502	-0.3553014807	0.1240599041	-0.1189428518	0.12337092	-0.1562677415	0.3098038532	-0.1736146702	0.0168520475	-0.16188066710000001	0.0854990556	-0.0988627242	0.025132922999999998	-0.0195427792	0.1569879779	-0.0101774028	0.1115487314	-0.017328632099999998	0.1220983665	-0.042901858099999995	0.0005959613	-0.0823608007	0.17579614850000005	-0.0231459127	0.10222954039999999	0.1132219634	0.1132047441	0.1131760472	0.0	0.0	-1.20573e-05	-1.21186388e-05	1.4686140636486546e-10	1.4537848329000001e-10	-0.0806828	-0.1040753	0.01083166807009	0.00650971421584	0.0544154	0.07403130000000001	0.005480633379690001	0.0029610357571600004	0.0	-0.000213701	0.0	4.566811740099999e-08	-0.0	-6.82124e-05	4.6529315137600015e-09	0.0	8.11131e-05	8.11131e-05	6.57933499161e-09	6.57933499161e-09	0.0	0.0
800.8446753460048	-0.5663624017909115	0.3207663701623698	641352.1940300479	1335.8865106876747	-0.5456826039830958	0.2977695042897721	1784592.769437291	817.2498543579093	0.6974964819992238	0.4865013424012935	667897.3244480239	918.3164898127588	700.0874622914488	1.147701	15.491154000000002	0.1843692023	0.115334	-0.116162647	-0.0566013284	-0.0359630782	-0.073740522	0.0014577378	0.0519197097	0.1000817759	0.2556859466	0.1356115164	-0.0819631966	0.3114674124	0.0077045706	0.123809448	0.0323535588	0.128335445	0.048807302999999996	0.032397613799999996	-0.10640526300000001	0.08274578070000001	-0.0606205383	-0.10434612480000001	0.134656249	-0.050121539400000005	0.028814836400000002	0.1711387905	-0.09748858369999999	0.0380306127	0.1451257115	0.013861719299999999	-0.0611314424	0.1373951952	-0.008128996	0.0659665339	0.15041532289999998	-0.0392836421	-0.0147183624	-0.0654862524	0.039910427000000005	0.0170676429	-0.010232260600000001	0.0531367512	0.1571608845	-0.07386651849999999	0.11045262210000001	-0.0806689639	0.006279465	0.0311207334	-0.08918178560000001	0.1237286491	-0.0671865116	0.1047719564	0.12782075710000002	0.23488357140000002	-0.0592269089	-0.0256877374	-0.1099728024	-0.10753997929999999	0.15790882550000002	-0.1861273514	-0.13344476630000002	0.0006970228	0.24511882570000001	0.226188328	0.017117363700000002	-0.0381985746	0.0632425851	0.0868333941	0.0644829131	-0.11835794890000001	0.1466188847	0.029812632999999998	-0.025673708700000002	0.0286319606	-0.0723011654	-0.0064732315	-0.038596828799999996	0.1536009254	-0.0297093786	-0.0406922429	-0.022739088900000003	0.1131760472	0.11302112560000001	0.1127630801	0.0	0.0	0.014577799999999997	0.014589857299999997	0.00021286393603436323	0.00021251225284	0.0272406	0.10792339999999999	0.01164746026756	0.00074205028836	0.0667518	0.012336399999999996	0.00015218676495999992	0.00445580280324	-0.000380201	-0.000380201	1.4455280040099998e-07	1.4455280040099998e-07	-0.00053462	-0.00053462	2.858185444e-07	2.858185444e-07	0.000156683	7.556989999999999e-05	5.710809786009998e-09	2.4549562489e-08	0.0	0.0
798.6965923504766	-2.1480829955281706	4.614260555677278	637916.2466322634	1322.5226640544245	-13.363846633250205	178.59239683703282	1749066.1969376118	816.943926391605	-0.3059279663042389	0.09359192056704754	667397.3788681321	914.395358390157	680.5862838618092	1.380451	18.632698	0.22304915	0.156026	-0.0090411596	-0.0042067028	0.165628846	-0.008919566700000001	0.029021878900000006	-0.0679824751	-0.0850869056	-0.0182262618	-0.09880754119999999	-0.030979979700000007	0.137122408	-0.1788376665	0.048077945999999996	-0.0703934208	-0.0332610609	0.0734748753	0.1483779124	0.0275535144	-0.0514767471	-0.1190945068	0.0441578961	-0.0262700527	-0.1440009326	-0.1483384834	0.08722644480000001	-0.1038195683	-0.169023858	0.0706529038	0.0013478389000000002	-0.0188754318	0.07082136650000001	-0.0285233931	-0.0734771758	-0.1105559109	0.025475093100000002	-0.0965433405	0.0051252251	0.0112001622	0.051729902	0.0054616543	0.0532126905	-0.0474881045	0.0687023716	-0.0903575802	-0.1234532608	-0.0762219809	-0.0380029883	-0.0381359499	-0.0679424126	0.0213520725	0.0456453604	-0.0771062755	-0.0437412161	-0.1545249007	-0.021213164500000003	-0.1344847039	-0.17744590440000002	-0.075119457	-0.0187594047	-0.0735827037	0.037382328900000004	0.1522555115	0.0702376692	0.092129746	0.046291552	0.055125337999999996	0.011223291699999999	0.0179418137	0.0060971067	-0.026075732400000003	-0.11656902300000001	0.057008939	-0.042268920300000005	0.0389760879	0.0881802211	0.08810930410000001	-0.0298914078	-0.06640365849999999	0.09261903630000001	0.0588235111	0.1130842333	0.11265418640000001	0.1119386527	0.0	0.0	0.017195099999999998	0.0026172999999999995	6.850259289999998e-06	0.00029567146400999987	-0.121098	-0.1483386	0.02200434024996	0.014664725604000001	0.0936476	0.026895800000000008	0.0007233840576400006	0.008769872985760003	0.000446609	0.00082681	1.9945959888099999e-07	6.836147761e-07	-0.00053462	0.0	0.0	2.858185444e-07	0.000233822	7.713900000000002e-05	5.950425321000003e-09	5.4672727684000014e-08	0.0	0.0
799.9166847013317	1.2200923508551114	1.4886253446151518	639866.7024635698	1324.906141939269	2.383477884844524	5.6809668275429255	1755376.2849483984	817.0160701189529	0.07214372734790686	0.005204717395649124	667515.2588326178	915.8739607842192	687.8266362931412	1.166358	15.742969	0.22609004802	0.12625	-0.0473720091	0.0154906602	0.0428206492	0.0091099032	0.1306207637	0.0383272795	0.0464504621	0.0171831216	0.0732696338	0.0016027112	0.0489044146	-0.038933935600000004	0.0736990451	-0.0013192204	0.08635622960000001	0.0962751083	0.06924920700000001	-0.046290797599999996	0.0074681665000000015	0.00013037040000000001	-0.040425528599999996	0.0464869804	0.041605194399999997	-0.0062778526	0.1314149143	-0.1698077488	-0.16152563179999999	0.0470156913	-0.0703357999	0.0888347357	-0.0754227257	0.15181748890000002	-0.1039904207	0.1120774459	0.0035593391	-0.0585628533	0.06866007519999999	-0.035274157	-0.0564764579	0.1232224061	-0.0158112417	-0.0138491806	0.1231621684	-0.0443780356	0.0908084941	-0.1250085516	0.1211800033	0.0873748645	0.051351866600000004	0.0173279101	0.0993678585	0.0263427637	0.0430796154	-0.0696426229	-0.0215901076	-0.0924035447	-0.0545724619	-0.066708678	0.049033485	0.0804677137	-0.0046557536	0.0587703172	0.1624481341	-0.0204655339	0.08891895289999999	-0.042070113099999994	0.0730941579	-0.0007103722999999999	-0.11593336039999999	-0.1127119385	0.0096400619	0.0394443333	0.0561486805	-0.1881563373	-0.09621865	0.1603112664	0.07597781990000001	-0.1501982237	0.032238404	-0.0811431903	0.112946559	0.1121045217	0.1107057733	0.0	0.0	5.90198e-06	-0.017189198019999997	0.00029546852857077185	3.48333679204e-11	-0.00871936	0.11237864	0.0126289587282496	7.60272388096e-05	0.0723826	-0.02126500000000001	0.0004522002250000003	0.005239240782760001	-0.000464039	-0.000910648	2.15332193521e-07	8.29279779904e-07	-9.82248e-05	0.0004363952	1.9044077058304e-07	9.64811133504e-09	0.000391923	0.000158101	2.4995926201e-08	1.5360363792900002e-07	0.0	0.0
799.4272930064247	-0.489391694906999	0.2395042310439452	639083.9968035801	1322.0771560306614	-2.828985908607592	8.003161271100321	1747888.006498122	816.5044762929488	-0.511593826004173	0.26172824280558804	666679.5598064226	915.1027888685044	692.0750908135202	1.2657870000000002	17.085024	0.15104634802	0.0770763	-0.0886841811	0.013119964199999999	-0.0019869075	0.0852413872	-0.110174059	-0.0568186813	0.0170895137	-0.0173820173	-0.0248767514	-0.056530539500000004	-0.0562837271	-0.1367572829	0.0363177529	-0.035496819	-0.0541719152	0.0664385388	0.17025975149999995	-0.0335224717	0.036199534500000005	0.0369525809	0.1300816438	0.0679093055	0.050122346799999995	-0.0143298397	0.0952025961	-0.0763686618	-0.024265906099999998	-0.07139730030000001	0.0162330021	0.0119962441	-0.0469672233	0.021185640699999998	-0.0675562028	-0.0641623567	0.045810241200000004	-0.09569208050000001	0.09330339929999999	0.0215470104	-0.1947105621	0.0481118258	-0.0372423063	0.10692030289999999	-0.0727602469	-0.18441116300000002	0.0434453319	-0.0453484184	0.0245110574	0.0011461292	-0.0162499171	-0.0410588668	0.014591716499999999	-0.0066917261	-0.102622752	-0.110073879	0.0719517753	-0.0575958675	-0.0513769226	0.0308169249	-0.0082573832	0.12230249650000001	-0.0025649609	-0.0021446476999999998	0.0591424193	0.052519412800000005	0.0070736398	0.00855813	0.1015046098	-0.0745710547	-0.0848807195	-0.1672307915	0.11518267380000001	0.0143106303	-0.0224677202	-0.0668291008	0.045271835999999996	0.0781015537	0.0074831185	-0.0401498882	-0.10760931550000001	-0.047715340999999994	0.1127630801	0.11137302310000001	0.10906894060000001	0.0	0.0	0.0261993	0.02619339802	0.0006860940998341397	0.0006864033204899999	-0.0635772	-0.05485784	0.0030093826094656	0.00404206035984	0.06535149999999999	-0.0070311000000000115	4.943636721000017e-05	0.004270818552249999	0.000311585	0.0007756239999999999	9.7085212225e-08	6.01592589376e-07	-0.00053462	-0.0004363952	1.9044077058304e-07	2.858185444e-07	0.000439184	4.7261e-05	2.2336021209999995e-09	1.92882585856e-07	0.0	0.0
798.1423636539023	-1.284929352522454	1.6510434409737726	637031.2326590379	1323.4756170690453	1.3984610383838572	1.955693275877656	1751587.7089762904	815.2175382435195	-1.2869380494292957	1.6562095430688797	664579.6346598241	915.1732258350073	687.8820583153778	1.137995	15.360135	0.06296862	0.030467700000000007	-0.0430613866	0.1135979542	-0.0284544585	-0.0033481973	-0.0126945243	0.0705848146	0.11931825199999999	-0.039069181200000004	-0.0307063635	0.0099333942	-0.022686111499999998	-0.0692919396	-0.025419687200000003	-0.0036915649	0.11575370619999999	0.0663214924	0.0616184269	0.046092195499999995	-0.0347748902	-0.0003822772	0.055684947699999994	0.0768857075	-0.0871487626	-0.0246877101	-0.055061869400000005	0.06897984759999999	-0.0335412162	-0.1930573576	-0.0664008415	0.0673363543	0.0829043445	0.0615773053	0.0799626313	0.168293196	0.0394981977	0.0035569434	-0.0212306818	-0.024538052799999998	-0.1161439905	0.0532500209	0.1158234248	-0.058896471900000004	-0.0342631209	-0.013512979	-0.044746281	0.017292682099999998	-0.0672623183	-0.138780825	0.0855259084	0.0754808768	0.009935515	-0.0358532548	-0.012399877	-0.09453932570000001	0.034730479700000004	-0.11015924880000001	0.16089002789999998	0.040529036000000004	-0.009357991099999999	0.1787253755	0.022844450899999997	-0.0582677967	0.0384130765	0.02067184	-0.0423942871	0.029676560499999997	0.08500223230000001	-0.0098182561	-0.18978097160000001	-0.1124770101	-0.100268602	-0.1291710811	-0.0053260715000000005	-0.0758950155	0.1277378817	-0.0691762929	-0.0242905474	0.0944995719	0.0591992407	-0.0847089399	0.112533871	0.110460877	0.10703412710000001	0.0	0.0	0.00908358	-0.017115719999999997	0.00029294787111839985	8.251142561640003e-05	-0.044742800000000006	0.018834399999999998	0.0003547346233599998	0.0020019181518400007	0.0619077	-0.00344379999999999	1.1859758439999933e-05	0.003832563319290001	0.000102705	-0.00020888	1.0548317025e-08	4.3630854400000015e-08	-0.000282898	0.000251722	6.336396528399999e-08	8.003127840400001e-08	0.000428292	-1.089200000000003e-05	1.186356640000007e-10	1.83434037264e-07	0.0	0.0
797.6257908360723	-0.5165728178300242	0.26684747612085136	636206.9022068697	1321.0268165951104	-2.448800473934853	5.996623761143558	1745111.8501634113	815.6851067214317	0.4675684779122094	0.2186202815371402	665342.1933271533	914.7745166400446	680.1814762257055	1.024555	13.828979	0.10128650999999997	0.0582324	-0.0128490365	0.0785210304	0.0043431929	0.1049836701	-0.1195695849	0.0321062225	0.0690822842	-0.037049833500000004	-0.0460379578	-0.0655617307	-0.05225642230000002	-0.046125966	-0.0003132555	0.0144288677	-0.0165009403	0.0210131579	0.0428695225	0.010539464299999999	0.1501375977	0.09267689359999999	0.1031973481	-5.00283e-05	0.07253166030000001	0.0705387367	-0.0869834981	-0.0327697305	-0.07265689389999999	-0.0731730033	0.0242709061	0.0642784973	-0.1020078531	-0.0065780609	-0.15557229449999999	0.0447440549	0.0290717841	-0.033683547200000004	-0.0214181606	-0.0232250979	0.1129148873	0.1533663162	0.114779183	-0.0368283152	0.09032921699999999	0.14201375019999998	0.013277474099999999	-0.0551881036	-0.0902495699	-0.0542463162	0.0187556234	-0.0178276006	-0.022231429599999998	0.034871170099999994	-0.0413906745	-0.0513875584	0.1415453418	-0.0621461521	0.021035501	0.0354176876	0.0434036322	0.1094156131	0.056826901799999996	-0.041545083999999996	0.0633436429	0.0166814957	0.10248631609999999	0.038767708	0.0540404612	-0.19190320460000002	-0.0040651134000000005	-0.0680186822	0.12209324869999999	-0.0773683308	-0.019646088	0.0081766012	0.0375710115	-0.0880708735	0.0707947975	0.1599340148	0.016324538899999998	-0.1780456506	0.1122590247	0.109369563	0.1046087577	0.0	0.0	0.011635	0.0025514199999999987	6.509744016399994e-06	0.00013537322500000002	0.00651384	0.051256640000000006	0.0026272431440896005	4.24301115456e-05	0.07249030000000001	0.010582600000000005	0.0001119914227600001	0.005254843594090002	-0.00030005900000000004	-0.000402764	9.003540348100001e-08	1.6221883969600001e-07	-0.000461244	-0.00017834600000000002	3.1807295716000014e-08	2.12746027536e-07	0.000271485	-0.00015680699999999996	2.458843524899999e-08	7.370410522500003e-08	0.0	0.0
796.7939591965255	-0.8318316395467491	0.6919438765510327	634880.6134120744	1318.4111248722204	-2.6156917228900056	6.841843189195286	1738207.8941868336	814.494895896643	-1.1902108247886645	1.416601807444113	663401.9354416834	914.109172344833	679.4969656352728	1.042137	14.066295000000002	0.12975724	0.07734529999999999	0.0579675215	0.13528650650000001	0.0263979277	0.0132302651	-0.042866908700000005	-0.046460737599999996	0.043311576399999996	-0.0997856733	-0.049183343600000005	-0.0007176971	-0.0311865257	-0.0167053723	-0.0844444163	0.0095722292	0.0151470438	-0.0278300505	-0.1084557169	-0.009388135	0.16275579210000002	0.0784963601	0.1392233102	-0.015904737	0.0649765933	-0.0976898009	0.0131989538	0.0033833396	-0.15258629710000002	-0.0489550888	0.09349826	0.0391442419	0.1010742016	-0.07094142769999999	0.0967423078	-0.1466521887	0.0256476865	0.22624495690000002	0.026754691	0.0108636453	0.1417330581	0.1716699748	0.0035821427	0.0068227659	-0.046867150999999996	0.0416344615	0.025922550099999997	0.0335219353	-0.0066863593999999995	0.0114107397	0.015288545700000001	0.0741966887	-0.0368571442	-0.0439177337	-0.026523954500000002	0.0175252651	0.1060037732	-0.0933461476	-0.0191248433	-0.0542727138	0.08322630639999999	0.13042010810000002	-0.1364846701	-0.0225072693	0.0491867844	0.0672835041	0.042831790599999996	-0.08618807869999999	-0.1101274117	-0.0402370347	0.0833448516	-0.0394541193	-0.0122406042	-0.0360662713	-0.0728685563	0.006296142199999999	0.1550681961	-0.20081349780000002	-0.1559371869	0.0378553809	0.0441311948	-0.1590469297	0.1119386527	0.10810085109999999	0.1018016823	0.0	0.0	0.017263899999999995	0.005628899999999996	3.168451520999995e-05	0.0002980422432099998	-0.0606697	-0.06718354	0.0045136280469316	0.00368081249809	0.0657255	-0.0067648000000000005	4.576251904000002e-05	0.0043198413502500005	0.000328905	0.0006289640000000001	1.08178499025e-07	3.955957132960001e-07	-0.00053462	-7.337599999999994e-05	5.3840373759999906e-09	2.858185444e-07	0.000572745	0.00030126	9.075758760000002e-08	3.2803683502500004e-07	0.0	0.0
