global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
725.9932778543792	n/a	527066.2394897459	n/a	1110.012974317153	n/a	n/a	1232128.8031524126	768.658471187905	n/a	590835.8453289274	n/a	806.8253005786023	665.5309610121373	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00200707	n/a	4.028329984900002e-06	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0
720.7285924830736	-5.264685371305632	519449.70402263245	27.716912058839515	1070.839259593116	-39.17371472403715	1534.5799252802453	1146696.7198859327	768.4124037264502	-0.2460674614547997	590457.6222006611	0.060549195586809365	803.1047415622647	640.4391357645176	1.305454	23.060074	0.09979231	0.054067599999999987	-0.0211474748	0.1212118269	-0.000650899	0.0930679319	-0.0435391988	0.0014901944	-0.0822536994	-0.08701658970000001	0.0558121906	0.048051473899999995	0.0479818798	-0.1594752653	0.0084119078	-0.17723230760000006	0.1098617536	-0.055045778499999996	-0.1184018509	0.0278399514	-0.061564832699999995	0.005807066	-0.0670030987	0.1407593832	-0.057007773399999996	0.050129544500000005	0.032539507599999996	-0.0399846337	0.0834120748	-0.0140418277	0.07556446929999999	-0.06615363219999999	0.026352547799999997	-0.036476628999999997	0.0301812031	-0.0047415551	0.0474089135	-0.1217804399	0.0757568487	-0.0846366213	0.1327899098	-0.0671702871	0.0181185407	0.052989013700000004	-0.0876147074	-0.0341915033	0.1493366993	-0.063242313	0.0335609633	0.0549931209	-0.06590301559999999	-0.1510280111	0.0333429061	-0.0931935832	0.1486874962	-0.0372147949	0.19650332410000002	-0.049783554199999996	0.1385085317	-0.0140037031	0.08568710980000001	-0.09261868820000001	0.023846178500000002	-0.1501752117	0.0815375732	-0.2430826839	0.0425596217	0.23345723170000002	-0.020250691499999997	0.1201245675	-0.0488755704	0.0163742126	-0.01899694	0.0412389747	-0.005254234	0.030341546	-0.1125454432	0.1199802302	-0.0057271429	0.1128608806	0.1128439341	0.1128156919	0.0	-0.00751238	-0.005505309999999999	5.64358532644e-05	3.0308438196099993e-05	-0.0273232	-0.0273232	0.0007465572582400001	0.0007465572582400001	0.040338699999999984	0.040338699999999984	0.0016272107176899993	0.0016272107176899993	0.0	0.0	0.0	0.0	0.00013927700000000002	0.00013927700000000002	1.9398082729000004e-08	1.9398082729000004e-08	-0.000393225	-0.000393225	1.54625900625e-07	1.54625900625e-07	0.0
721.6196633051413	0.8910708220677179	520734.93846862565	0.7940072099404386	1068.6409750596415	-2.198284533474407	4.832454890112791	1141993.5335764214	769.8466284922162	1.4342247657659757	592663.8314008323	2.057000678736467	803.8736967521596	650.2320979078901	0.999676	17.658684	0.13882329999999998	0.0965253	0.0055465689	0.0118162944	-0.0399979678	-0.0837891513	0.0473313258	-0.013731333200000001	-0.0166649654	0.020011708	-0.0212253252	0.0183786894	-0.009402911199999999	-0.1067941864	0.0196626625	-0.0237295602	0.0250969789	-0.1956534353	0.053152250899999996	-0.0432159592	0.0077080824	-0.09373432460000004	-0.036963509	0.089698975	0.1053251664	-0.026676668900000002	-0.1267115079	0.111655432	0.11719939830000001	-0.0088392996	0.0704609766	0.0529157656	-0.006864185500000001	-0.0758218741	-0.1288812075	-0.0339397096	0.0511587272	0.0546825547	-0.012571539199999999	-0.07049920059999999	-0.0754061618	0.0497773711	0.1332268425	-0.027534323	0.0086830509	-0.1085798368	0.0939440778	0.0810396636	0.1300623204	-0.0108871263	-0.044633230999999995	-0.0087670179	0.0858091841	-0.05377181809999999	-0.027031034199999998	-0.1852804505	0.21289748809999998	0.0036404428	-0.1045056402	-0.026333531400000002	0.10270598460000001	-0.14242757279999999	0.084959116	-0.0262903849	-0.0412359407	-0.0513318257	-0.0830574411	0.0477905585	0.044449217199999995	-0.0177959516	0.0346732104	-0.0320448947	-0.09030471970000001	-0.0305698755	0.002477144	-0.09904453619999999	-0.022711004700000002	-0.10839567539999999	-0.1475919055	0.1128156919	0.1126632248	0.11240926539999999	0.0	-0.00909723	-0.0015848499999999994	8.27595936729e-05	2.5117495224999988e-06	0.0572064	0.08452960000000001	0.00327257220096	0.007145253276159998	0.0442789	0.003940200000000005	0.00196062098521	1.552517604000004e-05	-0.000794517	-0.000794517	6.31257263289e-07	6.31257263289e-07	0.000208547	6.926999999999999e-05	4.7983329e-09	4.349185120900001e-08	-0.00028163900000000003	0.00011158599999999996	7.932052632100002e-08	1.2451435395999988e-08	0.0
720.9897445683454	-0.6299187367959576	519826.2117727279	0.3967976149666149	1070.2841349923526	1.6431599327111144	2.699974564467194	1145508.1296163285	770.4301883098861	0.5835598176699932	593562.6750592067	0.3405420607990357	803.0246153783094	642.0862506007725	1.003086	17.718917999999995	0.109876815	0.059791599999999986	0.0262700934	-0.0335090954	0.1211920673	-0.016290253	-0.0320196315	-0.0710864954	-0.12031115619999999	-0.0368112584	-0.027245418599999998	-0.0417474979	0.1384069997	-0.0395833558	-0.041124166499999996	-0.0204492948	-0.0081272313	-0.1137781418	-0.047464856	0.08538750810000001	0.1618828583	-0.10075326039999999	-0.0003445153	0.04944673559999999	0.0311954113	0.11910050800000001	-0.022652764	0.10529779269999999	-0.0451210896	-0.0013355899	-0.0822913024	-0.09753948970000001	0.0831668256	0.0785113724	-0.09575067	0.049637397	-0.0188813375	0.0478036775	0.176888438	0.13894595869999998	-0.1773535409	0.07215638469999999	-0.0199267108	0.1468946203	0.1432476637	0.141535284	0.017337320700000002	0.07890328469999999	-0.07637384059999999	-0.1544060612	0.0933611119	-0.0147106221	-0.009783514	0.0282793554	0.0740451132	-0.065557542	0.2123780046	-0.0630530679	-0.0029796753000000003	-0.0722870137	-0.0817591176	-0.0810390988	-0.0565451409	0.0231980567	-0.09293172529999999	-0.0206848138	-0.0340257932	0.040647006400000005	-0.0271523639	-0.11586696169999999	-0.0957722874	-0.009992012	-0.0322311052	0.1102201568	0.09452021039999996	-0.12806676820000001	0.054514466100000006	-0.0874905749	0.17021813030000002	0.1127253327	0.1123020954	0.1115978766	0.0	-0.00907663	2.059999999999909e-05	8.23852121569e-05	4.2435999999996254e-10	0.0132814	-0.043925	0.00017639558595999996	0.001929405625	0.0543184	0.0100395	0.00295048857856	0.00010079156025	-9.83007e-05	0.0006962163	9.663027620489999e-09	4.847171363856901e-07	-6.7582e-05	-0.000276129	7.624722464099999e-08	4.567326724000001e-09	-0.000427128	-0.000145489	1.8243832838400004e-07	2.1167049121000002e-08	0.0
720.0547728595326	-0.9349717088127818	518478.87591779314	0.8741720962802932	1057.9432197480976	-12.34091524425503	152.29818906588616	1119243.8562109715	770.8305843429765	0.40039603309037375	594179.7897585346	0.16031698331450767	803.2949665311363	638.0598814672866	1.033627	18.258415	0.084683905	0.0500553	-0.0353000594	0.054619905	-0.0118052752	0.12367994449999999	-0.0020977635	-0.0190348048	0.07172006730000001	-0.08232194799999999	0.050274646799999996	0.08675246460000001	-0.0232326759	0.015210523	-0.0184686652	-0.0837534277	0.0666446824	-0.0583701418	0.042419651600000004	0.1212478238	0.0998164384	0.0050760783	0.08349546440000001	-0.0839699168	0.11896577789999999	0.022964971400000003	0.0287448131	0.0842452072	0.006080335300000001	-0.0846122583	-0.0112376971	0.0089769323	-0.039841661	0.0552713938	-0.017716318	0.1260941993	0.0213990314	0.012898133899999999	0.017653506200000002	-0.0934725908	-0.0088613737	-0.1160899623	0.035136849399999996	-0.015362584299999999	0.062424956399999995	0.030691162200000007	-0.0102891558	0.1206781961	-0.0235835239	-0.10036390320000001	-0.0690897428	-0.0797973942	-0.0672925034	-0.0751416785	0.017610711100000002	0.0917273585	0.0841775941	-0.0016185097	0.0284802498	-0.1275481842	-0.1018460221	-0.0179828824	0.0514369124	0.10401540029999999	-0.0184606495	0.0960609166	-0.0028081744000000002	0.050029003899999994	0.059765524800000004	-0.1008256916	-0.042183764699999994	0.0143383884	-0.055763542400000005	0.0493701911	-0.1108748936	-0.11944872869999999	0.09149935140000001	-0.0583109929	-0.0649540731	0.1125898391	0.1117611244	0.1103844485	0.0	-0.0162769	-0.00720027	0.00026493747361000004	5.18438880729e-05	-0.0262019	-0.039483300000000006	0.00068653956361	0.00155893097889	0.0441797	-0.0101387	0.0019518458920899995	0.00010279323769	0.00035622400000000004	0.0004545247	1.2689553817600002e-07	2.0659270291009e-07	-0.00017029	-0.000102708	1.0548933264e-08	2.89986841e-08	-0.000427128	0.0	1.8243832838400004e-07	0.0	0.0
721.7311639049768	1.6763910454442341	520895.8729516325	2.8102869372456114	1064.4632126080403	6.519992859942705	42.51030689370384	1133081.93099583	771.5546046171637	0.7240202741871826	595296.5079059479	0.5242053574340831	804.8173070982712	643.9391470264668	1.04629	18.4821	0.128798925	0.0676756	-0.0926444755	-0.0264687818	-0.0794685354	-0.056250212800000005	-0.003294739	-0.11114594289999999	0.0278402234	-0.0161201108	0.03942156	-0.04610003	0.0693598409	0.0551688852	0.0399877528	0.0524677682	0.0671027733	-0.1343072999	-0.08084140299999999	0.11723021410000001	0.06492599660000001	-0.048670229599999996	-0.0206196404	-0.06869114400000001	0.034601341	0.054428048099999994	-0.11102355039999999	0.0410632398	-0.0105013491	-0.0017595877	0.0314921439	0.0763871937	-0.0214005031	0.033036637599999995	-0.0373012386	-0.0152038991	0.0752366376	-0.020030415	0.0297248716	0.08391468390000001	0.0090102067	-0.1263341852	-0.0135716799	0.1136999333	-0.0690168222	0.1006765823	-0.08522695279999999	0.006136046	-0.0372171399	0.0835932164	-0.052856808600000006	-0.0105699624	-0.0599239219	0.10299052339999999	-0.0157067447	-0.0806756262	0.1390904963	-0.0326661484	0.0220936496	-0.1434234747	-0.0453516396	0.0781294671	0.025384289900000002	0.060417113499999994	-0.0570086569	0.0721228343	0.010772821399999999	0.0361315394	0.048692623899999996	0.060749578600000013	-0.0034162351	-0.046696511600000004	-0.0109603931	-0.0479437657	0.0510860114	0.14650062960000002	-0.0196954061	-0.0496114738	-0.0050102395	0.11240926539999999	0.111041178	0.1087733526	0.0	-0.0229906	-0.006713699999999996	0.0005285676883599998	4.507376768999995e-05	0.029400400000000007	0.055602300000000014	0.0008643835201600003	0.0030916157652900013	0.022421	-0.021758699999999995	0.000502701241	0.0004734410256899998	-0.00024850400000000003	-0.0006047280000000001	6.175423801600003e-08	3.6569595398400017e-07	-6.98925e-05	0.0001003975	1.007965800625e-08	4.88496155625e-09	-0.000616487	-0.00018935899999999995	3.80056221169e-07	3.585683088099998e-08	0.0
723.9873166185425	2.256152713565712	524157.6346245178	5.090225066929924	1070.951883911878	6.488671303837692	42.10285528924672	1146937.9376544005	770.4033417323178	-1.1512628848458917	593521.3089523225	1.3254062300236849	804.5886272539027	657.780230272818	1.082292	19.118046	0.06691877499999999	0.0439465	0.08068244570000001	-0.0793603774	-0.029489839500000007	-0.060425345	0.0412211652	-0.0026835428000000004	-0.0230424794	0.0924100206	0.0297703701	0.0527792083	-0.07774919870000001	-0.055914896500000005	0.08308999759999999	-0.0064104895999999995	-0.0438302358	-0.13251094630000002	0.08957416289999999	0.0324391271	0.1236907482	-0.0414479607	-0.1034009349	-0.0314311945	0.2042125741	-0.0534519534	0.054640863899999996	-0.0031903671999999996	-0.005783253100000001	0.0848060799	0.1253784413	0.046477244800000005	0.13711156630000002	0.1237105865	0.2146658795	-0.09280883699999999	-0.0388796461	-0.0764372173	0.0422259693	0.052047862199999996	0.054762069000000003	0.0090677296	-0.0802697847	0.0247639745	-0.0371157716	0.055616022800000005	0.0408539536	0.0622721269	-0.0304253168	-0.05872863110000001	-0.0641319834	0.060484451900000014	0.09070278119999999	-0.0497473159	-0.12032996800000001	-0.047342927800000004	0.17229447899999994	-0.10858937490000001	0.013046198	-0.1336190321	0.15061478890000002	-0.0103036476	0.0376838112	0.0596187045	0.1156111283	0.0729310859	-0.0809969167	-0.1024808211	-0.10842820339999999	0.0510937683	0.0633339339	-0.054762835999999995	0.0164532561	0.1008895232	-0.0895592622	0.07967060769999999	0.20986976329999998	0.10098404	0.10635015800000001	0.11218368390000001	0.1101434092	0.1067703929	0.0	-0.0104077	0.012582899999999996	0.00010832021929	0.00015832937240999991	0.07049180000000001	0.0410914	0.004969093867240001	0.00168850315396	0.0276041	0.0051831	0.0007619863368099999	2.6864525609999994e-05	-0.000299901	-5.1396999999999955e-05	8.9940609801e-08	2.6416516089999955e-09	-4.785e-24	6.98925e-05	4.88496155625e-09	2.2896225000000003e-47	-0.000576549	3.9938e-05	3.32408749401e-07	1.5950438439999996e-09	0.0
720.5966745963627	-3.3906420221798044	519259.56743933633	11.496453322571552	1064.0806897739014	-6.871194137976545	47.21330888176323	1132267.7143497018	770.5058087866624	0.1024670543446291	593679.2013739889	0.010499497226065174	802.3547149380287	650.4720990590922	1.219943	21.549564	0.17383395	0.103401	-0.0282048431	-0.0733137985	0.08633459380000001	0.0484275467	0.0024997420999999997	0.027310926800000003	-0.0210331034	-0.051919744299999994	-0.0185882507	-0.0469761511	0.1527848259	-0.008915903499999999	-0.0886973609	-0.0361612402	0.0568322025	-0.0371122556	-0.13962917560000002	0.0267389858	0.157575642	-0.023912430699999997	0.0421129317	-0.017518195900000002	0.0453756268	0.1395924814	-0.0236307016	-0.0345312791	-0.061005825199999995	0.0772361647	-0.009991278000000001	0.003188424	-0.00046914769999999997	0.0438972745	0.0945014233	-0.0026647771	-0.0228378275	-0.1371195832	-0.0227854594	0.2006921086	-0.008387214399999999	0.0665189053	0.1504177448	-0.1262636616	-0.1863457066	-0.0870993906	-0.0863759266	-0.0745452261	-0.0387821871	0.10744957210000004	0.0608094562	-0.010954578500000001	-0.0649380096	0.0196100217	0.1193672485	-0.054368205700000005	0.1355840462	-0.012760423100000001	0.019933236200000003	-0.0431617345	-0.20139727	0.0548667794	-0.07755453799999999	0.059800816	0.0400445655	-0.0696434462	0.1455159658	-0.037670456899999996	0.0936094894	0.0450024888	0.1040519683	-0.11829679289999999	-0.0447002989	-0.0508517347	0.17118734079999998	0.00255029	0.1253761594	0.0789783877	-0.046790860999999996	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-0.0131026	-0.0026949	0.00017167812676000002	7.26248601e-06	-0.0226777	-0.09316950000000003	0.0005142780772900001	0.008680555730250002	0.0551253	0.027521200000000003	0.0030387987000900004	0.0007574164494400001	0.000371519	0.00067142	1.38026367361e-07	4.5080481640000007e-07	-0.000243529	-0.000243529	5.9306373841e-08	5.9306373841e-08	-0.000670567	-9.401799999999997e-05	4.496601014889999e-07	8.839384323999993e-09	0.0
721.5180325663281	0.9213579699653563	520588.2713183849	0.8489005088186827	1058.8588754521172	-5.221814321784223	27.26734481119082	1121182.1181237223	769.914242094981	-0.5915666916814644	592767.940180689	0.3499511507069527	802.7285896898062	644.1400211593739	1.200381	21.204014	0.05428310000000002	0.0293529	0.0352053403	0.1002058363	0.015147355800000003	0.095651393	-0.08931216480000001	-0.0165201403	0.115930851	-0.0388132465	0.0729990359	0.0965567348	-0.0635240277	-0.053368247800000004	-0.0283877398	-0.1437928142	0.1254146305	-0.086856901	0.0881416917	-0.0138630608	-0.0794174152	0.020179911000000002	-0.1298677677	0.0080445837	0.0864154176	0.0079905767	-0.0070084603	0.0024027367999999998	-0.16717264380000002	-0.0464718093	-0.0394482269	0.1038466551	-0.1410841981	0.0510272899	0.0913955262	0.055880645599999994	0.18593875989999997	0.0086541017	0.0047850239	-0.0683760225	-0.0924116157	-0.085719073	0.0469319181	-0.0607448687	-0.052304509400000004	0.1081649782	0.0019901474	0.037869038199999996	0.1050575259	0.0478839363	-0.0663154715	-0.0623302885	-0.0363914235	-0.1427700633	-0.0094447989	-0.0052087174	0.0776762637	0.11479645470000001	0.0045795031	-0.0183920386	0.0845380286	0.0395842743	0.052145190999999994	0.1890401277	0.10664775800000001	-0.0815301279	-0.024012658500000002	0.0951149167	0.054624937900000003	-0.18077725600000005	0.040970805	-0.0308303156	0.0058000263	0.0024245761	0.0863485733	0.0294310524	0.1015849254	-0.12068111710000001	-0.1570444833	0.1115978766	0.1078204375	0.1016191316	0.0	-0.0321149	-0.019012300000000003	0.0010313668020100002	0.00036146755129000017	-0.0264022	-0.003724499999999999	0.0006970761648400001	1.387190024999999e-05	0.0440515	-0.011073800000000002	0.00194053465225	0.00012262904644000006	0.000593401	0.000221882	3.52124746801e-07	4.923162192400001e-08	-0.0002294	1.4129000000000012e-05	1.996286410000004e-10	5.2624360000000004e-08	-0.000844006	-0.00017343900000000006	7.123461280359999e-07	3.008108672100002e-08	0.0
722.9681820579437	1.4501494916156616	522682.99226816813	2.1029335480331617	1065.276684512	6.4178090598827575	41.188273129113185	1134814.4145648791	770.390206272338	0.4759641773570138	593501.0699203354	0.2265418981271389	803.2366437776996	648.3065180719396	1.251961	22.115145	0.12429965	0.07799739999999998	-0.022374556400000002	-0.0795081987	-0.0441780961	-0.0883386847	-0.0307105209	-0.14604688789999998	0.0025246179999999997	-0.0739692019	0.0561884661	-0.1331231936	0.0630788843	-0.0564159804	-0.0133515225	0.0071802289	0.0577349347	-0.030232790099999997	-0.023164128399999998	0.0946147669	0.1535814031	-0.0741394196	-0.0100268751	0.0470343146	-0.08684492960000001	-0.0545503733	0.0041141482	-0.0059048388	-0.0694905274	0.053561198899999996	0.1938235304	-0.0829086114	-0.0854963118	-0.1356101062	0.0380573735	0.060634567300000004	-0.056865738	0.066489036	-0.0970909207	-0.1088749527	-0.13942311029999999	-0.0327183983	-0.1194904886	-0.0159162551	-0.0625581739	-0.12027961640000001	0.1655899741	-0.0638682898	-0.0699125533	0.008223750600000001	-0.0036421904999999997	-0.0641435381	-0.0085591023	0.0774197306	0.04967384	-0.1339604267	0.1162817847	-0.012260597600000001	-0.0754162954	-0.0033890431	-0.0660422246	0.0681722128	-0.0593218139	0.022092384399999998	0.036139492200000005	0.1726650137	0.019605566100000003	-0.12134997289999999	0.1149470749	-0.1141364774	0.1556777942	0.1406301065	0.0504535359	0.0391273546	-0.1002620656	-0.027817136200000002	-0.20881498969999998	-0.1537792355	-0.0450998414	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	-0.03688	-0.0047651	0.0013601344000000002	2.270617801000001e-05	0.0306235	0.05702569999999999	0.00093779875225	0.00325193046049	0.044193300000000005	0.00014180000000000442	0.0019530477648900004	2.010724000000125e-08	-0.000346056	-0.000939457	1.1975475513599994e-07	8.82579454849e-07	-5.2939499999999995e-23	0.0002294	5.2624360000000004e-08	2.8025906602499995e-45	-0.00092249	-7.848399999999998e-05	8.509878001e-07	6.1597382559999954e-09	0.0
