global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
712.0041694895549	n/a	506949.9373705108	n/a	1062.6793542175876	n/a	n/a	1129287.4098803091	759.6512544530002	n/a	577070.028392017	n/a	802.350083628321	645.0090289811499	n/a	n/a	n/a	n/a	-0.0272190897	-0.0532809511	0.0422978496	-0.019172583700000002	0.0722718663	-0.3593522608	-0.0725692506	0.010482206899999999	0.4073865605	0.1600347941	-0.12289682589999999	0.13966176449999998	-0.0204219877	0.0368254045	-0.0065040945999999995	0.0880712052	-0.0025551648000000002	0.053450026500000004	-0.07414638230000001	0.0076817001	-0.2681568491	0.0488765646	-0.0235087671	0.042411287199999995	-0.009966751999999999	0.16360869390000002	-0.0182038137	-0.0315953231	0.0700003571	-0.0080392859	0.0554134686	-0.06741202339999999	0.0895122031	-0.09447625230000001	0.0826725099	-0.0003049358	0.0758061651	-0.06148403700000001	0.11431022769999999	-0.09024160869999999	0.0280107415	-0.0439483165	0.0557159109	0.1430482186	-0.22441518870000002	0.1360793758	-0.1227670542	0.13240135390000002	-0.0453450438	0.3440623383	-0.2213292876	0.1751440231	0.2666022774	-0.1420189383	0.245848335	-0.1902063917	0.0926218647	-0.0178622958	0.0023933512	-0.065829934	0.1529003527	-0.0283910254	0.08644813189999999	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.0845942	n/a	0.007156178673639999	n/a	-0.016069899999999998	n/a	0.00025824168600999993	n/a	-0.000115315	n/a	1.3297549225e-08	n/a	0.0	n/a	0.0	n/a	0.00102485	n/a	n/a	1.0503175224999997e-06	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.0400731466202	-4.964096342934682	499905.6650351781	24.642252501937474	1031.2241437386492	-31.455210478938398	989.430266274316	1063423.2346295102	759.3662471158334	-0.28500733716691684	576637.0972587849	0.08122918223897661	796.4030863731534	631.3838293058358	1.038546	22.03055	0.07182271499999998	0.04949	0.036649742400000004	-0.0051843353000000005	-0.021475886200000002	-0.0819570127	0.0097646808	-0.08589953189999999	-0.027058846400000003	-0.039083707599999996	0.1433276256	0.0742010989	-0.10578843119999999	-0.0100339062	-0.042829200899999996	-0.0029130203	0.0458595124	0.12355838720000001	0.0668482779	0.012736917	-0.0315460319	0.0449348175	0.0149546121	-0.14457368240000001	0.0541635177	-0.0118400736	-0.0195235544	0.0620264025	0.0022904607	-0.0286527179	0.11154938460000001	0.0137504961	0.07297904	0.10095517789999996	0.037537921099999996	-0.0377243665	0.06081553610000001	0.006753778	-0.09355881810000001	0.044319506200000004	-0.0012661255999999999	-0.1430429946	-0.0183598056	-0.0199497942	-0.022425592999999997	0.0938385073	-0.0339698138	-0.0345013915	-0.0550957579	-0.0078806834	-0.0650045177	0.1063551026	0.0583681976	0.0661160967	0.0469758734	0.050580298200000005	0.1047998936	0.06628505400000001	0.09528666470000001	0.30608802329999996	-0.025590006800000002	-0.1172122336	0.0743940675	0.0738454467	0.0463959729	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.07918899999999998	0.005405200000000014	0.006270897720999997	2.921618704000014e-05	-0.0367591	-0.020689200000000005	0.00135123143281	0.0004280429966400002	0.044505	0.044620315	0.001980695025	0.001990972510699225	0.0	0.0	0.0	0.0	0.00100269	-2.21599999999998e-05	4.910655999999912e-10	1.0053872361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.6146861817938	-3.42538696482643	495073.62661070423	11.733275858802822	1023.5367269613304	-7.687416777318845	59.09637670820325	1047627.431438713	760.4821273528796	1.1158802370462126	578333.0660231614	1.2451887034303115	797.9096559822397	630.4130451249093	0.8836149999999999	18.744034	0.091715	0.055606600000000006	-0.0030281103	0.0036988098	-0.0324320068	-0.0963260079	0.034575753	0.0325376433	-0.0883374324	0.0544863212	0.0553662975	-0.0813986062	-0.0115410472	-0.1485529577	-0.08598060019999999	0.0375858243	0.054454511	0.06803364690000001	0.0693879218	0.0128982522	0.0017284454999999998	-0.0753325183	0.0101818368	0.0159471094	-0.0973829816	0.0742357072	0.0213254269	0.1122942233	0.18221350190000002	0.1331569522	0.1724950898	0.025707285299999997	0.0752141865	0.1094279257	0.0396871508	0.042206708200000005	0.048779777999999996	-0.0638075967	0.0155884471	-0.017853383799999997	-0.0413708941	-0.0255219224	0.0531425455	0.0229975373	-0.11732526800000001	0.0143765747	-0.0189780729	-0.042540169	-0.0596907703	0.0535881488	-0.060343118	0.0330290452	0.043019431399999995	-0.0713587106	0.0296488348	0.0168984147	0.1522492196	0.0423586704	0.0261056421	0.11151828800000001	0.10573133009999999	-0.20619312059999997	-0.0619913458	-0.1663945892	0.0387769254	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0875061	-0.008317100000000022	0.007657317537210002	6.917415241000035e-05	0.0123239	0.049083	0.00015187851120999996	0.002409140889	0.0423074	-0.0021976000000000014	0.00178991609476	4.829445760000004e-06	-5.29396e-23	-5.29396e-23	2.80260124816e-45	2.80260124816e-45	0.00147642	0.0004737299999999999	2.244201128999999e-07	2.1798160164e-06	0.000168616	0.000168616	2.8431355455999994e-08	2.8431355455999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.2501102132852	-4.364575968508575	488950.7166332915	19.049523384882566	1011.4303163460324	-12.106410615297932	146.56517798619845	1022991.2848238351	760.6575670623145	0.17543970943484055	578599.9343291593	0.03077909164658128	797.1702283468995	612.8050822400554	0.900908	19.110861	0.0912677	0.0549394	0.069972916	0.1031377297	-0.037514017000000004	-0.1329762182	-0.0247294302	0.1623027381	-0.0450094437	0.0822557207	0.0536203881	0.0100079876	-0.0036359072	-0.21010554620000002	-0.0917487695	0.023637779700000004	0.056487949100000004	0.0012716977	0.0548695909	0.0738411998	0.0437976877	0.027528478399999997	-0.0019621612	0.0630747112	-0.1747063157	-0.0421375073	-0.013217363999999999	0.07556876900000001	0.1021244224	0.0745927529	-0.1177623375	0.00011715799999999999	-0.0007903435	-0.1379188962	-0.0460550783	-0.0806101169	-0.0143261198	0.056165861100000006	0.1671561852	0.0846455606	-0.0352386732	0.07896202849999999	-0.117955735	0.0681089813	-0.1621790625	0.036368870899999996	0.0431470006	-0.1185249662	0.0187449452	0.10936988460000001	-0.0240441938	0.061781069	-0.0018234415	-0.1255540958	-0.0905102292	-0.0323769228	0.1047821345	0.1351908359	0.0242913779	-0.023186609900000002	0.049781824	-0.0751708831	-0.0650865454	-0.126363636	0.13206537599999998	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.07932219999999998	0.008183900000000022	0.006292011412839997	6.697621921000035e-05	0.0181765	0.0058526	0.00033038515224999987	3.425292676e-05	0.0958846	0.05357719999999999	0.009193856517159999	0.00287051635984	0.00017707899999999996	0.00017707899999999996	3.135697224099998e-08	3.135697224099998e-08	0.00141261	-6.381000000000008e-05	4.07171610000001e-09	1.9954670121e-06	0.000400807	0.00023219099999999997	1.6064625124899998e-07	5.391266048099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.7217273951828	-0.5283828181023864	488212.0523341082	0.27918840246581955	1009.1621667049367	-2.2681496410957607	5.144502794402828	1018408.2787086023	760.945025175661	0.2874581133465881	579037.3313395875	0.0826321669287799	797.5937319958438	594.5252887035152	0.940302	19.946527	0.08920185000000001	0.054615599999999986	0.088956127	0.1974808615	0.0609929129	-0.06160806570000001	-0.026691009900000003	0.1562650921	0.0137486398	0.15997594269999998	0.0222485436	-0.0287149286	0.0015528693	-0.1614280366	-0.0983390814	-0.015182219299999999	0.14459521179999998	0.0190608694	0.0514769843	0.055902502199999995	-0.0455657196	0.022087008199999997	-0.0264112498	-0.0340528793	-0.0264286172	0.0509814067	-0.0374174469	0.0739260586	0.07771863429999999	0.039494366600000004	0.0639133797	0.021420284700000004	-0.0208075041	0.04540962690000002	-0.023860937000000002	0.04250935	0.008376613199999999	0.0852705768	-0.0298195213	0.0262985383	-0.0079258814	0.0429945954	-0.07051796860000001	0.0017621601999999999	-0.1238103643	0.0182405888	0.030728207999999996	-0.128758034	-0.01128684	0.12677832039999998	-0.0361696416	0.0359724688	-0.058423255999999986	-0.09675161730000001	-0.0599762063	-0.0009522555999999999	0.0180721374	0.1030564915	0.0814404849	0.0717907704	0.0151729207	0.0007832817999999999	-0.054339328	-0.0387623915	0.016544041399999997	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.0479191	0.03140309999999998	0.00229624014481	0.0009861546896099988	0.0180331	-0.00014339999999999842	0.00032519269561	2.0563559999999534e-08	0.116287	0.020402399999999987	0.013522666368999995	0.0004162579257599995	-0.0004933159999999999	-0.0006703949999999997	2.4336067585599995e-07	4.494294560249998e-07	0.00148083	6.822000000000013e-05	4.653968400000018e-09	2.1928574889e-06	0.000394363	-6.443999999999981e-06	1.5552217576900002e-07	4.152513599999976e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.6014561059355	0.8797287107527154	489442.1973855453	0.7739226045226348	1014.2304950538946	5.068328348957948	25.6879522528508	1028663.4970972681	760.893439325834	-0.05158584982700632	578958.8260090967	0.002661099902374448	795.5483878595717	595.8422841816832	0.917114	19.454636	0.09044075	0.0494168	0.0482565428	0.1688954961	0.08209625129999999	0.0107778142	-0.027377786299999998	0.069262215	0.0813785735	0.17326196030000002	-0.041484050099999996	-0.0143862293	0.0021143938	-0.0488820454	-0.1122427631	-0.1645129568	0.0282732536	0.049344076900000006	0.0797202357	-0.0453439697	0.11536032130000001	0.08184265660000001	0.038298385	0.0390942612	-0.19613280649999998	0.0096838003	-0.0098621837	0.0057219875	-0.1452878026	-0.0518764075	0.0600657316	0.020041763400000003	0.025428314	-0.1260857219	-0.0366269231	0.0129075193	-0.0341763659	0.0250547612	0.0305717037	-0.0311582006	0.0243778175	0.015331020800000001	-0.0205366909	-0.0897623444	-0.032694101600000004	-0.0083033575	0.14712819060000001	-0.1262237043	-0.0632884568	0.051524342599999995	0.06405265809999999	0.09208954130000001	-0.0398511185	-0.08676355470000001	-0.0674157787	-0.0564965799	0.026849329300000002	0.1308760584	0.0162074789	-0.0874334968	-0.13984163759999998	0.0431362539	0.087995277	0.0226189496	-0.08949482619999999	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.0448412	0.003077900000000001	0.0020107332174400003	9.473468410000007e-06	-0.014407499999999997	-0.0324406	0.00020757605624999994	0.00105239252836	0.138452	0.022165000000000004	0.019168956304	0.0004912872250000002	-0.000979723	-0.0004864070000000001	9.59857156729e-07	2.3659176964900013e-07	0.00141261	-6.822000000000013e-05	4.653968400000018e-09	1.9954670121e-06	0.000293845	-0.00010051800000000003	8.634488402499999e-08	1.0103868324000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.795656546041	1.1942004401054191	491114.55223379657	1.4261146911479767	1013.2959616816772	-0.9345333722174018	0.8733526237880289	1026768.705960395	758.4466082982335	-2.4468310276005236	575241.257639094	5.986982077628636	794.8116537723438	606.7249037346891	0.881768	18.704853	0.116846505	0.0564058	-0.004724635	0.1297624208	0.08956778539999999	0.0177381087	-0.0443081748	0.0778826969	0.178935099	0.070377067	-0.0180918321	-0.1450100884	-0.16839329390000002	0.1062540543	-0.0012199911	-0.08517042279999999	0.11071697929999999	0.11071732990000001	0.029330043599999998	-0.0372811907	0.0962782464	0.0894830152	0.0019459472	-0.0021151385	0.04734110019999999	-0.046373787	-0.07455980129999999	-0.0139334382	0.0956503317	-0.0365391612	-0.0079620548	-0.0416140005	-0.116539745	0.0670944769	0.0154398459	0.0364707482	-0.044092632300000004	0.0587794366	0.0653513105	0.0087087461	-0.0400580954	0.0028767749	-0.015903634399999998	-0.040204338900000004	0.1130161882	0.1497117756	0.061223933	-0.1473449489	-0.0843044993	-0.032367547999999996	-0.0378054446	0.0734821059	0.0148011835	-0.007722385	-0.0626974352	-0.08204106559999999	0.0008498226	0.0429262681	-0.024215768500000002	-0.0587826684	0.0240217183	0.0321555761	-0.09037952960000001	0.0367109646	0.004239483400000001	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0554277	-0.0105865	0.00307222992729	0.00011207398224999995	-0.0545597	-0.0401522	0.00297676086409	0.00161219916484	0.123352	-0.015099999999999987	0.015215715904	0.00022800999999999966	-0.000773226	0.00020649700000000004	5.97878447076e-07	4.2641011009000014e-08	0.000971265	-0.0004413449999999999	1.9478540902499987e-07	9.43355700225e-07	-7.84691e-05	-0.00037231410000000003	6.157399654810001e-09	1.3861778905880998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.3156461814932	2.519989635452248	494652.8981636914	6.350347762786754	1018.4745082709254	5.178546589248184	26.81734477701401	1037290.3239977031	759.5635644857974	1.116956187563915	576936.8084943702	1.247591124937315	796.4614357647857	597.9070338416345	1.138208	24.14467	0.321941295	0.151963	0.0459405208	0.10003314710000001	0.0581533276	0.0573074862	-0.2134618568	0.029036387799999997	0.1116056486	-0.076886038	0.025791594700000003	-0.1525926779	-0.1312486393	0.0977519958	0.09534192650000001	-0.043241347199999995	0.0313958658	0.21751044530000002	0.0789320727	-0.0252127377	-0.0743632978	-0.07419096230000001	0.052865011600000004	0.0040765153999999994	0.0316822078	0.1530333755	0.0051055968	-0.1384678629	-0.1542926562	0.054065652	-0.0154247294	0.04718155	-0.042532431100000004	-0.031475164	0.030272391099999997	-0.0036308348999999998	-0.13527565689999999	0.1361823737	-0.0745946826	-0.08297011259999999	-0.1428510827	0.014910081399999999	0.036890278	0.0238022307	0.1359737173	0.1192271074	0.0396938644	0.007338887	-0.1331899993	0.06391491099999999	-0.1065970534	0.0941116877	0.1140999987	0.0038907890000000004	-0.0257103838	0.0871839478	-0.1880172949	-0.0399184611	-0.047377980800000004	-0.0025879539000000003	0.0030594721999999998	0.1533498652	0.12825478769999998	0.0218699432	-0.06924442530000001	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.108823	-0.053395300000000014	0.011842445329	0.002851058062090001	-0.0965584	-0.041998699999999986	0.009323524610559998	0.0017638908016899997	0.0973179	-0.026034100000000004	0.00947077366041	0.0006777743628100003	0.000400703	0.001173929	1.6056289420900005e-07	1.378109297041e-06	-0.000362899	-0.0013341639999999999	1.7799935788960002e-06	1.3169568420100005e-07	-0.00158064	-0.0015021708999999998	2.4984228096e-06	2.2565174128068094e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709.8071751550342	6.491528973540994	503826.22590156936	42.139948414322184	1027.1907915485147	8.716283277589241	75.97359417518184	1055120.922242064	761.4685946526422	1.9050301668447676	579834.4206422699	3.629139936588602	796.9883002659816	626.4479109886995	1.335688	28.333788	0.34774590000000005	0.187012	-0.050080749699999996	-0.0204428898	0.0493427092	0.076732299	-0.06805123219999999	-0.0704426643	0.11240981380000001	-0.1529484868	0.0235499717	-0.12778640060000002	-0.053048549699999996	0.2250574294	0.12408012199999999	0.1309090787	-0.0333023	0.1114597408	-0.012741881200000001	-0.1100711466	-0.043307392300000004	0.020210378600000002	0.0320204817	0.0038470537	0.011723883899999999	-0.027145247400000003	0.0167236337	-0.0779107756	-0.1367714033	0.0728601826	-0.0200161672	-0.0540681448	0.1075809549	-0.0051429557	0.028098306200000003	-0.12218258189999999	-0.1187943847	-0.150315497	0.035418340699999995	0.0021423418	-0.0522801163	0.083789088	-0.12112174369999999	0.0121876203	0.23223900809999998	0.0403260191	-0.1353713257	0.0517883995	-0.15284600550000002	-0.1407343545	0.023713830499999998	-0.0353694742	0.09751906839999999	0.0120865554	0.065167406	0.0043226119	-0.026718902000000003	0.043449937599999995	-0.067981257	0.00041330830000000003	0.0570146121	0.015152743799999997	0.1577666889	0.0887760894	-0.13278482	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.0824193	0.0264037	0.00679294101249	0.0006971553736900001	-0.0688217	0.02773669999999999	0.00473642639089	0.0007693245268899992	-0.08374839999999999	-0.1810663	0.0070137945025599965	0.032785004995689995	-0.0008275369999999999	-0.00122824	6.848174863689997e-07	1.5085734976e-06	-0.000651614	-0.000288715	8.3356351225e-08	4.24600804996e-07	-0.000846811	0.0007338289999999999	7.170888697210002e-07	5.385050012409998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713.5173571048688	3.7101819498345776	509107.01888991677	13.765450100878308	1037.8729185620132	10.68212701349853	114.107837532515	1077180.1950844312	763.343020004758	1.8744253521158496	582692.5661899843	3.513470400654628	798.0933364920503	646.6548288984397	1.288585	27.334618	0.24937398	0.142805	-0.1385922946	-0.1760301597	0.1323547163	0.0355820598	0.0985105944	-0.19251999879999998	0.057110848600000014	-0.085232486	-0.019629804	-0.1226218089	0.0716661022	0.18833178679999998	-0.021501774700000004	0.1821867395	-0.056563098	0.0464423967	0.0230342737	-0.0981235878	-0.0374502699	0.037094222999999996	0.0209456139	-0.0826399396	-0.0336843701	-0.0798794568	0.06691516110000001	-0.045085886900000004	-0.0530525946	-0.029052126	0.0458547003	0.11885335	0.0917762431	-0.0039620971999999996	0.19486454120000002	0.0653875413	-0.0147358214	-0.0787678918	0.1601208034	-0.0154582855	0.026476634199999998	-0.0703170292	0.0722387049	-0.08916377369999999	0.1270776485	-0.09639296060000001	-0.1544807549	0.0560099183	-0.1100131779	-0.0380161387	0.0652342343	-0.12253055880000001	0.0734341912	0.0037113007	0.0801107684	0.0838400466	-0.18803163679999998	0.1071863783	-0.0758321451	0.0647310164	0.0568008921	-0.055548897300000004	0.0102376107	0.1133233656	0.11653739710000001	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.06941180000000001	0.013007499999999993	0.0048179979792400025	0.00016919505624999974	0.0380852	0.1069069	0.0014504824590400001	0.01142908526761	-0.00275527	0.08099312999999997	7.5915127729000015e-06	0.0065598871071968975	-0.00128704	-0.00045950300000000005	1.6564719615999996e-06	2.11143007009e-07	-0.00020354	0.000448074	2.00770309476e-07	4.14285316e-08	-0.0007850589999999997	6.17520000000003e-05	6.163176334809996e-07	3.813309504000039e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
