global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
701.8603745518011	n/a	n/a	492607.9853659945	1060.0686316865629	n/a	1123745.5038858217	n/a	739.80966567071	n/a	547318.3414198079	n/a	784.6737551943843	647.8706718649037	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.3018627037333	-4.5585118480678375	20.78003026897485	486229.8877300961	1027.5982924571526	-32.47033922941023	1055958.2506608558	1054.322929672977	738.9647987827536	-0.8448668879564138	546068.9738400356	0.7138000583651556	780.4684951036252	651.9855407976412	1.450692	25.980972	0.1108005	0.0676766	-0.014506386000000001	-0.0244315381	0.10285486949999999	0.18421081	-0.10529484609999999	0.0168099213	-0.1232542338	0.0731640031	-0.21885916809999997	-0.15768312380000002	-0.21501229800000002	-0.0399668783	0.1059897132	-0.010418289300000001	0.0911984412	-0.08196911309999999	0.0907054816	0.09757986490000001	-0.10601650789999999	0.0613419875	-0.1292865397	0.10251141289999999	-0.0561081456	0.0330824857	-0.0586132358	0.0306584498	-0.0168654179	0.1348353599	0.09011255630000001	-0.084137639	0.08948834900000001	-0.0784166569	0.049877447199999994	-0.0074219032	0.0673097953	-0.0330423879	0.030635527200000002	-0.028456354700000002	0.0375895877	-0.1333266155	0.0786077467	-0.0191762321	-0.0048966909	-0.1588518466	0.06566052530000001	-0.013414115700000001	0.2402554923	-0.0389997733	0.0488640741	-0.1225865824	0.0491897601	-0.15395587970000002	-0.0705801596	0.014922534599999999	-0.1494267816	0.052094449	-0.0782064955	0.0489484073	-0.0221335279	0.0399813686	-0.007117978100000002	0.0610855791	-0.19980041710000002	0.0283251946	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0036673	0.0036673	1.344908929e-05	1.344908929e-05	0.0642145	0.0642145	0.004123502010249999	0.004123502010249999	0.015688399999999998	0.015688399999999998	0.00024612589455999995	0.00024612589455999995	-0.000287385	-0.000287385	8.259013822499998e-08	8.259013822499998e-08	-0.000257221	-0.000257221	6.616264284099999e-08	6.616264284099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.8424045439482	-3.4594581597850715	11.967850759303515	481417.2823433279	1011.1661659553647	-16.432126501787938	1022457.015172872	270.0147813707613	736.9939689109599	-1.97082987179374	543160.110211129	3.8841703835545283	776.0672680556315	638.3865603191202	1.219635	21.842876	0.1466648156	0.07380439999999999	-0.046492194400000006	-0.0393675324	0.0271529784	0.0788915233	-0.0553366051	-0.0217145017	-0.0443197376	-0.10080451689999999	-0.06768610230000001	-0.1242346215	-0.11047725800000001	0.0545128342	0.12118469529999999	-0.10826914289999999	-0.0170074136	0.044143120999999994	0.0741181684	0.10664774980000001	-0.019253066399999998	0.143468092	-0.039734692200000005	0.0334827949	-0.1001388528	-0.10023756730000001	-0.059605828099999994	0.0193526576	-0.09519629980000001	-0.0190184175	-0.041941809	0.1317792619	0.0301817768	0.0803367698	0.0323491708	0.051031910199999996	0.0142798151	0.08433645220000001	-0.0744146133	0.0636261026	0.1806390047	-0.0513714523	-0.019233393799999998	-0.0007841386	-0.0251801702	-0.07384680240000001	0.14166926970000002	0.0953265539	0.0492505837	0.039701287200000004	0.039259567599999996	-0.0348186348	0.1270965355	-0.0840308553	-0.0849268658	0.0155377377	-0.13630630529999999	0.195525425	-0.057638463499999994	0.12102307289999999	0.046005735199999995	0.014191626899999999	-0.0201249455	-0.0822161607	-0.008860716	0.06509185769999999	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.016575200000000002	0.012907900000000002	0.0002747372550400001	0.00016661388241000005	-3.24656e-05	-0.0642469656	1.0540151833599997e-09	0.004127672588807583	0.0359225	0.0202341	0.0012904260062500002	0.0004094188028100002	0.000193461	0.000480846	2.3121287571599998e-07	3.7427158521e-08	-0.000236838	2.0382999999999984e-05	5.6092238244e-08	4.1546668899999934e-10	0.000484288	0.000484288	2.3453486694400005e-07	2.3453486694400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.2426055547214	-0.5997989892267697	0.3597588274774545	480585.31015629903	1008.4120710660036	-2.7540948893611135	1016894.9050716269	7.585038659605003	736.3132238356305	-0.6807450753293551	542157.1635952194	0.4634138575851694	777.1515158380682	623.8001057744823	1.288856	23.08259	0.07248884559999999	0.0435856	0.09095760619999999	-0.049359429	-0.018488552	0.0405159515	-0.10625533599999999	-0.0355422464	0.10431377359999999	-0.0043053501	-0.0904514852	-0.1079552064	0.0004491145	-0.060522363899999994	0.11452282150000001	0.1196525308	0.05855377	0.0294268663	-0.0483057807	0.1848820104	-0.1476738465	0.1597524982	-0.0565631259	0.0989948531	-0.021333944599999998	0.025639934399999998	0.0840129755	-0.0306411106	-0.0011918971	-0.1251330335	0.054782272300000004	-0.10082330369999999	0.08405546550000001	-0.056921967699999985	0.0085632751	-0.0824724388	0.0459880795	0.024329539900000002	0.0339693813	-0.0455770372	0.0245166717	-0.1008107851	-0.0055738548999999995	-0.0203092807	-0.0071192135	-0.134807561	0.0169125303	-0.0697043775	-0.025765424900000004	-0.0321920182	0.0131374881	-0.1524387948	0.15554325619999998	-0.006206751999999999	-0.024695069700000002	0.1992790396	-0.1973619991	0.0480418962	-0.0755248974	-0.095294561	-0.09846163179999999	-0.0271452859	-0.1150313391	0.0409599308	0.0063238666	0.0714800293	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0164297	-0.033004900000000004	0.00026993504208999995	0.0010893234240100002	0.00695008	0.006982545600000001	4.83036120064e-05	4.875594305607936e-05	0.0198562	-0.016066300000000002	0.0003942686784400001	0.0002581259956900001	0.000193461	0.0	0.0	3.7427158521e-08	-0.000156196	8.064199999999999e-05	2.4397190416e-08	6.5031321639999975e-09	0.000236228	-0.00024806000000000003	5.5803667984000006e-08	6.153376360000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.4621403433282	2.2195347886067798	4.92633467783574	483667.5886509231	1010.519685151561	2.107614085557429	1021150.03407881	4.44203713364008	738.6943319289859	2.3811080933553512	545669.3160240108	5.669675752242356	777.6440998513768	633.877913013007	1.243196	22.264845	0.09909052	0.055557600000000006	-0.0741679299	-0.0096307711	-0.0448853313	0.0087833756	-0.07195199070000001	0.0018629022000000001	-0.0672128871	0.0052756465	-0.019099460800000002	-0.12807086939999998	-0.1026760696	-0.11034102130000001	0.0046608059	-0.0367581424	-0.1061359998	0.0730647153	-0.0064295461	0.2120549359	-0.1412485161	0.0972162193	0.10771185929999999	0.0293773106	0.1150915842	-0.090086044	-0.0365761575	-0.0748624532	0.0795042681	0.040428940499999996	0.0456306876	-0.0160208695	0.0183528663	0.016615963100000002	-0.010412446899999999	-0.0116523322	-0.0644040104	-0.13406222480000002	-0.1595549553	0.0818464591	-0.0029189558000000003	-0.015361287	0.09729874289999996	0.04561091230000002	0.0200549038	-0.08714433449999999	0.011435879099999999	0.15617747769999998	0.031572440800000004	-0.0711403229	0.0859149805	-0.037237116	0.1017095935	-0.0033196536	0.2171000279	0.1256791769	-0.182093001	0.1264381075	-0.021142979	-0.1834930884	0.0379688518	0.062316740999999995	-0.0739878988	0.004304829699999999	-0.0080560901	-0.014645181699999999	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0330445	-0.0166148	0.00109193898025	0.00027605157903999995	0.006873399999999999	-7.668000000000084e-05	4.724362755999999e-05	5.87982240000013e-09	0.00550331	-0.01435289	3.02864209561e-05	0.0002060054513521	0.000546923	0.00035346199999999997	1.2493538544400005e-07	2.9912476792900004e-07	0.00017173200000000002	0.000327928	2.9491879824000005e-08	1.0753677318399999e-07	-0.000443305	-0.0006795330000000001	1.96519323025e-07	4.61765098089e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.2480105193387	-0.21412982398953773	0.045851581521790405	483369.7961310985	1010.6416354085187	0.12195025695768892	1021396.5152212052	0.014871865172046353	737.6136747741552	-1.0806571548306465	544073.9332138333	1.167819886286668	777.5070355719442	648.0268629484066	1.210449	21.678371	0.06848520999999999	0.0370504	-0.05885519700000001	0.0171503493	0.0305246927	0.1639383859	-0.1049922599	-0.0165731701	-0.10387727460000001	0.0039656968	-0.0748528904	-0.029705802000000007	-0.074884104	-0.0240682936	0.0408072883	-0.0814068008	-0.0167192232	-0.024701602000000003	-0.044687064299999996	0.08977741189999999	-0.1254736494	-0.0156057012	0.026717623700000002	0.0048780598	-0.0090691191	0.0405796812	0.0948495583	-0.0991006317	0.0198834538	-0.0190777282	0.07080618820000001	0.003510043	0.0487511833	0.17513496239999998	-0.141082508	-0.0470911409	-0.0310716989	-0.07604045400000001	-0.006398026899999999	0.12074299460000001	0.0347696626	-0.14253246	-0.0121092567	0.09129918109999999	-0.0168257166	-0.0284705581	0.0794904534	-0.0009631378	0.1041928085	-0.072291126	0.1464327902	0.0038982794	0.0439527396	0.0180043682	0.036340917	0.0800792449	-0.08758289050000001	-0.037060266200000004	0.0258614525	0.0439655072	0.0366832053	-0.023690248599999998	-0.0164550948	0.052651948399999995	-0.1469648316	0.021108158199999998	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0416017	-0.008557200000000001	0.0017307014428900001	7.322567184000002e-05	0.0339786	0.027105200000000003	0.0011545452579599998	0.0007346918670399999	-0.0107846	-0.01628791	0.00011630759716	0.0002652960121681	0.000603764	5.684099999999997e-05	3.230899280999996e-09	3.64530967696e-07	0.000125732	-4.6000000000000014e-05	1.5808535824e-08	2.1160000000000006e-09	-0.000671162	-0.000227857	4.5045843024399996e-07	5.191881244899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.3274024812109	-2.920608038127739	8.529951312376362	479317.2322263806	1007.0906337638784	-3.5510016446403365	1014231.5446149302	12.609612680238378	736.2097202750543	-1.4039544991009052	542004.7522274738	1.9710882355456736	776.116985708223	643.9273769296707	1.262136	22.604053	0.04941855	0.0259881	-0.062003675700000004	0.0046538842	-0.1070416856	0.085024011	-0.0729042997	-0.0443060764	-0.028751609900000002	-0.0917490464	0.0523691009	-0.1102080606	-0.0207072212	0.0253477133	0.0416099891	-0.1265038695	0.022147115	0.09762615960000001	-0.0190703125	-0.0126638648	-0.0140264316	0.1549418499	-0.11721026289999999	-0.005943075	0.0817599535	-0.0495563116	0.0334818338	-0.0512014594	0.057312283099999986	-0.0344069835	0.05739789400000001	-0.0877829834	-0.0015573948000000002	0.0466323754	-0.057209014	-0.0477867143	-0.14149145789999998	-0.0399866901	-0.13917943929999999	0.0476992704	-0.0157025568	0.1751376522	-0.105872055	0.0120265048	-0.0366204262	-0.0004017304	0.08692989220000001	0.11987694289999999	-0.012917596699999999	0.0145462683	-0.0295388356	-0.1161630516	0.007033746600000001	0.050139316600000004	-0.0270693594	0.036294044500000004	-0.053931178200000006	0.0558137892	-0.1195487276	-0.08486509699999999	0.09368529380000001	0.0022212497	0.0205737132	0.0286634229	-0.06636768280000001	-0.0140771366	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0550771	-0.013475399999999998	0.00303348694441	0.00018158640516	0.0274145	-0.006564100000000001	0.0007515548102499999	4.308740881e-05	-0.0181474	-0.007362800000000002	0.00032932812676000005	5.421082384000002e-05	0.000892807	0.000289043	8.3545855849e-08	7.971043392490002e-07	0.000125732	0.0	1.5808535824e-08	0.0	-0.0008224439999999998	-0.00015128199999999976	6.764141331359996e-07	2.2886243523999928e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688.8925414044011	-3.4348610768098524	11.79827061698334	474572.9336026144	1000.0292805602508	-7.061353203627617	1000058.5619778528	49.862709066382024	734.9370000820422	-1.2727201930121057	540132.3940895917	1.619816689700771	775.3460954310344	619.4435312914305	1.504964	26.952938	0.182361115	0.108795	0.1159776106	-0.0017903698	-0.0137959816	-0.050248538200000005	-0.056860962599999995	-0.0368700494	0.117869222	-0.0404125896	0.1147806351	0.0176958135	0.0732001832	0.0693327601	0.049695259400000004	0.0247940428	-0.051414547000000005	0.0660635604	-0.0426480608	-0.0607182476	-0.06505343799999999	0.1848073511	0.0364771163	-0.058333900999999994	0.1105749784	-0.0378576656	-0.0736585641	0.0656444006	0.039563572400000004	-0.0123694846	-0.0352083487	0.0488529782	-0.0433513979	0.1498248528	-0.1288240669	-0.0218874119	0.0576126328	0.1478830851	-0.0013015782000000001	0.009966381	-0.0751590448	-0.0075531637	-0.024797651	0.0230903781	-0.0677178169	-0.005619368299999999	0.0016667545999999999	-0.056517276	-0.1231632138	0.013353080600000001	0.0867275074	-0.0847917891	-0.0765909328	0.06475543730000001	0.011752638400000001	0.0044575119	-0.0343049754	0.1346893291	0.0151620045	-0.0426980789	0.1441707643	0.0369554995	0.046632884699999995	-0.1185230826	0.017375564399999998	-0.038472286800000005	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.050281699999999985	0.004795400000000004	0.0025282493548899987	2.299586116000005e-05	-0.07039400000000001	-0.0978085	0.004955315236000003	0.00956650267225	-0.0355134	-0.017366	0.00126120157956	0.000301577956	0.0019456	0.001052793	1.108373100849e-06	3.7853593599999998e-06	-6.929930000000001e-05	-0.0001950313	4.802392980490002e-09	3.8037207979690015e-08	-0.0008224439999999998	0.0	6.764141331359996e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.9860984904103	1.0935570860092412	1.1958671003610228	476080.8161100182	997.3011852180583	-2.7280953421924323	994609.654037344	7.442504196092044	735.6498433637529	0.7128432817106614	541180.6920411142	0.5081455442800253	774.1657011750226	622.2426160131611	1.2345910000000002	22.110743	0.17706643499999994	0.118772	-0.0054886118	-0.021178416800000002	0.0823768441	-0.08957161820000001	-0.0902128918	0.1393809684	0.1146564152	0.0531179184	0.0590830873	0.0525332949	0.1007460033	-0.1056901785	0.1222956188	0.0401880135	0.0056457103000000005	-0.0719949294	-0.0351772427	-0.06720861980000001	-0.0025125923000000002	0.098452452	0.09803171150000001	-0.0628329948	-0.09888857699999999	0.1538843071	0.0002723458	0.06755818179999999	0.007891875100000001	-0.0668487901	0.0033703056	0.0264042506	-0.0307019946	0.0583629832	0.0140426527	0.0933318202	-0.1380597307	0.1012040138	0.0244852414	-0.13922307650000001	-0.0779242688	0.0008973725	0.0072947984	0.048151417099999996	0.14682867060000002	-0.0188877305	0.0186319812	-0.128259953	-0.0514287627	-0.1053301665	-0.0357703084	-0.093650416	-0.0806627521	-0.0653279615	0.0067816903000000005	-0.049188883200000005	0.13911231029999999	0.0824770572	-0.022583358900000003	0.09537183960000001	-0.0560271346	0.0761880382	-0.077549054	0.007711630400000002	0.0319279519	-0.0167814293	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.050302	-2.0300000000007805e-05	0.002530291204	4.120900000003171e-10	0.0471811	0.11757510000000003	0.00222605619721	0.013823904140010005	-0.0678545	-0.0323411	0.00460423317025	0.00104594674921	0.00158403	-0.00036157000000000013	1.3073286490000005e-07	2.5091510409e-06	-0.000198287	-0.0001289877	3.9317734369e-08	1.6637826751289998e-08	-0.000770403	5.2040999999999734e-05	5.93520782409e-07	2.7082656809999732e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.4676230892375	3.48152459882715	12.121013532238548	480897.3442730367	1006.6672125671324	9.366027349074102	1013378.8768576802	87.72246830360405	737.0587967638478	1.4089534000949016	543255.6698869711	1.985149683638984	774.833067329354	622.2282021016164	1.291913	23.137337	0.1600055	0.0839819	-0.0654989776	0.0510371283	-0.0015485625	-0.2236777331	-0.0745936838	0.1271685352	-0.0212021787	0.06452861230000001	0.12041028699999999	-0.1010731959	0.0661587703	-0.1573545508	0.0114162002	-0.11016377	-0.07776776	0.0569838377	0.1122097073	-0.026287580699999997	-0.0029750320000000003	0.049804853899999994	0.0812450165	-0.0110857679	0.0137100051	-0.0919732943	-0.046047207300000004	-0.025965766499999998	0.0004321867	-0.0489047326	-0.1027146946	0.0781381865	-0.1105325684	-0.1342350511	-0.0599843442	0.007118436800000002	-0.046241039500000004	-0.051126877300000005	-0.0640509797	0.0022730201	0.10318039890000001	0.011711356599999998	0.0158128999	-0.0213631902	0.17806843530000002	0.0088370974	-0.028666699700000006	0.11388600369999999	-0.0694433794	-0.0587841483	0.0199499089	-0.0035076685	0.0497009261	-0.0843423594	0.0054760717000000006	-0.0768245119	0.0673753255	0.0920066859	-0.1497368948	-0.0070611674	0.0886201351	0.053464449299999994	0.012129792	-0.115248855	0.0241562019	0.11186859699999999	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0766805	-0.026378500000000003	0.005879899080249999	0.00069582526225	-0.0259443	-0.0731254	0.00067310670249	0.005347324125159999	-0.0850641	-0.017209600000000002	0.00723590110881	0.0002961703321600002	0.00207381	0.0004897800000000002	2.398844484000002e-07	4.3006879161000015e-06	0.000125732	0.00032401900000000004	1.5808535824e-08	1.0498831236100002e-07	-0.0008224439999999998	-5.2040999999999734e-05	6.764141331359996e-07	2.7082656809999732e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
