global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
707.1498463078937	n/a	n/a	500060.9051332776	1039.2254498426687	n/a	1079989.5356006972	n/a	737.3239714015518	n/a	543646.6388033564	n/a	787.0902333615289	662.5575712567587	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.23832e-09	n/a	8.534655642239998e-17	n/a	0.0	n/a	0.0	n/a	-3.0387700000000003e-09	n/a	9.2341231129e-18	n/a	0.0	n/a	n/a	0.0	-6.36141e-05	n/a	4.04675371881e-09	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.830630688161	-4.319215619732631	18.65562356974234	493970.8954335182	1011.8896692800915	-27.335780562577163	1023920.7027957729	747.2448989653709	737.1380885609155	-0.1858828406362818	543372.5616072401	0.034552430443013336	781.2581084337771	632.4268065451341	1.413147	25.796495	0.14416714227709	0.07915719999999997	-0.0050811019	-0.052563192800000005	-0.026464457599999998	0.03737057	-0.0400100915	-0.0583168369	0.09582313099999999	0.0267744889	0.043141796100000004	-0.1136954648	-0.0636982923	-0.033262287599999996	0.0472897061	-0.0705694729	0.025768178	-0.0035397796999999996	0.11431848789999999	-0.0325625173	0.0030641383	-0.0650571503	0.0552934914	-0.047671777699999994	0.0531613034	-0.10411619960000001	0.191805929	-0.0543012215	0.015320460800000001	-0.0649238894	0.0545148217	-0.059981513300000004	0.035085075800000004	-0.0284530488	0.015878826999999998	-0.0907145999	0.0182198449	-0.08103409240000001	0.090163849	-0.010511653400000001	0.0187721058	-0.1723979588	0.0191170209	-0.0021933301	-0.0301597595	-0.0030414421	-0.0872562484	0.0804201104	-0.0017870526000000001	0.031689769	-0.0993251962	0.075046419	-0.1161986927	0.043320024500000005	-0.0391024053	-0.060294397	0.031984112099999996	-0.06153579820000001	0.0326647502	-0.0412830023	0.0554495974	-0.09646262929999999	0.0048867586	-0.00457462	0.0944709665	-0.066499848	0.0057681049	-0.1380031217	0.1451228401	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-9.985e-06	-9.99423832e-06	9.9700225e-11	9.988479959695644e-11	0.0631129	0.0631129	0.00398323814641	0.00398323814641	0.0310526	0.031052603038770003	0.00096426396676	0.0009642641554834277	-0.000636766	-0.000636766	4.05470938756e-07	4.05470938756e-07	-0.000426681	-0.00036306690000000003	1.8205667576099998e-07	1.3181757387561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.2887612555968	0.4581305674357736	0.20988361681902395	494615.0817084318	997.3494478639101	-14.540221416181453	994705.9211544464	211.41803883158175	737.6980887071784	0.560000146262837	544198.470082224	0.3136001638143988	779.255232361848	627.2014686040651	1.306329	23.846565	0.251543655	0.14543299999999998	-0.0770581356	0.050071436100000005	0.0688482372	0.0029640340000000004	0.23562910059999997	0.0922175829	-0.10400011210000001	0.12352377279999999	0.0720184016	0.0326473758	-0.09996191230000001	0.0860138666	-0.0253238239	-0.0149986961	0.0254472065	-0.0800972499	-0.1381213468	0.0804780084	0.0013797120000000002	-0.0443650481	-0.16891866600000002	0.010816520500000001	0.1214382661	-0.0971297497	0.1079023305	0.0094312939	0.1180522051	-0.007362502	-0.0218780535	0.1203702006	0.025138745299999998	0.0419433445	-0.0403722368	-0.0234619158	-0.0875812976	0.0891466268	-0.0123838401	0.0829962252	-0.0424186081	0.0623171262	0.00779289	0.134424826	-0.0268947186	-0.09556059869999999	0.1123009361	-0.042118074400000004	0.0194385589	0.0995681335	0.0722302778	-0.044107025	0.0189043947	-0.0691967911	0.031142742	-0.18464824649999997	0.0224267038	0.077917798	-0.026038420099999997	-0.0644147159	0.09258452880000001	-0.091220975	0.0695954874	0.233042435	0.0270680139	-0.09990461449999999	-0.0327196897	-0.09489851140000001	0.0948382386	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.00400043	0.004010415	1.60034401849e-05	1.6083428472224994e-05	-0.0604128	-0.1235257	0.003649706403840001	0.01525859856049	0.00312784	-0.02792476	9.783383065599997e-06	0.0007797922210576	0.000914793	0.0015515589999999999	2.4073353304810002e-06	8.368462328489999e-07	-5.6584399999999986e-05	0.00037009660000000003	3.201794323359999e-09	1.3697149333156e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.1033161452243	2.8145548896275163	7.921719226726157	498581.8930712826	1007.8359052500572	10.486457386147094	1015733.2119112023	109.96578851147896	739.794849239887	2.0967605327085717	547296.4189618671	4.396404731524335	781.5651911416518	639.9160680642624	1.5030370000000002	27.437389000000003	0.20058108502	0.126457	0.0074957309999999985	-0.0013252704999999999	-0.1088385985	-0.0731040666	-0.0022229252	-0.10214537929999999	0.021347321800000003	0.17627629760000002	-0.0686859239	-0.1312389068	0.0147597078	0.17140594760000002	-0.0247878293	-0.0332569378	0.0021916565	-0.0226161689	0.0654765082	-0.10558448390000001	-0.1159159188	-0.065262818	-0.0519482132	-0.1146490793	0.1112560019	0.1318036113	-0.0090566741	-0.0245254665	0.0688760687	-0.0994405657	-0.012975691999999999	-0.012373674099999999	0.0004961587	0.0920332669	0.0395340401	0.0264195346	-0.0853521923	-0.0194123081	-0.0073825176	-0.030908739900000006	-0.0659281422	-0.028554910699999998	0.0629696616	-0.1466454206	0.1694434204	0.021596854300000003	0.09268348359999999	0.0479104025	-0.1430177009	0.022152732	-0.0239814259	0.0941692693	0.0818094335	0.0876795808	-0.051064293	-0.0139126493	0.1886653734	0.036892054	0.182278018	-0.020881973300000002	0.0241217725	-0.0877623737	-0.08670636970000001	0.1443348177	0.055711569	-0.11716858349999999	0.0217818261	-0.09993085410000001	0.015009441100000001	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-9.98502e-06	-0.004010415020000001	9.970062440040001e-11	1.60834286326416e-05	0.05869590000000001	0.1191087	0.0034452086768100012	0.014186882415690003	0.00470113	0.0015732900000000006	2.2100623276900006e-05	2.475241424100002e-06	-0.000232884	-0.001147677	1.317162496329e-06	5.423495745600001e-08	-0.000426681	-0.00037009660000000003	1.8205667576099998e-07	1.3697149333156e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.0851423994935	-0.018173745730791783	0.00033028503388747235	498556.22831731295	1009.4785645070135	1.6426592569563354	1019046.9721991408	2.69832943446434	740.0122961051912	0.21744686530428226	547618.1983868772	0.04728313923065867	782.416315463966	659.4178452960625	1.467533	26.789286	0.07066214498	0.0458217	0.06485250299999999	0.06513718980000001	0.0309672325	-0.1614170556	-0.026384275099999997	-0.0403759542	0.1341855466	0.1143011754	0.1575219022	0.0736920524	0.1871795773	0.0607541783	-0.036145031200000004	0.0986601475	0.17377008260000001	0.090726881	-0.0309159183	0.0316288291	0.021811620499999997	-0.0193829141	-0.1017161893	-0.0084957275	0.0398425682	0.0424019509	0.011713755900000001	-0.0088220261	0.1562887506	0.0456503849	-0.01428768	-0.0760487	-0.0482205798	-0.0336630459	0.1001812728	0.2442634168	0.046688040800000004	-0.0092409465	0.051771177300000006	-0.0465677787	0.1502182749	0.10664373419999999	-0.054963927	-0.0831477825	0.0498258342	0.0708500904	-0.0412201564	-0.09448853869999999	-0.1508688776	-0.17697143920000002	0.1163634341	-0.0266717442	-0.0633837511	-0.038133751	0.0806379226	-0.0155628281	-0.0368095538	-0.0065361702	-0.1105788999	-0.0327846179	0.004381370999999999	-0.008935806	-0.0392776154	0.0790870043	0.100425585	-0.0063427113	-0.0316129963	0.0187335127	-0.1552151232	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.00435516	-0.004345174980000001	1.89674186256e-05	1.8880545606818005e-05	0.0385213	-0.020174600000000008	0.0014838905536900002	0.0004070144851600003	0.0238861	0.01918497	0.00057054577321	0.0003680630739009	-0.0007720319999999998	-0.0005391479999999997	2.906805659039997e-07	5.960334090239996e-07	-0.000426681	0.0	1.8205667576099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.5101156897177	-4.575026709775784	20.930869395161842	492116.44241500116	996.11206232236	-13.36650218465354	992239.2407041051	178.66338065234788	737.5071368096005	-2.505159295590716	543916.7768450949	6.2758230962845705	781.4168965454414	646.4798185551647	1.384427	25.272221	0.16763188999999998	0.0915393	-0.0109833648	0.031745429900000004	-0.0408881345	-0.0981414381	0.0393935338	-0.0369172946	-0.0538918311	-0.0388903202	0.1575181497	0.0909585443	0.0873092647	-0.0596591567	-0.11035341609999999	0.0860412985	0.0049427078000000004	-0.013839248	-0.12913188720000002	0.0896670624	-0.0700000016	0.0242608021	-0.10811836550000001	-0.0274890348	0.086583029	-0.1086216708	-0.10488003509999999	0.0133540265	-0.09432625859999999	-0.09670075019999999	-0.1787956777	-0.1629811365	-0.0668727675	-0.13200628539999998	0.08656217849999999	0.108367725	-0.062974553	0.0914268798	-0.12031543689999999	-0.0119195401	0.1851494046	-0.0029537454	0.1053585401	0.03630602	-0.058507282	0.0851359857	0.0068300684	-0.10741171470000001	0.056108459699999995	-0.0072783369999999984	0.13063992859999998	-0.0015853357	0.1225378542	-0.10149845910000001	-0.0072499819	0.0848101484	0.037948030699999996	0.18912798690000002	-0.0590966972	-0.0508919449	-0.0541152163	-0.1595677563	0.1387899657	-0.1214692335	-0.16839391410000001	0.1775033192	-0.23081841079999998	-0.0755371874	-0.076934902	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0161778	-0.01182264	0.00026172121284	0.00013977481656959998	-0.0331673	-0.07168859999999999	0.00110006978929	0.005139255369959999	0.0212824	-0.0026037000000000005	0.00045294054976	6.7792536900000025e-06	0.0004443230000000001	0.0012163549999999995	1.479519486024999e-06	1.9742292832900005e-07	-0.000233629	0.000193052	5.4582509641e-08	3.7269074703999984e-08	-0.000220932	-0.000220932	4.881094862400001e-08	4.881094862400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.2711469550073	-1.2389687347103973	1.5350435255898829	490379.6792576815	998.5584231703424	2.446360847982419	997118.9244844406	5.98468139854126	738.9695858664469	1.4624490568463668	546076.048835628	2.1387572438708284	781.1910501538373	638.3295773966179	1.246351	22.751696	0.16727695	0.107554	0.0736408258	-0.0102120307	-0.077141415	0.009101668299999999	-0.11119247970000001	-0.0497781253	0.0479557496	-0.060806593099999987	-0.030734947400000007	-0.1045697541	0.0374390731	0.049087840199999996	0.030643731	-0.044829494500000004	0.02192316	0.0517364166	0.012932016200000002	0.0043780141	0.0796798064	0.2518753545	-0.128927181	0.052734055099999996	0.017237619699999998	-0.0333297295	-0.1290287319	-0.0819167798	-0.11336486550000001	0.0201338294	0.0968611735	0.024157742700000002	-0.043068452800000004	-0.006434702	0.0780147241	-0.10078653259999999	0.1912385791	0.0319463146	0.0329621674	-0.0708188231	0.058681649599999997	0.069261116	0.13224825070000001	0.006543446	0.0472884474	0.0443672811	-0.028709588900000006	0.04877563730000002	-0.069525965	-0.0524065418	-0.0157670718	0.0097198396	-0.0813912439	0.1751168887	0.013335723700000001	0.0773182023	-0.1337552694	0.21358726530000002	-0.025458311	-0.1513131536	-0.0997506425	0.0099775512	-0.0356771137	-0.051199903	-0.115843518	-0.0183836632	0.0248754381	-0.0834154801	-0.08055264990000001	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0192241	-0.0030462999999999983	0.00036956602080999993	9.27994368999999e-06	0.0698778	0.1030451	0.004882906932840001	0.01061829263401	0.0276722	0.0063897999999999976	0.0007657506528399999	4.082954403999997e-05	-0.000245394	-0.0006897170000000001	4.75709540089e-07	6.0218215236e-08	-0.000206496	2.713300000000001e-05	4.2640598016000004e-08	7.361996890000007e-10	-0.000599997	-0.000379065	3.59996400009e-07	1.4369027422499998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.1607037258777	-0.1104432291296007	0.01219770686057348	490225.0110419163	992.1996648839323	-6.3587582864100805	984460.1749957877	40.43380694498885	737.0062930804307	-1.9632927860161544	543178.2760401578	3.8545185636230737	779.3701599370066	631.7255367403435	1.077557	19.670414	0.100023	0.0534971	0.049606635499999996	0.0096615534	-0.046092956399999996	0.0487006526	-0.0340323649	0.0055144324	0.0362125378	-0.0710030304	-0.0144918223	-0.0376162841	-0.0355637284	-0.06706115650000001	0.007957901600000001	-0.11111353339999999	0.06452879339999999	0.038704635	-0.0093630216	0.0981436955	-0.06709832269999999	0.1115382677	-0.09966133880000001	0.00807128	0.1269392033	0.0084245833	0.0940011689	-0.046944789699999996	0.0787552521	-0.0959127122	0.0586139314	0.0411498999	-0.0679121634	0.045877073600000005	0.08176174559999999	-0.0570012645	-0.070907231	0.026103189900000004	-0.0013508899	-0.0175110228	0.0210153592	-0.16018324820000002	-0.0543708418	-0.0023679218	-0.12570085890000002	-0.0243019691	-0.0704029751	0.0550416196	-0.0126908677	0.0661278072	-0.051807637000000004	0.0185524946	0.0708888377	-0.0302137904	-0.0196985236	0.10618650130000001	-0.0445651473	0.1665052312	-0.2004813702	0.0335247282	0.0474947073	-0.0565971833	0.025498399900000003	0.115348344	0.1049420203	-0.014093597	0.0153765438	-0.0656578327	0.050512151500000005	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.029185000000000006	-0.009960900000000005	0.0008517642250000003	9.92195288100001e-05	0.0215347	-0.0483431	0.00046374330408999995	0.00233705531761	0.0312318	0.0035596	0.0009754253312399998	1.2670752159999995e-05	0.00011033	0.000355724	1.2653956417600005e-07	1.21727089e-08	0.00014372	0.000350216	2.0655438400000003e-08	1.22651246656e-07	-0.000542749	5.724799999999998e-05	2.9457647700100004e-07	3.277333503999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.0857253949882	0.9250216691104924	0.8556650883239614	491521.19435261685	995.9436546635933	3.7439897796609785	991903.7632646748	14.017459470205862	737.0344080560457	0.028114975614926152	543219.7186585256	0.0007904518538278921	779.3125045543418	630.4025891024714	1.052062	19.205013	0.14847814999999998	0.0842317	-0.035756729	0.0701335617	-0.0448659383	0.0896711572	-0.0073367876	-0.0083153917	-0.05721667990000001	0.0033038974	-0.094805078	-0.0755833107	-0.1447968744	0.05699478860000001	0.0341831548	-0.0993617582	-0.047020829699999996	0.1276672479	0.0713408599	0.0224247788	0.1501469865	0.08287231190000001	-0.0387148663	-0.0785163569	0.0462109694	0.044970329	-0.0113354526	0.0823341889	0.052396774199999996	-0.0626716749	-0.035711898900000004	0.09529386779999999	0.08824447619999999	-0.0274129342	-0.0440027193	0.0644909186	0.08777912800000001	-0.06832642230000001	0.1176730085	0.0637380911	0.1095079804	9.562190000000001e-05	-0.022490037	-0.0864834652	0.0515350887	-0.0547715866	0.09382655039999999	0.1402131081	0.0314912774	0.0477699522	-0.0470163167	0.0182838604	-0.1376113335	0.0542533684	0.0136313678	0.06402995780000001	-0.0088564357	0.1341940106	-0.041544048300000004	-0.0094181376	0.0893026643	-0.1027801698	-0.007353768	0.030923419100000002	-0.0181342341	0.0061740949	-0.04923197519999999	0.0156440072	-0.10607068859999999	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0292191	-3.4099999999995245e-05	0.0008537558048099999	1.1628099999996758e-09	0.095555	0.0740203	0.009130758025	0.005479004812089999	0.0314029	0.00017110000000000042	0.0009861421284099998	2.9275210000000142e-08	-0.000683927	-0.0007942569999999999	6.308441820489998e-07	4.67756141329e-07	-0.000414569	-0.000558289	1.71867455761e-07	3.11686607521e-07	-0.000410242	0.00013250700000000008	1.6829849856399993e-07	1.755810504900002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.6778200043977	0.5920946094095143	0.3505760264918053	492351.763086124	999.8284975968767	3.88484293328338	999657.0246068276	15.09200461628182	737.2831576544231	0.2487495983774579	543586.4545608768	0.061876362692946614	778.2342958414087	636.4672764194122	1.214841	22.176489	0.23198514	0.134049	0.12111074029999999	0.07293119440000001	0.0296327134	0.0719044839	0.158119305	0.16945395989999998	0.0566889676	0.1080256391	-0.1173503694	0.0026982994	-0.1863280715	0.0713742901	0.0121495128	-0.0182797114	0.14342412400000001	-0.0405482603	-0.0887640447	-0.0395488873	-0.056281902300000006	0.0845898558	0.0208722929	0.0332546216	-0.057982827199999996	-0.0046393312	-0.0198857537	0.1141071817	0.0875191378	-0.08406643039999999	-0.0498606425	0.0398395986	0.0703265242	-0.039363166	-0.0317434344	0.0586654392	-0.0310763464	0.0721786002	0.0073353082	-0.0352248227	-0.1608084316	0.1256021803	0.0345058208	0.0240955389	0.0395404477	-0.1968052638	0.0203035969	0.0777149349	-0.0571140796	0.0111527101	0.0468445591	-0.0510603554	0.1013486624	0.0911254433	0.0638285717	-0.0603190047	-0.007994811899999999	-0.0276991624	-0.0553836236	-0.0240712665	0.1828810693	0.06565832099999999	0.0133675648	0.0676728239	-0.1166397792	-0.047413154400000004	-0.1008156741	0.027713835899999997	0.0479806424	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0193791	0.009839999999999998	0.00037554951681	9.682559999999997e-05	-0.029493400000000006	-0.1250484	0.0008698606435600003	0.01563710234256	0.0313865	-1.6399999999999748e-05	0.00098511238225	2.689599999999917e-10	0.000364111	0.0010480379999999998	1.0983836494439994e-06	1.3257682032100002e-07	1.7653099999999995e-05	0.0004322221	3.116319396099998e-10	1.8681594372841e-07	5.110470000000001e-05	0.0004613467	2.6116903620900005e-09	2.1284077760089e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
