global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
811.9592673417814	n/a	659277.8518222022	n/a	1127.7694332620406	n/a	1271863.8946001842	n/a	824.5918135100195	n/a	n/a	679951.6589077428	862.5658954714439	720.1479332028308	n/a	n/a	n/a	n/a	-0.06960798809999999	0.058362110999999994	0.0300949929	0.012618126200000001	-0.1420998386	-0.0325539028	0.22872713379999998	0.2292131475	-0.0527362498	0.1676058131	-0.0126161656	-0.1450879627	0.0389818549	-0.059783954800000004	0.032218048900000004	-0.0079907027	-0.0040292176	0.0271710802	-0.1575651028	0.1270938019	-0.0606002934	0.023695100099999998	-0.029807310099999998	0.0125036397	-0.004683105900000001	0.08734952609999999	-0.0263186451	-0.08052478240000001	0.0002942749	-0.0509790543	0.0227084919	-0.0641340167	0.1235789768	-0.1102422022	0.0879150467	-0.0502011016	0.040112885200000004	-0.1399107161	0.0413719397	-0.0109595296	0.0069851942	-0.0292870125	0.1157383656	-0.0679392192	0.0038576265	-0.0733171316	-0.059364661900000004	0.052417764299999996	-0.1453285493	0.0104308839	-0.0246651862	0.06652792469999999	-0.022888693199999997	0.1515301637	-0.023346918199999997	0.2016537332	-0.1607517272	0.1429439468	-0.08737718800000001	0.007593089399999998	-0.0635733025	0.0128113232	-0.1283107726	0.2808527611	-0.0078506131	0.22705588559999998	-0.18398208600000002	0.14427852929999999	-0.1267106192	0.0013505879999999998	-0.0483201349	0.1040938938	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.0573664	n/a	n/a	0.0032909038489600004	0.0253219	n/a	0.0006411986196100001	n/a	-0.0991841	n/a	0.00983748569281	n/a	-0.000725402	n/a	5.26208061604e-07	n/a	0.000994193	n/a	9.88419721249e-07	n/a	0.000973479	n/a	9.476613634409999e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
808.6460632473552	-3.313204094426169	653908.4556054454	10.97732137132233	1122.3251622192197	-5.444271042820902	1259613.769750398	29.640087187698178	825.3339944252921	0.7421809152725699	0.5508325109948298	681176.2023540081	862.2616363702925	718.5015207383357	1.1898240000000002	19.647141	0.1105199	0.0681756	-0.061961220199999986	0.1139661027	-0.0913053402	-0.064852736	-0.0158128557	0.1388353522	0.1562668468	0.0444957854	-0.12540186960000002	-0.0215227686	0.176059099	0.0634304139	0.0182766668	-0.0844883278	0.1128932547	0.019775459	0.0075837195999999985	0.0377819021	-0.0812998523	0.08219914860000001	-0.0684793865	0.023921350499999997	0.0353812856	-0.10923726289999999	-0.018276058799999998	0.0550590491	-0.0698864378	-0.1156654955	-0.08673853949999999	0.0323871534	-0.1050140284	-0.0179803137	0.20062256550000002	-0.0473922033	0.036918814	-0.1357050937	-0.0435139695	0.0445748969	0.19693615039999998	0.0837160078	0.107623842	0.0265023869	-0.030494545699999997	-0.0286942068	0.0654145971	0.1542814771	-0.0140755239	0.0793857575	-0.0033299684	0.148238972	0.0792521822	-0.0367544516	-0.049145959	0.061762742999999995	-0.0181206404	0.04708329730000002	-0.1526673701	0.0716218512	-0.0444393872	-0.045217956399999995	0.0751432742	0.0134870778	-0.0051476852	0.305275662	0.0874668327	0.08816551630000001	-0.0619666961	-0.0585467856	0.0726676857	0.0201080924	0.0502875257	-0.000653112	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.0690265	0.011660100000000008	0.00013595793201000018	0.004764657702250001	0.0452986	0.0199767	0.00205196316196	0.00039906854288999997	-0.0400495	0.0591346	0.00160396245025	0.0034969009171599997	-0.00100691	-0.000281508	1.0138677481e-06	7.924675406399999e-08	0.000994192	-9.99999999907325e-10	9.884177328640002e-07	9.9999999981465e-19	0.0010869400000000002	0.00011346100000000025	1.1814385636000003e-06	1.2873398521000056e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.3017557919148	-4.344307455440344	646901.3143699571	18.87300726739456	1106.9774681928827	-15.347694026336969	1225399.1150867247	235.55171192605945	823.3434733640075	-1.9905210612845397	3.962174095417329	677894.4751311082	859.9694897017316	698.8034885090457	1.264626	20.882317	0.0652316	0.0411373	0.0001593857	0.052096495300000004	0.0552216299	0.0100621766	0.1164909117	0.06822421440000001	-0.0030944881	0.101967685	0.12042258869999999	-0.045073773	0.0035807807000000002	0.025802069700000003	-0.1047200785	-0.0537025467	0.011399539399999999	0.0308063261	0.0159651879	0.023751180099999998	0.0206065812	0.0824298981	0.0162665651	-0.0031234115999999998	0.0183478264	0.0516857939	-0.0304708411	-0.0192660561	-0.0822174411	0.1218567272	-0.0261517544	-0.0657267036	-0.11882213470000001	0.0285950513	-0.0167873425	-0.0181904395	0.0466766822	-0.288098366	-0.0460939904	-0.0112250863	0.047122122300000006	0.0816114891	0.0129115253	0.063980932	0.0159712531	-0.0058921139	-0.045412817	0.055415670800000004	0.0116151248	-0.11918584289999999	-0.0711940924	0.023029899700000002	0.0372564892	-0.0299983418	-0.036698046	0.0970252181	-0.046066808	-0.014119728400000003	-0.0836088092	0.0326513561	-0.023752670899999998	-0.0347371906	-0.0009943588000000001	0.0089202359	-0.0532750203	0.0523567451	0.1296159989	0.0390301119	0.0381142214	-0.08408212640000001	-0.015712793500000002	0.0831700565	-0.0415148529	0.1281304539	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.0606996	-0.008326900000000005	6.933726361000008e-05	0.0036844414401599997	0.0809058	0.03560719999999999	0.00654574847364	0.00126787269184	-0.022332	0.017717500000000004	0.0004987182239999999	0.00031390980625000016	-0.00107851	-7.159999999999999e-05	1.1631838201e-06	5.1265600000000005e-09	0.000994192	0.0	9.884177328640002e-07	0.0	0.0010869400000000002	0.0	1.1814385636000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
802.9517320527757	-1.3500237391391463	644731.4840065525	1.8225640962392424	1101.913223719316	-5.06424447356676	1214212.752607495	25.646572088051467	822.4564609604988	-0.8870124035087201	0.7867910039783166	676434.6301756685	857.8244564557698	690.2261337953372	1.025652	16.936219999999995	0.049808909000000005	0.025874	0.044541636399999994	0.0286918431	-0.0333809303	0.0742906424	0.054565555700000004	0.1050718925	-0.053241331399999994	-0.0340375871	0.0149944203	-0.0491499916	0.013596201399999999	0.10605293029999999	0.002369445	-0.0126544054	-0.0327805316	-0.0013580701	0.0118514874	0.0300670683	0.0599116138	-0.0180481539	-0.0122706265	-0.0928702761	-0.0124105622	0.0627185441	0.0152969593	-0.056094280700000006	-0.07869359990000001	-0.0546995	-0.1456916345	0.0333631012	0.0353270125	-0.0407344115	-0.0386412192	0.005249289599999999	0.0489017458	-0.0199119837	0.021214948799999998	-0.0710333336	-0.041413258700000004	-0.0990753835	0.090128545	0.045237720599999996	0.0651904227	0.14013747470000001	-0.022487438	0.0933188677	0.0996419207	2.8504499999999998e-05	0.0539235609	-0.010711409199999999	0.0212922861	-0.027276796699999998	0.011764998799999999	0.0432397511	-0.0518801059	0.0016695401	-0.021664305	-0.1327815309	0.0291046899	-0.1089647074	0.0089118975	-0.0795370326	-0.1625919737	0.09592633589999999	0.0434995395	0.0358941343	-0.0567850771	-0.0607033642	-0.0698663227	-0.0763339183	0.1128424136	-0.116130375	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.069766	0.009066399999999995	8.219960895999992e-05	0.004867294755999999	0.0787068	-0.0021990000000000065	0.006194760366239999	4.835601000000029e-06	-0.000939041	0.021392959	8.817979996810001e-07	0.0004576586947756808	-0.00100691	7.159999999999999e-05	1.0138677481e-06	5.1265600000000005e-09	0.000889421	-0.00010477100000000003	7.910697152410002e-07	1.0976962441000009e-08	0.00125358	0.0001666399999999998	1.5714628164e-06	2.7768889599999934e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.6332312142903	0.6814991615145799	645826.3703119209	0.4644411071450757	1090.3191163229042	-11.5941073964118	1188795.7754191586	134.42332631953082	822.4606986225621	0.0042376620632467174	1.7957779762280418e-05	676441.6007787129	857.1059784086892	672.5200935433371	1.261342	20.828098	0.073340109	0.0391658	0.05866921200000001	-0.1279214735	0.09019290560000001	-0.0421183725	-0.0103976482	-0.0936025685	-0.07925602030000001	0.0049497335	0.0843187282	0.0245015825	-0.0786542643	-0.0456523936	0.0054855943	-0.0196743385	-0.1367591159	-0.0601054171	0.0532493629	0.1318007898	0.010497346599999999	-0.023860021800000002	0.034979275899999995	0.037148171	0.0223612577	0.09350913720000001	0.0350506567	0.1035066611	0.0316959254	-0.0332324273	-0.2129071229	-0.0085397725	-0.0400337762	0.0949709312	0.0357484261	-0.0812920268	-0.0204020166	0.0781688494	0.072341919	-0.0123595827	0.061209147699999994	-0.0316347446	0.028989637000000002	-0.021288150099999997	-0.08110460280000001	0.0409299946	-0.0709846125	-0.1107474052	0.0309789669	-0.028479324500000007	-0.0259890606	-0.0799400342	-0.0522848822	-0.024013019700000002	0.0637114279	0.10468197539999999	9.89573e-05	0.026407026400000002	0.0600831761	0.0482369525	-0.0361437794	0.05009002	-0.0496547174	-0.1527458791	-0.08286024139999999	0.0433569843	-0.1112429922	0.0013057076	0.17494805030000002	-0.0746506122	-0.0277585365	-0.0815389319	0.014519258799999999	-0.0108570271	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.07472569999999999	0.004959699999999997	2.4598624089999976e-05	0.005583930240489999	0.045254	-0.03345279999999999	0.002047924516	0.0011190898278399994	-0.015494999999999997	-0.014555959	0.00024009502499999994	0.00021187594240968096	-0.00100691	0.0	1.0138677481e-06	0.0	0.0006749680000000001	-0.000214453	4.5558180102400007e-07	4.599008920899999e-08	0.00144656	0.00019297999999999996	2.0925358336e-06	3.724128039999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806.9975366768375	3.364305462547236	651245.0242024837	11.318551245325171	1097.313514006431	6.994397683526813	1204096.9480211418	48.92159895532525	823.577188472987	1.116489850424955	1.2465495861019382	678279.38537307	858.196729512635	702.0044345379912	1.300084	21.467833	0.0366249	0.0250696	-0.0264174404	-0.0871558671	-0.1022088258	-0.0285335594	-0.09770200720000001	-0.1193960322	0.11290952630000001	-0.0752867903	0.0135446955	0.0943669766	-0.0532070657	-0.10906366390000001	0.0536720255	0.1182571671	0.0041462447	-0.0002314452	0.0290276193	-0.0219478235	0.0776058953	-0.0734915128	0.0030917603000000004	-0.0106917088	0.0488403024	-0.0047500217	0.0537879366	0.1558241783	-0.1625427198	0.0040857521	-0.052113800300000006	0.0746329317	0.0034692071000000002	0.1153892094	-0.1041897837	0.0049018581	0.2165063045	0.1023094774	0.019055578	0.0323445909	-0.0150506818	-0.0625324846	0.0653847369	-0.1208637974	0.041012062599999996	0.0858848919	-0.0013418273000000002	-0.106789049	-0.1367264278	0.0316724275	0.07156622929999999	-0.0392920781	-0.0253183641	0.0335286811	0.0131295503	-0.0045609207	-0.14552182800000002	-0.0356346573	0.0155936889	0.0525362657	0.1054338309	0.0032665403999999998	-0.0724322366	0.0481817335	0.08624636529999999	0.0763863858	0.0049495104	-0.1258505708	0.030103632	-0.0452602626	-0.0923602402	-0.0190082633	0.1657609667	-0.0665527447	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0622465	-0.012479199999999987	0.00015573043263999973	0.003874626762250001	0.0452986	4.459999999999881e-05	0.00205196316196	1.989159999999893e-09	-0.0155102	-1.5200000000001669e-05	0.00024056630404	2.310400000000508e-10	-0.00100691	0.0	1.0138677481e-06	0.0	0.00055287	-0.00012209800000000004	3.056652369e-07	1.4907921604000016e-08	0.0010869400000000002	-0.00035961999999999973	1.1814385636000003e-06	1.293265443999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806.6495689631442	-0.3479677136932651	650683.5271084264	0.12108152977291807	1091.5954156000107	-5.718098406420268	1191580.55135896	32.69664938550601	825.0307065606671	1.4535180876800948	2.1127148312132005	680675.6667679936	858.4975128715663	698.9213231983534	1.292883	21.348913	0.04772082	0.0261006	-0.0906662511	-0.0473490032	0.0874009685	0.0645499944	0.0663756792	-0.0680800896	-0.0573913808	-0.0008715398	-0.0741981641	-0.1202006843	0.0555541356	-0.0370202127	0.1256394566	-0.06578746099999999	0.10263199890000001	0.0640489028	0.0295740205	-0.0374852548	-0.0241238346	-0.097131817	0.061102492	0.0035226068	-0.0452699305	-0.055448184000000005	-0.0025755879	-0.1026189265	-0.0182791712	0.0709582666	0.023083315400000002	0.10167706859999999	0.1231190987	0.12939801199999998	0.060855030199999986	0.0978415764	0.043939074	-0.0325977243	0.1300821059	0.15717306820000002	-0.0419205407	-0.0553594375	0.013347386599999999	-0.0021691158	0.0037132946999999996	-0.046970530700000006	0.025699419700000004	-0.0397948543	0.0471009164	0.1185881784	-0.018855480600000002	0.1494698952	-0.018370371200000003	-0.08784902050000001	0.0239614429	-0.08785026970000001	0.0695351672	-0.021139841800000003	0.0850155308	-0.017402638	0.0155566717	-0.1577246143	-0.008115986	0.0799406791	0.013612001200000001	-0.1438279491	0.0690284245	-0.018924938999999998	0.118389116	-0.0067799823	-0.05227926559999999	0.0574905301	0.0551660783	-0.0134395015	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.06224780000000001	1.3000000000026881e-06	1.6900000000069883e-12	0.0038747886048400007	0.0525441	0.007245500000000002	0.002760882444810001	5.2497270250000034e-05	-0.00242738	0.01308282	5.892173664399999e-06	0.0001711601791524	-0.000546012	0.000460898	2.98129104144e-07	2.1242696640399997e-07	0.000639796	8.692599999999997e-05	4.09338921616e-07	7.556129475999995e-09	0.0010869400000000002	0.0	1.1814385636000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
807.0175494147252	0.3679804515809337	651277.3250633484	0.13540961274570792	1095.255297048475	3.659881448464376	1199584.165712743	13.394732216813695	823.6327072101442	-1.3979993505229231	1.954402184062515	678370.8363863111	858.2490236342177	707.6865128383416	1.158737	19.133821	0.10217441999999996	0.0702919	-0.0954018423	-0.0536605391	-0.0186096135	0.0030677413000000002	0.048458518	-0.0693602242	0.0182817386	0.047185035599999994	-0.0008038528	-0.0428153703	-0.0203341418	-0.0698868562	-0.054473391100000004	-0.0501532083	0.0834013024	0.0467634107	0.078747737	-0.0249995409	-0.0322587599	0.1411908969	0.04639563730000002	0.10608201880000001	-0.0735487413	0.08801129740000001	-0.0478262684	0.0471764747	0.08945212699999999	-0.017253257	0.0371095932	0.012529423400000001	-0.0370818943	-0.0027088679999999997	-0.0103303519	0.0780806967	-0.0086277183	-0.07066778650000001	0.0072797509	0.0884306333	0.049548820300000004	-0.1046908345	-0.0306490748	0.0259897977	-0.0011396019	-0.0008378576	0.0219386909	-0.0539699659	-0.0351241762	-0.021207487799999997	-0.06382294570000001	0.0839576563	0.0059152996	-0.0447625774	-0.1177931006	-0.0012907663000000002	-0.0227153552	-0.0208873521	-0.061088724500000004	0.0366856556	-0.1306803315	0.1039684051	0.0379505295	-0.06059795480000001	0.0096064424	-0.11623287130000001	0.0233042073	0.0333468902	0.06715205190000001	0.014812253700000003	0.030797271600000002	-0.0791962643	-0.0958580735	-0.039427112599999994	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.0622465	-1.3000000000026881e-06	1.6900000000069883e-12	0.003874626762250001	0.119505	0.06696089999999999	0.014281445024999999	0.00448376212881	-0.015532399999999997	-0.013105019999999998	0.00024125544975999995	0.00017174154920039994	-0.000901231	-0.00035521900000000004	8.122173153610002e-07	1.2618053796100006e-07	0.000552871	-8.692499999999996e-05	3.0566634264100005e-07	7.555955624999993e-09	0.0010869400000000002	0.0	1.1814385636000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806.5457941425036	-0.4717552722215714	650516.1180489619	0.22255303686884895	1098.3907765369922	3.1354794885171486	1206462.297981537	9.83123162291176	823.9606164277693	0.3279092176251197	0.10752445500351812	678911.0974240296	858.4962489653045	713.0219205639596	1.121552	18.519796	0.03661735	0.0227441	-0.0940368743	-0.012088891499999999	-0.08859171589999999	0.040222994399999996	-0.0018536447	0.0080943805	0.0753348776	-0.09140260689999999	-0.016726793	-0.0578153783	0.040955196299999996	-0.048794970300000004	-0.0013136503	0.12625239060000001	-0.022289243599999998	0.0630528827	0.034834405299999996	-0.0558863242	-0.0521113967	0.0038162657	-0.1085752308	-0.0854498462	0.0946555195	0.051785978499999996	-0.1385365455	-0.0448920426	-0.0758435873	0.05103688519999999	0.0746812456	0.0622705125	-0.1394125051	0.0661746305	-0.0621887426	0.0730299012	0.0012421208	0.0358526038	-0.043604461500000004	0.0318359212	-0.0285428727	0.0610898142	0.0344877012	-0.1626861699	0.14347412369999998	-0.02609402	-0.0451077983	0.0359336257	-0.1025123226	0.0021742815	0.0474362574	0.0086104691	-0.0553239094	0.1256638444	-0.07808141980000001	-0.0957697433	-0.0424601875	-0.0424726939	-0.08221072019999999	-0.0907477181	0.07455374740000001	-0.0531922705	0.08129579769999999	-0.0587062654	0.0345132757	-0.0772228163	0.1137167559	0.0836222257	-0.0174982075	-0.0080349635	0.08455883869999999	0.1023066474	0.027422412799999997	-0.0175847	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.0623173	7.079999999999588e-05	5.012639999999415e-09	0.00388344587929	0.105776	-0.013729000000000005	0.011188562175999998	0.00018848544100000012	-0.0155532	-2.0800000000003108e-05	0.00024190203024000004	4.3264000000012926e-10	-0.000794386	0.00010684500000000004	6.31049116996e-07	1.1415854025000011e-08	0.000552871	0.0	3.0566634264100005e-07	0.0	0.00143603	0.0003490899999999998	2.0621821609e-06	1.2186382809999983e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806.3599374258732	-0.18585671663038286	650216.3486854582	0.034542719116626416	1096.5170199640218	-1.8737565729704784	1202349.5750707788	3.5109636947500715	824.4250427333802	0.4644263056109139	0.215691793343402	679676.6510859358	858.5147072630031	698.5108542124021	1.273585	21.030256	0.11314425	0.0730852	-0.0750530413	-0.0069132367	0.1214192187	0.014318266299999997	0.031447873599999995	0.0134495177	-0.0732794415	-0.0070610755000000015	-0.0775753797	-0.1051427832	0.060801131200000004	-0.0083254782	0.0968173534	-0.109037811	0.0080468347	0.0985218464	0.033871415099999996	0.0561026531	0.052030848	-0.10296999539999999	0.052411559100000005	-0.0502015345	-0.0547549067	0.08420556130000001	0.011520107199999999	-0.1255470418	-0.0381608482	0.1424602923	-0.1042097291	-0.0313622356	0.0011215963	0.0932995709	-0.0822012916	0.0718920263	-0.0490158479	0.0012985479	-0.0638637017	0.0663668213	-0.0093088054	0.0770571568	0.0103117417	-0.1020411608	-0.0715710457	-0.11840729929999999	0.08138353799999999	0.0265855049	0.0979579775	0.0703978586	-0.006126395	0.1475609558	-0.08690906960000001	-0.007443319	0.0836080654	0.0337820165	-0.0532589262	-0.040563937200000004	0.14782879880000002	-0.0020262281	-0.0059536159	-0.0182097318	-0.0339499921	-0.0464868368	-0.0057909486999999996	-0.0772618387	0.012196269499999999	0.0639835987	0.07677193639999999	-0.09013867689999999	-0.0094227221	0.1456283179	0.1072194968	0.0269943385	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.07353329999999997	0.011215999999999969	0.0001257986559999993	0.005407146208889995	0.0375901	-0.0681859	0.00141301561801	0.004649316958809999	-0.0155565	-3.2999999999977488e-06	0.00024200469225	1.0889999999985144e-11	-0.000565276	0.00022911000000000006	3.1953695617600004e-07	5.249139210000002e-08	0.00045629	-9.658100000000004e-05	2.082005641e-07	9.327889561000008e-09	0.0010869400000000002	-0.0003490899999999998	1.1814385636000003e-06	1.2186382809999983e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
