global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
740.7921423696948	n/a	n/a	548772.9981966822	1310.1672708930878	n/a	n/a	1716538.2777194416	747.2660482395719	n/a	558406.5468515862	n/a	918.0217913500323	726.3465357045102	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00944453	n/a	8.919914692089999e-05	n/a	-0.0587461	n/a	n/a	0.0034511042652099998	-0.0178636	n/a	n/a	0.00031910820495999995	0.000903426	n/a	n/a	8.161785374760001e-07	-7.398139999999997e-05	n/a	n/a	5.473247545959995e-09	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.1642104494922	-3.6279319202026272	13.161890017625122	543411.0731676233	1286.914924233808	-23.252346659279734	540.6716251633177	1656150.0222157082	745.756073390092	-1.5099748494799314	556152.1209982082	2.280024046061941	910.2831214516258	714.7886374026767	1.597988	27.833963	0.2685289	0.15093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0193842	-0.02882873	0.00037574720964	0.0008310956734129	0.057595000000000014	0.1163411	0.013535251549209999	0.003317184025000001	0.0196928	0.0375564	0.0014104831809600006	0.00038780637184	-0.000738646	-0.001642072	2.696400453184e-06	5.45597913316e-07	-0.0	7.398139999999997e-05	5.473247545959995e-09	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.3139788769229	-2.850231572569328	8.123820017271024	539217.0195740579	1265.6379015327645	-21.277022701043503	452.7116950207207	1601839.29779626	746.4502713050304	0.6941979149383997	557188.0075313534	0.4819107451048216	905.8961740170018	726.4381444479027	1.783738	31.069368	0.21911030000000006	0.122357	-0.09204228	0.128778901	0.08746567539999997	-0.082893803	0.0172859332	-0.0962213037	-0.0425883258	-0.0425768803	0.0541411153	-0.1187699081	0.0680320965	-0.1016582717	0.2069960947	0.015156654399999999	-0.0554274351	0.0164191732	-0.086932169	0.0151524022	-0.08951085449999999	0.0165688753	0.0138960066	-0.0884668575	0.020287574	-0.17410351	0.15847116320000001	-0.0768541365	0.0718085279	-0.058942668899999995	0.0140243984	0.059433472	-0.1179735745	-0.09064274789999999	0.1855019475	-0.0457105096	0.012598776200000002	-0.0880127225	0.0874681792	-0.01988571	0.0143637352	-0.07723478980000001	0.0354194044	-0.0057309738	0.0504186894	-0.05912102	0.1558807757	-0.0264119273	0.0664717221	-0.18160120300000002	-0.036596617000000005	0.06135368	-0.04792291	0.032579872999999995	-0.025216455099999997	0.0572144845	-0.1422182086	0.0730149935	-0.0243057739	0.0060742512	-0.2050178195	0.1062430569	-0.20470053579999997	0.21091167789999998	-0.0884692265	0.0564415642	-0.18240549820000002	0.0756084935	-0.0671552966	0.10790941650000001	-0.0042129342	0.10814305130000001	0.1081293633	0.1081065512	0.108074617	0.0	0.0	-0.0200593	-0.0006750999999999978	0.00040237551648999987	4.5576000999999723e-07	-0.0022263	-0.059821300000000015	0.0035785879336900006	4.95641169e-06	-0.0118177	-0.031510500000000004	0.0009929116102499998	0.00013965803328999999	0.0012165600000000006	0.0019552060000000006	3.8228305024360025e-06	1.4800182336000015e-06	-0.000176117	-0.000176117	3.1017197689e-08	3.1017197689e-08	-0.000410745	-0.000410745	1.68711455025e-07	1.68711455025e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.791989460968	-3.5219894159548635	12.404409446098075	534056.9318603196	1259.4319816341767	-6.2059198985878075	38.513441787688116	1586168.916362989	744.1137242951054	-2.3365470099249706	553705.2346843322	5.459451929589322	898.5065777801581	684.2240388947864	1.544851	26.908415	0.11992865	0.0682408	-0.15294527189999998	-0.06622627980000001	0.1184535694	0.0555698621	0.0863992126	0.0853688065	0.2020796571	-0.07016020769999999	0.057477165499999996	-0.0107059963	-0.0683201802	-0.0716703818	0.0285436952	-0.0770871414	0.08601052	-0.0667722132	-0.0877430431	-0.09216893289999999	-0.1197295347	0.0471957173	0.0004185082	-0.0699899905	0.16559578390000002	0.058571563	-0.069080605	0.030370824900000006	0.048395275700000004	0.0301230661	0.0206970401	0.0798118032	-0.010022534599999999	0.0678899112	-0.0649999386	0.052476226200000003	-0.0941555053	0.0895337232	0.0687063179	-0.0353004554	0.0310777353	-0.0328141698	0.0368839481	0.0580832941	-0.0722727362	-0.0051116531	0.0011383316	0.1364194385	-0.2041930173	0.1120681115	-0.09998969519999999	0.0306068621	-0.015084168600000001	0.1450669621	-0.030568164100000007	0.0254914839	-0.0834337898	0.08890808929999999	0.0950581286	0.0743972246	-0.17264180269999999	0.04202908650000002	-0.0745040916	-0.0790272505	0.015634796200000002	0.1102543131	0.0585161158	-0.0557337404	0.0894842827	-0.1147127293	0.020367266000000002	0.1081065512	0.10798339369999999	0.10777823519999999	0.1074912313	0.0	0.0	-0.0138704	0.006188899999999997	0.00019238799616000006	3.830248320999997e-05	0.0306715	0.0328978	0.0010822652448399998	0.0009407409122499998	0.0465184	0.0583361	0.0034031005632100004	0.0021639615385600003	0.00143088	0.00021431999999999943	4.593306239999974e-08	2.0474175744e-06	-0.000411914	-0.00023579700000000005	5.560022520900002e-08	1.6967314339600006e-07	-0.000410745	0.0	0.0	1.68711455025e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.478273498817	2.686284037848964	7.2161219320021335	537990.3776948054	1257.5235436069274	-1.908438027249304	3.642135703851213	1581365.462725724	745.2733557203145	1.159631425209113	555432.3747466184	1.3447450423325191	900.741119747462	696.6898135458545	1.193101	20.781582	0.11993416	0.06922930000000001	-0.11048283730000001	-0.0604879085	0.0727840762	0.0471528058	-0.1634911594	-0.0637003969	0.0573341879	0.0892623007	0.0033727387	-0.1120277833	0.1038293656	0.0158377182	0.0281811062	0.0015118992000000002	0.1166154682	0.1469655482	0.022257990699999997	-0.043310085	-0.1437299708	0.20065712079999998	-0.0217396357	0.0475017157	-0.0916792483	-0.07797712309999999	0.0729398008	-0.0069886159	0.1087803772	-0.1218586464	-0.0165505975	-0.045690797199999994	0.005810706800000001	0.0598632949	0.1959287588	-0.1209433395	0.0078990898	0.086833795	0.0652573152	0.06716318190000001	-0.1079910573	0.06393246679999999	0.0313669077	0.0091896552	-0.057769142999999995	-0.032972397599999995	-0.0998523792	0.0051902518	0.0529206054	0.0144058852	0.004066638	0.1265369183	-0.0437071283	0.09970972939999999	0.16263637960000002	-0.005555698299999999	-0.0124312748	-0.022435525499999998	-0.1089518431	-0.09267586130000001	-0.0431822351	-0.035201595499999995	-0.17364058940000002	0.11243792429999999	-0.1809198105	0.0716589999	0.0467012511	0.0003468382	0.0373986952	0.10866471429999999	0.1308767585	0.1080335633	0.10769165160000001	0.1071226002	0.1063276091	0.0	0.0	-0.0200367	-0.0061663	0.00040146934689	3.802325569e-05	0.0615034	0.0308319	0.00095060605761	0.0037826682115600003	-0.00966261	-0.05618101	0.003156305884620101	9.33660320121e-05	0.00154597	0.00011508999999999997	1.3245708099999996e-08	2.3900232409e-06	-0.000831923	-0.000420009	1.76407560081e-07	6.920958779290001e-07	-0.000410745	0.0	0.0	1.68711455025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.9546811794313	1.4764076806143294	2.179779639376984	540158.3833875596	1259.2194059844196	1.6958623774921762	2.8759492033934158	1585633.5124077543	745.1684119668581	-0.10494375345638217	555275.9621932092	0.011013191389513928	899.4163099682097	709.0055214326628	1.322823	23.04109	0.12856859	0.07225060000000001	-0.0218148854	-0.0977362016	0.0183947434	0.08050302320000001	0.0147637961	0.1297154582	-0.0402653177	0.0005642509	-0.0763730168	0.1529310185	0.0049377812	0.022542361299999997	-0.0682141396	0.0251036242	0.0769842574	-0.094698768	0.0060143415	-0.0046844946	0.0605583122	-0.0961566291	0.036668532000000004	-0.025414132000000002	0.0486980068	-0.06428324269999999	0.153245916	-0.1605604416	-0.0655656808	0.030364900499999996	-0.0995215203	0.0279671794	-0.05694811530000001	0.1041475311	-0.0585895859	0.0759534417	0.004909978	-0.0876987157	-0.1300267939	-0.021783833	0.0966701976	0.0400219156	-0.0154610812	0.1557922983	0.1185112992	-0.0244127365	0.0722672483	-0.1111559776	-0.0655943047	0.07208889809999999	0.0548977484	-0.12569544189999998	0.0655580947	0.0320896348	0.023160354900000003	-0.0077795196	-0.020139026299999998	-0.1851865636	-0.0195512917	-0.0624411387	-0.06495932809999999	0.0409747466	-0.172298158	0.0013464845000000002	-0.034133234900000003	-0.0340899713	0.0315805614	-0.10468416859999999	-0.1096102402	-0.1186098927	0.0380681394	0.1079241123	0.10725453089999999	0.10614163730000001	0.1045900315	0.0	0.0	-0.0467573	-0.026720599999999997	0.0021862451032899997	0.0007139904643600001	0.122142	0.060638599999999994	0.00367703980996	0.014918668163999999	0.00296358	0.01262619	0.00015942067391610002	8.782806416399999e-06	0.00154339	-2.5800000000000736e-06	6.6564000000003795e-12	2.3820526921e-06	-0.000991071	-0.00015914800000000002	2.5328085904000007e-08	9.82221727041e-07	-0.0008206809999999998	-0.00040993599999999963	1.6804752409599982e-07	6.735173037609996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.2170301711931	-0.7376510082382309	0.5441290099548788	539074.6473934066	1254.1304811333234	-5.0889248510961815	25.897156140104283	1572843.2637077013	746.621992084295	1.4535801174369	557444.3990639211	2.112895157807872	900.3143305306735	728.1934782694592	1.367928	23.826735	0.11884297	0.0701347	0.024617518799999998	0.0551314454	0.1791226864	0.0087901166	-0.06586701889999999	-0.08951219960000001	0.0154210878	0.083181223	-0.047365006200000004	-0.0539931203	-0.0825135444	0.0977157024	-0.0078453755	0.047477745700000004	-0.047425153600000006	-0.0483673488	-0.0854934624	0.0391730893	-0.0765711999	-0.0033399690000000004	0.0152204511	-0.075084308	-0.0001209501	-0.1354158831	0.1479768082	-0.054545107300000006	0.09836112289999999	0.014971421499999997	0.1057618818	0.043573247999999995	-0.0221224143	0.0815585685	0.0817653767	0.0574218073	-0.1164825986	0.0943292449	-0.0566340801	0.0085150269	0.0682547931	-0.061676536799999994	0.0055095554	-0.0780297645	0.0074778164	-0.058182470099999994	0.005389973	0.1134194352	-0.042103372699999995	-0.0086799556	0.0590363553	0.0869893192	0.0386111573	0.0353387937	-0.0787987141	0.0083360389	-0.053255298300000004	-0.0501123438	0.0198616778	0.0917902966	-0.1110772828	0.0641464563	-0.0882663823	0.1579095737	0.0691090105	-0.1753092941	0.0767338066	-0.0870169566	0.0429911246	0.003768258	0.0928370009	0.10777823519999999	0.1066726216	0.1048383259	0.10228787810000001	0.0	0.0	-0.0467288	2.850000000000075e-05	0.0021835807494399997	8.122500000000427e-10	0.06046519999999999	-0.06167680000000001	0.003804027658240001	0.003656040411039999	0.0113135	0.00834992	6.97211640064e-05	0.00012799528225	0.00211967	0.0005762800000000003	3.3209863840000024e-07	4.493000908900002e-06	-0.0007493510000000001	0.00024172	5.842855839999998e-08	5.615269212010003e-07	-0.0006629260000000001	0.00015775499999999966	2.4886640024999894e-08	4.3947088147600014e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.3784825116776	-1.838547659515484	3.3802574963098646	536378.2416461076	1262.3674227290428	8.236941595719372	67.847206851292	1593571.509967566	744.719731703345	-1.9022603809499967	554607.4787883022	3.618594556932028	901.7174763486264	704.5817689164434	1.31706	22.940712	0.056209000000000016	0.0321788	-0.022616063399999997	-0.0725349286	-0.022941347	0.0438079584	-0.0159124615	-0.11561211210000001	-0.1364561966	-0.0142532534	0.0742049945	0.0321981364	-0.1342181697	-0.029329140899999998	-0.0175342865	0.0239591867	0.0024102421	-0.0799462616	-0.033011524	0.19731407920000002	0.0604770508	-0.017127663799999998	-0.0803034492	-0.0812848823	0.0847284042	-0.1109711023	-0.0397196271	0.039249217999999995	-0.1507451716	0.1370175842	0.0831577624	0.1871455245	-0.1573069341	-0.0848989126	-0.0858056599	0.0769986577	-0.0121069785	-0.0095149493	0.0715352581	-1.96573e-05	0.0887871936	0.1081701202	0.07274637169999999	-0.0206965531	0.0405923919	-0.0326819612	-0.07057721900000001	0.0591015869	-0.0125785695	-0.0805645698	0.0738049812	-0.071774898	-0.07747461280000001	-0.033663674500000004	-0.09621793949999999	-0.09482991880000001	0.06287367719999999	-0.007751401	0.0566804999	0.2048209382	-0.11821633720000001	0.008013896500000001	-0.0786457057	0.0256958773	0.07406995	0.0059198945	-0.10449392060000001	0.0133257847	0.0184356639	-0.2057868391	-0.1325820733	0.107595981	0.1059467092	0.1032166238	0.0994335757	0.0	0.0	-0.0467116	1.7200000000001936e-05	0.00218197357456	2.958400000000665e-10	0.08321519999999999	0.02275	0.0005175625	0.0069247695110399975	0.0114326	0.00011910000000000047	1.4184810000000107e-08	0.00013070434276000006	0.00181899	-0.0003006800000000002	9.040846240000012e-08	3.3087246201e-06	-0.00108687	-0.00033751899999999983	1.1391907536099992e-07	1.1812863969e-06	-0.000691181	-2.8254999999999925e-05	7.983450249999958e-10	4.777311747609999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.9902547009299	0.6117721892522923	0.3742652115425425	537274.7134865341	1255.6244696100168	-6.7429531190259695	45.467416765382055	1576592.808683436	743.9859512934266	-0.7337804099183813	553515.095721985	0.5384336899799878	899.1961417485483	712.7369079344379	1.1762800000000002	20.488586	0.1464	0.0664897	-0.0233105325	-0.0989393302	0.0059996527	-0.038387586	0.0035598545	-0.0838784998	0.0398187943	-0.0060198392	-0.08043510820000001	0.0349500132	-0.032794216	0.0126236673	-0.019879295	-0.08398856619999999	0.07284779129999999	-0.0891432825	0.0501642916	0.057090321299999996	-0.1053863332	0.0426462665	0.0007140385	-0.0905996664	0.1744336253	-0.08760337929999999	0.0279025887	0.0979212634	-0.0018074261999999998	0.0055846302	0.0826337389	0.0744701996	0.0950163881	0.18144666739999998	-0.0046574613	-0.0956671467	0.1045255292	0.0556057539	-0.026879598799999998	0.08688978609999999	0.0497526051	-0.1255325435	-0.020901284699999998	0.1483769592	0.08355353509999999	0.0827023517	-0.11244987	0.027281198599999997	0.15961942169999999	0.011911701399999999	-0.0669101941	-0.014549735900000001	0.0410378464	0.0255790069	0.0849440623	-0.0638909008	0.0432152629	0.055359128099999995	0.1676737125	0.1386138254	-0.2558913847	0.0769519573	0.1078782905	-0.033486687599999995	0.0890115373	-0.06300302940000001	0.0034900165	-0.031842823799999996	0.0162067584	0.0065385203000000005	0.0874327003	0.10737741140000001	0.10507777380000001	0.1012814563	0.09604253189999999	0.0	0.0	-0.015492	0.031219599999999997	0.000240002064	0.0009746634241599999	0.110418	0.027202800000000013	0.0007399923278400008	0.012192134724	0.051432000000000005	0.0399994	0.0015999520003600006	0.002645250624000001	0.00128872	-0.00053027	2.811862729e-07	1.6607992384e-06	-0.000938012	0.00014885799999999998	2.2158704163999996e-08	8.79866512144e-07	-0.000410745	0.000280436	7.8644350096e-08	1.68711455025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.1254930097911	0.13523830886117594	0.01828940018363082	537472.9885008492	1256.7454778133674	1.1210082033505842	1.2566593919793043	1579409.196004349	744.7473391663118	0.761387872885166	554648.5991953014	0.5797114929765976	898.2173032134845	712.03026443691	1.205548	20.998383	0.0989368	0.048559500000000005	-0.0008798135000000002	-0.1304778098	0.032831857400000004	0.0567918454	-0.1028025513	0.025655078900000003	0.1066433582	0.052767850899999996	0.0449681839	-0.0148403247	0.11451175039999999	0.06302202650000001	-0.1603909355	-0.04696505	0.1159575714	0.1263939765	0.0265340804	-0.1091804075	-0.0503563479	-0.0262204885	0.015440336899999999	0.1286192566	0.0075182175	-0.0811181654	-0.0018557059	-0.0413753305	0.0742331054	-0.0374840096	-0.0716694704	-0.0392021197	-0.0946922523	-0.0702672625	0.032345652200000005	-0.1264553327	0.10276947369999999	0.0229258796	-0.0238445534	-0.034818232000000005	-0.0765848329	-0.017158980600000002	0.0006204833999999999	-0.0188330877	0.0407183164	-0.0647157315	-0.0680263397	-0.0040830053	-0.026563373799999998	0.1170868022	-0.029314303700000002	0.0528817889	-0.025361109	0.0871413275	0.177666176	0.060096939400000014	0.0330648777	-0.049955456100000004	-0.0426358032	-0.0817856934	-0.08396713830000001	0.0033510458000000003	0.06570855980000001	0.093308689	-0.0009846077	-0.0007265665	-0.0772435567	-0.0637390953	-0.0580800707	0.08994958380000001	0.0185750041	0.1071226002	0.1040669883	0.09903870029999999	0.09213305150000001	0.0	0.0	-0.0306504	-0.015158400000000002	0.00093944702016	0.0002297770905600001	0.07375599999999999	-0.03666200000000002	0.001344102244000001	0.0054399475359999975	0.042070800000000005	-0.0093612	8.763206544000001e-05	0.0017699522126400004	0.00130381	1.5090000000000155e-05	2.277081000000047e-10	1.6999205161000004e-06	-0.00136384	-0.0004258280000000001	1.8132948558400008e-07	1.8600595456e-06	-0.0007249309999999997	-0.0003141859999999997	9.871284259599982e-08	5.255249547609996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
