global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
755.6205997478993	n/a	n/a	570962.4907633751	1362.2638876649867	n/a	n/a	1855762.8996361238	753.798999798459	n/a	568212.9320971572	n/a	944.6453775373924	701.8956898085384	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.333089999999999e-10	n/a	5.377420894809999e-19	n/a	-9.32204e-10	n/a	n/a	8.690042976159998e-19	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	-5.84434e-05	n/a	n/a	3.4156310035600005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.3584270196678	-8.262172728231464	68.26349819113173	558544.6184373122	1316.2047600161616	-46.059127648825104	2121.4432397707646	1732394.9702892015	752.5272548018045	-1.271744996654547	566297.26921954	1.617335336515875	928.1150991898904	668.3795152368813	1.502614	25.934084	0.1839637816655129	0.0952962	-0.0886019391	0.062621747	0.08815600330000001	-0.1096378344	-0.0742470783	-0.0465142214	0.43867386329999997	0.3221368859	-0.2401294341	-0.0017240870999999998	0.0506116583	-0.185939238	0.009647592	-0.0311590842	0.011891935900000001	-0.0034923385	0.06319985019999999	-0.0274262306	0.05241338139999999	-0.1860024329	0.0860070413	-0.0310052236	0.0076589334	0.0210811759	-0.1502589804	0.0953832913	0.07971216269999999	-0.017886968899999998	0.0737118138	-0.0463651054	0.10647052470000001	-0.0217982029	0.1606518435	-0.0243004768	0.0458427678	-0.0699306162	0.0276296218	-0.0336370482	0.1626989841	-0.0075811178	0.020797909	0.0094835795	-0.0500883219	0.010840280800000001	-0.09708973359999999	0.20481163719999998	0.0435054801	-0.2203236704	0.2365947513	-0.0812963768	0.046157453	-0.4208415343	0.0288245811	-0.14698316919999999	0.1372620329	0.12448428140000001	-0.229820711	0.14718847029999998	-0.10596247980000001	0.0636105544	-0.1919962049	0.1372525892	-0.0092037014	0.1954038175	0.1504347991	-0.10494603050000001	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.0116784	-0.011678400733309	0.00013638502655999996	0.00013638504368775214	0.0527189	0.05271890093220401	0.00277928251549954	0.00277928241721	0.07680269999999999	0.07680269999999999	0.005898654727289998	0.005898654727289998	0.000411586	0.000411586	1.6940303539599994e-07	1.6940303539599994e-07	-0.00026294	-0.00026294	6.913744360000001e-08	6.913744360000001e-08	-0.000239193	-0.0001807496	3.267041790015998e-08	5.721329124899999e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.1380208205809	-1.2204061990869377	1.489391290769826	556721.9461140536	1298.4848699767615	-17.71989003940007	313.9945030084298	1686062.9575585672	752.8275335530057	0.3002787512011764	566749.2952755019	0.090167328422938	925.0898389218207	661.5229346330208	0.973469	16.801403	0.07855884999999999	0.036468699999999986	-0.1314331914	0.0709753568	0.050448228600000006	-0.0259464135	0.0345032135	0.0549803152	0.0891737682	0.1706742944	-0.042091908899999995	-0.0535192333	0.020378983700000002	-0.09496135730000001	-0.09785204539999999	0.0522772991	-0.0311025435	-0.0223107548	-0.0387349196	-0.061564265800000004	0.0965182873	-0.0570281831	0.0883393653	-0.0900729858	-0.07759281330000001	0.0635279533	-0.1840104055	-0.0146444629	-0.0021226736	-0.0360269275	0.0120754782	-0.022607309300000003	-0.0988614551	-0.071480271	-0.1674498437	-0.08647724970000001	0.1053950065	0.0267697726	0.0287969467	0.0161556075	0.0419897463	-0.1411895937	0.0921243982	-0.0282913594	-0.0553480943	0.04664247480000002	-0.14313483429999999	0.029899608900000006	-0.08610086210000001	-0.1645187249	0.10449349710000001	-0.0189227417	0.012058601399999999	-0.1460132219	0.0642888514	-0.055311432599999995	0.0103983998	0.0866225995	-0.0946792541	0.0158619892	0.0598138087	-0.0538122392	-0.1197483988	-0.020745157	0.014619895400000001	-0.011155666299999999	0.05204395480000002	-0.20632858350000002	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.016814700000000002	-0.005136300000000003	0.00028273413609000014	2.6381577690000034e-05	0.0630327	0.010313799999999998	0.00010637447043999997	0.0039731212692900005	0.0469145	-0.029888199999999986	0.0008933044992399994	0.00220097031025	-6.617449999999998e-24	-0.000411586	1.6940303539599994e-07	4.379064450249998e-47	-0.000403446	-0.00014050599999999993	1.974193603599998e-08	1.6276867491599993e-07	-0.000126874	0.000112319	1.2615557761e-08	1.6097011875999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.2577766303388	-1.8802441902421376	3.5353182149393128	553919.6380747352	1291.8459208384445	-6.6389491383170025	44.07564566116007	1668865.8831869287	752.6498106672037	-0.17772288580192708	566481.7374973776	0.031585424137764814	919.7545834083252	650.4455927423627	1.021733	17.634402999999995	0.132410445044	0.0674658	-0.12042518070000001	0.1060236385	0.0434161173	-0.0118009673	-0.0808710017	0.0069002787	0.0568862896	0.0760249291	0.04893516690000002	-0.0284886833	0.0398931402	-0.11374678029999999	-0.0829024862	0.1393673188	0.0655452054	0.048878623899999994	-0.053927229800000004	-0.047463286699999996	0.0215646888	-0.0831354912	0.06537741400000001	-0.044023393099999995	0.052718240199999995	0.0964265717	0.0873366101	-0.011686735	-0.0067862526	-0.028311470800000002	0.1421438526	-0.18983397170000002	0.0238168398	0.030120589	0.0275797745	-0.0390806963	0.08772671039999999	0.0465645775	-0.0155132645	0.0366905568	-0.0075222904	0.054263508200000005	-0.0677339027	-0.0229633019	-0.0051245558000000005	-0.1318366816	-0.0383312348	0.0974272243	-0.042398861399999994	-0.022818493399999997	0.1054959759	0.0195719635	-0.0161031564	0.0376901591	-0.0549328501	-0.034168235299999995	-4.77191e-05	0.1613547915	-0.0686198555	-0.0573828805	-0.057038504500000003	-0.046058212599999995	-0.1386389939	-0.08736793	-0.0107889031	-0.016692635600000002	-0.1462123225	-0.0029532814	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-6.04956e-07	0.016814095044000003	3.65971761936e-13	0.00028271379214866543	0.0103082	-0.0527245	0.0027798729002499988	0.00010625898724	0.08263829999999997	0.035723799999999965	0.001276189886439998	0.006829088626889995	0.000416087	0.000416087	1.73128391569e-07	1.73128391569e-07	-0.000403446	0.0	0.0	1.6276867491599993e-07	0.0	0.000126874	1.6097011875999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.8817245109117	1.6239478805729275	2.6372067188173043	556339.5469593715	1289.9182487473065	-1.9276720911379923	3.715919690952321	1663889.0884513182	753.3534096299911	0.703598962787396	567541.3598011332	0.4950515004354994	922.3105812401974	652.1867489524227	1.074084	18.537939	0.184187154956	0.120255	-0.1025977593	0.13805248539999998	-0.0169631577	-0.0099282588	0.0024131673	0.0135139773	-0.0680827175	0.0587354321	0.026453994100000003	0.0355143702	0.0113204894	-0.0910090555	-0.0500285647	0.10827125189999999	-0.042585211100000006	-0.0002366676	-0.08659885099999999	0.0304273061	0.129429292	0.0053529826	0.0110993421	0.1093551816	0.0139951017	0.0769464577	-0.021475858900000002	-0.0743748033	-0.1226581024	-0.1246578809	-0.0024426634	0.034603595200000004	0.0923898983	0.029676580499999997	0.030134092999999997	0.011652651699999999	-0.0588290825	0.07438955559999999	0.015963322	0.0385913192	-0.06501238320000001	0.0363308479	-0.050009672699999994	-0.0398542963	0.08733785300000001	0.0741522824	-0.0424099291	0.0190641756	-0.0774663627	-0.1306582331	0.0165921233	0.042506389500000005	0.014542288899999999	-0.0223627915	0.08615204369999999	-0.0149017226	-0.041869957400000005	0.0067350636	0.0369692384	0.0057111406	0.0432569359	-0.022092562200000002	0.0712787876	-0.1146357716	0.08106304269999999	-0.1075608302	0.0496817603	0.0733431906	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.008582219999999998	0.008582824955999997	7.365450012839998e-05	7.366488422533636e-05	0.121807	0.11149880000000001	0.01243198240144	0.014836945249	0.07044389999999999	-0.01219439999999998	0.0001487033913599995	0.004962343047209997	-0.00055259	-0.0009686769999999999	9.383351303290001e-07	3.0535570810000005e-07	-0.000403446	0.0	0.0	1.6276867491599993e-07	6.95456e-05	6.95456e-05	4.83659047936e-09	4.83659047936e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.9599773559597	3.0782528450480413	9.47564057804636	560941.0476810397	1293.22691949362	3.30867074631351	10.9473021075108	1672435.865302958	755.0805357595668	1.7271261295757083	570146.6154829544	2.982964667463168	921.0770854543117	664.820211995847	1.17195	20.227037	0.24375756	0.151397	-0.0305063425	0.0735834966	-0.107018555	0.029769089	-0.045123867000000005	-0.1300386659	-0.08740863970000001	0.09182672289999999	-0.017720193500000002	0.0465441086	0.0417761661	0.09342610119999999	-0.0615414821	0.019985845500000002	-0.0390971577	0.055529744400000004	-0.07506341799999999	-0.0732282511	0.020059433	-0.1650697171	-0.1059802527	0.059094885199999996	-0.0172067151	0.0092489579	-0.1596258184	0.075021983	0.030544772400000007	0.053674397699999994	0.12566441279999999	-0.016268203300000002	0.160957404	-0.08065422230000001	0.010778524199999999	0.0763942816	-0.1210488032	-0.054615242599999995	-0.0623239011	-0.09587114220000001	-0.0309018987	-0.1237711033	0.0195445145	-0.061619596299999996	-0.0531381881	0.022810668500000002	0.0741139279	0.0002535644	-0.1365967976	0.0334469879	0.027186369300000002	0.1230043985	0.0714638823	-0.0476863108	-0.0227606352	0.10255053369999999	0.1691554698	0.0033051307	0.04217699019999999	0.0866421046	0.0372761664	0.1268043734	-0.002974392	-0.1400919521	-0.0756265047	-0.09616310380000001	0.2154874276	0.0820978493	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.00226771	-0.010849929999999995	5.1425086441e-06	0.00011772098100489994	-0.0222981	-0.1441051	0.02076627984601	0.0004972052636100001	0.0532716	-0.017172299999999988	0.00029488788728999964	0.00283786336656	3.54456e-05	0.0005880356000000001	3.457858668673601e-07	1.2563905593599999e-09	9.30346e-05	0.0004964806	2.4649298617636e-07	8.655436797159998e-09	0.000417634	0.00034808839999999995	1.2116553421456e-07	1.7441815795599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.326712282112	1.366734926152276	1.8679643583644667	562990.1751640833	1293.0474409866056	-0.17947850701443713	0.03221253448013136	1671971.684642009	755.6646174321304	0.5840816725635705	571029.014038848	0.34115140022465795	920.7407072806866	678.2374524208979	1.2685030000000002	21.893492	0.24805562	0.17263399999999998	0.037810154500000005	0.038262987799999995	-0.025773162599999996	-0.0554017343	0.066048697	-0.0959049662	-0.0576045574	-0.007321440899999998	0.042589963499999994	0.0985492937	0.0052623235	0.0755177205	0.1266733495	-0.17112792989999998	-0.3036210593	-0.1359065042	-0.007601658299999999	0.0402103504	-0.2299215029	-0.1005491992	-0.1372685586	-0.05397922559999999	-0.0727666728	0.0492209529	-0.1642298872	-0.0596372888	-0.006524384	0.0816142472	-0.07391762389999999	-0.0241884064	-0.0604863997	0.06496538290000001	0.0677951675	-0.0611799247	-0.06821938820000001	0.074608117	-0.1089591375	0.0067949861	-0.1039143234	0.09100465419999999	0.0869917844	-0.036840105	-0.012485678200000001	0.0524176159	0.0649176017	-0.0558697264	0.014313059199999999	-0.0668626576	-0.0346262487	0.0050811582	0.0503455375	-0.045809868600000005	-0.027885055699999998	0.0826325878	0.170328145	-0.2647090888	-0.1327239862	-0.1357753147	0.0035349328999999996	-0.0020652793	0.10057376050000001	-0.1352563242	0.0643399163	0.1452405201	-0.040938887599999994	-0.18442170870000002	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.020146200000000003	0.02241391	0.00040586937444000016	0.0005023833614881001	0.144637	0.16693509999999998	0.027867327612009992	0.020919861769	0.0523169	-0.0009547000000000028	9.114520900000051e-07	0.00273705802561	-0.0008154210000000001	-0.0008508666000000001	7.239739709955604e-07	6.649114072410001e-07	-0.000138375	-0.0002314096	5.3550402972159985e-08	1.9147640625e-08	0.000490396	7.276200000000002e-05	5.294308644000005e-09	2.4048823681600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.6746867580409	-0.652025524071064	0.4251372840401456	562012.1359657669	1294.0238364762322	0.9763954896266114	0.95334815216319	1674497.6893686666	755.0404265672544	-0.6241908648760273	570086.0457508614	0.3896142357946829	919.6601593758703	689.998443033294	1.240793	21.41522	0.19223682	0.119474	0.0423064225	-0.047886093399999996	-0.0024250644	0.0702341562	0.06414760480000001	-0.08649211849999999	-0.016397386599999998	-0.0615208175	0.0846934705	0.039750604	0.0949888612	0.058948028099999994	-0.0021872688	0.0430252009	0.1307104579	-0.029235459900000007	0.0046289277	-0.1871264168	-0.0899098799	-0.0134100611	-0.0484165937	0.037561904	-0.075092072	0.1022744223	0.0404781211	0.0558479467	-0.0271887235	-0.025201323799999998	-0.1643203755	-0.0518040677	-0.051485448499999996	0.008963063	0.016224483799999998	-0.0167121375	-0.0653270135	-0.07405751349999999	0.0947839473	0.0668081249	0.0737835678	-0.048985241900000004	-0.12774217599999999	0.0294794527	0.04960171	0.0520016754	0.0601051097	-0.06497418719999999	0.0192042923	0.046584161500000006	0.084713946	0.0482515112	0.0295073156	0.058568575	-0.0765907371	-0.009595078	0.1575878204	0.0340076332	0.10243716230000001	-0.1809396157	0.023369820899999998	-0.0061272243	-0.0981588766	-0.0011431169	-0.021106870099999998	-0.0686277106	-0.13970369130000002	-0.013467708200000001	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.0066005	-0.013545700000000004	4.356660025e-05	0.0001834859884900001	0.0362963	-0.10834069999999997	0.011737707276489996	0.0013174213936900006	0.0445212	-0.0077957000000000035	6.0772938490000035e-05	0.00198213724944	0.000167975	0.000983396	9.67067692816e-07	2.8215600625e-08	1.98284e-05	0.0001582034	2.502831577156e-08	3.931654465599999e-10	0.000380901	-0.00010949500000000004	1.1989155025000007e-08	1.45085571801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.0273380336878	-1.6473487243531508	2.7137578196279533	559544.898445765	1292.3211539958436	-1.702682480388603	2.8991276290222854	1670093.9650651491	754.4828142606614	-0.5576123065930005	569244.3170146877	0.3109314844639665	918.9736204538954	686.4149194812868	1.17805	20.332321	0.15307382000000005	0.0925872	0.051411201600000005	0.0072083198	0.056426435899999995	0.0844780846	0.0445459963	-0.047600339699999994	-0.038628319700000004	-0.061370738700000003	-0.0354127836	0.0822615763	0.018135645	0.0047970085	0.051282306799999997	0.10301878619999999	0.08401203730000001	-0.0134697169	-0.02062116	-0.0235652673	-0.0271559452	0.062387194699999995	0.060251115999999987	-0.0092371482	0.0014260339	-0.0577846849	0.0496285312	0.0332895827	0.0537443859	0.070385429	0.0492667583	0.1280076829	-0.0533420511	0.089052964	0.0181163108	-0.0854905717	-0.1193081516	-0.0488923276	-0.0988750242	0.0387983855	-0.0096587389	-0.0871267216	-0.0296829092	0.0113698905	0.012323342099999999	0.1157051876	0.061073539	-0.0472342485	0.058866259000000004	-0.0043431444	-0.0038020215000000002	0.0273363016	-0.0043483276	0.1064025637	0.011955315900000001	-0.10671739890000001	-0.028132789199999998	0.0172437449	-0.0210199727	-0.0791730249	-0.0331713486	0.0103391043	0.053951638899999994	0.095540098	-0.1313508698	0.0008618196000000001	0.0084383316	0.0388768698	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.0064987	-0.00010179999999999998	4.223310169e-05	1.0363239999999995e-08	0.119158	0.08286169999999997	0.0068660613268899965	0.014198628963999997	0.0455208	0.0009996000000000033	9.992001600000064e-07	0.00207214323264	-0.000503436	-0.000671411	4.50792730921e-07	2.5344780609600003e-07	-0.000310074	-0.0003299024	1.0883559352576001e-07	9.6145885476e-08	0.0	-0.000380901	1.45085571801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.0761245052486	1.0487864715607884	1.0999530629289285	561115.0403038027	1290.8105094665266	-1.5106445293170054	2.282046893955397	1666191.7713492338	753.8913724837846	-0.5914417768767635	568352.2015054845	0.3498033754351433	919.3655754461188	681.0534356712602	1.111375	19.181566	0.0655442	0.0301075	0.0837824964	0.0333001379	-0.05048523940000001	0.1680446911	0.0217174271	-0.0639985283	-0.07384304280000001	-0.0519801099	-0.09713468869999999	0.0798409693	-0.0079472553	0.0041081505	-0.0689183171	0.0947604273	0.0615107351	0.0671953312	0.1119482596	-0.0566724599	-0.059591606100000014	0.0527089696	-0.05942968	-0.0336220217	0.0120948373	-0.17982610149999995	0.0802207037	-0.0607166066	0.0938923466	-0.0355784257	-0.035830675299999996	0.0911281132	0.043348864	0.0384045139	-0.1025014575	0.0071695894999999985	-0.0066482321	0.0323363462	-0.11467061560000001	0.0079063198	0.0221877912	-0.0507026304	-0.0208121879	-0.0495599054	0.021949441099999998	0.041723277	0.0851891883	-0.0322733764	0.0022984948999999998	0.0101422887	-0.0149137075	0.118739991	-0.0131747904	0.0170511622	0.013727321200000002	-0.0680331439	-0.0778816944	0.010179555	0.1544763491	-0.0573154457	0.0205168068	-0.0396880309	0.0816672023	0.1016434091	0.0851948032	-0.051622313899999994	0.10630191630000001	-0.0882860673	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.020339	0.0138403	0.00041367492100000006	0.00019155390409	0.110725	-0.00843299999999998	7.111548899999971e-05	0.012260025625	0.0545621	0.009041299999999995	8.174510568999991e-05	0.0029770227564099995	-0.000681904	-0.000178468	3.1850827024e-08	4.64993065216e-07	-0.000134912	0.00017516200000000006	3.068172624400001e-08	1.8201247744e-08	0.000330962	0.000330962	1.0953584544399998e-07	1.0953584544399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
