global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
766.7699963346222	n/a	n/a	587936.2272789965	1398.3990200097244	n/a	n/a	1955519.8191641576	767.0207277287856	n/a	588320.7967655958	n/a	965.6246502534864	750.4230250807907	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.04282e-09	n/a	1.0874735523999998e-18	n/a	-5.74303e-10	n/a	n/a	3.29823935809e-19	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	6.77681e-05	n/a	n/a	4.5925153776100005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.1090489499661	-10.660947384656083	113.65579913840538	571700.8939040223	1349.3975435012533	-49.001476508471114	2401.144700010247	1820873.7304072168	765.8643323392006	-1.1563953895849863	586548.1755493695	1.3372502970534124	951.0140492026486	738.0653130694078	2.135294	34.623367	0.18892949338287696	0.0965654	-0.1131267443	0.1001954315	-0.16973892010000002	0.28292110870000003	-0.0714547508	0.0363407744	-0.0761578433	-0.3346760407	-0.3182989061	-0.48592811140000003	0.239799648	-0.0978629983	0.1586244322	-0.1133386892	0.21138412489999997	-0.1289951386	0.0240009786	0.0098378354	-0.2081166576	0.0730102295	-0.12985278990000002	0.1779119837	-0.2145138503	0.1443658576	-0.1619305871	0.0027728494	-0.0363899992	0.18698855550000001	-0.0679832804	0.0151619625	-0.21528108199999998	0.0121458256	-0.0082660571	0.0144133852	-0.0083186494	0.0775193943	-0.011104656200000002	0.0258487575	-0.14666554980000002	0.0066940241	-0.0150827035	0.124631928	-0.1235867049	-0.0332055824	0.1355848524	-0.0303819919	-0.1072235433	0.062345301799999996	-0.0017632728	-0.0743317587	-0.3917177548	-0.0759104995	0.0653721214	-0.4618272861	0.0736795732	-0.0020208324	0.1280940915	-0.24678488129999998	0.15450579960000002	-0.038822269	0.1137206973	-0.3035371928	0.09848304880000001	-0.28791990559999997	0.0558005589	-0.0786173212	0.1196485893	-0.0149051577	0.07862446	-0.0553753317	0.0409746647	0.022716875	-0.21315093350000008	0.0159216253	-0.024236219700000002	0.1128608806	0.1128439341	0.1128156919	0.0	0.0182661	0.01826609895718	0.0003336504092099999	0.00033365037111349216	-0.0320102	-0.032010199425697	0.0010246528672728926	0.0010246529040400002	-0.0156111	-0.0156111	0.00024370644321	0.00024370644321	0.00141243	0.00141243	1.9949585049e-06	1.9949585049e-06	0.000959269	0.000959269	9.201970143609999e-07	9.201970143609999e-07	0.000156911	8.91429e-05	7.94645662041e-09	2.4621061921000002e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.7776665960347	-7.331382353931417	53.74916721953697	560667.9939930025	1325.198995115452	-24.19854838580136	585.5697439799695	1756152.3766550038	763.4726686496356	-2.3916636895650067	582890.5157749964	5.720055203983702	940.5149191615989	703.588696226363	1.803709	29.246775	0.1887403	0.100197	0.026319433599999997	0.07268668190000001	-0.1391737354	0.0161648244	-0.0496630616	0.0269820127	-0.0859192784	-0.0426768701	0.0831145253	-0.2528961883	0.1477668588	-0.2970552441	-0.1066218437	0.028768293599999998	0.19856194989999998	-0.0086229595	0.1254843955	0.0425621167	-0.0762173471	0.048658380300000005	-0.06296825860000001	-0.030296728300000002	0.1749931173	0.0778584782	0.0468041011	-0.04688853690000002	0.187260636	-0.0050539724	-0.09462140880000001	0.1263980026	-0.023001593100000002	-0.1266005044	-0.0443019858	0.051644926699999996	0.1489420622	0.1181536249	0.0075055681	-0.13562145679999998	0.021237009100000002	-0.1352308177	-0.0242097389	-0.0032412969	-0.0177060185	0.0160181104	0.10442801380000001	-0.007139726	-0.1851156122	-0.011004508	0.054423779500000005	-0.10585282859999999	-0.16733653199999998	-0.1262171756	0.1791984049	-0.022635129	-0.0380510637	0.0943175123	0.1905556661	0.077736002	0.1263501209	-0.0341970651	-0.0383603015	-0.18703260300000002	-0.0699032527	-0.0329993962	0.1453635368	-0.23635029489999998	-0.0523251327	0.2303424239	0.0260944613	-0.0338211201	-0.0551776687	0.0661425534	0.1396711065	0.0398038541	-0.1104152529	0.1128156919	0.1126632248	0.11240926539999999	0.0	0.0382708	0.020004700000000004	0.00146465413264	0.0004001880220900001	0.0102965	0.042306699999999996	0.0017898568648900004	0.00010601791225000001	0.0730939	0.08870499999999999	0.007868577025000002	0.005342718217210001	0.00193613	0.0005237000000000002	2.7426169000000017e-07	3.7485993769e-06	0.0008854019999999998	-7.386700000000014e-05	5.4563336890000205e-09	7.839367016039996e-07	0.0	-0.000156911	2.4621061921000002e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
750.5486358556368	1.7709692596021114	3.1363321184556505	563323.2547847573	1317.9203841030135	-7.278611012438433	52.978178270390025	1736914.1388342348	763.824755855372	0.3520872057364386	583428.2576575187	0.12396540044329325	938.7983054691682	686.041830263688	1.569841	25.454647	0.36034215	0.211029	0.15363998269999998	0.046405344400000006	0.0823870358	0.1289226091	0.0916132885	-0.1032349696	-0.0029038482	0.0710067239	-0.0583540491	-0.23647791780000002	0.15098324	0.1450016275	0.043438679800000005	0.056637096399999996	-0.036348685299999996	0.07121507690000001	0.04416602099999999	0.11261740619999999	-0.24526930379999998	0.1876214349	-0.0234472676	-0.045503313200000006	0.046430549800000005	-0.0696095941	-0.0693974191	-0.0286471925	0.0090799378	0.022585190699999997	0.18372523719999997	-0.0911182619	-0.1806922345	-0.112000556	-0.0657576886	-0.0816520981	-0.164645777	0.108798114	0.0739946324	-0.0502165558	-0.0366630733	-0.12490127460000001	-0.082687362	0.0532476511	-0.0963665249	-0.0633258198	-0.0302559678	-0.0175603339	0.0155398797	0.0006382868	-0.0683441321	0.1315271822	-0.0587452947	-0.11049415359999999	0.1139339213	-0.1132785526	0.2938380668	-0.0282320859	-0.1264700302	0.0726277714	-0.012688721299999999	0.0373169552	-0.0590873933	-0.1726361172	-0.060264823700000004	0.1012699535	-0.0076268043000000015	0.1363898433	-0.0368655104	0.13639747900000002	0.0654778464	-0.0285921773	0.0160729518	-0.1354829695	0.089480395	-0.046741822800000006	0.0823194461	0.1127253327	0.1123020954	0.1115978766	0.0	-0.0256856	-0.0639564	0.00065975004736	0.004090421100959999	0.204286	0.1939895	0.037631926110249986	0.041732769796000005	0.0625034	-0.010590500000000004	0.00011215869025000005	0.00390667501156	0.00116094	-0.00077519	6.009195361e-07	1.3477816836000002e-06	0.000180858	-0.0007045439999999997	4.963822479359997e-07	3.2709616164e-08	-0.000356381	-0.000356381	1.2700741716099994e-07	1.2700741716099994e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
752.7477874875543	2.199151631917516	4.836267900165474	566629.2315674082	1313.1105019584184	-4.8098821445951225	23.13496624489497	1724259.1903534897	764.4652087753329	0.6404529199609215	584407.0554279133	0.4101799426864705	936.7404832297792	700.8427856429265	1.557103	25.248104	0.37047107	0.205292	-0.0264527045	0.1934416103	0.0763225571	0.0948874752	-0.0793476058	0.07994011320000001	0.011658470800000001	0.11015502099999999	-0.0008640182000000001	0.0434595991	0.2767658845	0.00045173720000000003	0.0349385672	0.20677095199999998	0.0320570348	-0.20393639579999998	0.0445122769	-0.0159651012	-0.021369197700000002	0.0809000787	-0.0694900682	0.0881277872	-0.0521401943	0.07500677139999999	0.022600935899999997	-0.0632529052	0.0555770495	0.11558832	0.0923484235	0.0171115471	-0.0146030873	0.0724181554	-0.1335965309	0.11908452300000001	0.0409295989	-0.0661281232	0.091066326	-0.0243690477	0.1269882209	-0.021215337200000003	-0.0177417122	-0.0649799361	0.0606619868	0.0405359365	0.0040157266	0.0231482557	0.0705008347	0.0041657503	-0.0504372197	0.0964652216	0.0692329117	-0.2526606301	-0.056333702199999995	-0.026247846800000002	0.055565917699999995	0.0416657349	0.1201509108	-0.13076812869999999	0.07200013429999999	0.08727992820000001	0.0650386273	0.0503146125	-0.0022561548	0.0336483531	-0.0868395535	0.15573958599999999	-0.071637666	-0.019544952	0.06146379530000001	0.09137607269999999	-0.1991664145	-0.0507506872	0.0611118682	-0.0618960412	0.2419695515	0.1125898391	0.1117611244	0.1103844485	0.0	0.0134558	0.0391414	0.00018105855364	0.0015320491939600001	0.016532599999999998	-0.1877534	0.03525133921156	0.00027332686275999995	0.00862528	-0.05387812	0.0029028518147344003	7.439545507840001e-05	0.00202154	0.0008606	7.4063236e-07	4.0866239716e-06	0.000749141	0.000568283	3.229455680890001e-07	5.612122378810001e-07	-0.0007214609999999997	-0.00036507999999999983	1.3328340639999983e-07	5.205059745209996e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
751.9111144189018	-0.8366730686525443	0.7000218238084651	565370.3239866748	1316.779904523099	3.669402564680695	13.46451518168526	1733909.3169558619	765.2308441843712	0.7656354090382821	585578.2448911255	0.5861975795732174	938.3058086713254	706.9307077576335	1.354223	21.958452	0.18922782	0.118399	-0.053676302800000006	0.12445686	-0.1203379927	0.09682908900000001	-0.11918852	0.0068950819	0.20175409789999998	-0.09185818720000001	-0.08763819169999999	-0.0414290557	-0.0186720989	0.1572034914	-0.1281614229	-0.043733532400000004	0.1519946073	-0.0674782234	0.0022303409	0.049008401900000005	-0.10738424939999999	0.03095228	-0.049174303499999995	0.1053480785	-0.0025716789000000003	0.1303813957	0.2073991513	0.0290613635	-0.1168231411	0.044859404400000004	-0.1394564753	0.1328979529	0.0678344358	0.0738755136	0.1079400872	0.013760844	0.0456159296	-0.052353754800000006	-0.0605434288	0.057670515199999994	0.0884933925	-0.0108376059	-0.0798906329	0.0344432948	0.0830238262	-0.073353584	-0.108992231	0.060901838099999994	-0.007242172	-0.0635700892	0.034230688100000004	-0.1459288251	-0.0516585353	-0.0532856457	-0.0068880527	-0.1422319174	-0.1335301338	-0.1070480907	-0.1156242167	0.0781682606	0.0346752337	-0.1480994806	0.1147386672	0.0904194989	0.06604208339999999	0.1768114328	-0.030479943199999998	-0.032079281200000004	-0.0484701191	-0.1443576281	0.0493908975	0.0581508078	-0.1399284934	0.0809482057	-0.018759036	0.0027085234999999997	0.0036574202000000003	0.11240926539999999	0.111041178	0.1087733526	0.0	0.0224156	0.008959799999999999	0.0005024591233599999	8.027801603999998e-05	0.0849633	0.06843070000000001	0.00468276070249	0.007218762346890001	0.025069	0.016443720000000002	0.00027039592743840005	0.0006284547610000001	0.00384886	0.00182732	3.3390983824e-06	1.48137232996e-05	0.000749141	0.0	0.0	5.612122378810001e-07	-0.0008020129999999999	-8.055200000000012e-05	6.488624704000019e-09	6.432248521689998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.7076696189959	0.7965552000940761	0.6345001867969136	566568.8359032596	1315.7295236000716	-1.0503809230274328	1.1033000834599618	1731144.1792728715	765.7852761455127	0.5544319611415176	586427.0891612592	0.3073947995352293	939.6938440518989	707.2618395735439	1.065083	17.270107	0.17069069999999995	0.09643090000000004	-0.0374382664	0.07966570690000001	-0.10796610279999999	0.1443613708	-0.0880351074	-0.00026950090000000003	0.051205982000000004	-0.1075268783	0.044257154800000004	-0.0533240892	0.035495368900000004	0.06139041360000001	-0.0996457359	-0.12752042689999998	0.16360760789999998	-0.012611336599999998	-0.10567616310000001	-0.0090667917	-0.1458295542	0.0637713803	-0.0588590599	0.025973851000000003	-0.11928957119999999	0.0897056753	0.070349895	0.06721408429999999	-0.0087803689	0.0930776271	-0.09757711820000001	0.0073774343	0.1290683459	-0.0793076041	0.0790396265	-0.053921710899999996	-0.0085315124	0.023073919100000003	-0.0277999472	-0.014563771000000001	0.081747086	-0.028287362599999998	0.0370807899	0.0468182334	0.11860188460000001	0.0168995689	-0.0144056146	-0.08222395980000001	0.23445451960000002	0.1823721309	0.0239632302	0.044226205899999996	-0.1432934803	-0.0227145655	0.0171855992	-0.0762129577	-0.09918139869999999	-0.054360407	-0.0815134703	0.008012803399999999	0.053189870599999994	-0.0074845993	0.0241022918	0.0489737543	-0.1241744171	0.0590630345	-0.1013654502	0.1558205816	-0.10705134220000001	-0.09638514449999999	0.029130444100000007	-0.0355233412	-0.000440045	0.08165439599999999	0.06264429889999999	0.1772435205	0.003842588	0.11218368390000001	0.1101434092	0.1067703929	0.0	-0.0194306	-0.0418462	0.00037754821636	0.00175110445444	0.116984	0.03202069999999998	0.0010253252284899992	0.013685256255999995	0.02561	0.0005409999999999998	2.926809999999998e-07	0.0006558721000000001	0.00227821	-0.0015706499999999998	2.4669414224999995e-06	5.190240804100002e-06	0.000413461	-0.00033568000000000004	1.1268106240000002e-07	1.70949998521e-07	-0.0008213389999999999	-1.9326000000000065e-05	3.734942760000025e-10	6.74597752921e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.2131798282744	-2.4944897907214454	6.22247931601352	562819.8151880507	1313.9564282369706	-1.7730953631009925	3.1438671666502405	1726481.4953052574	765.479803990614	-0.30547215489878005	585959.3303175088	0.09331323741850424	938.6974832446224	704.7245420341309	1.196303	19.397812	0.198352649	0.122742	-0.032720354199999996	0.1223597486	-0.0903292525	-0.0070344883	-0.12587285269999998	0.1585181317	-0.0373407345	-0.06005391440000001	0.180702122	-0.053034701600000005	-0.0185654723	-0.1551781287	-0.208991578	-0.1077407382	0.2621546827	-0.016152177099999998	-0.0006242176	0.035099852	0.1608944829	-0.0740537483	0.003310202	0.074148621	0.10884475960000001	-0.0082493675	-0.044800397699999994	-0.0132939447	0.1012953477	-0.1378501008	0.06308121280000001	-0.1203525699	-0.0044660459999999996	0.026394446800000002	-0.0007081227000000001	-0.0728736823	-0.046162540999999994	-0.0238868593	0.0014543531	0.0808918503	0.0961653995	0.036457269	0.10260279539999999	-0.0464728296	-0.0381653946	-0.0759763733	-0.0368139783	-0.0044239145	-0.0809642475	-0.2498141218	-0.0442088613	0.023376858799999997	-0.109507589	-0.0240591362	0.1607904159	0.0969684474	-0.24683527289999999	-0.016326326999999998	0.0925185412	-0.0875631632	-0.035624304100000004	-0.0196369489	-0.026442904700000002	0.0811321134	-0.1339560888	0.092367009	0.0008233828	-0.08990265550000001	0.016676495	0.0757125264	-0.08473424380000001	0.0912296615	-0.0955008144	0.023766938900000003	0.116462235	0.034699537200000005	-0.0628307211	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	0.0012323900000000005	0.02066299	1.5187851121000013e-06	0.0004269591557401	-0.000501059	-0.117485059	0.01380273908823348	2.51060121481e-07	0.0487622	0.0231522	0.0005360243648399999	0.00237775214884	0.00282179	0.0005435799999999997	2.954792163999996e-07	7.962498804099996e-06	0.000592264	0.000178803	3.1970512808999995e-08	3.50776645696e-07	-0.0008026739999999999	1.8665000000000063e-05	3.483822250000025e-10	6.442855502759998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.2189723554593	-1.9942074728151056	3.97686344463161	559831.6305926596	1311.4095368590936	-2.546891377877273	6.486655690705595	1719794.9733649818	764.5088912934834	-0.9709126971305296	584473.8448667913	0.9426714654492794	936.7174742362688	696.4793598179634	1.186089	19.232187	0.236631579	0.165605	0.07772774240000001	0.0378302112	-0.0939275717	0.0065526841	0.0138085454	0.0492626989	-0.129243516	0.0651067788	0.1257075956	-0.12029296519999999	-0.0484105781	-0.0120641875	-0.1230231901	-0.0292884701	0.14132380630000002	0.0409542475	-0.0076337065	0.0397593257	0.0881692345	-0.0325345814	-0.0753867245	0.0119080301	0.1132510282	-0.0873083752	-0.06381650900000001	-0.0801105375	-0.1528218082	-0.019408579199999998	-0.0241234628	0.0641373969	-0.0095922531	-0.1134758807	-0.0425028291	0.0045712172999999995	-0.068300043	-0.0351679649	-0.0710059689	-0.1396513792	0.0539385005	0.1179065979	-0.0066402727	0.0436316083	0.0427126271	0.0007610536	-0.014215350600000001	-0.0639329154	0.0375449071	-0.0735956717	-0.0981171098	0.1012777087	-0.0063217604	-0.0147428898	0.21095707309999998	0.0493356749	-0.10625964289999999	-0.0828759593	-0.0098986043	-0.011736907900000001	0.0222056765	0.036218390499999996	-0.0615724933	0.0282512514	-0.048421524199999996	0.1331682203	-0.02488026	0.0178387494	0.0184688286	-0.0254319185	0.07157909309999999	0.0592206019	0.003560812	-0.13524831310000002	0.0224953373	0.0104501462	0.0027248852000000003	0.1115978766	0.1078204375	0.1016191316	0.0	0.00125831	2.5919999999999372e-05	1.5833440560999995e-06	6.718463999999674e-10	0.159421	0.159922059	0.025575064954799484	0.025415055241000004	0.0856945	0.036932300000000015	0.0013639947832900009	0.007343547330250002	0.0024306	-0.00039119	1.5302961610000002e-07	5.907816359999999e-06	0.00032204	-0.000270224	7.3021010176e-08	1.037097616e-07	-0.000669062	0.00013361199999999986	1.7852166543999962e-08	4.4764395984399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.0891373408252	0.8701649853659319	0.7571871017568925	561134.5356820218	1308.0860258618065	-3.323510997286803	11.04572534908632	1711089.0510549347	763.2335450467807	-1.2753462467027248	582525.4442846762	1.6265080489787274	936.9527810076082	698.4605469442331	0.917858	14.882884	0.108002	0.0692065	0.07953503940000001	0.082722564	-0.0728788681	0.0089655564	-0.0314140439	0.0270949019	-0.063599529	-0.0445370495	0.1597681177	0.0380953815	0.0339855863	0.0641802006	-0.08795752529999999	0.0634586927	0.1279991237	0.0543861346	0.1535477845	0.0294269169	0.0838376796	-0.0228676314	-0.0293459195	-0.1141713407	0.07759482969999999	0.042355946500000005	-0.043516924299999996	-0.0097864002	-0.1962493377	-0.0265395288	0.0723720692	-0.0334640092	-0.0434164978	0.0708009825	-0.1491182438	0.0740625075	-0.148563096	-0.1626030047	0.12005058519999999	0.0685000394	-0.0266672013	-0.0417847118	0.0984385831	0.06613186110000001	-0.12829564710000002	0.1634018855	0.0154449464	-0.030955797599999998	-0.0410577486	-0.0393362851	0.08573437269999999	-0.0653422865	-0.0864119248	-0.08810784960000001	0.050087686799999996	0.1365005492	-0.0663042663	0.0115709518	-0.034528605	0.0346235113	-0.0634750817	0.0934841166	0.0674714525	0.029758746200000002	0.016189393	0.0649512316	0.1007417311	0.024929520400000002	0.0486709138	0.021697125	0.0543045808	0.0059139121	-0.0437325814	-0.125915541	0.0881942307	-0.17517651280000002	-0.0442678461	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	0.00528791	0.0040296	2.79619921681e-05	1.6237676159999994e-05	0.0937077	-0.0657133	0.00431823779689	0.00878113303929	0.08951349999999997	0.003818999999999961	1.4584760999999703e-05	0.008012666682249994	0.00225198	-0.00017861999999999956	3.190510439999984e-08	5.071413920400002e-06	0.000490124	0.000168084	2.8252231056e-08	2.40221535376e-07	-0.00101116	-0.00034209800000000015	1.1703104160400007e-07	1.0224445456000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
