trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14
-0.0845942,-0.0160699,-0.000115315,0,0.00102485,0,0,0,0,0,0,0,0.0071561787,0.00025824169,1.3297549e-08,0,1.0503175e-06,0,0,0,0,0,0,0,-0.35935226,-0.072569251,0.010482207,0.40738656,0.16003479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.079189,-0.0367591,0.044505,0,0.00100269,0,0.0054052,-0.0206892,0.044620315,0,-2.216e-05,0,0.0062708977,0.0013512314,0.001980695,0,1.0053872e-06,0,2.9216187e-05,0.000428043,0.0019909725,0,4.910656e-10,0,-0.085899532,-0.027058846,-0.039083708,0.14332763,0.074201099,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0
-0.0875061,0.0123239,0.0423074,-5.29396e-23,0.00147642,0.000168616,-0.0083171,0.049083,-0.0021976,-5.29396e-23,0.00047373,0.000168616,0.0076573175,0.00015187851,0.0017899161,2.8026012e-45,2.179816e-06,2.8431355e-08,6.9174152e-05,0.0024091409,4.8294458e-06,2.8026012e-45,2.2442011e-07,2.8431355e-08,0.032537643,-0.088337432,0.054486321,0.055366298,-0.081398606,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0
-0.0793222,0.0181765,0.0958846,0.000177079,0.00141261,0.000400807,0.0081839,0.0058526,0.0535772,0.000177079,-6.381e-05,0.000232191,0.0062920114,0.00033038515,0.0091938565,3.1356972e-08,1.995467e-06,1.6064625e-07,6.6976219e-05,3.4252927e-05,0.0028705164,3.1356972e-08,4.0717161e-09,5.391266e-08,0.16230274,-0.045009444,0.082255721,0.053620388,0.010007988,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0
-0.0479191,0.0180331,0.116287,-0.000493316,0.00148083,0.000394363,0.0314031,-0.0001434,0.0204024,-0.000670395,6.822e-05,-6.444e-06,0.0022962401,0.0003251927,0.013522666,2.4336068e-07,2.1928575e-06,1.5552218e-07,0.00098615469,2.056356e-08,0.00041625793,4.4942946e-07,4.6539684e-09,4.1525136e-11,0.15626509,0.01374864,0.15997594,0.022248544,-0.028714929,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0
-0.0448412,-0.0144075,0.138452,-0.000979723,0.00141261,0.000293845,0.0030779,-0.0324406,0.022165,-0.000486407,-6.822e-05,-0.000100518,0.0020107332,0.00020757606,0.019168956,9.5985716e-07,1.995467e-06,8.6344884e-08,9.4734684e-06,0.0010523925,0.00049128722,2.3659177e-07,4.6539684e-09,1.0103868e-08,0.069262215,0.081378573,0.17326196,-0.04148405,-0.014386229,108.48149,0.3363319,0.3363319,-28.682539,-0.97995338,-0.97995338,17.789597,1.8664935,1.8664935,-17.516909,-2.4948258,-2.4948258,29.950955,3.0341856,3.0341856
-0.0554277,-0.0545597,0.123352,-0.000773226,0.000971265,-7.84691e-05,-0.0105865,-0.0401522,-0.0151,0.000206497,-0.000441345,-0.0003723141,0.0030722299,0.0029767609,0.015215716,5.9787845e-07,9.433557e-07,6.1573997e-09,0.00011207398,0.0016121992,0.00022801,4.2641011e-08,1.9478541e-07,1.3861779e-07,0.077882697,0.1789351,0.070377067,-0.018091832,-0.14501009,115.55151,7.6903848,8.0267167,20.567333,-15.006936,-15.986889,22.955556,20.905128,22.771621,-2.5670477,-21.960542,-24.455368,-2.4261506,20.722606,23.756792
-0.108823,-0.0965584,0.0973179,0.000400703,-0.000362899,-0.00158064,-0.0533953,-0.0419987,-0.0260341,0.001173929,-0.001334164,-0.0015021709,0.011842445,0.0093235246,0.0094707737,1.6056289e-07,1.3169568e-07,2.4984228e-06,0.0028510581,0.0017638908,0.00067777436,1.3781093e-06,1.7799936e-06,2.2565174e-06,0.029036388,0.11160565,-0.076886038,0.025791595,-0.15259268,88.191391,27.619502,35.309886,65.794931,-30.544549,-45.551485,32.298153,22.101022,43.00615,34.823442,-6.971502,-28.932044,6.1926421,-2.9535262,17.76908
-0.0824193,-0.0688217,-0.0837484,-0.000827537,-0.000651614,-0.000846811,0.0264037,0.0277367,-0.1810663,-0.00122824,-0.000288715,0.000733829,0.006792941,0.0047364264,0.0070137945,6.8481749e-07,4.246008e-07,7.1708887e-07,0.00069715537,0.00076932453,0.032785005,1.5085735e-06,8.3356351e-08,5.38505e-07,-0.070442664,0.11240981,-0.15294849,0.023549972,-0.1277864,44.445028,40.025651,67.645153,75.630079,-9.8338796,-40.378429,54.750012,-12.263298,9.8377235,38.899543,20.620719,13.649217,44.561144,-6.6208587,-9.5743849
-0.0694118,0.0380852,-0.00275527,-0.00128704,-0.00020354,-0.000785059,0.0130075,0.1069069,0.08099313,-0.000459503,0.000448074,6.1752e-05,0.004817998,0.0014504825,7.5915128e-06,1.656472e-06,4.1428532e-08,6.1631763e-07,0.00016919506,0.011429085,0.0065598871,2.1114301e-07,2.0077031e-07,3.8133095e-09,-0.19252,0.057110849,-0.085232486,-0.019629804,-0.12262181,8.8427886,33.145954,73.171605,45.823764,26.702826,16.868947,65.886712,-12.953254,-25.216553,54.465244,-9.2055843,11.415135,48.60749,18.802733,12.181875
