trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0
0,-3.133e-09,1.87672e-08,-0.00017029,-0,0,0,0,0,0,0,0,0,9.815689e-18,3.522078e-16,2.8998684e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.00685252,8.29837e-06,0.0246422,-0.000573419,-0,0,0.00685252,8.301503e-06,0.024642181,-0.000403129,0,0,4.695703e-05,6.8862945e-11,0.00060723802,3.2880935e-07,0,0,4.695703e-05,6.8914952e-11,0.0006072371,1.6251299e-07,0,0,-0.2534135,0.1551,-0.072446209,-0.13547496,0.12262519,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0
2.15256e-05,0.0504451,0.0308566,-0.00102284,-0,0.000138436,-0.0068309944,0.050436802,0.0062144,-0.000449421,0,0.000138436,4.6335146e-10,0.0025447081,0.00095212976,1.0462017e-06,0,1.9164526e-08,4.6662484e-05,0.002543871,3.8618767e-05,2.0197924e-07,0,1.9164526e-08,-0.13109654,0.066483531,-0.17717991,-0.14497811,0.12997877,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0
0.0129573,-0.0309671,0.0245093,4.80143e-05,0.000540639,7.63242e-05,0.012935774,-0.0814122,-0.0063473,0.0010708543,0.000540639,-6.21118e-05,0.00016789162,0.00095896128,0.00060070579,2.305373e-09,2.9229053e-07,5.8253835e-09,0.00016733426,0.0066279463,4.0288217e-05,1.1467289e-06,2.9229053e-07,3.8578757e-09,-0.21683429,0.041314687,0.045743654,-0.089636409,-0.017860639,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0
0.00958111,-0.0144249,-0.0407947,0.000269945,0.00026436,0.000453289,-0.00337619,0.0165422,-0.065304,0.0002219307,-0.000276279,0.0003769648,9.1797669e-05,0.00020807774,0.0016642075,7.2870303e-08,6.988621e-08,2.0547092e-07,1.1398659e-05,0.00027364438,0.0042646124,4.9253236e-08,7.6330086e-08,1.4210246e-07,-0.14289836,0.057762617,-0.027981068,-0.018318808,-0.037724361,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0
0.00902178,0.00592979,-0.0745576,-0.00031162,0.000540639,-8.64607e-05,-0.00055933,0.02035469,-0.0337629,-0.000581565,0.000276279,-0.0005397497,8.1392514e-05,3.5162409e-05,0.0055588357,9.7107024e-08,2.9229053e-07,7.4754526e-09,3.1285005e-07,0.0004143134,0.0011399334,3.3821785e-07,7.6330086e-08,2.9132974e-07,-0.063293892,-0.0020436715,-0.10248977,0.0028699612,-0.035858286,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0
0.0136561,0.0186082,-0.0725802,-5.7632e-05,0.000475669,-8.64607e-05,0.00463432,0.01267841,0.0019774,0.000253988,-6.497e-05,0,0.00018648907,0.00034626511,0.0052678854,3.3214474e-09,2.26261e-07,7.4754526e-09,2.1476922e-05,0.00016074208,3.9101108e-06,6.4509904e-08,4.2211009e-09,0,-0.03927343,-0.05769137,-0.10097068,0.015653173,0.024903196,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0
0.0171788,-0.0692133,-0.129881,0.00011057,0.000540639,0.000342483,0.0035227,-0.0878215,-0.0573008,0.000168202,6.497e-05,0.0004289437,0.00029511117,0.0047904809,0.016869074,1.2225725e-08,2.9229053e-07,1.1729461e-07,1.2409415e-05,0.0077126159,0.0032833817,2.8291913e-08,4.2211009e-09,1.839927e-07,-0.019832624,0.015673847,0.078785986,0.025286059,0.0076117736,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0
0.01697,-0.0409517,-0.174515,-7.46961e-05,0.000126738,0.000147772,-0.0002088,0.0282616,-0.044634,-0.0001852661,-0.000413901,-0.000194711,0.0002879809,0.0016770417,0.030455485,5.5795074e-09,1.6062521e-08,2.1836564e-08,4.359744e-08,0.00079871803,0.001992194,3.4323528e-08,1.7131404e-07,3.7912374e-08,0.036973358,0.026684158,0.0014444709,0.08699582,0.0008090974,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0,0
0.0109241,-0.063288,-0.206189,5.65703e-05,0.000255788,0.000342483,-0.0060459,-0.0223363,-0.031674,0.0001312664,0.00012905,0.000194711,0.00011933596,0.0040053709,0.042513904,3.2001988e-09,6.5427501e-08,1.1729461e-07,3.6552907e-05,0.0004989103,0.0010032423,1.7230868e-08,1.6653903e-08,3.7912374e-08,0.065437927,0.1018781,0.032675598,0.13408803,-0.064388302,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0,0
