global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
732.089624982671	n/a	535955.2190072678	n/a	1108.228983509426	n/a	n/a	1228171.4798903356	755.5390705762406	n/a	570839.2871672095	n/a	814.4742815583768	652.4133872647302	n/a	n/a	n/a	n/a	-0.0400343649	-0.0892028528	-0.0399195476	0.0209437373	0.1627272942	0.4163282805	-0.6247501145000001	0.1329142843	-0.20362878980000002	-0.0670554283	-0.0850172757	0.0511231046	-0.017405783600000002	0.2107889214	-0.0259144543	0.0332431995	0.17232852699999998	-0.0355623516	0.0179089981	-0.1012507641	0.023853479599999998	-0.1660510193	0.032020676899999996	-0.1040379448	0.1459089432	-0.0532621752	0.14820088439999998	0.088418014	-0.0472793292	0.0478846305	-0.0595329826	0.048506437300000003	-0.0021720604999999997	0.021309362000000002	-0.1460918455	0.0990115818	-0.09827117560000001	0.1041951985	-0.08469265599999999	0.0286598182	-0.0377903712	0.0639392488	-0.018314189499999998	-0.0059096494	0.0782595738	-0.0784228681	0.1498610383	0.1074941886	-0.043178762	0.053593261600000004	-0.0767784376	0.07227767709999999	-0.7186971573000001	0.3030573452	-0.0171929989	0.1027845113	-0.0761286971	0.08103034440000001	-0.0183037891	0.0429632324	-0.079678111	0.0952437859	-0.0511950452	0.014905530600000001	-0.0294352906	0.0178679458	-0.0059757008	0.1319036047	-0.0027624183	0.0499850679	-0.0643816598	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.0022226	n/a	n/a	4.9399507599999985e-06	-0.0294978	n/a	0.00087012020484	n/a	-0.0206155	n/a	n/a	0.00042499884025	-0.00267934	n/a	7.178862835600002e-06	n/a	-0.000299983	n/a	n/a	8.998980028899997e-08	0.000224769	n/a	5.0521103361000005e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0
729.7097058648358	-2.379919117835243	532476.2548333452	5.6640150074376825	1081.483196495435	-26.74578701399082	715.33712299776	1169605.9043019838	754.3722191334501	-1.1668514427905166	569077.4450003261	1.3615422895423102	809.2675377181779	658.384609749595	1.3119440000000002	21.03978	0.17428254819999994	0.0965808	-0.0364495985	0.0037858199	-0.1332908116	0.014269378999999999	0.0062479778	0.2040467838	-0.1846442339	0.0968142359	-0.011681095800000001	-0.1090710059	0.014280581399999999	-0.16686245800000002	0.014567208500000001	0.0872189635	-0.0261860629	0.0677406179	-0.0768740476	0.11368861470000001	-0.1135726992	-0.029392718300000002	0.0767988035	0.06276124150000001	0.1308833684	-0.0048072491	0.0188643629	0.0041436987	-0.031016600800000002	-0.0732646736	-0.0433415133	-0.1498861581	0.0066200017	-0.043799938	0.0154771907	0.11218656380000001	0.1138547278	0.0072759699	-0.034139131499999996	0.018257874099999998	0.0641523311	0.0309317141	0.0045084435	0.0133436474	-0.0588648442	0.0662367958	-0.0377054343	-0.0065773112	0.1472239123	0.09384305710000004	-0.11828051939999999	0.0786610153	0.1455023676	-0.0127490482	-0.12253682119999999	0.1356355219	-0.0121305767	0.0096993794	-0.0358886766	0.1625197178	0.0242031647	0.08111122059999999	0.048879745999999995	-0.057674038399999995	-0.0364969109	0.0724973866	0.0827422299	-0.1000642048	-0.011438283999999998	-0.07379185070000001	0.0363462061	0.0274762508	-0.029740602400000007	0.1074807797	0.10736115	0.1071618658	0.1068830749	-1.10442e-05	-0.0022336442	4.98916641219364e-06	1.2197435364e-10	0.0552534	0.0847512	0.0030529382115600003	0.007182765901440001	-0.000366096	0.020249404	0.00041003836235521587	1.3402628121600002e-07	-0.00346492	-0.0007855799999999997	1.2005670606399996e-05	6.171359363999997e-07	-0.0005319869999999999	-0.000232004	5.3825856015999985e-08	2.8301016816899987e-07	0.000548151	0.000323382	3.0046951880100003e-07	1.04575917924e-07	0.0	0.0	0.0	0.0	0.0	0.0
727.7960818086792	-1.91362405615655	529687.1366960657	3.661957028301047	1079.1079304178174	-2.3752660776176526	5.641888939481149	1164473.9254906252	754.8802352949529	0.5080161615027237	569844.1696389634	0.2580804203479614	805.8864826054546	648.7976816475364	1.278158	20.497944	0.17212631190000002	0.0986323	-0.051584510599999994	-0.013350992800000001	-0.14858820039999998	0.1264238718	0.0914155908	-0.0066129218	-0.11673594949999999	-0.013348386399999999	0.17171938739999998	-0.1067100485	-4.95595e-05	-0.0547481389	0.0034156204	-0.0789495491	0.0273960629	-0.1099019697	0.005602316899999999	0.0293486361	0.0097341627	-0.1221973783	0.0847930811	0.0396161311	0.1157822131	0.0363206475	-0.0700829359	-0.0189280358	0.0727351171	0.0090572242	-0.1057883675	-0.0616396566	8.42348e-05	0.0727248699	-0.0273724314	-0.0080955674	-0.10433952769999999	-0.0850777494	0.0189173175	0.1193770989	0.1098991734	0.08648153730000001	-0.0231616702	0.009679135699999999	0.08650783890000001	0.042281164	0.2292077389	0.1088754899	0.0413654819	0.0202715309	-0.0677105373	-0.16687876699999998	0.0500496409	0.059590148600000004	-0.0163103886	0.057335016600000004	-0.0862575349	0.032559002000000004	-0.0905377517	-0.0396701724	0.1397828375	-0.0671536083	-0.0005556326999999999	-0.1001363313	0.111200115	0.0232846389	-0.0025012260999999997	-0.0725448466	-0.0327682538	-0.0074373786	0.024511816000000002	0.0572256283	-0.006614317099999999	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-3.28601e-05	-2.18159e-05	4.759334928100001e-10	1.07978617201e-09	-0.0343022	-0.0895556	0.0011766409248399998	0.00802020549136	0.0268773	0.027243396	0.0007422026256128157	0.0007223892552899997	-0.00269886	0.0007660599999999997	7.2838452996e-06	5.868479235999997e-07	-0.0005319869999999999	0.0	0.0	2.8301016816899987e-07	0.000208101	-0.00034005	4.3306026200999984e-08	1.156340025e-07	0.0	0.0	0.0	0.0	0.0	0.0
727.4948447175102	-0.3012370911690141	529248.7490905543	0.0907437850959689	1068.7872094177665	-10.32072100005098	106.5172819608933	1142306.0990150166	754.9148648106668	0.034629515713959336	569896.4531121075	0.0011992033585833564	805.6580064150336	645.0690209484884	1.000561	16.046101	0.032291112100000005	0.0263137	-0.05831835990000001	-0.0441884384	-0.0492838928	0.0314232798	-0.0960474544	-0.1069059344	-0.0594430251	-0.0007355358999999999	0.0357199397	-0.09269288210000001	0.0009791481	-0.0018271542000000002	0.0642416891	-0.0088725837	0.141100742	-0.0308114288	0.10997465390000001	0.0364741697	0.0392765459	-0.0452582532	-0.0081263736	0.0396572897	0.1195831577	-0.10423748070000001	-0.0625982671	-0.0888700376	0.0009112643	0.07645894290000001	-0.0806907197	0.0899490398	-0.18348928	-0.11647047949999999	0.0610118659	-0.10558429429999999	0.06421464730000001	0.0050444444	-0.021196837200000002	0.137546518	-0.0193826215	-0.012926761200000001	0.0905454648	-0.015995701799999998	0.0007874278999999999	0.136215657	-0.06587537389999999	0.0795029703	0.0362233305	0.0621769258	0.0552293128	-0.0212134534	-0.0516121127	-0.1429202336	0.009064089499999999	-0.056698063	-0.053518908	0.0412334106	-0.09807949839999999	-0.0043470429	0.0195604771	-0.07516062700000001	0.046193550800000004	0.0708610975	0.0685695251	-0.0701360876	0.116170549	-0.1120427094	-0.18560491210000002	-0.05847413820000001	0.20788670609999998	0.1416829459	-0.0102362571	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-3.66722e-05	-3.812099999999997e-06	1.4532106409999975e-11	1.3448502528399998e-09	-0.034285500000000003	1.6699999999994494e-05	0.0011754955102500002	2.788899999998162e-10	0.0330031	0.006125800000000004	3.752542564000005e-05	0.00108920460961	-0.00218243	0.00051643	4.7630007049e-06	2.666999449e-07	-0.0005319869999999999	0.0	0.0	2.8301016816899987e-07	0.000214567	6.466000000000029e-06	4.6038997489e-08	4.180915600000038e-11	0.0	0.0	0.0	0.0	0.0	0.0
727.4963864848007	0.001541767290518692	529250.9923484426	2.3770463781133484e-06	1073.2815280019854	4.494318584218946	20.198899536455787	1151933.2383502766	756.4729598224092	1.5580950117423529	572251.3389424763	2.4276600656164016	807.4884431930162	641.9474265792401	0.95349	15.291216	0.13528357779999994	0.07539479999999997	-0.0612007534	-0.0441394328	-0.0452906238	0.07171764929999999	-0.012614733700000002	-0.0934062013	-0.0566206017	-0.1815731157	0.034917918900000004	-0.0026707295000000003	0.0193529671	0.1289416716	0.0229489986	-0.0526059746	0.08746620140000001	-0.0355344654	-0.1466991565	0.060855480199999985	0.0241163146	-0.2277953271	-0.0344877794	0.0584206654	-0.0358619762	-0.043507164699999996	0.0075109655	0.0783069176	0.0311193973	-0.09937275820000001	-0.0149140579	0.087495145	-0.0037689623	-0.1184069966	-0.08598223810000001	-0.083601707	0.032431027700000004	-0.0365701187	-0.054837469900000005	0.0056770352000000005	-0.18587135600000002	-0.0727292364	0.009232834799999999	0.0319038086	-0.0959333179	-0.0635048003	-0.08526886939999999	0.035966784700000004	-0.0135558302	-0.0180742745	0.14123244599999998	-0.09386608689999999	-0.0096916621	0.023155251	0.0686190903	0.0331215562	0.0251496365	0.0840494784	-0.12436326660000001	0.0623886533	0.1490524773	-0.0296474962	-0.0264404211	0.07732506139999999	-0.014007020600000001	-0.018458019	0.12439795960000001	0.1676588117	-0.000853865	-0.12241867630000001	0.0385963825	0.0658346925	0.009880112199999999	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.00890715	-0.0088704778	7.868537640029285e-05	7.933732112250001e-05	0.0274464	0.06173190000000001	0.0007533048729600001	0.0038108274776100007	0.0723624	0.039359299999999986	0.0015491544964899994	0.005236316933759999	-0.002001	0.00018142999999999976	4.004001e-06	3.2916844899999915e-08	-0.000421546	0.00011044099999999995	1.2197214480999991e-08	1.7770103011599996e-07	0.0	-0.000214567	0.0	4.6038997489e-08	0.0	0.0	0.0	0.0	0.0	0.0
728.471825620139	0.9754391353383198	530671.2007223383	0.951481506749569	1074.205106125237	0.9235781232516728	0.8529965497490822	1153916.6100255318	756.7896974636124	0.3167376412031899	572730.646187066	0.10032273335496067	808.1627613260921	646.4771943022735	1.297687	20.811132	0.0710799165	0.0330718	-0.0220740073	-0.1802015625	0.0755888311	0.06587149839999999	-0.0500887267	-0.0381540019	0.0441281792	-0.0053906331	0.0952816058	0.0042402907	-0.04404273349999999	0.010833406299999999	-0.0335032975	-0.09254653130000001	0.09480054630000001	-0.0016989682999999998	0.07370393759999999	0.0078628662	0.1628774582	-0.0487118731	-0.0935060692	0.0288614389	0.0220492151	-0.0567802244	-0.1038165145	0.1279136853	-0.0098424277	0.2487915934	-0.005477692199999999	-0.0489433243	0.0575191812	0.0749287029	-0.0382515102	0.051170824000000004	0.09187608900000001	0.0265071411	-0.030711244199999998	-0.07605932509999999	-0.1240526863	0.0558214154	-0.0293412985	0.025351211499999998	-0.042300960199999994	0.016703909399999998	-0.0052850392	0.0253231298	0.033991121	-0.0831116668	-0.0021311967	-0.057784289	-0.07106496309999999	-0.1035528442	-0.0103715878	-0.0419231512	0.0707376628	0.1055732241	-0.079072396	-0.0686608133	0.0643677785	-0.108607955	0.0147521898	0.0332393547	0.034145090499999996	-0.0906472924	-0.0866276797	-0.034718038900000005	-0.0629096076	0.049803258899999994	0.0828696359	-0.2151086941	0.044606593	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-3.56935e-05	0.008871456500000001	7.870274043139227e-05	1.27402594225e-09	0.0334973	0.0060509000000000005	0.0011220691072899999	3.661339081000002e-05	0.0545581	-0.0178043	0.00031699309848999985	0.00297658627561	-0.00231347	-0.00031247	5.352143440900001e-06	9.76375009e-08	3.30492e-05	0.0004545952	2.0665679586303998e-07	1.0922496206400004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.3334251560382	2.8615995358991317	534848.5787504625	8.188751903858124	1077.5217114438612	3.3166053186241697	10.999870839526132	1161053.0386329077	758.2117229641144	1.4220255005020592	574885.016840211	2.0221565240781314	809.3179303608975	679.0338072401003	1.328362	21.303076	0.08146859359999999	0.0370588	0.06253285559999999	-0.0833139093	0.026022540099999998	0.0415598455	-0.0795862423	0.1257744254	0.09785014369999999	-0.028808692900000002	0.0077628986	0.0948915568	-0.0327844255	-0.0125717476	-0.0538483966	0.0451827447	-0.09655582060000001	-0.029267583399999998	0.0372197923	-0.12333686880000001	0.0057965371	-0.0860013849	-0.1032328863	-0.022754085499999997	-0.0006828912	0.0668520564	0.0363721139	0.0776870677	-0.0314220257	0.0132032885	0.0054611866	-0.002539713	0.05113806519999999	-0.1553260085	0.094018035	0.0149085304	-0.0323258392	-0.031951788599999996	-0.040966957000000005	-0.0132587614	-0.045214808200000005	0.057400505	-0.0479973146	-0.014095810600000001	-0.0310868836	0.10399629810000001	-0.0290443951	-0.0395919758	0.0555402636	-0.1517543845	0.0307603251	-0.0514868246	-0.0158946464	0.1028652256	-0.028612697799999996	-0.09280531759999999	0.1228456383	0.03215971	0.125719262	0.0447712589	-0.0069944131	-0.0724184569	-0.0416854794	-0.0859635398	0.10418956089999999	-0.0001185825	-0.029602652	0.1258583409	-0.0749384882	-0.0744266665	-0.0530092567	0.1100713771	-0.0001499358	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-1.86099e-05	1.70836e-05	2.9184938896e-10	3.4632837801e-10	0.0521568	0.0186595	0.00272033178624	0.00034817694024999983	0.0315451	-0.023013	0.0005295981689999999	0.00099509333401	-0.00262101	-0.0003075399999999998	6.8696934201e-06	9.458085159999988e-08	-0.000350379	-0.0003834282	1.4701718455524e-07	1.22765443641e-07	0.000104612	0.000104612	1.0943670544e-08	1.0943670544e-08	0.0	0.0	0.0	0.0	0.0	0.0
732.3437216973578	1.010296541319576	536327.3267095371	1.020699101402298	1074.8575437806358	-2.6641676632254985	7.097789337776412	1155318.7394221413	757.6869750332347	-0.5247479308796983	574089.5521350136	0.2753603909625246	808.8818377486183	675.795021973428	1.280656	20.538006	0.031119513900000007	0.0183888	0.0890366534	-0.1261196272	-0.0013119548999999998	-0.0339999681	-0.0694927933	0.044199754800000005	0.08712059859999999	-0.2423645716	-0.0055532774	0.051839497699999994	0.0504462292	0.0167672978	-0.12191059539999999	0.11585517599999999	0.0744431305	-0.0383952237	0.052970020300000004	0.1112682781	0.0637793321	-0.0820141669	-0.0038460931	-0.08661155849999999	-0.12105982380000001	0.0133586307	0.0343500248	0.0890001894	0.10524578470000001	0.0775261357	0.028721567200000006	0.0872171451	-0.052289874699999996	-0.0776607124	-0.0657381766	0.0096525011	0.0608850499	-0.018025007	-0.0193438954	0.06882076849999999	-0.0363317243	-0.051716861600000004	0.0331506549	0.0727651175	0.0413572683	-0.0894421637	0.0043654074	-0.0576259487	0.0380351002	-0.09808842400000001	0.1598917754	-0.0259299358	0.1055995817	-0.060780121299999997	-0.0154170554	-0.12913288050000002	-0.0041099044	0.0364748231	-0.0721139612	-0.0133510958	0.11624388150000001	0.0883351081	-0.1458913412	0.0036586481	-0.021495116499999998	-0.10638880839999999	0.008213915	0.0638105242	0.0338009715	-0.031135614300000006	-0.097287347	-0.1123860094	0.07082287400000001	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-4.096e-06	1.4513900000000002e-05	2.1065329320999999e-10	1.6777216e-11	0.035512199999999994	-0.016644600000000002	0.0012611163488399995	0.0002770427091600001	0.027115	-0.004430100000000003	1.9625786010000023e-05	0.0007352232249999997	-0.00269886	-7.784999999999998e-05	7.2838452996e-06	6.060622499999995e-09	-0.000305398	4.498099999999998e-05	2.0232903609999984e-09	9.3267938404e-08	0.000182387	7.777499999999999e-05	3.3265017769e-08	6.048950625e-09	0.0	0.0	0.0	0.0	0.0	0.0
733.4033669106674	1.0596452133096363	537880.4985959029	1.122847978090025	1074.7398291384943	-0.11771464214143634	0.013856736974486422	1155065.70033664	757.9018645869755	0.214889553740818	574415.2363444142	0.046177520306927886	810.0431792490837	700.7555401268802	1.47486	23.65247	0.0947804609	0.0587003	0.130897493	0.07043635849999999	-0.1030996163	-0.060844100400000004	0.0015734464000000002	0.0784933577	0.1471846486	0.0087235551	0.1014879248	0.056602681399999986	0.023878649900000003	-0.17800539850000002	-0.0401841477	0.0192927614	0.09121100019999999	0.0576812189	0.0844534607	-0.0417656588	0.1378353548	-0.09212738279999999	-0.0612865197	0.0218753383	0.0668413385	0.0871713435	0.0163135067	0.0654726652	-0.0513737929	-0.057142454	0.2663805689	-0.050492286	-0.0033108228999999996	0.060247962099999997	-0.110674182	0.034078065	0.1270839775	-0.0381741132	-0.0175345494	0.1440620864	-0.0564492408	-0.0491544744	-0.048472394	-0.0159815173	-0.0012451907	-0.1128988605	0.1032685412	-0.0848091677	0.0450011805	-0.0663981416	-0.1149313539	0.0196287783	0.1333890057	-0.134671826	-0.025475554100000002	-0.11698298289999999	0.0275478727	0.0825504678	0.042935825700000006	-0.1026092296	0.1124942725	-0.0241694452	-0.022292588999999998	-0.1074363226	-0.1285614337	0.0414770464	0.09148161029999999	-0.0356816071	0.047966494500000005	-0.0171169481	0.1039897491	-0.2738971389	0.0018875731	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-4.15569e-05	-3.7460899999999986e-05	1.4033190288099995e-09	1.7269759376099996e-09	0.0149751	-0.0205371	0.00022425362001	0.00042177247640999983	-0.0272962	-0.054411199999999986	0.0029605786854399988	0.0007450825344400001	-0.00288169	-0.00018283000000000012	8.3041372561e-06	3.3426808900000045e-08	-0.000274721	3.067700000000006e-05	9.410783290000036e-10	7.547162784099997e-08	0.0	-0.000182387	0.0	3.3265017769e-08	0.0	0.0	0.0	0.0	0.0	0.0
732.9874411843901	-0.4159257262772371	537270.5889340398	0.17299420977924718	1087.4029392535106	12.663110115016252	160.3543577850269	1182445.152297174	758.0766445332903	0.17477994631474306	574680.1989868525	0.030548029633784456	808.0551388479219	698.0405168171402	1.564843	25.095539	0.2572646033	0.16186	0.10754115980000001	0.11199524220000001	-0.0605910671	0.061094812699999994	0.3131438146	0.0053711726	0.0862471006	0.0694165341	-0.0877366277	0.0868903483	0.0650802374	0.044562844500000004	-0.0817115725	-0.08735034789999999	-0.08149666230000001	0.0189083445	0.03941079	0.0540310846	-0.1841975114	0.0516220037	0.1200380097	0.1351510322	0.16035924769999998	-0.0197625703	0.0380849858	0.003382229	0.25207762170000003	-0.2504201619	0.0192281116	-0.2502759777	-0.0059029276	0.0227650163	0.049786669900000004	-0.1055957572	0.0006929196	-0.1530363156	-0.1039823345	-0.2143340661	-0.11610434480000001	-0.0622516234	-0.0019709592	0.014763760800000001	0.08845715609999999	-0.0508092118	0.1246564515	0.0684858784	-0.2729545052	-0.0788764989	-0.112103795	0.022156337400000004	0.026500072000000003	0.0939240238	-0.09591991050000001	0.0598051137	-0.11734545730000001	0.0211431277	0.10967387560000001	0.0604988466	0.0702756967	-0.093276789	-0.056536366500000004	-0.1322171592	0.2509862589	0.233404207	-0.0363550868	0.027978241400000003	0.14975978	-0.25264043	-0.09873044119999999	0.0808986992	-0.0056617499	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-4.35102e-05	-1.9533000000000068e-06	3.815380890000028e-12	1.8931375040399997e-09	0.139572	0.12459690000000001	0.019480343184	0.01552438748961	0.073311	0.1006072	0.01012180869184	0.005374502720999999	-0.00234306	0.00053863	5.489930163600002e-06	2.901222769e-07	-0.000377262	-0.000102541	1.0514656681e-08	1.4232661664399993e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
