global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
748.0414648414221	n/a	559566.0331221005	n/a	1164.3753573291126	n/a	n/a	1355769.9727552987	764.7896030249541	n/a	584903.1368950668	n/a	831.7308560820885	687.1383768404643	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a
743.6131991342933	-4.428265707128844	552960.5899267382	19.609537172933322	1129.3558157566474	-35.019541572465194	1226.3682919456176	1275444.5585833623	765.0823055815238	0.2927025565696795	585350.9343139401	0.08567478662242642	826.5624230582886	681.1531402039479	1.462178	21.791914	0.04201368	0.0276766	-0.0018661595000000002	0.005929083000000001	0.0149055077	0.1125609601	0.09032366800000001	-0.1832416207	0.5342752673	-0.0913736681	-0.0014542987	-0.05777175320000001	0.043652499500000004	-0.008955248399999999	0.0803185976	-0.1709635782	0.0833633394	-0.12824271880000002	0.1179370458	-0.0046255496	0.08476703449999999	-0.0083028902	0.081278797	-0.0832337255	0.1373067629	-0.0621249487	0.0584674321	-0.0977400277	0.0559469509	-0.0268312007	0.0687157594	-0.0210250371	0.0660120061	-0.0078294545	0.09757152470000001	-0.008413377	0.037540897000000004	-0.1330251859	0.0117025805	-0.059937361900000014	0.0343124503	-0.1289179947	0.0365363336	-0.0214525243	0.0769799291	0.1380589086	-0.0232067021	-0.0102052379	-0.0452557146	-0.0403873523	0.0580758649	-0.10092827859999999	0.0376330267	-0.1779278042	0.2528189068	-0.0852531049	0.17111391280000002	-0.3091601247	0.14762132619999999	-0.09699291189999999	0.1078281747	-0.1326748589	0.2251198228	-0.1872689368	0.0148746476	-0.21803941059999998	-0.0212132425	-0.1772201719	-0.1807945759	0.020770908799999998	-0.2322445907	0.10111596380000001	-0.14173992230000002	0.0669117033	-0.1429470329	0.0138434618	-0.0163101723	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.00387668	-0.00387668	1.50286478224e-05	1.50286478224e-05	0.0225144	0.0225144	0.00050689820736	0.00050689820736	0.0156226	0.0156226	0.00024406563076	0.00024406563076	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.2444241675162	-2.368774966777096	549443.2963594326	5.611094843229831	1119.655277960023	-9.700537796624305	94.10043354373668	1253627.9414637366	764.5231280644925	-0.5591775170312303	584495.6133455165	0.31267949555321184	824.4717826057959	689.1219313675932	1.099488	16.386484	0.0638212331	0.039980400000000006	-0.0075941522	0.0873989548	0.0696923344	0.0839679894	0.10611625529999999	-0.0961458675	0.2635151289	0.1112897524	0.0254881628	-0.0292545245	0.142937542	-0.0255806921	0.0019988613	-0.055897926699999996	0.0311381202	-0.1145633661	-0.0334471907	0.023833795499999998	0.1187159337	0.0125674439	-0.1803335194	-0.019288714	0.0776401771	-0.0435493203	0.0589997503	-0.0137990187	-0.0743288333	-0.0148259632	0.002588417	0.0648385447	0.0658230041	0.054253257199999995	-0.0097288059	-0.0213255447	0.0613462671	0.0374344508	0.115603916	-0.030287283199999997	-0.0406917413	0.0230993863	0.1409316521	-0.0035534492	0.12231432689999999	0.0578150176	-0.0603900805	-0.14945627050000002	-0.066275298	0.0072346335	0.0470047462	0.0202225078	-0.0696214953	-0.1084563361	0.1116715823	-0.0729137254	0.0058836714	-0.2622218943	0.0720180953	-0.1452142178	-0.0066459873	-0.0537291439	-0.0207201479	-0.1117552749	0.0104040724	-0.08551844789999999	0.0272596794	-0.1185733879	-0.0541269	-0.0770168618	0.0293890396	-0.0729759247	-0.0522067094	-0.0695027509	0.0813359151	-0.0209453445	0.018067678	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-2.38869e-05	0.0038527931	1.4844014671407608e-05	5.7058399161e-10	0.0161647	-0.0063497	0.00026129752609000003	4.0318690090000005e-05	0.0531261	0.0375035	0.0014065125122499993	0.00282238250121	0.0	0.0	0.0	0.0	-8.96218e-05	-8.96218e-05	8.03206703524e-09	8.03206703524e-09	-0.000232683	-0.000232683	5.4141378489e-08	5.4141378489e-08
737.4878212005934	-3.7566029669227414	543888.2864191985	14.11206585109275	1112.2676056359549	-7.387672324068262	54.57770236780416	1237139.22654714	764.0038087415472	-0.5193193229453072	583701.8197715906	0.26969255918437235	823.0838588407463	674.3923941756599	1.099952	16.393393	0.05750318309999999	0.0267292	-0.0535029366	0.06645776980000001	0.0931494442	0.0557851586	0.0683233183	0.030011643199999997	0.0892258302	0.11905620789999999	0.045528165599999997	0.024545710099999996	0.107770771	0.073797358	-0.0687480506	0.0015010508	0.0230018672	-0.070655022	-0.13238319240000002	0.11184034640000001	0.0632923456	0.0874720882	-0.0318060228	-0.0383054198	-0.1485267336	-0.0708409598	-0.0692623668	-0.1561889702	-0.0483887387	0.061823458899999996	-0.1492539335	0.040884139	0.061950104699999994	-0.1075336934	-0.08526527380000001	0.013554435	-0.1008597245	0.0277112766	-0.032480382099999996	0.08960491359999999	-0.07162454730000001	0.0115332135	-0.11730132230000001	0.0071761559	-0.038481256299999995	0.0384859719	0.051247791900000006	0.120482139	-0.0810098908	0.0188609508	0.0569173092	0.0668382105	-0.07580162509999999	-0.0894751416	0.0014937025	0.013835779099999999	0.0484519842	-0.0996626473	-0.11358958720000001	-0.0774203852	0.0552391727	-0.055154429500000005	-0.0585161902	0.0122891915	0.10155010980000001	-0.11007166480000001	0.11582522769999999	-0.0263093521	0.0952236058	-0.1155813967	-0.084015016	-0.1256635493	0.0709955362	0.1508226919	0.0588351229	0.10269404800000001	-0.0646723271	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0139856	-0.013961713099999998	0.0001949294326867116	0.00019559700736	0.00946869	-0.0066960100000000005	8.96560903161e-05	4.483654992010001e-05	0.056747800000000015	0.0036217000000000133	1.311671089000009e-05	0.003220312804840001	0.000338839	0.000338839	1.1481186792100001e-07	1.1481186792100001e-07	-0.000389439	-0.00029981720000000003	8.989035341583998e-08	1.51662734721e-07	-0.000206864	2.5818999999999974e-05	4.2792714496000014e-08	6.666207609999987e-10
736.597772298857	-0.8900489017364634	542576.2781556387	0.7921870474822847	1108.140998895437	-4.1266067405179	17.028883190887772	1227976.473432977	763.2837126483928	-0.7200960931544387	582602.0259943142	0.518538383376286	820.8964804046801	658.099916457035	1.1092799999999998	16.532408	0.06276701	0.0417153	-0.0808705436	-0.0567341057	-0.0360077492	0.022516125499999998	-0.054270369900000004	0.1030463581	0.0668802355	0.1684617786	-0.0423323665	0.0417169885	0.1205047784	0.0358242816	-0.1342203684	0.0119006121	-0.028587996	-0.1018695162	0.0719764618	0.0525667985	-0.0465528719	0.0153840115	0.0575906009	-0.0406663392	-0.105091879	-0.1411401429	-0.1120043085	-0.0358989192	0.09519682689999999	0.0045300008000000004	-0.1970590045	-0.0586390232	0.0179900943	-0.0720848634	-0.1063295598	0.0083167139	0.040596992900000003	0.020930383	-0.0741116543	0.0489305691	-0.053876206600000004	0.2024340496	-0.014960984699999999	-0.0206172191	0.10257048140000001	-0.0515935913	0.1452116108	-0.0663727358	0.0348019003	-0.0196092789	0.09435360970000001	0.1062204818	-0.0490025628	-0.1269197801	-0.0775217082	0.0414675846	0.1087473927	0.0172256394	0.0895942986	0.0094274971	0.0167522771	0.0576023845	0.0133381407	0.0616869409	0.0219851754	0.0094012906	0.22045473989999997	-0.052114056900000004	-0.0169679052	0.0647358918	0.054715523099999996	-0.1172655408	0.0341542527	0.0916388117	-0.0266209426	-0.027419084700000002	0.020069072099999998	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0126553	0.0013302999999999993	1.7696980899999988e-06	0.00016015661809	0.0154461	0.005977410000000001	0.00023858200521000006	3.5729430308100014e-05	0.0955119	0.03876409999999999	0.0015026554488099992	0.00912252304161	0.000251484	-8.7355e-05	6.3244202256e-08	7.630896025000001e-09	-0.000429124	-3.968500000000001e-05	1.5748992250000016e-09	1.84147407376e-07	0.0	0.000206864	0.0	4.2792714496000014e-08
738.7849959750947	2.1872236762377497	545803.2702779208	4.783947409894977	1109.310679710648	1.1696808152109952	1.3681532094726585	1230570.1841200998	763.1324840708313	-0.15122857756148278	582371.1882441178	0.022870082671269408	821.1657733305266	665.5226172736111	1.087943	16.214418	0.04139422	0.0295748	-0.0353183298	-0.1557518406	-0.1002462495	-0.014564860700000001	-0.0182286049	0.0932880384	0.0376193393	0.0147536712	-0.1118867707	-0.002388092	-0.0250720925	-0.027613790299999996	-0.0810259445	-0.0432204236	-0.046300428600000006	-0.1725445978	0.1264587309	0.08821557740000001	-0.0394203681	-0.042387712699999996	0.0231682463	0.008521392	-0.062052575	-0.0146554898	-0.0420394378	0.0405914259	-0.0995301528	0.0108918041	-0.1197278442	-0.02359234	-0.1307778187	-0.05692339940000001	0.0545283115	-0.0604540959	-0.0630289735	-0.0652643392	0.0745011379	0.2442149701	-0.062892605	0.0598346206	0.0479836534	0.0376912664	-0.0666156797	0.1609881403	-0.09805726599999999	0.0968392818	0.0951353111	-0.071224982	0.0385578872	-0.0491286597	-0.0204717045	-0.1441118691	-0.08770913039999999	-0.0052925023	0.138824076	-0.0498108425	0.1369140206	0.0425234142	0.0646117707	0.021450916	-0.0698847294	0.0066493049	0.0253614671	0.1173575439	0.092671467	0.0636527113	0.043932389	0.0681176151	0.0645329258	-0.047661323	0.0825913326	0.11951687230000001	-0.12107657449999999	-0.12355047289999999	-0.09268908140000001	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.00889854	0.00375676	1.4113245697599993e-05	7.91840141316e-05	0.0434475	0.028001400000000003	0.00188768525625	0.0007840784019599999	0.0954767	-3.519999999999912e-05	1.239039999999938e-09	0.00911580024289	0.000369502	0.00011801799999999995	1.3653172800399994e-07	1.3928248323999989e-08	-0.000429124	0.0	0.0	1.84147407376e-07	7.39992e-05	7.39992e-05	5.4758816006399996e-09	5.4758816006399996e-09
738.7015147480015	-0.08348122709321615	545679.9278909919	0.006969115276989126	1109.1781989213164	-0.13248078933156648	0.0175511595419149	1230276.2769623352	762.7888121218242	-0.34367194900710274	581846.7718982237	0.11811040853434066	820.1618426193826	674.6427507817663	1.1023690000000002	16.429419	0.033201422999999994	0.0193108	0.023590461	-0.1209743311	-0.06545256769999999	-0.0282639195	0.0311862962	0.0064585471999999994	0.0061671265	-0.0372027871	-0.1222186859	-0.0670448091	-0.014010520600000001	0.0521808329	-0.0706960073	-0.058088691	-0.1106467441	-0.0590963946	0.1607034808	-0.0245015422	0.0395212338	0.0066295663000000005	0.0340831246	-0.0034057331	0.006381749399999999	0.0555062128	-0.0393900204	-0.0070656120999999985	-0.1193443052	-0.1645018281	0.0944862792	-0.0514481374	-0.061322723499999995	0.0503423407	-0.1166930866	0.0509489613	-0.037264469700000004	-0.0426938715	-0.087853745	-0.0453401855	-0.09111011179999999	0.0215746617	-0.049955793600000006	0.053530268	-0.0790695807	0.042611664400000006	-0.0090739991	0.1427694005	0.0932651352	-0.0373027384	-0.013785898500000001	-0.046942903700000004	-0.0244448312	-0.0612585576	-0.0610535366	0.10772751650000001	0.0518604102	-0.1510529934	-0.0422225092	-0.0352662163	0.049927564	-0.0019368707	0.0365014069	0.0366855588	0.0533793083	0.12687585810000002	-0.1990903114	0.1394282281	0.06875247599999999	0.0562251041	-0.031928545499999995	0.09393574910000001	0.0770878373	0.0547843652	0.0906522003	0.107721871	0.025176135699999998	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	5.9543e-05	0.008958083	8.024725103488901e-05	3.545368849e-09	0.0434485	1.000000000001e-06	0.00188777215225	1.0000000000020003e-12	0.0786826	-0.01679409999999999	0.0002820417948099997	0.006190951542760001	0.000275821	-9.368099999999996e-05	7.607722404099999e-08	8.776129760999994e-09	-0.000429124	0.0	0.0	1.84147407376e-07	0.000129283	5.5283800000000014e-05	1.6714094089000002e-08	3.056298542440001e-09
739.0604028095319	0.3588880615303651	546210.2790009875	0.12880064070902314	1108.4469502567827	-0.7312486645337231	0.5347246093823534	1228654.6415335624	762.3136145923323	-0.4751975294918793	581122.046992827	0.22581269203518556	819.7300549445897	679.2061705261043	0.965911	14.395679	0.05042952830000001	0.0292078	0.0450883607	-0.0972855285	-0.0775187212	-0.031793022000000004	-0.0678046719	-0.005878815600000001	-0.0395581255	0.0238541074	-0.1313085406	-0.0354144995	-0.0296943804	0.042914182	0.0312955787	-0.09862919699999999	-0.0826710183	0.0996144307	-0.0898435068	0.015473595900000001	0.0082460517	-0.0981061925	0.0673257846	0.07980809929999999	-0.0085699785	0.0153731204	0.0481174197	0.10369357789999999	-0.0403906488	0.0832250593	0.0338871865	0.07704718	-0.0316315707	-0.0190309544	0.1365743717	-0.0489100622	-0.042602160800000004	-0.1318898155	-0.076284546	-0.030800341000000002	0.0746695141	-0.0313758476	0.0685851225	-0.0005133803	0.0569910643	-0.1505322666	-0.1369628709	0.0123008283	0.1028931123	-0.0409063916	-0.0073049154000000005	-0.0368242092	0.0462841815	-0.058837273499999995	0.02982629	0.15245491390000002	-0.021783668	-0.0090710054	-0.0497492081	0.0069138899	-0.1211699825	-0.070917664	-0.095014843	0.0048726245000000005	-0.0631984446	0.0575291109	-0.0766682226	0.0040125165	-0.08293836389999999	-0.0188370842	0.013720753200000001	0.0035817919	0.0760096368	-0.2028450698	-0.1573101671	-0.0473530553	-0.0085424287	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	3.28647e-05	-2.6678300000000005e-05	7.117316908900003e-10	1.08008850609e-09	0.0434543	5.8000000000002486e-06	0.00188827618849	3.3640000000002895e-11	0.0561761	-0.02250650000000001	0.0005065425422500002	0.00315575421121	-0.000152707	-0.000428528	2.3319427849e-08	1.83636246784e-07	-0.000429124	0.0	0.0	1.84147407376e-07	0.0	-0.000129283	0.0	1.6714094089000002e-08
740.2861770838907	1.225774274358855	548023.6239814818	1.5025225716799775	1108.3613472852144	-0.08560297156827801	0.0073278687413194125	1228464.8761558956	763.0030256900399	0.6894110977075343	582173.6172121556	0.4752876616423074	820.0574463571522	689.9514611580043	0.884776	13.186465	0.029035444700000006	0.015902200000000002	0.062257869	-0.0818923563	-0.11149466390000001	-0.07180260849999999	-0.0603142563	-0.0527550679	0.0061109349	0.0396273842	-0.1121455775	-0.0674854123	0.024045149900000003	0.0069318109999999995	-0.098249796	-0.15078736369999998	-0.0342654437	0.0068715201	-0.08986668689999999	-0.0533080693	-0.1190223915	-0.021838547799999997	-0.0079876572	0.057722514	-0.0064703009	0.008052959200000001	0.022620110899999997	0.09579424730000001	0.054393772400000005	0.04969336	0.0508521785	0.056160404299999994	-0.09996818910000001	0.0015035626000000002	0.045499563	0.050150227900000004	0.050741158700000004	0.0411665319	-0.0239538189	0.0582737329	0.0950516601	0.1034201925	0.0420412854	0.0031510017	0.0283126911	-0.10846621740000001	-0.1750882891	-0.1365554841	0.1195801056	-0.023903059900000002	-0.030726199300000007	-0.008091682099999999	0.014275373300000001	-0.12262641140000001	0.0765628025	0.038044131099999996	-0.050991573600000006	0.0054469908999999995	-0.0020588261999999998	0.0938008916	-0.159101936	-0.044694661600000005	-0.0919466163	0.0704316717	-0.0657067621	0.0450776021	-0.0032011579	-0.006479313	0.0010759695	0.0460868004	0.0433286289	0.0960316408	-0.0653059909	-0.1638889861	-0.011862982900000001	-0.013722315	0.0123431431	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.00795468	-0.0079875447	6.38008703344981e-05	6.32769339024e-05	0.0434496	-4.7000000000033135e-06	0.00188786774016	2.209000000003114e-11	0.0441804	-0.011995699999999998	0.00014389681848999994	0.00195190774416	-0.00033365699999999995	-0.00018094999999999995	1.1132699364899996e-07	3.274290249999998e-08	-0.000429124	0.0	0.0	1.84147407376e-07	0.0	0.0	0.0	0.0
741.9052662071613	1.619089123270555	550423.4240259188	2.6214495890930154	1110.1975083790635	1.836161093849114	3.3714875625651746	1232538.5076110808	763.6187281986843	0.6157025086444037	583113.562055776	0.379089579151012	818.1603863028799	698.9470124502639	1.051099	15.665297	0.10605333	0.0572376	0.0897262799	-0.0754614891	-0.1639878019	0.0509555869	0.0616362755	0.0142281472	-0.016842651299999997	0.09204031550000001	-0.10116377130000001	-0.1398542938	0.0565385999	-0.05902938820000001	-0.0828750739	-0.0138399929	0.0036116673	0.07173093929999999	-0.0365706044	0.0300883619	-0.0139684973	0.0545707633	0.09176518460000001	-0.012634458500000001	-0.0554489527	-0.023903903799999997	-0.12014466310000001	0.0314262947	0.015802128000000002	-0.0364202627	0.1457817855	0.1028540736	0.0015224397	0.061298195599999994	0.0322927046	-0.0079012099	-0.086761588	-0.05068374639999999	-0.0662457051	-0.08776179769999999	0.12106329099999999	0.1520343725	-0.0257018698	0.0453647255	0.051581214900000005	0.091025306	0.151852036	-0.0579299065	0.181058419	0.10108236699999999	0.0523987195	0.0481808716	-0.09195026769999999	-0.0097082693	-0.029761552900000002	-0.0316704378	-0.06449568900000001	-0.025387681800000002	-0.1500877471	0.09144488220000001	-0.0817514944	-0.0627223366	0.0384669692	-0.0149191948	0.1326993132	0.0579403034	-0.0358224175	0.0699210732	0.0598491118	-0.0856663353	-0.0024941820999999998	0.0711358607	-0.0086665018	-0.0602765366	0.055845862	-0.0192541975	0.0362282532	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.00701595	0.0009387300000000004	8.812140129000009e-07	4.92235544025e-05	0.0324614	-0.010988199999999995	0.0010537424899600002	0.00012074053923999993	0.035386699999999986	-0.008793700000000008	7.732915969000015e-05	0.0012522185368899995	0.000480589	0.000814246	2.3096578692100002e-07	6.62996548516e-07	-0.00107081	-0.0006416859999999999	4.117609225959999e-07	1.1466340561e-06	-0.000250722	-0.000250722	6.286152128399999e-08	6.286152128399999e-08
