global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
739.1173035549243	n/a	546294.3884143021	n/a	1162.2029644777401	n/a	n/a	1350715.7306408472	758.0560290603105	n/a	574648.9431946863	n/a	821.0931221773941	660.5334433862506	n/a	n/a	n/a	n/a	-0.032014292	-0.0042049073	0.0025509911	0.2537270415	0.7310874876000001	-0.33496863920000003	0.0187538872	-0.0623519562	-0.0532995437	-0.0113042914	0.048809596	-0.0397520358	0.1014490039	-0.0201282845	0.1016934918	-0.009952596	0.0247787499	-0.0517447417	0.1067248485	-0.0293840691	0.1390967691	-0.0203678858	0.1263606595	-0.0794235467	-0.0916469177	0.0465513875	-0.1316642618	0.027504744900000003	-0.0157715173	0.079341729	-0.1044050792	0.0474675017	-0.120140595	0.0919346329	-0.0012793633999999999	0.0073564656999999985	-0.12984102039999998	0.0212921329	-0.0317378454	0.0145195624	-0.0454656869	0.1374977341	0.17079414969999998	-0.0325590203	-0.2290639108	0.031609089	-0.0413459767	0.012831332800000001	-0.7510046585	0.1647186193	-7.61835e-05	0.1303988326	-0.18723234670000002	0.1038320716	0.0912994426	-0.0782308838	0.142105735	-0.053112656900000006	0.0098538647	-0.0438707636	0.0038784453999999996	-0.0019015497	0.0061935788	-0.0192255256	0.0161887731	-0.0041571467	0.0333176264	-0.086958811	0.012949576499999999	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.013349799999999998	n/a	n/a	0.00017821716003999996	0.00199601	n/a	3.9840559201e-06	n/a	-0.000101873	n/a	n/a	1.0378108128999998e-08	-0.000686432	n/a	4.711888906239999e-07	n/a	0.00156744	n/a	n/a	2.4568681536e-06	-0.000603389	n/a	3.64078285321e-07	n/a
736.3605883463017	-2.7567152086226088	542226.9160697116	7.5994787414511915	1133.7637623106466	-28.43920216709353	808.7882199008171	1285420.2687287924	757.1451070230348	-0.910922037275668	573268.7130889229	0.8297789579944537	814.4122814966544	644.208736777773	1.197076	18.436792	0.105866323	0.06661	-0.0578335637	-0.0631829482	0.045305169299999996	0.1641328575	0.2418669767	-0.1225862242	0.0241299088	0.0610140646	-0.0996892424	-0.0362540265	0.026685622000000003	-0.0569106763	-0.0148080674	0.054850871399999994	0.11907345050000001	0.0083322324	0.0398923739	-0.036063732700000004	0.0609587146	0.050108705	-0.0663474943	-0.07885089990000001	0.0870737118	0.10024804710000004	-0.0665176634	0.0816606208	-0.0040611989	0.0216211352	0.1422309661	-0.0791984001	0.1226773372	0.0672543748	-0.04450322	0.17012846760000006	-0.052643013499999995	0.0286831788	-0.0039141541	-0.0390111568	-0.0499841917	0.0682792862	0.0027007078000000004	-0.015598858799999999	0.014432603700000001	0.0645205193	-0.1469967216	0.0213939384	-0.0397894283	-0.0182278468	-0.26887211440000003	0.05666756200000001	-0.0798413099	0.0124424245	0.010083863	0.0227403198	-0.0028159941999999997	-0.0359406299	-0.0858746759	-0.10281140970000001	-0.0875833851	-0.0465453571	0.0270525804	0.0261488702	-0.0727864121	0.0517353805	-0.0249421975	0.0327672737	-0.104371005	0.0318184293	-0.017712732	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.00847424	0.004875559999999999	2.3771085313599992e-05	7.181274357759999e-05	0.0277796	0.02578359	0.0007717061761599999	0.0006647935132881	0.0605126	0.060614472999999995	0.003674114337067729	0.00366177475876	-0.000660181	2.6250999999999922e-05	4.3583895276100005e-07	6.891150009999959e-10	0.00139994	-0.00016750000000000011	2.8056250000000043e-08	1.9598320036e-06	-0.000505286	9.8103e-05	2.55313941796e-07	9.624198609e-09
735.8663145440926	-0.4942738022091362	541499.2328807054	0.2443065915502763	1125.3127959779147	-8.450966332731923	71.41883195696845	1266328.8887916321	757.5243643917073	0.3792573686724836	573843.1626470601	0.14383615169237615	811.6774710193146	655.4785421949389	1.308084	20.146492	0.11533944	0.0590823	-0.0372492351	-0.0313071582	0.07037064	0.11215874630000001	0.09915458140000001	0.1151177877	0.092622068	0.08260620910000001	-0.12135468890000001	0.0252010306	0.0716640244	0.0757212823	-0.0861267174	0.0685466381	-0.060989035199999986	0.0217287252	-0.0132280015	0.0739369414	0.040487502599999996	0.10671978039999999	0.0284568717	-0.061109521500000014	0.055846256	-0.0734992063	-0.09620298960000001	0.0438478409	-0.1458380768	-0.061590208099999995	0.0353822581	-0.073688508	-0.1419805127	-0.146902032	0.019540274399999998	-0.0441230416	-0.05278765	0.0144563193	0.0545598486	-0.1512744051	-0.0072721856999999985	0.0159668083	0.0172030819	9.61583e-05	0.10850045380000001	0.1213034823	-0.033747787200000004	-0.13187428810000001	0.0528822544	0.0044170236	-0.0783021017	-0.0011744013000000001	-0.1147862127	-0.1093570545	-0.0679322791	-0.008389628100000001	0.0449348085	-0.0428145038	0.001201162	0.0224809641	-0.12735205300000002	0.028165842000000007	0.06440998519999999	-0.1260897893	-0.0693633175	-0.0200660802	-0.0914704041	-0.10236823449999999	-0.013723093799999999	0.09172374259999999	0.0157607628	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0076635	0.000810739999999999	6.572993475999984e-07	5.872923224999999e-05	0.0535047	0.025725100000000004	0.0028627529220900004	0.0006617807700100003	0.0988106	0.03829800000000001	0.0014667368040000009	0.009763534672360002	-0.00109123	-0.00043104900000000013	1.1907829129000002e-06	1.8580324040100007e-07	0.0018809	0.0004809600000000001	2.313225216000001e-07	3.53778481e-06	-0.000603389	-9.8103e-05	3.64078285321e-07	9.624198609e-09
735.1066321943982	-0.7596823496943443	540381.7606961903	0.5771172724371201	1113.828654477435	-11.484141500479607	131.88550600303805	1240614.271535013	760.0781885462054	2.553824154498102	577718.852703681	6.522017812097945	813.0278790638072	662.3513877106437	1.180104	18.175406	0.08877269000000003	0.0574872	-0.0245060162	0.0379784979	-0.0969070699	-0.0264239038	-0.013122353400000002	-0.0424055044	0.0726880172	-0.021106862599999998	0.0175906812	0.1033461699	-0.0192340699	-0.0709519504	-0.16683675480000001	0.1620265081	-0.0883797949	0.048751202199999996	-0.0480385346	0.1257255758	0.0018998621	0.004574557	0.1417282362	-0.0572127983	-0.0127340973	0.0698146224	0.0077123997	-0.089329834	-0.18458997859999998	-0.1454756482	-0.015019206799999999	-0.0588622255	0.0404669077	-0.0987485657	-0.055602802	0.0777346188	0.0168199848	-0.0684650921	-0.0426806546	-0.09486831230000001	0.043840308700000004	-0.0725140856	-0.08176502570000001	-0.0557285962	-0.0960981273	0.0067062035	0.1237912794	0.0361342948	0.1032596695	-0.1441414148	-0.0069986999	-0.0746883175	-0.08661751699999999	-0.0936912074	-0.087575065	0.0329343765	0.07235908469999999	-0.1180156543	0.0102841275	0.1658865857	0.0652592972	0.082610565	0.1160302683	-0.143349859	-0.10047111199999999	-0.09900656890000001	-0.048856674	0.0838182856	0.0012464155	0.0824082872	0.1661184098	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.00634154	0.0013219600000000005	1.7475782416000012e-06	4.02151295716e-05	0.00534712	-0.048157580000000005	2.8591692294400007e-05	0.0023191525114564003	0.0947209	-0.0040897000000000155	1.6725646090000128e-05	0.00897204889681	-0.000998351	9.287900000000014e-05	9.967047192009998e-07	8.626508641000025e-09	0.00126971	-0.00061119	3.735532161e-07	1.6121634841000004e-06	-0.000603389	0.0	3.64078285321e-07	0.0
734.1021512066542	-1.0044809877440457	538905.9684062373	1.0089820547392536	1113.244607879749	-0.5840465976859832	0.34111042826857274	1239313.5569733365	761.3360041709335	1.2578156247280958	579632.5112469636	1.58210014581013	815.0170969435982	648.0204341402107	1.112655	17.136576	0.1048949488	0.0569882	-0.043072352599999995	0.0163695752	-0.14860799630000002	-0.055866976799999996	-0.0257127305	0.0027451985999999997	-0.044439037699999996	0.1537505149	0.1273584924	0.024448730499999998	-0.0210362513	-0.106643566	-0.006833436899999999	0.09595165900000001	-0.13664708279999999	-0.011762983500000001	0.0503293141	0.109964416	-0.06703405009999999	0.0379522574	0.0006045475	-0.0675687841	-0.062546892	0.02407466	-0.044561370700000005	0.1445515306	-0.0221275641	0.0656230647	0.0419935085	0.0177846723	0.0576632738	-0.0002835426	-0.014767005500000001	0.16781722989999998	-0.1238591626	0.1127461016	-0.022880854500000002	0.0101412001	0.1513220062	-0.024503546299999998	0.075173029	0.13787313029999998	-0.0820072199	-0.0940733567	0.06876331969999999	0.048246156799999995	-0.03950442	-0.055285742400000004	0.0670437141	0.0289485412	-0.17946436489999998	-0.0130191441	-0.0328821923	-0.0590467087	0.1563470779	-0.0635015151	-0.0720449759	0.042756008600000006	-0.0614546327	0.037778933	0.0801350192	0.0469449112	-0.0300483776	0.010129605600000001	0.0290964194	-0.022238268399999997	-0.168086803	0.0336299984	0.048722162199999995	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-1.66712e-05	0.006324868799999999	4.000396533721344e-05	2.7792890943999996e-10	0.0537375	0.04839038	0.00288771890625	0.0023416288765444	0.11226099999999999	0.017540100000000003	0.00030765510801000014	0.012602532121	-0.000660181	0.00033816999999999994	4.3583895276100005e-07	1.1435894889999995e-07	0.0012969800000000005	2.7270000000000462e-05	7.436529000000252e-10	1.6821571204000014e-06	-0.000316037	0.00028735199999999994	9.9879385369e-08	8.257117190399997e-08
734.7122697992703	0.6101185926160042	539802.1193935956	0.3722446970557337	1111.3963317036557	-1.8482761760933502	3.4161248231142562	1235201.8061243424	761.7447107589154	0.4087065879818965	580255.0043691837	0.16704107505980373	815.4889469981181	652.951997470578	0.987528	15.209435	0.04711913120000001	0.0269408	-0.00900134	-0.059348707199999996	-0.0900408742	-0.0428661141	-0.0789463178	-0.022253947200000002	-0.0201232313	0.0028650242	0.1389239087	0.0426056051	-0.0723109017	-0.12822133119999998	-0.045235008300000004	-0.060834115700000004	-0.0361076247	-0.0666305666	-0.09928014630000001	0.0344464526	0.047168325	0.0901939302	0.1400950521	-0.1394555141	-0.0165348443	-0.0321804333	-0.0831333855	0.03958444	-0.0075932129	-0.0170731133	-0.0392652541	-0.0038047144	-0.12527273630000002	0.1560546879	-0.0402189126	-0.0913123123	-0.037525691800000004	0.028899431	0.1491824309	-0.041557755	0.0693395625	0.0286872842	0.0818342033	-0.0416488597	-0.1361715764	-0.0895786043	0.09141169789999999	0.11668521470000001	0.0584167518	-0.0273209514	0.0626126816	0.048429824100000005	-0.1535499524	0.0858627913	-0.0168210256	-0.079675455	-0.042617023600000005	-0.0459578575	-0.10264290720000001	0.0095255198	0.0104737234	-0.0101478967	0.0694986059	-0.0680560772	0.0632933641	-0.0497931596	0.0798029918	-0.056896133700000004	0.011529508600000002	-0.0650555264	-0.0038734947999999997	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.00326666	0.0032833312	1.0780263768893436e-05	1.0671067555599996e-05	0.0537309	-6.600000000002437e-06	0.00288700961481	4.356000000003217e-11	0.0983554	-0.013905600000000004	0.00019336571136000007	0.00967378470916	-0.000660181	0.0	4.3583895276100005e-07	0.0	0.00104759	-0.0002493900000000006	6.21953721000003e-08	1.0974448080999998e-06	3.3045e-05	0.00034908199999999996	1.091972025e-09	1.2185824272400002e-07
735.628365419831	0.9160956205607818	541149.0920102524	0.8392311860106438	1110.7620484246092	-0.6342832790464854	0.4023152780779617	1233792.328220434	761.4204050262738	-0.3243057326416192	579761.0331903747	0.1051742082242174	815.3880230545032	669.7988343570532	0.892993	13.753448	0.051190165	0.029847700000000005	0.0541787046	-0.0550110589	-0.1024045831	-0.0284248221	-0.0951777781	-0.0428236658	-0.0777323791	-0.0304495808	0.1018641357	0.0625303524	-0.0692348546	-0.1032026501	-0.0476377762	-0.05671452730000001	-0.0155985218	-0.15979721019999998	0.0306973002	0.1884490904	-0.0433802874	0.1242918873	-0.0516891749	0.0487447004	0.0487276124	0.0154597421	-0.0328759816	-0.1018231691	-0.059979636600000004	0.0787885368	0.0192431663	0.1855104977	0.091760467	0.008939553900000001	0.080331683	0.00010828899999999999	0.0146655342	0.034231785099999995	0.10680778140000001	-0.012201439	-0.0316590156	0.0372546348	0.0996099572	-0.0141548721	-0.0213209398	-0.0678535093	0.0695955496	0.15772569849999998	0.029433171400000006	0.0279715175	0.0692116164	0.0522964869	-0.1199558799	0.0231353355	0.016019640800000002	-0.1421646228	0.005520730400000001	-0.032810749300000004	-0.0750656229	0.028356875	-0.0705418417	0.0231653466	0.0087125064	-0.10329828869999999	-0.0998244604	0.0153470893	0.044327838499999994	0.0686340703	0.0337342112	-0.057703275199999994	-0.0639918205	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.00764496	0.0043783	1.9169510890000002e-05	5.84454134016e-05	0.065165	0.011434100000000004	0.004246477225	0.00013073864281000006	0.070572	-0.0277834	0.00077191731556	0.004980407183999999	-0.0008096469999999999	-0.0001494659999999999	6.555282646089999e-07	2.234008515599997e-08	0.00104759	0.0	0.0	1.0974448080999998e-06	3.06237e-05	-2.421300000000004e-06	9.378110016899995e-10	5.862693690000017e-12
735.4362721934126	-0.1920932264183648	540866.5104577433	0.03689980763581716	1110.4421961727824	-0.31985225182688737	0.10230546299873056	1233081.871041032	760.4499773499809	-0.9704276762928431	578284.1680515865	0.9417298749151268	814.4501155627586	675.016165239812	0.771417	11.880995	0.058960555	0.0315703	0.086710723	-0.0697350092	-0.0907016605	-0.0014950283	-0.0903034953	0.0058368678	-0.06912034110000001	-0.0752542842	0.0585625644	0.0636778071	-0.0347575382	-0.1015277785	-0.063173258	-0.1527058313	0.0412283899	-0.0795459904	-0.10077194369999999	0.0089869631	0.0005122188	0.08990638210000003	-0.017774375800000002	-0.0690777682	0.022686050899999997	-0.0714144999	0.0419404855	-0.023714419	-0.0694925418	0.041147484500000005	-0.044108195499999996	0.0344046337	-0.0684595193	-0.10016197859999999	-0.0499169054	0.1514847464	-0.0025011233999999998	0.0683636455	0.0305301315	0.0789108979	0.11096458810000001	-0.0596778904	0.029612084700000006	0.0266830788	0.018182379199999998	-0.0322593244	0.07227728309999999	0.1148039941	0.051344424699999995	0.0521653554	0.0586364253	0.023438100899999998	-0.09768609810000001	0.0709649875	-0.0666979113	-0.1236756468	-0.0941159431	-0.0778372633	-0.0524165466	-0.0231409577	-0.0184245567	0.0003525728	-0.030476660899999997	-0.0427081718	-0.050405684699999995	-0.069204908	0.00250856	-0.085116525	0.0088236051	0.10031607570000001	-0.0048169929	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.0181124	0.01046744	0.00010956730015360003	0.00032805903376	0.08724630000000001	0.02208130000000001	0.007611916863690001	0.00048758380969000047	0.07066030000000001	8.830000000001337e-05	7.79689000000236e-09	0.004992877996090001	-0.0011919500000000006	-0.00038230300000000067	1.4207448025000015e-06	1.4615558380900053e-07	0.00104759	0.0	0.0	1.0974448080999998e-06	0.000174791	0.0001441673	3.0551893680999994e-08	2.078421038929e-08
736.2065000885657	0.7702278951530843	542000.0107726554	0.5932510104719506	1112.6567664248378	2.2145702520554096	4.90432140128876	1238005.079870976	759.0354433024955	-1.4145340474854038	576134.8041894159	2.0009065714954386	812.2868212580838	677.6156674446297	0.904401	13.929145000000002	0.036611000000000005	0.0264196	0.1041022883	-0.070758085	-0.0036641686	0.0606626317	-0.0860438198	0.09970987490000001	0.029525518100000002	-0.11985322970000001	-0.0178005493	0.022174511299999998	0.006169051	0.0806865883	-0.0817938835	-0.0879700415	0.024591144500000002	-0.1364453166	-0.0540947903	0.0370818718	0.0815973596	0.03476586	0.0656551739	0.13617258699999998	0.025454692200000004	0.0342401694	-0.0448197809	0.0155060622	0.007464058199999998	-0.0998073931	0.006097940699999999	-0.1590043367	0.0347437795	0.032842646600000004	0.1254196733	-0.0158837873	-0.0191975682	0.1326028997	-0.0237394571	0.1234785519	0.10131028619999999	-0.0698152855	0.062031433399999995	-0.0210043651	0.0166000801	0.0487778686	0.0450922171	-0.0197591324	0.1332172529	0.1230234141	0.07643922809999999	0.010555788600000001	-0.0268786137	0.053016996	0.0190319054	-0.1414361181	-0.0734153005	-0.060166702	-0.009492460500000001	0.1540347413	-0.0251886802	-0.04646080599999999	-0.1341433056	0.008359918499999999	-0.0675953448	-0.1040432251	-0.0166071647	-0.09028874419999999	-0.0205191446	-0.0683495969	0.02855695	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.0213212	0.0032088000000000012	1.0296397440000008e-05	0.0004545935694400001	0.062447900000000015	-0.0247984	0.0038997402144100007	0.0006149606425600003	0.0706691	8.799999999989372e-06	7.743999999981296e-11	0.00499412169481	-0.00122713	-3.5179999999999456e-05	1.5058480369000005e-06	1.2376323999999615e-09	0.00104759	0.0	0.0	1.0974448080999998e-06	0.000311511	0.00013672	9.703910312100001e-08	1.86923584e-08
736.7169652989529	0.510465210387224	542751.8869592986	0.2605747310156729	1114.5057654308787	1.8489990060409127	3.418797324340283	1242123.1011786687	757.5538743310562	-1.4815689714392877	573887.8725139939	2.1950466171316685	810.7153007362714	683.5257111384888	1.0091629999999998	15.542654	0.03026505	0.0151132	0.11896168189999999	-0.0615397712	0.0880212535	0.0680872644	-0.0539337904	0.1360717898	-0.07867508990000001	-0.0064221953	-0.0880591561	-0.0159994706	0.066806752	0.0636699087	0.06472058259999999	-0.043297956299999996	0.0260763906	-0.12958872970000002	-0.058806092699999986	-0.0429847303	-0.1569016692	-0.0797709216	-0.1297410561	0.0470047147	0.0058620563	-0.1364979018	-0.0232722783	0.0660217006	-0.0872162868	0.056422550999999994	-0.0201117131	0.0259767449	0.07338894	-0.0420250055	0.10234218869999999	0.0537339267	-0.0183684363	0.0319737898	-0.043430240700000004	-0.1165733168	-0.08570970480000001	0.0053995767	-0.10885515859999999	-0.150686795	-0.0214686972	0.0917701107	0.0025244153	-0.09100229189999999	-0.0485296596	0.1359368332	0.09675812880000001	0.0107196294	-0.016084821000000003	0.0690833896	0.0471453814	-0.0007015169	-0.10575845539999999	-0.07967602	0.027093488	0.0251017943	-0.0350532265	0.0119368087	0.0630324474	0.1230404214	-0.1763107534	-0.12645317	0.0100870318	-0.1048211094	-0.023725012799999997	0.1090385059	-0.1163866609	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.0298039	0.008482699999999996	7.195619928999994e-05	0.0008882724552099999	0.07193739999999997	0.009489499999999977	0.005174989518759997	9.005061024999956e-05	0.07069299999999999	2.3899999999993368e-05	5.712099999996831e-10	0.004997500249	-0.00127234	-4.5209999999999955e-05	1.6188490756e-06	2.043944099999996e-09	0.000901426	-0.00014616399999999982	2.1363914895999956e-08	8.125688334760001e-07	0.000257506	-5.400499999999998e-05	6.6309340036e-08	2.9165400249999983e-09
