global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
768.9696618776135	n/a	591314.3408881712	n/a	1071.127133551098	n/a	1147313.336229392	n/a	798.0246285380092	n/a	n/a	636843.3077532275	820.9011097314389	742.5657275367778	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	1.4474200000000002e-09	n/a	n/a	2.0950246564000006e-18	-1.01931e-09	n/a	1.0389928760999995e-18	n/a	5.03669e-05	n/a	2.5368246156099993e-09	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0
763.9300987226593	-5.0395631549541795	583589.1957344121	25.39719679277173	1043.5397245871327	-27.587408963965345	1088975.1567913888	761.0651333450754	796.1970892978891	-1.827539240120132	3.339899674178868	633929.8050064307	816.4945745819401	740.0095297351289	1.377458	27.043028000000003	0.27394054457189	0.134012	-0.0406275829	-0.0350089903	0.1114095512	0.0087074353	0.1117906724	-0.0797214692	0.0296763814	-0.1644235291	-0.0676753852	0.0317542466	-0.1519648422	0.1399858816	-0.0162930369	0.087046315	-0.2421388921	0.0454078362	-0.0241770647	0.035026825299999995	-0.0445025181	0.052662513	-0.1645597324	0.1116860782	-0.1245533201	-0.09713355039999999	0.0012742012	-0.061490107999999995	0.0635252425	-0.0437504601	0.049147544	-0.0151839471	0.0759308969	-0.0573110686	0.0621090829	-0.1059273248	0.0351443354	-0.0156823237	0.0020821764	-0.0039971085	0.0191598789	0.0909747279	-0.07045228719999999	0.08797366029999999	-0.027233421600000002	-0.0367859185	-0.038709880499999995	0.10706682039999996	-0.0414447816	0.1368626216	-0.1028422731	0.0069779214	-0.1237744993	0.143574325	-0.0445695364	0.15783668369999998	-0.0212941694	0.0828141092	-0.054322696	0.0892326197	-0.07181357969999999	0.045581252	-0.0049397723	0.0641527999	-0.0385485481	0.1648042576	-0.0252745438	0.055429531500000004	-0.0155129927	0.0839459097	-0.018713518300000002	0.12721608439999998	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0345673	0.0345673	0.0011948982292900002	0.0011948982292900002	0.07558789999999999	0.07558789855257997	0.005713530407595122	0.005713530626409997	0.0698595	0.06985950101931	0.004880349740250001	0.004880349882666975	-0.0013073500000000005	-0.0013577169000000007	1.7091640225000012e-06	1.8433951805456115e-06	0.0005208	0.0005208	2.7123264e-07	2.7123264e-07	0.0	0.0	0.0	0.0	0.0	0.0
759.6553957533563	-4.274702969303007	577076.3202971885	18.273085475767946	1033.6468665713355	-9.892858015797174	1068425.8447727405	97.86863972072241	794.6418416717484	-1.5552476261407264	2.4187951786163646	631455.656535468	814.3137756122849	720.1416020661645	1.176772	23.103062	0.251174385	0.102042	0.0109762677	0.0541091696	0.0911130625	0.0539088831	0.08790792359999999	-0.0896463661	0.0051551654999999995	0.0644102379	-0.0370014533	0.0066388148	-0.0162369044	0.0082445703	-0.16871524940000002	-0.0486945748	-0.1295709884	-0.1439320627	-0.1038528661	-0.029696307400000007	-0.1596198593	0.0063657185	-0.0653699084	0.0340260275	-0.016739196100000003	0.1487084589	-0.0560026935	0.008273985400000001	0.0396343195	-0.133757051	-0.0726501066	-0.23805755010000001	-0.0479338613	-0.1447363173	-0.0196396487	0.1791397934	0.0153882046	0.041797391600000004	0.07594306349999999	0.012264545200000001	-0.0197158515	0.0117709931	0.0690879783	-0.0404935141	-0.0768915181	-0.015484442	-0.0480590679	0.0661809637	-0.031302429900000005	-0.039568969100000004	0.0644832947	0.14161347359999998	0.09466487650000001	0.09434560369999999	-0.1183367442	0.25918992679999997	0.0550446012	-0.0770717781	-0.0662761946	0.06826918679999999	-0.0075139838	-0.0774842525	-0.0812410049	-0.2265537246	-0.0773492645	0.061171085199999996	0.031651377599999996	-0.059241616500000004	0.09563348949999999	-0.0076247263	-0.0041054752	0.0324107641	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.00744799	-0.02711931	5.54725550401e-05	0.0007354569748761	-0.00929711	-0.08488500999999997	0.007205464922700097	8.643625435210002e-05	0.12061400000000005	0.05075450000000005	0.014547736996000012	0.0025760192702500052	-0.000258894	0.0010484560000000006	6.702610323600001e-08	1.0992599839360013e-06	8.508469999999998e-05	-0.0004357153	1.8984782265409e-07	7.239406174089997e-09	0.00028414	0.00028414	8.07355396e-08	8.07355396e-08	0.0	0.0
757.801678886953	-1.8537168664032608	574263.3845238846	3.436266220787924	1028.7208014947396	-4.9260650765959335	1058266.4874279795	24.26611713885809	794.1500843772261	-0.4917572945222446	0.2418252367158376	630674.3565163553	813.7518335293231	721.0091980624329	1.22771	24.103088	0.190333455	0.08307549999999997	0.0592494481	-0.021762697	0.18390051429999998	-0.005694588299999999	0.11546396490000001	0.0285780045	0.004751656	-0.16004181609999998	0.0167331104	0.0775626591	-0.0075800355	0.17051766329999998	-0.0531978964	0.0096890723	-0.0295392854	0.0926120923	0.0702079708	0.0246286554	-0.15419694960000002	-0.07564633559999999	-0.09764816859999999	-0.0145306309	0.0040641544	-0.0445512416	0.0332016985	-0.21180043420000005	0.007932519399999999	0.0419891442	0.0791026236	-0.1435043187	0.0040411077	0.0142790672	0.0207642536	-0.0677205738	0.0334489275	0.16656715119999999	-0.10559922449999999	-0.11759519339999999	0.0331866862	0.0033260346999999997	0.061430154699999996	0.0207127117	-0.0954394574	-0.0390470673	-0.0030524552	0.0515454992	0.06748960799999999	0.0400888816	-0.1667003408	0.0220636983	-0.0091419984	0.0892543094	-0.06182877940000001	0.11739432150000001	0.17572505730000001	0.1435925994	-0.0436240575	-0.039447115299999995	0.0444089654	0.0265710336	0.0845907294	-0.1131906339	-0.0924996133	0.1159175333	-0.037451845899999996	0.0360958412	0.0210981608	-0.0199570786	-0.086033865	-0.1038902444	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.00668676	-0.0007612299999999999	4.47127592976e-05	5.794711128999999e-07	0.0453427	0.05463981	0.0029855088368360995	0.00205596044329	0.0884073	-0.03220670000000006	0.00781585069329	0.0010372715248900036	-0.00153143	-0.001272536	2.3452778449000004e-06	1.6193478712960003e-06	0.0005829230000000001	0.0004978383000000001	2.478429729468901e-07	3.397992239290001e-07	0.0	-0.00028414	8.07355396e-08	0.0	0.0	0.0
756.3612101254338	-1.4404687615192415	572082.2801824106	2.0749502529127777	1016.3906918783036	-12.330109616435948	1033050.0385368569	152.03160315332624	792.9127559148677	-1.2373284623583911	1.5309817237621808	628710.6384925104	811.2481291052603	696.1592172044591	1.323361	25.980970000000006	0.068702785	0.0445764	0.0608837456	-0.1010866076	0.0041795015	-0.1285324747	0.0257560908	-0.0739173904	-0.13910782900000002	0.0402754942	0.0710531979	0.15342900140000001	-0.019777847299999998	-0.0096318671	-0.0543625839	-0.050493158200000006	-0.1286751304	-0.09015081400000001	-0.0222204425	0.1397737074	0.05388124440000002	0.08810012099999999	-0.009676825600000001	-0.0682396296	-0.1180071426	-0.021406436	-0.09650990949999999	-0.060868807000000004	-0.09726276630000001	0.0267861731	-0.09681333689999999	0.0182558317	0.0623889959	0.0306453082	0.026725576600000002	-0.0710402839	0.0304025442	0.0829174147	-0.0026803463000000002	-0.00029404	-0.2373274595	-0.045698803899999994	-0.1176254047	0.0265184929	0.0403981833	0.07337334940000001	0.1069191533	0.1078331142	0.0953003127	0.028594396600000002	0.0664347403	0.12278013759999999	-0.053477637599999996	0.036759060499999996	-0.1662056861	0.10051982050000001	-0.09453479470000001	-0.08878724550000001	0.0705043356	-0.019033318400000002	-0.05702552690000001	0.06971619280000001	0.08709787199999999	-0.050826530300000006	0.045817941200000004	-0.0320098681	-0.1018093689	0.030263445299999997	-0.12340246140000001	-0.0729732382	0.06420716809999999	0.09197613789999999	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.00420043	-0.00248633	1.76436121849e-05	6.1818368689000015e-06	0.0477559	0.002413200000000004	5.82353424000002e-06	0.002280625984810001	0.119686	0.031278699999999986	0.014324738595999998	0.0009783570736899996	-0.00155083	-1.939999999999993e-05	2.4050736889e-06	3.7635999999999724e-10	-4.81681e-05	-0.0006310911000000001	3.9827597649921015e-07	2.3201658576099998e-09	0.0	0.0	0.0	0.0	0.0	0.0
756.237488662218	-0.12372146321581567	571895.1392581383	0.015307000460262432	1017.7240779614324	1.3333860831287438	1035762.2988624476	1.7779184466814133	793.7038979523205	0.7911420374528007	0.6259057234249686	629965.8776247075	811.8581159444145	690.3418439390871	1.3519219999999998	26.541691	0.237874275	0.11362	0.0469905782	0.011528808100000001	-0.0925703327	0.0203590743	-0.0341673308	0.10107829269999999	0.0581962686	0.0250020898	0.07924614769999999	-0.0088550559	0.0346754662	-0.034274107799999995	-0.1398709353	-0.0201684548	0.0615898228	0.0622998968	-0.0585120231	0.1016091189	-0.11533175890000001	0.0090247158	-0.009505157	0.0104463481	0.1345991598	0.0356996074	0.010883818799999999	-0.0428760589	-0.037115142999999996	-0.0830946672	0.021310233300000002	-0.0495150187	0.0364025345	0.0516966478	0.0978714564	0.0542470128	0.0160261873	-0.0173572149	0.0462194816	-0.0362480571	-0.0583427144	0.008733843100000001	0.0114172786	-0.0598830617	-0.1259296343	0.0542004699	0.042841638	-0.052310359800000004	0.00456047	-0.1103213703	-0.0409010105	-0.0044998664	0.12837664	0.0735176549	-0.0362908991	0.11350891130000001	-0.0413313047	0.0081120964	0.0253632767	0.0096397333	0.050243021900000004	0.0001468905	0.0519872676	-0.1079895085	-0.0379457936	-0.0988295377	0.0696649812	-0.0908975473	-0.05845854440000001	-0.0250591818	0.0288093228	0.11210759960000001	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0156406	-0.019841030000000003	0.00024462836836000004	0.00039366647146090014	-0.0264004	-0.07415630000000001	0.005499156829690002	0.0006969811201600001	0.0674207	-0.05226529999999999	0.00454555078849	0.0027316615840899984	-0.00039396	0.00115687	1.552044816e-07	1.3383481969e-06	-0.000490293	-0.0004421249000000001	1.9547442720001003e-07	2.403872258490001e-07	-0.000233238	-0.000233238	5.4399964644e-08	5.4399964644e-08	0.0	0.0
761.4350515120958	5.197562849877841	579783.337671228	27.014659578430262	1023.5732410471277	5.849163085695295	1047702.1797877214	34.212708803060515	794.7667081217061	1.062810169385557	1.1295654561493562	631654.1203386132	813.9264147654861	716.5688848339711	1.2251379999999998	24.052601	0.14488877	0.0807683	-0.025931879900000003	-0.0990857475	-0.07391169730000001	-0.0743482426	-0.1552684195	-0.0988508642	0.0087640802	-0.12399651810000001	0.0806201776	-0.018328021599999997	-0.0213070576	0.1038472515	0.07107313280000001	-0.1393245563	-0.0543887304	0.057958220199999994	0.0365783704	0.040755368199999996	0.0834873071	-0.1043300932	0.0362907073	-0.0155975131	0.091339862	-0.057204266399999995	-0.1124177108	-0.0763162817	0.0458070124	0.0081977267	-0.0121781289	-0.035134942999999995	-0.0211766208	0.08694551789999999	0.0472036635	0.021284380099999996	-0.04848614230000002	-0.0002270389	-0.0772090317	-0.0165275774	-0.0710024078	0.0136100028	0.09329646009999999	-0.075362902	0.0917813619	0.0282149047	0.081780369	-0.0886135765	0.031536083900000005	0.1523897578	0.005840321999999999	-0.0150499494	-0.0077108314	0.10409755150000001	0.0089561236	-0.0521457374	-0.059574708399999995	-0.046385028200000004	-0.022070185	-0.0725861168	0.0137011374	0.052868617199999995	0.0583783231	-0.1364496131	0.0002379998	-0.0029555540999999996	-0.020877342	-0.22940136989999999	-0.0167273562	0.060106900899999996	0.0749677051	-0.0435610753	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0199435	-0.0043028999999999975	0.00039774319225	1.8514948409999985e-05	0.00419678	0.03059718	0.0009361874239524	1.7612962368399994e-05	-0.00863879	-0.07605949000000001	7.46286926641e-05	0.005785046019060101	-0.000582294	-0.000188334	3.39066302436e-07	3.5469695556000015e-08	-0.000233281	0.00025701200000000004	6.6055168144e-08	5.442002496099999e-08	0.0	0.000233238	5.4399964644e-08	0.0	0.0	0.0
763.4592138355728	2.0241623234769577	582869.9711904308	4.097233111783636	1030.3834211864169	6.810180139289173	1061689.994655825	46.3785535295687	795.7487490259123	0.9820409042062009	0.9644043375341328	633216.0715763043	814.4786850479646	736.752758661329	1.0734800000000002	21.075176000000006	0.14853119000000006	0.07385429999999997	-0.1063914157	-0.09500261730000001	0.012258711799999999	-0.0067346921	0.0253775247	-0.1092647386	0.1603092118	-0.0171298365	0.014716893899999996	-0.0487866368	-0.1208721312	0.0428290428	0.0479260297	0.010556286100000001	0.1396685403	-0.0016191488	-0.001223863	0.0376627632	-0.0834755576	-0.013185364599999999	0.0212340363	-0.1602769281	-0.041905290299999995	0.001300011	-0.0389129276	0.0897544351	0.2134817972	-0.025999922	-0.1409954829	-0.1132574724	0.0340874445	0.0314964132	-0.0340462675	-0.0129939105	-0.053558332	0.0054332795	0.0936573014	0.112044442	-0.0257960739	-0.11978401	-0.037173511400000005	0.0225698699	0.030626737799999998	-0.0388282517	0.044501363200000005	0.0081704063	-0.1310584765	0.0757268786	-0.05900586150000001	0.0164811952	0.0697679422	-0.0764584572	0.0028552979	0.0018751167999999999	0.0946454949	-0.04305244019999999	-0.0070861702	-0.11553162880000001	0.0104438721	0.0376887066	0.08429841019999999	-0.013606628600000002	0.0154844561	-0.11595623669999999	-0.0539308617	0.007944357800000001	0.1324059246	0.1110769968	-0.0742142052	0.1728303646	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.00345762	0.01648588	1.1955136064399997e-05	0.00027178423937440003	0.0523521	0.04815532	0.0023189348443024	0.00274074237441	0.0100002	0.01863899	0.00010000400004	0.00034741194822010004	-0.00153326	-0.000950966	2.3508862276e-06	9.043363331559999e-07	-0.000587335	-0.000354054	1.25354234916e-07	3.4496240222500003e-07	0.0	0.0	0.0	0.0	0.0	0.0
760.6510732682377	-2.8081405673350446	578590.0552641221	7.885653445912787	1018.2553458440872	-12.128075342329678	1036843.9493400615	147.09021150922518	795.8062794147943	0.05753038888201445	0.003309745644915812	633307.6343560177	813.8087470123123	749.3889533508493	1.321143	25.937422	0.12357411	0.07834529999999999	-0.1212312266	0.032929244100000005	0.0130268733	-0.079952654	0.0181756964	0.11300212609999999	0.0293170884	0.0628195803	-0.0098213004	-0.0287829827	-0.1364260434	-0.1333523475	-0.04588424730000002	0.043250193799999996	-0.0997276084	0.08666225	0.07860785990000001	0.1056309089	0.0499305821	-0.012800025500000001	-0.057584564500000004	0.0073669298	0.0014656164000000002	0.0344269971	0.003046664	0.01748779	0.029796846000000002	0.1271326263	-0.0735848265	-0.0704509217	-0.0189162113	-0.022284986899999998	0.0970950109	0.0681797422	0.1660680375	0.020585031599999998	0.0828343507	0.0464913947	-0.0552558811	-0.029264000800000002	0.099742977	0.0610836872	-0.0700381092	-0.0089031599	0.05487391480000001	0.0683217558	-0.1170549492	-0.0700486092	0.0308346738	-0.0717259593	-0.1452264948	0.0742823453	-0.0443357845	0.0645497204	0.0394019476	-0.041856619500000004	0.0275034911	-0.06192657980000001	-0.034375582200000004	0.05721935280000001	-0.012180365700000001	-0.059686089299999995	-0.0034974165000000003	-0.1081022611	-0.0893657209	-0.0457287275	-0.094388536	-0.0439854391	-0.0588232126	0.10123060880000001	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.005381	-0.0019233800000000008	2.8955161000000007e-05	3.6993906244000015e-06	0.008791979999999998	-0.04356012	0.0018974840544144	7.729891232039996e-05	-0.00337436	-0.01337456	1.13863054096e-05	0.0001788788551936	-0.000238939	0.001294321	5.7091845721e-08	1.675266851041e-06	-0.000587335	0.0	0.0	3.4496240222500003e-07	0.0	0.0	0.0	0.0	0.0	0.0
759.1433507953218	-1.5077224729159298	576298.627056749	2.2732270553357266	1019.8748301147784	1.6194842706912596	1040144.6691016479	2.622729303016401	795.2713884986571	-0.5348909161372148	0.286108292166109	632456.5813645821	814.6897537624858	731.0266388496773	1.174202	23.052605	0.05950568	0.0330041	-0.0814148573	0.06614513030000001	-0.003499134	0.0816468814	-0.0558071551	-0.017016234499999998	0.0037509047999999996	0.0994421998	-0.0655910387	-0.0789383763	0.0008267525999999999	-0.0709087863	0.017384655500000002	-0.1532266623	-0.06015724610000001	0.0449541233	-0.0358633553	0.052749625	0.037116878799999996	0.1408938357	-0.056552142	-0.0551518255	0.10024993609999999	-0.1262041284	0.09594912550000001	0.0227546019	-0.049768106900000005	0.0325786929	0.0056180752	0.10397629550000001	0.09817117449999999	0.022590166800000002	0.100995684	-0.0839991523	-0.0184395912	0.1476207874	0.0571976204	-0.0258102768	-0.006446478100000001	-0.012131323400000001	0.08609554960000003	-0.0131639509	-0.0762210832	-0.1284869344	-0.0707357805	-0.0417927506	-0.061754188499999994	0.0163987165	0.1120765354	-0.064347551	0.050138724	0.055394495	-0.0643507023	0.076452478	-0.041988635	0.10620078179999999	-0.0128974855	-0.1752942794	-0.0091623728	0.0435663949	-0.0260076056	0.0849480108	-0.1125715004	0.0098261802	-0.0413643265	-0.016399908799999998	-0.0764490801	0.1108389632	-0.0321215805	-0.024479491800000003	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0012396000000000006	0.004141399999999999	1.5366081600000015e-06	1.715119396e-05	0.015566	0.006774020000000002	4.588734696040003e-05	0.000242300356	0.0197819	0.02315626	0.00039132356761000013	0.0005362123771876	0.000269741	0.0005086800000000001	7.2760207081e-08	2.5875534240000005e-07	-0.000587335	0.0	0.0	3.4496240222500003e-07	0.0	0.0	0.0	0.0	0.0	0.0
