global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
787.4893319078	n/a	620139.4478685932	n/a	1062.5869289403356	n/a	n/a	1129090.9815548535	820.8589550077423	n/a	n/a	673809.4240164028	850.8180873656928	680.4979971733694	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00367692	n/a	n/a	1.35197406864e-05	-0.00681159	n/a	4.63977583281e-05	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.5848980518264	-2.9044338559735934	615573.4622509948	8.435736023725637	1046.544318884484	-16.042610055851586	257.3653374041104	1095255.0113893887	820.2072321720015	-0.651722835740884	0.4247426546261393	672739.9037072555	847.4552678116305	670.3817119342307	1.170417	21.271736	0.02132741	0.0133191	-0.036459313199999996	-0.0426395505	-0.0746143773	-0.0722148737	-0.0601047297	0.0177935529	-0.0361487781	0.0117182148	-0.0256929432	-0.0499043553	-0.0074315876	0.0832742632	-0.045014882400000004	0.0771777948	-0.0611603525	-0.0144784897	0.0450400275	-0.1137847481	0.0024325256	-0.051656995899999995	0.0714958876	-0.0231463313	0.022221875800000002	0.028703706800000006	-0.020751861	0.006787806600000001	-0.0812172417	0.0645573311	-0.0387653273	0.0444291095	-0.188200423	0.0184428676	-0.0457547851	0.04376767769999999	-0.0091971476	0.1387072193	-0.21580766440000002	0.11046896949999999	-0.0257780946	0.0625670478	-0.0193718248	0.030144596099999997	-0.0653612651	0.0368522268	-0.0657558282	0.0761260412	-0.13394994710000002	0.0674588829	-0.0088333124	0.0719074724	-0.0043390691	0.0233504819	-0.04256247639999999	0.010254177	-0.09201124779999999	0.1714942166	-0.0220114948	0.0049141479	0.026201447599999997	-0.0822683979	0.0858938402	-0.10160060039999999	0.1128608806	0.1128439341	0.1128156919	0.0	0.0	0.00367692	1.35197406864e-05	0.0	0.0	0.00681159	0.0	4.63977583281e-05	0.0108389	0.0108389	0.00011748175321	0.00011748175321	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.1355772135837	-0.4493208382425564	614868.6034520803	0.20188921567899354	1038.4661407821643	-8.078178102319725	65.25696145279792	1078411.9255510021	820.6931015668414	0.4858693948399378	0.2360690688421273	673537.1669594018	849.0031579898001	672.0622037134046	1.181441	21.472084	0.106655085	0.0571919	-0.0245014701	0.0249230652	0.0583396954	-0.059454746100000004	-0.0790582544	-0.0949432182	0.06884656389999999	0.128861883	-0.0768443363	-0.0254038621	-0.0243563032	0.1578117665	-0.10234216089999999	0.0240359145	-0.24060392530000002	-0.059469818099999995	0.0054611977	-0.1085582584	-0.0730073468	-0.1018406156	-0.016369084199999998	0.0192739735	-0.0927842104	0.1845659709	0.0489984112	-0.0311635964	-0.16878504600000002	0.1727671422	0.106520491	-0.0064724626	-0.004675535	0.0794419401	-0.0688162233	0.023217588100000002	-0.0178779475	-0.1367693597	-0.1278761198	-0.062703891	-0.1112649758	0.0376515854	0.0606300096	0.11064245269999999	-0.0916397064	-0.12387379039999999	-0.09025504039999999	-0.0441436778	-0.156296874	0.152902524	0.049579236500000005	0.0371328675	0.1560378854	0.1787808176	0.0034105502	0.06109903410000001	-0.0183153244	0.09056639849999999	-0.1550225617	0.0573075999	0.0813980862	-0.031291906800000005	-0.0803450061	-0.21520107719999998	0.1128156919	0.1126632248	0.11240926539999999	0.0	-0.00635051	-0.00635051	4.03289772601e-05	4.03289772601e-05	0.0261656	0.0261656	0.00068463862336	0.00068463862336	-0.00921064	-0.02004954	8.483588920960002e-05	0.0004019840542116	-0.000997031	-0.000997031	9.940708149610001e-07	9.940708149610001e-07	1.3234899999999996e-23	1.3234899999999996e-23	1.751625780099999e-46	1.751625780099999e-46	-8.475769999999997e-05	-8.475769999999997e-05	7.183867709289995e-09	7.183867709289995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.8677501280902	-0.26782708549365	614448.649690874	0.0717313477240229	1028.7118581389923	-9.75428264317202	95.1460298828869	1058248.0870757785	821.9381389915835	1.2450374247421223	1.550118189008496	675582.3043289477	847.269072872839	664.6133804917871	1.110636	20.185242	0.1955153506	0.0981208	-0.0447106205	-0.0255117956	0.0681508093	0.0036507609	-0.0079604334	0.0235246741	0.015923849599999998	0.13753816	0.0090165347	0.0124259274	-0.0091219502	0.0980274508	-0.0076603906000000015	0.161703849	-0.1308221576	-0.0002100154	0.1330485139	0.051835178499999995	0.0116058322	0.0330068969	0.0963861718	0.0987758301	0.0276322854	0.11822865619999999	0.13412450720000002	-0.07158020309999999	-0.1542955977	0.0570597611	0.0373876191	0.0123910442	0.0792231234	0.042319398099999996	-0.1605572452	-0.0254094229	-0.2852244467	-0.09151621929999999	0.11319810570000001	0.1002862882	-0.0921884765	0.006944770500000001	0.0056589208	-0.0024597907999999997	-0.0190063966	-0.0558993113	0.0409086705	0.0890320747	-0.133962055	0.0513317418	-0.1914320306	0.09132068369999999	0.0090216462	0.22461810399999999	0.0295351023	-0.0228092004	0.0649457227	0.0736053758	0.0071532981	0.0605713612	0.0281609077	-0.0218047081	-0.0018216642999999999	-0.0695910121	0.1127253327	0.1123020954	0.1115978766	0.0	3.47156e-05	0.006385225600000001	4.077110596289536e-05	1.2051728833599997e-09	-0.0444871	-0.0706527	0.0019791020664099994	0.00499180401729	0.0143366	0.023547240000000004	0.00020553809956000004	0.0005544725116176001	0.000266098	0.001263129	1.595494870641e-06	7.0808145604e-08	0.000404895	0.000404895	1.63939961025e-07	1.63939961025e-07	0.000145822	0.0002305797	2.1264055684000005e-08	5.316699805208999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.7883324223035	1.9205822942133184	617463.3033710247	3.6886363488456926	1035.7532951335677	7.041436994575406	49.581834948575136	1072784.8883800434	821.6478606755792	-0.29027831600433274	0.08426150074231126	675105.2069527559	847.9843102722266	682.7463960993981	1.122626	20.403158	0.2070963456	0.113425	0.0110629377	0.0061853763	0.0608261842	0.0631827929	-0.0808615422	0.0042061352	0.0971636318	0.0927507133	0.1131491026	0.008707958100000001	0.002105716	0.1487903158	-0.08170584410000001	0.1213776175	-0.023593697799999997	-0.0894035249	-0.061686440999999995	0.0011039927	-0.0272202458	0.0647793319	-0.0666572521	-0.13606976210000002	-0.013554552	0.1558232245	0.1137348722	-0.0060970564	-0.1128786999	-0.1769275209	-0.0579027646	0.13285572380000002	0.0861124047	-0.0184531734	0.0017247179	-0.0453521012	-0.0212851323	0.10986861199999999	0.0749178962	-0.10973994949999999	0.0463858425	-0.0570427475	0.0430529267	0.042358861500000004	-0.050971298899999996	-0.0436236995	0.1318696314	-0.0268626099	-0.0537771797	0.1892274657	-0.039786094300000005	-0.020580346200000002	0.13053900570000002	0.0691438514	0.0161877614	0.0182872769	0.043149053799999997	0.11783043630000001	0.08576133050000001	0.157519238	0.0687535376	-0.0606525938	0.020949804199999998	0.0480437541	0.1125898391	0.1117611244	0.1103844485	0.0	-0.0163629	-0.016397615600000002	0.00026888179736536336	0.00026774449641	0.05722619999999999	0.10171329999999998	0.003274837966439999	0.010345595396889996	-0.00282263	-0.01715923	7.9672401169e-06	0.00029443917419290003	-0.000337689	-0.0006037869999999999	3.645587413689999e-07	1.14033860721e-07	2.8286e-05	-0.000376609	1.41834338881e-07	8.00097796e-10	-0.000310306	-0.00045612800000000003	9.6289813636e-08	2.08052752384e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.7608466725528	-1.0274857497506673	615849.586470222	1.055726965940691	1026.9831001389432	-8.770194994624491	76.91632024373646	1054694.2879709946	821.4312537621342	-0.21660691344493446	0.04691855495214132	674749.3046572318	846.4157108218659	675.8135617314267	0.9517080000000002	17.296801000000002	0.17924311	0.0830331	-0.0018572028	-0.0170130103	0.016722943100000002	0.0955069777	-0.0169127393	0.0248945017	0.1056216439	0.0284640696	0.0711240251	0.0006361706999999999	-0.0400661836	0.08925971369999999	-0.0206097068	0.1171800036	0.0393516479	-0.0711128582	0.031506934300000004	0.0714823647	0.0002932246	0.08653531199999999	-0.017087968999999998	-0.020546191499999998	0.0037296534999999996	0.1258797495	0.2367427572	-0.09976466169999999	0.0084007922	-0.0334142589	0.0153721246	0.13190369359999998	0.0143870345	-0.14707000650000002	-0.0593927343	-0.0411063182	0.10574212220000001	0.1484023743	0.033802791299999996	-0.0406421271	0.1126980065	0.0308759179	0.0128889614	0.028167758799999998	-0.023228786499999998	0.0016359579999999999	0.12168391529999999	0.0460994187	-0.0185382402	0.0895725429	-0.1287532775	0.0561527349	0.04242538480000002	0.1075931369	-0.054720935199999994	-0.1212930768	0.0558661568	0.0710527871	0.1281521826	0.1786899693	0.0453129633	-0.0482488503	-0.0836582835	0.10145916630000001	0.11240926539999999	0.111041178	0.1087733526	0.0	-0.0365004	-0.020137500000000003	0.0004055189062500001	0.00133227920016	-0.00512603	-0.06235223	2.62761835609e-05	0.0038878005859728994	0.0174437	0.02026633	0.00030428266969	0.0004107241316689	0.000425694	0.0007633830000000001	5.82753604689e-07	1.8121538163599999e-07	-0.000631136	-0.000659422	4.34837374084e-07	3.98332650496e-07	-0.000417242	-0.00010693599999999997	1.7409088656399994e-07	1.1435308095999991e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.5092763424574	1.7484296699045672	618596.841772736	3.0570063106025938	1032.3176110555758	5.334510916632553	28.457006719671877	1065679.650095491	822.6544402859912	1.2231865238569526	1.496185272145255	676760.3281222575	847.2899975860935	686.1056955072949	0.9391060000000002	17.067768	0.16256539000000006	0.0936395	0.0275339028	-0.0249826839	-0.010998688500000001	0.1170219978	-0.0412448926	0.0536387588	0.028618691600000006	-0.026327348700000003	0.080347292	0.044157967400000005	0.0105361807	0.0364564956	-0.0589491963	0.0998211342	0.0166574229	-0.0122872154	-0.0823868437	0.014311989399999999	0.05705730940000001	0.0042474218	-0.064094997	-0.0755902025	0.056937199999999986	0.17773706809999998	-0.0337307458	-0.0027784759999999998	0.11929992689999999	0.0904807576	0.0765729528	0.1046938701	-0.0105179147	-5.34921e-05	-0.0040537907000000005	-0.0019122235999999998	-0.13300122539999998	-0.0018215631	-0.0613617909	0.0026041236	-0.0252129315	-0.1301884714	0.022717446699999998	-0.0494048917	-0.0050289979	0.0486652126	0.0948970891	0.0043113693	-0.0203551792	0.0857787673	-0.0445215821	-0.0100464861	0.08699329039999999	0.06393229339999999	0.0323425792	-0.0734604729	0.047647336	0.0829522604	-0.0227927485	-0.0017301554	0.0261855514	-0.0460598972	-0.0383353502	-0.0873519355	0.11218368390000001	0.1101434092	0.1067703929	0.0	-0.016438999999999995	0.02006140000000001	0.0004024597699600003	0.0002702407209999999	0.08203599999999997	0.08716202999999997	0.006729905295999995	0.007597219473720894	-0.00370857	-0.02115227	1.37534914449e-05	0.0004474185261529001	-8.458379999999999e-05	-0.0005102778	2.6038343317284e-07	7.154419222439998e-09	-0.000535689	9.544700000000002e-05	9.110129809000003e-09	2.86962704721e-07	-0.000339173	7.806899999999995e-05	1.1503832392900002e-07	6.094768760999992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.4069891252577	-0.1022872171996596	618435.9525450532	0.01046267480245034	1028.0937762434005	-4.223834812175255	17.84078052054357	1056976.8127504152	822.8875629546698	0.23312266867856124	0.054346178651814236	677143.9412654756	848.2477677622755	686.87134514674	0.8792189999999999	15.979357	0.14163471	0.07125830000000001	0.040497734	-0.030791824500000002	-0.091280414	0.0665102279	-0.0112492402	-0.0114014624	0.0314534352	-0.1021384761	0.0449279772	0.055928814900000005	0.010588058899999999	0.0567442566	-0.0214659793	0.0981199161	0.0703469426	0.09811640960000001	0.0360853193	-0.0455930961	0.030012941	-0.0592536255	0.0197793541	-0.0382855856	0.0069855755000000005	-0.0481424701	0.059069187	0.0289151636	0.11627662529999999	0.060650906399999996	-0.1691436939	0.0490509943	0.0326013219	0.0741016276	-0.0388692049	0.0036972954	0.0376146438	0.0734069004	0.0049182142	-0.0738860392	-0.124088928	-0.0404106763	0.053918048600000004	-0.0175674297	-0.0121805467	0.0908167099	0.0727769642	0.09206415	0.029460276	0.0278411157	-0.0160175428	0.032014827	-0.0620803509	0.040845559100000005	0.0060043751	-0.028141881400000002	-0.0820333461	0.047010449100000004	-0.0429899646	-0.0638343609	-0.0412188867	0.0199315488	0.0722282744	-0.07183663929999999	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-0.0329642	-0.016525200000000004	0.0002730822350400001	0.00108663848164	0.020767700000000004	-0.06126829999999998	0.00043129736329000016	0.003753804584889996	0.0131184	0.01682697	0.00017209241856000002	0.0002831469193809	0.000492	0.0005765837999999999	3.3244887842244005e-07	2.4206400000000004e-07	-0.000794106	-0.00025841700000000004	6.677934588900003e-08	6.30604339236e-07	-0.000444457	-0.00010528399999999998	1.97542024849e-07	1.1084720655999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.7898748804538	-1.617114244803929	615895.1477148783	2.615058480747782	1031.7424591580746	3.648682914674055	13.312887011834354	1064492.5020295512	822.0786620887833	-0.8089008658864714	0.6543206108318831	675813.326661684	848.3253804052605	689.1246223016609	0.973844	17.699124999999995	0.043945750000000006	0.0272053	0.0151630026	-0.0007264272	-0.1174200599	-0.037067266200000004	-0.0064971964	-0.0571323705	-0.0087391596	-0.1145486492	-0.0574369003	0.0345861683	-0.0342006399	0.008671426500000001	-0.0552551087	0.097192791	-0.0299329952	0.0667604367	0.1296126883	-0.029827171200000002	-0.029570171	-0.0096727828	0.0414168295	0.005371655899999999	0.0562211441	-0.0514834467	-0.0747592583	0.0101909118	0.1553548151	-0.023657761800000003	-0.1066800242	0.048857344500000004	-0.2361551819	0.0329656079	-0.07901776740000001	0.0889364497	-0.021131840899999997	-0.0032779236	-0.070719752	0.0806436026	0.0304449891	0.09818571720000001	0.0478025392	0.015139738799999997	0.010915191000000001	0.1124171488	-0.0539525127	0.06531256769999999	-0.029586860299999997	0.0621807304	-0.0220787259	0.0692733965	-0.12269225480000001	0.052621119	-0.0052403207	0.0147166699	0.0095487921	0.0585669537	-0.1118825086	-0.1758888113	-0.0123334184	0.0803664905	0.0638854676	-0.126584063	0.1115978766	0.1078204375	0.1016191316	0.0	-0.032942599999999995	2.160000000000356e-05	4.665600000001538e-10	0.0010852148947599995	0.0452379	0.0244702	0.0020464675964100005	0.0005987906880400001	0.0212253	0.008106899999999998	0.00045051336009	6.572182760999997e-05	0.000479329	-1.2671000000000015e-05	1.6055424100000035e-10	2.29756290241e-07	-0.000639266	0.00015484000000000006	2.3975425600000015e-08	4.08661018756e-07	-0.000385027	5.9430000000000026e-05	1.4824579072899999e-07	3.5319249000000023e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.2778119433312	-0.5120629371225505	615091.6863066192	0.26220845157457306	1028.3746558462947	-3.3678033117798805	11.342099146835531	1057554.432786985	821.8460033458133	-0.23265874296998845	0.05413009068037515	675430.8532154865	847.8144080638325	678.7656451751404	1.066488	19.382872	0.18753870000000006	0.0899031	-0.0097146414	0.023771527	0.0182352728	-0.1222438381	0.0254129695	-0.0665407615	0.0052378208	-0.0408127634	-0.0957288811	0.026930842200000003	-0.032666717000000005	0.0083135481	0.0248840878	-0.1167542994	-0.09785655929999999	-0.0038757899	0.0550903296	-0.086465759	0.0798983214	0.0274438741	0.0390221615	0.0839996647	-0.0483234834	-0.0008885254	-0.18900216620000002	0.0307936251	0.0349374764	-0.1205911536	0.0366785492	-0.0518855937	-0.0566063727	-0.0352552117	0.0535255813	0.0617856505	-0.0038443534	-0.1279741638	0.0246666007	0.0410766425	0.09995044019999999	0.064858649	0.0345325414	0.0331986598	0.0169036831	-0.0136349385	-0.1255627843	0.0341009934	0.0153268574	-0.033484936	-0.031322915699999995	0.0125855477	0.07308852099999999	-0.0831767406	0.0105276748	0.072187481	0.0199637313	0.0042681042	0.033208773399999995	-0.11414071640000001	-0.0454593479	0.0720804335	-0.053460988200000004	0.09342913720000001	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	-0.0620882	-0.029145599999999997	0.00084946599936	0.00385494457924	0.0776457	0.032407799999999994	0.006028854728489999	0.0010502655008399996	0.0129457	-0.0082796	0.00016759114848999995	6.855177616e-05	-9.8308e-05	-0.000577637	3.33664503769e-07	9.664462864e-09	-0.00160288	-0.000963614	9.285519409960001e-07	2.5692242944000004e-06	-0.00119789	-0.000812863	1.4349404521e-06	6.607462567690001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
